,Vidris Bale,Scarlett Express,Malibu Bale,She Devil,Riverdale Bud,Judys Redeemer,Tiggerlong Egg
10-01-2023 14:29:40.351786,"(3.6, 4.9, 4.856756756756757)","(8.0, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 6.0, 5.484848484848484)","(21.0, 38.0, 27.916666666666668)","(3.0, 3.15, 2.924181818181818)","(5.0, 9.6, 8.945945945945946)"
10-01-2023 14:29:41.377598,"(3.6, 4.9, 4.856756756756757)","(8.0, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 6.0, 5.484848484848484)","(21.0, 38.0, 27.916666666666668)","(3.0, 3.15, 2.924181818181818)","(5.0, 9.6, 8.905263157894737)"
10-01-2023 14:29:42.446778,"(3.6, 4.9, 4.856756756756757)","(8.0, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 6.0, 5.484848484848484)","(21.0, 38.0, 27.916666666666668)","(3.0, 3.15, 2.924181818181818)","(5.0, 9.6, 8.905263157894737)"
10-01-2023 14:29:43.671764,"(3.6, 4.9, 4.856756756756757)","(8.0, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.496551724137931)","(21.0, 38.0, 27.916666666666668)","(3.0, 3.15, 2.9589230769230768)","(5.0, 9.6, 8.243243243243244)"
10-01-2023 14:29:44.841904,"(3.6, 4.9, 4.856756756756757)","(8.0, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.496551724137931)","(21.0, 38.0, 27.956521739130434)","(3.0, 3.15, 2.9589230769230768)","(5.0, 8.6, 8.243243243243244)"
10-01-2023 14:29:45.946118,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 38.0, 27.916666666666668)","(2.9, 3.15, 2.9589230769230768)","(5.5, 8.6, 8.7)"
10-01-2023 14:29:47.097475,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 38.0, 27.916666666666668)","(2.9, 3.15, 2.9589230769230768)","(5.5, 9.0, 8.503030303030304)"
10-01-2023 14:29:48.403462,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 38.0, 28.5)","(2.9, 3.15, 2.9634545454545456)","(5.5, 8.8, 8.503030303030304)"
10-01-2023 14:29:49.490424,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 36.0, 28.5)","(2.9, 3.15, 2.9635185185185184)","(5.5, 8.8, 8.503030303030304)"
10-01-2023 14:29:50.570071,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 36.0, 28.5)","(2.9, 3.15, 2.9642222222222223)","(5.5, 8.8, 8.503030303030304)"
10-01-2023 14:29:51.649069,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 36.0, 28.058823529411764)","(2.9, 3.15, 2.9642222222222223)","(5.5, 8.8, 8.503030303030304)"
10-01-2023 14:29:52.645696,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 36.0, 27.666666666666668)","(2.9, 3.15, 2.9642222222222223)","(5.5, 8.8, 8.503030303030304)"
10-01-2023 14:29:53.581713,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 36.0, 27.666666666666668)","(2.9, 3.15, 2.9642222222222223)","(5.5, 8.8, 8.503030303030304)"
10-01-2023 14:29:54.817514,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 36.0, 27.666666666666668)","(2.9, 3.15, 2.9642222222222223)","(5.5, 8.8, 8.503030303030304)"
10-01-2023 14:29:55.865972,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 36.0, 27.666666666666668)","(2.9, 3.15, 2.9642222222222223)","(5.5, 8.8, 8.503030303030304)"
10-01-2023 14:29:56.909733,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.115384615384617)","(4.0, 5.9, 5.36923076923077)","(21.0, 36.0, 27.666666666666668)","(2.9, 3.15, 2.9642222222222223)","(5.5, 8.8, 8.503030303030304)"
10-01-2023 14:29:57.956242,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 36.0, 27.666666666666668)","(2.9, 3.15, 2.9642222222222223)","(5.5, 8.8, 8.503030303030304)"
10-01-2023 14:29:59.113306,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 36.0, 27.666666666666668)","(2.9, 3.15, 2.9642222222222223)","(5.5, 8.8, 8.503030303030304)"
10-01-2023 14:30:00.181136,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 36.0, 27.666666666666668)","(2.9, 3.15, 2.9642222222222223)","(5.5, 8.8, 8.503030303030304)"
10-01-2023 14:30:01.184860,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 36.0, 27.666666666666668)","(2.9, 3.15, 2.9642222222222223)","(5.5, 8.8, 8.503030303030304)"
10-01-2023 14:30:02.373980,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 36.0, 27.666666666666668)","(2.9, 3.15, 2.9642222222222223)","(5.5, 8.8, 8.503030303030304)"
10-01-2023 14:30:03.451009,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 36.0, 27.666666666666668)","(2.9, 3.15, 2.9642222222222223)","(5.5, 8.8, 8.503030303030304)"
10-01-2023 14:30:04.438258,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 36.0, 27.666666666666668)","(2.9, 3.15, 2.9642222222222223)","(5.5, 8.8, 8.503030303030304)"
10-01-2023 14:30:05.433975,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 36.0, 27.666666666666668)","(2.9, 3.15, 2.9642222222222223)","(5.5, 8.8, 8.503030303030304)"
10-01-2023 14:30:06.417484,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 36.0, 27.666666666666668)","(2.9, 3.15, 2.9642222222222223)","(5.5, 8.8, 8.503030303030304)"
10-01-2023 14:30:07.470619,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 36.0, 27.666666666666668)","(2.9, 3.15, 2.9642222222222223)","(5.5, 8.8, 8.503030303030304)"
10-01-2023 14:30:08.534688,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 36.0, 27.666666666666668)","(2.9, 3.15, 2.9642222222222223)","(5.5, 8.8, 8.503030303030304)"
10-01-2023 14:30:09.572108,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 36.0, 27.666666666666668)","(2.9, 3.15, 2.9642222222222223)","(5.5, 8.8, 8.503030303030304)"
10-01-2023 14:30:10.553801,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 36.0, 27.666666666666668)","(2.9, 3.15, 2.9642222222222223)","(5.5, 8.8, 8.503030303030304)"
10-01-2023 14:30:11.582643,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 36.0, 27.666666666666668)","(2.9, 3.15, 2.9642222222222223)","(5.5, 8.8, 8.48)"
10-01-2023 14:30:12.608812,"(3.7, 4.9, 4.856756756756757)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 36.0, 27.666666666666668)","(2.9, 3.15, 2.9642222222222223)","(5.5, 8.6, 8.40952380952381)"
10-01-2023 14:30:13.668093,"(3.7, 4.9, 4.865957446808511)","(8.5, 14.5, 14.337837837837839)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.36923076923077)","(21.0, 36.0, 27.666666666666668)","(2.9, 3.15, 2.9642222222222223)","(5.5, 8.6, 8.446153846153846)"
10-01-2023 14:30:14.687957,"(3.7, 4.9, 4.865957446808511)","(8.5, 14.5, 14.372340425531915)","(14.0, 20.0, 18.419354838709676)","(4.0, 5.9, 5.293877551020408)","(21.0, 36.0, 27.486486486486488)","(2.9, 3.15, 2.9642222222222223)","(5.5, 8.6, 8.446153846153846)"
10-01-2023 14:30:15.768782,"(3.7, 4.9, 4.865957446808511)","(8.5, 14.5, 14.372340425531915)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.9, 5.293877551020408)","(21.0, 36.0, 27.486486486486488)","(2.9, 3.15, 2.9634545454545456)","(5.5, 8.6, 8.433333333333334)"
10-01-2023 14:30:16.863743,"(3.7, 4.9, 4.865957446808511)","(8.5, 15.5, 14.625)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.9, 5.441379310344828)","(21.0, 36.0, 27.486486486486488)","(2.9, 3.15, 2.963392857142857)","(5.5, 8.6, 8.4)"
10-01-2023 14:30:17.917248,"(3.7, 4.9, 4.865957446808511)","(8.5, 15.0, 14.217391304347826)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.8, 5.441379310344828)","(21.0, 36.0, 27.486486486486488)","(2.9, 3.15, 2.9634545454545456)","(5.5, 8.6, 8.4)"
10-01-2023 14:30:18.981581,"(3.7, 4.9, 4.865957446808511)","(8.5, 15.0, 14.4)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.8, 5.355555555555555)","(21.0, 36.0, 27.486486486486488)","(2.9, 3.15, 2.992153846153846)","(5.5, 8.6, 8.389473684210525)"
10-01-2023 14:30:20.070394,"(3.7, 4.9, 4.865957446808511)","(8.5, 15.0, 14.25)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.8, 5.278260869565218)","(21.0, 36.0, 27.486486486486488)","(2.9, 3.15, 2.992153846153846)","(5.5, 8.6, 8.389473684210525)"
10-01-2023 14:30:21.384210,"(3.7, 4.9, 4.865957446808511)","(8.5, 15.0, 14.285714285714285)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.8, 5.278260869565218)","(21.0, 36.0, 27.486486486486488)","(2.9, 3.15, 2.992153846153846)","(5.5, 8.6, 8.427586206896551)"
10-01-2023 14:30:22.555584,"(3.7, 4.9, 4.865957446808511)","(8.5, 15.0, 14.285714285714285)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.8, 5.278260869565218)","(21.0, 36.0, 27.486486486486488)","(2.9, 3.15, 2.992153846153846)","(5.5, 8.6, 8.56)"
10-01-2023 14:30:23.591866,"(3.7, 4.9, 4.865957446808511)","(8.5, 15.0, 14.605263157894736)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.8, 5.278260869565218)","(21.0, 36.0, 27.486486486486488)","(2.9, 3.15, 2.992153846153846)","(5.5, 8.8, 8.1)"
10-01-2023 14:30:24.634407,"(3.7, 4.9, 4.865957446808511)","(8.5, 15.0, 14.65909090909091)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.8, 5.228571428571429)","(21.0, 36.0, 27.486486486486488)","(2.9, 3.15, 2.992153846153846)","(5.5, 8.8, 8.133333333333333)"
10-01-2023 14:30:25.824634,"(3.7, 4.9, 4.865957446808511)","(8.5, 15.0, 14.651162790697674)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.8, 5.228571428571429)","(21.0, 36.0, 27.486486486486488)","(2.9, 3.15, 2.992153846153846)","(5.5, 8.8, 8.522222222222222)"
10-01-2023 14:30:26.944928,"(3.8, 4.9, 4.865957446808511)","(9.0, 15.0, 14.651162790697674)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.8, 5.228571428571429)","(21.0, 36.0, 27.486486486486488)","(2.8, 3.15, 2.992153846153846)","(5.5, 8.8, 8.522222222222222)"
10-01-2023 14:30:28.081276,"(3.8, 4.9, 4.865957446808511)","(9.0, 15.0, 14.651162790697674)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.8, 5.228571428571429)","(21.0, 36.0, 27.486486486486488)","(2.8, 3.15, 2.992153846153846)","(5.5, 8.8, 8.522222222222222)"
10-01-2023 14:30:29.158083,"(3.8, 4.9, 4.866666666666667)","(9.0, 15.0, 14.716981132075471)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.8, 5.228571428571429)","(21.0, 36.0, 27.486486486486488)","(2.8, 3.15, 2.992153846153846)","(5.5, 8.8, 8.522222222222222)"
10-01-2023 14:30:30.239818,"(3.8, 4.9, 4.866666666666667)","(8.5, 15.0, 14.6875)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.8, 5.228571428571429)","(21.0, 36.0, 27.486486486486488)","(2.8, 3.15, 2.992153846153846)","(5.5, 8.8, 8.593103448275862)"
10-01-2023 14:30:31.378949,"(3.8, 4.9, 4.866666666666667)","(8.5, 15.0, 14.716981132075471)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.8, 5.228571428571429)","(21.0, 36.0, 27.486486486486488)","(2.8, 3.15, 2.992153846153846)","(5.5, 8.8, 8.48421052631579)"
10-01-2023 14:30:32.520295,"(3.8, 4.9, 4.866666666666667)","(8.5, 15.0, 14.716981132075471)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.8, 5.50909090909091)","(21.0, 36.0, 27.486486486486488)","(2.8, 3.15, 2.992153846153846)","(5.5, 8.8, 8.48421052631579)"
10-01-2023 14:30:33.678422,"(3.8, 4.9, 4.866666666666667)","(9.0, 15.0, 14.076923076923077)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.7, 5.4148148148148145)","(21.0, 36.0, 27.486486486486488)","(2.8, 3.15, 2.992153846153846)","(5.5, 8.8, 8.593103448275862)"
10-01-2023 14:30:34.780505,"(3.8, 4.9, 4.866666666666667)","(9.0, 15.0, 14.333333333333334)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.7, 5.4148148148148145)","(21.0, 36.0, 27.486486486486488)","(2.8, 3.15, 2.992153846153846)","(5.5, 8.8, 8.593103448275862)"
10-01-2023 14:30:35.827281,"(3.8, 4.9, 4.866666666666667)","(9.0, 15.0, 14.333333333333334)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.7, 5.4148148148148145)","(21.0, 36.0, 27.486486486486488)","(2.8, 3.15, 2.992153846153846)","(5.5, 8.8, 8.53913043478261)"
10-01-2023 14:30:36.829412,"(3.8, 4.9, 4.866666666666667)","(9.0, 15.0, 14.571428571428571)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.7, 5.4148148148148145)","(21.0, 36.0, 27.486486486486488)","(2.8, 3.15, 2.992153846153846)","(5.5, 8.8, 8.53913043478261)"
10-01-2023 14:30:37.931840,"(3.8, 4.9, 4.866666666666667)","(9.0, 15.0, 14.571428571428571)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.7, 5.4148148148148145)","(21.0, 36.0, 27.486486486486488)","(2.8, 3.15, 2.992153846153846)","(5.5, 8.8, 8.53913043478261)"
10-01-2023 14:30:39.088340,"(3.8, 4.9, 4.866666666666667)","(9.0, 15.0, 14.68421052631579)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.7, 5.302702702702703)","(21.0, 36.0, 27.486486486486488)","(2.8, 3.15, 2.992153846153846)","(5.5, 8.8, 8.53913043478261)"
10-01-2023 14:30:40.258954,"(3.8, 4.9, 4.866666666666667)","(9.0, 15.0, 14.68421052631579)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.7, 5.294736842105263)","(21.0, 36.0, 27.486486486486488)","(2.8, 3.15, 2.992153846153846)","(5.5, 8.8, 8.53913043478261)"
10-01-2023 14:30:41.389318,"(3.8, 4.9, 4.866666666666667)","(9.0, 15.0, 14.727272727272727)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.7, 5.294736842105263)","(21.0, 36.0, 27.486486486486488)","(2.8, 3.15, 2.992153846153846)","(5.5, 8.8, 8.254545454545454)"
10-01-2023 14:30:42.488456,"(3.8, 4.9, 4.866666666666667)","(9.0, 15.5, 15.375)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.7, 5.233333333333333)","(21.0, 36.0, 27.486486486486488)","(2.8, 3.15, 2.992153846153846)","(5.5, 8.8, 8.425)"
10-01-2023 14:30:43.576394,"(3.8, 4.9, 4.866666666666667)","(9.0, 15.5, 15.375)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.7, 5.233333333333333)","(21.0, 36.0, 27.486486486486488)","(2.8, 3.15, 2.992153846153846)","(5.5, 8.8, 8.254545454545454)"
10-01-2023 14:30:44.677841,"(3.8, 4.9, 4.866666666666667)","(9.0, 16.0, 15.85)","(14.0, 20.0, 18.804878048780488)","(4.0, 5.6, 5.274285714285714)","(21.0, 36.0, 27.486486486486488)","(2.8, 3.15, 2.992153846153846)","(5.5, 8.8, 8.254545454545454)"
10-01-2023 14:30:45.790004,"(3.8, 4.9, 4.866666666666667)","(9.0, 15.5, 14.153846153846153)","(14.0, 20.0, 17.789473684210527)","(4.0, 5.6, 5.380952380952381)","(21.0, 36.0, 28.5)","(2.8, 3.15, 2.992153846153846)","(5.5, 8.8, 8.425)"
10-01-2023 14:30:46.925496,"(3.8, 4.9, 4.736363636363636)","(9.0, 16.0, 16.07894736842105)","(14.0, 20.0, 18.25)","(4.0, 5.5, 5.211538461538462)","(21.0, 36.0, 28.5)","(2.8, 3.15, 2.992153846153846)","(5.5, 8.8, 8.254545454545454)"
10-01-2023 14:30:48.026118,"(3.8, 5.1, 4.969565217391304)","(9.0, 17.0, 16.07894736842105)","(14.0, 20.0, 18.25)","(4.0, 5.5, 5.211538461538462)","(21.0, 36.0, 28.5)","(2.8, 3.15, 2.992153846153846)","(5.5, 8.8, 8.254545454545454)"
10-01-2023 14:30:49.144796,"(3.8, 5.1, 5.014285714285714)","(9.0, 17.0, 16.58)","(14.0, 20.0, 17.789473684210527)","(4.0, 5.5, 5.211538461538462)","(21.0, 36.0, 28.5)","(2.8, 3.15, 2.992153846153846)","(5.5, 8.8, 8.425)"
10-01-2023 14:30:50.279124,"(3.8, 5.1, 5.014285714285714)","(9.0, 17.0, 16.7)","(14.0, 20.0, 18.25)","(4.0, 5.5, 5.211538461538462)","(21.0, 36.0, 28.5)","(2.8, 3.15, 2.992153846153846)","(5.5, 8.8, 8.254545454545454)"
10-01-2023 14:30:51.436999,"(3.8, 5.1, 5.011764705882353)","(9.0, 17.0, 16.7)","(14.0, 20.0, 18.551724137931036)","(4.0, 5.5, 5.211538461538462)","(21.0, 36.0, 28.5)","(2.8, 3.15, 2.992153846153846)","(5.5, 8.8, 8.254545454545454)"
10-01-2023 14:30:52.684197,"(3.8, 5.1, 5.011764705882353)","(9.0, 17.0, 16.7)","(14.0, 20.0, 18.764705882352942)","(4.0, 5.5, 5.211538461538462)","(21.0, 36.0, 28.5)","(2.7, 3.15, 2.992153846153846)","(5.5, 8.8, 8.425)"
10-01-2023 14:30:53.865428,"(3.8, 5.1, 5.031818181818181)","(9.0, 17.0, 16.794117647058822)","(14.0, 20.0, 18.764705882352942)","(4.0, 5.5, 5.17741935483871)","(21.0, 36.0, 28.5)","(2.7, 3.15, 2.992153846153846)","(5.5, 8.8, 8.425)"
10-01-2023 14:30:55.201058,"(3.8, 5.1, 5.031818181818181)","(9.0, 17.0, 16.84090909090909)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.5, 5.17741935483871)","(21.0, 36.0, 28.5)","(2.7, 3.15, 2.992153846153846)","(5.5, 8.8, 8.1125)"
10-01-2023 14:30:56.280520,"(3.8, 5.1, 5.031818181818181)","(9.0, 17.0, 16.84090909090909)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.5, 5.134146341463414)","(21.0, 36.0, 28.5)","(2.7, 3.15, 2.992153846153846)","(5.5, 8.8, 8.094117647058823)"
10-01-2023 14:30:57.374705,"(3.8, 5.1, 5.031818181818181)","(9.0, 17.0, 16.84090909090909)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.5, 5.134146341463414)","(21.0, 36.0, 28.5)","(2.7, 3.15, 2.992153846153846)","(5.5, 8.8, 8.254545454545454)"
10-01-2023 14:30:58.476974,"(3.8, 5.1, 5.033333333333333)","(9.0, 17.0, 16.428571428571427)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.5, 5.125)","(21.0, 36.0, 28.46511627906977)","(2.7, 3.15, 3.0113513513513515)","(5.5, 8.8, 8.094117647058823)"
10-01-2023 14:30:59.593533,"(3.8, 5.1, 4.966666666666667)","(9.0, 17.0, 16.8)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.5, 5.125)","(21.0, 36.0, 28.46511627906977)","(2.7, 3.15, 3.0132)","(5.5, 8.8, 8.254545454545454)"
10-01-2023 14:31:00.650646,"(3.8, 5.1, 4.966666666666667)","(9.0, 17.0, 16.8)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.5, 5.125)","(21.0, 36.0, 28.46511627906977)","(2.7, 3.15, 3.0132)","(5.5, 8.8, 8.254545454545454)"
10-01-2023 14:31:01.660246,"(3.8, 5.1, 4.966666666666667)","(9.0, 17.0, 16.8)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.5, 5.125)","(21.0, 36.0, 28.46511627906977)","(2.7, 3.15, 3.0132)","(5.5, 8.8, 8.094117647058823)"
10-01-2023 14:31:02.683876,"(3.8, 5.1, 4.966666666666667)","(9.0, 17.0, 16.8)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.5, 5.125)","(21.0, 36.0, 28.46511627906977)","(2.7, 3.15, 3.0132)","(5.5, 8.8, 8.254545454545454)"
10-01-2023 14:31:03.804610,"(3.8, 5.1, 5.031428571428571)","(9.0, 17.0, 16.8)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.5, 5.125)","(21.0, 36.0, 28.46511627906977)","(2.7, 3.15, 3.0132)","(5.5, 8.8, 8.094117647058823)"
10-01-2023 14:31:04.939779,"(3.8, 5.1, 5.031428571428571)","(9.0, 17.0, 16.8)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.5, 5.125)","(21.0, 36.0, 28.46511627906977)","(2.7, 3.15, 3.0124999999999997)","(5.5, 8.8, 8.2)"
10-01-2023 14:31:06.033366,"(3.8, 5.1, 4.9974358974358974)","(9.0, 17.0, 16.8)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.5, 5.181818181818182)","(21.0, 36.0, 28.46511627906977)","(2.7, 3.15, 3.0124999999999997)","(5.5, 8.8, 8.05)"
10-01-2023 14:31:07.075316,"(3.8, 5.1, 5.018367346938775)","(9.0, 17.0, 16.8)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.181818181818182)","(21.0, 36.0, 28.46511627906977)","(2.7, 3.15, 3.0124999999999997)","(5.5, 8.8, 8.05)"
10-01-2023 14:31:08.233824,"(3.8, 5.1, 5.018367346938775)","(9.0, 17.0, 16.8)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.181818181818182)","(21.0, 36.0, 28.46511627906977)","(2.7, 3.15, 3.0124999999999997)","(5.5, 8.8, 8.2)"
10-01-2023 14:31:09.342198,"(3.8, 5.1, 5.018367346938775)","(9.0, 18.0, 17.67391304347826)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.148148148148148)","(21.0, 36.0, 28.46511627906977)","(2.7, 3.15, 3.0124999999999997)","(5.5, 8.8, 8.05)"
10-01-2023 14:31:10.430392,"(3.8, 5.1, 5.018367346938775)","(10.0, 18.0, 17.25)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.142857142857143)","(21.0, 36.0, 28.46511627906977)","(2.6, 3.15, 3.0124999999999997)","(6.0, 8.8, 8.091666666666667)"
10-01-2023 14:31:11.499720,"(3.8, 5.1, 5.018367346938775)","(10.0, 18.0, 17.53846153846154)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.142857142857143)","(21.0, 36.0, 28.431818181818183)","(2.6, 3.15, 3.0124999999999997)","(6.0, 8.8, 8.187096774193549)"
10-01-2023 14:31:12.548479,"(3.8, 5.1, 5.018367346938775)","(10.0, 18.0, 17.48148148148148)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.105263157894737)","(21.0, 36.0, 28.431818181818183)","(2.6, 3.15, 3.0124999999999997)","(6.0, 8.8, 8.187096774193549)"
10-01-2023 14:31:13.610102,"(3.8, 5.1, 5.018367346938775)","(10.0, 18.0, 17.48148148148148)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.105263157894737)","(21.0, 36.0, 28.431818181818183)","(2.6, 3.15, 3.0124999999999997)","(6.0, 8.8, 8.187096774193549)"
10-01-2023 14:31:14.677758,"(3.8, 5.1, 5.018367346938775)","(10.0, 18.0, 17.48148148148148)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.105263157894737)","(21.0, 36.0, 28.4)","(2.6, 3.15, 3.008783783783784)","(6.0, 8.8, 8.257142857142856)"
10-01-2023 14:31:15.703950,"(3.8, 5.1, 5.033333333333333)","(10.0, 18.0, 17.62162162162162)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.105263157894737)","(21.0, 36.0, 28.4)","(2.6, 3.15, 3.008783783783784)","(6.0, 8.6, 8.4)"
10-01-2023 14:31:17.023875,"(3.8, 5.1, 5.047826086956522)","(10.0, 18.0, 17.771428571428572)","(14.0, 20.0, 19.045454545454547)","(4.2, 5.4, 5.083333333333333)","(21.0, 36.0, 28.4)","(2.6, 3.15, 3.008783783783784)","(6.0, 8.6, 7.640000000000001)"
