,Shonas Fury,Blue Bathers,Prince Danube,Last Date,Double Tara,Step Up
06-01-2023 11:02:15.284840,"(4.6, 8.2, 7.566666666666666)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 8.8, 8.542857142857143)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 9.266666666666666)"
06-01-2023 11:02:16.144562,"(4.6, 8.2, 7.566666666666666)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 8.8, 8.542857142857143)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 9.266666666666666)"
06-01-2023 11:02:17.080435,"(4.6, 8.2, 7.566666666666666)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 8.8, 8.542857142857143)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 9.266666666666666)"
06-01-2023 11:02:18.004467,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 8.8, 8.542857142857143)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:18.894698,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 8.8, 8.542857142857143)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:19.862738,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 8.8, 8.542857142857143)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:20.769129,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 8.8, 8.542857142857143)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:21.726681,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 8.85)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:22.673858,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 8.85)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:23.538929,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 8.85)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:24.441837,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 8.85)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:25.356848,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 9.036363636363637)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:26.302841,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 9.036363636363637)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:27.212311,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 9.036363636363637)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:28.106636,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 16.25)","(4.8, 9.4, 9.036363636363637)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:29.038153,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 9.036363636363637)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:29.999297,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 9.036363636363637)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:30.904672,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 9.036363636363637)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:31.750863,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 8.927272727272728)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:32.741199,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 8.927272727272728)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:33.670983,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 8.927272727272728)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:34.599083,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 8.927272727272728)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:35.541281,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 8.927272727272728)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:36.448239,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 8.927272727272728)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:37.331042,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 8.927272727272728)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:38.226752,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 8.927272727272728)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:39.099227,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 8.927272727272728)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:39.982001,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 8.927272727272728)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:40.902352,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 8.927272727272728)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:41.872928,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 8.545454545454547)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:42.917659,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 7.1)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:43.817091,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 8.8125)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:44.661695,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 8.8)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:45.542667,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 8.8)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:46.435315,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 8.8)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:47.456861,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 8.8)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:48.420606,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 8.8)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:49.329513,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 16.5)","(4.8, 9.4, 8.142857142857142)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:50.256932,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 16.5)","(4.8, 9.4, 7.25)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:51.236225,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 16.5)","(4.8, 9.4, 7.25)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:52.145760,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 16.5)","(4.8, 9.4, 7.25)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:53.043148,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 16.5)","(4.8, 9.4, 7.25)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:54.000698,"(4.6, 8.2, 7.2749999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 16.5)","(4.8, 9.4, 8.56)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:54.929203,"(4.6, 8.2, 7.4799999999999995)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 18.857142857142858)","(4.8, 9.4, 8.56)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:55.832330,"(4.6, 8.2, 7.85)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 16.75)","(4.8, 9.4, 7.966666666666667)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:56.811041,"(4.6, 8.4, 8.030000000000001)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 7.300000000000001)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:57.662784,"(4.6, 8.4, 7.078571428571429)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 7.300000000000001)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:58.497522,"(4.6, 8.4, 7.4750000000000005)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 7.300000000000001)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:02:59.385674,"(4.6, 8.4, 7.4750000000000005)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 17.4)","(4.8, 9.4, 7.300000000000001)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:00.317867,"(4.6, 8.4, 7.4750000000000005)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.0)","(4.8, 9.4, 7.300000000000001)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:01.258131,"(4.6, 8.4, 7.4750000000000005)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.0)","(4.8, 9.4, 7.300000000000001)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:02.235617,"(4.6, 8.4, 7.4750000000000005)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.0)","(4.8, 9.4, 8.375)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:03.367416,"(4.6, 8.4, 7.4750000000000005)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.0)","(4.8, 9.4, 8.600000000000001)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:04.258560,"(4.6, 8.4, 7.4750000000000005)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.0)","(4.8, 9.4, 8.600000000000001)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:05.154103,"(4.6, 8.4, 7.4750000000000005)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.0)","(4.8, 9.4, 6.8)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:06.105073,"(4.6, 8.4, 7.4750000000000005)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.0)","(4.8, 9.4, 6.8)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:07.000646,"(4.6, 8.4, 7.4750000000000005)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.0)","(4.8, 9.4, 6.8)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:07.929718,"(4.6, 8.4, 7.4750000000000005)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.0)","(4.8, 9.4, 6.8)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:08.907122,"(4.6, 8.4, 7.4750000000000005)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.0)","(4.8, 9.4, 6.8)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:09.939778,"(4.6, 8.4, 7.4750000000000005)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 16.5)","(4.8, 9.4, 7.4)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:10.848563,"(4.6, 8.4, 7.4750000000000005)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 16.5)","(4.8, 9.4, 7.4)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:11.725441,"(4.6, 8.4, 7.4750000000000005)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 16.5)","(4.8, 9.4, 7.4)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:12.612783,"(4.6, 8.4, 7.4750000000000005)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 16.5)","(4.8, 9.4, 7.4)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:13.516702,"(4.6, 8.4, 7.4750000000000005)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 16.5)","(4.8, 9.4, 7.4)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:14.432535,"(4.6, 8.4, 7.4750000000000005)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 16.5)","(4.8, 9.4, 7.4)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:15.336274,"(4.6, 8.4, 7.4750000000000005)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 16.5)","(4.8, 9.4, 7.4)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:16.179258,"(4.6, 8.4, 7.2)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 18.857142857142858)","(4.8, 9.4, 8.1)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:17.036136,"(4.6, 8.4, 7.0)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 16.75)","(4.8, 9.4, 7.550000000000001)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:17.972558,"(4.6, 8.4, 7.0)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 16.75)","(4.8, 9.4, 8.66)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:18.987707,"(4.6, 8.4, 6.92)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 8.66)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:19.884022,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 8.66)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:20.893643,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 18.166666666666668)","(4.8, 9.4, 8.68)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:21.859818,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 18.166666666666668)","(4.8, 9.4, 8.68)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:22.793434,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 7.133333333333334)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:23.847876,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 8.644444444444446)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:24.807807,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 8.644444444444446)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:25.696073,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 7.266666666666667)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:26.590401,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 7.266666666666667)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:27.484879,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 7.266666666666667)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:28.511791,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 7.266666666666667)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:29.414029,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 7.266666666666667)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:30.292522,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 7.266666666666667)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:31.256730,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 7.266666666666667)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:32.135608,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 7.266666666666667)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:33.074986,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 7.266666666666667)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:34.075502,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 7.266666666666667)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:35.004889,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 7.266666666666667)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:35.884534,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 7.266666666666667)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:36.830352,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 7.266666666666667)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:37.715011,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 7.266666666666667)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:38.603018,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 7.266666666666667)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:39.500312,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 7.266666666666667)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:40.452477,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 7.9)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:41.448444,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 8.942857142857143)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:42.413370,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 8.942857142857143)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:43.290338,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 9.4, 8.942857142857143)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:44.136765,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 18.166666666666668)","(4.8, 8.2, 7.266666666666667)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:45.093553,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 8.2, 7.266666666666667)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:46.073592,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 8.2, 7.879999999999999)","(17.0, 55.0, 38.958333333333336)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:47.078600,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 8.2, 7.879999999999999)","(17.0, 55.0, 40.19230769230769)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:48.026950,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 8.2, 7.879999999999999)","(17.0, 55.0, 40.19230769230769)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:48.995356,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 8.2, 7.879999999999999)","(17.0, 55.0, 40.19230769230769)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:49.943924,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 8.2, 7.879999999999999)","(17.0, 55.0, 40.19230769230769)","(6.0, 10.0, 8.566666666666666)"
06-01-2023 11:03:50.964442,"(4.6, 8.4, 6.88)","(1.8, 2.34, 1.9180555555555556)","(11.0, 22.0, 15.333333333333334)","(4.8, 8.2, 7.879999999999999)","(17.0, 55.0, 29.6875)","(6.0, 10.0, 8.566666666666666)"
