,Goodtime Libby,Shoobees Spirit,Rocknroll Gronk,Cincinnati,Layden,Starzzz Destiny
14-12-2022 14:09:17.785018,"(7.0, 9.2, 8.923076923076923)","(2.0, 2.58, 2.505)","(2.5, 3.4, 3.0)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 10.5, 9.98)"
14-12-2022 14:09:18.718926,"(7.0, 9.2, 8.923076923076923)","(2.0, 2.58, 2.505)","(2.5, 3.4, 3.0)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 10.5, 9.98)"
14-12-2022 14:09:19.691332,"(7.0, 9.2, 8.923076923076923)","(2.0, 2.58, 2.505)","(2.5, 3.4, 3.0)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 10.5, 10.066666666666666)"
14-12-2022 14:09:20.574603,"(7.0, 9.2, 8.975)","(2.0, 2.38, 2.357142857142857)","(2.5, 3.35, 3.245)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 10.5, 10.066666666666666)"
14-12-2022 14:09:21.521302,"(7.0, 9.2, 8.975)","(2.0, 2.38, 2.357142857142857)","(2.5, 3.35, 3.245)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 10.5, 10.21111111111111)"
14-12-2022 14:09:22.499708,"(7.0, 9.2, 8.975)","(2.0, 2.38, 2.357142857142857)","(2.5, 3.35, 3.245)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 10.5, 10.21111111111111)"
14-12-2022 14:09:23.464213,"(7.0, 9.2, 8.975)","(2.0, 2.38, 2.357142857142857)","(2.5, 3.35, 3.245)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 10.5, 10.21111111111111)"
14-12-2022 14:09:24.429102,"(7.0, 9.2, 8.975)","(2.0, 2.38, 2.357142857142857)","(2.5, 3.35, 3.245)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 10.5, 10.21111111111111)"
14-12-2022 14:09:25.367933,"(7.0, 9.2, 8.975)","(2.0, 2.38, 2.357142857142857)","(2.5, 3.35, 3.245)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 10.5, 10.21111111111111)"
14-12-2022 14:09:26.222114,"(7.0, 9.2, 8.975)","(2.0, 2.38, 2.357142857142857)","(2.5, 3.35, 3.245)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 10.5, 10.21111111111111)"
14-12-2022 14:09:27.158337,"(7.0, 9.2, 8.975)","(2.0, 2.38, 2.357142857142857)","(2.5, 3.35, 3.245)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 10.5, 10.21111111111111)"
14-12-2022 14:09:28.114108,"(7.5, 9.2, 8.975)","(2.0, 2.38, 2.357142857142857)","(2.5, 3.35, 3.245)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 10.5, 10.21111111111111)"
14-12-2022 14:09:29.128938,"(7.5, 9.2, 8.975)","(2.0, 2.38, 2.357142857142857)","(2.5, 3.35, 3.245)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 10.5, 10.21111111111111)"
14-12-2022 14:09:30.097153,"(7.5, 9.2, 8.975)","(2.0, 2.38, 2.357142857142857)","(2.5, 3.35, 3.245)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 10.5, 10.21111111111111)"
14-12-2022 14:09:31.001663,"(7.5, 9.2, 8.975)","(2.0, 2.38, 2.357142857142857)","(2.5, 3.35, 3.245)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 10.5, 10.21111111111111)"
14-12-2022 14:09:31.863871,"(7.5, 9.2, 8.975)","(2.0, 2.38, 2.357142857142857)","(2.5, 3.35, 3.245)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 10.5, 10.21111111111111)"
14-12-2022 14:09:32.777079,"(7.5, 9.2, 8.975)","(2.0, 2.38, 2.357142857142857)","(2.5, 3.35, 3.245)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 10.5, 10.21111111111111)"
14-12-2022 14:09:33.701733,"(7.5, 9.2, 8.975)","(2.0, 2.38, 2.357142857142857)","(2.5, 3.35, 3.245)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 10.5, 10.21111111111111)"
14-12-2022 14:09:34.602172,"(7.5, 9.2, 8.975)","(2.0, 2.38, 2.357142857142857)","(2.5, 3.35, 3.245)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 10.5, 10.21111111111111)"
14-12-2022 14:09:35.490901,"(7.5, 9.2, 8.975)","(2.0, 2.38, 2.357142857142857)","(2.5, 3.35, 3.245)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 10.5, 10.21111111111111)"
14-12-2022 14:09:36.396140,"(7.5, 9.2, 8.975)","(2.0, 2.38, 2.357142857142857)","(2.5, 3.35, 3.245)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 10.5, 10.21111111111111)"
14-12-2022 14:09:37.337134,"(7.5, 9.2, 8.975)","(2.0, 2.38, 2.357142857142857)","(2.5, 3.35, 3.245)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 10.5, 10.21111111111111)"
14-12-2022 14:09:38.220779,"(7.5, 9.2, 8.975)","(2.0, 2.38, 2.357142857142857)","(2.5, 3.35, 3.245)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 10.5, 10.21111111111111)"
14-12-2022 14:09:39.260222,"(7.5, 9.2, 8.975)","(2.0, 2.38, 2.357142857142857)","(2.5, 3.35, 3.245)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 10.5, 10.21111111111111)"
14-12-2022 14:09:40.212322,"(7.5, 9.2, 8.975)","(2.0, 2.38, 2.334285714285714)","(2.5, 3.35, 3.2333333333333334)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 11.0, 10.25)"
14-12-2022 14:09:41.262730,"(7.5, 9.2, 8.975)","(2.0, 2.38, 2.334285714285714)","(2.5, 3.35, 3.2333333333333334)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 11.0, 10.25)"
14-12-2022 14:09:42.369755,"(7.5, 9.2, 8.975)","(2.0, 2.38, 2.334285714285714)","(2.5, 3.35, 3.2333333333333334)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 11.0, 10.25)"
14-12-2022 14:09:43.505422,"(7.5, 9.2, 8.975)","(2.0, 2.38, 2.334285714285714)","(2.5, 3.35, 3.2333333333333334)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 11.0, 10.25)"
14-12-2022 14:09:44.544785,"(7.5, 9.2, 8.975)","(2.0, 2.38, 2.334285714285714)","(2.5, 3.35, 3.2333333333333334)","(21.0, 32.0, 25.5)","(17.0, 29.0, 22.5)","(7.5, 11.0, 10.25)"
14-12-2022 14:09:45.535146,"(7.5, 9.2, 8.975)","(2.0, 2.38, 2.334285714285714)","(2.5, 3.35, 3.2333333333333334)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:09:46.434152,"(7.5, 9.2, 8.975)","(2.0, 2.58, 2.508888888888889)","(2.5, 3.5, 3.1)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.55)"
14-12-2022 14:09:47.415238,"(7.5, 9.2, 8.975)","(2.0, 2.58, 2.452)","(2.5, 3.5, 3.2)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.55)"
14-12-2022 14:09:48.422738,"(7.5, 9.2, 8.975)","(2.0, 2.58, 2.452)","(2.5, 3.5, 3.2)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.55)"
14-12-2022 14:09:49.441509,"(7.5, 9.2, 8.975)","(2.0, 2.58, 2.452)","(2.5, 3.5, 3.2)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.55)"
14-12-2022 14:09:50.389152,"(7.5, 9.2, 8.975)","(2.0, 2.58, 2.452)","(2.5, 3.5, 3.2)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.55)"
14-12-2022 14:09:51.295979,"(7.5, 9.2, 8.975)","(2.0, 2.56, 2.44)","(2.5, 3.5, 3.2199999999999998)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.55)"
14-12-2022 14:09:52.211390,"(7.5, 9.2, 8.975)","(2.0, 2.56, 2.44)","(2.5, 3.5, 3.2199999999999998)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.55)"
14-12-2022 14:09:53.120610,"(7.5, 9.2, 8.975)","(2.0, 2.56, 2.44)","(2.5, 3.5, 3.2199999999999998)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.55)"
14-12-2022 14:09:54.022858,"(7.5, 9.2, 8.975)","(2.0, 2.56, 2.44)","(2.5, 3.5, 3.2199999999999998)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.55)"
14-12-2022 14:09:54.943952,"(7.5, 9.2, 8.975)","(2.0, 2.56, 2.44)","(2.5, 3.5, 3.2199999999999998)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.55)"
14-12-2022 14:09:55.870066,"(7.5, 9.2, 8.975)","(2.0, 2.56, 2.44)","(2.5, 3.5, 3.2199999999999998)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.55)"
14-12-2022 14:09:56.772025,"(7.5, 9.2, 8.975)","(2.0, 2.56, 2.44)","(2.5, 3.5, 3.2199999999999998)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.55)"
14-12-2022 14:09:57.717996,"(7.5, 9.2, 8.975)","(2.0, 2.56, 2.44)","(2.5, 3.5, 3.2199999999999998)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.55)"
14-12-2022 14:09:58.678442,"(7.5, 9.2, 8.975)","(2.0, 2.56, 2.44)","(2.5, 3.5, 3.2199999999999998)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.55)"
14-12-2022 14:09:59.543586,"(7.5, 9.2, 8.975)","(2.0, 2.56, 2.44)","(2.5, 3.5, 3.2199999999999998)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.55)"
14-12-2022 14:10:00.400846,"(7.5, 9.2, 8.975)","(2.0, 2.56, 2.44)","(2.5, 3.5, 3.2199999999999998)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.55)"
14-12-2022 14:10:01.312903,"(7.5, 9.2, 8.975)","(2.0, 2.56, 2.44)","(2.5, 3.5, 3.2199999999999998)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.55)"
14-12-2022 14:10:02.250849,"(7.5, 9.2, 8.84)","(2.0, 2.56, 2.44)","(2.5, 3.5, 3.2199999999999998)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.55)"
14-12-2022 14:10:03.215099,"(7.5, 9.2, 8.84)","(2.0, 2.56, 2.44)","(2.5, 3.5, 3.2199999999999998)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.55)"
14-12-2022 14:10:04.088408,"(7.5, 9.2, 8.84)","(2.0, 2.56, 2.44)","(2.5, 3.5, 3.2199999999999998)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.55)"
14-12-2022 14:10:04.956135,"(7.5, 9.2, 8.84)","(2.0, 2.56, 2.44)","(2.5, 3.5, 3.2199999999999998)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.55)"
14-12-2022 14:10:05.866257,"(7.5, 9.2, 8.84)","(2.0, 2.56, 2.44)","(2.5, 3.5, 3.2199999999999998)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.55)"
14-12-2022 14:10:06.813968,"(7.5, 9.2, 8.84)","(2.0, 2.56, 2.44)","(2.5, 3.5, 3.2199999999999998)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.55)"
14-12-2022 14:10:07.708995,"(7.5, 9.2, 8.84)","(2.0, 2.56, 2.44)","(2.5, 3.5, 3.2199999999999998)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.55)"
14-12-2022 14:10:08.603128,"(7.5, 9.0, 8.9)","(2.0, 2.56, 2.474285714285714)","(2.5, 3.5, 3.23)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.55)"
14-12-2022 14:10:09.479567,"(7.5, 8.6, 8.3)","(2.0, 2.56, 2.42)","(2.5, 3.5, 3.25)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:10.325225,"(7.5, 8.6, 8.12)","(2.0, 2.56, 2.42)","(2.5, 3.5, 3.25)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:11.233051,"(7.5, 8.4, 8.15)","(2.0, 2.56, 2.4299999999999997)","(2.5, 3.5, 3.3333333333333335)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:12.088389,"(7.5, 8.4, 8.15)","(2.0, 2.56, 2.4299999999999997)","(2.5, 3.5, 3.3333333333333335)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:12.953822,"(7.5, 8.6, 7.7)","(2.0, 2.56, 2.42)","(2.5, 3.5, 3.25)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:13.823919,"(7.5, 8.6, 7.7)","(2.0, 2.56, 2.42)","(2.5, 3.5, 3.25)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:14.713210,"(7.5, 8.6, 7.7)","(2.0, 2.56, 2.42)","(2.5, 3.5, 3.25)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:15.643918,"(7.5, 8.6, 7.7)","(2.0, 2.56, 2.42)","(2.5, 3.5, 3.25)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:16.504638,"(7.5, 8.6, 7.7)","(2.0, 2.56, 2.42)","(2.5, 3.5, 3.25)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:17.426776,"(7.5, 8.6, 7.7)","(2.0, 2.56, 2.42)","(2.5, 3.5, 3.25)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:18.339323,"(7.5, 8.6, 7.7)","(2.0, 2.56, 2.42)","(2.5, 3.5, 3.25)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:19.211411,"(7.5, 8.6, 7.7)","(2.0, 2.56, 2.42)","(2.5, 3.5, 3.25)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:20.244361,"(7.5, 8.6, 7.7)","(2.0, 2.56, 2.42)","(2.5, 3.5, 3.25)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:21.166277,"(7.5, 8.6, 7.7)","(2.0, 2.56, 2.42)","(2.5, 3.5, 3.25)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:22.120996,"(7.5, 8.6, 7.7)","(2.0, 2.56, 2.42)","(2.5, 3.5, 3.25)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:23.015541,"(7.5, 8.6, 7.7)","(2.0, 2.56, 2.42)","(2.5, 3.5, 3.25)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:23.894117,"(7.5, 8.6, 7.7)","(2.0, 2.56, 2.42)","(2.5, 3.5, 3.25)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:24.770218,"(7.5, 8.2, 7.933333333333333)","(2.0, 2.56, 2.4299999999999997)","(2.5, 3.5, 3.275)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:25.623623,"(7.5, 8.2, 7.933333333333333)","(2.0, 2.56, 2.4299999999999997)","(2.5, 3.5, 3.275)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:26.523840,"(7.5, 8.2, 7.933333333333333)","(2.0, 2.56, 2.4299999999999997)","(2.5, 3.5, 3.275)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:27.402574,"(7.5, 8.2, 7.933333333333333)","(2.0, 2.56, 2.4299999999999997)","(2.5, 3.5, 3.275)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:28.275190,"(7.5, 8.2, 7.933333333333333)","(2.0, 2.56, 2.4299999999999997)","(2.5, 3.5, 3.275)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:29.183797,"(7.5, 8.2, 7.799999999999999)","(2.0, 2.56, 2.4299999999999997)","(2.5, 3.5, 3.275)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:30.078259,"(7.5, 8.2, 7.799999999999999)","(2.0, 2.56, 2.4299999999999997)","(2.5, 3.5, 3.275)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:31.034796,"(7.5, 8.2, 7.799999999999999)","(2.0, 2.56, 2.4299999999999997)","(2.5, 3.5, 3.275)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:31.940108,"(7.5, 8.2, 7.799999999999999)","(2.0, 2.56, 2.4299999999999997)","(2.5, 3.5, 3.275)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:32.836014,"(7.5, 8.2, 7.799999999999999)","(2.0, 2.56, 2.4299999999999997)","(2.5, 3.5, 3.275)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:33.707036,"(7.5, 8.2, 7.799999999999999)","(2.0, 2.56, 2.4299999999999997)","(2.5, 3.5, 3.275)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:34.592019,"(7.5, 8.0, 7.777777777777778)","(2.0, 2.56, 2.44)","(2.5, 3.5, 3.35)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:35.461432,"(7.5, 8.0, 7.19)","(2.0, 2.56, 2.44)","(2.5, 3.5, 3.35)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:36.406268,"(7.5, 8.2, 8.033333333333333)","(2.0, 2.56, 2.4299999999999997)","(2.5, 3.5, 3.275)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:37.363844,"(7.5, 8.6, 7.347368421052631)","(2.0, 2.56, 2.42)","(2.5, 3.5, 3.25)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:38.281198,"(7.5, 8.6, 7.347368421052631)","(2.0, 2.56, 2.42)","(2.5, 3.5, 3.25)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:39.193364,"(7.5, 8.2, 8.1875)","(2.0, 2.56, 2.4299999999999997)","(2.5, 3.5, 3.275)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:40.043469,"(7.5, 8.6, 8.575)","(2.0, 2.56, 2.42)","(2.5, 3.5, 3.25)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:40.884894,"(7.5, 8.6, 8.575)","(2.0, 2.56, 2.42)","(2.5, 3.5, 3.25)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:41.778598,"(7.5, 8.8, 8.600000000000001)","(2.0, 2.56, 2.5054545454545454)","(2.5, 3.5, 3.24)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:42.672656,"(7.5, 8.8, 8.600000000000001)","(2.0, 2.56, 2.5054545454545454)","(2.5, 3.5, 3.24)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:43.585276,"(7.5, 8.8, 8.600000000000001)","(2.0, 2.56, 2.5054545454545454)","(2.5, 3.5, 3.24)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:44.453052,"(7.5, 8.8, 8.60689655172414)","(2.0, 2.56, 2.5054545454545454)","(2.5, 3.5, 3.24)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:45.347462,"(7.5, 8.8, 8.60689655172414)","(2.0, 2.56, 2.5054545454545454)","(2.5, 3.5, 3.24)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:46.265330,"(7.5, 8.8, 8.60689655172414)","(2.0, 2.56, 2.5054545454545454)","(2.5, 3.5, 3.24)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:47.164076,"(7.5, 8.8, 8.60689655172414)","(2.0, 2.56, 2.5054545454545454)","(2.5, 3.5, 3.24)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:48.067447,"(7.5, 8.8, 8.60689655172414)","(2.0, 2.56, 2.5054545454545454)","(2.5, 3.5, 3.24)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:48.897438,"(7.5, 8.8, 8.60689655172414)","(2.0, 2.56, 2.5054545454545454)","(2.5, 3.5, 3.24)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:49.759041,"(7.5, 8.8, 8.60689655172414)","(2.0, 2.56, 2.5054545454545454)","(2.5, 3.5, 3.24)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:50.623495,"(7.5, 8.8, 8.60689655172414)","(2.0, 2.56, 2.5054545454545454)","(2.5, 3.5, 3.24)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:51.510566,"(7.5, 8.8, 8.60689655172414)","(2.0, 2.56, 2.5054545454545454)","(2.5, 3.5, 3.24)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:52.452558,"(7.5, 8.8, 8.60689655172414)","(2.0, 2.56, 2.5054545454545454)","(2.5, 3.5, 3.24)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:53.345188,"(7.5, 8.8, 8.60689655172414)","(2.0, 2.56, 2.5054545454545454)","(2.5, 3.5, 3.24)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:54.182282,"(7.5, 8.8, 8.50344827586207)","(2.0, 2.56, 2.5054545454545454)","(2.5, 3.5, 3.24)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:55.036581,"(7.5, 8.4, 8.16)","(2.0, 2.56, 2.4299999999999997)","(2.5, 3.5, 3.3333333333333335)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
14-12-2022 14:10:55.906761,"(7.5, 8.2, 7.4941176470588236)","(2.0, 2.56, 2.4299999999999997)","(2.5, 3.5, 3.275)","(21.0, 32.0, 23.333333333333332)","(17.0, 29.0, 20.333333333333332)","(7.5, 11.0, 10.742857142857142)"
