,My Legacy,Hurricane Demi,Know Valour,Texas Jewel,Opawa Eric,Tin Lizzy,Idol Tayla,Know Dispute
09-01-2023 10:55:28.901767,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.2, 6.446153846153846)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:30.023549,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 11.0, 6.446153846153846)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:31.165809,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 11.0, 6.446153846153846)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:32.315407,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 11.0, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:33.431710,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:34.572643,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:35.630770,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:36.694803,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:37.752865,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:38.790507,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:39.870653,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:40.958722,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:42.036084,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:43.063891,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:44.100616,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:45.130344,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:46.145621,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:47.149457,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:48.185499,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:49.191674,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:50.198130,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:51.251055,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:52.280455,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:53.350643,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:54.383326,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:55.432974,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:56.443081,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:57.488746,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:58.556829,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:55:59.615132,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:00.693778,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:01.713815,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:02.703165,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:03.751399,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:04.732071,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:05.749066,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:06.836018,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:07.927265,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:08.987870,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:10.029853,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:11.044524,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:12.097211,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:13.156021,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:14.248945,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:15.350375,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:16.457658,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:17.568950,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:18.613368,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:19.621348,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:20.650029,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:21.625053,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:22.613211,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.325)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:23.676430,"(3.6, 5.8, 4.507692307692308)","(10.0, 44.0, 25.682352941176468)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 10.5, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:24.748704,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:25.808797,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:26.915067,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:27.936408,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:28.998169,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:30.039452,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:31.105096,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:32.228082,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:33.252652,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:34.289167,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:35.303747,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:36.353087,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:37.370107,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:38.422445,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:39.481235,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:40.570560,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:41.704151,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:42.830213,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:43.972883,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:45.128018,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:46.184148,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:47.334069,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:48.451016,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:49.555598,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:50.715052,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:51.805799,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:52.825188,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:53.870978,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:54.870197,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:55.875334,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:56.998996,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:58.139313,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:56:59.265253,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
09-01-2023 10:57:00.453735,"(3.6, 5.8, 4.507692307692308)","(10.0, 42.0, 29.46153846153846)","(12.0, 60.0, 53.8125)","(16.0, 170.0, 76.1)","(5.5, 19.0, 13.00625)","(3.7, 9.8, 5.15)","(10.0, 48.0, 33.15384615384615)","(4.2, 12.0, 7.2)"
