,Idol First,Goldstar Noodle,Know Ego,Broken Bonds,Irish Coffee,Know Will,Infinity One,Got Faith
09-01-2023 10:22:33.353774,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 106.94444444444444)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 6.2, 3.5031578947368422)","(26.0, 390.0, 206.0)","(26.0, 230.0, 100.76923076923077)"
09-01-2023 10:22:34.404677,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 106.94444444444444)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 6.2, 3.5031578947368422)","(26.0, 390.0, 206.0)","(26.0, 230.0, 100.76923076923077)"
09-01-2023 10:22:35.491596,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 106.94444444444444)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 6.2, 3.5031578947368422)","(26.0, 390.0, 206.0)","(26.0, 230.0, 100.76923076923077)"
09-01-2023 10:22:36.635565,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 106.94444444444444)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 6.2, 3.5031578947368422)","(26.0, 390.0, 206.0)","(26.0, 230.0, 100.76923076923077)"
09-01-2023 10:22:37.779786,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 106.94444444444444)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 6.2, 3.5031578947368422)","(26.0, 390.0, 206.0)","(26.0, 230.0, 100.76923076923077)"
09-01-2023 10:22:38.890667,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 106.94444444444444)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 6.2, 3.5031578947368422)","(26.0, 390.0, 206.0)","(26.0, 230.0, 100.76923076923077)"
09-01-2023 10:22:40.069528,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 106.94444444444444)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 6.2, 3.5031578947368422)","(26.0, 390.0, 206.0)","(26.0, 230.0, 100.76923076923077)"
09-01-2023 10:22:41.193108,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 106.94444444444444)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 6.2, 4.884)","(26.0, 390.0, 206.0)","(26.0, 230.0, 100.76923076923077)"
09-01-2023 10:22:42.291430,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 106.94444444444444)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 6.2, 4.884)","(26.0, 390.0, 206.0)","(26.0, 230.0, 100.76923076923077)"
09-01-2023 10:22:43.418135,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 106.94444444444444)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 6.2, 4.884)","(26.0, 390.0, 206.0)","(26.0, 230.0, 100.76923076923077)"
09-01-2023 10:22:44.541305,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 106.94444444444444)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 6.2, 3.3697297297297295)","(26.0, 390.0, 206.0)","(26.0, 230.0, 100.76923076923077)"
09-01-2023 10:22:45.680470,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 106.94444444444444)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 6.2, 3.3697297297297295)","(26.0, 390.0, 206.0)","(26.0, 230.0, 100.76923076923077)"
09-01-2023 10:22:46.822470,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 106.94444444444444)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 5.43875)","(2.5, 6.2, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 230.0, 121.0)"
09-01-2023 10:22:47.984487,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.6, 5.43875)","(2.5, 6.0, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:22:49.169245,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.6, 5.43875)","(2.5, 6.0, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:22:50.316388,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.6, 5.43875)","(2.5, 6.0, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:22:51.444348,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.6, 5.43875)","(2.5, 6.0, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:22:52.531678,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.6, 5.43875)","(2.5, 6.0, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:22:53.606444,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.6, 5.43875)","(2.5, 6.0, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:22:54.720732,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.6, 5.43875)","(2.5, 6.0, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:22:55.918749,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.6, 5.43875)","(2.5, 6.0, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:22:57.052676,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.6, 5.43875)","(2.5, 6.0, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:22:58.196747,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.6, 5.43875)","(2.5, 6.0, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:22:59.378825,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.6, 5.43875)","(2.5, 6.0, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:00.537326,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.6, 5.43875)","(2.5, 6.0, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:01.675789,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.6, 5.43875)","(2.5, 6.0, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:02.807228,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.6, 5.78875)","(2.5, 6.0, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:03.912077,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.4, 5.78875)","(2.5, 6.0, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:05.009502,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.4, 5.78875)","(2.5, 6.0, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:06.105505,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.4, 5.78875)","(2.5, 6.0, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:07.238739,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.4, 5.78875)","(2.5, 6.0, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:08.408005,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.4, 5.78875)","(2.5, 6.0, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:09.522476,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.4, 5.78875)","(2.5, 6.0, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:10.653142,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.4, 5.78875)","(2.5, 6.0, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:11.791884,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.4, 5.78875)","(2.5, 6.0, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:12.918472,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.4, 5.78875)","(2.5, 6.0, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:14.043603,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.4, 5.78875)","(2.5, 6.0, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:15.131922,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.4, 5.78875)","(2.5, 6.0, 3.7344)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:16.235821,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.4, 4.592592592592593)","(2.5, 6.0, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:17.343412,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:18.428068,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:19.508242,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:20.637234,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:21.755456,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:22.797927,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:23.839863,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:24.832117,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:25.871887,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:26.886733,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:27.860835,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:28.869123,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:29.935305,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:30.959003,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:32.005869,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:33.101920,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:34.189084,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:35.277045,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:36.408247,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:37.559552,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:38.709379,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:39.845149,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:40.929330,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:42.041531,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:43.132932,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:44.262852,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:45.414041,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.592592592592593)","(2.5, 5.9, 3.296756756756757)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:46.485604,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 9.2, 4.488888888888889)","(2.5, 5.9, 3.248108108108108)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:47.636964,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.7, 3.248108108108108)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:48.798832,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.7, 3.248108108108108)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:49.944330,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.7, 3.248108108108108)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:51.064357,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.7, 3.248108108108108)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:52.194677,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.7, 3.248108108108108)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:53.278227,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.7, 3.248108108108108)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:54.401948,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.7, 3.248108108108108)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:55.519365,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.7, 3.248108108108108)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:56.621649,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.7, 3.248108108108108)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:57.708266,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.7, 3.248108108108108)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:58.767471,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.7, 3.248108108108108)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:23:59.915952,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.7, 3.248108108108108)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:24:01.027760,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.7, 3.248108108108108)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:24:02.123927,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.7, 3.248108108108108)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:24:03.237423,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.7, 3.248108108108108)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:24:04.258504,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.7, 3.248108108108108)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:24:05.322830,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.7, 3.248108108108108)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
09-01-2023 10:24:06.412378,"(7.5, 32.0, 24.647058823529413)","(19.0, 220.0, 152.16666666666666)","(10.0, 44.0, 31.5)","(3.7, 11.5, 4.7921875)","(3.5, 8.8, 4.488888888888889)","(2.5, 5.7, 3.248108108108108)","(26.0, 390.0, 206.0)","(26.0, 220.0, 121.0)"
