,Betterthanfederer,Rocktagonal,Despondent,Gottashopearly,Geldof,Surf Ace,Hy Voltage,Boyzhavtime Nz,Portalegre Nz,Johnson Step Nz
10-01-2023 18:58:34.098574,"(31.0, 120.0, 58.75)","(8.5, 14.5, 10.85)","(14.0, 30.0, 27.57142857142857)","(91.0, 220.0, 106.66666666666666)","(18.0, 50.0, 38.0)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:58:35.354641,"(31.0, 120.0, 58.75)","(8.5, 14.5, 10.85)","(14.0, 30.0, 27.57142857142857)","(91.0, 220.0, 106.66666666666666)","(18.0, 50.0, 38.0)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:58:36.573662,"(31.0, 120.0, 58.75)","(8.5, 14.5, 10.85)","(14.0, 30.0, 27.57142857142857)","(91.0, 220.0, 106.66666666666666)","(18.0, 50.0, 38.0)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:58:37.789233,"(31.0, 120.0, 58.75)","(8.5, 14.5, 10.85)","(14.0, 30.0, 27.57142857142857)","(91.0, 220.0, 106.66666666666666)","(18.0, 50.0, 38.0)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:58:39.065397,"(31.0, 120.0, 58.75)","(8.5, 14.5, 10.85)","(14.0, 30.0, 27.57142857142857)","(91.0, 220.0, 106.66666666666666)","(18.0, 50.0, 38.0)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:58:40.251612,"(31.0, 120.0, 58.75)","(8.5, 14.5, 10.85)","(14.0, 30.0, 27.57142857142857)","(91.0, 220.0, 106.66666666666666)","(18.0, 50.0, 38.0)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:58:41.543566,"(31.0, 120.0, 58.75)","(8.5, 14.5, 10.85)","(14.0, 30.0, 27.57142857142857)","(91.0, 220.0, 106.66666666666666)","(18.0, 50.0, 38.0)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:58:42.842094,"(31.0, 120.0, 58.75)","(8.5, 14.5, 10.85)","(14.0, 30.0, 27.57142857142857)","(91.0, 220.0, 106.66666666666666)","(18.0, 50.0, 38.0)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:58:44.157348,"(31.0, 120.0, 58.75)","(8.5, 14.5, 10.85)","(14.0, 30.0, 27.57142857142857)","(91.0, 220.0, 106.66666666666666)","(18.0, 50.0, 38.0)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:58:45.567780,"(31.0, 120.0, 58.75)","(8.5, 14.5, 10.85)","(14.0, 30.0, 27.57142857142857)","(91.0, 220.0, 106.66666666666666)","(18.0, 50.0, 38.0)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:58:46.892886,"(31.0, 120.0, 58.75)","(8.5, 14.5, 10.85)","(14.0, 30.0, 27.57142857142857)","(91.0, 220.0, 106.66666666666666)","(18.0, 50.0, 38.0)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:58:48.174170,"(31.0, 120.0, 58.75)","(8.5, 14.5, 10.85)","(14.0, 30.0, 27.57142857142857)","(91.0, 220.0, 106.66666666666666)","(18.0, 50.0, 38.0)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:58:49.488225,"(31.0, 120.0, 58.75)","(8.5, 14.5, 10.85)","(14.0, 30.0, 19.0)","(91.0, 220.0, 106.66666666666666)","(18.0, 50.0, 38.0)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:58:50.778455,"(31.0, 120.0, 58.75)","(8.5, 14.5, 10.85)","(14.0, 30.0, 19.0)","(91.0, 220.0, 106.66666666666666)","(18.0, 50.0, 38.0)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:58:52.277570,"(31.0, 120.0, 58.75)","(8.5, 14.5, 10.85)","(14.0, 30.0, 19.0)","(91.0, 220.0, 106.66666666666666)","(18.0, 50.0, 38.0)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:58:53.933189,"(31.0, 120.0, 58.75)","(8.5, 14.5, 10.85)","(14.0, 30.0, 19.0)","(91.0, 220.0, 106.66666666666666)","(18.0, 50.0, 40.0)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:58:55.459277,"(31.0, 120.0, 58.75)","(8.5, 14.5, 10.85)","(14.0, 30.0, 19.0)","(91.0, 220.0, 106.66666666666666)","(18.0, 50.0, 40.0)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:58:56.939118,"(31.0, 120.0, 58.75)","(8.5, 14.5, 10.85)","(15.0, 30.0, 19.0)","(91.0, 220.0, 106.66666666666666)","(19.0, 50.0, 40.0)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:58:58.283574,"(31.0, 120.0, 58.75)","(8.5, 14.5, 10.85)","(15.0, 30.0, 19.0)","(91.0, 220.0, 106.66666666666666)","(19.0, 50.0, 40.0)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:58:59.573587,"(31.0, 120.0, 58.75)","(8.5, 14.5, 10.85)","(15.0, 30.0, 19.0)","(91.0, 220.0, 106.66666666666666)","(19.0, 50.0, 40.0)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:00.889756,"(31.0, 120.0, 58.75)","(8.5, 14.5, 10.85)","(15.0, 30.0, 19.0)","(91.0, 220.0, 106.66666666666666)","(19.0, 50.0, 40.0)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:02.222718,"(31.0, 120.0, 58.75)","(8.5, 14.5, 10.85)","(15.0, 30.0, 19.0)","(91.0, 220.0, 106.66666666666666)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:03.621009,"(31.0, 120.0, 53.09090909090909)","(8.5, 14.5, 10.85)","(15.0, 30.0, 15.857142857142858)","(91.0, 220.0, 160.0)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:04.951309,"(31.0, 120.0, 53.09090909090909)","(8.5, 14.5, 10.85)","(15.0, 30.0, 15.857142857142858)","(91.0, 220.0, 160.0)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:06.348061,"(31.0, 120.0, 53.09090909090909)","(8.5, 14.5, 10.85)","(15.0, 30.0, 15.857142857142858)","(91.0, 220.0, 160.0)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:07.735449,"(31.0, 120.0, 53.09090909090909)","(8.5, 14.5, 10.85)","(15.0, 30.0, 15.857142857142858)","(91.0, 220.0, 160.0)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:09.004548,"(31.0, 120.0, 53.09090909090909)","(8.5, 14.5, 10.85)","(15.0, 30.0, 15.857142857142858)","(91.0, 220.0, 160.0)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:10.265398,"(31.0, 120.0, 53.09090909090909)","(8.5, 14.5, 10.85)","(15.0, 30.0, 15.857142857142858)","(91.0, 220.0, 160.0)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:11.643028,"(31.0, 120.0, 53.09090909090909)","(8.5, 14.5, 10.85)","(15.0, 30.0, 20.1)","(91.0, 220.0, 160.0)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:13.050126,"(31.0, 120.0, 53.09090909090909)","(8.5, 14.5, 10.85)","(15.0, 30.0, 20.1)","(91.0, 220.0, 160.0)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:14.457944,"(31.0, 120.0, 53.09090909090909)","(8.5, 14.5, 10.85)","(15.0, 30.0, 20.1)","(91.0, 220.0, 160.0)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:15.853529,"(31.0, 120.0, 53.09090909090909)","(8.5, 14.5, 10.85)","(15.0, 30.0, 20.1)","(91.0, 220.0, 160.0)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:17.183179,"(31.0, 120.0, 53.09090909090909)","(8.5, 14.5, 10.85)","(15.0, 30.0, 20.1)","(91.0, 220.0, 160.0)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:18.516447,"(31.0, 120.0, 53.09090909090909)","(8.5, 14.5, 10.85)","(15.0, 30.0, 20.833333333333332)","(91.0, 220.0, 160.0)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:19.849858,"(31.0, 120.0, 53.09090909090909)","(8.5, 14.5, 9.633333333333333)","(15.0, 30.0, 20.833333333333332)","(91.0, 220.0, 160.0)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:21.115596,"(31.0, 120.0, 53.09090909090909)","(8.5, 14.5, 9.633333333333333)","(15.0, 30.0, 20.833333333333332)","(91.0, 220.0, 160.0)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:22.434495,"(31.0, 120.0, 53.09090909090909)","(8.5, 14.0, 11.733333333333334)","(15.0, 30.0, 20.833333333333332)","(91.0, 220.0, 160.0)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:23.656365,"(31.0, 120.0, 53.09090909090909)","(8.5, 14.0, 11.733333333333334)","(15.0, 30.0, 20.833333333333332)","(91.0, 220.0, 160.0)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:24.914727,"(31.0, 120.0, 53.09090909090909)","(8.5, 14.0, 11.733333333333334)","(14.0, 30.0, 20.833333333333332)","(91.0, 220.0, 160.0)","(18.0, 50.0, 36.15384615384615)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:26.312983,"(31.0, 120.0, 53.09090909090909)","(8.5, 14.0, 11.733333333333334)","(14.0, 30.0, 20.833333333333332)","(91.0, 220.0, 160.0)","(18.0, 50.0, 36.15384615384615)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:27.740657,"(31.0, 120.0, 53.09090909090909)","(8.5, 14.0, 11.733333333333334)","(14.0, 30.0, 20.833333333333332)","(91.0, 220.0, 160.0)","(18.0, 50.0, 36.15384615384615)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:29.148978,"(31.0, 120.0, 53.09090909090909)","(8.5, 14.0, 11.733333333333334)","(14.0, 30.0, 20.833333333333332)","(91.0, 220.0, 160.0)","(18.0, 50.0, 36.15384615384615)","(3.8, 8.2, 6.6499999999999995)","(5.5, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:30.545665,"(31.0, 110.0, 66.0)","(8.0, 14.0, 11.733333333333334)","(15.0, 30.0, 20.833333333333332)","(91.0, 220.0, 160.0)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 6.6499999999999995)","(6.0, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:31.870678,"(31.0, 110.0, 66.0)","(8.0, 14.0, 11.733333333333334)","(15.0, 30.0, 20.1)","(91.0, 220.0, 160.0)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 6.6499999999999995)","(6.0, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:33.199501,"(31.0, 110.0, 66.0)","(8.0, 14.0, 11.733333333333334)","(15.0, 30.0, 20.1)","(91.0, 220.0, 123.33333333333334)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:34.467612,"(31.0, 110.0, 66.0)","(8.0, 14.0, 11.733333333333334)","(15.0, 30.0, 20.1)","(91.0, 220.0, 123.33333333333334)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:35.803173,"(31.0, 110.0, 66.0)","(8.0, 14.0, 11.733333333333334)","(15.0, 30.0, 20.1)","(91.0, 220.0, 123.33333333333334)","(19.0, 50.0, 31.333333333333336)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 8.85)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:37.154237,"(31.0, 110.0, 66.0)","(8.0, 14.0, 11.733333333333334)","(15.0, 30.0, 20.1)","(91.0, 220.0, 123.33333333333334)","(19.0, 50.0, 31.333333333333336)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:38.519443,"(31.0, 100.0, 48.0)","(8.0, 14.0, 11.733333333333334)","(15.0, 30.0, 20.1)","(91.0, 220.0, 123.33333333333334)","(19.0, 50.0, 31.333333333333336)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:39.881207,"(31.0, 100.0, 48.0)","(8.0, 14.0, 11.733333333333334)","(15.0, 30.0, 20.1)","(91.0, 220.0, 123.33333333333334)","(19.0, 50.0, 31.333333333333336)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:41.246688,"(31.0, 100.0, 48.0)","(8.0, 14.0, 11.733333333333334)","(15.0, 30.0, 20.1)","(91.0, 220.0, 123.33333333333334)","(19.0, 50.0, 31.333333333333336)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:42.621956,"(31.0, 100.0, 48.0)","(8.0, 14.0, 11.733333333333334)","(15.0, 30.0, 20.1)","(91.0, 220.0, 123.33333333333334)","(19.0, 50.0, 31.333333333333336)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:43.964844,"(31.0, 100.0, 48.0)","(8.0, 14.0, 11.733333333333334)","(15.0, 30.0, 20.1)","(91.0, 220.0, 123.33333333333334)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:45.423911,"(31.0, 100.0, 48.0)","(8.0, 14.0, 11.733333333333334)","(15.0, 30.0, 20.1)","(91.0, 220.0, 123.33333333333334)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:46.821106,"(31.0, 100.0, 48.0)","(8.0, 14.0, 11.733333333333334)","(15.0, 30.0, 20.833333333333332)","(91.0, 220.0, 123.33333333333334)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:48.290214,"(31.0, 100.0, 48.0)","(8.0, 14.0, 11.733333333333334)","(15.0, 30.0, 20.833333333333332)","(91.0, 220.0, 123.33333333333334)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:49.685554,"(31.0, 100.0, 48.0)","(8.0, 14.0, 11.733333333333334)","(15.0, 30.0, 20.833333333333332)","(91.0, 220.0, 123.33333333333334)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:51.186181,"(31.0, 100.0, 48.0)","(8.0, 14.0, 11.733333333333334)","(15.0, 30.0, 20.833333333333332)","(91.0, 220.0, 123.33333333333334)","(19.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:52.652159,"(31.0, 100.0, 48.0)","(8.0, 14.0, 11.733333333333334)","(16.0, 30.0, 20.833333333333332)","(91.0, 220.0, 123.33333333333334)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:54.065304,"(31.0, 100.0, 48.0)","(8.0, 14.0, 11.733333333333334)","(16.0, 30.0, 20.833333333333332)","(91.0, 220.0, 123.33333333333334)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:55.457792,"(31.0, 100.0, 48.0)","(8.0, 14.0, 11.733333333333334)","(16.0, 30.0, 20.833333333333332)","(91.0, 220.0, 123.33333333333334)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:56.852723,"(31.0, 100.0, 48.0)","(8.0, 14.0, 11.733333333333334)","(16.0, 30.0, 20.833333333333332)","(91.0, 220.0, 123.33333333333334)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:58.320381,"(31.0, 100.0, 68.8)","(8.0, 14.0, 11.733333333333334)","(16.0, 30.0, 20.833333333333332)","(91.0, 220.0, 123.33333333333334)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 18:59:59.866338,"(31.0, 100.0, 71.2)","(8.0, 14.0, 11.733333333333334)","(16.0, 30.0, 20.833333333333332)","(91.0, 220.0, 123.33333333333334)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:00:01.425283,"(31.0, 100.0, 71.2)","(8.0, 14.0, 11.733333333333334)","(16.0, 30.0, 20.833333333333332)","(91.0, 220.0, 123.33333333333334)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:00:02.994854,"(31.0, 100.0, 71.2)","(8.0, 14.0, 11.733333333333334)","(16.0, 30.0, 20.833333333333332)","(91.0, 220.0, 123.33333333333334)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:00:04.548339,"(31.0, 100.0, 70.8)","(8.0, 14.0, 11.733333333333334)","(16.0, 30.0, 20.833333333333332)","(91.0, 220.0, 123.33333333333334)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:00:06.150472,"(31.0, 100.0, 70.8)","(8.0, 14.0, 11.733333333333334)","(16.0, 30.0, 20.833333333333332)","(91.0, 220.0, 123.33333333333334)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:00:07.598538,"(31.0, 100.0, 70.8)","(8.0, 14.0, 11.733333333333334)","(16.0, 30.0, 20.833333333333332)","(91.0, 220.0, 123.33333333333334)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:00:09.031400,"(31.0, 100.0, 70.8)","(8.0, 14.0, 11.733333333333334)","(16.0, 30.0, 20.833333333333332)","(91.0, 220.0, 123.33333333333334)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:00:10.476504,"(31.0, 100.0, 70.8)","(8.0, 14.0, 11.0)","(16.0, 30.0, 20.833333333333332)","(91.0, 220.0, 123.33333333333334)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:00:11.914822,"(31.0, 100.0, 70.8)","(8.0, 14.0, 11.0)","(16.0, 30.0, 20.833333333333332)","(91.0, 220.0, 123.33333333333334)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
10-01-2023 19:00:13.317230,"(31.0, 100.0, 70.8)","(8.0, 14.0, 11.0)","(16.0, 30.0, 20.833333333333332)","(91.0, 220.0, 123.33333333333334)","(20.0, 50.0, 36.15384615384615)","(3.8, 8.2, 5.266666666666667)","(6.0, 12.5, 7.833333333333334)","(3.9, 99999, 99990)","(5.5, 99999, 99990)","(6.0, 99999, 99990)"
