,Runaway To Mars,Fix You,Call Me Trinity,Canya Mia,Eugenius,Fortified Mack
07-12-2022 20:30:21.779682,"(1.95, 2.2, 2.066666666666667)","(61.0, 440.0, 290.0)","(101.0, 710.0, 330.8333333333333)","(3.2, 5.9, 3.757142857142857)","(10.0, 22.0, 16.25)","(3.1, 5.0, 4.075)"
07-12-2022 20:30:22.837508,"(1.95, 2.2, 2.066666666666667)","(61.0, 440.0, 290.0)","(101.0, 710.0, 330.8333333333333)","(3.2, 5.9, 3.757142857142857)","(10.0, 22.0, 16.25)","(3.1, 5.0, 4.075)"
07-12-2022 20:30:23.896874,"(1.95, 2.2, 2.066666666666667)","(61.0, 440.0, 290.0)","(101.0, 710.0, 330.8333333333333)","(3.2, 5.9, 3.7896551724137932)","(10.0, 22.0, 16.25)","(3.1, 5.0, 4.075)"
07-12-2022 20:30:24.870477,"(1.95, 2.64, 2.0768)","(61.0, 440.0, 290.0)","(101.0, 710.0, 330.8333333333333)","(3.2, 5.9, 3.7896551724137932)","(10.0, 22.0, 16.25)","(3.1, 5.0, 4.075)"
07-12-2022 20:30:25.804807,"(1.95, 2.64, 2.0768)","(61.0, 440.0, 290.0)","(101.0, 710.0, 330.8333333333333)","(3.2, 5.9, 3.6777777777777776)","(10.0, 22.0, 16.25)","(3.1, 5.0, 4.075)"
07-12-2022 20:30:26.809980,"(1.95, 2.64, 2.0768)","(61.0, 440.0, 290.0)","(101.0, 710.0, 330.8333333333333)","(3.2, 5.9, 3.6777777777777776)","(10.0, 22.0, 16.25)","(3.1, 5.0, 4.075)"
07-12-2022 20:30:27.851039,"(1.95, 2.64, 2.0768)","(61.0, 440.0, 290.0)","(101.0, 710.0, 330.8333333333333)","(3.2, 5.9, 3.6777777777777776)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.075)"
07-12-2022 20:30:28.843748,"(1.95, 2.64, 2.0768)","(61.0, 440.0, 290.0)","(101.0, 710.0, 330.8333333333333)","(3.2, 5.9, 3.6777777777777776)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.075)"
07-12-2022 20:30:29.770496,"(1.95, 2.64, 2.0548571428571427)","(61.0, 440.0, 290.0)","(101.0, 710.0, 330.8333333333333)","(3.2, 5.9, 3.6777777777777776)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.075)"
07-12-2022 20:30:30.785122,"(1.95, 2.64, 2.0548571428571427)","(61.0, 440.0, 290.0)","(101.0, 710.0, 330.8333333333333)","(3.2, 5.9, 3.6777777777777776)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.075)"
07-12-2022 20:30:31.889421,"(1.95, 2.64, 2.0548571428571427)","(61.0, 440.0, 290.0)","(101.0, 710.0, 330.8333333333333)","(3.2, 5.9, 3.6777777777777776)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.075)"
07-12-2022 20:30:32.972903,"(1.95, 2.64, 2.0548571428571427)","(61.0, 440.0, 290.0)","(101.0, 710.0, 330.8333333333333)","(3.2, 5.9, 3.6777777777777776)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.075)"
07-12-2022 20:30:34.018544,"(1.95, 2.64, 2.0548571428571427)","(61.0, 440.0, 290.0)","(101.0, 710.0, 330.8333333333333)","(3.2, 5.9, 3.6777777777777776)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.075)"
07-12-2022 20:30:35.039485,"(1.95, 2.64, 2.0548571428571427)","(61.0, 440.0, 290.0)","(101.0, 710.0, 330.8333333333333)","(3.2, 5.9, 3.6777777777777776)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.075)"
07-12-2022 20:30:36.037901,"(1.95, 2.64, 2.0548571428571427)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.9, 3.6777777777777776)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.075)"
07-12-2022 20:30:37.118927,"(1.95, 2.64, 2.0548571428571427)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.9, 3.6777777777777776)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.075)"
07-12-2022 20:30:38.148260,"(1.95, 2.64, 2.0548571428571427)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.9, 3.6777777777777776)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.075)"
07-12-2022 20:30:39.134199,"(1.95, 2.64, 2.0548571428571427)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.9, 3.6777777777777776)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.075)"
07-12-2022 20:30:40.135113,"(1.95, 2.64, 2.0548571428571427)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.9, 3.6777777777777776)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.075)"
07-12-2022 20:30:41.144806,"(1.95, 2.64, 2.0548571428571427)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.9, 3.6777777777777776)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.075)"
07-12-2022 20:30:42.218390,"(1.95, 2.64, 2.0548571428571427)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.9, 4.025)","(10.0, 22.0, 12.416666666666666)","(3.1, 5.0, 4.075)"
07-12-2022 20:30:43.328579,"(1.95, 2.18, 2.0540000000000003)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.9, 4.025)","(10.0, 22.0, 12.416666666666666)","(3.1, 5.0, 4.075)"
07-12-2022 20:30:44.280748,"(1.95, 2.18, 2.0540000000000003)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.9, 4.025)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.075)"
07-12-2022 20:30:45.325695,"(1.95, 2.18, 2.0540000000000003)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.9, 3.771428571428572)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.276086956521739)"
07-12-2022 20:30:46.336577,"(1.95, 2.18, 2.0540000000000003)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.771428571428572)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.276086956521739)"
07-12-2022 20:30:47.581800,"(1.95, 2.18, 2.0540000000000003)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.771428571428572)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.276086956521739)"
07-12-2022 20:30:48.731621,"(1.95, 2.18, 2.0540000000000003)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.771428571428572)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.276086956521739)"
07-12-2022 20:30:49.808024,"(1.95, 2.18, 2.0540000000000003)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.771428571428572)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.276086956521739)"
07-12-2022 20:30:50.767852,"(1.95, 2.18, 2.0540000000000003)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.771428571428572)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.276086956521739)"
07-12-2022 20:30:51.913145,"(1.95, 2.18, 2.0540000000000003)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.771428571428572)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.276086956521739)"
07-12-2022 20:30:53.096744,"(1.95, 2.18, 2.0540000000000003)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.771428571428572)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.276086956521739)"
07-12-2022 20:30:54.188605,"(1.95, 2.18, 2.0540000000000003)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.771428571428572)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.276086956521739)"
07-12-2022 20:30:55.248658,"(1.95, 2.18, 2.0540000000000003)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.771428571428572)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.276086956521739)"
07-12-2022 20:30:56.277272,"(1.95, 2.18, 2.0540000000000003)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.771428571428572)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.276086956521739)"
07-12-2022 20:30:57.378255,"(1.95, 2.18, 2.0540000000000003)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.771428571428572)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.276086956521739)"
07-12-2022 20:30:58.458481,"(1.95, 2.18, 2.0540000000000003)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.771428571428572)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.276086956521739)"
07-12-2022 20:30:59.468003,"(1.95, 2.18, 2.0540000000000003)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.771428571428572)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.276086956521739)"
07-12-2022 20:31:00.471763,"(1.95, 2.18, 2.0540000000000003)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.771428571428572)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.276086956521739)"
07-12-2022 20:31:01.545194,"(1.95, 2.18, 2.0540000000000003)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.771428571428572)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.276086956521739)"
07-12-2022 20:31:02.585034,"(1.95, 2.18, 2.0540000000000003)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.771428571428572)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.276086956521739)"
07-12-2022 20:31:03.508625,"(1.95, 2.18, 2.0540000000000003)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.771428571428572)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.276086956521739)"
07-12-2022 20:31:04.499684,"(1.95, 2.18, 2.0540000000000003)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.771428571428572)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.276086956521739)"
07-12-2022 20:31:05.561288,"(1.95, 2.18, 2.0540000000000003)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.7444444444444445)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6500000000000004)"
07-12-2022 20:31:06.643855,"(1.95, 2.16, 2.06)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.7444444444444445)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6500000000000004)"
07-12-2022 20:31:07.758488,"(1.95, 2.16, 2.06)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.7444444444444445)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6500000000000004)"
07-12-2022 20:31:08.811987,"(1.95, 2.16, 2.06)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.7444444444444445)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6500000000000004)"
07-12-2022 20:31:09.842134,"(1.95, 2.16, 2.06)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.7444444444444445)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6500000000000004)"
07-12-2022 20:31:10.916694,"(1.95, 2.16, 2.06)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.7444444444444445)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6500000000000004)"
07-12-2022 20:31:11.898633,"(1.95, 2.16, 2.06)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.7444444444444445)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6500000000000004)"
07-12-2022 20:31:12.932504,"(1.95, 2.16, 2.06)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.7444444444444445)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6500000000000004)"
07-12-2022 20:31:13.839926,"(1.95, 2.16, 2.06)","(61.0, 440.0, 290.0)","(101.0, 690.0, 322.5)","(3.2, 5.7, 3.7444444444444445)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6500000000000004)"
07-12-2022 20:31:14.927151,"(1.95, 2.16, 2.06)","(61.0, 440.0, 290.0)","(101.0, 690.0, 370.0)","(3.2, 5.7, 3.7444444444444445)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6500000000000004)"
07-12-2022 20:31:16.039282,"(1.95, 2.16, 2.06)","(61.0, 440.0, 290.0)","(101.0, 680.0, 314.1666666666667)","(3.2, 5.7, 3.7444444444444445)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6500000000000004)"
07-12-2022 20:31:17.322964,"(1.95, 2.16, 2.06)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7444444444444445)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6500000000000004)"
07-12-2022 20:31:18.531367,"(1.95, 2.16, 2.06)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7444444444444445)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6500000000000004)"
07-12-2022 20:31:19.603520,"(1.95, 2.16, 2.06)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7444444444444445)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6500000000000004)"
07-12-2022 20:31:20.788058,"(1.95, 2.16, 2.06)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7444444444444445)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6500000000000004)"
07-12-2022 20:31:21.913606,"(1.95, 2.16, 2.06)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7444444444444445)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6500000000000004)"
07-12-2022 20:31:23.004176,"(1.95, 2.16, 2.06)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7444444444444445)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6500000000000004)"
07-12-2022 20:31:23.948177,"(1.95, 2.16, 2.06)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7444444444444445)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6500000000000004)"
07-12-2022 20:31:24.993996,"(1.95, 2.16, 2.06)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7444444444444445)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6500000000000004)"
07-12-2022 20:31:26.091913,"(1.95, 2.16, 2.06)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7444444444444445)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6500000000000004)"
07-12-2022 20:31:27.253514,"(1.95, 2.16, 2.06)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7444444444444445)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6500000000000004)"
07-12-2022 20:31:28.327126,"(1.95, 2.16, 2.06)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7444444444444445)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6500000000000004)"
07-12-2022 20:31:29.398348,"(1.95, 2.16, 2.06)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7888888888888888)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6875)"
07-12-2022 20:31:30.515201,"(1.95, 2.14, 2.0525)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7888888888888888)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6875)"
07-12-2022 20:31:31.623054,"(1.95, 2.14, 2.0525)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7888888888888888)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6875)"
07-12-2022 20:31:32.736750,"(1.95, 2.14, 2.0525)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7888888888888888)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6875)"
07-12-2022 20:31:33.768989,"(1.95, 2.14, 2.0525)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7888888888888888)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6875)"
07-12-2022 20:31:34.797390,"(1.95, 2.14, 2.0525)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7888888888888888)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 3.6875)"
07-12-2022 20:31:35.771412,"(1.95, 2.14, 2.0525)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7888888888888888)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.125)"
07-12-2022 20:31:36.862767,"(1.95, 2.14, 2.0525)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7888888888888888)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.125)"
07-12-2022 20:31:37.936984,"(1.95, 2.14, 2.0525)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7888888888888888)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.125)"
07-12-2022 20:31:39.092095,"(1.95, 2.14, 2.0525)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7888888888888888)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.125)"
07-12-2022 20:31:40.139235,"(1.95, 2.14, 2.0525)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7888888888888888)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.125)"
07-12-2022 20:31:41.206560,"(1.95, 2.14, 2.0525)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7888888888888888)","(10.0, 22.0, 12.142857142857142)","(3.1, 5.0, 4.125)"
07-12-2022 20:31:42.324937,"(1.95, 2.14, 2.0525)","(61.0, 440.0, 226.11111111111111)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7888888888888888)","(10.0, 22.0, 17.666666666666668)","(3.1, 5.0, 4.125)"
07-12-2022 20:31:43.460685,"(1.95, 2.14, 2.0525)","(61.0, 440.0, 226.11111111111111)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7888888888888888)","(10.0, 21.0, 17.666666666666668)","(3.1, 5.0, 4.125)"
07-12-2022 20:31:44.577441,"(1.95, 2.14, 2.0525)","(61.0, 440.0, 226.11111111111111)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7888888888888888)","(10.0, 21.0, 14.666666666666666)","(3.1, 5.0, 3.6875)"
07-12-2022 20:31:45.644465,"(1.95, 2.14, 2.0525)","(61.0, 440.0, 226.11111111111111)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.7888888888888888)","(10.0, 21.0, 14.666666666666666)","(3.1, 5.0, 3.6875)"
07-12-2022 20:31:46.664615,"(1.95, 2.14, 2.0525)","(61.0, 440.0, 226.11111111111111)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 4.4714285714285715)","(10.0, 21.0, 13.4)","(3.1, 5.0, 3.86)"
07-12-2022 20:31:47.660838,"(1.95, 2.64, 2.0768)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 4.3)","(10.0, 21.0, 13.4)","(3.1, 5.0, 3.630434782608696)"
07-12-2022 20:31:48.638069,"(1.95, 2.64, 2.0768)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 4.3)","(10.0, 21.0, 13.4)","(3.1, 5.0, 3.630434782608696)"
07-12-2022 20:31:49.660330,"(1.95, 2.64, 2.0768)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 4.3)","(10.0, 21.0, 13.4)","(3.1, 5.0, 3.630434782608696)"
07-12-2022 20:31:50.779858,"(1.95, 2.64, 2.0768)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.642857142857143)","(10.0, 21.0, 16.77777777777778)","(3.1, 5.0, 3.609090909090909)"
07-12-2022 20:31:51.896923,"(1.95, 2.64, 2.112)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.611111111111111)","(10.0, 21.0, 16.77777777777778)","(3.1, 5.0, 3.609090909090909)"
07-12-2022 20:31:53.012134,"(1.95, 2.64, 2.112)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.611111111111111)","(10.0, 21.0, 16.77777777777778)","(3.1, 5.0, 3.609090909090909)"
07-12-2022 20:31:54.048415,"(1.95, 2.64, 2.112)","(61.0, 440.0, 290.0)","(101.0, 670.0, 314.1666666666667)","(3.2, 5.7, 3.611111111111111)","(10.0, 21.0, 16.77777777777778)","(3.1, 5.0, 3.609090909090909)"
07-12-2022 20:31:55.084466,"(1.95, 2.64, 2.112)","(61.0, 440.0, 290.0)","(101.0, 670.0, 365.0)","(3.2, 5.7, 3.611111111111111)","(10.0, 21.0, 16.77777777777778)","(3.1, 5.0, 3.823076923076923)"
07-12-2022 20:31:56.197478,"(1.95, 2.64, 2.0768)","(61.0, 440.0, 290.0)","(101.0, 660.0, 360.0)","(3.2, 5.7, 3.611111111111111)","(10.0, 21.0, 16.77777777777778)","(3.1, 5.0, 3.823076923076923)"
07-12-2022 20:31:57.268480,"(1.95, 2.64, 2.0768)","(61.0, 440.0, 290.0)","(101.0, 650.0, 305.8333333333333)","(3.2, 5.7, 3.5666666666666664)","(10.0, 21.0, 16.77777777777778)","(3.1, 5.0, 3.823076923076923)"
07-12-2022 20:31:58.259955,"(1.95, 2.64, 2.0768)","(61.0, 440.0, 290.0)","(101.0, 650.0, 305.8333333333333)","(3.2, 5.7, 3.5666666666666664)","(10.0, 21.0, 16.77777777777778)","(3.1, 5.0, 3.823076923076923)"
07-12-2022 20:31:59.297047,"(1.95, 2.64, 2.0768)","(61.0, 440.0, 290.0)","(101.0, 650.0, 305.8333333333333)","(3.2, 5.7, 3.5666666666666664)","(10.0, 21.0, 16.77777777777778)","(3.1, 5.0, 3.823076923076923)"
07-12-2022 20:32:00.367847,"(1.95, 2.64, 2.0768)","(61.0, 440.0, 290.0)","(101.0, 650.0, 305.8333333333333)","(3.2, 5.7, 3.5666666666666664)","(10.0, 21.0, 16.77777777777778)","(3.1, 5.0, 3.823076923076923)"
07-12-2022 20:32:01.447052,"(1.95, 2.64, 2.0768)","(61.0, 440.0, 290.0)","(101.0, 650.0, 305.8333333333333)","(3.2, 5.7, 3.5666666666666664)","(10.0, 21.0, 16.77777777777778)","(3.1, 5.0, 3.823076923076923)"
07-12-2022 20:32:02.600506,"(1.95, 2.64, 2.0548571428571427)","(61.0, 440.0, 290.0)","(101.0, 650.0, 305.8333333333333)","(3.2, 5.7, 3.5666666666666664)","(10.0, 21.0, 16.77777777777778)","(3.1, 5.0, 3.823076923076923)"
07-12-2022 20:32:03.663171,"(1.95, 2.64, 2.0548571428571427)","(61.0, 440.0, 290.0)","(101.0, 650.0, 305.8333333333333)","(3.2, 5.7, 3.5666666666666664)","(10.0, 21.0, 16.77777777777778)","(3.1, 5.0, 3.823076923076923)"
07-12-2022 20:32:04.802777,"(1.95, 2.64, 2.0548571428571427)","(61.0, 440.0, 290.0)","(101.0, 650.0, 305.8333333333333)","(3.2, 5.7, 3.5666666666666664)","(10.0, 21.0, 16.77777777777778)","(3.1, 5.0, 3.823076923076923)"
07-12-2022 20:32:06.124745,"(1.95, 2.64, 2.0548571428571427)","(61.0, 440.0, 290.0)","(101.0, 650.0, 305.8333333333333)","(3.2, 5.7, 3.5666666666666664)","(10.0, 21.0, 16.77777777777778)","(3.1, 5.0, 3.823076923076923)"
07-12-2022 20:32:07.360061,"(1.95, 2.64, 2.0548571428571427)","(61.0, 440.0, 290.0)","(101.0, 650.0, 305.8333333333333)","(3.2, 5.7, 3.5666666666666664)","(10.0, 21.0, 16.77777777777778)","(3.1, 5.0, 3.823076923076923)"
07-12-2022 20:32:08.530322,"(1.95, 2.64, 2.0548571428571427)","(61.0, 440.0, 290.0)","(101.0, 650.0, 305.8333333333333)","(3.2, 5.7, 3.5666666666666664)","(10.0, 21.0, 16.77777777777778)","(3.1, 5.0, 3.823076923076923)"
07-12-2022 20:32:09.511021,"(1.95, 2.64, 2.0548571428571427)","(61.0, 440.0, 290.0)","(101.0, 650.0, 305.8333333333333)","(3.2, 5.7, 3.875)","(10.0, 21.0, 16.77777777777778)","(3.1, 5.0, 3.823076923076923)"
07-12-2022 20:32:10.564486,"(1.95, 2.62, 2.1033333333333335)","(61.0, 440.0, 290.0)","(101.0, 650.0, 305.8333333333333)","(3.2, 5.6, 3.875)","(10.0, 21.0, 16.77777777777778)","(3.1, 5.0, 3.823076923076923)"
07-12-2022 20:32:11.696882,"(1.95, 2.62, 2.1033333333333335)","(61.0, 440.0, 290.0)","(101.0, 650.0, 305.8333333333333)","(3.2, 5.6, 3.5666666666666664)","(10.0, 21.0, 16.77777777777778)","(3.1, 5.0, 3.823076923076923)"
07-12-2022 20:32:12.787313,"(1.95, 2.64, 2.0768)","(61.0, 440.0, 290.0)","(101.0, 650.0, 305.8333333333333)","(3.2, 5.7, 3.5666666666666664)","(10.0, 21.0, 16.77777777777778)","(3.1, 5.0, 3.823076923076923)"
07-12-2022 20:32:13.834155,"(1.95, 2.64, 2.0768)","(61.0, 440.0, 290.0)","(101.0, 650.0, 305.8333333333333)","(3.2, 5.7, 3.5666666666666664)","(10.0, 21.0, 16.77777777777778)","(3.1, 5.0, 3.823076923076923)"
07-12-2022 20:32:14.956797,"(1.95, 2.64, 2.0548571428571427)","(61.0, 440.0, 290.0)","(101.0, 650.0, 305.8333333333333)","(3.2, 5.7, 3.5666666666666664)","(10.0, 21.0, 16.77777777777778)","(3.1, 5.0, 3.823076923076923)"
