,Olympic Gaze,Zegalo,Villaden,Shafty,Endorphins,Just Business,Lumber Dream,Real Peace
04-01-2023 14:45:20.001380,"(9.0, 11.5, 11.288461538461538)","(21.0, 27.0, 24.870967741935484)","(2.0, 2.24, 2.224893617021277)","(9.0, 15.0, 14.723076923076922)","(5.5, 7.4, 7.206060606060606)","(19.0, 23.0, 21.45945945945946)","(14.0, 23.0, 21.0)","(6.0, 9.2, 8.657142857142857)"
04-01-2023 14:45:21.055614,"(9.0, 11.5, 11.288461538461538)","(21.0, 27.0, 24.870967741935484)","(2.0, 2.24, 2.224893617021277)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.345454545454546)","(19.0, 23.0, 23.130434782608695)","(14.0, 23.0, 21.0)","(6.0, 9.2, 8.657142857142857)"
04-01-2023 14:45:22.049772,"(9.0, 11.5, 11.288461538461538)","(21.0, 27.0, 24.870967741935484)","(2.0, 2.24, 2.224893617021277)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.345454545454546)","(19.0, 24.0, 22.666666666666668)","(14.0, 23.0, 21.0)","(6.0, 9.2, 8.657142857142857)"
04-01-2023 14:45:23.098598,"(9.0, 11.5, 11.288461538461538)","(21.0, 27.0, 24.870967741935484)","(2.0, 2.24, 2.224893617021277)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.345454545454546)","(19.0, 24.0, 22.666666666666668)","(14.0, 23.0, 21.0)","(6.0, 9.2, 8.657142857142857)"
04-01-2023 14:45:24.143399,"(9.0, 11.5, 11.288461538461538)","(21.0, 27.0, 24.870967741935484)","(2.0, 2.24, 2.224893617021277)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.345454545454546)","(19.0, 24.0, 22.666666666666668)","(14.0, 23.0, 21.0)","(6.0, 9.2, 8.657142857142857)"
04-01-2023 14:45:25.220901,"(9.0, 11.5, 11.288461538461538)","(21.0, 27.0, 24.870967741935484)","(2.0, 2.24, 2.224893617021277)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.345454545454546)","(19.0, 24.0, 22.666666666666668)","(14.0, 23.0, 21.0)","(6.0, 9.2, 8.566666666666666)"
04-01-2023 14:45:26.226370,"(9.0, 11.5, 11.288461538461538)","(21.0, 27.0, 24.96923076923077)","(2.0, 2.24, 2.224893617021277)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.345454545454546)","(19.0, 24.0, 22.666666666666668)","(14.0, 23.0, 21.0)","(6.0, 9.2, 8.566666666666666)"
04-01-2023 14:45:27.364692,"(9.0, 11.5, 11.3125)","(21.0, 27.0, 24.96923076923077)","(2.0, 2.24, 2.224812834224599)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.345454545454546)","(19.0, 24.0, 22.666666666666668)","(14.0, 23.0, 21.0)","(6.0, 9.2, 8.7)"
04-01-2023 14:45:28.455478,"(10.0, 11.5, 11.3125)","(21.0, 27.0, 24.96923076923077)","(2.0, 2.24, 2.224812834224599)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.345454545454546)","(18.0, 24.0, 22.666666666666668)","(14.0, 23.0, 21.0)","(6.0, 9.2, 8.7)"
04-01-2023 14:45:29.502197,"(10.0, 11.5, 11.3125)","(21.0, 27.0, 24.96923076923077)","(2.0, 2.24, 2.224812834224599)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.345454545454546)","(18.0, 24.0, 22.666666666666668)","(14.0, 23.0, 21.0)","(6.0, 9.2, 8.7)"
04-01-2023 14:45:30.586659,"(10.0, 11.5, 11.3125)","(21.0, 27.0, 24.96923076923077)","(2.0, 2.24, 2.224812834224599)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.345454545454546)","(18.0, 24.0, 22.666666666666668)","(14.0, 23.0, 21.0)","(6.0, 9.2, 8.7)"
04-01-2023 14:45:31.635276,"(10.0, 11.5, 11.3125)","(21.0, 27.0, 24.96923076923077)","(2.0, 2.24, 2.224812834224599)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.345454545454546)","(18.0, 24.0, 22.666666666666668)","(14.0, 23.0, 21.0)","(6.0, 9.2, 8.7)"
04-01-2023 14:45:32.695842,"(10.0, 11.5, 11.3125)","(21.0, 27.0, 24.96923076923077)","(2.0, 2.24, 2.228016877637131)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.345454545454546)","(18.0, 24.0, 22.666666666666668)","(14.0, 23.0, 21.0)","(6.0, 9.2, 8.7)"
04-01-2023 14:45:33.801579,"(10.0, 11.5, 11.3125)","(21.0, 27.0, 24.96923076923077)","(2.0, 2.24, 2.228016877637131)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 24.0, 21.75)","(14.0, 23.0, 21.0)","(6.0, 9.2, 8.7)"
04-01-2023 14:45:34.881466,"(10.0, 11.5, 11.3125)","(21.0, 27.0, 24.96923076923077)","(2.0, 2.24, 2.228016877637131)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 24.0, 21.75)","(14.0, 23.0, 21.0)","(6.0, 9.2, 8.7)"
04-01-2023 14:45:35.893798,"(10.0, 11.5, 11.3125)","(21.0, 27.0, 24.96923076923077)","(2.0, 2.24, 2.228016877637131)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 24.0, 22.42105263157895)","(14.0, 23.0, 21.0)","(6.0, 9.2, 8.7)"
04-01-2023 14:45:36.918528,"(10.0, 11.5, 11.3125)","(21.0, 27.0, 24.96923076923077)","(2.0, 2.24, 2.228016877637131)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 23.0, 21.9)","(14.0, 23.0, 21.0)","(6.0, 9.2, 8.7)"
04-01-2023 14:45:37.917368,"(10.0, 11.5, 11.3125)","(21.0, 27.0, 24.96923076923077)","(2.0, 2.24, 2.228016877637131)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 23.0, 21.9)","(15.0, 23.0, 19.7)","(6.0, 9.2, 8.7)"
04-01-2023 14:45:38.900940,"(10.0, 11.5, 11.3125)","(21.0, 27.0, 24.8)","(2.0, 2.24, 2.228016877637131)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 23.0, 21.9)","(15.0, 23.0, 19.7)","(6.0, 9.2, 8.624242424242423)"
04-01-2023 14:45:40.233337,"(10.0, 11.5, 11.3125)","(21.0, 27.0, 24.8)","(2.0, 2.24, 2.228016877637131)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 23.0, 21.9)","(15.0, 23.0, 19.7)","(6.0, 9.2, 8.624242424242423)"
04-01-2023 14:45:41.286692,"(10.0, 11.5, 11.3125)","(21.0, 27.0, 24.8)","(2.0, 2.24, 2.228016877637131)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 23.0, 21.9)","(15.0, 23.0, 19.75)","(6.0, 9.2, 8.624242424242423)"
04-01-2023 14:45:42.352392,"(10.0, 11.5, 11.3125)","(21.0, 27.0, 24.8)","(2.0, 2.24, 2.228016877637131)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 23.0, 21.9)","(15.0, 22.0, 21.375)","(6.0, 9.2, 8.624242424242423)"
04-01-2023 14:45:43.711481,"(10.0, 11.5, 11.3125)","(21.0, 27.0, 23.129032258064516)","(2.0, 2.24, 2.228016877637131)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 23.0, 21.9)","(15.0, 22.0, 20.91304347826087)","(6.0, 9.2, 8.624242424242423)"
04-01-2023 14:45:44.923486,"(10.0, 11.5, 11.3125)","(21.0, 27.0, 23.129032258064516)","(2.0, 2.24, 2.2729577464788733)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 23.0, 21.9)","(15.0, 22.0, 20.91304347826087)","(6.0, 9.2, 8.624242424242423)"
04-01-2023 14:45:46.029994,"(10.0, 11.5, 11.3125)","(21.0, 27.0, 22.93220338983051)","(2.0, 2.28, 2.2729577464788733)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 23.0, 21.9)","(15.0, 22.0, 20.75)","(6.0, 9.2, 8.624242424242423)"
04-01-2023 14:45:47.194895,"(10.0, 11.5, 11.3125)","(21.0, 27.0, 22.93220338983051)","(2.0, 2.28, 2.2729577464788733)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 23.0, 21.9)","(15.0, 22.0, 20.75)","(6.0, 9.2, 8.624242424242423)"
04-01-2023 14:45:48.354457,"(10.0, 11.5, 11.3125)","(21.0, 27.0, 22.93220338983051)","(2.0, 2.28, 2.2729577464788733)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 23.0, 21.9)","(15.0, 22.0, 20.75)","(6.0, 9.2, 8.624242424242423)"
04-01-2023 14:45:49.469198,"(10.0, 11.5, 10.681818181818182)","(21.0, 27.0, 22.93220338983051)","(2.0, 2.28, 2.2730555555555556)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 23.0, 21.9)","(15.0, 22.0, 20.75)","(6.0, 9.2, 8.624242424242423)"
04-01-2023 14:45:50.679047,"(10.0, 11.5, 10.633333333333333)","(21.0, 27.0, 22.93220338983051)","(2.0, 2.28, 2.2730555555555556)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 23.0, 21.9)","(15.0, 22.0, 20.75)","(6.0, 9.2, 8.624242424242423)"
04-01-2023 14:45:51.868414,"(10.0, 11.5, 10.633333333333333)","(21.0, 27.0, 22.93220338983051)","(2.0, 2.28, 2.2730555555555556)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 23.0, 21.9)","(15.0, 22.0, 20.75)","(6.0, 9.2, 8.52142857142857)"
04-01-2023 14:45:53.038668,"(10.0, 11.5, 10.633333333333333)","(21.0, 27.0, 22.93220338983051)","(2.0, 2.28, 2.2730555555555556)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 23.0, 21.9)","(15.0, 22.0, 20.75)","(6.0, 9.2, 8.52142857142857)"
04-01-2023 14:45:54.162567,"(10.0, 11.5, 10.633333333333333)","(21.0, 27.0, 22.93220338983051)","(2.0, 2.28, 2.2730555555555556)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 23.0, 21.9)","(15.0, 22.0, 20.75)","(6.0, 9.2, 8.52142857142857)"
04-01-2023 14:45:55.313221,"(10.0, 11.5, 10.633333333333333)","(21.0, 27.0, 22.93220338983051)","(2.0, 2.28, 2.2693617021276595)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 23.0, 21.9)","(15.0, 22.0, 20.75)","(6.0, 9.2, 8.25)"
04-01-2023 14:45:56.515112,"(10.0, 11.5, 10.633333333333333)","(21.0, 27.0, 22.93220338983051)","(2.0, 2.28, 2.2693617021276595)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 23.0, 21.574074074074073)","(15.0, 22.0, 20.80952380952381)","(6.0, 9.2, 8.25)"
04-01-2023 14:45:57.570719,"(10.0, 11.5, 10.633333333333333)","(21.0, 27.0, 23.25)","(2.0, 2.3, 2.277846153846154)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 23.0, 21.574074074074073)","(15.0, 22.0, 20.80952380952381)","(6.0, 9.2, 8.25)"
04-01-2023 14:45:58.554066,"(10.0, 11.5, 10.633333333333333)","(21.0, 27.0, 23.25)","(2.0, 2.3, 2.277846153846154)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 23.0, 21.574074074074073)","(15.0, 22.0, 20.80952380952381)","(6.0, 9.2, 8.25)"
04-01-2023 14:45:59.595656,"(10.0, 11.5, 10.633333333333333)","(21.0, 27.0, 23.25)","(2.0, 2.3, 2.2775)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 23.0, 21.574074074074073)","(15.0, 22.0, 20.80952380952381)","(6.0, 9.2, 8.25)"
04-01-2023 14:46:00.647462,"(10.0, 11.5, 10.633333333333333)","(21.0, 27.0, 23.25)","(2.0, 2.3, 2.2775)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 23.0, 21.574074074074073)","(15.0, 22.0, 20.80952380952381)","(6.0, 9.2, 8.25)"
04-01-2023 14:46:01.730310,"(10.0, 11.5, 11.28688524590164)","(21.0, 27.0, 23.25)","(2.0, 2.3, 2.2775)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 23.0, 21.574074074074073)","(15.0, 22.0, 20.80952380952381)","(6.0, 9.2, 8.25)"
04-01-2023 14:46:02.872554,"(10.0, 11.5, 11.28688524590164)","(21.0, 27.0, 23.25)","(2.0, 2.3, 2.2851685393258423)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.28)","(18.0, 23.0, 21.574074074074073)","(15.0, 22.0, 20.80952380952381)","(6.0, 9.2, 8.25)"
04-01-2023 14:46:03.973201,"(10.0, 11.5, 11.28688524590164)","(21.0, 27.0, 23.25)","(2.0, 2.3, 2.2851685393258423)","(9.0, 15.0, 14.604395604395604)","(5.5, 7.4, 7.529411764705882)","(18.0, 23.0, 21.574074074074073)","(15.0, 22.0, 20.80952380952381)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:05.127167,"(10.0, 11.5, 11.28688524590164)","(21.0, 25.0, 23.551724137931036)","(2.0, 2.3, 2.2851685393258423)","(9.0, 15.0, 14.7)","(5.5, 7.6, 7.425)","(18.0, 23.0, 21.574074074074073)","(15.0, 22.0, 20.80952380952381)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:06.252260,"(10.0, 11.5, 11.28688524590164)","(21.0, 25.0, 23.40625)","(2.0, 2.3, 2.2851685393258423)","(9.0, 15.0, 14.7)","(5.5, 7.6, 7.425)","(18.0, 23.0, 21.574074074074073)","(15.0, 22.0, 20.80952380952381)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:07.321312,"(10.0, 11.5, 11.28688524590164)","(21.0, 25.0, 23.40625)","(2.0, 2.3, 2.2851685393258423)","(9.0, 15.0, 14.7)","(5.5, 7.6, 7.425)","(18.0, 23.0, 21.32608695652174)","(15.0, 22.0, 20.80952380952381)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:08.427219,"(10.0, 11.5, 11.28688524590164)","(21.0, 25.0, 23.40625)","(2.0, 2.3, 2.2851685393258423)","(9.0, 15.0, 14.7)","(5.5, 7.6, 7.425)","(18.0, 23.0, 21.574074074074073)","(15.0, 22.0, 20.80952380952381)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:09.487036,"(10.0, 11.5, 11.28688524590164)","(21.0, 25.0, 23.11111111111111)","(2.0, 2.3, 2.2851685393258423)","(9.0, 15.0, 14.7)","(5.5, 7.6, 7.425)","(18.0, 23.0, 21.59090909090909)","(15.0, 22.0, 20.555555555555557)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:10.485621,"(10.0, 11.5, 11.28688524590164)","(21.0, 25.0, 22.46153846153846)","(2.0, 2.3, 2.2851685393258423)","(9.0, 15.0, 14.7)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.59090909090909)","(15.0, 21.0, 20.047619047619047)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:11.479205,"(10.0, 11.5, 11.28688524590164)","(21.0, 25.0, 22.46153846153846)","(2.0, 2.3, 2.2851685393258423)","(9.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 20.928571428571427)","(15.0, 21.0, 20.047619047619047)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:12.563678,"(10.0, 11.5, 11.28688524590164)","(21.0, 25.0, 22.46153846153846)","(2.0, 2.3, 2.2851685393258423)","(9.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 20.928571428571427)","(15.0, 21.0, 20.047619047619047)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:13.652584,"(10.0, 11.5, 11.217391304347826)","(21.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.2851685393258423)","(9.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.1)","(15.0, 21.0, 20.047619047619047)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:14.922426,"(10.0, 11.5, 11.275862068965518)","(21.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.2851685393258423)","(9.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.1)","(15.0, 21.0, 20.047619047619047)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:16.214482,"(10.0, 11.5, 11.275862068965518)","(21.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.2764285714285712)","(9.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 20.928571428571427)","(15.0, 21.0, 20.047619047619047)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:17.588178,"(10.0, 11.5, 11.275862068965518)","(21.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.264324324324324)","(9.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 20.928571428571427)","(15.0, 21.0, 20.047619047619047)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:18.749935,"(10.0, 11.5, 11.275862068965518)","(21.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.264324324324324)","(9.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.1)","(15.0, 21.0, 20.047619047619047)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:19.941907,"(10.0, 11.5, 11.275862068965518)","(21.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.280869565217391)","(9.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.1)","(15.0, 21.0, 20.047619047619047)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:21.085913,"(10.0, 11.5, 11.275862068965518)","(20.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.280869565217391)","(10.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.1)","(15.0, 21.0, 20.047619047619047)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:22.215859,"(10.0, 11.5, 11.275862068965518)","(20.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.280869565217391)","(10.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.1)","(15.0, 21.0, 20.047619047619047)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:23.312065,"(10.0, 11.5, 11.275862068965518)","(20.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.280869565217391)","(10.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.1)","(15.0, 21.0, 20.047619047619047)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:24.374781,"(10.0, 11.5, 11.275862068965518)","(20.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.280869565217391)","(10.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.1)","(15.0, 21.0, 20.047619047619047)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:25.433900,"(10.0, 11.5, 11.275862068965518)","(20.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.280869565217391)","(10.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.1)","(15.0, 21.0, 20.047619047619047)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:26.414511,"(10.0, 11.5, 11.13888888888889)","(20.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.280869565217391)","(10.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.1)","(15.0, 21.0, 20.047619047619047)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:27.432845,"(10.0, 11.5, 11.13888888888889)","(20.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.280869565217391)","(10.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.1)","(15.0, 21.0, 20.047619047619047)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:28.410659,"(10.0, 11.5, 11.13888888888889)","(20.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.2755555555555556)","(10.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.1)","(15.0, 21.0, 20.047619047619047)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:29.471536,"(10.0, 11.5, 11.13888888888889)","(20.0, 25.0, 22.46153846153846)","(2.0, 2.3, 2.2755555555555556)","(10.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.1)","(15.0, 21.0, 20.047619047619047)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:30.516013,"(10.0, 11.5, 11.13888888888889)","(20.0, 25.0, 22.46153846153846)","(2.0, 2.3, 2.2755555555555556)","(10.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.1)","(15.0, 21.0, 20.047619047619047)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:31.640986,"(10.0, 11.5, 11.13888888888889)","(20.0, 25.0, 22.46153846153846)","(2.0, 2.3, 2.2755555555555556)","(10.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.1)","(15.0, 21.0, 20.047619047619047)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:32.772483,"(10.0, 11.5, 11.13888888888889)","(20.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.2755555555555556)","(10.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.41304347826087)","(15.0, 21.0, 20.36842105263158)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:33.983526,"(10.0, 11.5, 11.13888888888889)","(20.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.2755555555555556)","(10.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.41304347826087)","(15.0, 21.0, 20.36842105263158)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:35.126815,"(10.0, 11.5, 11.13888888888889)","(20.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.2755555555555556)","(10.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.41304347826087)","(15.0, 21.0, 20.36842105263158)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:36.242183,"(10.0, 11.5, 11.13888888888889)","(20.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.2755555555555556)","(10.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.41304347826087)","(15.0, 21.0, 20.57142857142857)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:37.376349,"(10.0, 11.5, 11.13888888888889)","(20.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.2755555555555556)","(10.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.41304347826087)","(15.0, 21.0, 20.57142857142857)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:38.497969,"(10.0, 11.5, 11.13888888888889)","(20.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.2755555555555556)","(10.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.41304347826087)","(15.0, 21.0, 20.57142857142857)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:39.572085,"(10.0, 11.5, 11.13888888888889)","(20.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.2755555555555556)","(10.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.41304347826087)","(15.0, 21.0, 20.586206896551722)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:40.568465,"(10.0, 11.5, 11.13888888888889)","(20.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.2755555555555556)","(10.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.41304347826087)","(15.0, 21.0, 20.586206896551722)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:41.555543,"(10.0, 11.5, 11.13888888888889)","(20.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.2755555555555556)","(10.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.41304347826087)","(15.0, 21.0, 20.586206896551722)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:42.565189,"(10.0, 11.5, 11.13888888888889)","(20.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.2755555555555556)","(10.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.41304347826087)","(15.0, 21.0, 20.586206896551722)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:43.620979,"(10.0, 11.5, 11.13888888888889)","(20.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.2755555555555556)","(10.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.41304347826087)","(15.0, 21.0, 20.586206896551722)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:44.692469,"(10.0, 11.5, 11.13888888888889)","(20.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.2755555555555556)","(10.0, 15.0, 14.673913043478262)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.41304347826087)","(15.0, 21.0, 20.586206896551722)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:45.938197,"(10.0, 11.5, 11.13888888888889)","(20.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.2755555555555556)","(10.0, 15.0, 14.715189873417721)","(5.5, 7.6, 7.425)","(18.0, 22.0, 21.41304347826087)","(15.0, 21.0, 20.586206896551722)","(6.0, 9.2, 8.82)"
04-01-2023 14:46:47.025399,"(10.0, 11.5, 11.13888888888889)","(20.0, 25.0, 22.441176470588236)","(2.0, 2.3, 2.2755555555555556)","(10.0, 15.0, 14.715189873417721)","(5.5, 7.6, 7.5)","(18.0, 22.0, 21.41304347826087)","(15.0, 21.0, 20.586206896551722)","(6.0, 9.2, 8.624242424242423)"
04-01-2023 14:46:48.139765,"(10.0, 11.5, 11.13888888888889)","(20.0, 25.0, 22.555555555555557)","(2.0, 2.3, 2.2755555555555556)","(10.0, 15.0, 14.55)","(5.5, 7.6, 7.375)","(18.0, 22.0, 21.41304347826087)","(15.0, 21.0, 20.586206896551722)","(6.0, 9.2, 8.624242424242423)"
04-01-2023 14:46:49.280285,"(10.0, 11.5, 11.13888888888889)","(20.0, 25.0, 22.555555555555557)","(2.0, 2.3, 2.2755555555555556)","(10.0, 15.0, 14.55)","(5.5, 7.4, 7.5625)","(18.0, 22.0, 21.41304347826087)","(15.0, 21.0, 19.25)","(6.0, 9.2, 8.624242424242423)"
04-01-2023 14:46:50.354463,"(10.0, 11.5, 11.383928571428571)","(20.0, 25.0, 22.555555555555557)","(2.0, 2.3, 2.2755555555555556)","(10.0, 15.0, 14.55)","(5.5, 7.6, 7.5625)","(18.0, 22.0, 21.41304347826087)","(15.0, 21.0, 19.25)","(6.0, 9.2, 8.44)"
