,Redwana,Flaming Homer,City Mission,Pretty Slick,Twisted Sister,Levalet,Kingmate,Mishani Jet,Mishani Merlot
06-01-2023 13:30:20.860305,"(11.0, 21.0, 20.833333333333332)","(7.5, 9.0, 8.948648648648648)","(7.0, 8.8, 8.7125)","(1.8, 1.91, 1.89893536121673)","(4.6, 6.2, 6.178)","(21.0, 85.0, 81.36363636363636)","(41.0, 85.0, 81.66666666666667)","(81.0, 170.0, 159.0909090909091)","(101.0, 390.0, 310.0)"
06-01-2023 13:30:22.624622,"(11.0, 21.0, 20.795454545454547)","(7.5, 9.0, 9.123076923076923)","(7.0, 8.8, 8.77704918032787)","(1.8, 1.9, 1.8914736842105262)","(4.6, 6.2, 6.262686567164179)","(21.0, 85.0, 83.0)","(41.0, 85.0, 82.05882352941177)","(81.0, 170.0, 150.0)","(101.0, 390.0, 310.0)"
06-01-2023 13:30:24.057269,"(11.0, 21.0, 20.795454545454547)","(7.5, 9.4, 9.246153846153847)","(7.0, 8.8, 8.978947368421053)","(1.8, 1.91, 1.8914736842105262)","(4.6, 6.4, 6.193406593406594)","(21.0, 85.0, 83.0)","(41.0, 85.0, 80.83333333333333)","(81.0, 180.0, 150.0)","(101.0, 390.0, 310.0)"
06-01-2023 13:30:25.480797,"(11.0, 21.0, 20.727272727272727)","(7.5, 9.4, 9.092307692307692)","(7.0, 9.0, 8.925714285714285)","(1.8, 1.91, 1.8918556701030926)","(4.6, 6.2, 6.193406593406594)","(21.0, 85.0, 83.0)","(41.0, 85.0, 80.83333333333333)","(81.0, 180.0, 150.0)","(101.0, 390.0, 310.0)"
06-01-2023 13:30:26.888105,"(11.0, 21.0, 20.785714285714285)","(7.5, 9.2, 9.122222222222222)","(7.0, 9.0, 8.871428571428572)","(1.8, 1.91, 1.8918556701030926)","(4.6, 6.2, 6.193406593406594)","(21.0, 85.0, 83.0)","(41.0, 85.0, 80.83333333333333)","(81.0, 180.0, 150.0)","(101.0, 390.0, 280.0)"
06-01-2023 13:30:28.225800,"(11.0, 21.0, 20.785714285714285)","(7.5, 9.2, 9.122222222222222)","(7.0, 9.0, 8.871428571428572)","(1.8, 1.91, 1.902)","(4.6, 6.2, 6.17)","(21.0, 85.0, 83.0)","(41.0, 85.0, 79.64285714285714)","(81.0, 180.0, 150.0)","(101.0, 380.0, 280.0)"
06-01-2023 13:30:29.552489,"(11.0, 21.0, 20.785714285714285)","(7.5, 9.2, 9.122222222222222)","(7.0, 9.0, 8.871428571428572)","(1.8, 1.91, 1.902)","(4.6, 6.2, 6.16)","(21.0, 85.0, 82.5)","(41.0, 85.0, 79.64285714285714)","(81.0, 180.0, 150.0)","(101.0, 380.0, 265.0)"
06-01-2023 13:30:30.873692,"(11.0, 21.0, 20.785714285714285)","(7.5, 9.2, 9.157142857142857)","(7.0, 9.0, 8.871428571428572)","(1.8, 1.91, 1.8928571428571428)","(4.6, 6.2, 6.16)","(21.0, 85.0, 82.5)","(41.0, 85.0, 78.42105263157895)","(81.0, 180.0, 135.0)","(101.0, 370.0, 295.0)"
06-01-2023 13:30:32.199702,"(11.0, 21.0, 20.75)","(7.5, 9.2, 9.157142857142857)","(7.0, 9.0, 8.871428571428572)","(1.8, 1.91, 1.8928571428571428)","(4.6, 6.2, 6.16)","(21.0, 85.0, 82.5)","(41.0, 85.0, 78.42105263157895)","(81.0, 170.0, 135.0)","(101.0, 360.0, 295.0)"
06-01-2023 13:30:33.554428,"(11.0, 21.0, 20.785714285714285)","(7.5, 9.2, 9.088)","(7.0, 9.0, 8.871428571428572)","(1.8, 1.91, 1.8928571428571428)","(4.6, 6.2, 6.16)","(21.0, 85.0, 82.5)","(41.0, 85.0, 78.42105263157895)","(81.0, 170.0, 135.0)","(101.0, 360.0, 295.0)"
06-01-2023 13:30:34.846546,"(11.0, 21.0, 20.625)","(7.5, 9.2, 9.088)","(7.0, 9.0, 8.871428571428572)","(1.8, 1.91, 1.907894736842105)","(4.6, 6.2, 6.126315789473685)","(21.0, 85.0, 82.5)","(41.0, 85.0, 68.33333333333333)","(81.0, 170.0, 135.0)","(101.0, 360.0, 295.0)"
06-01-2023 13:30:36.165611,"(11.0, 21.0, 20.75)","(7.5, 9.2, 9.088)","(7.0, 9.0, 8.783908045977013)","(1.8, 1.91, 1.9078571428571427)","(4.6, 6.2, 6.126315789473685)","(21.0, 85.0, 82.5)","(41.0, 85.0, 68.33333333333333)","(81.0, 170.0, 135.0)","(101.0, 360.0, 295.0)"
06-01-2023 13:30:37.500625,"(11.0, 21.0, 20.75)","(7.5, 9.2, 9.13170731707317)","(7.0, 8.8, 8.777777777777779)","(1.8, 1.91, 1.9078571428571427)","(4.6, 6.2, 6.126315789473685)","(21.0, 85.0, 82.5)","(41.0, 85.0, 68.33333333333333)","(81.0, 170.0, 135.0)","(101.0, 360.0, 295.0)"
06-01-2023 13:30:38.725931,"(11.0, 21.0, 20.823529411764707)","(7.5, 9.2, 9.13170731707317)","(7.0, 8.8, 8.773684210526316)","(1.8, 1.91, 1.9154545454545453)","(4.6, 6.2, 6.126315789473685)","(21.0, 85.0, 82.5)","(41.0, 85.0, 68.33333333333333)","(81.0, 170.0, 135.0)","(101.0, 360.0, 295.0)"
06-01-2023 13:30:40.028446,"(11.0, 21.0, 20.823529411764707)","(7.5, 9.2, 9.140425531914893)","(7.0, 8.8, 8.741747572815534)","(1.8, 1.92, 1.8890867579908674)","(4.6, 6.2, 6.17)","(21.0, 85.0, 82.5)","(41.0, 85.0, 72.5)","(91.0, 170.0, 135.0)","(101.0, 360.0, 295.0)"
06-01-2023 13:30:41.369411,"(11.0, 21.0, 20.863636363636363)","(7.5, 9.2, 9.140425531914893)","(7.0, 8.8, 8.735185185185186)","(1.8, 1.89, 1.889126637554585)","(4.6, 6.2, 6.141666666666667)","(21.0, 85.0, 82.5)","(41.0, 85.0, 74.28571428571428)","(91.0, 170.0, 135.0)","(101.0, 360.0, 295.0)"
06-01-2023 13:30:42.754128,"(11.0, 21.0, 20.892857142857142)","(7.5, 9.2, 9.11578947368421)","(7.0, 8.8, 8.735185185185186)","(1.8, 1.89, 1.8890610328638497)","(4.6, 6.2, 6.126315789473685)","(21.0, 85.0, 83.63636363636364)","(41.0, 85.0, 74.28571428571428)","(91.0, 170.0, 110.0)","(101.0, 360.0, 295.0)"
06-01-2023 13:30:44.084387,"(11.0, 21.0, 20.892857142857142)","(7.5, 9.2, 9.11578947368421)","(7.0, 8.8, 8.7375)","(1.8, 1.89, 1.8890610328638497)","(4.6, 6.2, 6.13)","(21.0, 85.0, 82.5)","(41.0, 85.0, 74.28571428571428)","(91.0, 160.0, 125.0)","(101.0, 360.0, 295.0)"
06-01-2023 13:30:45.373765,"(11.0, 21.0, 20.892857142857142)","(7.5, 9.2, 9.11578947368421)","(7.0, 8.8, 8.7375)","(1.8, 1.89, 1.8890610328638497)","(4.6, 6.2, 6.126315789473685)","(21.0, 85.0, 83.33333333333333)","(41.0, 85.0, 74.28571428571428)","(91.0, 150.0, 135.0)","(101.0, 360.0, 295.0)"
06-01-2023 13:30:46.610260,"(11.0, 21.0, 20.892857142857142)","(7.5, 9.2, 9.11578947368421)","(7.0, 8.8, 8.7375)","(1.8, 1.89, 1.9123076923076923)","(4.6, 6.2, 6.1)","(21.0, 85.0, 82.5)","(41.0, 85.0, 73.46153846153845)","(91.0, 170.0, 135.0)","(101.0, 360.0, 295.0)"
06-01-2023 13:30:47.768965,"(11.0, 21.0, 20.8125)","(7.5, 9.2, 9.113793103448275)","(7.0, 8.8, 8.7375)","(1.8, 1.92, 1.9048717948717948)","(4.6, 6.2, 6.1)","(21.0, 85.0, 80.0)","(41.0, 85.0, 72.64705882352942)","(91.0, 170.0, 145.0)","(101.0, 360.0, 295.0)"
06-01-2023 13:30:48.923017,"(11.0, 21.0, 20.8125)","(7.5, 9.2, 9.113793103448275)","(7.0, 8.8, 8.7375)","(1.8, 1.91, 1.9048717948717948)","(4.6, 6.2, 6.1)","(21.0, 85.0, 80.0)","(41.0, 80.0, 72.64705882352942)","(91.0, 170.0, 135.0)","(101.0, 360.0, 295.0)"
06-01-2023 13:30:50.185557,"(11.0, 22.0, 21.428571428571427)","(7.5, 9.2, 9.113793103448275)","(7.0, 8.8, 8.7375)","(1.8, 1.91, 1.9048717948717948)","(4.6, 6.2, 6.1)","(21.0, 85.0, 82.5)","(41.0, 80.0, 76.17647058823529)","(91.0, 170.0, 135.0)","(101.0, 360.0, 295.0)"
06-01-2023 13:30:51.443270,"(11.0, 23.0, 22.2)","(7.5, 9.2, 9.227777777777778)","(7.0, 8.8, 8.77752808988764)","(1.8, 1.91, 1.9048717948717948)","(4.6, 6.2, 6.1)","(21.0, 85.0, 82.5)","(41.0, 85.0, 76.17647058823529)","(91.0, 170.0, 135.0)","(101.0, 360.0, 330.0)"
06-01-2023 13:30:52.617694,"(11.0, 23.0, 21.75)","(7.5, 9.4, 9.227777777777778)","(7.0, 8.8, 8.77752808988764)","(1.8, 1.91, 1.9079166666666665)","(4.6, 6.2, 6.036363636363636)","(21.0, 85.0, 82.5)","(41.0, 85.0, 76.17647058823529)","(91.0, 170.0, 135.0)","(101.0, 530.0, 282.5)"
06-01-2023 13:30:53.793487,"(11.0, 23.0, 21.75)","(7.5, 9.4, 9.227777777777778)","(7.0, 8.8, 8.77752808988764)","(1.8, 1.91, 1.9048051948051947)","(4.6, 6.2, 6.044444444444444)","(21.0, 85.0, 82.5)","(41.0, 85.0, 76.17647058823529)","(91.0, 170.0, 135.0)","(101.0, 440.0, 330.0)"
06-01-2023 13:30:55.036670,"(11.0, 23.0, 22.545454545454547)","(7.5, 9.4, 9.24102564102564)","(7.0, 8.8, 8.738842975206612)","(1.8, 1.91, 1.902840909090909)","(4.6, 6.2, 6.02)","(21.0, 85.0, 82.5)","(41.0, 85.0, 81.0)","(91.0, 170.0, 167.5)","(101.0, 430.0, 323.3333333333333)"
06-01-2023 13:30:56.200758,"(11.0, 23.0, 22.47826086956522)","(7.5, 9.4, 9.24)","(7.0, 8.8, 8.737288135593221)","(1.8, 1.91, 1.8867578125)","(4.6, 6.2, 6.030769230769231)","(21.0, 85.0, 82.5)","(41.0, 85.0, 73.0)","(91.0, 180.0, 182.5)","(101.0, 510.0, 323.3333333333333)"
06-01-2023 13:30:57.442199,"(11.0, 23.0, 22.5)","(7.5, 9.4, 9.24102564102564)","(7.0, 8.8, 8.737288135593221)","(1.8, 1.89, 1.8867704280155642)","(4.6, 6.2, 6.030769230769231)","(21.0, 85.0, 82.5)","(41.0, 85.0, 73.0)","(91.0, 190.0, 182.5)","(101.0, 510.0, 323.3333333333333)"
06-01-2023 13:30:58.696451,"(11.0, 23.0, 22.5)","(7.5, 9.4, 9.24102564102564)","(7.0, 8.8, 8.737288135593221)","(1.8, 1.89, 1.9082926829268292)","(4.6, 6.2, 6.12)","(21.0, 85.0, 82.5)","(41.0, 85.0, 69.0)","(91.0, 190.0, 182.5)","(101.0, 510.0, 323.3333333333333)"
06-01-2023 13:30:59.970416,"(11.0, 23.0, 22.5)","(7.5, 9.4, 9.232432432432432)","(7.0, 8.8, 8.734513274336283)","(1.8, 1.92, 1.9067326732673266)","(4.6, 6.2, 6.125)","(21.0, 85.0, 83.33333333333333)","(41.0, 85.0, 69.0)","(91.0, 190.0, 182.5)","(101.0, 510.0, 323.3333333333333)"
06-01-2023 13:31:01.277433,"(11.0, 23.0, 22.5)","(7.5, 9.4, 9.232432432432432)","(7.0, 8.8, 8.76)","(1.8, 1.91, 1.9063372093023254)","(4.6, 6.2, 6.125)","(21.0, 85.0, 82.5)","(41.0, 85.0, 69.0)","(81.0, 190.0, 182.5)","(101.0, 510.0, 277.5)"
06-01-2023 13:31:02.574408,"(11.0, 23.0, 22.75)","(7.5, 9.4, 9.298360655737705)","(7.0, 8.8, 8.76)","(1.8, 1.91, 1.8987577639751552)","(4.6, 6.2, 6.086792452830189)","(21.0, 85.0, 83.33333333333333)","(41.0, 85.0, 69.0)","(81.0, 190.0, 182.5)","(101.0, 420.0, 390.0)"
06-01-2023 13:31:03.847508,"(11.0, 23.0, 22.72222222222222)","(7.5, 9.4, 9.298360655737705)","(7.0, 8.8, 8.76)","(1.8, 1.9, 1.8987577639751552)","(4.6, 6.2, 6.125)","(21.0, 85.0, 82.5)","(41.0, 85.0, 69.0)","(81.0, 190.0, 182.5)","(101.0, 550.0, 390.0)"
06-01-2023 13:31:05.111776,"(11.0, 23.0, 22.72222222222222)","(7.5, 9.4, 9.291228070175439)","(7.0, 8.8, 8.941573033707865)","(1.8, 1.9, 1.8984848484848484)","(4.6, 6.2, 6.070689655172414)","(21.0, 85.0, 83.33333333333333)","(41.0, 85.0, 69.0)","(81.0, 190.0, 182.5)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:31:06.352701,"(11.0, 23.0, 22.72222222222222)","(7.5, 9.4, 9.291228070175439)","(7.0, 9.0, 8.941573033707865)","(1.8, 1.9, 1.8984848484848484)","(4.6, 6.2, 6.0736842105263165)","(21.0, 85.0, 83.33333333333333)","(41.0, 85.0, 69.0)","(81.0, 190.0, 182.5)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:31:07.604016,"(12.0, 23.0, 22.72222222222222)","(7.5, 9.4, 9.287878787878787)","(7.0, 9.0, 8.881481481481481)","(1.7, 1.9, 1.8984848484848484)","(4.6, 6.2, 6.094117647058824)","(31.0, 85.0, 82.0)","(41.0, 85.0, 69.0)","(91.0, 190.0, 182.5)","(101.0, 550.0, 530.0)"
06-01-2023 13:31:08.866289,"(12.0, 23.0, 22.875)","(7.5, 9.4, 9.287878787878787)","(7.0, 9.0, 8.864347826086956)","(1.7, 1.9, 1.8984848484848484)","(4.6, 6.2, 6.083333333333334)","(31.0, 85.0, 83.33333333333333)","(41.0, 85.0, 69.0)","(91.0, 190.0, 182.5)","(101.0, 550.0, 530.0)"
06-01-2023 13:31:10.486079,"(12.0, 23.0, 22.875)","(7.5, 9.4, 9.287878787878787)","(7.0, 9.0, 8.864347826086956)","(1.7, 1.9, 1.900153846153846)","(4.6, 6.2, 6.032558139534884)","(31.0, 85.0, 83.33333333333333)","(41.0, 85.0, 69.0)","(91.0, 190.0, 182.5)","(101.0, 550.0, 530.0)"
06-01-2023 13:31:11.908158,"(12.0, 23.0, 22.85185185185185)","(7.5, 9.4, 9.296666666666667)","(7.0, 9.0, 8.864347826086956)","(1.7, 1.91, 1.900153846153846)","(4.6, 6.2, 6.032558139534884)","(31.0, 85.0, 83.33333333333333)","(41.0, 85.0, 69.0)","(91.0, 190.0, 182.5)","(101.0, 550.0, 530.0)"
06-01-2023 13:31:13.388379,"(12.0, 23.0, 22.85185185185185)","(7.5, 9.4, 9.296666666666667)","(7.0, 9.0, 8.885714285714286)","(1.7, 1.91, 1.8977941176470587)","(4.6, 6.2, 6.0285714285714285)","(31.0, 85.0, 83.33333333333333)","(41.0, 85.0, 69.0)","(91.0, 190.0, 182.5)","(101.0, 550.0, 530.0)"
06-01-2023 13:31:14.592981,"(12.0, 23.0, 22.82608695652174)","(7.5, 9.4, 9.296666666666667)","(7.0, 9.0, 8.813333333333334)","(1.7, 1.9, 1.896625)","(4.6, 6.2, 6.0)","(31.0, 85.0, 83.5)","(41.0, 85.0, 69.0)","(91.0, 190.0, 182.5)","(101.0, 550.0, 530.0)"
06-01-2023 13:31:15.752152,"(12.0, 23.0, 22.82608695652174)","(7.5, 9.4, 9.296666666666667)","(7.0, 9.0, 8.813333333333334)","(1.7, 1.9, 1.8969999999999998)","(4.6, 6.2, 6.04)","(31.0, 85.0, 83.33333333333333)","(41.0, 85.0, 69.0)","(91.0, 190.0, 182.5)","(101.0, 550.0, 530.0)"
06-01-2023 13:31:16.930514,"(12.0, 24.0, 23.863636363636363)","(7.5, 9.2, 8.933333333333334)","(7.0, 9.0, 8.742528735632185)","(1.7, 1.9, 1.8948076923076922)","(4.6, 6.2, 6.1671875)","(31.0, 85.0, 84.52380952380952)","(41.0, 85.0, 81.0)","(91.0, 190.0, 182.5)","(101.0, 550.0, 530.0)"
06-01-2023 13:31:18.169046,"(12.0, 24.0, 23.785714285714285)","(7.5, 9.2, 9.107692307692307)","(7.0, 8.8, 8.739759036144578)","(1.7, 1.9, 1.8944897959183673)","(4.6, 6.2, 6.165116279069768)","(31.0, 85.0, 82.3076923076923)","(41.0, 85.0, 81.0)","(91.0, 190.0, 182.5)","(101.0, 550.0, 530.0)"
06-01-2023 13:31:19.382962,"(12.0, 24.0, 23.785714285714285)","(7.5, 9.2, 9.144615384615385)","(7.0, 8.8, 8.739759036144578)","(1.7, 1.9, 1.8944897959183673)","(4.6, 6.2, 6.165116279069768)","(31.0, 90.0, 82.3076923076923)","(41.0, 85.0, 81.0)","(91.0, 190.0, 182.5)","(101.0, 550.0, 530.0)"
06-01-2023 13:31:20.510076,"(12.0, 24.0, 23.785714285714285)","(7.5, 9.2, 9.046153846153846)","(7.0, 8.8, 8.756756756756758)","(1.7, 1.9, 1.8972131147540983)","(4.6, 6.2, 6.1780487804878055)","(31.0, 90.0, 84.52380952380952)","(41.0, 85.0, 81.0)","(91.0, 190.0, 182.5)","(101.0, 550.0, 900.5882352941176)"
06-01-2023 13:31:21.682488,"(12.0, 24.0, 23.838709677419356)","(7.5, 9.2, 9.046153846153846)","(7.0, 8.8, 8.756756756756758)","(1.7, 1.91, 1.8972131147540983)","(4.6, 6.2, 6.120645161290323)","(31.0, 85.0, 84.56521739130434)","(41.0, 85.0, 81.0)","(101.0, 190.0, 180.0)","(101.0, 990.0, 905.5555555555555)"
06-01-2023 13:31:22.912351,"(12.0, 24.0, 23.838709677419356)","(7.5, 9.2, 9.052631578947368)","(7.0, 8.8, 8.787878787878789)","(1.7, 1.91, 1.896551724137931)","(4.6, 6.2, 6.120645161290323)","(31.0, 85.0, 84.56521739130434)","(41.0, 85.0, 81.0)","(101.0, 190.0, 180.0)","(101.0, 990.0, 905.5555555555555)"
06-01-2023 13:31:24.201262,"(12.0, 24.0, 23.838709677419356)","(7.5, 9.2, 9.052631578947368)","(7.0, 8.8, 8.787878787878789)","(1.7, 1.91, 1.8983582089552238)","(4.6, 6.2, 6.116455696202532)","(31.0, 85.0, 84.56521739130434)","(41.0, 85.0, 81.0)","(101.0, 190.0, 180.0)","(101.0, 990.0, 905.5555555555555)"
06-01-2023 13:31:25.521046,"(13.0, 24.0, 23.6875)","(7.5, 9.2, 9.052631578947368)","(7.0, 8.8, 8.787878787878789)","(1.7, 1.91, 1.8983582089552238)","(4.6, 6.2, 6.116455696202532)","(31.0, 85.0, 84.44444444444444)","(41.0, 85.0, 81.0)","(101.0, 190.0, 180.0)","(101.0, 990.0, 625.2941176470588)"
06-01-2023 13:31:26.801843,"(13.0, 24.0, 23.6875)","(7.5, 9.2, 8.973770491803279)","(7.0, 8.8, 8.905882352941177)","(1.7, 1.91, 1.895045045045045)","(4.6, 6.2, 6.110179640718563)","(31.0, 85.0, 84.44444444444444)","(41.0, 85.0, 81.0)","(101.0, 190.0, 180.0)","(101.0, 650.0, 625.2941176470588)"
06-01-2023 13:31:28.139327,"(13.0, 24.0, 23.6875)","(7.5, 9.0, 8.973770491803279)","(7.0, 9.0, 8.905882352941177)","(1.7, 1.91, 1.8975675675675674)","(4.6, 6.2, 6.011320754716981)","(31.0, 85.0, 84.44444444444444)","(41.0, 85.0, 81.0)","(101.0, 190.0, 180.0)","(101.0, 650.0, 550.0)"
06-01-2023 13:31:29.425077,"(13.0, 24.0, 23.6875)","(7.5, 9.0, 8.907317073170733)","(7.0, 9.0, 8.905882352941177)","(1.7, 1.9, 1.899090909090909)","(4.6, 6.2, 6.010526315789473)","(31.0, 85.0, 79.6875)","(41.0, 85.0, 80.71428571428571)","(101.0, 190.0, 180.0)","(101.0, 570.0, 625.2941176470588)"
06-01-2023 13:31:30.684425,"(13.0, 24.0, 23.642857142857142)","(7.5, 9.0, 8.907317073170733)","(7.0, 9.0, 8.905882352941177)","(1.7, 1.91, 1.899090909090909)","(4.6, 6.2, 6.010526315789473)","(31.0, 80.0, 79.6875)","(41.0, 85.0, 81.47058823529412)","(101.0, 190.0, 180.0)","(101.0, 650.0, 594.4444444444445)"
06-01-2023 13:31:31.913267,"(13.0, 24.0, 23.444444444444443)","(7.5, 9.2, 9.051428571428572)","(7.0, 9.0, 8.9)","(1.7, 1.9, 1.8964102564102563)","(4.6, 6.2, 6.051515151515152)","(31.0, 85.0, 83.75)","(41.0, 85.0, 81.47058823529412)","(101.0, 190.0, 180.0)","(101.0, 640.0, 594.4444444444445)"
06-01-2023 13:31:33.170864,"(13.0, 24.0, 23.923076923076923)","(7.5, 9.2, 8.991304347826087)","(7.0, 9.0, 8.9)","(1.7, 1.9, 1.897894736842105)","(4.6, 6.2, 6.043589743589743)","(31.0, 85.0, 83.75)","(41.0, 85.0, 81.47058823529412)","(101.0, 190.0, 180.0)","(101.0, 640.0, 594.4444444444445)"
06-01-2023 13:31:34.412691,"(13.0, 24.0, 23.923076923076923)","(7.5, 9.0, 8.99402985074627)","(7.0, 9.0, 8.861538461538462)","(1.7, 1.9, 1.897894736842105)","(4.6, 6.2, 6.0430379746835445)","(31.0, 85.0, 84.16666666666667)","(41.0, 85.0, 81.47058823529412)","(101.0, 190.0, 180.0)","(101.0, 640.0, 594.4444444444445)"
06-01-2023 13:31:35.648680,"(13.0, 25.0, 24.70212765957447)","(7.5, 9.0, 8.99402985074627)","(7.0, 9.0, 8.861538461538462)","(1.7, 1.9, 1.897894736842105)","(4.6, 6.2, 6.045945945945946)","(31.0, 85.0, 84.16666666666667)","(41.0, 85.0, 81.47058823529412)","(101.0, 190.0, 180.0)","(101.0, 640.0, 550.0)"
06-01-2023 13:31:36.964268,"(13.0, 25.0, 24.672727272727272)","(7.5, 9.0, 8.99402985074627)","(7.0, 9.0, 8.806896551724138)","(1.7, 1.9, 1.8973529411764705)","(4.6, 6.2, 6.045945945945946)","(31.0, 85.0, 84.16666666666667)","(41.0, 85.0, 81.47058823529412)","(101.0, 190.0, 180.0)","(101.0, 570.0, 531.1764705882354)"
06-01-2023 13:31:38.673924,"(12.0, 25.0, 24.6)","(7.5, 9.0, 8.938297872340426)","(7.0, 9.0, 8.806896551724138)","(1.7, 1.9, 1.8973529411764705)","(4.6, 6.2, 6.045945945945946)","(31.0, 85.0, 84.16666666666667)","(41.0, 85.0, 76.42857142857143)","(101.0, 190.0, 180.0)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:31:40.080862,"(12.0, 25.0, 24.6)","(7.5, 9.0, 8.938297872340426)","(7.0, 9.0, 8.866666666666667)","(1.7, 1.9, 1.897894736842105)","(4.6, 6.2, 5.92)","(31.0, 85.0, 84.16666666666667)","(41.0, 85.0, 76.42857142857143)","(101.0, 190.0, 180.0)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:31:41.853944,"(13.0, 25.0, 24.951219512195124)","(7.5, 9.0, 8.938297872340426)","(7.0, 9.0, 8.871794871794872)","(1.7, 1.9, 1.897894736842105)","(4.6, 6.2, 5.9714285714285715)","(31.0, 85.0, 84.16666666666667)","(41.0, 85.0, 76.42857142857143)","(101.0, 190.0, 180.0)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:31:43.429254,"(13.0, 25.0, 24.951219512195124)","(7.5, 9.0, 9.144827586206896)","(7.0, 9.0, 8.871794871794872)","(1.7, 1.9, 1.897894736842105)","(4.6, 6.0, 5.926666666666667)","(31.0, 85.0, 86.25)","(41.0, 85.0, 76.42857142857143)","(101.0, 190.0, 180.0)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:31:44.792033,"(13.0, 25.0, 24.951219512195124)","(7.5, 9.2, 9.157894736842104)","(7.0, 9.0, 8.89655172413793)","(1.7, 1.9, 1.897894736842105)","(4.6, 6.0, 5.926666666666667)","(31.0, 90.0, 86.25)","(41.0, 85.0, 76.42857142857143)","(101.0, 190.0, 180.0)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:31:46.211210,"(13.0, 25.0, 24.5)","(7.5, 9.2, 9.157894736842104)","(7.0, 9.0, 8.947368421052632)","(1.7, 1.9, 1.8981132075471696)","(4.6, 6.0, 5.935714285714286)","(31.0, 90.0, 86.25)","(41.0, 85.0, 76.42857142857143)","(101.0, 190.0, 180.0)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:31:47.512268,"(13.0, 25.0, 24.5)","(7.5, 9.2, 9.12)","(7.0, 9.0, 8.947368421052632)","(1.7, 1.9, 1.8981132075471696)","(4.6, 6.0, 5.952)","(31.0, 90.0, 86.25)","(41.0, 85.0, 76.42857142857143)","(101.0, 190.0, 180.0)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:31:48.737375,"(13.0, 25.0, 24.823529411764707)","(7.5, 9.2, 9.101694915254237)","(7.0, 9.0, 8.873684210526315)","(1.7, 1.9, 1.8981132075471696)","(4.6, 6.0, 5.952)","(31.0, 90.0, 86.66666666666667)","(41.0, 85.0, 76.42857142857143)","(101.0, 190.0, 180.0)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:31:49.887519,"(13.0, 25.0, 24.869565217391305)","(7.5, 9.2, 9.081632653061224)","(7.0, 9.0, 8.923809523809524)","(1.7, 1.9, 1.8981132075471696)","(4.6, 6.0, 5.952)","(31.0, 90.0, 86.66666666666667)","(41.0, 85.0, 76.42857142857143)","(101.0, 190.0, 180.0)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:31:51.145445,"(13.0, 25.0, 24.869565217391305)","(7.5, 9.2, 9.081632653061224)","(7.0, 9.0, 8.923809523809524)","(1.7, 1.9, 1.8981132075471696)","(4.6, 6.0, 5.972727272727273)","(31.0, 90.0, 86.66666666666667)","(41.0, 85.0, 76.42857142857143)","(101.0, 190.0, 180.0)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:31:52.474225,"(13.0, 25.0, 24.684210526315788)","(7.5, 9.2, 9.07843137254902)","(7.0, 9.0, 8.923809523809524)","(1.7, 1.9, 1.8981132075471696)","(4.6, 6.0, 5.972727272727273)","(31.0, 90.0, 86.66666666666667)","(41.0, 85.0, 76.42857142857143)","(101.0, 190.0, 180.0)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:31:53.697232,"(12.0, 25.0, 24.666666666666668)","(7.5, 9.2, 9.07843137254902)","(7.0, 9.0, 8.923809523809524)","(1.7, 1.9, 1.8981132075471696)","(4.6, 6.0, 5.972727272727273)","(31.0, 90.0, 86.66666666666667)","(41.0, 85.0, 76.42857142857143)","(101.0, 190.0, 180.0)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:31:54.883559,"(12.0, 23.0, 22.941176470588236)","(7.5, 9.2, 9.1)","(7.0, 9.0, 8.923809523809524)","(1.7, 1.9, 1.8981132075471696)","(4.6, 6.0, 5.972727272727273)","(31.0, 90.0, 86.66666666666667)","(41.0, 85.0, 76.42857142857143)","(101.0, 190.0, 180.0)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:31:56.132374,"(12.0, 25.0, 24.666666666666668)","(7.5, 9.2, 9.1)","(7.0, 9.0, 8.923809523809524)","(1.7, 1.9, 1.8991489361702127)","(4.6, 6.0, 5.895)","(31.0, 90.0, 100.0)","(41.0, 85.0, 76.42857142857143)","(101.0, 190.0, 180.0)","(101.0, 550.0, 531.1764705882354)"
06-01-2023 13:31:57.301568,"(12.0, 25.0, 24.764705882352942)","(7.5, 9.2, 9.1)","(7.0, 9.0, 8.923809523809524)","(1.7, 1.9, 1.8991489361702127)","(4.6, 6.0, 5.946153846153846)","(31.0, 110.0, 100.0)","(41.0, 85.0, 76.42857142857143)","(101.0, 190.0, 188.1818181818182)","(101.0, 550.0, 531.1764705882354)"
