,Yeva Bale,Jagora Bale,Blazing Tokyo,Under The Thumb,Mr Natural,Freeway Split,Zinnia Herrera
179,"[datetime.datetime(2022, 11, 28, 17, 57, 33, 473473), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 57, 33, 473473), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 57, 33, 473473), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 57, 33, 473473), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 57, 33, 473473), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 57, 33, 473473), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 57, 33, 473473), 10.0, 23.0]"
180,"[datetime.datetime(2022, 11, 28, 17, 57, 34, 660655), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 57, 34, 660655), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 57, 34, 660655), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 57, 34, 660655), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 57, 34, 660655), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 57, 34, 660655), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 57, 34, 660655), 10.0, 23.0]"
181,"[datetime.datetime(2022, 11, 28, 17, 57, 35, 804706), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 57, 35, 804706), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 57, 35, 804706), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 57, 35, 804706), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 57, 35, 804706), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 57, 35, 804706), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 57, 35, 804706), 10.0, 23.0]"
182,"[datetime.datetime(2022, 11, 28, 17, 57, 36, 954434), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 57, 36, 954434), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 57, 36, 954434), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 57, 36, 954434), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 57, 36, 954434), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 57, 36, 954434), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 57, 36, 954434), 10.0, 23.0]"
183,"[datetime.datetime(2022, 11, 28, 17, 57, 38, 97919), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 57, 38, 97919), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 57, 38, 97919), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 57, 38, 97919), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 57, 38, 97919), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 57, 38, 97919), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 57, 38, 97919), 10.0, 23.0]"
184,"[datetime.datetime(2022, 11, 28, 17, 57, 39, 249577), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 57, 39, 249577), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 57, 39, 249577), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 57, 39, 249577), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 57, 39, 249577), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 57, 39, 249577), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 57, 39, 249577), 10.0, 23.0]"
185,"[datetime.datetime(2022, 11, 28, 17, 57, 40, 368602), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 57, 40, 368602), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 57, 40, 368602), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 57, 40, 368602), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 57, 40, 368602), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 57, 40, 368602), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 57, 40, 368602), 10.0, 23.0]"
186,"[datetime.datetime(2022, 11, 28, 17, 57, 41, 532905), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 57, 41, 532905), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 57, 41, 532905), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 57, 41, 532905), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 57, 41, 532905), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 57, 41, 532905), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 57, 41, 532905), 10.0, 23.0]"
187,"[datetime.datetime(2022, 11, 28, 17, 57, 42, 658513), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 57, 42, 658513), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 57, 42, 658513), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 57, 42, 658513), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 57, 42, 658513), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 57, 42, 658513), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 17, 57, 42, 658513), 10.0, 23.0]"
188,"[datetime.datetime(2022, 11, 28, 17, 57, 43, 822724), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 57, 43, 822724), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 57, 43, 822724), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 57, 43, 822724), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 57, 43, 822724), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 57, 43, 822724), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 17, 57, 43, 822724), 10.0, 23.0]"
189,"[datetime.datetime(2022, 11, 28, 17, 57, 44, 960595), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 57, 44, 960595), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 57, 44, 960595), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 57, 44, 960595), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 57, 44, 960595), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 57, 44, 960595), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 17, 57, 44, 960595), 10.0, 23.0]"
190,"[datetime.datetime(2022, 11, 28, 17, 57, 46, 125932), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 57, 46, 125932), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 57, 46, 125932), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 57, 46, 125932), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 57, 46, 125932), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 57, 46, 125932), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 17, 57, 46, 125932), 10.0, 23.0]"
191,"[datetime.datetime(2022, 11, 28, 17, 57, 47, 280208), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 57, 47, 280208), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 57, 47, 280208), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 57, 47, 280208), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 57, 47, 280208), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 57, 47, 280208), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 17, 57, 47, 280208), 10.0, 23.0]"
192,"[datetime.datetime(2022, 11, 28, 17, 57, 48, 404213), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 57, 48, 404213), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 57, 48, 404213), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 57, 48, 404213), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 57, 48, 404213), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 57, 48, 404213), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 17, 57, 48, 404213), 10.0, 23.0]"
193,"[datetime.datetime(2022, 11, 28, 17, 57, 49, 522330), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 57, 49, 522330), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 57, 49, 522330), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 57, 49, 522330), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 57, 49, 522330), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 57, 49, 522330), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 17, 57, 49, 522330), 10.0, 23.0]"
194,"[datetime.datetime(2022, 11, 28, 17, 57, 50, 650314), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 57, 50, 650314), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 57, 50, 650314), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 57, 50, 650314), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 57, 50, 650314), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 57, 50, 650314), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 17, 57, 50, 650314), 10.0, 23.0]"
195,"[datetime.datetime(2022, 11, 28, 17, 57, 51, 771684), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 57, 51, 771684), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 57, 51, 771684), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 57, 51, 771684), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 57, 51, 771684), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 57, 51, 771684), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 17, 57, 51, 771684), 10.0, 23.0]"
196,"[datetime.datetime(2022, 11, 28, 17, 57, 52, 899322), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 57, 52, 899322), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 57, 52, 899322), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 57, 52, 899322), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 57, 52, 899322), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 57, 52, 899322), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 17, 57, 52, 899322), 10.0, 23.0]"
197,"[datetime.datetime(2022, 11, 28, 17, 57, 54, 15320), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 57, 54, 15320), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 57, 54, 15320), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 57, 54, 15320), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 57, 54, 15320), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 57, 54, 15320), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 17, 57, 54, 15320), 10.0, 23.0]"
198,"[datetime.datetime(2022, 11, 28, 17, 57, 55, 145408), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 57, 55, 145408), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 57, 55, 145408), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 55, 145408), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 57, 55, 145408), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 57, 55, 145408), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 17, 57, 55, 145408), 10.0, 23.0]"
199,"[datetime.datetime(2022, 11, 28, 17, 57, 56, 281722), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 57, 56, 281722), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 57, 56, 281722), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 56, 281722), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 57, 56, 281722), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 57, 56, 281722), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 17, 57, 56, 281722), 10.0, 23.0]"
200,"[datetime.datetime(2022, 11, 28, 17, 57, 57, 421553), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 57, 57, 421553), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 57, 57, 421553), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 57, 421553), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 57, 57, 421553), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 57, 57, 421553), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 17, 57, 57, 421553), 10.0, 23.0]"
201,"[datetime.datetime(2022, 11, 28, 17, 57, 58, 551233), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 57, 58, 551233), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 57, 58, 551233), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 58, 551233), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 57, 58, 551233), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 57, 58, 551233), 8.5, 17.0]","[datetime.datetime(2022, 11, 28, 17, 57, 58, 551233), 10.0, 23.0]"
202,"[datetime.datetime(2022, 11, 28, 17, 57, 59, 672620), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 57, 59, 672620), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 57, 59, 672620), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 59, 672620), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 57, 59, 672620), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 57, 59, 672620), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 17, 57, 59, 672620), 10.0, 23.0]"
203,"[datetime.datetime(2022, 11, 28, 17, 58, 0, 789186), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 58, 0, 789186), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 58, 0, 789186), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 58, 0, 789186), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 58, 0, 789186), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 58, 0, 789186), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 17, 58, 0, 789186), 10.0, 23.0]"
204,"[datetime.datetime(2022, 11, 28, 17, 58, 1, 911611), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 58, 1, 911611), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 58, 1, 911611), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 58, 1, 911611), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 58, 1, 911611), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 58, 1, 911611), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 17, 58, 1, 911611), 10.0, 23.0]"
205,"[datetime.datetime(2022, 11, 28, 17, 58, 3, 51048), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 58, 3, 51048), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 58, 3, 51048), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 58, 3, 51048), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 58, 3, 51048), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 58, 3, 51048), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 17, 58, 3, 51048), 10.0, 23.0]"
206,"[datetime.datetime(2022, 11, 28, 17, 58, 4, 175064), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 58, 4, 175064), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 58, 4, 175064), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 58, 4, 175064), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 58, 4, 175064), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 58, 4, 175064), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 17, 58, 4, 175064), 10.0, 23.0]"
207,"[datetime.datetime(2022, 11, 28, 17, 58, 5, 299721), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 58, 5, 299721), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 58, 5, 299721), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 58, 5, 299721), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 58, 5, 299721), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 58, 5, 299721), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 17, 58, 5, 299721), 10.0, 23.0]"
208,"[datetime.datetime(2022, 11, 28, 17, 58, 6, 488305), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 58, 6, 488305), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 58, 6, 488305), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 58, 6, 488305), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 58, 6, 488305), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 58, 6, 488305), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 17, 58, 6, 488305), 10.0, 23.0]"
209,"[datetime.datetime(2022, 11, 28, 17, 58, 7, 694244), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 58, 7, 694244), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 58, 7, 694244), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 58, 7, 694244), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 58, 7, 694244), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 58, 7, 694244), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 17, 58, 7, 694244), 10.0, 23.0]"
210,"[datetime.datetime(2022, 11, 28, 17, 58, 8, 863242), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 58, 8, 863242), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 58, 8, 863242), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 58, 8, 863242), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 58, 8, 863242), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 58, 8, 863242), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 17, 58, 8, 863242), 10.0, 23.0]"
211,"[datetime.datetime(2022, 11, 28, 17, 58, 10, 39162), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 58, 10, 39162), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 58, 10, 39162), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 58, 10, 39162), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 58, 10, 39162), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 58, 10, 39162), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 17, 58, 10, 39162), 10.0, 23.0]"
212,"[datetime.datetime(2022, 11, 28, 17, 58, 11, 185574), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 58, 11, 185574), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 58, 11, 185574), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 58, 11, 185574), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 58, 11, 185574), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 58, 11, 185574), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 17, 58, 11, 185574), 10.0, 23.0]"
213,"[datetime.datetime(2022, 11, 28, 17, 58, 12, 314184), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 58, 12, 314184), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 58, 12, 314184), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 58, 12, 314184), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 58, 12, 314184), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 58, 12, 314184), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 17, 58, 12, 314184), 10.0, 23.0]"
214,"[datetime.datetime(2022, 11, 28, 17, 58, 13, 448485), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 58, 13, 448485), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 58, 13, 448485), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 58, 13, 448485), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 58, 13, 448485), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 58, 13, 448485), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 17, 58, 13, 448485), 10.0, 23.0]"
215,"[datetime.datetime(2022, 11, 28, 17, 58, 14, 565585), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 58, 14, 565585), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 58, 14, 565585), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 58, 14, 565585), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 58, 14, 565585), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 58, 14, 565585), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 17, 58, 14, 565585), 10.0, 23.0]"
216,"[datetime.datetime(2022, 11, 28, 17, 58, 15, 733082), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 58, 15, 733082), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 58, 15, 733082), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 58, 15, 733082), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 58, 15, 733082), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 58, 15, 733082), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 17, 58, 15, 733082), 10.0, 23.0]"
217,"[datetime.datetime(2022, 11, 28, 17, 58, 16, 874249), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 58, 16, 874249), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 58, 16, 874249), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 58, 16, 874249), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 58, 16, 874249), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 58, 16, 874249), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 17, 58, 16, 874249), 10.0, 23.0]"
218,"[datetime.datetime(2022, 11, 28, 17, 58, 18, 36108), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 58, 18, 36108), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 58, 18, 36108), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 58, 18, 36108), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 58, 18, 36108), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 58, 18, 36108), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 17, 58, 18, 36108), 10.0, 23.0]"
219,"[datetime.datetime(2022, 11, 28, 17, 58, 19, 177758), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 58, 19, 177758), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 58, 19, 177758), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 58, 19, 177758), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 58, 19, 177758), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 58, 19, 177758), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 17, 58, 19, 177758), 10.0, 23.0]"
220,"[datetime.datetime(2022, 11, 28, 17, 58, 20, 309921), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 58, 20, 309921), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 58, 20, 309921), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 58, 20, 309921), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 58, 20, 309921), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 58, 20, 309921), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 17, 58, 20, 309921), 10.0, 23.0]"
221,"[datetime.datetime(2022, 11, 28, 17, 58, 21, 425046), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 58, 21, 425046), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 58, 21, 425046), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 58, 21, 425046), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 58, 21, 425046), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 58, 21, 425046), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 17, 58, 21, 425046), 10.0, 23.0]"
222,"[datetime.datetime(2022, 11, 28, 17, 58, 22, 546971), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 58, 22, 546971), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 58, 22, 546971), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 58, 22, 546971), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 58, 22, 546971), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 58, 22, 546971), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 17, 58, 22, 546971), 10.0, 23.0]"
223,"[datetime.datetime(2022, 11, 28, 17, 58, 23, 682253), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 58, 23, 682253), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 58, 23, 682253), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 58, 23, 682253), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 58, 23, 682253), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 58, 23, 682253), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 17, 58, 23, 682253), 10.0, 23.0]"
224,"[datetime.datetime(2022, 11, 28, 17, 58, 24, 820410), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 17, 58, 24, 820410), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 58, 24, 820410), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 58, 24, 820410), 2.4, 4.0]","[datetime.datetime(2022, 11, 28, 17, 58, 24, 820410), 2.4, 3.7]","[datetime.datetime(2022, 11, 28, 17, 58, 24, 820410), 8.5, 17.5]","[datetime.datetime(2022, 11, 28, 17, 58, 24, 820410), 10.0, 23.0]"
