,Aston Simpkin,Zac The Black,Master Mars,Minnesota Nights,Cockney Sparrow,Frankies Vision,Dixie Zambora,Spot On Ginger
09-01-2023 12:17:19.449463,"(7.5, 10.5, 10.021739130434783)","(9.0, 19.0, 18.6)","(8.5, 10.5, 10.175609756097561)","(16.0, 29.0, 28.85185185185185)","(3.9, 4.4, 4.29375)","(101.0, 350.0, 285.0)","(2.5, 2.84, 2.7788235294117647)","(5.0, 9.2, 9.047619047619047)"
09-01-2023 12:17:20.553615,"(7.5, 10.0, 9.73913043478261)","(9.0, 19.0, 18.6)","(8.5, 10.5, 10.175609756097561)","(16.0, 29.0, 28.85185185185185)","(3.9, 4.4, 4.29375)","(101.0, 350.0, 285.0)","(2.5, 2.84, 2.809090909090909)","(5.0, 9.2, 8.944444444444445)"
09-01-2023 12:17:21.728356,"(7.5, 10.0, 9.73913043478261)","(9.0, 19.0, 18.2)","(8.5, 10.5, 10.175609756097561)","(16.0, 29.0, 28.85185185185185)","(3.9, 4.4, 4.285714285714286)","(101.0, 350.0, 280.0)","(2.5, 2.84, 2.811111111111111)","(5.0, 9.0, 8.733333333333333)"
09-01-2023 12:17:22.841977,"(7.5, 10.0, 9.775)","(9.0, 18.5, 18.0)","(8.5, 10.5, 10.175609756097561)","(16.0, 29.0, 28.85185185185185)","(3.9, 4.4, 4.315789473684211)","(101.0, 350.0, 285.0)","(2.5, 2.84, 2.811111111111111)","(5.0, 9.0, 8.753846153846153)"
09-01-2023 12:17:23.962557,"(7.5, 10.0, 9.742857142857144)","(9.0, 18.5, 18.0)","(8.5, 10.5, 10.175609756097561)","(16.0, 29.0, 28.85185185185185)","(3.9, 4.4, 4.281481481481482)","(101.0, 350.0, 280.0)","(2.5, 2.84, 2.8501694915254236)","(5.0, 9.0, 8.664516129032258)"
09-01-2023 12:17:25.127145,"(7.5, 10.0, 9.668965517241379)","(9.0, 18.5, 18.0)","(8.5, 10.5, 10.175609756097561)","(16.0, 29.0, 28.85185185185185)","(3.9, 4.4, 4.231578947368421)","(101.0, 350.0, 285.0)","(2.5, 2.88, 2.8493749999999998)","(5.0, 9.0, 8.684848484848484)"
09-01-2023 12:17:26.272638,"(7.5, 10.0, 9.668965517241379)","(9.0, 18.5, 17.23076923076923)","(8.5, 10.5, 10.175609756097561)","(16.0, 29.0, 28.85185185185185)","(3.9, 4.4, 4.242857142857143)","(101.0, 350.0, 285.0)","(2.5, 2.88, 2.8493749999999998)","(5.0, 9.0, 8.792592592592593)"
09-01-2023 12:17:27.391827,"(7.5, 10.0, 9.63076923076923)","(9.0, 18.5, 17.428571428571427)","(8.5, 10.5, 10.175609756097561)","(16.0, 29.0, 28.85185185185185)","(3.9, 4.4, 4.300000000000001)","(101.0, 350.0, 280.0)","(2.5, 2.88, 2.8456140350877193)","(5.0, 9.0, 8.825)"
09-01-2023 12:17:28.559008,"(7.5, 10.0, 9.733333333333334)","(9.0, 17.5, 16.973684210526315)","(8.5, 10.5, 10.183333333333334)","(16.0, 29.0, 28.85185185185185)","(3.9, 4.4, 4.254545454545455)","(101.0, 350.0, 285.0)","(2.5, 2.88, 2.861851851851852)","(5.0, 9.2, 8.825)"
09-01-2023 12:17:29.694724,"(7.5, 10.0, 9.63076923076923)","(9.0, 17.5, 16.973684210526315)","(8.5, 10.5, 10.183333333333334)","(16.0, 29.0, 37.5)","(3.9, 4.4, 4.34)","(101.0, 350.0, 238.75)","(2.5, 2.88, 2.864193548387097)","(5.0, 9.2, 8.478260869565217)"
09-01-2023 12:17:30.793873,"(7.5, 10.0, 9.76923076923077)","(9.0, 17.5, 16.59090909090909)","(8.5, 10.5, 10.183333333333334)","(16.0, 46.0, 31.04)","(3.9, 4.5, 4.363157894736842)","(101.0, 370.0, 290.0)","(2.5, 2.88, 2.8437037037037034)","(5.0, 8.6, 8.504761904761905)"
09-01-2023 12:17:31.894079,"(7.5, 10.0, 9.785714285714286)","(9.0, 17.5, 16.176470588235293)","(8.5, 10.5, 10.15)","(16.0, 46.0, 30.82142857142857)","(3.9, 4.5, 4.362857142857143)","(101.0, 360.0, 285.0)","(2.5, 2.88, 2.8437037037037034)","(5.0, 8.6, 8.657142857142858)"
09-01-2023 12:17:32.992703,"(7.5, 10.0, 9.666666666666666)","(9.0, 17.5, 16.428571428571427)","(8.5, 10.5, 10.131578947368421)","(16.0, 46.0, 30.82142857142857)","(3.9, 4.5, 4.373333333333333)","(101.0, 360.0, 248.0)","(2.5, 2.88, 2.853333333333333)","(5.0, 8.8, 8.657142857142858)"
09-01-2023 12:17:34.048510,"(7.5, 10.0, 9.727272727272727)","(9.0, 17.5, 16.09375)","(8.5, 10.5, 10.14102564102564)","(16.0, 46.0, 31.0)","(3.9, 4.5, 4.373333333333333)","(101.0, 360.0, 221.8181818181818)","(2.5, 2.86, 2.8555555555555556)","(5.0, 8.8, 8.617391304347827)"
09-01-2023 12:17:35.124623,"(8.0, 10.0, 9.80952380952381)","(10.0, 17.5, 16.09375)","(8.5, 10.5, 10.14102564102564)","(17.0, 46.0, 38.04347826086956)","(3.8, 4.5, 4.327272727272727)","(81.0, 340.0, 275.0)","(2.5, 2.86, 2.8555555555555556)","(5.0, 8.8, 8.636363636363637)"
09-01-2023 12:17:36.146366,"(8.0, 10.0, 9.833333333333334)","(10.0, 17.0, 16.166666666666668)","(8.5, 10.5, 10.14102564102564)","(17.0, 42.0, 36.7037037037037)","(3.8, 4.5, 4.345945945945946)","(81.0, 330.0, 275.0)","(2.5, 2.86, 2.8224806201550385)","(5.0, 8.8, 8.636363636363637)"
09-01-2023 12:17:37.222126,"(8.0, 10.0, 9.823529411764707)","(10.0, 17.0, 15.857142857142858)","(8.5, 10.5, 10.169444444444444)","(17.0, 42.0, 35.303030303030305)","(3.8, 4.5, 4.275)","(81.0, 330.0, 250.0)","(2.5, 2.86, 2.821526717557252)","(5.0, 8.8, 8.636363636363637)"
09-01-2023 12:17:38.375458,"(8.0, 10.0, 9.823529411764707)","(10.0, 17.0, 16.75)","(8.5, 10.5, 10.169444444444444)","(17.0, 42.0, 39.35294117647059)","(3.8, 4.5, 4.343478260869565)","(81.0, 330.0, 232.22222222222223)","(2.5, 2.86, 2.821832061068702)","(5.0, 8.8, 8.352380952380953)"
09-01-2023 12:17:39.524728,"(8.0, 10.0, 9.823529411764707)","(10.0, 17.0, 16.076923076923077)","(8.5, 10.5, 10.14102564102564)","(17.0, 40.0, 39.16666666666667)","(3.8, 4.5, 4.410344827586207)","(81.0, 330.0, 195.55555555555554)","(2.5, 2.86, 2.828333333333333)","(5.0, 8.4, 8.352380952380953)"
09-01-2023 12:17:40.725324,"(8.0, 10.0, 9.823529411764707)","(10.0, 17.0, 16.076923076923077)","(8.5, 10.5, 10.169444444444444)","(17.0, 40.0, 36.285714285714285)","(3.8, 4.5, 4.41875)","(81.0, 320.0, 235.0)","(2.5, 2.84, 2.804444444444444)","(5.0, 8.4, 8.352380952380953)"
09-01-2023 12:17:41.852557,"(8.0, 10.0, 9.823529411764707)","(10.0, 17.0, 16.076923076923077)","(8.5, 10.5, 10.164583333333333)","(17.0, 38.0, 35.09090909090909)","(3.8, 4.5, 4.411627906976744)","(81.0, 310.0, 185.0)","(2.5, 2.84, 2.7952941176470585)","(5.0, 8.4, 8.654545454545454)"
09-01-2023 12:17:43.026539,"(8.0, 10.0, 9.823529411764707)","(10.0, 17.0, 16.25)","(8.5, 10.5, 10.164583333333333)","(17.0, 38.0, 34.2)","(3.8, 4.5, 4.411627906976744)","(81.0, 310.0, 230.0)","(2.5, 2.8, 2.7944444444444443)","(5.0, 8.8, 8.666666666666668)"
09-01-2023 12:17:44.177964,"(8.0, 10.0, 9.823529411764707)","(10.0, 17.0, 16.076923076923077)","(8.5, 10.5, 10.164583333333333)","(17.0, 38.0, 34.2)","(3.8, 4.5, 4.4)","(81.0, 300.0, 230.0)","(2.5, 2.82, 2.787272727272727)","(5.0, 8.8, 8.569230769230769)"
09-01-2023 12:17:45.311205,"(8.0, 11.5, 10.375)","(10.0, 17.0, 16.75)","(8.5, 10.5, 10.107142857142858)","(17.0, 38.0, 34.09756097560975)","(3.8, 4.5, 4.4)","(81.0, 300.0, 230.0)","(2.5, 2.8, 2.717777777777778)","(5.0, 8.6, 8.747368421052633)"
09-01-2023 12:17:46.412643,"(8.0, 11.0, 10.1875)","(10.0, 17.0, 16.75)","(8.5, 10.5, 10.107142857142858)","(17.0, 38.0, 34.09756097560975)","(3.8, 4.5, 4.4)","(81.0, 300.0, 230.0)","(2.5, 2.74, 2.6900000000000004)","(5.0, 9.0, 8.77142857142857)"
09-01-2023 12:17:47.519303,"(8.0, 11.0, 10.28)","(10.0, 17.0, 16.076923076923077)","(8.5, 11.0, 10.542857142857143)","(17.0, 38.0, 34.2)","(3.8, 4.5, 4.4)","(81.0, 300.0, 230.0)","(2.5, 2.7, 2.6900000000000004)","(5.0, 9.0, 8.77142857142857)"
09-01-2023 12:17:48.644791,"(8.0, 11.0, 10.65)","(10.0, 17.0, 16.076923076923077)","(8.5, 11.0, 10.40983606557377)","(17.0, 38.0, 34.2)","(3.8, 4.5, 4.4)","(81.0, 300.0, 230.0)","(2.5, 2.72, 2.695294117647059)","(5.0, 9.0, 8.893333333333333)"
09-01-2023 12:17:49.694626,"(8.0, 11.0, 10.65)","(10.0, 17.0, 16.076923076923077)","(8.5, 11.0, 10.40983606557377)","(17.0, 38.0, 34.2)","(3.8, 4.5, 4.4)","(81.0, 300.0, 230.0)","(2.5, 2.72, 2.695294117647059)","(5.0, 9.0, 8.893333333333333)"
09-01-2023 12:17:50.793294,"(8.0, 11.0, 10.541666666666666)","(10.0, 17.0, 16.076923076923077)","(8.5, 11.0, 10.653061224489797)","(17.0, 38.0, 33.906976744186046)","(3.8, 4.5, 4.4)","(81.0, 300.0, 171.66666666666666)","(2.5, 2.72, 2.6872727272727275)","(5.0, 9.0, 8.893333333333333)"
09-01-2023 12:17:51.832417,"(8.0, 11.0, 10.541666666666666)","(10.0, 17.0, 16.076923076923077)","(8.5, 11.0, 10.653061224489797)","(17.0, 38.0, 33.906976744186046)","(3.8, 4.5, 4.4)","(81.0, 300.0, 171.66666666666666)","(2.5, 2.72, 2.6872727272727275)","(5.0, 9.0, 8.893333333333333)"
09-01-2023 12:17:52.922947,"(8.0, 11.0, 10.541666666666666)","(10.0, 17.0, 16.076923076923077)","(8.5, 11.0, 10.653061224489797)","(17.0, 38.0, 33.906976744186046)","(3.8, 4.5, 4.4)","(81.0, 300.0, 171.66666666666666)","(2.5, 2.72, 2.6776470588235295)","(5.0, 9.0, 8.893333333333333)"
09-01-2023 12:17:54.017494,"(8.0, 11.0, 10.541666666666666)","(10.0, 17.0, 16.076923076923077)","(8.5, 11.0, 10.653061224489797)","(17.0, 38.0, 33.906976744186046)","(3.8, 4.5, 4.4)","(81.0, 300.0, 171.66666666666666)","(2.5, 2.72, 2.6776470588235295)","(5.0, 9.0, 9.0)"
09-01-2023 12:17:55.193533,"(8.0, 11.0, 10.541666666666666)","(10.0, 17.0, 16.181818181818183)","(8.5, 11.0, 10.653061224489797)","(17.0, 38.0, 33.906976744186046)","(3.8, 4.5, 4.4)","(81.0, 300.0, 171.66666666666666)","(2.5, 2.72, 2.6925000000000003)","(5.0, 9.2, 9.0)"
09-01-2023 12:17:56.285242,"(8.0, 11.0, 10.52)","(10.0, 17.0, 16.076923076923077)","(8.5, 11.0, 10.653061224489797)","(17.0, 38.0, 33.906976744186046)","(3.8, 4.5, 4.4)","(81.0, 300.0, 171.66666666666666)","(2.45, 2.72, 2.6925000000000003)","(5.0, 9.2, 9.0)"
09-01-2023 12:17:57.394986,"(8.0, 11.0, 10.52)","(10.0, 17.0, 16.181818181818183)","(8.5, 11.0, 10.555555555555555)","(17.0, 38.0, 33.906976744186046)","(3.8, 4.5, 4.378260869565218)","(81.0, 300.0, 175.55555555555554)","(2.45, 2.72, 2.6925000000000003)","(5.0, 9.2, 9.25)"
09-01-2023 12:17:58.567571,"(8.0, 11.0, 10.454545454545455)","(10.0, 17.5, 16.125)","(8.5, 11.0, 10.595238095238095)","(17.0, 38.0, 33.906976744186046)","(3.8, 4.4, 4.344444444444445)","(81.0, 300.0, 225.0)","(2.45, 2.72, 2.6925000000000003)","(5.0, 9.4, 9.411764705882353)"
09-01-2023 12:17:59.693608,"(8.0, 11.0, 10.52)","(10.0, 17.5, 16.125)","(8.5, 11.0, 10.595238095238095)","(17.0, 38.0, 34.3448275862069)","(3.8, 4.4, 4.326829268292683)","(81.0, 290.0, 225.0)","(2.45, 2.72, 2.690666666666667)","(5.0, 9.6, 9.257142857142856)"
09-01-2023 12:18:00.832073,"(8.0, 11.0, 10.52)","(10.0, 17.5, 16.125)","(8.5, 11.0, 10.595238095238095)","(17.0, 36.0, 33.2)","(3.8, 4.4, 4.326829268292683)","(81.0, 290.0, 257.5)","(2.45, 2.72, 2.691304347826087)","(5.0, 9.6, 9.257142857142856)"
09-01-2023 12:18:02.135133,"(8.0, 10.5, 10.464285714285714)","(10.0, 17.5, 16.40909090909091)","(8.5, 11.0, 10.76923076923077)","(17.0, 36.0, 32.266666666666666)","(3.8, 4.4, 4.280952380952381)","(81.0, 290.0, 266.0)","(2.45, 2.72, 2.685263157894737)","(5.0, 9.6, 9.12)"
09-01-2023 12:18:03.501990,"(8.0, 10.5, 10.428571428571429)","(10.0, 17.5, 16.40909090909091)","(8.5, 11.0, 10.75)","(17.0, 36.0, 33.629629629629626)","(3.8, 4.3, 4.318918918918919)","(81.0, 290.0, 270.0)","(2.45, 2.72, 2.6893333333333334)","(5.0, 9.6, 9.257142857142856)"
09-01-2023 12:18:04.751983,"(8.0, 10.5, 10.428571428571429)","(10.0, 17.5, 16.40909090909091)","(8.5, 11.0, 10.75)","(17.0, 36.0, 33.714285714285715)","(3.8, 4.4, 4.318918918918919)","(81.0, 290.0, 235.0)","(2.45, 2.7, 2.6589473684210527)","(5.0, 9.6, 9.257142857142856)"
09-01-2023 12:18:05.990539,"(8.0, 11.0, 10.34375)","(10.0, 17.5, 16.75)","(8.5, 11.0, 10.9375)","(17.0, 36.0, 33.714285714285715)","(3.8, 4.4, 4.318918918918919)","(81.0, 290.0, 235.0)","(2.45, 2.7, 2.6589473684210527)","(5.0, 9.6, 9.666666666666668)"
09-01-2023 12:18:07.257016,"(8.0, 11.0, 10.34375)","(10.0, 18.5, 16.75)","(8.5, 11.0, 11.119565217391305)","(17.0, 36.0, 33.53846153846154)","(3.8, 4.4, 4.3100000000000005)","(81.0, 290.0, 235.0)","(2.45, 2.68, 2.6350000000000002)","(5.0, 9.8, 9.571428571428571)"
09-01-2023 12:18:08.499632,"(8.0, 11.0, 10.305555555555555)","(10.0, 18.5, 16.38235294117647)","(8.5, 11.5, 11.125)","(20.0, 36.0, 33.53846153846154)","(3.7, 4.4, 4.3100000000000005)","(101.0, 290.0, 235.0)","(2.35, 2.68, 2.6350000000000002)","(6.0, 9.8, 9.521739130434783)"
09-01-2023 12:18:09.706449,"(8.0, 11.0, 10.305555555555555)","(10.0, 18.5, 16.38235294117647)","(8.5, 11.5, 11.125)","(20.0, 36.0, 33.44)","(3.7, 4.4, 4.3100000000000005)","(101.0, 290.0, 235.0)","(2.35, 2.68, 2.6352)","(6.0, 9.8, 9.45217391304348)"
09-01-2023 12:18:10.871977,"(8.0, 11.0, 10.34375)","(10.0, 18.5, 16.38235294117647)","(8.5, 11.5, 11.125)","(20.0, 36.0, 33.21739130434783)","(3.7, 4.4, 4.3100000000000005)","(101.0, 290.0, 235.0)","(2.35, 2.68, 2.6494117647058824)","(6.0, 9.8, 9.342857142857143)"
09-01-2023 12:18:12.028853,"(8.0, 11.0, 10.34375)","(10.0, 18.5, 16.38235294117647)","(8.5, 11.5, 11.097560975609756)","(20.0, 36.0, 33.21739130434783)","(3.7, 4.4, 4.3100000000000005)","(101.0, 290.0, 235.0)","(2.35, 2.66, 2.637058823529412)","(6.0, 9.8, 9.533333333333333)"
09-01-2023 12:18:13.230405,"(8.0, 11.0, 10.34375)","(10.0, 18.5, 16.38235294117647)","(8.5, 11.5, 11.056818181818182)","(20.0, 36.0, 33.714285714285715)","(3.7, 4.4, 4.291666666666666)","(101.0, 290.0, 235.0)","(2.35, 2.66, 2.647397260273973)","(6.0, 9.8, 9.65)"
09-01-2023 12:18:14.456236,"(8.0, 11.0, 10.161290322580646)","(10.0, 17.5, 16.166666666666668)","(8.5, 11.5, 11.056818181818182)","(20.0, 36.0, 33.714285714285715)","(3.7, 4.3, 4.29047619047619)","(101.0, 290.0, 270.0)","(2.35, 2.7, 2.6485714285714286)","(6.0, 9.8, 9.65)"
09-01-2023 12:18:15.651152,"(8.0, 11.0, 10.185185185185185)","(10.0, 17.0, 16.0)","(8.5, 11.5, 11.056818181818182)","(20.0, 36.0, 33.714285714285715)","(3.7, 4.3, 4.29047619047619)","(101.0, 290.0, 270.0)","(2.35, 2.7, 2.665)","(6.0, 9.8, 9.65)"
09-01-2023 12:18:16.816222,"(8.0, 11.0, 10.290322580645162)","(10.0, 17.0, 15.961538461538462)","(8.5, 11.5, 11.029411764705882)","(20.0, 36.0, 34.06060606060606)","(3.7, 4.4, 4.341935483870968)","(101.0, 290.0, 270.0)","(2.35, 2.68, 2.646666666666667)","(6.0, 9.8, 9.690909090909091)"
09-01-2023 12:18:17.952090,"(8.0, 11.0, 10.3125)","(10.0, 17.0, 15.961538461538462)","(8.5, 11.5, 11.029411764705882)","(20.0, 36.0, 34.42857142857143)","(3.7, 4.4, 4.348571428571429)","(101.0, 290.0, 277.5)","(2.35, 2.66, 2.632857142857143)","(6.0, 9.8, 9.690909090909091)"
09-01-2023 12:18:19.093764,"(8.0, 11.0, 10.290322580645162)","(10.0, 17.0, 16.25)","(8.5, 11.5, 11.03191489361702)","(20.0, 36.0, 34.42857142857143)","(3.7, 4.4, 4.360714285714286)","(101.0, 290.0, 235.0)","(2.35, 2.66, 2.632857142857143)","(6.0, 9.8, 9.690909090909091)"
09-01-2023 12:18:20.232268,"(8.0, 11.0, 10.185185185185185)","(10.0, 17.0, 16.25)","(8.5, 11.5, 11.03191489361702)","(20.0, 36.0, 34.42857142857143)","(3.7, 4.4, 4.373913043478261)","(101.0, 290.0, 277.77777777777777)","(2.35, 2.66, 2.632857142857143)","(6.0, 9.8, 9.62857142857143)"
09-01-2023 12:18:21.267463,"(8.0, 11.0, 10.27027027027027)","(10.0, 17.0, 15.961538461538462)","(8.5, 11.5, 11.051020408163264)","(20.0, 36.0, 34.42857142857143)","(3.7, 4.4, 4.373913043478261)","(101.0, 290.0, 235.0)","(2.35, 2.66, 2.632857142857143)","(6.0, 9.8, 9.8)"
09-01-2023 12:18:22.344857,"(8.0, 11.0, 10.25)","(10.0, 17.0, 16.25)","(8.5, 11.5, 10.7)","(20.0, 36.0, 34.42857142857143)","(3.7, 4.4, 4.351351351351352)","(101.0, 290.0, 235.0)","(2.35, 2.66, 2.6316129032258067)","(6.0, 10.0, 9.755555555555556)"
09-01-2023 12:18:23.390045,"(8.0, 11.0, 10.15625)","(10.0, 17.0, 16.25)","(8.5, 11.0, 10.827272727272728)","(20.0, 36.0, 34.42857142857143)","(3.7, 4.4, 4.351351351351352)","(101.0, 290.0, 280.7142857142857)","(2.35, 2.66, 2.6316129032258067)","(6.0, 10.0, 9.817391304347826)"
09-01-2023 12:18:24.543389,"(8.0, 11.0, 10.27027027027027)","(10.0, 17.0, 15.961538461538462)","(8.5, 11.0, 10.78448275862069)","(20.0, 36.0, 34.42857142857143)","(3.7, 4.4, 4.351351351351352)","(101.0, 290.0, 277.0)","(2.35, 2.66, 2.6316129032258067)","(6.0, 10.0, 9.817391304347826)"
09-01-2023 12:18:25.706212,"(8.0, 11.0, 10.25)","(10.0, 17.0, 16.7)","(8.5, 11.0, 10.795081967213115)","(20.0, 36.0, 34.42857142857143)","(3.7, 4.4, 4.351351351351352)","(101.0, 290.0, 277.0)","(2.35, 2.66, 2.6316129032258067)","(6.0, 10.0, 9.817391304347826)"
09-01-2023 12:18:26.860889,"(8.0, 11.0, 10.35)","(10.0, 17.0, 16.25)","(8.5, 11.0, 10.776)","(20.0, 36.0, 34.42857142857143)","(3.7, 4.4, 4.351351351351352)","(101.0, 290.0, 277.0)","(2.35, 2.66, 2.6269565217391304)","(6.0, 10.0, 9.817391304347826)"
09-01-2023 12:18:28.007519,"(8.0, 11.0, 10.5625)","(10.0, 17.0, 16.1)","(8.5, 11.0, 10.776)","(20.0, 36.0, 34.42857142857143)","(3.7, 4.4, 4.351351351351352)","(101.0, 290.0, 280.7142857142857)","(2.35, 2.66, 2.6333333333333333)","(6.0, 10.0, 9.8)"
09-01-2023 12:18:29.180712,"(8.0, 11.0, 10.538461538461538)","(10.0, 17.0, 16.1)","(8.5, 11.0, 10.776)","(20.0, 36.0, 37.1)","(3.7, 4.4, 4.336585365853659)","(101.0, 290.0, 280.7142857142857)","(2.35, 2.66, 2.6321212121212123)","(6.0, 10.0, 9.755555555555556)"
09-01-2023 12:18:30.320797,"(8.0, 11.5, 10.642857142857142)","(10.0, 17.5, 16.166666666666668)","(8.5, 11.0, 10.763779527559056)","(20.0, 38.0, 37.25)","(3.7, 4.4, 4.3244444444444445)","(101.0, 290.0, 209.0909090909091)","(2.35, 2.66, 2.622105263157895)","(6.0, 10.0, 9.807142857142857)"
09-01-2023 12:18:31.456847,"(8.0, 11.5, 10.684782608695652)","(10.0, 17.5, 16.5)","(8.5, 11.0, 10.64864864864865)","(20.0, 38.0, 36.84615384615385)","(3.7, 4.4, 4.3244444444444445)","(101.0, 280.0, 209.0909090909091)","(2.35, 2.64, 2.626153846153846)","(6.0, 10.0, 9.807142857142857)"
09-01-2023 12:18:32.601419,"(8.0, 11.5, 10.583333333333334)","(10.0, 17.5, 16.61111111111111)","(8.5, 11.0, 10.824324324324325)","(20.0, 38.0, 36.84615384615385)","(3.7, 4.4, 4.3125)","(101.0, 280.0, 217.6)","(2.35, 2.64, 2.626153846153846)","(6.0, 10.0, 9.75625)"
09-01-2023 12:18:33.730339,"(8.0, 11.5, 10.583333333333334)","(10.0, 17.5, 16.214285714285715)","(8.5, 11.0, 10.824324324324325)","(20.0, 38.0, 36.84615384615385)","(3.7, 4.4, 4.3125)","(101.0, 280.0, 177.85714285714286)","(2.35, 2.64, 2.626153846153846)","(6.0, 10.0, 9.75625)"
09-01-2023 12:18:34.810139,"(8.0, 11.5, 10.583333333333334)","(10.0, 17.5, 16.61111111111111)","(8.5, 11.0, 10.824324324324325)","(20.0, 38.0, 36.84615384615385)","(3.7, 4.4, 4.3125)","(101.0, 280.0, 177.85714285714286)","(2.35, 2.64, 2.6463636363636365)","(6.0, 10.0, 9.745454545454546)"
09-01-2023 12:18:35.858772,"(8.0, 11.5, 10.583333333333334)","(10.0, 17.5, 16.214285714285715)","(8.5, 11.0, 10.831168831168831)","(20.0, 38.0, 36.84615384615385)","(3.7, 4.4, 4.3125)","(101.0, 280.0, 177.85714285714286)","(2.35, 2.66, 2.647294117647059)","(6.0, 9.8, 9.745454545454546)"
09-01-2023 12:18:36.943616,"(8.0, 11.5, 10.583333333333334)","(10.0, 17.5, 16.214285714285715)","(8.5, 11.0, 10.824324324324325)","(20.0, 38.0, 36.84615384615385)","(3.7, 4.4, 4.3125)","(101.0, 280.0, 177.85714285714286)","(2.35, 2.66, 2.644788732394366)","(6.0, 9.8, 9.745454545454546)"
09-01-2023 12:18:37.999755,"(8.0, 11.5, 10.583333333333334)","(10.0, 17.5, 16.61111111111111)","(8.5, 11.0, 10.824324324324325)","(20.0, 38.0, 36.84615384615385)","(3.7, 4.4, 4.3125)","(101.0, 280.0, 177.85714285714286)","(2.35, 2.66, 2.644788732394366)","(6.0, 9.8, 9.745454545454546)"
09-01-2023 12:18:39.091997,"(8.0, 11.5, 10.583333333333334)","(10.0, 17.5, 16.966666666666665)","(8.5, 11.0, 10.824324324324325)","(20.0, 38.0, 36.84615384615385)","(3.7, 4.4, 4.3125)","(101.0, 280.0, 177.85714285714286)","(2.35, 2.66, 2.644788732394366)","(6.0, 9.8, 9.745454545454546)"
09-01-2023 12:18:40.160420,"(8.0, 11.5, 10.583333333333334)","(10.0, 17.0, 16.333333333333332)","(8.5, 11.0, 10.807692307692308)","(20.0, 38.0, 36.84615384615385)","(3.7, 4.4, 4.3125)","(101.0, 280.0, 177.85714285714286)","(2.35, 2.66, 2.6438805970149253)","(6.0, 9.8, 9.745454545454546)"
09-01-2023 12:18:41.256887,"(8.0, 11.5, 10.583333333333334)","(10.0, 17.0, 16.333333333333332)","(8.5, 11.0, 10.807692307692308)","(20.0, 38.0, 36.84615384615385)","(3.7, 4.4, 4.3125)","(101.0, 280.0, 177.85714285714286)","(2.35, 2.66, 2.6438805970149253)","(6.0, 9.8, 9.794285714285714)"
09-01-2023 12:18:42.399674,"(8.0, 11.5, 10.583333333333334)","(10.0, 17.0, 16.125)","(8.5, 11.0, 10.807692307692308)","(20.0, 38.0, 36.84615384615385)","(3.7, 4.4, 4.3125)","(101.0, 280.0, 177.85714285714286)","(2.35, 2.66, 2.6420000000000003)","(6.0, 10.0, 9.794285714285714)"
09-01-2023 12:18:43.548800,"(8.0, 11.5, 10.583333333333334)","(10.0, 17.0, 16.125)","(8.5, 11.0, 10.807692307692308)","(20.0, 38.0, 36.84615384615385)","(3.7, 4.4, 4.306666666666667)","(101.0, 280.0, 177.85714285714286)","(2.35, 2.66, 2.6307692307692307)","(6.0, 10.0, 10.913793103448276)"
09-01-2023 12:18:44.675863,"(8.0, 11.0, 10.807692307692308)","(10.0, 17.0, 15.833333333333334)","(8.5, 11.0, 10.807692307692308)","(20.0, 38.0, 36.84615384615385)","(3.7, 4.4, 4.217073170731707)","(101.0, 280.0, 177.85714285714286)","(2.35, 2.64, 2.631764705882353)","(6.0, 11.0, 10.929765886287626)"
09-01-2023 12:18:45.832365,"(8.0, 10.5, 10.477272727272727)","(10.0, 17.0, 15.833333333333334)","(8.5, 11.0, 10.807692307692308)","(20.0, 38.0, 36.57142857142857)","(3.7, 4.3, 4.202857142857143)","(101.0, 280.0, 177.85714285714286)","(2.35, 2.64, 2.644347826086957)","(6.0, 11.0, 10.929765886287626)"
09-01-2023 12:18:46.979970,"(8.0, 10.5, 10.477272727272727)","(10.0, 16.5, 15.5)","(8.5, 11.0, 10.807692307692308)","(20.0, 38.0, 36.57142857142857)","(3.7, 4.3, 4.202857142857143)","(101.0, 280.0, 182.22222222222223)","(2.35, 2.66, 2.644347826086957)","(6.0, 11.0, 10.92358803986711)"
09-01-2023 12:18:48.112381,"(8.0, 10.5, 10.477272727272727)","(10.0, 16.5, 15.882352941176471)","(8.5, 11.0, 10.807692307692308)","(20.0, 38.0, 36.57142857142857)","(3.7, 4.3, 4.202857142857143)","(101.0, 280.0, 182.22222222222223)","(2.35, 2.66, 2.644347826086957)","(6.0, 11.0, 10.92358803986711)"
09-01-2023 12:18:49.271613,"(8.0, 10.5, 10.477272727272727)","(10.0, 16.5, 15.9375)","(8.5, 11.0, 10.807692307692308)","(20.0, 38.0, 36.57142857142857)","(3.7, 4.3, 4.202857142857143)","(101.0, 280.0, 182.22222222222223)","(2.35, 2.66, 2.644347826086957)","(6.0, 11.0, 10.92384105960265)"
09-01-2023 12:18:50.357644,"(8.0, 11.0, 10.65625)","(10.0, 16.5, 15.9375)","(8.5, 11.0, 10.807692307692308)","(20.0, 38.0, 36.57142857142857)","(3.7, 4.3, 4.202857142857143)","(101.0, 280.0, 182.22222222222223)","(2.35, 2.66, 2.6270833333333337)","(6.0, 11.0, 10.92384105960265)"
