,Goldstar Toby,Gitan,Humbling,Goldstar Carlito,Opawa Conan,Opawa Kyle,Zipping Ontario,Epic Cruze
15-12-2022 15:40:41.055032,"(6.0, 11.5, 10.722727272727273)","(3.3, 5.0, 3.93125)","(11.0, 29.0, 26.866666666666667)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:40:42.104538,"(6.0, 11.5, 10.722727272727273)","(3.3, 5.0, 3.93125)","(11.0, 29.0, 26.866666666666667)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:40:43.253554,"(6.0, 11.5, 10.722727272727273)","(3.3, 5.0, 3.93125)","(11.0, 29.0, 26.866666666666667)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:40:44.279800,"(6.0, 11.5, 10.722727272727273)","(3.3, 5.0, 3.93125)","(11.0, 29.0, 26.866666666666667)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:40:45.308396,"(6.0, 11.5, 10.722727272727273)","(3.3, 5.0, 3.93125)","(11.0, 29.0, 26.866666666666667)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:40:46.484869,"(6.0, 11.5, 10.722727272727273)","(3.3, 5.0, 3.93125)","(11.0, 29.0, 26.866666666666667)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:40:47.582395,"(6.0, 11.5, 10.722727272727273)","(3.3, 5.0, 3.93125)","(11.0, 29.0, 26.866666666666667)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:40:48.694126,"(6.0, 11.5, 10.722727272727273)","(3.3, 5.0, 3.93125)","(11.0, 29.0, 26.866666666666667)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:40:49.903414,"(6.0, 11.5, 10.722727272727273)","(3.3, 5.0, 3.93125)","(11.0, 29.0, 26.866666666666667)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:40:51.000141,"(6.0, 11.5, 10.722727272727273)","(3.3, 5.0, 3.93125)","(11.0, 29.0, 26.866666666666667)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:40:52.015005,"(6.0, 11.5, 10.722727272727273)","(3.3, 5.0, 3.93125)","(11.0, 29.0, 26.866666666666667)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:40:53.065602,"(6.0, 11.5, 10.722727272727273)","(3.3, 5.0, 3.93125)","(11.0, 29.0, 26.866666666666667)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:40:54.065601,"(6.0, 11.5, 10.722727272727273)","(3.3, 5.0, 3.93125)","(11.0, 29.0, 26.866666666666667)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:40:55.029934,"(6.0, 11.5, 10.722727272727273)","(3.3, 5.0, 3.93125)","(11.0, 29.0, 26.866666666666667)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:40:56.181405,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:40:57.279126,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:40:58.315841,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:40:59.468289,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.2, 4.08)","(11.0, 30.0, 27.755555555555556)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:00.612378,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.2, 4.08)","(11.0, 30.0, 27.755555555555556)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:01.660090,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.2, 4.08)","(11.0, 30.0, 27.755555555555556)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:02.725309,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.2, 4.08)","(11.0, 30.0, 27.755555555555556)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:03.773582,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.2, 4.08)","(11.0, 30.0, 27.755555555555556)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:04.802953,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.2, 4.08)","(11.0, 30.0, 27.755555555555556)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:05.857146,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.2, 4.08)","(11.0, 30.0, 27.755555555555556)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:06.942708,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:08.010390,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:09.141764,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:10.209222,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:11.273504,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.2, 4.08)","(11.0, 30.0, 27.755555555555556)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:12.272475,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.2, 4.08)","(11.0, 30.0, 27.755555555555556)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:13.205523,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.2, 4.08)","(11.0, 30.0, 27.755555555555556)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:14.332021,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.2, 4.08)","(11.0, 30.0, 27.755555555555556)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:15.402271,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.2, 4.08)","(11.0, 30.0, 27.755555555555556)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:16.427758,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.2, 4.08)","(11.0, 30.0, 27.755555555555556)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:17.564330,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:18.689834,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 14.0, 8.24)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:19.695792,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 6.276923076923078)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:20.726999,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 6.276923076923078)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:21.830482,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 6.276923076923078)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:22.871966,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 6.276923076923078)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:24.066879,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:25.211999,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:26.250773,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:27.316736,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:28.415170,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:29.515279,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:30.619088,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:31.783894,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:32.890094,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:33.984489,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:35.156942,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.2, 4.08)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:36.238387,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.2, 4.08)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:37.310359,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.2, 4.08)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:38.435823,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.2, 4.08)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:39.673118,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.2, 4.08)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:40.774648,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:41.942184,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:43.045303,"(6.0, 12.0, 11.154545454545454)","(3.3, 5.1, 4.033333333333333)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:44.092141,"(6.0, 12.5, 11.586363636363636)","(3.3, 5.2, 4.08)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:45.233431,"(6.0, 12.5, 11.586363636363636)","(3.3, 5.2, 4.08)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:46.406474,"(6.0, 12.5, 11.586363636363636)","(3.3, 5.2, 4.08)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:47.532200,"(6.0, 12.5, 11.586363636363636)","(3.3, 5.2, 4.08)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:48.570917,"(6.0, 12.5, 11.586363636363636)","(3.3, 5.2, 4.08)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:49.677238,"(6.0, 12.5, 11.586363636363636)","(3.3, 5.2, 4.08)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:50.710940,"(6.0, 12.5, 11.586363636363636)","(3.3, 5.2, 4.08)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:51.771799,"(6.0, 12.5, 11.586363636363636)","(3.3, 5.3, 3.5052631578947366)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 57.088235294117645)"
15-12-2022 15:41:52.914107,"(6.0, 12.5, 11.586363636363636)","(3.3, 5.3, 3.5052631578947366)","(11.0, 30.0, 27.755555555555556)","(4.4, 10.5, 7.885714285714286)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 60.0, 25.088235294117645)"
15-12-2022 15:41:54.040229,"(6.0, 12.5, 11.586363636363636)","(3.3, 5.5, 3.3947368421052633)","(11.0, 30.0, 27.755555555555556)","(4.4, 11.5, 8.457142857142857)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 26.0, 25.088235294117645)"
15-12-2022 15:41:55.107188,"(6.0, 12.5, 11.586363636363636)","(3.3, 5.5, 3.3947368421052633)","(11.0, 30.0, 27.755555555555556)","(4.4, 11.5, 8.457142857142857)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 26.0, 25.088235294117645)"
15-12-2022 15:41:56.309038,"(6.0, 12.5, 11.586363636363636)","(3.3, 5.5, 3.3947368421052633)","(11.0, 30.0, 27.755555555555556)","(4.4, 11.5, 8.457142857142857)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 26.0, 25.088235294117645)"
15-12-2022 15:41:57.410633,"(6.0, 12.5, 11.586363636363636)","(3.3, 5.6, 4.35)","(11.0, 30.0, 27.755555555555556)","(4.4, 11.5, 8.457142857142857)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 26.0, 25.088235294117645)"
15-12-2022 15:41:58.485206,"(6.0, 12.5, 11.586363636363636)","(3.3, 5.6, 4.35)","(11.0, 30.0, 27.755555555555556)","(4.4, 11.5, 8.457142857142857)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 26.0, 25.088235294117645)"
15-12-2022 15:41:59.637080,"(6.0, 12.5, 11.586363636363636)","(3.3, 5.6, 4.35)","(11.0, 30.0, 27.755555555555556)","(4.4, 11.5, 8.457142857142857)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 26.0, 25.088235294117645)"
15-12-2022 15:42:00.890111,"(6.0, 12.5, 11.586363636363636)","(3.3, 5.6, 4.35)","(11.0, 30.0, 27.755555555555556)","(4.4, 11.5, 8.457142857142857)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 26.0, 25.088235294117645)"
15-12-2022 15:42:01.918377,"(6.0, 12.5, 11.586363636363636)","(3.3, 5.6, 4.35)","(11.0, 30.0, 27.755555555555556)","(4.4, 11.5, 8.457142857142857)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 26.0, 25.088235294117645)"
15-12-2022 15:42:02.924276,"(6.0, 12.5, 11.586363636363636)","(3.3, 5.6, 4.35)","(11.0, 30.0, 27.755555555555556)","(4.4, 11.5, 8.457142857142857)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 26.0, 25.088235294117645)"
15-12-2022 15:42:04.002850,"(6.0, 12.5, 11.586363636363636)","(3.3, 5.6, 4.35)","(11.0, 30.0, 27.755555555555556)","(4.4, 11.5, 8.457142857142857)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 26.0, 25.088235294117645)"
15-12-2022 15:42:04.962827,"(6.0, 12.5, 11.586363636363636)","(3.3, 5.6, 4.35)","(11.0, 30.0, 27.755555555555556)","(4.4, 11.5, 8.457142857142857)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 26.0, 25.088235294117645)"
15-12-2022 15:42:05.981445,"(6.0, 12.5, 11.586363636363636)","(3.3, 5.6, 4.35)","(11.0, 30.0, 27.755555555555556)","(4.4, 11.5, 8.457142857142857)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 26.0, 25.088235294117645)"
15-12-2022 15:42:07.046108,"(6.0, 12.5, 11.586363636363636)","(3.3, 5.6, 4.35)","(11.0, 30.0, 27.755555555555556)","(4.4, 11.5, 8.457142857142857)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 26.0, 25.088235294117645)"
15-12-2022 15:42:08.075258,"(6.0, 12.5, 11.366666666666667)","(3.3, 5.6, 4.35)","(11.0, 30.0, 27.755555555555556)","(4.4, 11.5, 6.584615384615384)","(3.3, 9.4, 5.61875)","(8.5, 15.5, 14.285714285714285)","(31.0, 340.0, 174.13333333333333)","(12.0, 26.0, 25.088235294117645)"
