,Delightful Mia,Jilliby Willow,Ajay Breezy Rose,Story To Tell,Gossip Girl Nz,Lady Lani,Ruby Wingate,Celestialfragrance,Sassyola,Orbie
07-01-2023 17:12:21.944064,"(41.0, 120.0, 65.33333333333333)","(2.8, 4.5, 3.182352941176471)","(31.0, 100.0, 86.4)","(5.0, 8.6, 8.03076923076923)","(6.5, 99999, 99990)","(41.0, 130.0, 111.6)","(14.0, 32.0, 19.666666666666664)","(4.8, 7.0, 5.055555555555555)","(6.0, 10.5, 9.0)","(14.0, 27.0, 16.666666666666668)"
07-01-2023 17:12:23.251151,"(41.0, 120.0, 65.33333333333333)","(2.8, 4.5, 3.182352941176471)","(31.0, 100.0, 86.4)","(5.0, 8.6, 8.03076923076923)","(6.5, 99999, 99990)","(41.0, 130.0, 111.6)","(14.0, 32.0, 19.666666666666664)","(4.8, 7.0, 5.055555555555555)","(6.0, 10.5, 9.0)","(14.0, 27.0, 16.666666666666668)"
07-01-2023 17:12:24.578541,"(41.0, 120.0, 65.33333333333333)","(2.8, 4.5, 3.182352941176471)","(31.0, 100.0, 86.4)","(5.0, 8.6, 8.03076923076923)","(6.5, 99999, 99990)","(41.0, 130.0, 111.6)","(14.0, 32.0, 19.666666666666664)","(4.8, 7.0, 5.055555555555555)","(6.0, 10.5, 9.0)","(14.0, 27.0, 16.666666666666668)"
07-01-2023 17:12:25.888615,"(41.0, 120.0, 65.33333333333333)","(2.8, 4.5, 3.75)","(31.0, 100.0, 82.4)","(5.0, 8.6, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 130.0, 103.6)","(14.0, 32.0, 25.125)","(4.8, 7.0, 5.42)","(6.0, 10.5, 8.666666666666666)","(14.0, 27.0, 20.5)"
07-01-2023 17:12:27.195353,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 82.4)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 103.6)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 20.5)"
07-01-2023 17:12:28.529526,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 82.4)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 103.6)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 20.5)"
07-01-2023 17:12:29.808671,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 82.4)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 103.6)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 18.5)"
07-01-2023 17:12:31.036822,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 82.4)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 103.6)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 16.5625)"
07-01-2023 17:12:32.297765,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 82.4)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 100.5)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 16.5625)"
07-01-2023 17:12:33.496530,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 84.83333333333333)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 100.5)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 16.5625)"
07-01-2023 17:12:34.761643,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 84.83333333333333)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 100.5)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 16.5625)"
07-01-2023 17:12:36.084554,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 84.83333333333333)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 100.5)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 16.5625)"
07-01-2023 17:12:37.376537,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 84.83333333333333)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 100.5)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 16.5625)"
07-01-2023 17:12:38.666834,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 80.25)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 100.5)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 16.5625)"
07-01-2023 17:12:39.934448,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 80.25)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 100.5)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 16.5625)"
07-01-2023 17:12:41.334688,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 80.25)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 100.5)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 16.5625)"
07-01-2023 17:12:42.717689,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 80.25)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 100.5)","(14.0, 29.0, 25.125)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 16.5625)"
07-01-2023 17:12:44.023364,"(41.0, 110.0, 50.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 80.25)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 19.6)"
07-01-2023 17:12:45.274187,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 86.28571428571428)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 19.6)"
07-01-2023 17:12:46.494280,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 86.28571428571428)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 19.6)"
07-01-2023 17:12:47.724743,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 86.28571428571428)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 19.6)"
07-01-2023 17:12:48.949356,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 86.28571428571428)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 19.6)"
07-01-2023 17:12:50.162200,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 86.28571428571428)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 19.6)"
07-01-2023 17:12:51.386473,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 86.28571428571428)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 19.6)"
07-01-2023 17:12:52.625103,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 86.28571428571428)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 19.6)"
07-01-2023 17:12:54.119376,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 19.6)"
07-01-2023 17:12:55.553913,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 19.6)"
07-01-2023 17:12:56.896076,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 19.6)"
07-01-2023 17:12:58.238946,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 19.6)"
07-01-2023 17:12:59.590068,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 19.6)"
07-01-2023 17:13:00.953241,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 19.6)"
07-01-2023 17:13:02.257695,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 19.6)"
07-01-2023 17:13:03.543844,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 19.6)"
07-01-2023 17:13:04.860478,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.42)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 19.6)"
07-01-2023 17:13:06.115667,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.5333333333333337)","(31.0, 95.0, 64.5)","(5.0, 8.4, 7.861538461538462)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 21.25)","(4.8, 6.8, 5.075)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 19.6)"
07-01-2023 17:13:07.313089,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.5333333333333337)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.075)","(6.0, 10.0, 8.666666666666666)","(14.0, 25.0, 19.6)"
07-01-2023 17:13:08.519741,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:09.715852,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:10.948129,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:12.228238,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:13.613600,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:14.955143,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:16.368968,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:17.736916,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:19.149784,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:20.481002,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:21.834972,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:23.276767,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:24.602517,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:25.884520,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:27.244094,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:28.571358,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:29.720269,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:30.999339,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:32.232262,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:33.476451,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:34.779420,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:36.158573,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:37.481900,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:38.837224,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:40.256052,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:41.624416,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:43.010581,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:44.363442,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:45.727412,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:47.004590,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:48.303329,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:49.564593,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:50.824526,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:52.023701,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:53.247967,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
07-01-2023 17:13:54.489443,"(41.0, 110.0, 62.0)","(2.8, 4.4, 3.75)","(31.0, 95.0, 64.5)","(5.0, 8.4, 6.7)","(6.5, 99999, 99990)","(41.0, 120.0, 108.57142857142857)","(14.0, 29.0, 22.8)","(4.8, 6.8, 5.4799999999999995)","(6.0, 10.0, 8.733333333333334)","(14.0, 25.0, 16.333333333333332)"
