,Scarletts Gem,Raja Ampat,His Keen,Seabrook Baker,Tommy Tuna,Im Full On,Chilli Cherry
12-01-2023 14:16:23.200123,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.74, 1.7345454545454546)","(91.0, 500.0, 451.25)","(7.5, 9.2, 8.48)","(51.0, 320.0, 269.1666666666667)","(4.4, 5.3, 5.0)"
12-01-2023 14:16:24.233282,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.74, 1.7345454545454546)","(91.0, 500.0, 451.25)","(7.5, 9.2, 8.48)","(51.0, 310.0, 269.1666666666667)","(4.4, 5.3, 4.95)"
12-01-2023 14:16:25.278597,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.74, 1.7345454545454546)","(91.0, 500.0, 451.25)","(7.5, 9.2, 8.48)","(51.0, 310.0, 269.1666666666667)","(4.4, 5.3, 4.95)"
12-01-2023 14:16:26.399194,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.74, 1.7345454545454546)","(91.0, 500.0, 582.5)","(7.5, 9.2, 8.48)","(51.0, 310.0, 269.1666666666667)","(4.4, 5.3, 4.942857142857143)"
12-01-2023 14:16:27.403730,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.74, 1.7345454545454546)","(91.0, 650.0, 582.5)","(7.5, 9.2, 8.48)","(51.0, 310.0, 269.1666666666667)","(4.4, 5.3, 4.942857142857143)"
12-01-2023 14:16:28.375405,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.74, 1.7345454545454546)","(91.0, 650.0, 582.5)","(7.5, 9.2, 8.48)","(51.0, 310.0, 269.1666666666667)","(4.4, 5.3, 4.942857142857143)"
12-01-2023 14:16:29.369309,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.74, 1.7345454545454546)","(91.0, 650.0, 572.8571428571429)","(7.5, 9.2, 8.48)","(51.0, 310.0, 269.1666666666667)","(4.4, 5.3, 4.942857142857143)"
12-01-2023 14:16:30.489543,"(4.6, 11.5, 10.36)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.74, 1.7345454545454546)","(91.0, 650.0, 582.5)","(7.5, 9.2, 8.48)","(51.0, 310.0, 269.1666666666667)","(4.4, 5.3, 4.942857142857143)"
12-01-2023 14:16:31.575524,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.74, 1.7345454545454546)","(91.0, 650.0, 582.5)","(7.5, 9.2, 8.48)","(51.0, 310.0, 269.1666666666667)","(4.4, 5.3, 4.942857142857143)"
12-01-2023 14:16:32.710458,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.74, 1.7345454545454546)","(91.0, 650.0, 582.5)","(7.5, 9.2, 8.48)","(51.0, 310.0, 248.75)","(4.4, 5.3, 4.942857142857143)"
12-01-2023 14:16:33.905884,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7345454545454546)","(91.0, 650.0, 582.5)","(7.5, 9.2, 8.48)","(51.0, 310.0, 248.75)","(4.4, 5.3, 4.942857142857143)"
12-01-2023 14:16:35.120903,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7345454545454546)","(91.0, 650.0, 451.25)","(7.5, 9.2, 8.48)","(51.0, 310.0, 248.75)","(4.4, 5.3, 4.942857142857143)"
12-01-2023 14:16:36.245049,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7345454545454546)","(91.0, 500.0, 418.0)","(7.5, 9.2, 8.48)","(51.0, 310.0, 248.75)","(4.4, 5.3, 4.942857142857143)"
12-01-2023 14:16:37.306113,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7345454545454546)","(91.0, 490.0, 418.0)","(7.5, 9.2, 8.48)","(51.0, 310.0, 248.75)","(4.4, 5.3, 4.942857142857143)"
12-01-2023 14:16:38.511363,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7345454545454546)","(91.0, 490.0, 445.0)","(7.5, 9.2, 8.48)","(51.0, 310.0, 248.75)","(4.4, 5.3, 5.0375)"
12-01-2023 14:16:39.670003,"(4.6, 11.5, 10.127777777777778)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7345454545454546)","(91.0, 490.0, 310.0)","(7.5, 9.2, 8.48)","(51.0, 310.0, 235.0)","(4.4, 5.3, 5.0375)"
12-01-2023 14:16:40.696047,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7345454545454546)","(91.0, 480.0, 310.0)","(7.5, 9.2, 8.48)","(51.0, 320.0, 256.25)","(4.4, 5.3, 5.0375)"
12-01-2023 14:16:41.793730,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7345454545454546)","(91.0, 480.0, 310.0)","(7.5, 9.2, 8.48)","(51.0, 320.0, 256.25)","(4.4, 5.3, 5.0375)"
12-01-2023 14:16:42.995524,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7345454545454546)","(91.0, 480.0, 310.0)","(7.5, 9.2, 8.48)","(51.0, 320.0, 256.25)","(4.4, 5.3, 5.082758620689655)"
12-01-2023 14:16:44.025519,"(4.6, 11.5, 10.323076923076924)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7345454545454546)","(91.0, 480.0, 310.0)","(7.5, 9.2, 8.48)","(51.0, 320.0, 256.25)","(4.4, 5.3, 5.082758620689655)"
12-01-2023 14:16:45.169055,"(4.6, 11.5, 10.323076923076924)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7345454545454546)","(91.0, 480.0, 310.0)","(7.5, 9.2, 8.48)","(51.0, 320.0, 256.25)","(4.4, 5.3, 5.082758620689655)"
12-01-2023 14:16:46.336532,"(4.6, 11.5, 10.323076923076924)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7345454545454546)","(91.0, 480.0, 310.0)","(7.5, 9.2, 8.48)","(51.0, 320.0, 256.25)","(4.4, 5.3, 5.082758620689655)"
12-01-2023 14:16:47.380869,"(4.6, 11.5, 10.323076923076924)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7345454545454546)","(91.0, 480.0, 310.0)","(7.5, 9.2, 8.48)","(51.0, 320.0, 247.14285714285717)","(4.4, 5.3, 5.082758620689655)"
12-01-2023 14:16:48.521657,"(4.6, 11.5, 10.447619047619048)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.74, 1.7336842105263157)","(91.0, 480.0, 310.0)","(7.5, 9.2, 8.48)","(51.0, 320.0, 96.66666666666667)","(4.4, 5.3, 5.082758620689655)"
12-01-2023 14:16:49.704561,"(4.6, 11.5, 10.543750000000001)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.74, 1.7336842105263157)","(91.0, 480.0, 310.0)","(7.5, 9.2, 8.48)","(51.0, 310.0, 159.23076923076923)","(4.4, 5.3, 5.082758620689655)"
12-01-2023 14:16:50.881882,"(4.6, 11.5, 10.543750000000001)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.74, 1.7336842105263157)","(91.0, 480.0, 310.0)","(7.5, 9.2, 8.48)","(51.0, 310.0, 159.23076923076923)","(4.4, 5.3, 5.082758620689655)"
12-01-2023 14:16:52.001509,"(4.6, 11.5, 10.543750000000001)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.74, 1.7361290322580645)","(91.0, 480.0, 310.0)","(7.5, 9.2, 8.48)","(51.0, 310.0, 260.8333333333333)","(4.4, 5.3, 5.082758620689655)"
12-01-2023 14:16:53.123693,"(4.6, 11.5, 10.543750000000001)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.74, 1.7000877192982455)","(91.0, 480.0, 345.0)","(7.5, 9.2, 8.48)","(51.0, 300.0, 260.8333333333333)","(4.4, 5.3, 5.082758620689655)"
12-01-2023 14:16:54.265154,"(4.6, 11.5, 10.95357142857143)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.71, 1.7000877192982455)","(91.0, 550.0, 447.5)","(7.5, 9.2, 8.48)","(51.0, 300.0, 260.8333333333333)","(4.4, 5.3, 5.082758620689655)"
12-01-2023 14:16:55.409109,"(4.6, 11.5, 10.95357142857143)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.71, 1.7001015228426395)","(91.0, 550.0, 468.0)","(7.5, 9.2, 8.48)","(51.0, 300.0, 260.8333333333333)","(4.4, 5.3, 5.082758620689655)"
12-01-2023 14:16:56.565045,"(4.6, 11.5, 10.972413793103449)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.71, 1.7001212121212121)","(91.0, 550.0, 447.5)","(7.5, 9.2, 8.48)","(51.0, 300.0, 260.8333333333333)","(4.4, 5.3, 5.082758620689655)"
12-01-2023 14:16:57.761974,"(4.6, 11.5, 10.95357142857143)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.71, 1.7001212121212121)","(91.0, 550.0, 447.5)","(7.5, 9.2, 8.618181818181819)","(51.0, 300.0, 260.8333333333333)","(4.4, 5.3, 5.082758620689655)"
12-01-2023 14:16:58.963058,"(4.6, 11.5, 10.841935483870968)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.71, 1.7001212121212121)","(91.0, 550.0, 425.0)","(7.5, 9.2, 8.618181818181819)","(51.0, 300.0, 260.8333333333333)","(4.4, 5.3, 5.082758620689655)"
12-01-2023 14:17:00.091319,"(4.6, 11.5, 10.841935483870968)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.71, 1.7)","(91.0, 480.0, 414.0)","(7.5, 9.2, 8.618181818181819)","(51.0, 300.0, 223.33333333333334)","(4.4, 5.3, 5.189473684210526)"
12-01-2023 14:17:01.391131,"(4.6, 11.5, 10.717391304347826)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.7, 1.6915384615384614)","(91.0, 480.0, 414.0)","(7.5, 9.2, 8.727272727272727)","(51.0, 300.0, 223.33333333333334)","(4.4, 5.3, 5.181132075471698)"
12-01-2023 14:17:02.543097,"(4.6, 11.5, 10.717391304347826)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.7, 1.6915384615384614)","(91.0, 480.0, 406.0)","(7.5, 9.2, 8.727272727272727)","(51.0, 300.0, 185.0)","(4.4, 5.3, 5.16)"
12-01-2023 14:17:03.795290,"(4.6, 11.5, 10.970588235294118)","(61.0, 90.0, 78.0)","(1.5, 1.7, 1.6915384615384614)","(91.0, 470.0, 406.0)","(7.5, 9.2, 8.727272727272727)","(51.0, 300.0, 185.0)","(4.4, 5.3, 5.16)"
12-01-2023 14:17:04.894430,"(4.6, 11.5, 10.970588235294118)","(61.0, 90.0, 78.0)","(1.5, 1.7, 1.6915384615384614)","(91.0, 470.0, 406.0)","(7.5, 9.2, 8.727272727272727)","(51.0, 300.0, 96.66666666666667)","(4.4, 5.3, 5.16)"
12-01-2023 14:17:05.934649,"(4.6, 11.5, 10.970588235294118)","(61.0, 90.0, 78.0)","(1.5, 1.7, 1.6915384615384614)","(91.0, 470.0, 406.0)","(7.5, 9.2, 8.727272727272727)","(51.0, 310.0, 185.0)","(4.4, 5.3, 5.16)"
12-01-2023 14:17:07.106940,"(4.6, 11.5, 10.970588235294118)","(61.0, 90.0, 78.0)","(1.5, 1.7, 1.6802727272727271)","(91.0, 470.0, 406.0)","(7.5, 9.2, 8.845454545454546)","(51.0, 300.0, 185.0)","(4.4, 5.3, 5.183333333333333)"
12-01-2023 14:17:08.268437,"(4.6, 11.5, 11.147058823529411)","(61.0, 90.0, 78.0)","(1.5, 1.69, 1.6802727272727271)","(91.0, 470.0, 406.0)","(7.5, 9.2, 8.845454545454546)","(51.0, 300.0, 185.0)","(4.4, 5.3, 5.183333333333333)"
12-01-2023 14:17:09.311435,"(4.6, 11.5, 11.147058823529411)","(61.0, 90.0, 78.0)","(1.5, 1.69, 1.6802702702702703)","(91.0, 470.0, 406.0)","(7.5, 9.2, 8.92142857142857)","(51.0, 300.0, 185.0)","(4.4, 5.3, 5.183333333333333)"
12-01-2023 14:17:10.457277,"(4.6, 11.5, 11.147058823529411)","(61.0, 90.0, 78.0)","(1.5, 1.69, 1.6802702702702703)","(91.0, 470.0, 406.0)","(7.5, 9.2, 8.94)","(51.0, 300.0, 253.0)","(4.4, 5.3, 5.183333333333333)"
12-01-2023 14:17:11.620514,"(4.6, 11.5, 11.147058823529411)","(61.0, 90.0, 80.0)","(1.5, 1.69, 1.6803296703296702)","(91.0, 470.0, 470.0)","(7.5, 9.2, 8.954545454545453)","(51.0, 300.0, 253.0)","(4.4, 5.3, 5.155172413793103)"
12-01-2023 14:17:12.594372,"(4.6, 11.5, 11.227272727272727)","(61.0, 90.0, 80.0)","(1.5, 1.69, 1.6803296703296702)","(91.0, 550.0, 470.0)","(7.5, 9.2, 8.954545454545453)","(51.0, 300.0, 154.0)","(4.4, 5.3, 5.155172413793103)"
12-01-2023 14:17:13.715296,"(4.6, 11.5, 11.227272727272727)","(61.0, 90.0, 85.0)","(1.5, 1.69, 1.6685714285714286)","(91.0, 550.0, 355.0)","(7.5, 9.2, 9.022222222222222)","(51.0, 280.0, 151.66666666666666)","(4.4, 5.3, 5.207142857142857)"
12-01-2023 14:17:14.889914,"(4.6, 12.0, 11.413333333333334)","(61.0, 90.0, 85.0)","(1.5, 1.67, 1.6810526315789474)","(91.0, 550.0, 285.0)","(7.5, 9.2, 9.470588235294118)","(51.0, 280.0, 151.66666666666666)","(4.4, 5.3, 5.163157894736842)"
12-01-2023 14:17:15.892836,"(4.6, 12.0, 11.3125)","(61.0, 90.0, 85.0)","(1.5, 1.7, 1.6810526315789474)","(91.0, 460.0, 285.0)","(7.5, 10.0, 9.68421052631579)","(51.0, 280.0, 151.66666666666666)","(4.4, 5.3, 5.163157894736842)"
12-01-2023 14:17:17.058633,"(4.6, 12.0, 11.375)","(61.0, 90.0, 85.0)","(1.5, 1.7, 1.6866666666666665)","(91.0, 460.0, 206.25)","(7.5, 10.0, 9.38888888888889)","(51.0, 280.0, 197.27272727272728)","(4.4, 5.3, 5.163157894736842)"
12-01-2023 14:17:18.207345,"(4.6, 12.0, 11.6)","(61.0, 90.0, 85.0)","(1.5, 1.7, 1.6866666666666665)","(91.0, 460.0, 206.25)","(7.5, 10.0, 9.533333333333333)","(51.0, 270.0, 105.71428571428572)","(4.4, 5.3, 5.147058823529411)"
12-01-2023 14:17:19.264800,"(4.6, 12.0, 11.333333333333334)","(61.0, 90.0, 85.0)","(1.5, 1.7, 1.6866666666666665)","(91.0, 460.0, 206.25)","(7.5, 9.8, 9.4)","(51.0, 260.0, 129.0909090909091)","(4.4, 5.3, 5.147058823529411)"
12-01-2023 14:17:20.403455,"(4.6, 12.0, 11.666666666666666)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.7, 1.6866666666666665)","(91.0, 460.0, 206.25)","(7.5, 9.8, 9.192)","(51.0, 260.0, 164.0)","(4.4, 5.3, 5.147058823529411)"
12-01-2023 14:17:21.546486,"(4.6, 12.0, 11.666666666666666)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.7, 1.6894117647058824)","(91.0, 460.0, 206.25)","(7.5, 9.6, 9.16551724137931)","(51.0, 260.0, 164.0)","(4.4, 5.3, 5.147058823529411)"
12-01-2023 14:17:22.688306,"(4.6, 12.0, 11.666666666666666)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.7, 1.696)","(91.0, 460.0, 206.25)","(7.5, 9.6, 9.24)","(51.0, 260.0, 164.0)","(4.4, 5.3, 5.147058823529411)"
12-01-2023 14:17:23.692257,"(4.6, 12.0, 11.666666666666666)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.7, 1.696)","(91.0, 460.0, 206.25)","(7.5, 9.6, 9.16551724137931)","(51.0, 260.0, 192.0)","(4.4, 5.3, 5.147058823529411)"
12-01-2023 14:17:24.730624,"(4.6, 12.0, 11.666666666666666)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.7, 1.6894117647058824)","(91.0, 460.0, 206.25)","(7.5, 9.6, 9.16551724137931)","(51.0, 240.0, 142.22222222222223)","(4.4, 5.3, 5.147058823529411)"
12-01-2023 14:17:25.833957,"(4.6, 12.0, 11.666666666666666)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.7, 1.6894117647058824)","(91.0, 460.0, 201.11111111111111)","(7.5, 9.6, 9.436363636363636)","(51.0, 240.0, 142.22222222222223)","(4.4, 5.3, 5.147058823529411)"
12-01-2023 14:17:26.857902,"(4.6, 12.0, 11.666666666666666)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.7, 1.696)","(91.0, 450.0, 201.11111111111111)","(7.5, 9.6, 9.436363636363636)","(51.0, 240.0, 142.22222222222223)","(4.4, 5.3, 5.1421052631578945)"
12-01-2023 14:17:27.932347,"(4.6, 12.0, 11.666666666666666)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.7, 1.696)","(91.0, 450.0, 201.11111111111111)","(7.5, 9.6, 9.436363636363636)","(51.0, 240.0, 211.25)","(4.4, 5.3, 5.1421052631578945)"
12-01-2023 14:17:29.089645,"(4.6, 12.0, 11.666666666666666)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.7, 1.696)","(91.0, 450.0, 201.11111111111111)","(7.5, 9.6, 9.436363636363636)","(51.0, 230.0, 213.33333333333334)","(4.4, 5.3, 5.1421052631578945)"
12-01-2023 14:17:30.224317,"(4.6, 12.0, 11.764705882352942)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.7, 1.696)","(91.0, 450.0, 201.11111111111111)","(7.5, 9.6, 9.36923076923077)","(51.0, 230.0, 213.33333333333334)","(4.4, 5.3, 5.1421052631578945)"
12-01-2023 14:17:31.282200,"(4.6, 12.0, 11.764705882352942)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.7, 1.696)","(91.0, 450.0, 201.11111111111111)","(7.5, 9.6, 9.36923076923077)","(51.0, 230.0, 213.33333333333334)","(4.4, 5.3, 5.1421052631578945)"
12-01-2023 14:17:32.479329,"(4.6, 12.0, 11.764705882352942)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.7, 1.696)","(91.0, 450.0, 201.11111111111111)","(7.5, 9.6, 9.36923076923077)","(51.0, 230.0, 213.33333333333334)","(4.4, 5.3, 5.1421052631578945)"
12-01-2023 14:17:33.599604,"(4.6, 12.0, 11.764705882352942)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.7, 1.6888888888888889)","(91.0, 450.0, 201.11111111111111)","(7.5, 9.6, 9.36923076923077)","(51.0, 230.0, 213.33333333333334)","(4.4, 5.3, 5.1421052631578945)"
12-01-2023 14:17:34.727176,"(4.6, 12.0, 11.764705882352942)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.71, 1.6888888888888889)","(91.0, 450.0, 201.11111111111111)","(7.5, 9.6, 9.28235294117647)","(51.0, 230.0, 211.25)","(4.4, 5.3, 5.1421052631578945)"
12-01-2023 14:17:35.847904,"(4.6, 12.0, 11.764705882352942)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.71, 1.6888888888888889)","(91.0, 450.0, 215.0)","(7.5, 9.6, 9.36923076923077)","(51.0, 230.0, 157.5)","(4.4, 5.3, 5.1421052631578945)"
12-01-2023 14:17:36.934822,"(4.6, 12.0, 11.764705882352942)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.71, 1.6933333333333334)","(91.0, 440.0, 200.0)","(7.5, 9.6, 9.36923076923077)","(51.0, 230.0, 94.64285714285714)","(4.4, 5.3, 5.147058823529411)"
12-01-2023 14:17:38.081818,"(4.6, 12.0, 11.764705882352942)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.71, 1.6933333333333334)","(91.0, 440.0, 197.0)","(7.5, 9.6, 9.16)","(51.0, 220.0, 147.5)","(4.4, 5.3, 5.1421052631578945)"
12-01-2023 14:17:39.155402,"(4.6, 12.5, 12.21875)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.71, 1.6933333333333334)","(91.0, 440.0, 197.0)","(7.5, 9.4, 9.1)","(51.0, 210.0, 147.5)","(4.4, 5.3, 5.1421052631578945)"
12-01-2023 14:17:40.305260,"(4.6, 12.5, 12.275)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.71, 1.6933333333333334)","(91.0, 440.0, 197.0)","(7.5, 9.4, 9.123076923076923)","(51.0, 210.0, 147.5)","(4.4, 5.3, 5.1421052631578945)"
12-01-2023 14:17:41.423101,"(4.6, 12.5, 12.275)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.71, 1.6933333333333334)","(91.0, 440.0, 197.0)","(7.5, 9.4, 9.114285714285714)","(51.0, 210.0, 147.5)","(4.4, 5.3, 5.1125)"
12-01-2023 14:17:42.583341,"(4.8, 12.5, 12.275)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.71, 1.6933333333333334)","(91.0, 440.0, 197.0)","(7.5, 9.4, 9.069565217391304)","(51.0, 210.0, 147.5)","(4.4, 5.3, 5.1125)"
12-01-2023 14:17:43.753742,"(4.8, 12.5, 12.275)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.71, 1.6933333333333334)","(91.0, 440.0, 197.0)","(7.5, 9.4, 9.069565217391304)","(51.0, 210.0, 147.5)","(4.4, 5.3, 5.1125)"
12-01-2023 14:17:44.782305,"(4.8, 12.5, 12.275)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.71, 1.6933333333333334)","(91.0, 440.0, 197.0)","(7.5, 9.4, 9.069565217391304)","(51.0, 210.0, 147.5)","(4.4, 5.3, 5.1125)"
12-01-2023 14:17:45.905714,"(4.8, 12.5, 12.275)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.71, 1.6933333333333334)","(91.0, 440.0, 196.0)","(7.5, 9.4, 9.069565217391304)","(51.0, 210.0, 101.42857142857143)","(4.4, 5.3, 5.1125)"
12-01-2023 14:17:47.075064,"(4.8, 12.5, 12.275)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.71, 1.6933333333333334)","(91.0, 430.0, 196.0)","(7.5, 9.4, 9.069565217391304)","(51.0, 200.0, 113.75)","(4.4, 5.3, 5.07)"
12-01-2023 14:17:48.186522,"(4.8, 12.5, 12.275)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.71, 1.6933333333333334)","(91.0, 430.0, 196.0)","(7.5, 9.4, 9.069565217391304)","(51.0, 200.0, 145.5263157894737)","(4.4, 5.3, 5.05625)"
12-01-2023 14:17:49.171588,"(4.8, 12.5, 12.275)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.71, 1.6933333333333334)","(91.0, 430.0, 196.0)","(7.5, 9.4, 9.069565217391304)","(51.0, 200.0, 97.14285714285714)","(4.4, 5.3, 5.05625)"
12-01-2023 14:17:50.328162,"(4.8, 12.5, 12.21875)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.71, 1.6933333333333334)","(91.0, 430.0, 262.8571428571429)","(7.5, 9.4, 9.069565217391304)","(51.0, 190.0, 112.5)","(4.4, 5.3, 5.05625)"
12-01-2023 14:17:51.420022,"(4.8, 12.5, 12.275)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.71, 1.6933333333333334)","(91.0, 430.0, 262.8571428571429)","(7.5, 9.4, 9.069565217391304)","(51.0, 180.0, 127.5)","(4.4, 5.3, 5.05625)"
12-01-2023 14:17:52.513363,"(4.8, 12.5, 12.275)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.71, 1.6933333333333334)","(91.0, 430.0, 262.8571428571429)","(7.5, 9.4, 9.069565217391304)","(51.0, 180.0, 127.5)","(4.4, 5.3, 5.1)"
12-01-2023 14:17:53.888801,"(4.8, 12.5, 12.275)","(61.0, 90.0, 85.0)","(1.5, 1.71, 1.7042857142857142)","(91.0, 430.0, 292.3529411764706)","(7.5, 9.0, 8.88888888888889)","(51.0, 180.0, 124.61538461538461)","(4.4, 5.2, 5.129411764705883)"
12-01-2023 14:17:55.135614,"(4.8, 12.5, 12.275)","(61.0, 90.0, 85.0)","(1.5, 1.71, 1.7042857142857142)","(91.0, 430.0, 292.3529411764706)","(7.5, 9.0, 8.88888888888889)","(51.0, 180.0, 124.61538461538461)","(4.4, 5.2, 5.129411764705883)"
12-01-2023 14:17:56.319290,"(4.8, 12.5, 12.21875)","(61.0, 90.0, 85.0)","(1.5, 1.71, 1.7042857142857142)","(91.0, 430.0, 292.3529411764706)","(7.5, 9.0, 8.88888888888889)","(51.0, 180.0, 124.61538461538461)","(4.4, 5.2, 5.129411764705883)"
12-01-2023 14:17:57.469150,"(4.8, 12.5, 12.02)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.71, 1.7042857142857142)","(91.0, 430.0, 292.3529411764706)","(7.5, 9.0, 8.833333333333334)","(51.0, 180.0, 124.61538461538461)","(4.4, 5.2, 5.12)"
12-01-2023 14:17:58.718101,"(4.8, 12.5, 12.275)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.71, 1.7042857142857142)","(91.0, 430.0, 292.3529411764706)","(7.5, 9.0, 8.833333333333334)","(51.0, 180.0, 124.61538461538461)","(4.4, 5.2, 5.12)"
12-01-2023 14:17:59.902771,"(4.8, 12.5, 12.275)","(61.0, 90.0, 80.9090909090909)","(1.5, 1.71, 1.7042857142857142)","(91.0, 430.0, 292.3529411764706)","(7.5, 9.0, 8.833333333333334)","(51.0, 180.0, 124.61538461538461)","(4.4, 5.2, 5.12)"
12-01-2023 14:18:01.051206,"(4.8, 12.5, 12.21875)","(61.0, 90.0, 82.5)","(1.5, 1.71, 1.7042857142857142)","(91.0, 430.0, 292.3529411764706)","(7.5, 9.0, 8.833333333333334)","(51.0, 180.0, 124.61538461538461)","(4.4, 5.2, 5.12)"
12-01-2023 14:18:02.306258,"(4.8, 12.5, 12.275)","(61.0, 90.0, 87.0)","(1.5, 1.71, 1.6996153846153845)","(91.0, 430.0, 214.0)","(7.5, 9.0, 8.882352941176471)","(51.0, 180.0, 115.0)","(4.4, 5.2, 5.140000000000001)"
12-01-2023 14:18:03.531895,"(4.8, 12.5, 12.32)","(61.0, 90.0, 85.0)","(1.5, 1.71, 1.7025)","(91.0, 430.0, 205.0)","(7.5, 9.0, 8.65)","(51.0, 180.0, 101.07142857142857)","(4.4, 5.2, 5.140000000000001)"
12-01-2023 14:18:04.694934,"(4.8, 14.5, 13.25)","(61.0, 90.0, 86.66666666666667)","(1.5, 1.71, 1.6966666666666665)","(91.0, 430.0, 205.0)","(7.5, 8.8, 8.707692307692309)","(51.0, 180.0, 106.33333333333333)","(4.4, 5.2, 5.11)"
12-01-2023 14:18:05.826946,"(4.8, 14.5, 12.978260869565217)","(61.0, 90.0, 86.66666666666667)","(1.5, 1.71, 1.6907142857142856)","(91.0, 430.0, 205.0)","(7.5, 8.8, 8.707692307692309)","(51.0, 180.0, 118.61111111111111)","(4.4, 5.2, 5.11)"
12-01-2023 14:18:06.978937,"(4.8, 14.5, 12.978260869565217)","(61.0, 90.0, 86.66666666666667)","(1.5, 1.71, 1.7029411764705882)","(91.0, 430.0, 205.0)","(7.5, 8.8, 8.65)","(51.0, 180.0, 105.71428571428571)","(4.4, 5.2, 5.114285714285715)"
