,Peking Goose,Shutdown,Farmor Order,Free Drop,Just Like Honey,Money Tears,Skyline,Big Nose Ted
07-01-2023 17:25:24.863828,"(61.0, 540.0, 99.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 24.666666666666664)","(6.0, 9.6, 8.778947368421052)","(4.2, 7.6, 4.72)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.5, 7.135294117647058)"
07-01-2023 17:25:25.934605,"(61.0, 540.0, 99.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 24.666666666666664)","(6.0, 9.6, 8.778947368421052)","(4.2, 7.6, 4.72)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.5, 7.135294117647058)"
07-01-2023 17:25:27.024121,"(61.0, 540.0, 99.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 24.666666666666664)","(6.0, 9.6, 8.778947368421052)","(4.2, 7.6, 4.72)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.5, 7.135294117647058)"
07-01-2023 17:25:28.129921,"(61.0, 540.0, 99.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 24.666666666666664)","(6.0, 9.6, 8.778947368421052)","(4.2, 7.6, 4.72)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.5, 7.135294117647058)"
07-01-2023 17:25:29.244993,"(61.0, 540.0, 99.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 24.666666666666664)","(6.0, 9.6, 8.778947368421052)","(4.2, 7.6, 4.72)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.5, 7.135294117647058)"
07-01-2023 17:25:30.291392,"(61.0, 540.0, 99.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 24.666666666666664)","(6.0, 9.6, 8.778947368421052)","(4.2, 7.6, 4.72)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.5, 7.135294117647058)"
07-01-2023 17:25:31.324757,"(61.0, 540.0, 99.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 24.666666666666664)","(6.0, 9.6, 8.778947368421052)","(4.2, 7.6, 4.72)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.5, 7.135294117647058)"
07-01-2023 17:25:32.374552,"(61.0, 540.0, 99.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 24.666666666666664)","(6.0, 9.6, 8.778947368421052)","(4.2, 7.6, 4.72)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.5, 7.135294117647058)"
07-01-2023 17:25:33.391697,"(61.0, 540.0, 99.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 24.666666666666664)","(6.0, 9.6, 8.778947368421052)","(4.2, 7.6, 4.72)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.5, 7.135294117647058)"
07-01-2023 17:25:34.451977,"(61.0, 540.0, 99.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 24.666666666666664)","(6.0, 9.6, 8.778947368421052)","(4.2, 7.6, 4.72)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.5, 7.135294117647058)"
07-01-2023 17:25:35.528068,"(61.0, 540.0, 99.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 24.666666666666664)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.6, 4.72)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.5, 7.135294117647058)"
07-01-2023 17:25:36.614526,"(61.0, 540.0, 99.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 24.666666666666664)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.6, 4.72)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.5, 7.135294117647058)"
07-01-2023 17:25:37.674061,"(61.0, 540.0, 99.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 24.666666666666664)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.6, 4.72)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.5, 7.135294117647058)"
07-01-2023 17:25:38.730133,"(61.0, 540.0, 99.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 24.666666666666664)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.6, 4.72)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.5, 7.135294117647058)"
07-01-2023 17:25:39.839520,"(61.0, 540.0, 99.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 24.666666666666664)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.6, 4.72)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.5, 7.135294117647058)"
07-01-2023 17:25:40.981743,"(61.0, 540.0, 99.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 24.666666666666664)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.6, 4.72)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.5, 7.135294117647058)"
07-01-2023 17:25:42.112481,"(61.0, 540.0, 99.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 24.666666666666664)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.6, 4.72)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.5, 7.135294117647058)"
07-01-2023 17:25:43.378375,"(61.0, 540.0, 135.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.6, 4.72)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.5, 7.135294117647058)"
07-01-2023 17:25:44.521611,"(61.0, 560.0, 135.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.6, 4.72)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.5, 7.135294117647058)"
07-01-2023 17:25:45.639524,"(61.0, 560.0, 135.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.6, 4.72)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.5, 7.135294117647058)"
07-01-2023 17:25:46.662972,"(61.0, 560.0, 135.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.6, 6.720000000000001)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.5, 7.135294117647058)"
07-01-2023 17:25:47.680070,"(61.0, 560.0, 135.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.5, 9.32857142857143)"
07-01-2023 17:25:49.275208,"(61.0, 560.0, 135.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.0, 9.32857142857143)"
07-01-2023 17:25:50.562224,"(61.0, 560.0, 135.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.0, 9.32857142857143)"
07-01-2023 17:25:51.567109,"(61.0, 560.0, 135.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.0, 9.32857142857143)"
07-01-2023 17:25:52.593519,"(61.0, 560.0, 135.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.0, 9.32857142857143)"
07-01-2023 17:25:53.594392,"(61.0, 560.0, 135.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.0, 9.32857142857143)"
07-01-2023 17:25:54.668491,"(61.0, 560.0, 135.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.0, 9.32857142857143)"
07-01-2023 17:25:55.890241,"(61.0, 560.0, 135.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.0, 9.32857142857143)"
07-01-2023 17:25:57.061988,"(61.0, 560.0, 135.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.0, 9.32857142857143)"
07-01-2023 17:25:58.349461,"(61.0, 560.0, 135.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.0, 9.32857142857143)"
07-01-2023 17:25:59.443002,"(61.0, 560.0, 135.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.0, 9.32857142857143)"
07-01-2023 17:26:00.623343,"(61.0, 560.0, 135.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.0, 9.32857142857143)"
07-01-2023 17:26:01.791242,"(61.0, 560.0, 135.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.0, 9.32857142857143)"
07-01-2023 17:26:02.874101,"(61.0, 560.0, 135.0)","(3.3, 4.5, 4.328571428571428)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 5.155555555555555)","(9.0, 18.5, 15.9)","(5.5, 10.0, 9.32857142857143)"
07-01-2023 17:26:03.960268,"(61.0, 560.0, 135.0)","(3.3, 4.5, 4.2125)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 7.216666666666667)","(9.0, 18.5, 15.9)","(5.5, 10.0, 9.32857142857143)"
07-01-2023 17:26:05.046254,"(61.0, 560.0, 135.0)","(3.3, 4.5, 3.78125)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 7.216666666666667)","(9.0, 18.5, 15.9)","(5.5, 10.0, 9.32857142857143)"
07-01-2023 17:26:06.132041,"(61.0, 560.0, 135.0)","(3.3, 4.5, 3.78125)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 7.216666666666667)","(9.0, 18.5, 15.9)","(5.5, 10.0, 9.32857142857143)"
07-01-2023 17:26:07.157278,"(61.0, 560.0, 135.0)","(3.3, 4.5, 3.78125)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 5.699999999999999)","(9.0, 18.5, 15.9)","(5.5, 10.0, 9.32857142857143)"
07-01-2023 17:26:08.212971,"(61.0, 560.0, 135.0)","(3.3, 4.5, 3.5)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 7.18235294117647)","(9.0, 18.5, 14.94)","(5.5, 10.0, 8.85)"
07-01-2023 17:26:09.305345,"(61.0, 560.0, 135.0)","(3.3, 4.5, 3.5)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 5.84)","(9.0, 18.5, 14.94)","(5.5, 10.0, 8.85)"
07-01-2023 17:26:10.365088,"(61.0, 560.0, 135.0)","(3.3, 4.5, 3.5)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 6.166666666666666)","(9.0, 18.5, 14.94)","(5.5, 10.0, 8.85)"
07-01-2023 17:26:11.430342,"(61.0, 560.0, 135.0)","(3.3, 4.5, 3.5)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 7.216666666666667)","(9.0, 18.5, 14.94)","(5.5, 10.0, 8.85)"
07-01-2023 17:26:12.597120,"(61.0, 560.0, 135.0)","(3.3, 4.5, 3.5)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 7.216666666666667)","(9.0, 18.5, 14.94)","(5.5, 10.0, 8.85)"
07-01-2023 17:26:13.768951,"(61.0, 560.0, 135.0)","(3.3, 4.5, 3.5)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 5.699999999999999)","(9.0, 18.5, 15.466666666666667)","(5.5, 10.0, 9.216666666666667)"
07-01-2023 17:26:14.847458,"(61.0, 560.0, 135.0)","(3.3, 4.5, 3.54)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 7.216666666666667)","(9.0, 18.5, 15.466666666666667)","(5.5, 10.0, 9.216666666666667)"
07-01-2023 17:26:16.010471,"(61.0, 560.0, 135.0)","(3.3, 4.5, 3.54)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 5.699999999999999)","(9.0, 18.5, 15.466666666666667)","(5.5, 10.0, 9.216666666666667)"
07-01-2023 17:26:17.327993,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 30.59090909090909)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 7.216666666666667)","(9.0, 18.5, 15.466666666666667)","(5.5, 10.0, 9.216666666666667)"
07-01-2023 17:26:18.733762,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 6.507692307692308)","(9.0, 18.5, 15.466666666666667)","(5.5, 10.0, 9.216666666666667)"
07-01-2023 17:26:19.833574,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 6.507692307692308)","(9.0, 18.5, 15.466666666666667)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:20.951870,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 6.507692307692308)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:22.022230,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 6.507692307692308)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:23.352472,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 6.507692307692308)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:24.581660,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 6.507692307692308)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:25.654904,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 6.507692307692308)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:26.805350,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 6.507692307692308)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:27.771833,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 6.507692307692308)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:28.761411,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 6.507692307692308)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:29.792724,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 6.507692307692308)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:30.916612,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 6.507692307692308)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:32.106862,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 6.507692307692308)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:33.274525,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 7.223529411764705)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:34.313561,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 7.223529411764705)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:35.334342,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 7.305882352941175)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:36.390292,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 7.26470588235294)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:37.462597,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 5.9799999999999995)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:38.598972,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 7.26470588235294)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:39.720667,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 5.9799999999999995)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:40.781418,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 7.231249999999999)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:41.871606,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 6.05)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:42.933684,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 6.119999999999999)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:44.031553,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 5.9799999999999995)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:45.097952,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 7.231249999999999)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:46.153420,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 6.119999999999999)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:47.286557,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 6.119999999999999)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:48.465054,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 7.26470588235294)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:49.447655,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 7.26470588235294)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:50.430244,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 7.26470588235294)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:51.462012,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 5.9799999999999995)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:52.675498,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 7.26470588235294)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:53.866394,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 5.84)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
07-01-2023 17:26:55.007202,"(61.0, 560.0, 135.0)","(3.3, 4.4, 3.85)","(16.0, 44.0, 19.833333333333332)","(6.0, 9.6, 9.057142857142857)","(4.2, 7.4, 6.720000000000001)","(3.9, 9.2, 7.26470588235294)","(9.0, 18.5, 12.566666666666666)","(5.5, 10.0, 8.466666666666667)"
