,Divine Flirt,Blue Eyed Girl,Distorted Secrets,Scenic Eclipse,Startedwithakiss,Red Cadillac,See Ya Champ,Lady Tornado,Fire And Gold,Heartly,Luna Nobel
14-12-2022 19:03:35.988098,"(6.0, 7.4, 7.228571428571429)","(3.1, 3.75, 3.7071428571428573)","(51.0, 130.0, 83.33333333333333)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.9, 5.72)","(19.0, 42.0, 36.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 95.0, 76.36363636363636)"
14-12-2022 19:03:37.548947,"(6.0, 7.4, 7.228571428571429)","(3.1, 3.75, 3.7071428571428573)","(51.0, 130.0, 83.33333333333333)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.9, 5.72)","(19.0, 42.0, 36.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 76.36363636363636)"
14-12-2022 19:03:39.068725,"(6.0, 7.4, 7.228571428571429)","(3.1, 3.75, 3.7071428571428573)","(51.0, 130.0, 83.33333333333333)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.9, 5.72)","(19.0, 42.0, 36.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 76.36363636363636)"
14-12-2022 19:03:40.532067,"(6.0, 7.4, 7.228571428571429)","(3.1, 3.75, 3.7071428571428573)","(51.0, 130.0, 83.33333333333333)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.9, 5.72)","(19.0, 42.0, 36.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 76.36363636363636)"
14-12-2022 19:03:42.087981,"(6.0, 7.4, 7.228571428571429)","(3.1, 3.75, 3.7071428571428573)","(51.0, 130.0, 83.33333333333333)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.9, 5.72)","(19.0, 42.0, 36.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 76.36363636363636)"
14-12-2022 19:03:43.796390,"(6.0, 7.4, 7.228571428571429)","(3.1, 3.75, 3.7071428571428573)","(51.0, 130.0, 83.33333333333333)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.9, 5.733333333333333)","(19.0, 42.0, 36.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 76.36363636363636)"
14-12-2022 19:03:45.453819,"(6.0, 7.4, 7.228571428571429)","(3.1, 3.75, 3.7071428571428573)","(51.0, 130.0, 83.33333333333333)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.8, 5.733333333333333)","(19.0, 42.0, 36.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 76.36363636363636)"
14-12-2022 19:03:47.164887,"(6.0, 7.4, 7.228571428571429)","(3.1, 3.75, 3.7071428571428573)","(51.0, 130.0, 83.33333333333333)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.8, 5.733333333333333)","(19.0, 42.0, 36.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 76.36363636363636)"
14-12-2022 19:03:48.852955,"(6.0, 7.4, 7.228571428571429)","(3.1, 3.75, 3.7071428571428573)","(51.0, 130.0, 83.33333333333333)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.8, 5.733333333333333)","(19.0, 42.0, 36.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 76.36363636363636)"
14-12-2022 19:03:50.691772,"(6.0, 7.4, 7.228571428571429)","(3.1, 3.75, 3.7071428571428573)","(51.0, 130.0, 83.33333333333333)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.9, 5.72)","(19.0, 42.0, 34.5)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 76.36363636363636)"
14-12-2022 19:03:52.278303,"(6.0, 7.4, 7.228571428571429)","(3.1, 3.75, 3.7071428571428573)","(51.0, 130.0, 83.33333333333333)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.9, 5.72)","(19.0, 42.0, 34.5)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 76.36363636363636)"
14-12-2022 19:03:53.837783,"(6.0, 7.4, 7.228571428571429)","(3.1, 3.75, 3.5884615384615386)","(51.0, 130.0, 110.0)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.9, 5.72)","(19.0, 42.0, 34.5)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 76.36363636363636)"
14-12-2022 19:03:55.597347,"(6.0, 7.4, 7.228571428571429)","(3.1, 3.75, 3.575)","(51.0, 130.0, 110.0)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.9, 5.72)","(19.0, 42.0, 34.5)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 76.36363636363636)"
14-12-2022 19:03:57.334707,"(6.0, 7.4, 7.228571428571429)","(3.1, 3.75, 3.575)","(51.0, 130.0, 110.0)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.9, 5.72)","(19.0, 42.0, 34.5)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 76.36363636363636)"
14-12-2022 19:03:59.010231,"(6.0, 7.4, 7.228571428571429)","(3.1, 3.75, 3.575)","(51.0, 130.0, 110.0)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.9, 5.72)","(19.0, 42.0, 34.5)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 76.36363636363636)"
14-12-2022 19:04:00.725096,"(6.0, 7.4, 7.228571428571429)","(3.1, 3.75, 3.575)","(51.0, 130.0, 110.0)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.9, 5.72)","(19.0, 42.0, 34.5)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 76.36363636363636)"
14-12-2022 19:04:02.445766,"(6.0, 7.4, 7.333333333333334)","(3.1, 3.75, 3.575)","(51.0, 130.0, 97.5)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 46.666666666666664)","(5.0, 5.9, 5.72)","(19.0, 42.0, 34.5)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 76.36363636363636)"
14-12-2022 19:04:04.015636,"(6.0, 7.4, 7.333333333333334)","(3.1, 3.75, 3.575)","(51.0, 130.0, 97.5)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 47.0)","(5.0, 5.9, 5.6499999999999995)","(19.0, 42.0, 32.5)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 76.25)","(71.0, 90.0, 82.3076923076923)"
14-12-2022 19:04:05.598233,"(6.0, 7.4, 7.333333333333334)","(3.1, 3.65, 3.4326086956521737)","(51.0, 130.0, 115.0)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 47.6)","(5.0, 5.8, 5.6499999999999995)","(19.0, 38.0, 32.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 76.25)","(71.0, 90.0, 82.3076923076923)"
14-12-2022 19:04:07.147332,"(6.0, 7.4, 7.333333333333334)","(3.1, 3.65, 3.445121951219512)","(51.0, 130.0, 115.0)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 48.15384615384615)","(5.0, 5.8, 5.6499999999999995)","(19.0, 38.0, 32.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 76.25)","(71.0, 90.0, 82.3076923076923)"
14-12-2022 19:04:08.719033,"(6.0, 7.4, 7.333333333333334)","(3.1, 3.6, 3.5625)","(51.0, 130.0, 115.0)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 48.15384615384615)","(5.0, 5.8, 5.6499999999999995)","(19.0, 38.0, 32.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 76.25)","(71.0, 90.0, 82.3076923076923)"
14-12-2022 19:04:10.258686,"(6.0, 7.4, 7.333333333333334)","(3.1, 3.6, 3.5700000000000003)","(51.0, 130.0, 115.0)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 48.15384615384615)","(5.0, 5.7, 5.621052631578947)","(19.0, 38.0, 32.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 224.28571428571428)","(51.0, 95.0, 76.25)","(71.0, 90.0, 82.3076923076923)"
14-12-2022 19:04:11.804116,"(6.0, 7.4, 7.333333333333334)","(3.1, 3.6, 3.50625)","(51.0, 130.0, 115.0)","(4.4, 5.3, 5.163636363636363)","(21.0, 50.0, 47.55555555555556)","(5.0, 5.7, 5.62)","(19.0, 38.0, 32.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 230.0)","(51.0, 95.0, 76.25)","(71.0, 90.0, 84.11764705882354)"
14-12-2022 19:04:13.379298,"(6.0, 7.4, 7.333333333333334)","(3.1, 3.6, 3.5318181818181817)","(51.0, 130.0, 115.0)","(4.4, 5.3, 5.163636363636363)","(21.0, 60.0, 46.46153846153846)","(5.0, 5.7, 5.62)","(19.0, 38.0, 32.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 230.0)","(51.0, 95.0, 76.25)","(71.0, 90.0, 82.3076923076923)"
14-12-2022 19:04:14.886919,"(6.0, 7.4, 7.333333333333334)","(3.1, 3.6, 3.5318181818181817)","(51.0, 130.0, 115.0)","(4.4, 5.3, 5.107692307692307)","(21.0, 60.0, 45.88235294117647)","(5.0, 5.7, 5.633333333333333)","(19.0, 38.0, 32.0)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 230.0)","(51.0, 95.0, 76.25)","(71.0, 90.0, 84.73684210526315)"
14-12-2022 19:04:16.449427,"(6.0, 7.4, 7.333333333333334)","(3.1, 3.6, 3.5318181818181817)","(51.0, 130.0, 115.0)","(4.4, 5.3, 5.035294117647059)","(21.0, 60.0, 53.6)","(5.0, 5.7, 5.633333333333333)","(19.0, 38.0, 35.714285714285715)","(5.5, 8.6, 8.353846153846154)","(101.0, 260.0, 230.0)","(51.0, 95.0, 76.25)","(71.0, 90.0, 87.5)"
14-12-2022 19:04:17.964464,"(6.0, 7.4, 7.333333333333334)","(3.1, 3.6, 3.5583333333333336)","(51.0, 130.0, 115.0)","(4.4, 5.1, 4.851219512195121)","(21.0, 60.0, 53.6)","(5.0, 5.7, 5.636)","(19.0, 38.0, 35.714285714285715)","(5.5, 8.6, 8.36)","(101.0, 260.0, 230.0)","(51.0, 95.0, 76.25)","(71.0, 90.0, 86.92307692307692)"
14-12-2022 19:04:19.457758,"(6.0, 7.4, 7.34)","(3.1, 3.6, 3.5625)","(51.0, 130.0, 115.0)","(4.4, 5.1, 4.851219512195121)","(21.0, 60.0, 53.6)","(5.0, 5.7, 5.636)","(19.0, 38.0, 35.714285714285715)","(5.5, 8.6, 8.36)","(101.0, 260.0, 230.0)","(51.0, 95.0, 76.25)","(71.0, 90.0, 86.92307692307692)"
14-12-2022 19:04:20.893697,"(6.0, 7.4, 7.34)","(3.1, 3.6, 3.5673913043478263)","(51.0, 130.0, 115.0)","(4.4, 5.1, 4.851219512195121)","(21.0, 60.0, 53.6)","(5.0, 5.7, 5.636)","(19.0, 38.0, 35.714285714285715)","(5.5, 8.6, 8.36)","(101.0, 260.0, 250.0)","(51.0, 95.0, 76.25)","(71.0, 90.0, 86.92307692307692)"
14-12-2022 19:04:22.368156,"(6.0, 7.4, 7.34)","(3.1, 3.6, 3.565909090909091)","(51.0, 130.0, 115.0)","(4.4, 5.1, 4.845)","(21.0, 65.0, 47.81818181818182)","(5.0, 5.7, 5.636)","(19.0, 38.0, 35.714285714285715)","(5.5, 8.6, 8.36)","(101.0, 290.0, 250.0)","(51.0, 95.0, 76.25)","(71.0, 90.0, 88.18181818181819)"
14-12-2022 19:04:23.812055,"(6.0, 8.0, 7.988888888888889)","(3.1, 3.6, 3.3153061224489795)","(51.0, 130.0, 115.0)","(4.4, 5.1, 4.845)","(21.0, 60.0, 56.0)","(5.0, 5.7, 5.765)","(19.0, 38.0, 35.714285714285715)","(5.5, 8.6, 8.331034482758621)","(101.0, 290.0, 250.0)","(51.0, 95.0, 76.25)","(71.0, 90.0, 88.18181818181819)"
14-12-2022 19:04:25.243395,"(6.0, 8.0, 7.988888888888889)","(3.1, 3.35, 3.3153061224489795)","(51.0, 130.0, 115.0)","(4.6, 5.1, 4.845)","(26.0, 60.0, 56.0)","(5.0, 5.9, 5.834782608695653)","(20.0, 38.0, 35.714285714285715)","(6.0, 8.4, 8.331034482758621)","(101.0, 290.0, 250.0)","(51.0, 95.0, 76.25)","(71.0, 90.0, 88.18181818181819)"
14-12-2022 19:04:26.723773,"(6.0, 8.0, 7.988349514563107)","(3.1, 3.6, 3.5432432432432432)","(51.0, 130.0, 115.0)","(4.6, 5.1, 4.845)","(26.0, 60.0, 56.0)","(5.0, 5.9, 5.821052631578947)","(20.0, 38.0, 35.714285714285715)","(6.0, 8.4, 8.331034482758621)","(101.0, 290.0, 250.0)","(51.0, 95.0, 76.25)","(71.0, 90.0, 88.18181818181819)"
14-12-2022 19:04:28.209614,"(6.0, 8.0, 7.9399999999999995)","(3.1, 3.6, 3.5432432432432432)","(51.0, 130.0, 115.0)","(4.6, 5.1, 4.845)","(26.0, 60.0, 54.4)","(5.0, 5.9, 5.821052631578947)","(20.0, 38.0, 35.714285714285715)","(6.0, 8.4, 8.331034482758621)","(101.0, 290.0, 250.0)","(51.0, 95.0, 76.25)","(71.0, 90.0, 86.0)"
14-12-2022 19:04:29.717409,"(6.0, 8.0, 7.9399999999999995)","(3.1, 3.6, 3.5432432432432432)","(51.0, 130.0, 115.0)","(4.6, 5.1, 4.845)","(26.0, 60.0, 55.333333333333336)","(5.0, 5.9, 5.821052631578947)","(20.0, 38.0, 35.714285714285715)","(6.0, 8.4, 8.331034482758621)","(101.0, 290.0, 250.0)","(51.0, 95.0, 76.25)","(71.0, 90.0, 86.0)"
14-12-2022 19:04:31.196841,"(6.0, 8.0, 7.945454545454545)","(3.1, 3.6, 3.5432432432432432)","(51.0, 130.0, 115.0)","(4.6, 5.1, 4.845)","(26.0, 60.0, 55.333333333333336)","(5.0, 5.9, 5.821052631578947)","(20.0, 38.0, 35.714285714285715)","(6.0, 8.4, 8.331034482758621)","(101.0, 290.0, 250.0)","(51.0, 95.0, 76.25)","(71.0, 90.0, 86.0)"
14-12-2022 19:04:32.702024,"(6.0, 8.0, 7.945454545454545)","(3.1, 3.6, 3.5432432432432432)","(51.0, 130.0, 115.0)","(4.6, 5.1, 4.845)","(26.0, 60.0, 55.333333333333336)","(5.0, 5.9, 5.821052631578947)","(20.0, 38.0, 35.714285714285715)","(6.0, 8.4, 8.331034482758621)","(101.0, 290.0, 250.0)","(51.0, 95.0, 76.25)","(71.0, 90.0, 86.0)"
14-12-2022 19:04:34.185332,"(6.0, 8.0, 7.945454545454545)","(3.1, 3.6, 3.5432432432432432)","(51.0, 130.0, 115.0)","(4.6, 5.1, 4.845)","(26.0, 60.0, 50.0)","(5.0, 5.9, 5.821052631578947)","(20.0, 38.0, 35.714285714285715)","(6.0, 8.4, 8.331034482758621)","(101.0, 290.0, 250.0)","(51.0, 95.0, 76.25)","(71.0, 90.0, 86.0)"
14-12-2022 19:04:35.637204,"(6.0, 8.0, 7.945454545454545)","(3.1, 3.6, 3.5432432432432432)","(51.0, 130.0, 115.0)","(4.6, 5.1, 4.845)","(26.0, 55.0, 50.0)","(5.0, 5.9, 5.821052631578947)","(20.0, 38.0, 35.714285714285715)","(6.0, 8.4, 8.331034482758621)","(101.0, 290.0, 250.0)","(51.0, 95.0, 76.25)","(71.0, 90.0, 86.0)"
14-12-2022 19:04:37.065312,"(6.0, 8.0, 7.945454545454545)","(3.1, 3.6, 3.548780487804878)","(51.0, 130.0, 115.0)","(4.6, 5.1, 4.862068965517241)","(26.0, 55.0, 50.0)","(5.0, 5.9, 5.821052631578947)","(20.0, 38.0, 35.714285714285715)","(6.0, 8.4, 8.331034482758621)","(101.0, 290.0, 250.0)","(51.0, 95.0, 76.25)","(71.0, 90.0, 86.0)"
14-12-2022 19:04:38.551081,"(6.0, 8.0, 7.945454545454545)","(3.1, 3.6, 3.548780487804878)","(51.0, 130.0, 115.0)","(4.6, 5.1, 4.949999999999999)","(26.0, 55.0, 50.0)","(5.0, 5.9, 5.821052631578947)","(20.0, 38.0, 35.714285714285715)","(6.0, 8.4, 8.327272727272726)","(101.0, 290.0, 250.0)","(51.0, 95.0, 76.25)","(71.0, 90.0, 83.75)"
14-12-2022 19:04:40.050046,"(6.0, 8.4, 8.266666666666667)","(3.1, 3.6, 3.548780487804878)","(51.0, 130.0, 115.0)","(4.6, 5.1, 5.0)","(26.0, 55.0, 50.0)","(5.0, 5.9, 5.821052631578947)","(20.0, 38.0, 35.714285714285715)","(6.0, 8.6, 8.327272727272726)","(101.0, 290.0, 250.0)","(51.0, 95.0, 76.25)","(71.0, 90.0, 83.75)"
14-12-2022 19:04:41.567457,"(6.0, 8.4, 8.266666666666667)","(3.1, 3.6, 3.5416666666666665)","(51.0, 130.0, 115.0)","(4.6, 5.1, 4.98)","(26.0, 55.0, 50.0)","(5.0, 6.0, 5.873684210526316)","(20.0, 38.0, 35.714285714285715)","(6.0, 8.6, 8.327272727272726)","(101.0, 290.0, 250.0)","(51.0, 95.0, 76.25)","(71.0, 90.0, 83.75)"
14-12-2022 19:04:43.081827,"(6.0, 8.4, 8.266666666666667)","(3.1, 3.6, 3.5416666666666665)","(51.0, 130.0, 115.0)","(4.6, 5.1, 4.92)","(26.0, 55.0, 50.0)","(5.0, 6.0, 5.885714285714286)","(20.0, 38.0, 35.714285714285715)","(6.0, 8.6, 8.225)","(101.0, 290.0, 250.0)","(51.0, 95.0, 76.25)","(71.0, 90.0, 83.75)"
14-12-2022 19:04:44.599925,"(6.0, 8.4, 8.2)","(3.1, 3.6, 3.534375)","(51.0, 130.0, 115.0)","(4.6, 5.1, 4.92)","(26.0, 55.0, 50.0)","(5.0, 6.0, 5.885714285714286)","(20.0, 38.0, 35.714285714285715)","(6.0, 8.6, 8.225)","(101.0, 290.0, 250.0)","(51.0, 95.0, 76.25)","(71.0, 90.0, 83.75)"
14-12-2022 19:04:46.181716,"(6.0, 8.4, 8.2)","(3.1, 3.6, 3.534375)","(51.0, 130.0, 115.0)","(4.6, 5.1, 4.92)","(26.0, 55.0, 50.0)","(5.0, 6.0, 5.885714285714286)","(20.0, 38.0, 35.714285714285715)","(6.0, 8.6, 8.225)","(101.0, 290.0, 250.0)","(51.0, 95.0, 76.25)","(71.0, 90.0, 83.75)"
14-12-2022 19:04:47.708489,"(6.0, 8.4, 8.2)","(3.1, 3.6, 3.534375)","(51.0, 130.0, 86.66666666666667)","(4.6, 5.1, 4.949999999999999)","(26.0, 55.0, 50.0)","(5.0, 6.0, 5.885714285714286)","(20.0, 38.0, 38.666666666666664)","(6.0, 8.6, 8.294117647058824)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 76.0)"
14-12-2022 19:04:49.288005,"(6.0, 8.4, 8.2)","(3.1, 3.6, 3.534375)","(51.0, 130.0, 86.66666666666667)","(4.6, 5.1, 5.0249999999999995)","(26.0, 55.0, 50.0)","(5.0, 6.0, 5.885714285714286)","(20.0, 42.0, 40.333333333333336)","(6.0, 8.4, 8.275862068965518)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 85.0, 76.0)"
14-12-2022 19:04:50.815347,"(6.5, 8.4, 8.2)","(3.0, 3.6, 3.534375)","(51.0, 130.0, 86.66666666666667)","(4.6, 5.1, 5.05)","(26.0, 55.0, 50.0)","(5.0, 6.0, 5.885714285714286)","(20.0, 42.0, 40.333333333333336)","(6.0, 8.4, 8.28)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 85.0, 77.5)"
14-12-2022 19:04:52.312079,"(6.5, 8.4, 8.342857142857143)","(3.0, 3.6, 3.534375)","(51.0, 130.0, 86.66666666666667)","(4.6, 5.1, 5.078723404255319)","(26.0, 55.0, 50.0)","(5.0, 6.0, 5.890909090909091)","(20.0, 42.0, 40.333333333333336)","(6.0, 8.4, 8.261538461538462)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 85.0, 80.0)"
14-12-2022 19:04:53.764704,"(6.5, 8.4, 8.35)","(3.0, 3.6, 3.519230769230769)","(51.0, 130.0, 97.5)","(4.6, 5.1, 5.090909090909091)","(26.0, 55.0, 50.0)","(5.0, 6.0, 5.925)","(20.0, 42.0, 40.333333333333336)","(6.0, 8.4, 8.261538461538462)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 85.0, 82.5)"
14-12-2022 19:04:55.266508,"(6.5, 8.4, 8.35)","(3.0, 3.6, 3.508695652173913)","(51.0, 130.0, 97.5)","(4.6, 5.1, 5.090909090909091)","(26.0, 55.0, 50.0)","(5.0, 6.0, 5.925)","(20.0, 42.0, 40.333333333333336)","(6.0, 8.4, 8.261538461538462)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 82.5)"
14-12-2022 19:04:56.737553,"(6.5, 8.4, 8.2)","(3.0, 3.6, 3.508695652173913)","(51.0, 130.0, 97.5)","(4.6, 5.1, 5.078947368421052)","(26.0, 55.0, 50.0)","(5.0, 6.2, 5.7250000000000005)","(20.0, 42.0, 40.333333333333336)","(6.0, 8.4, 8.28)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 82.5)"
14-12-2022 19:04:58.219741,"(6.5, 8.4, 8.2)","(3.0, 3.3, 3.2502747252747253)","(51.0, 130.0, 97.5)","(4.6, 5.1, 5.054545454545455)","(26.0, 55.0, 50.0)","(5.0, 6.2, 5.7250000000000005)","(20.0, 42.0, 40.333333333333336)","(6.0, 8.4, 8.28)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 82.5)"
14-12-2022 19:04:59.726631,"(6.5, 8.4, 8.2)","(3.0, 3.3, 3.2026881720430107)","(51.0, 130.0, 97.5)","(4.6, 5.1, 5.057142857142857)","(26.0, 55.0, 50.90909090909091)","(5.0, 6.2, 5.7250000000000005)","(20.0, 42.0, 40.75)","(6.0, 8.4, 8.261538461538462)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 82.5)"
14-12-2022 19:05:01.239034,"(6.5, 8.4, 8.3)","(3.0, 3.3, 3.2266666666666666)","(51.0, 130.0, 113.75)","(4.6, 5.2, 5.057142857142857)","(26.0, 55.0, 50.90909090909091)","(5.0, 6.2, 5.7250000000000005)","(20.0, 42.0, 40.75)","(6.0, 8.4, 8.261538461538462)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 82.5)"
14-12-2022 19:05:02.727910,"(6.5, 8.4, 8.3)","(3.0, 3.25, 3.2266666666666666)","(51.0, 130.0, 113.75)","(4.6, 5.2, 5.057142857142857)","(26.0, 55.0, 50.90909090909091)","(5.0, 6.2, 5.770666666666666)","(20.0, 42.0, 40.75)","(6.0, 8.4, 8.251851851851852)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 82.5)"
14-12-2022 19:05:04.264526,"(6.5, 8.4, 8.3)","(3.0, 3.25, 3.2266666666666666)","(51.0, 130.0, 111.42857142857143)","(4.6, 5.2, 5.0125)","(26.0, 55.0, 50.90909090909091)","(5.0, 6.4, 6.007476635514019)","(20.0, 42.0, 40.666666666666664)","(6.0, 8.4, 8.251851851851852)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 82.5)"
14-12-2022 19:05:05.758884,"(6.5, 8.4, 8.3)","(3.0, 3.25, 3.2444444444444445)","(51.0, 130.0, 111.42857142857143)","(4.6, 5.2, 5.0125)","(26.0, 55.0, 50.90909090909091)","(5.0, 6.4, 5.870588235294117)","(20.0, 42.0, 41.2)","(6.0, 8.4, 8.251851851851852)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 82.5)"
14-12-2022 19:05:07.274348,"(6.5, 8.4, 8.342857142857143)","(3.0, 3.25, 3.2444444444444445)","(51.0, 120.0, 104.28571428571428)","(4.6, 5.2, 5.010526315789473)","(26.0, 55.0, 50.90909090909091)","(5.0, 6.4, 5.80983606557377)","(20.0, 42.0, 41.2)","(6.0, 8.4, 8.188888888888888)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 82.5)"
14-12-2022 19:05:08.797509,"(6.5, 8.4, 8.342857142857143)","(3.0, 3.25, 3.217391304347826)","(51.0, 110.0, 80.0)","(4.6, 5.2, 5.0125)","(26.0, 55.0, 52.30769230769231)","(5.0, 6.4, 5.80983606557377)","(20.0, 42.0, 41.2)","(6.0, 8.2, 8.188888888888888)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 82.5)"
14-12-2022 19:05:10.351406,"(6.5, 8.4, 8.342857142857143)","(3.0, 3.25, 3.217391304347826)","(51.0, 100.0, 76.66666666666667)","(4.6, 5.2, 5.0125)","(26.0, 55.0, 52.30769230769231)","(5.0, 6.4, 5.80983606557377)","(20.0, 42.0, 41.2)","(6.0, 8.2, 8.188888888888888)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 88.75)"
14-12-2022 19:05:11.930595,"(6.5, 8.4, 8.371428571428572)","(3.0, 3.25, 3.217391304347826)","(51.0, 100.0, 76.66666666666667)","(4.6, 5.2, 5.0125)","(26.0, 55.0, 52.5)","(5.5, 6.4, 5.827272727272727)","(20.0, 42.0, 41.2)","(6.0, 8.2, 8.188888888888888)","(101.0, 290.0, 250.0)","(51.0, 95.0, 78.33333333333333)","(71.0, 90.0, 88.75)"
