,Golden Skyrocket,Deadly Rookie,Egyptian Tiger,Dundee Hornet,Pacific Rock,Bankrupt,Superior Tom,Glyos Move
05-01-2023 15:37:25.648944,"(5.0, 9.0, 6.15)","(1.6, 1.67, 1.661875)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 60.0, 53.5)"
05-01-2023 15:37:26.832982,"(5.0, 9.0, 6.15)","(1.6, 1.67, 1.661875)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 60.0, 53.5)"
05-01-2023 15:37:27.980185,"(5.0, 9.0, 6.15)","(1.6, 1.67, 1.661875)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 60.0, 53.5)"
05-01-2023 15:37:29.076672,"(5.0, 9.0, 6.15)","(1.6, 1.67, 1.661875)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 60.0, 53.5)"
05-01-2023 15:37:30.209934,"(5.0, 9.0, 6.15)","(1.6, 1.67, 1.661875)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 60.0, 53.5)"
05-01-2023 15:37:31.241915,"(5.0, 9.0, 6.15)","(1.6, 1.67, 1.661875)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 60.0, 53.5)"
05-01-2023 15:37:32.365101,"(5.0, 9.0, 6.15)","(1.6, 1.67, 1.661875)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 60.0, 53.5)"
05-01-2023 15:37:33.408657,"(5.0, 9.0, 6.15)","(1.6, 1.67, 1.661875)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 60.0, 53.5)"
05-01-2023 15:37:34.437751,"(5.0, 9.0, 6.15)","(1.6, 1.67, 1.661875)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 60.0, 53.5)"
05-01-2023 15:37:35.666944,"(5.0, 9.0, 6.15)","(1.6, 1.67, 1.661875)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 60.0, 53.5)"
05-01-2023 15:37:36.770269,"(5.0, 9.0, 6.15)","(1.6, 1.67, 1.661875)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 60.0, 53.5)"
05-01-2023 15:37:38.067731,"(5.0, 9.0, 6.04)","(1.6, 1.67, 1.6219999999999999)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 60.0, 53.5)"
05-01-2023 15:37:39.270427,"(5.0, 9.0, 6.04)","(1.6, 1.67, 1.6678125)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 60.0, 53.5)"
05-01-2023 15:37:40.273265,"(5.0, 9.0, 6.266666666666667)","(1.6, 1.67, 1.626)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 60.0, 53.5)"
05-01-2023 15:37:41.358885,"(5.0, 9.0, 6.266666666666667)","(1.6, 1.67, 1.6625714285714286)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 60.0, 53.5)"
05-01-2023 15:37:42.533810,"(5.0, 9.0, 6.074999999999999)","(1.6, 1.67, 1.6625714285714286)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 60.0, 53.5)"
05-01-2023 15:37:43.659099,"(5.0, 9.0, 6.074999999999999)","(1.6, 1.67, 1.6625714285714286)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 60.0, 55.666666666666664)"
05-01-2023 15:37:44.655855,"(5.0, 9.0, 6.266666666666667)","(1.6, 1.67, 1.6625714285714286)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 60.0, 55.666666666666664)"
05-01-2023 15:37:45.722995,"(5.0, 9.0, 6.15)","(1.6, 1.67, 1.6625714285714286)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 60.0, 55.666666666666664)"
05-01-2023 15:37:46.775697,"(5.0, 9.0, 6.04)","(1.6, 1.67, 1.6625714285714286)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 60.0, 55.666666666666664)"
05-01-2023 15:37:47.798059,"(5.0, 9.0, 6.04)","(1.6, 1.67, 1.6625714285714286)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 60.0, 55.666666666666664)"
05-01-2023 15:37:48.881297,"(5.0, 9.0, 6.266666666666667)","(1.6, 1.67, 1.6625714285714286)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 60.0, 55.666666666666664)"
05-01-2023 15:37:49.899132,"(5.0, 9.0, 6.176470588235294)","(1.6, 1.67, 1.6625714285714286)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 60.0, 60.111111111111114)"
05-01-2023 15:37:51.253121,"(5.0, 9.0, 6.074999999999999)","(1.6, 1.67, 1.6625714285714286)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:37:52.500805,"(5.0, 9.0, 6.074999999999999)","(1.6, 1.67, 1.6625714285714286)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:37:53.653744,"(5.0, 9.0, 5.485714285714286)","(1.6, 1.67, 1.6625714285714286)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:37:54.752532,"(5.0, 9.0, 6.176470588235294)","(1.6, 1.67, 1.6625714285714286)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:37:55.960061,"(5.0, 9.0, 6.074999999999999)","(1.6, 1.67, 1.6625714285714286)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:37:57.355020,"(5.0, 9.0, 6.074999999999999)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:37:58.573719,"(5.0, 9.0, 6.15)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:37:59.781020,"(5.0, 9.0, 6.828571428571429)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:38:00.955956,"(5.0, 9.0, 6.828571428571429)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:38:02.025360,"(5.0, 9.0, 6.828571428571429)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:38:03.101477,"(5.0, 9.0, 6.828571428571429)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:38:04.123650,"(5.0, 9.0, 6.828571428571429)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:38:05.230540,"(5.0, 9.0, 6.828571428571429)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:38:06.262649,"(5.0, 9.0, 6.828571428571429)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:38:07.284343,"(5.0, 9.0, 6.828571428571429)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:38:08.390287,"(5.0, 9.0, 6.828571428571429)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:38:09.522951,"(5.0, 9.0, 6.828571428571429)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:38:10.605764,"(5.0, 9.0, 6.828571428571429)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:38:11.744722,"(5.0, 9.0, 6.828571428571429)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:38:12.854382,"(5.0, 9.0, 6.828571428571429)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:38:13.983439,"(5.0, 9.0, 6.828571428571429)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 230.0, 131.0)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:38:15.098485,"(5.0, 9.0, 6.828571428571429)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 210.0, 150.66666666666669)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:38:16.163396,"(5.0, 9.0, 6.828571428571429)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 210.0, 150.66666666666669)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:38:17.198535,"(5.0, 9.0, 6.828571428571429)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 210.0, 150.66666666666669)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:38:18.188727,"(5.0, 9.0, 6.828571428571429)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 210.0, 150.66666666666669)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:38:19.219814,"(5.0, 9.0, 6.828571428571429)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 210.0, 150.66666666666669)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.111111111111114)"
05-01-2023 15:38:20.237021,"(5.0, 9.0, 6.828571428571429)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 21.666666666666668)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 18.22222222222222)","(31.0, 210.0, 150.66666666666669)","(6.0, 11.0, 7.428571428571429)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:21.349308,"(5.0, 9.0, 6.828571428571429)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 15.166666666666666)","(31.0, 210.0, 150.66666666666669)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:22.479034,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 21.666666666666668)","(12.0, 26.0, 15.166666666666666)","(31.0, 210.0, 94.0)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:23.620060,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 17.333333333333332)","(12.0, 26.0, 14.75)","(31.0, 210.0, 94.0)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:24.821035,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 17.333333333333332)","(12.0, 26.0, 14.75)","(31.0, 210.0, 94.0)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:25.965922,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 17.333333333333332)","(12.0, 26.0, 14.75)","(31.0, 210.0, 94.0)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:27.082567,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 17.333333333333332)","(12.0, 26.0, 14.75)","(31.0, 210.0, 94.0)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:28.192408,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 17.333333333333332)","(12.0, 26.0, 14.75)","(31.0, 210.0, 94.0)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:29.253337,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 17.333333333333332)","(12.0, 26.0, 14.75)","(31.0, 210.0, 94.0)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:30.353399,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 17.333333333333332)","(12.0, 26.0, 14.75)","(31.0, 210.0, 94.0)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:31.379485,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 17.333333333333332)","(12.0, 26.0, 14.75)","(31.0, 210.0, 94.0)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:32.403717,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 17.333333333333332)","(12.0, 26.0, 14.75)","(31.0, 210.0, 94.0)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:33.402702,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 17.333333333333332)","(12.0, 26.0, 14.75)","(31.0, 210.0, 94.0)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:34.589356,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 17.333333333333332)","(12.0, 26.0, 14.75)","(31.0, 210.0, 94.0)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:35.678001,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 17.333333333333332)","(12.0, 26.0, 14.75)","(31.0, 210.0, 94.0)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:36.817526,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 17.333333333333332)","(12.0, 26.0, 14.75)","(31.0, 210.0, 94.0)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:37.925159,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 17.333333333333332)","(12.0, 26.0, 14.75)","(31.0, 210.0, 94.0)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:39.038649,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 17.333333333333332)","(12.0, 26.0, 14.75)","(31.0, 210.0, 94.0)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:40.216538,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 17.333333333333332)","(12.0, 26.0, 14.75)","(31.0, 210.0, 94.0)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:41.287377,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 17.333333333333332)","(12.0, 26.0, 14.75)","(31.0, 210.0, 94.0)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:42.382713,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 17.333333333333332)","(12.0, 26.0, 14.75)","(31.0, 210.0, 94.0)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:43.366928,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.6637142857142857)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 17.333333333333332)","(12.0, 26.0, 14.75)","(31.0, 210.0, 94.0)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:44.371043,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.634)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 17.333333333333332)","(12.0, 26.0, 14.75)","(31.0, 210.0, 95.33333333333334)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:45.403120,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.634)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 17.333333333333332)","(12.0, 26.0, 14.75)","(31.0, 210.0, 95.33333333333334)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:46.535837,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.634)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 17.333333333333332)","(12.0, 26.0, 14.75)","(31.0, 210.0, 95.33333333333334)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:47.613410,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.634)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 17.333333333333332)","(12.0, 26.0, 14.75)","(31.0, 210.0, 95.33333333333334)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:48.713983,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.634)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 17.333333333333332)","(12.0, 26.0, 14.75)","(31.0, 210.0, 95.33333333333334)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:49.746204,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.634)","(14.0, 36.0, 17.333333333333332)","(14.0, 36.0, 17.333333333333332)","(12.0, 26.0, 14.75)","(31.0, 210.0, 95.33333333333334)","(6.0, 11.0, 7.0)","(12.0, 65.0, 60.6)"
05-01-2023 15:38:50.803734,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.634)","(14.0, 36.0, 18.5)","(14.0, 36.0, 18.5)","(12.0, 26.0, 14.75)","(31.0, 210.0, 95.33333333333334)","(6.0, 11.0, 7.0)","(12.0, 65.0, 57.666666666666664)"
05-01-2023 15:38:51.816710,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.6625714285714286)","(14.0, 36.0, 18.5)","(14.0, 36.0, 18.5)","(12.0, 26.0, 14.75)","(31.0, 210.0, 95.33333333333334)","(6.0, 11.0, 7.0)","(12.0, 65.0, 57.666666666666664)"
05-01-2023 15:38:52.852860,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.6625714285714286)","(14.0, 36.0, 18.5)","(14.0, 36.0, 18.5)","(12.0, 26.0, 14.75)","(31.0, 210.0, 95.33333333333334)","(6.0, 11.0, 7.0)","(12.0, 65.0, 57.666666666666664)"
05-01-2023 15:38:53.896127,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.6625714285714286)","(14.0, 36.0, 18.5)","(14.0, 36.0, 18.5)","(12.0, 26.0, 14.75)","(31.0, 210.0, 95.33333333333334)","(6.0, 11.0, 7.0)","(12.0, 65.0, 57.666666666666664)"
05-01-2023 15:38:54.928681,"(5.0, 9.0, 5.828571428571428)","(1.6, 1.67, 1.6625714285714286)","(14.0, 36.0, 18.5)","(14.0, 36.0, 18.5)","(12.0, 26.0, 14.75)","(31.0, 210.0, 95.33333333333334)","(6.0, 11.0, 7.0)","(12.0, 65.0, 57.666666666666664)"
