,Sweet Obsidian,Invisible Light,Team Staffing,Down Under Boy,Awe Shanks,Beans Multi,Dessert Girl,Arkansas Red
11-01-2023 21:32:28.047499,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 3.6999999999999997)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 123.58823529411765)","(18.0, 75.0, 34.27272727272727)","(12.0, 34.0, 27.61111111111111)"
11-01-2023 21:32:29.022840,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 3.6999999999999997)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 123.58823529411765)","(18.0, 75.0, 34.27272727272727)","(12.0, 34.0, 27.61111111111111)"
11-01-2023 21:32:30.166661,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 3.6999999999999997)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 123.58823529411765)","(18.0, 75.0, 34.27272727272727)","(12.0, 34.0, 27.61111111111111)"
11-01-2023 21:32:31.381398,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 3.6999999999999997)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 123.58823529411765)","(18.0, 75.0, 34.27272727272727)","(12.0, 34.0, 27.61111111111111)"
11-01-2023 21:32:32.354017,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 3.6999999999999997)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 123.58823529411765)","(18.0, 75.0, 34.27272727272727)","(12.0, 34.0, 27.61111111111111)"
11-01-2023 21:32:33.399202,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 3.6999999999999997)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 123.58823529411765)","(18.0, 75.0, 34.27272727272727)","(12.0, 34.0, 27.61111111111111)"
11-01-2023 21:32:34.453843,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 3.6999999999999997)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 123.58823529411765)","(18.0, 75.0, 34.27272727272727)","(12.0, 34.0, 27.61111111111111)"
11-01-2023 21:32:35.544596,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 3.6999999999999997)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 123.58823529411765)","(18.0, 75.0, 34.27272727272727)","(12.0, 34.0, 27.61111111111111)"
11-01-2023 21:32:36.610405,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 3.6999999999999997)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 123.58823529411765)","(18.0, 75.0, 34.27272727272727)","(12.0, 34.0, 27.61111111111111)"
11-01-2023 21:32:37.613770,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 3.6999999999999997)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 123.58823529411765)","(18.0, 75.0, 38.125)","(12.0, 34.0, 26.166666666666668)"
11-01-2023 21:32:38.774716,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 3.6999999999999997)","(9.0, 17.5, 14.24)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 123.58823529411765)","(18.0, 70.0, 38.125)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:32:39.925882,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 3.6999999999999997)","(9.0, 18.0, 14.24)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 123.58823529411765)","(18.0, 70.0, 38.125)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:32:40.983819,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 3.6999999999999997)","(9.0, 18.0, 14.24)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 123.58823529411765)","(18.0, 70.0, 38.125)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:32:42.014620,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 3.6999999999999997)","(9.0, 18.0, 14.24)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 123.58823529411765)","(18.0, 70.0, 38.125)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:32:43.006544,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 3.6999999999999997)","(9.0, 18.0, 14.24)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 123.58823529411765)","(18.0, 70.0, 38.125)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:32:44.041593,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 3.6999999999999997)","(9.0, 18.0, 14.24)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 123.58823529411765)","(18.0, 70.0, 38.125)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:32:45.061067,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 3.6999999999999997)","(9.0, 18.0, 14.24)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 123.58823529411765)","(18.0, 70.0, 38.125)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:32:46.021545,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 3.6999999999999997)","(9.0, 18.0, 14.24)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 123.58823529411765)","(18.0, 70.0, 38.125)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:32:47.006482,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 3.6999999999999997)","(9.0, 18.0, 14.24)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 123.58823529411765)","(18.0, 70.0, 38.125)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:32:48.118937,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 3.6999999999999997)","(9.0, 18.0, 14.24)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 101.42857142857143)","(18.0, 70.0, 38.125)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:32:49.244520,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 3.6999999999999997)","(9.0, 18.0, 17.060000000000002)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 101.42857142857143)","(18.0, 70.0, 32.90909090909091)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:32:50.347085,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 4.144444444444445)","(9.0, 18.0, 17.060000000000002)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 101.42857142857143)","(18.0, 70.0, 32.90909090909091)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:32:51.344785,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 4.144444444444445)","(9.0, 18.0, 17.060000000000002)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 101.42857142857143)","(18.0, 70.0, 32.90909090909091)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:32:52.461929,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 4.144444444444445)","(9.0, 18.0, 17.060000000000002)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 101.42857142857143)","(18.0, 70.0, 32.90909090909091)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:32:53.690420,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 4.144444444444445)","(9.0, 18.0, 17.060000000000002)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:32:54.743096,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 4.144444444444445)","(9.0, 18.0, 17.060000000000002)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:32:55.788170,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 4.144444444444445)","(9.0, 18.0, 17.060000000000002)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:32:56.853178,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 4.144444444444445)","(9.0, 18.0, 17.060000000000002)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:32:57.993055,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 4.144444444444445)","(9.0, 18.0, 14.24)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:32:59.083706,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 4.144444444444445)","(9.0, 18.0, 14.24)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:33:00.127910,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 4.144444444444445)","(9.0, 18.0, 14.24)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:33:01.302670,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 4.144444444444445)","(9.0, 18.0, 14.24)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:33:02.370619,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 4.144444444444445)","(9.0, 18.0, 14.24)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:33:03.562811,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 4.144444444444445)","(9.0, 18.0, 14.24)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:33:04.685974,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 4.144444444444445)","(9.0, 18.0, 14.24)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:33:05.739535,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 4.144444444444445)","(9.0, 18.0, 14.24)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:33:06.785203,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 4.144444444444445)","(9.0, 18.0, 14.24)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:33:07.820624,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 4.144444444444445)","(9.0, 18.0, 14.24)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:33:08.810335,"(3.9, 6.0, 5.189473684210526)","(3.4, 5.2, 4.144444444444445)","(9.0, 18.0, 14.24)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:33:09.859268,"(3.9, 5.9, 5.126315789473685)","(3.4, 5.2, 4.144444444444445)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:33:10.996757,"(3.9, 5.9, 5.126315789473685)","(3.4, 5.2, 4.144444444444445)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:33:12.000933,"(3.9, 5.9, 5.126315789473685)","(3.4, 5.2, 4.144444444444445)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:33:13.035459,"(3.9, 5.9, 5.126315789473685)","(3.4, 5.2, 4.144444444444445)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:33:13.991855,"(3.9, 5.9, 5.126315789473685)","(3.4, 5.2, 4.144444444444445)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:33:15.023252,"(3.9, 5.9, 5.126315789473685)","(3.4, 5.2, 4.144444444444445)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:33:16.057646,"(3.9, 5.9, 5.126315789473685)","(3.4, 5.2, 4.144444444444445)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:33:17.150092,"(3.9, 5.9, 5.126315789473685)","(3.4, 5.2, 4.144444444444445)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:33:18.134986,"(3.9, 5.9, 5.126315789473685)","(3.4, 5.2, 4.144444444444445)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:33:19.231368,"(3.9, 5.9, 5.126315789473685)","(3.4, 5.2, 4.144444444444445)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:33:20.300655,"(3.9, 5.9, 5.126315789473685)","(3.4, 5.2, 4.144444444444445)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:33:21.430504,"(3.9, 5.9, 5.126315789473685)","(3.4, 5.2, 4.144444444444445)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:33:22.486400,"(3.9, 5.9, 5.126315789473685)","(3.4, 5.2, 4.144444444444445)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:33:23.581205,"(3.9, 5.9, 5.126315789473685)","(3.4, 5.2, 4.144444444444445)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:33:24.700499,"(3.9, 5.9, 5.126315789473685)","(3.4, 5.2, 4.144444444444445)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 26.166666666666668)"
11-01-2023 21:33:25.798700,"(3.9, 5.9, 5.126315789473685)","(3.4, 5.2, 4.144444444444445)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 19.5)"
11-01-2023 21:33:26.830062,"(3.9, 5.9, 5.126315789473685)","(3.4, 5.2, 4.144444444444445)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 124.11764705882354)","(18.0, 70.0, 36.33333333333333)","(12.0, 32.0, 19.5)"
11-01-2023 21:33:27.889628,"(3.9, 5.9, 5.126315789473685)","(3.4, 5.2, 3.8785714285714286)","(9.0, 17.5, 13.94)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 102.71428571428571)","(18.0, 70.0, 34.36363636363636)","(12.0, 32.0, 19.5)"
11-01-2023 21:33:28.950284,"(3.9, 5.9, 5.126315789473685)","(3.4, 5.2, 3.8785714285714286)","(9.0, 17.5, 16.61)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 102.71428571428571)","(18.0, 70.0, 34.36363636363636)","(12.0, 32.0, 19.5)"
11-01-2023 21:33:30.037014,"(3.9, 5.9, 5.126315789473685)","(3.4, 5.2, 3.8785714285714286)","(9.0, 17.5, 16.61)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 102.71428571428571)","(18.0, 70.0, 34.36363636363636)","(12.0, 32.0, 19.5)"
11-01-2023 21:33:31.081424,"(3.9, 5.9, 5.126315789473685)","(3.4, 5.2, 3.8785714285714286)","(9.0, 17.5, 16.61)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 102.71428571428571)","(18.0, 70.0, 34.36363636363636)","(12.0, 32.0, 19.5)"
11-01-2023 21:33:32.140321,"(3.9, 5.9, 5.126315789473685)","(3.4, 5.2, 3.8785714285714286)","(9.0, 17.5, 16.61)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 102.71428571428571)","(18.0, 70.0, 34.36363636363636)","(12.0, 32.0, 19.5)"
11-01-2023 21:33:33.215336,"(3.9, 5.9, 5.126315789473685)","(3.4, 5.2, 3.8785714285714286)","(9.0, 17.5, 16.61)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 125.17647058823529)","(18.0, 70.0, 34.36363636363636)","(12.0, 32.0, 19.5)"
11-01-2023 21:33:34.312373,"(3.9, 5.9, 4.769230769230769)","(3.4, 5.2, 3.8785714285714286)","(9.0, 17.5, 16.61)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 125.17647058823529)","(18.0, 70.0, 34.36363636363636)","(12.0, 32.0, 19.5)"
11-01-2023 21:33:35.481505,"(3.9, 5.9, 4.769230769230769)","(3.4, 5.2, 3.8785714285714286)","(9.0, 17.5, 16.61)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 125.17647058823529)","(18.0, 70.0, 34.36363636363636)","(12.0, 32.0, 19.5)"
11-01-2023 21:33:36.525104,"(3.9, 5.9, 4.769230769230769)","(3.4, 5.2, 3.8785714285714286)","(9.0, 17.5, 16.61)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 125.17647058823529)","(18.0, 70.0, 34.36363636363636)","(12.0, 32.0, 19.5)"
11-01-2023 21:33:37.606475,"(3.9, 5.9, 4.769230769230769)","(3.4, 5.2, 3.8785714285714286)","(9.0, 17.5, 16.61)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 125.17647058823529)","(18.0, 70.0, 34.36363636363636)","(12.0, 32.0, 19.1875)"
11-01-2023 21:33:38.716583,"(3.9, 5.9, 4.769230769230769)","(3.4, 5.2, 3.8785714285714286)","(9.0, 17.5, 16.61)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 125.17647058823529)","(18.0, 70.0, 32.90909090909091)","(12.0, 32.0, 19.1875)"
11-01-2023 21:33:39.830588,"(3.9, 5.9, 4.769230769230769)","(3.4, 5.2, 3.8785714285714286)","(9.0, 17.5, 16.61)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 125.17647058823529)","(18.0, 70.0, 32.90909090909091)","(12.0, 32.0, 19.1875)"
11-01-2023 21:33:40.966706,"(3.9, 5.9, 4.769230769230769)","(3.4, 5.2, 3.8785714285714286)","(9.0, 17.5, 16.61)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 125.17647058823529)","(18.0, 70.0, 32.90909090909091)","(12.0, 32.0, 19.1875)"
11-01-2023 21:33:42.024599,"(3.9, 5.9, 4.769230769230769)","(3.4, 5.2, 3.8785714285714286)","(9.0, 17.5, 16.61)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 125.17647058823529)","(18.0, 70.0, 32.90909090909091)","(12.0, 32.0, 19.1875)"
11-01-2023 21:33:43.112056,"(3.9, 5.9, 4.769230769230769)","(3.4, 5.2, 3.8785714285714286)","(9.0, 17.5, 16.61)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 125.17647058823529)","(18.0, 70.0, 32.90909090909091)","(12.0, 32.0, 19.1875)"
11-01-2023 21:33:44.107525,"(3.9, 5.9, 4.769230769230769)","(3.4, 5.2, 3.8785714285714286)","(9.0, 17.5, 16.61)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 125.17647058823529)","(18.0, 70.0, 32.90909090909091)","(12.0, 32.0, 19.1875)"
11-01-2023 21:33:45.224592,"(3.9, 5.9, 4.769230769230769)","(3.4, 5.2, 3.8785714285714286)","(9.0, 17.5, 16.61)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 125.17647058823529)","(18.0, 70.0, 32.90909090909091)","(12.0, 32.0, 19.1875)"
11-01-2023 21:33:46.244877,"(3.9, 5.9, 4.769230769230769)","(3.4, 5.2, 3.8785714285714286)","(9.0, 17.5, 16.61)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 125.17647058823529)","(18.0, 70.0, 32.90909090909091)","(12.0, 32.0, 19.1875)"
11-01-2023 21:33:47.324419,"(3.9, 5.9, 4.769230769230769)","(3.4, 5.2, 3.8785714285714286)","(9.0, 17.5, 16.61)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 125.17647058823529)","(18.0, 70.0, 32.90909090909091)","(12.0, 32.0, 19.1875)"
11-01-2023 21:33:48.359745,"(3.9, 5.9, 4.769230769230769)","(3.4, 5.2, 3.8785714285714286)","(9.0, 17.5, 16.61)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 125.17647058823529)","(18.0, 70.0, 32.90909090909091)","(12.0, 32.0, 19.1875)"
11-01-2023 21:33:49.412583,"(3.9, 5.9, 4.769230769230769)","(3.4, 5.2, 3.8785714285714286)","(9.0, 17.5, 16.61)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 125.17647058823529)","(18.0, 70.0, 32.90909090909091)","(12.0, 32.0, 19.1875)"
11-01-2023 21:33:50.569583,"(3.9, 5.9, 4.769230769230769)","(3.4, 5.2, 3.8785714285714286)","(9.0, 17.5, 16.61)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 125.17647058823529)","(18.0, 70.0, 32.90909090909091)","(12.0, 32.0, 19.1875)"
11-01-2023 21:33:51.699907,"(3.9, 5.9, 4.769230769230769)","(3.4, 5.2, 3.8785714285714286)","(9.0, 17.5, 16.61)","(3.2, 5.4, 3.4957142857142856)","(5.5, 9.6, 8.761904761904763)","(31.0, 230.0, 125.17647058823529)","(18.0, 70.0, 32.90909090909091)","(12.0, 32.0, 19.1875)"
