,Big Brew,Smiling Spaniard,Jaggers Lady,Myola Red Boy,All Inn Maggie,Mr Deeds,Speedy Muffin,Slingshot Bruno
09-01-2023 16:36:47.336778,"(3.8, 5.2, 5.133333333333334)","(6.0, 8.4, 7.733333333333333)","(5.5, 7.4, 7.110344827586207)","(71.0, 170.0, 140.0)","(21.0, 36.0, 30.666666666666668)","(4.8, 5.3, 5.214285714285714)","(15.0, 25.0, 23.82142857142857)","(2.7, 3.9, 3.85)"
09-01-2023 16:36:48.461850,"(3.8, 5.2, 5.133333333333334)","(6.0, 8.4, 7.733333333333333)","(5.5, 7.4, 7.110344827586207)","(71.0, 160.0, 140.0)","(21.0, 36.0, 30.666666666666668)","(4.8, 5.3, 5.214285714285714)","(15.0, 25.0, 23.82142857142857)","(2.7, 3.9, 3.85)"
09-01-2023 16:36:49.784317,"(3.8, 5.2, 5.133333333333334)","(6.0, 8.4, 7.733333333333333)","(5.5, 7.4, 7.110344827586207)","(71.0, 160.0, 140.0)","(21.0, 36.0, 30.666666666666668)","(4.8, 5.3, 5.214285714285714)","(15.0, 25.0, 23.82142857142857)","(2.7, 3.9, 3.85)"
09-01-2023 16:36:51.105844,"(3.8, 5.2, 5.133333333333334)","(6.0, 8.4, 7.733333333333333)","(5.5, 7.4, 7.110344827586207)","(71.0, 160.0, 140.0)","(21.0, 36.0, 30.666666666666668)","(4.8, 5.3, 5.214285714285714)","(15.0, 25.0, 23.82142857142857)","(2.7, 3.9, 3.85)"
09-01-2023 16:36:52.230174,"(3.8, 5.2, 5.15)","(6.0, 8.4, 7.733333333333333)","(5.5, 7.4, 7.110344827586207)","(71.0, 160.0, 140.0)","(21.0, 36.0, 30.666666666666668)","(4.8, 5.3, 5.214285714285714)","(15.0, 25.0, 23.82142857142857)","(2.7, 3.9, 3.85)"
09-01-2023 16:36:53.363591,"(3.8, 5.2, 5.15)","(6.0, 8.4, 7.733333333333333)","(5.5, 7.4, 7.110344827586207)","(71.0, 160.0, 140.0)","(21.0, 36.0, 30.666666666666668)","(4.8, 5.3, 5.214285714285714)","(15.0, 25.0, 23.82142857142857)","(2.7, 3.9, 3.85)"
09-01-2023 16:36:54.497331,"(3.8, 5.2, 5.15)","(6.0, 8.4, 7.733333333333333)","(5.5, 7.4, 7.110344827586207)","(71.0, 160.0, 140.0)","(21.0, 36.0, 30.666666666666668)","(4.8, 5.3, 5.214285714285714)","(15.0, 25.0, 23.82142857142857)","(2.7, 3.9, 3.85)"
09-01-2023 16:36:55.655354,"(3.8, 5.2, 5.15)","(6.0, 8.4, 7.733333333333333)","(5.5, 7.4, 7.110344827586207)","(71.0, 160.0, 140.0)","(21.0, 36.0, 30.666666666666668)","(4.8, 5.3, 5.214285714285714)","(15.0, 25.0, 23.82142857142857)","(2.7, 3.9, 3.8615384615384616)"
09-01-2023 16:36:56.762310,"(3.8, 5.2, 5.15)","(6.0, 8.4, 7.733333333333333)","(5.5, 7.4, 7.110344827586207)","(71.0, 160.0, 140.0)","(21.0, 36.0, 30.666666666666668)","(4.8, 5.3, 5.214285714285714)","(15.0, 25.0, 23.82142857142857)","(2.7, 3.9, 3.8615384615384616)"
09-01-2023 16:36:57.869953,"(3.8, 5.2, 5.15)","(6.0, 8.4, 7.775)","(5.5, 7.4, 7.110344827586207)","(71.0, 160.0, 140.0)","(21.0, 36.0, 30.666666666666668)","(4.8, 5.3, 5.214285714285714)","(15.0, 25.0, 23.82142857142857)","(2.7, 3.9, 3.8807692307692307)"
09-01-2023 16:36:58.958114,"(3.8, 5.2, 5.0)","(6.0, 8.4, 7.775)","(5.5, 7.4, 7.110344827586207)","(71.0, 160.0, 140.0)","(21.0, 36.0, 30.666666666666668)","(4.8, 5.3, 5.214285714285714)","(15.0, 25.0, 23.82142857142857)","(2.7, 3.9, 3.8807692307692307)"
09-01-2023 16:37:00.060209,"(3.8, 5.2, 5.0)","(6.0, 8.4, 7.775)","(5.5, 7.4, 7.110344827586207)","(71.0, 160.0, 160.0)","(21.0, 36.0, 30.666666666666668)","(4.8, 5.3, 5.214285714285714)","(15.0, 25.0, 23.82142857142857)","(2.7, 3.9, 3.8807692307692307)"
09-01-2023 16:37:01.245865,"(3.8, 5.4, 5.181818181818182)","(6.0, 8.4, 7.775)","(5.5, 7.4, 7.110344827586207)","(71.0, 200.0, 160.0)","(21.0, 36.0, 30.666666666666668)","(4.8, 5.3, 5.214285714285714)","(15.0, 25.0, 23.82142857142857)","(2.7, 3.9, 3.842857142857143)"
09-01-2023 16:37:02.328122,"(3.8, 5.4, 5.177777777777778)","(6.0, 8.2, 7.4)","(5.5, 7.4, 7.110344827586207)","(71.0, 200.0, 160.0)","(21.0, 36.0, 30.666666666666668)","(4.8, 5.3, 5.214285714285714)","(15.0, 25.0, 23.82142857142857)","(2.7, 3.9, 3.842857142857143)"
09-01-2023 16:37:03.358261,"(3.8, 5.4, 5.177777777777778)","(6.0, 8.2, 7.670588235294117)","(5.5, 7.4, 7.110344827586207)","(71.0, 200.0, 160.0)","(21.0, 36.0, 30.666666666666668)","(4.8, 5.3, 5.085714285714285)","(15.0, 25.0, 23.0)","(2.7, 3.9, 3.842857142857143)"
09-01-2023 16:37:04.364285,"(3.8, 5.4, 5.208695652173914)","(6.0, 8.2, 7.52)","(5.5, 7.4, 7.133333333333334)","(71.0, 200.0, 186.66666666666669)","(21.0, 36.0, 33.333333333333336)","(4.8, 5.3, 5.066666666666666)","(15.0, 25.0, 23.8)","(2.7, 3.9, 3.8666666666666667)"
09-01-2023 16:37:05.371236,"(3.8, 5.4, 5.208695652173914)","(6.0, 8.2, 7.4)","(5.5, 7.4, 7.133333333333334)","(71.0, 200.0, 186.66666666666669)","(21.0, 36.0, 33.333333333333336)","(4.8, 5.3, 5.185714285714286)","(15.0, 25.0, 23.0)","(2.7, 3.9, 3.91875)"
09-01-2023 16:37:06.497154,"(3.8, 5.4, 5.305882352941177)","(6.0, 8.2, 7.685714285714285)","(5.5, 7.4, 7.1245901639344265)","(71.0, 200.0, 186.66666666666669)","(21.0, 36.0, 33.0)","(4.8, 5.3, 4.992307692307692)","(15.0, 25.0, 23.8)","(2.7, 3.95, 3.9000000000000004)"
09-01-2023 16:37:07.629143,"(3.8, 5.4, 5.333333333333333)","(6.0, 8.2, 7.666666666666666)","(5.5, 7.4, 7.1245901639344265)","(71.0, 200.0, 186.66666666666669)","(21.0, 36.0, 33.0)","(4.8, 5.3, 4.992307692307692)","(15.0, 25.0, 23.8)","(2.7, 3.95, 3.88)"
09-01-2023 16:37:08.734245,"(3.8, 5.6, 5.56)","(6.0, 8.2, 7.666666666666666)","(5.5, 7.4, 7.1245901639344265)","(71.0, 200.0, 186.66666666666669)","(21.0, 36.0, 34.285714285714285)","(4.8, 5.2, 4.95)","(15.0, 25.0, 23.0)","(2.7, 3.9, 3.88)"
09-01-2023 16:37:09.763807,"(3.8, 5.6, 5.476923076923077)","(6.0, 8.2, 7.666666666666666)","(5.5, 7.4, 7.1245901639344265)","(71.0, 200.0, 186.66666666666669)","(21.0, 36.0, 34.285714285714285)","(4.8, 5.1, 4.95)","(15.0, 25.0, 23.0)","(2.7, 3.9, 3.9210526315789473)"
09-01-2023 16:37:10.765325,"(3.8, 5.6, 5.476923076923077)","(6.0, 8.2, 7.666666666666666)","(5.5, 7.4, 7.1245901639344265)","(71.0, 200.0, 186.66666666666669)","(21.0, 36.0, 34.285714285714285)","(4.8, 5.1, 4.78695652173913)","(15.0, 25.0, 24.142857142857142)","(2.7, 4.0, 3.9482758620689653)"
09-01-2023 16:37:11.965961,"(3.8, 5.6, 5.3999999999999995)","(6.0, 8.0, 7.590909090909091)","(5.5, 7.4, 7.1245901639344265)","(71.0, 200.0, 165.0)","(21.0, 36.0, 34.285714285714285)","(4.8, 5.1, 4.78695652173913)","(15.0, 25.0, 24.142857142857142)","(2.7, 4.0, 3.9711538461538463)"
09-01-2023 16:37:13.201280,"(3.8, 5.6, 5.511111111111111)","(6.0, 8.0, 7.708333333333333)","(5.5, 7.4, 7.1245901639344265)","(71.0, 200.0, 165.0)","(21.0, 36.0, 34.285714285714285)","(4.8, 5.1, 4.807142857142857)","(15.0, 25.0, 24.142857142857142)","(2.7, 4.0, 3.9711538461538463)"
09-01-2023 16:37:14.459008,"(3.8, 5.6, 5.511111111111111)","(6.0, 8.0, 7.548387096774194)","(5.5, 7.4, 7.1245901639344265)","(71.0, 200.0, 165.0)","(21.0, 36.0, 34.285714285714285)","(4.8, 5.0, 4.7625)","(15.0, 25.0, 24.142857142857142)","(2.7, 4.0, 3.9482758620689653)"
09-01-2023 16:37:15.560913,"(3.8, 5.6, 5.555555555555555)","(6.0, 8.0, 7.4750000000000005)","(5.5, 7.4, 7.1245901639344265)","(71.0, 200.0, 165.0)","(21.0, 36.0, 34.285714285714285)","(4.8, 4.9, 4.7625)","(15.0, 25.0, 24.142857142857142)","(2.7, 4.0, 3.9482758620689653)"
09-01-2023 16:37:16.643733,"(3.8, 5.6, 5.555555555555555)","(6.0, 8.0, 7.4750000000000005)","(5.5, 7.4, 7.1245901639344265)","(71.0, 200.0, 165.0)","(21.0, 36.0, 34.285714285714285)","(4.8, 4.9, 4.7625)","(15.0, 25.0, 24.142857142857142)","(2.7, 4.0, 3.9482758620689653)"
09-01-2023 16:37:17.675137,"(3.8, 5.6, 5.555555555555555)","(6.0, 8.0, 7.4750000000000005)","(5.5, 7.4, 7.1245901639344265)","(71.0, 200.0, 165.0)","(21.0, 36.0, 34.285714285714285)","(4.8, 4.9, 4.7625)","(15.0, 25.0, 24.142857142857142)","(2.7, 4.0, 3.94)"
09-01-2023 16:37:18.837663,"(3.8, 5.6, 5.555555555555555)","(6.0, 8.0, 7.533333333333333)","(5.5, 7.4, 6.68)","(71.0, 200.0, 165.0)","(21.0, 36.0, 34.285714285714285)","(4.8, 4.9, 4.7625)","(15.0, 25.0, 24.142857142857142)","(2.7, 4.0, 3.94)"
09-01-2023 16:37:19.961399,"(3.8, 5.6, 5.555555555555555)","(6.0, 8.0, 7.472727272727273)","(5.5, 7.4, 6.527272727272727)","(71.0, 200.0, 170.0)","(21.0, 36.0, 34.285714285714285)","(4.8, 4.9, 4.7625)","(15.0, 25.0, 24.142857142857142)","(2.7, 4.0, 3.9444444444444446)"
09-01-2023 16:37:21.242363,"(3.8, 5.7, 5.334615384615385)","(6.0, 7.8, 7.71578947368421)","(5.5, 7.4, 6.5)","(71.0, 210.0, 170.0)","(21.0, 36.0, 34.857142857142854)","(4.8, 4.9, 4.842857142857143)","(15.0, 25.0, 24.142857142857142)","(2.7, 4.0, 3.9444444444444446)"
09-01-2023 16:37:22.593583,"(3.8, 5.7, 5.334615384615385)","(6.0, 7.8, 7.48)","(5.5, 7.4, 6.773333333333333)","(71.0, 210.0, 170.0)","(21.0, 36.0, 35.42857142857143)","(4.8, 4.9, 4.842857142857143)","(15.0, 25.0, 24.142857142857142)","(2.7, 4.0, 3.9444444444444446)"
09-01-2023 16:37:23.749827,"(3.8, 5.7, 5.4625)","(6.0, 7.8, 7.48)","(5.5, 7.2, 6.773333333333333)","(71.0, 210.0, 170.0)","(21.0, 36.0, 35.42857142857143)","(4.8, 4.9, 4.783333333333333)","(15.0, 25.0, 24.142857142857142)","(2.7, 4.0, 3.9444444444444446)"
09-01-2023 16:37:24.821601,"(3.8, 5.7, 5.444117647058824)","(6.0, 7.8, 7.488888888888889)","(5.5, 7.2, 6.88)","(71.0, 210.0, 170.0)","(21.0, 36.0, 35.42857142857143)","(4.8, 4.9, 4.783333333333333)","(15.0, 25.0, 24.142857142857142)","(2.7, 4.0, 3.892857142857143)"
09-01-2023 16:37:25.861805,"(3.8, 5.6, 4.957142857142857)","(6.0, 8.0, 7.842105263157895)","(5.5, 7.2, 6.654545454545454)","(71.0, 210.0, 181.42857142857144)","(21.0, 36.0, 34.588235294117645)","(4.8, 5.0, 4.871428571428572)","(15.0, 25.0, 24.5)","(2.7, 4.0, 3.9499999999999997)"
09-01-2023 16:37:26.841297,"(3.8, 5.4, 5.0)","(6.0, 8.0, 7.866666666666666)","(5.5, 7.2, 6.7846153846153845)","(71.0, 210.0, 177.85714285714286)","(21.0, 36.0, 34.588235294117645)","(4.8, 5.0, 4.871428571428572)","(15.0, 25.0, 24.5)","(2.7, 4.1, 3.9499999999999997)"
09-01-2023 16:37:27.999575,"(3.9, 5.4, 4.938461538461539)","(6.0, 8.0, 7.866666666666666)","(5.5, 7.2, 6.7846153846153845)","(71.0, 210.0, 170.0)","(21.0, 36.0, 34.588235294117645)","(4.4, 5.0, 4.892)","(16.0, 25.0, 23.153846153846153)","(2.7, 3.95, 3.842857142857143)"
09-01-2023 16:37:29.115816,"(3.9, 5.3, 5.1)","(6.0, 8.0, 7.866666666666666)","(5.5, 7.2, 6.847058823529411)","(71.0, 210.0, 170.0)","(21.0, 36.0, 34.588235294117645)","(4.4, 5.0, 4.9875)","(16.0, 25.0, 23.153846153846153)","(2.7, 3.95, 3.875)"
09-01-2023 16:37:30.195942,"(3.9, 5.3, 5.09)","(6.0, 8.0, 7.4399999999999995)","(5.5, 7.2, 7.0)","(71.0, 210.0, 195.0)","(21.0, 36.0, 34.588235294117645)","(4.4, 5.1, 4.9239999999999995)","(16.0, 25.0, 23.153846153846153)","(2.7, 3.95, 3.865625)"
09-01-2023 16:37:31.432347,"(3.9, 5.3, 5.21)","(6.0, 8.0, 7.478260869565218)","(5.5, 7.2, 7.019047619047619)","(71.0, 210.0, 153.33333333333334)","(21.0, 36.0, 34.588235294117645)","(4.4, 5.1, 4.886666666666667)","(16.0, 25.0, 20.285714285714285)","(2.7, 3.95, 3.8461538461538463)"
09-01-2023 16:37:32.865351,"(3.9, 5.3, 5.175)","(6.0, 8.0, 7.478260869565218)","(5.5, 7.4, 7.086274509803921)","(71.0, 200.0, 153.33333333333334)","(21.0, 36.0, 34.55555555555556)","(4.4, 5.1, 4.886666666666667)","(16.0, 21.0, 22.714285714285715)","(2.7, 3.95, 3.875)"
09-01-2023 16:37:34.186574,"(3.9, 5.3, 5.211764705882353)","(6.0, 8.0, 7.478260869565218)","(5.5, 7.4, 7.183333333333334)","(71.0, 200.0, 186.66666666666666)","(21.0, 36.0, 34.43478260869565)","(4.4, 5.1, 4.886666666666667)","(16.0, 25.0, 23.08)","(2.7, 3.95, 3.8825)"
09-01-2023 16:37:35.482899,"(3.9, 5.3, 5.133333333333333)","(6.0, 8.0, 7.478260869565218)","(5.5, 7.2, 7.183333333333334)","(71.0, 210.0, 196.0)","(21.0, 36.0, 34.55555555555556)","(4.4, 5.1, 4.752173913043478)","(16.0, 25.0, 23.764705882352942)","(2.7, 3.95, 3.8825)"
09-01-2023 16:37:36.654686,"(3.9, 5.3, 5.133333333333333)","(6.0, 8.0, 7.478260869565218)","(5.5, 7.2, 7.183333333333334)","(71.0, 210.0, 196.0)","(21.0, 36.0, 34.55555555555556)","(4.4, 5.1, 4.752173913043478)","(16.0, 25.0, 23.764705882352942)","(2.7, 3.95, 3.8825)"
09-01-2023 16:37:37.785854,"(3.9, 5.3, 5.0115384615384615)","(6.0, 8.0, 7.230769230769231)","(5.5, 7.2, 7.183333333333334)","(71.0, 200.0, 188.0)","(21.0, 36.0, 34.470588235294116)","(4.4, 5.1, 4.792307692307692)","(16.0, 25.0, 22.735294117647058)","(2.7, 3.95, 3.8825)"
09-01-2023 16:37:38.964214,"(3.9, 5.3, 5.072727272727272)","(6.0, 8.0, 7.2592592592592595)","(5.5, 7.4, 7.092307692307692)","(71.0, 200.0, 196.0)","(21.0, 36.0, 34.55555555555556)","(4.4, 5.1, 4.792307692307692)","(16.0, 25.0, 22.433333333333334)","(2.7, 3.95, 3.8825)"
09-01-2023 16:37:40.133111,"(3.9, 5.3, 5.1125)","(6.0, 8.0, 7.555555555555556)","(5.5, 7.4, 7.141176470588236)","(71.0, 210.0, 196.0)","(21.0, 36.0, 34.55555555555556)","(4.4, 5.1, 4.752173913043478)","(16.0, 25.0, 22.59375)","(2.7, 3.95, 3.8825)"
09-01-2023 16:37:41.280453,"(4.2, 5.3, 5.144827586206897)","(6.0, 8.0, 7.555555555555556)","(5.5, 7.4, 7.141176470588236)","(81.0, 210.0, 180.0)","(21.0, 36.0, 27.333333333333332)","(4.2, 5.1, 4.752173913043478)","(16.0, 25.0, 22.59375)","(2.8, 3.95, 3.8825)"
09-01-2023 16:37:42.497488,"(4.2, 5.3, 5.144827586206897)","(6.0, 8.0, 7.555555555555556)","(5.5, 7.4, 7.162162162162162)","(81.0, 210.0, 196.0)","(21.0, 34.0, 30.0)","(4.2, 5.1, 4.803703703703703)","(16.0, 25.0, 21.857142857142858)","(2.8, 3.95, 3.8825)"
09-01-2023 16:37:43.550331,"(4.2, 5.3, 5.144827586206897)","(6.0, 8.0, 7.555555555555556)","(5.5, 7.4, 7.162162162162162)","(81.0, 210.0, 196.0)","(21.0, 32.0, 30.0)","(4.2, 5.1, 4.877777777777777)","(16.0, 25.0, 21.857142857142858)","(2.8, 3.95, 3.8825)"
09-01-2023 16:37:44.683848,"(4.2, 5.3, 4.98421052631579)","(6.0, 8.0, 7.555555555555556)","(5.5, 7.4, 7.096551724137931)","(81.0, 210.0, 196.0)","(21.0, 32.0, 27.058823529411764)","(4.2, 5.1, 4.889473684210526)","(16.0, 25.0, 21.857142857142858)","(2.8, 3.95, 3.8461538461538463)"
09-01-2023 16:37:45.803605,"(4.2, 5.3, 4.883333333333333)","(6.0, 8.0, 7.36)","(5.5, 7.4, 7.248275862068966)","(81.0, 210.0, 196.0)","(21.0, 32.0, 27.058823529411764)","(4.2, 5.1, 4.7631578947368425)","(16.0, 25.0, 21.857142857142858)","(2.8, 3.95, 3.875)"
09-01-2023 16:37:46.872790,"(4.2, 5.3, 4.959090909090909)","(6.0, 8.0, 7.448275862068965)","(5.5, 7.4, 7.258064516129033)","(81.0, 210.0, 196.0)","(21.0, 32.0, 26.176470588235293)","(4.2, 5.1, 4.78)","(16.0, 25.0, 22.59375)","(2.8, 3.95, 3.865625)"
09-01-2023 16:37:48.001098,"(4.2, 5.3, 4.959090909090909)","(6.0, 8.0, 7.448275862068965)","(5.5, 7.4, 7.208695652173914)","(81.0, 210.0, 196.0)","(21.0, 29.0, 25.74074074074074)","(4.2, 5.1, 4.8538461538461535)","(16.0, 25.0, 22.59375)","(2.8, 3.95, 3.8857142857142857)"
09-01-2023 16:37:49.021138,"(4.2, 5.3, 5.075)","(6.0, 8.0, 7.666666666666666)","(5.5, 7.4, 7.208695652173914)","(81.0, 210.0, 196.0)","(21.0, 29.0, 25.74074074074074)","(4.2, 5.1, 4.885714285714285)","(16.0, 25.0, 22.59375)","(2.8, 3.95, 3.9000000000000004)"
09-01-2023 16:37:50.006188,"(4.2, 5.3, 5.0964285714285715)","(6.0, 8.0, 7.709090909090909)","(5.5, 7.4, 7.208695652173914)","(81.0, 210.0, 196.0)","(21.0, 29.0, 25.74074074074074)","(4.2, 5.1, 4.877777777777777)","(16.0, 25.0, 22.59375)","(2.8, 3.95, 3.875)"
09-01-2023 16:37:51.028581,"(4.2, 5.3, 5.0964285714285715)","(6.0, 8.0, 7.699999999999999)","(5.5, 7.4, 7.258064516129033)","(81.0, 210.0, 196.0)","(21.0, 29.0, 26.176470588235293)","(4.2, 5.1, 4.872413793103448)","(16.0, 25.0, 21.5)","(2.8, 3.95, 3.875)"
09-01-2023 16:37:52.044618,"(4.2, 5.3, 5.0964285714285715)","(6.0, 8.0, 7.696969696969696)","(5.5, 7.4, 7.230769230769231)","(81.0, 210.0, 196.0)","(21.0, 29.0, 26.6)","(4.2, 5.1, 4.872413793103448)","(16.0, 25.0, 22.941176470588236)","(2.8, 3.95, 3.8970588235294117)"
09-01-2023 16:37:53.140983,"(4.2, 5.3, 5.0964285714285715)","(6.0, 8.0, 7.714285714285714)","(5.5, 7.4, 7.258064516129033)","(81.0, 210.0, 196.0)","(21.0, 29.0, 26.6)","(4.2, 5.1, 4.872413793103448)","(16.0, 25.0, 22.941176470588236)","(2.8, 3.95, 3.875)"
09-01-2023 16:37:54.220564,"(4.2, 5.3, 5.052173913043478)","(6.0, 8.0, 7.666666666666666)","(5.5, 7.4, 7.208695652173914)","(81.0, 210.0, 196.0)","(21.0, 29.0, 26.6)","(4.2, 5.1, 4.825)","(16.0, 25.0, 23.40909090909091)","(2.8, 3.95, 3.8970588235294117)"
09-01-2023 16:37:55.323384,"(4.2, 5.3, 5.052173913043478)","(6.0, 8.0, 7.666666666666666)","(5.5, 7.4, 7.208695652173914)","(81.0, 210.0, 196.0)","(21.0, 29.0, 26.6)","(4.2, 5.1, 4.872413793103448)","(16.0, 25.0, 23.40909090909091)","(2.8, 3.95, 3.875)"
09-01-2023 16:37:56.389800,"(4.2, 5.3, 5.052173913043478)","(6.0, 8.0, 7.666666666666666)","(5.5, 7.4, 7.208695652173914)","(81.0, 210.0, 196.0)","(21.0, 29.0, 26.6)","(4.2, 5.1, 4.872413793103448)","(16.0, 25.0, 23.40909090909091)","(2.8, 3.95, 3.875)"
09-01-2023 16:37:57.487000,"(4.2, 5.3, 5.052173913043478)","(6.0, 8.0, 7.808333333333334)","(5.5, 7.4, 7.208695652173914)","(81.0, 210.0, 196.0)","(21.0, 29.0, 26.176470588235293)","(4.2, 5.1, 4.872413793103448)","(16.0, 25.0, 22.8)","(2.8, 3.95, 3.8886363636363637)"
09-01-2023 16:37:58.519284,"(4.2, 5.3, 5.052173913043478)","(6.0, 8.0, 7.821052631578947)","(5.5, 7.4, 7.208695652173914)","(81.0, 210.0, 160.0)","(21.0, 29.0, 26.176470588235293)","(4.2, 5.1, 4.872413793103448)","(16.0, 30.0, 26.759999999999998)","(2.8, 3.95, 3.8535714285714286)"
09-01-2023 16:37:59.650160,"(4.2, 5.3, 5.052173913043478)","(6.0, 8.0, 7.828571428571428)","(5.5, 7.4, 7.258064516129033)","(81.0, 200.0, 170.0)","(21.0, 29.0, 26.176470588235293)","(4.2, 5.1, 4.825)","(16.0, 30.0, 25.8)","(2.8, 3.95, 3.8789473684210525)"
09-01-2023 16:38:00.720223,"(4.2, 5.3, 5.052173913043478)","(6.0, 8.0, 7.828571428571428)","(5.5, 7.4, 7.258064516129033)","(81.0, 210.0, 170.0)","(21.0, 29.0, 26.176470588235293)","(4.2, 5.1, 4.825)","(16.0, 30.0, 25.8)","(2.8, 3.95, 3.8138888888888887)"
09-01-2023 16:38:01.933378,"(3.9, 5.3, 5.052173913043478)","(6.0, 8.0, 7.826666666666666)","(5.5, 7.4, 7.208695652173914)","(81.0, 210.0, 170.0)","(21.0, 29.0, 26.6)","(4.4, 5.1, 4.825)","(16.0, 30.0, 24.625)","(2.7, 3.85, 3.8051724137931036)"
09-01-2023 16:38:03.065204,"(3.9, 5.3, 5.035294117647059)","(6.0, 8.0, 7.814285714285714)","(5.5, 7.4, 7.208695652173914)","(81.0, 210.0, 170.0)","(21.0, 29.0, 26.6)","(4.4, 5.1, 4.828571428571428)","(16.0, 29.0, 27.1)","(2.7, 3.85, 3.8051724137931036)"
09-01-2023 16:38:04.103811,"(3.9, 5.3, 5.035294117647059)","(6.0, 8.0, 7.726315789473684)","(5.5, 7.4, 7.208695652173914)","(81.0, 200.0, 162.5)","(21.0, 29.0, 26.88235294117647)","(4.4, 5.1, 4.828571428571428)","(16.0, 28.0, 26.941176470588236)","(2.7, 3.85, 3.8051724137931036)"
09-01-2023 16:38:05.082388,"(3.9, 5.3, 5.035294117647059)","(6.0, 8.0, 7.826666666666666)","(5.5, 7.4, 7.208695652173914)","(81.0, 200.0, 162.5)","(21.0, 29.0, 26.88235294117647)","(4.4, 5.1, 4.828571428571428)","(16.0, 28.0, 26.941176470588236)","(2.7, 3.85, 3.8051724137931036)"
09-01-2023 16:38:06.203886,"(3.9, 5.3, 5.035294117647059)","(6.0, 8.0, 7.826666666666666)","(5.5, 7.4, 7.2153846153846155)","(81.0, 200.0, 158.33333333333334)","(21.0, 29.0, 26.88235294117647)","(4.4, 5.1, 4.828571428571428)","(16.0, 28.0, 26.941176470588236)","(2.7, 3.85, 3.814)"
09-01-2023 16:38:07.255772,"(3.9, 5.3, 5.052173913043478)","(6.0, 8.0, 7.8374999999999995)","(5.5, 7.4, 7.2153846153846155)","(81.0, 200.0, 158.33333333333334)","(21.0, 29.0, 26.88235294117647)","(4.4, 5.1, 4.828571428571428)","(16.0, 28.0, 26.941176470588236)","(2.7, 3.85, 3.814)"
09-01-2023 16:38:08.437107,"(4.0, 5.3, 5.052173913043478)","(6.0, 8.0, 7.8374999999999995)","(6.0, 7.4, 7.2153846153846155)","(91.0, 200.0, 158.33333333333334)","(21.0, 29.0, 26.23076923076923)","(4.2, 5.1, 4.828571428571428)","(16.0, 28.0, 26.0)","(2.9, 3.85, 3.814)"
09-01-2023 16:38:09.709902,"(4.0, 5.3, 5.052173913043478)","(6.0, 8.0, 7.92)","(6.0, 7.4, 7.300000000000001)","(91.0, 200.0, 158.33333333333334)","(21.0, 29.0, 26.23076923076923)","(4.2, 5.1, 4.828571428571428)","(16.0, 28.0, 26.0)","(2.9, 3.85, 3.768181818181818)"
09-01-2023 16:38:10.862395,"(4.0, 5.4, 5.076190476190476)","(6.0, 8.2, 7.92)","(6.0, 7.4, 7.300000000000001)","(91.0, 200.0, 158.33333333333334)","(21.0, 29.0, 26.23076923076923)","(4.2, 5.1, 4.828571428571428)","(16.0, 28.0, 26.0)","(2.9, 3.85, 3.76)"
09-01-2023 16:38:12.058067,"(4.0, 5.4, 5.236363636363636)","(6.0, 8.2, 7.933333333333333)","(6.0, 7.4, 7.2153846153846155)","(91.0, 200.0, 158.33333333333334)","(21.0, 29.0, 26.23076923076923)","(4.2, 5.1, 4.828571428571428)","(16.0, 28.0, 26.0)","(2.9, 3.85, 3.785714285714286)"
09-01-2023 16:38:13.143055,"(4.0, 5.4, 5.266666666666667)","(6.0, 8.2, 7.933333333333333)","(6.0, 7.4, 7.2153846153846155)","(91.0, 200.0, 158.33333333333334)","(21.0, 29.0, 26.23076923076923)","(4.2, 5.1, 4.8149999999999995)","(16.0, 28.0, 26.0)","(2.9, 3.85, 3.7913043478260873)"
09-01-2023 16:38:14.080242,"(4.0, 5.3, 5.166666666666666)","(6.0, 8.2, 7.933333333333333)","(6.0, 7.4, 7.2153846153846155)","(91.0, 200.0, 158.33333333333334)","(21.0, 29.0, 26.23076923076923)","(4.2, 5.1, 4.8149999999999995)","(16.0, 28.0, 25.666666666666668)","(2.9, 3.85, 3.785714285714286)"
09-01-2023 16:38:15.060936,"(4.0, 5.3, 5.166666666666666)","(6.0, 8.2, 8.04)","(6.0, 7.4, 7.285714285714286)","(91.0, 200.0, 158.33333333333334)","(21.0, 29.0, 26.136363636363637)","(4.2, 5.1, 4.8149999999999995)","(16.0, 28.0, 25.666666666666668)","(2.9, 3.85, 3.785714285714286)"
09-01-2023 16:38:16.137762,"(4.0, 5.3, 5.166666666666666)","(6.0, 8.6, 8.213793103448275)","(6.0, 7.4, 7.162162162162162)","(91.0, 200.0, 158.33333333333334)","(21.0, 29.0, 26.136363636363637)","(4.2, 5.1, 4.93235294117647)","(16.0, 28.0, 25.166666666666668)","(2.9, 3.85, 3.785714285714286)"
09-01-2023 16:38:17.226536,"(4.0, 5.3, 5.166666666666666)","(6.0, 8.6, 8.226666666666667)","(6.0, 7.4, 7.162162162162162)","(91.0, 200.0, 158.33333333333334)","(21.0, 29.0, 27.551724137931036)","(4.2, 5.1, 4.93235294117647)","(16.0, 28.0, 25.166666666666668)","(2.9, 3.85, 3.785714285714286)"
