,Rachmaninov,Jesper Fast,Vertigo,Annas Boy,Sonoma Tyron,Martha Stuart,Lauries Legacy,Salvo,Boss Kenny
16-12-2022 15:09:12.252111,"(16.0, 46.0, 32.0)","(21.0, 100.0, 81.25)","(15.0, 26.0, 20.0)","(3.4, 4.4, 3.8120000000000003)","(12.0, 21.0, 17.5)","(5.5, 8.0, 7.05)","(4.0, 5.1, 4.8)","(12.0, 27.0, 21.25)","(5.0, 8.4, 7.675000000000001)"
16-12-2022 15:09:13.374094,"(16.0, 46.0, 32.0)","(21.0, 100.0, 81.25)","(15.0, 26.0, 20.0)","(3.4, 4.4, 3.7933333333333334)","(12.0, 21.0, 17.5)","(5.5, 8.0, 7.052631578947368)","(4.0, 5.1, 5.082857142857143)","(12.0, 27.0, 25.166666666666664)","(5.0, 8.4, 6.16)"
16-12-2022 15:09:14.478641,"(16.0, 46.0, 41.416666666666664)","(21.0, 100.0, 81.25)","(15.0, 26.0, 20.0)","(3.4, 4.4, 3.7933333333333334)","(12.0, 21.0, 17.5)","(5.5, 8.0, 7.330232558139535)","(4.0, 5.1, 5.082857142857143)","(12.0, 27.0, 25.166666666666664)","(5.0, 8.4, 6.16)"
16-12-2022 15:09:15.533337,"(16.0, 46.0, 41.416666666666664)","(21.0, 100.0, 81.25)","(15.0, 26.0, 20.0)","(3.4, 4.4, 3.7933333333333334)","(12.0, 21.0, 17.5)","(5.5, 8.0, 7.330232558139535)","(4.0, 5.1, 5.082857142857143)","(13.0, 27.0, 25.166666666666664)","(5.0, 8.4, 6.16)"
16-12-2022 15:09:16.639355,"(16.0, 46.0, 41.416666666666664)","(21.0, 100.0, 81.25)","(15.0, 26.0, 20.0)","(3.4, 4.4, 4.1)","(12.0, 21.0, 17.5)","(5.5, 8.0, 7.666666666666666)","(4.0, 5.1, 5.13)","(13.0, 27.0, 25.166666666666664)","(5.0, 8.4, 6.24)"
16-12-2022 15:09:17.729910,"(16.0, 46.0, 41.416666666666664)","(21.0, 100.0, 81.25)","(15.0, 26.0, 20.0)","(3.4, 4.3, 4.1)","(12.0, 21.0, 17.5)","(5.5, 7.8, 7.666666666666666)","(4.0, 5.2, 5.13)","(13.0, 27.0, 25.25)","(5.0, 8.4, 6.960000000000001)"
16-12-2022 15:09:18.820581,"(16.0, 46.0, 41.5)","(21.0, 100.0, 81.25)","(15.0, 26.0, 20.0)","(3.4, 4.3, 4.1)","(12.0, 21.0, 17.5)","(5.5, 7.8, 7.666666666666666)","(4.0, 5.2, 5.13)","(13.0, 27.0, 25.25)","(5.0, 8.4, 6.960000000000001)"
16-12-2022 15:09:19.863150,"(16.0, 46.0, 37.16666666666667)","(21.0, 100.0, 81.25)","(15.0, 26.0, 20.0)","(3.4, 4.3, 4.1)","(12.0, 21.0, 14.857142857142858)","(5.5, 7.8, 7.4)","(4.0, 5.2, 5.13)","(13.0, 27.0, 25.25)","(5.0, 8.4, 6.960000000000001)"
16-12-2022 15:09:20.939394,"(16.0, 46.0, 41.5)","(21.0, 100.0, 81.25)","(15.0, 26.0, 20.0)","(3.4, 4.3, 4.1)","(12.0, 20.0, 14.857142857142858)","(5.5, 7.8, 7.4)","(4.0, 5.2, 5.13)","(13.0, 27.0, 25.25)","(5.0, 8.4, 6.914285714285715)"
16-12-2022 15:09:22.037845,"(16.0, 46.0, 41.5)","(21.0, 100.0, 81.25)","(15.0, 26.0, 20.0)","(3.4, 4.3, 4.1)","(12.0, 20.0, 14.466666666666667)","(5.5, 7.8, 7.4)","(4.0, 5.2, 5.13)","(13.0, 27.0, 21.25)","(5.0, 8.4, 6.914285714285715)"
16-12-2022 15:09:23.105833,"(16.0, 46.0, 32.0)","(21.0, 100.0, 81.25)","(15.0, 26.0, 20.0)","(3.4, 4.3, 4.1)","(12.0, 21.0, 14.466666666666667)","(5.5, 7.8, 7.4)","(4.0, 5.2, 5.13)","(13.0, 27.0, 25.333333333333336)","(5.0, 8.4, 6.914285714285715)"
16-12-2022 15:09:24.163131,"(16.0, 46.0, 32.0)","(21.0, 100.0, 81.25)","(15.0, 26.0, 20.0)","(3.4, 4.3, 3.875)","(12.0, 21.0, 14.466666666666667)","(5.5, 7.8, 7.4)","(4.0, 5.2, 5.13)","(13.0, 27.0, 25.333333333333336)","(5.0, 8.4, 6.914285714285715)"
16-12-2022 15:09:25.267995,"(16.0, 46.0, 32.0)","(21.0, 100.0, 81.25)","(15.0, 26.0, 20.0)","(3.4, 4.2, 4.125)","(12.0, 21.0, 14.466666666666667)","(5.5, 7.8, 7.3)","(4.0, 5.2, 5.13)","(13.0, 27.0, 25.333333333333336)","(5.0, 8.4, 7.013333333333334)"
16-12-2022 15:09:26.400736,"(16.0, 46.0, 32.0)","(21.0, 100.0, 81.25)","(15.0, 26.0, 20.0)","(3.4, 4.1, 4.041666666666666)","(12.0, 21.0, 14.466666666666667)","(5.5, 7.6, 7.3)","(4.0, 5.2, 5.46)","(13.0, 27.0, 25.333333333333336)","(5.0, 8.4, 7.550000000000001)"
16-12-2022 15:09:27.570364,"(16.0, 46.0, 32.0)","(21.0, 100.0, 81.25)","(15.0, 26.0, 20.0)","(3.4, 4.1, 4.02)","(12.0, 21.0, 16.0)","(5.5, 7.6, 7.3)","(4.0, 5.5, 5.15)","(13.0, 27.0, 21.25)","(5.0, 8.8, 7.15)"
16-12-2022 15:09:28.690997,"(16.0, 46.0, 32.0)","(21.0, 100.0, 95.25)","(15.0, 26.0, 20.0)","(3.4, 4.1, 4.02)","(12.0, 20.0, 16.0)","(5.5, 7.6, 7.3)","(4.0, 5.4, 5.28888888888889)","(13.0, 27.0, 25.416666666666664)","(5.0, 8.6, 7.15)"
16-12-2022 15:09:29.778698,"(16.0, 46.0, 39.0)","(21.0, 100.0, 95.25)","(15.0, 26.0, 20.0)","(3.4, 4.1, 4.02)","(12.0, 20.0, 16.0)","(5.5, 7.6, 7.3)","(4.0, 5.4, 5.28888888888889)","(13.0, 27.0, 25.416666666666664)","(5.0, 8.6, 7.15)"
16-12-2022 15:09:30.837059,"(16.0, 46.0, 39.0)","(21.0, 100.0, 95.25)","(15.0, 26.0, 20.0)","(3.4, 4.1, 4.02)","(12.0, 20.0, 16.0)","(5.5, 7.6, 7.052631578947368)","(4.0, 5.4, 5.28888888888889)","(13.0, 27.0, 25.416666666666664)","(5.0, 8.6, 7.15)"
16-12-2022 15:09:31.944552,"(16.0, 46.0, 40.4)","(21.0, 100.0, 95.25)","(15.0, 26.0, 20.0)","(3.4, 4.1, 4.02)","(12.0, 20.0, 16.0)","(5.5, 8.0, 7.052631578947368)","(4.0, 5.4, 5.28888888888889)","(13.0, 27.0, 25.416666666666664)","(5.0, 8.6, 7.15)"
16-12-2022 15:09:33.055590,"(16.0, 46.0, 40.4)","(21.0, 100.0, 95.25)","(15.0, 26.0, 20.0)","(3.4, 4.1, 4.02)","(12.0, 20.0, 16.0)","(5.5, 8.0, 7.052631578947368)","(4.0, 5.4, 5.28888888888889)","(13.0, 27.0, 25.0)","(5.0, 8.6, 8.352)"
16-12-2022 15:09:34.118143,"(16.0, 50.0, 36.285714285714285)","(21.0, 100.0, 81.25)","(15.0, 26.0, 20.0)","(3.4, 4.1, 4.02)","(12.0, 20.0, 16.0)","(5.5, 8.0, 7.052631578947368)","(4.0, 5.4, 5.28888888888889)","(13.0, 28.0, 25.142857142857142)","(5.0, 8.6, 7.449999999999999)"
16-12-2022 15:09:35.197151,"(16.0, 50.0, 36.285714285714285)","(21.0, 100.0, 81.25)","(15.0, 26.0, 20.0)","(3.4, 4.1, 4.02)","(12.0, 20.0, 16.0)","(5.5, 8.0, 7.052631578947368)","(4.0, 5.4, 5.28888888888889)","(13.0, 28.0, 25.142857142857142)","(5.0, 8.2, 7.119999999999999)"
16-12-2022 15:09:36.275579,"(16.0, 50.0, 36.285714285714285)","(21.0, 100.0, 87.5)","(15.0, 26.0, 20.0)","(3.4, 4.1, 4.02)","(12.0, 20.0, 16.0)","(5.5, 8.0, 7.052631578947368)","(4.0, 5.4, 4.990909090909091)","(13.0, 28.0, 25.142857142857142)","(5.0, 8.2, 7.119999999999999)"
16-12-2022 15:09:37.352034,"(16.0, 50.0, 26.0)","(21.0, 100.0, 87.5)","(15.0, 26.0, 20.0)","(3.4, 4.1, 4.02)","(12.0, 20.0, 16.0)","(5.5, 8.0, 7.3)","(4.0, 5.4, 4.990909090909091)","(13.0, 28.0, 25.285714285714285)","(5.0, 8.2, 6.3999999999999995)"
16-12-2022 15:09:38.469674,"(16.0, 50.0, 26.0)","(21.0, 100.0, 87.5)","(15.0, 26.0, 20.0)","(3.4, 4.1, 4.02)","(12.0, 20.0, 16.0)","(5.5, 7.6, 7.3)","(4.0, 5.4, 5.078571428571429)","(13.0, 28.0, 24.636363636363637)","(5.0, 8.2, 6.3999999999999995)"
16-12-2022 15:09:39.566200,"(16.0, 50.0, 26.0)","(21.0, 100.0, 87.5)","(15.0, 26.0, 20.0)","(3.4, 4.1, 4.0636363636363635)","(12.0, 20.0, 16.0)","(5.5, 7.6, 7.3)","(4.2, 5.4, 5.078571428571429)","(13.0, 32.0, 24.636363636363637)","(5.0, 8.2, 6.3999999999999995)"
16-12-2022 15:09:40.725637,"(16.0, 50.0, 26.0)","(21.0, 100.0, 87.5)","(15.0, 26.0, 20.0)","(3.4, 4.1, 4.0636363636363635)","(12.0, 20.0, 16.0)","(5.5, 7.6, 7.3)","(4.2, 5.4, 5.078571428571429)","(13.0, 32.0, 26.9375)","(5.0, 8.2, 6.3999999999999995)"
16-12-2022 15:09:41.860825,"(16.0, 50.0, 26.0)","(21.0, 100.0, 87.5)","(15.0, 26.0, 19.0)","(3.4, 4.1, 4.0636363636363635)","(12.0, 20.0, 18.0)","(5.5, 7.6, 7.3)","(4.2, 5.4, 5.078571428571429)","(13.0, 32.0, 26.9375)","(5.0, 8.2, 6.3999999999999995)"
16-12-2022 15:09:42.978534,"(16.0, 50.0, 26.0)","(21.0, 100.0, 87.5)","(15.0, 26.0, 19.0)","(3.4, 4.1, 4.0636363636363635)","(12.0, 20.0, 15.666666666666666)","(5.5, 7.6, 7.3)","(4.2, 5.4, 5.15)","(13.0, 32.0, 24.636363636363637)","(5.0, 8.2, 6.5636363636363635)"
16-12-2022 15:09:44.093597,"(16.0, 50.0, 26.0)","(21.0, 100.0, 87.5)","(15.0, 26.0, 19.0)","(3.4, 4.1, 4.0636363636363635)","(12.0, 20.0, 15.666666666666666)","(5.5, 7.6, 7.3)","(4.2, 5.4, 5.15)","(13.0, 32.0, 24.636363636363637)","(5.0, 8.2, 6.5636363636363635)"
16-12-2022 15:09:45.144057,"(16.0, 50.0, 26.0)","(21.0, 100.0, 87.5)","(15.0, 26.0, 19.0)","(3.4, 4.1, 4.0636363636363635)","(12.0, 20.0, 14.5)","(5.5, 7.6, 7.3)","(4.2, 5.4, 5.1045454545454545)","(13.0, 32.0, 23.32142857142857)","(5.0, 8.2, 6.6000000000000005)"
16-12-2022 15:09:46.179011,"(16.0, 50.0, 22.57142857142857)","(21.0, 100.0, 87.5)","(15.0, 26.0, 18.727272727272727)","(3.4, 4.1, 4.0636363636363635)","(12.0, 19.5, 14.1)","(5.5, 7.6, 7.3)","(4.2, 5.4, 5.1045454545454545)","(13.0, 32.0, 23.642857142857142)","(5.0, 8.0, 6.555555555555555)"
16-12-2022 15:09:47.215503,"(16.0, 50.0, 35.23076923076923)","(21.0, 100.0, 89.28571428571428)","(15.0, 26.0, 21.0)","(3.4, 4.1, 4.041666666666666)","(12.0, 19.5, 14.1)","(5.5, 7.6, 7.3)","(4.2, 5.4, 5.1045454545454545)","(13.0, 32.0, 23.642857142857142)","(5.0, 7.8, 6.413333333333333)"
16-12-2022 15:09:48.235637,"(16.0, 50.0, 38.0)","(21.0, 100.0, 89.28571428571428)","(15.0, 26.0, 21.0)","(3.4, 4.1, 4.041666666666666)","(12.0, 19.5, 14.1)","(5.5, 7.6, 7.4)","(4.2, 5.4, 5.1045454545454545)","(13.0, 32.0, 24.0)","(5.0, 7.8, 6.511111111111111)"
16-12-2022 15:09:49.301982,"(16.0, 50.0, 39.89473684210526)","(21.0, 100.0, 81.25)","(15.0, 25.0, 21.0)","(3.4, 4.1, 4.041666666666666)","(12.0, 19.5, 14.1)","(5.5, 7.8, 7.228571428571429)","(4.2, 5.4, 5.1045454545454545)","(13.0, 30.0, 24.0)","(5.0, 7.6, 6.303703703703704)"
16-12-2022 15:09:50.398112,"(16.0, 50.0, 38.0)","(21.0, 110.0, 81.66666666666667)","(15.0, 25.0, 21.5)","(3.4, 4.1, 4.041666666666666)","(12.0, 19.5, 14.1)","(5.5, 7.8, 7.1454545454545455)","(4.2, 5.4, 5.1045454545454545)","(13.0, 30.0, 24.0)","(5.0, 7.6, 6.542857142857143)"
16-12-2022 15:09:51.506038,"(16.0, 50.0, 38.0)","(21.0, 110.0, 81.66666666666667)","(15.0, 25.0, 21.5)","(3.4, 4.1, 4.0649999999999995)","(12.0, 19.5, 14.1)","(5.5, 7.8, 7.1454545454545455)","(4.2, 5.4, 5.2214285714285715)","(13.0, 30.0, 24.0)","(5.0, 7.4, 6.384615384615385)"
16-12-2022 15:09:52.610898,"(16.0, 50.0, 38.0)","(21.0, 110.0, 81.66666666666667)","(15.0, 25.0, 21.5)","(3.4, 4.1, 4.0649999999999995)","(12.0, 19.5, 14.1)","(5.5, 7.8, 7.1454545454545455)","(4.2, 5.4, 5.30625)","(13.0, 30.0, 24.5)","(5.0, 7.4, 6.457142857142857)"
16-12-2022 15:09:53.686939,"(16.0, 50.0, 38.0)","(21.0, 110.0, 84.5)","(15.0, 25.0, 21.5)","(3.4, 4.1, 4.068181818181818)","(12.0, 19.5, 14.1)","(5.5, 7.8, 7.35)","(4.2, 5.4, 5.30625)","(13.0, 30.0, 24.5)","(5.0, 7.4, 6.457142857142857)"
16-12-2022 15:09:54.765384,"(16.0, 50.0, 38.0)","(21.0, 110.0, 84.5)","(15.0, 25.0, 21.5)","(3.4, 4.1, 4.068181818181818)","(12.0, 19.5, 14.1)","(5.5, 7.8, 7.35)","(4.2, 5.4, 5.30625)","(13.0, 30.0, 24.5)","(5.0, 7.4, 6.457142857142857)"
16-12-2022 15:09:55.854247,"(16.0, 50.0, 40.857142857142854)","(21.0, 110.0, 86.81818181818181)","(15.0, 25.0, 21.0)","(3.4, 4.1, 4.076666666666666)","(12.0, 19.5, 14.1)","(5.5, 7.8, 7.35)","(4.2, 5.4, 5.122222222222223)","(13.0, 30.0, 24.5)","(5.0, 7.4, 6.457142857142857)"
16-12-2022 15:09:56.914978,"(16.0, 50.0, 40.857142857142854)","(21.0, 110.0, 86.81818181818181)","(15.0, 25.0, 21.53333333333333)","(3.4, 4.1, 4.076666666666666)","(12.0, 19.5, 14.1)","(5.5, 7.8, 7.35)","(4.2, 5.4, 5.122222222222223)","(13.0, 30.0, 24.5)","(5.0, 7.4, 6.4)"
16-12-2022 15:09:57.956671,"(16.0, 50.0, 40.857142857142854)","(21.0, 110.0, 86.81818181818181)","(15.0, 25.0, 21.53333333333333)","(3.4, 4.2, 4.023913043478261)","(12.0, 19.5, 15.0)","(5.5, 7.8, 7.1454545454545455)","(4.2, 5.4, 5.122222222222223)","(13.0, 30.0, 24.5)","(5.0, 7.4, 6.457142857142857)"
16-12-2022 15:09:59.100586,"(16.0, 50.0, 40.857142857142854)","(21.0, 110.0, 86.81818181818181)","(15.0, 25.0, 21.0)","(3.4, 4.2, 3.9)","(12.0, 19.5, 15.0)","(5.5, 7.8, 7.228571428571429)","(4.2, 5.4, 5.122222222222223)","(13.0, 30.0, 20.571428571428573)","(5.0, 7.4, 6.457142857142857)"
16-12-2022 15:10:00.227170,"(16.0, 50.0, 43.26315789473684)","(21.0, 110.0, 100.55555555555556)","(15.0, 25.0, 22.5625)","(3.4, 4.2, 3.9)","(12.0, 19.5, 15.0)","(5.5, 7.8, 7.32)","(4.2, 5.4, 5.0875)","(13.0, 30.0, 20.571428571428573)","(5.0, 7.4, 6.2153846153846155)"
16-12-2022 15:10:01.324866,"(16.0, 50.0, 43.26315789473684)","(21.0, 110.0, 100.55555555555556)","(15.0, 25.0, 37.33333333333333)","(3.4, 4.2, 3.9)","(12.0, 19.5, 17.833333333333332)","(5.5, 7.8, 8.733333333333333)","(4.2, 5.4, 5.275)","(13.0, 30.0, 22.666666666666668)","(5.0, 7.4, 6.4)"
16-12-2022 15:10:02.373558,"(16.0, 70.0, 65.66666666666666)","(21.0, 110.0, 97.85714285714286)","(15.0, 75.0, 34.64285714285714)","(3.4, 4.2, 3.9)","(12.0, 20.0, 17.833333333333332)","(5.5, 9.6, 8.733333333333333)","(4.2, 5.4, 5.275)","(13.0, 30.0, 22.666666666666668)","(5.0, 7.4, 6.4)"
16-12-2022 15:10:03.421290,"(16.0, 70.0, 65.66666666666666)","(21.0, 110.0, 88.75)","(15.0, 55.0, 51.68181818181819)","(3.4, 4.2, 3.9)","(12.0, 20.0, 17.833333333333332)","(5.5, 9.6, 8.733333333333333)","(4.2, 5.4, 5.275)","(13.0, 30.0, 22.666666666666668)","(5.0, 7.4, 6.533333333333333)"
16-12-2022 15:10:04.470007,"(16.0, 70.0, 65.66666666666666)","(21.0, 110.0, 88.75)","(15.0, 55.0, 51.68181818181819)","(3.4, 4.2, 3.9)","(12.0, 20.0, 17.833333333333332)","(5.5, 9.6, 8.733333333333333)","(4.2, 5.4, 5.275)","(13.0, 30.0, 22.666666666666668)","(5.0, 7.6, 6.533333333333333)"
16-12-2022 15:10:05.592371,"(16.0, 70.0, 67.26315789473685)","(21.0, 110.0, 93.0)","(15.0, 55.0, 51.68181818181819)","(3.4, 4.2, 3.9)","(12.0, 20.0, 17.833333333333332)","(5.5, 9.6, 7.167741935483871)","(4.2, 5.4, 5.275)","(13.0, 30.0, 22.666666666666668)","(5.0, 7.6, 6.533333333333333)"
16-12-2022 15:10:06.742094,"(16.0, 70.0, 67.26315789473685)","(21.0, 110.0, 93.0)","(15.0, 55.0, 51.95833333333333)","(3.4, 4.2, 3.9)","(12.0, 20.0, 12.733333333333333)","(5.5, 9.6, 8.2)","(4.2, 5.4, 5.275)","(13.0, 30.0, 22.666666666666668)","(5.0, 7.6, 7.422222222222222)"
16-12-2022 15:10:07.892470,"(16.0, 70.0, 44.25)","(21.0, 110.0, 93.0)","(15.0, 55.0, 51.95833333333333)","(3.4, 4.2, 3.9)","(12.0, 13.0, 12.733333333333333)","(5.5, 9.4, 7.533333333333333)","(4.2, 5.4, 5.275)","(13.0, 30.0, 22.666666666666668)","(5.0, 7.6, 6.5777777777777775)"
16-12-2022 15:10:09.012951,"(16.0, 70.0, 44.25)","(21.0, 110.0, 93.0)","(15.0, 55.0, 51.95833333333333)","(3.4, 4.2, 3.9)","(12.0, 13.0, 12.666666666666666)","(5.5, 9.4, 8.1)","(4.2, 5.4, 4.879411764705883)","(13.0, 30.0, 22.666666666666668)","(5.0, 7.6, 7.685714285714285)"
16-12-2022 15:10:10.120633,"(16.0, 70.0, 44.25)","(21.0, 110.0, 93.0)","(15.0, 55.0, 51.95833333333333)","(3.4, 4.2, 3.9)","(12.0, 13.0, 12.666666666666666)","(5.5, 9.2, 7.366666666666666)","(4.2, 4.9, 4.879411764705883)","(13.0, 30.0, 22.666666666666668)","(5.0, 8.6, 7.685714285714285)"
16-12-2022 15:10:11.241322,"(16.0, 70.0, 44.25)","(21.0, 110.0, 93.0)","(15.0, 55.0, 46.0)","(3.4, 4.2, 3.9)","(12.0, 13.0, 12.666666666666666)","(5.5, 9.2, 8.333333333333334)","(4.2, 4.9, 4.890000000000001)","(13.0, 30.0, 22.666666666666668)","(5.0, 8.6, 7.685714285714285)"
16-12-2022 15:10:12.305678,"(16.0, 70.0, 44.25)","(21.0, 110.0, 93.0)","(15.0, 55.0, 46.0)","(3.4, 4.2, 3.9)","(12.0, 13.0, 12.666666666666666)","(5.5, 9.0, 8.333333333333334)","(4.2, 4.9, 4.890000000000001)","(13.0, 30.0, 22.666666666666668)","(5.0, 8.6, 7.685714285714285)"
16-12-2022 15:10:13.325335,"(16.0, 70.0, 44.25)","(21.0, 110.0, 93.0)","(15.0, 55.0, 52.97222222222222)","(3.4, 4.2, 3.9)","(12.0, 13.0, 12.666666666666666)","(5.5, 9.0, 8.333333333333334)","(4.2, 4.9, 4.890000000000001)","(13.0, 30.0, 22.666666666666668)","(5.0, 8.6, 7.05)"
16-12-2022 15:10:14.335508,"(16.0, 70.0, 44.25)","(21.0, 110.0, 93.0)","(15.0, 55.0, 46.0)","(3.4, 4.2, 3.9)","(12.0, 13.0, 12.666666666666666)","(5.5, 9.0, 8.333333333333334)","(4.2, 4.9, 4.890000000000001)","(13.0, 30.0, 22.666666666666668)","(5.0, 8.6, 7.05)"
16-12-2022 15:10:15.371270,"(16.0, 70.0, 44.25)","(21.0, 110.0, 93.0)","(15.0, 55.0, 52.97222222222222)","(3.4, 4.2, 3.9)","(12.0, 13.0, 12.666666666666666)","(5.5, 9.0, 8.333333333333334)","(4.2, 4.9, 4.890000000000001)","(13.0, 30.0, 22.666666666666668)","(5.0, 8.6, 6.74)"
16-12-2022 15:10:16.418310,"(16.0, 70.0, 54.66666666666667)","(21.0, 110.0, 93.0)","(15.0, 55.0, 52.97222222222222)","(3.4, 4.2, 3.9)","(12.0, 13.0, 12.666666666666666)","(5.5, 9.0, 8.466666666666667)","(4.2, 4.9, 4.890000000000001)","(13.0, 30.0, 22.666666666666668)","(5.0, 8.6, 6.55)"
16-12-2022 15:10:17.490927,"(16.0, 70.0, 58.5)","(21.0, 110.0, 93.0)","(15.0, 55.0, 37.0)","(3.4, 4.2, 4.05)","(12.0, 13.0, 12.666666666666666)","(5.5, 9.0, 7.7)","(4.2, 4.9, 4.890000000000001)","(13.0, 30.0, 22.666666666666668)","(5.0, 7.6, 6.55)"
16-12-2022 15:10:18.633393,"(16.0, 70.0, 58.5)","(21.0, 110.0, 93.0)","(15.0, 55.0, 37.0)","(3.4, 4.2, 4.05)","(12.0, 13.0, 12.666666666666666)","(5.5, 9.2, 7.7)","(4.2, 4.9, 4.890000000000001)","(13.0, 30.0, 22.666666666666668)","(5.0, 7.6, 6.55)"
16-12-2022 15:10:19.765679,"(16.0, 70.0, 58.5)","(21.0, 110.0, 93.0)","(15.0, 55.0, 37.0)","(3.4, 4.2, 3.5522471910112356)","(12.0, 13.0, 12.75)","(5.5, 9.2, 7.666666666666667)","(4.2, 4.9, 4.890000000000001)","(13.0, 30.0, 22.666666666666668)","(5.0, 7.6, 6.95)"
16-12-2022 15:10:20.860607,"(17.0, 70.0, 58.5)","(21.0, 110.0, 93.0)","(15.0, 55.0, 49.85714285714286)","(3.4, 3.75, 3.5522471910112356)","(12.0, 13.0, 12.75)","(5.5, 9.0, 7.666666666666667)","(4.2, 4.9, 4.890000000000001)","(13.0, 30.0, 22.666666666666668)","(5.0, 8.4, 6.95)"
16-12-2022 15:10:21.968732,"(17.0, 70.0, 58.5)","(21.0, 110.0, 93.0)","(15.0, 55.0, 47.9)","(3.4, 3.75, 3.5523529411764705)","(12.0, 13.0, 12.75)","(5.5, 9.0, 7.615384615384616)","(4.2, 4.9, 4.890000000000001)","(13.0, 30.0, 22.666666666666668)","(5.0, 8.4, 6.85)"
16-12-2022 15:10:23.079056,"(17.0, 70.0, 58.5)","(21.0, 110.0, 93.0)","(15.0, 55.0, 47.9)","(3.4, 3.75, 3.5523529411764705)","(12.0, 13.0, 12.75)","(5.5, 8.8, 7.615384615384616)","(4.2, 4.9, 4.890000000000001)","(13.0, 30.0, 22.666666666666668)","(5.0, 8.2, 6.85)"
16-12-2022 15:10:24.216671,"(17.0, 70.0, 58.5)","(21.0, 110.0, 93.0)","(15.0, 55.0, 47.9)","(3.4, 3.75, 111.77714285714286)","(12.0, 13.0, 11.4)","(5.5, 8.8, 7500.5)","(4.2, 4.9, 9642.064285714285)","(13.0, 30.0, 5007.0)","(5.0, 8.2, 7500.4)"
16-12-2022 15:10:25.285068,"(17.0, 99999, 5007.75)","(21.0, 99999, 5008.25)","(15.0, 99999, 6670.333333333333)","(3.4, 130.0, 11.92)","(12.0, 13.0, 11.4)","(5.5, 99999, 7500.5)","(4.2, 99999, 848.7428571428571)","(13.0, 99999, 5007.0)","(5.0, 99999, 7500.4)"
16-12-2022 15:10:26.381821,"(17.0, 99999, 5011.5)","(21.0, 99999, 5012.0)","(15.0, 99999, 6670.333333333333)","(3.4, 13.5, 11.92)","(12.0, 13.0, 11.4)","(5.5, 99999, 7500.5)","(4.2, 880.0, 848.7428571428571)","(13.0, 99999, 5007.0)","(5.0, 99999, 7500.4)"
16-12-2022 15:10:27.460386,"(17.0, 99999, 5011.5)","(21.0, 99999, 5012.0)","(15.0, 99999, 6670.333333333333)","(3.4, 13.5, 2.6125581395348836)","(12.0, 13.0, 11.4)","(5.5, 99999, 7500.5)","(4.2, 880.0, 848.7428571428571)","(13.0, 99999, 5007.0)","(5.0, 99999, 7500.4)"
16-12-2022 15:10:28.498092,"(17.0, 99999, 5011.5)","(21.0, 99999, 5012.0)","(15.0, 99999, 6670.333333333333)","(3.4, 3.5, 2.6125581395348836)","(12.0, 13.0, 11.4)","(5.5, 99999, 7500.5)","(4.2, 880.0, 9642.064285714285)","(13.0, 99999, 5007.0)","(5.0, 99999, 7500.4)"
16-12-2022 15:10:29.546719,"(17.0, 99999, 5011.5)","(21.0, 99999, 5012.0)","(15.0, 99999, 6670.333333333333)","(3.4, 3.5, 3.2344262295081965)","(12.0, 13.0, 11.4)","(5.5, 99999, 7500.5)","(4.2, 99999, 848.7428571428571)","(13.0, 99999, 5007.0)","(5.0, 99999, 7500.4)"
16-12-2022 15:10:30.590518,"(17.0, 99999, 5011.5)","(21.0, 99999, 5012.0)","(15.0, 99999, 6670.333333333333)","(3.4, 3.5, 3.354054054054054)","(12.0, 13.0, 11.4)","(5.5, 99999, 7500.5)","(4.2, 880.0, 848.7428571428571)","(13.0, 99999, 5007.0)","(5.0, 99999, 7500.4)"
16-12-2022 15:10:31.582021,"(17.0, 99999, 5011.5)","(21.0, 99999, 5012.0)","(15.0, 99999, 6670.333333333333)","(3.4, 13.5, 13.272727272727272)","(12.0, 13.0, 11.4)","(5.5, 99999, 7500.5)","(4.2, 880.0, 848.7428571428571)","(13.0, 99999, 5007.0)","(5.0, 99999, 7500.4)"
16-12-2022 15:10:32.666259,"(17.0, 99999, 5011.5)","(21.0, 99999, 5012.0)","(15.0, 99999, 6670.333333333333)","(3.4, 13.5, 13.272727272727272)","(12.0, 13.0, 11.4)","(5.5, 99999, 7500.5)","(4.2, 880.0, 9642.064285714285)","(13.0, 99999, 5007.0)","(5.0, 99999, 7500.4)"
16-12-2022 15:10:33.809530,"(17.0, 99999, 5011.5)","(21.0, 99999, 5012.0)","(15.0, 99999, 5006.25)","(3.4, 13.5, 13.272727272727272)","(12.0, 13.0, 11.4)","(5.5, 99999, 7500.5)","(4.2, 99999, 848.7428571428571)","(13.0, 99999, 5007.0)","(5.0, 99999, 7500.4)"
