,Avery Blue,Mischievous Curlin,Rose Dawson,Luxury Liner,The Great Haynes,Sheza Girly Girl,Shezarunaway,Angels Advocate
08-01-2023 10:12:20.599535,"(17.0, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(4.2, 99999, 99990)","(31.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:12:21.763362,"(17.0, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(4.2, 99999, 99990)","(31.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:12:22.914944,"(17.0, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(4.2, 99999, 99990)","(31.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:12:24.084370,"(17.0, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(4.2, 99999, 99990)","(31.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:12:25.240220,"(17.0, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(4.2, 99999, 99990)","(31.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:12:26.391304,"(17.0, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(4.2, 99999, 99990)","(31.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:12:27.544255,"(17.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 99999, 99990)","(4.2, 99999, 99990)","(26.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:12:28.722895,"(17.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 99999, 99990)","(4.2, 99999, 99990)","(26.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:12:29.867866,"(17.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 99999, 99990)","(4.2, 99999, 99990)","(26.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:12:31.015643,"(17.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 99999, 99990)","(4.2, 99999, 99990)","(26.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:12:32.179150,"(17.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 99999, 99990)","(4.2, 99999, 99990)","(26.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:12:33.331365,"(17.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 99999, 99990)","(4.2, 99999, 99990)","(26.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:12:34.476135,"(17.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 99999, 99990)","(4.2, 99999, 99990)","(26.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:12:35.634128,"(17.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 99999, 99990)","(4.2, 99999, 99990)","(26.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:12:36.783937,"(17.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 99999, 99990)","(4.2, 99999, 99990)","(26.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:12:37.932115,"(17.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 99999, 99990)","(4.2, 99999, 99990)","(26.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:12:39.084913,"(17.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 99999, 99990)","(4.2, 99999, 99990)","(26.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:12:40.250011,"(17.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 99999, 99990)","(4.2, 99999, 99990)","(26.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:12:41.399948,"(17.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 99999, 99990)","(4.2, 99999, 99990)","(26.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:12:42.575339,"(17.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 99999, 99990)","(4.2, 99999, 99990)","(26.0, 99999, 99990)","(2.7, 99999, 99990)"
08-01-2023 10:12:43.727110,"(17.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 99999, 99990)","(4.0, 99999, 99990)","(31.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:12:44.886218,"(17.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 99999, 99990)","(4.0, 99999, 99990)","(31.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:12:46.040980,"(17.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 99999, 99990)","(4.0, 99999, 99990)","(31.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:12:47.207140,"(17.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 99999, 99990)","(4.0, 99999, 99990)","(31.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:12:48.362249,"(17.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(4.6, 99999, 99990)","(7.5, 99999, 99990)","(4.0, 99999, 99990)","(31.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:12:49.530976,"(17.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(4.0, 99999, 99990)","(31.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:12:50.668613,"(17.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(4.0, 99999, 99990)","(31.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:12:51.810688,"(17.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(4.0, 99999, 99990)","(31.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:12:52.982652,"(17.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(4.0, 99999, 99990)","(31.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:12:54.129067,"(17.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(4.0, 99999, 99990)","(31.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:12:55.292700,"(17.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(4.0, 99999, 99990)","(31.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:12:56.448513,"(17.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(4.0, 99999, 99990)","(31.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:12:57.597732,"(17.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(4.0, 99999, 99990)","(31.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:12:58.746047,"(17.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(4.0, 99999, 99990)","(31.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:12:59.911164,"(17.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(4.0, 99999, 99990)","(31.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:13:01.064044,"(17.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(4.0, 99999, 99990)","(31.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:13:02.209775,"(18.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(3.9, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:13:03.389025,"(18.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(3.9, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:13:04.546774,"(18.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(3.9, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:13:05.736057,"(18.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(3.9, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:13:06.882304,"(18.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(3.9, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:13:08.049293,"(18.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(3.8, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:13:09.203476,"(18.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(3.8, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:13:10.353810,"(18.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(3.8, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:13:11.509283,"(18.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(3.8, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:13:12.661021,"(18.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(3.8, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:13:13.819011,"(18.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(3.8, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:13:14.974863,"(18.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(3.8, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:13:16.128732,"(18.0, 99999, 99990)","(26.0, 99999, 99990)","(8.0, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(3.8, 99999, 99990)","(26.0, 99999, 99990)","(2.6, 99999, 99990)"
08-01-2023 10:13:17.280314,"(17.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(3.7, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:18.430418,"(17.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(3.7, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:19.584872,"(17.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.8, 99999, 99990)","(7.5, 99999, 99990)","(3.7, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:20.749895,"(18.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:21.904101,"(18.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:23.065549,"(18.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:24.226333,"(18.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:25.376197,"(18.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:26.537381,"(18.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:27.697791,"(18.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:28.874723,"(18.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:30.021706,"(18.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:31.193789,"(18.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:32.330292,"(18.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:33.469791,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:34.669197,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:35.826845,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:36.982655,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:38.216295,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:39.376224,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:40.530644,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:41.751962,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:42.898178,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:44.070724,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:45.267402,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:46.454378,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:47.640564,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:48.817981,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:49.983421,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:51.162803,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:52.310444,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.6, 99999, 99990)","(31.0, 99999, 99990)","(2.8, 99999, 99990)"
08-01-2023 10:13:53.541024,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:13:54.760404,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:13:55.920206,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:13:57.066559,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:13:58.249707,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:13:59.787047,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:14:01.052775,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:14:02.217281,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:14:03.393347,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:14:04.558398,"(19.0, 99999, 99990)","(26.0, 99999, 99990)","(8.5, 99999, 99990)","(4.6, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:14:05.717754,"(19.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:14:06.892350,"(19.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:14:08.045922,"(19.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:14:09.217427,"(19.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:14:10.384883,"(19.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:14:11.535826,"(19.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:14:12.681709,"(19.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:14:13.913241,"(19.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:14:15.115583,"(19.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:14:16.299942,"(19.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:14:17.482446,"(19.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:14:18.687965,"(19.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:14:19.855623,"(19.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:14:21.037105,"(19.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:14:22.253383,"(19.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:14:23.415879,"(19.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
08-01-2023 10:14:24.570092,"(19.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(4.4, 99999, 99990)","(7.0, 99999, 99990)","(3.5, 99999, 99990)","(31.0, 99999, 99990)","(2.9, 99999, 99990)"
