,Zip Up Andy,Rigg,Smokin Charlie,Berns Ability,Nangar Troy,Gypsy Yankee,Rev Up Freddy
06-01-2023 15:24:37.869340,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 8.8, 8.283870967741937)","(3.8, 5.4, 3.69)","(16.0, 42.0, 30.958333333333336)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:24:39.018621,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 8.8, 8.283870967741937)","(3.8, 5.4, 3.69)","(16.0, 42.0, 30.958333333333336)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:24:40.166572,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 8.8, 8.283870967741937)","(3.8, 5.4, 3.69)","(16.0, 42.0, 30.958333333333336)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:24:41.385656,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 8.8, 8.283870967741937)","(3.8, 5.4, 3.69)","(16.0, 42.0, 30.958333333333336)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:24:42.579353,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 8.8, 8.283870967741937)","(3.8, 5.4, 3.69)","(16.0, 42.0, 30.958333333333336)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:24:43.697896,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 8.8, 8.283870967741937)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.0625)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:24:44.892574,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 8.8, 8.283870967741937)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.0625)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:24:46.002185,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 8.8, 8.283870967741937)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.0625)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:24:47.060178,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 8.8, 8.283870967741937)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:24:48.120768,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 8.8, 8.283870967741937)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:24:49.262253,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 8.8, 7.434146341463415)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:24:50.308901,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:24:51.384165,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:24:52.465160,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:24:53.448777,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:24:54.454534,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:24:55.488724,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:24:56.490679,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:24:57.590044,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:24:58.591681,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:24:59.564484,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:00.575839,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:01.644417,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:02.624589,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:03.706730,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:04.731732,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:05.660152,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:06.651891,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:07.753268,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:08.740423,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:09.791957,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:10.934227,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:12.108603,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:13.173157,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:14.237015,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:15.213352,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:16.284229,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:17.388647,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:18.448167,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:19.486144,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:20.574559,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:21.589748,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:22.612357,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:23.615061,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:24.735550,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:25.745754,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:26.804508,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:27.817362,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:28.801917,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:29.782970,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:30.852794,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:31.917910,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:33.004382,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:34.076301,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:35.111451,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:36.071092,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:37.015580,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:38.004420,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:38.977231,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:40.009363,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:41.052299,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:42.129905,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:43.069079,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:44.120316,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:45.219670,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:46.289198,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:47.367482,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:48.505777,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:49.591589,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:50.592398,"(8.5, 16.0, 12.82857142857143)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:51.637088,"(8.5, 16.0, 13.17142857142857)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:52.650865,"(8.5, 16.0, 13.17142857142857)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:53.580295,"(8.5, 16.0, 13.17142857142857)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:54.653419,"(8.5, 16.0, 13.17142857142857)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 7.565853658536586)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:55.723424,"(8.5, 16.0, 13.17142857142857)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 6.266666666666667)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:56.646859,"(8.5, 16.0, 13.17142857142857)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 6.266666666666667)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:57.665361,"(8.5, 16.0, 13.17142857142857)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 5.888888888888889)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:58.681096,"(8.5, 16.0, 13.17142857142857)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 5.888888888888889)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:25:59.635083,"(8.5, 16.0, 13.17142857142857)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 5.888888888888889)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:26:00.683324,"(8.5, 16.0, 13.17142857142857)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 5.888888888888889)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:26:01.824599,"(8.5, 16.0, 13.17142857142857)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 5.888888888888889)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:26:02.838718,"(8.5, 16.0, 13.17142857142857)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 5.888888888888889)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:26:03.861741,"(8.5, 16.0, 13.17142857142857)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 5.888888888888889)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:26:04.893621,"(8.5, 16.0, 13.17142857142857)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 5.888888888888889)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:26:05.840829,"(8.5, 16.0, 13.17142857142857)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 5.888888888888889)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:26:06.793099,"(8.5, 16.0, 13.17142857142857)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 5.888888888888889)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:26:07.814635,"(8.5, 16.0, 13.17142857142857)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 5.888888888888889)","(3.8, 5.4, 3.69)","(16.0, 42.0, 26.375)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:26:08.823382,"(8.5, 16.0, 13.17142857142857)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 5.888888888888889)","(3.8, 5.4, 3.69)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:26:09.809526,"(8.5, 16.0, 13.17142857142857)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 5.888888888888889)","(3.8, 5.4, 3.69)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:26:10.795839,"(8.5, 16.0, 13.17142857142857)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 5.888888888888889)","(3.8, 5.4, 3.69)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:26:11.799548,"(8.5, 16.0, 13.17142857142857)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 5.888888888888889)","(3.8, 5.4, 3.69)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
06-01-2023 15:26:12.739575,"(8.5, 16.0, 13.17142857142857)","(3.8, 6.4, 3.780952380952381)","(5.0, 9.0, 5.888888888888889)","(3.8, 5.4, 3.69)","(16.0, 42.0, 28.11111111111111)","(2.9, 4.5, 3.511904761904762)","(21.0, 160.0, 81.71428571428572)"
