,Velocity Alexa,Heslea,Emerald Swift,Systems Down,Broombrae Blaze,Zipping Mork,Lektra Left
11-01-2023 19:51:29.716510,"(21.0, 40.0, 34.958333333333336)","(1.85, 2.38, 2.3242857142857143)","(11.0, 16.0, 15.25)","(10.0, 15.5, 14.785714285714286)","(18.0, 38.0, 34.0)","(4.2, 5.1, 5.025)","(4.8, 6.2, 5.72)"
11-01-2023 19:51:30.772137,"(21.0, 40.0, 34.958333333333336)","(1.85, 2.38, 2.335)","(11.0, 16.0, 15.25)","(10.0, 15.5, 15.173913043478262)","(18.0, 38.0, 35.6)","(4.2, 5.1, 5.025)","(4.8, 6.2, 5.72)"
11-01-2023 19:51:31.936558,"(21.0, 40.0, 34.958333333333336)","(1.85, 2.38, 2.36)","(11.0, 16.0, 14.583333333333334)","(10.0, 15.5, 15.173913043478262)","(18.0, 38.0, 35.6)","(4.2, 5.1, 5.025)","(4.8, 6.2, 5.72)"
11-01-2023 19:51:33.116590,"(21.0, 40.0, 34.958333333333336)","(1.85, 2.38, 2.36)","(11.0, 16.0, 14.553571428571429)","(10.0, 15.5, 14.785714285714286)","(18.0, 38.0, 36.5)","(4.2, 5.1, 5.025)","(4.8, 6.2, 5.857142857142857)"
11-01-2023 19:51:34.287276,"(21.0, 40.0, 34.958333333333336)","(1.85, 2.38, 2.36)","(10.0, 16.0, 14.553571428571429)","(10.0, 15.5, 15.173913043478262)","(19.0, 38.0, 37.2)","(4.2, 5.1, 5.025)","(4.8, 6.2, 5.933333333333334)"
11-01-2023 19:51:35.435780,"(21.0, 40.0, 34.958333333333336)","(1.85, 2.32, 2.3099999999999996)","(10.0, 16.0, 14.568181818181818)","(10.0, 15.5, 15.173913043478262)","(19.0, 38.0, 37.04)","(4.2, 5.1, 5.025)","(4.8, 6.2, 5.757894736842105)"
11-01-2023 19:51:36.534579,"(21.0, 40.0, 34.958333333333336)","(1.85, 2.32, 2.3099999999999996)","(10.0, 16.0, 13.115384615384615)","(10.0, 15.5, 14.785714285714286)","(19.0, 38.0, 36.22222222222222)","(4.2, 5.1, 5.025)","(4.8, 6.2, 5.757894736842105)"
11-01-2023 19:51:37.638359,"(21.0, 40.0, 34.958333333333336)","(1.85, 2.32, 2.3099999999999996)","(10.0, 16.0, 13.115384615384615)","(10.0, 15.5, 15.173913043478262)","(19.0, 38.0, 37.04)","(4.2, 5.1, 5.025)","(4.8, 6.2, 5.757894736842105)"
11-01-2023 19:51:38.803238,"(21.0, 40.0, 34.958333333333336)","(1.85, 2.32, 2.3099999999999996)","(10.0, 16.0, 13.115384615384615)","(10.0, 15.5, 15.173913043478262)","(19.0, 38.0, 37.04)","(4.2, 5.1, 5.025)","(4.8, 6.2, 5.757894736842105)"
11-01-2023 19:51:39.913165,"(21.0, 40.0, 34.958333333333336)","(1.85, 2.32, 2.3099999999999996)","(10.0, 16.0, 13.115384615384615)","(10.0, 15.5, 14.423076923076923)","(19.0, 38.0, 36.22222222222222)","(4.2, 5.1, 5.025)","(4.8, 6.2, 5.774074074074075)"
11-01-2023 19:51:40.937954,"(21.0, 40.0, 33.714285714285715)","(1.85, 2.32, 2.3099999999999996)","(10.0, 16.0, 13.115384615384615)","(10.0, 16.5, 14.833333333333334)","(19.0, 38.0, 36.22222222222222)","(4.2, 5.1, 5.021052631578947)","(4.8, 6.2, 5.774074074074075)"
11-01-2023 19:51:42.025265,"(21.0, 40.0, 36.17391304347826)","(1.85, 2.38, 2.375384615384615)","(10.0, 16.0, 13.115384615384615)","(10.0, 16.5, 15.833333333333332)","(19.0, 38.0, 37.04)","(4.2, 5.1, 4.8625)","(4.8, 6.2, 5.8208791208791215)"
11-01-2023 19:51:43.242458,"(21.0, 40.0, 36.17391304347826)","(1.85, 2.32, 2.3099999999999996)","(10.0, 16.0, 13.115384615384615)","(10.0, 16.5, 15.833333333333332)","(19.0, 38.0, 36.22222222222222)","(4.2, 5.1, 4.9)","(4.8, 6.2, 5.8208791208791215)"
11-01-2023 19:51:44.419257,"(21.0, 40.0, 36.17391304347826)","(1.85, 2.32, 2.3099999999999996)","(10.0, 16.0, 13.115384615384615)","(10.0, 16.5, 14.5)","(19.0, 38.0, 37.04)","(4.2, 5.0, 4.875)","(4.8, 6.2, 5.8208791208791215)"
11-01-2023 19:51:45.566217,"(21.0, 40.0, 36.17391304347826)","(1.85, 2.32, 2.3099999999999996)","(10.0, 16.0, 13.115384615384615)","(10.0, 16.5, 15.833333333333334)","(19.0, 38.0, 35.55555555555556)","(4.2, 5.1, 4.875)","(4.8, 6.2, 5.8208791208791215)"
11-01-2023 19:51:46.635132,"(21.0, 40.0, 36.17391304347826)","(1.85, 2.32, 2.310322580645161)","(11.0, 16.0, 13.115384615384615)","(10.0, 16.5, 15.833333333333334)","(20.0, 38.0, 35.8)","(4.2, 5.1, 4.8625)","(4.8, 6.2, 5.8208791208791215)"
11-01-2023 19:51:47.738123,"(21.0, 40.0, 36.17391304347826)","(1.85, 2.32, 2.310322580645161)","(11.0, 16.0, 13.115384615384615)","(10.0, 16.5, 15.833333333333334)","(20.0, 38.0, 35.8)","(4.2, 5.1, 4.875)","(4.8, 6.2, 5.825)"
11-01-2023 19:51:48.917598,"(21.0, 40.0, 36.17391304347826)","(1.9, 2.38, 2.310322580645161)","(11.0, 16.0, 13.115384615384615)","(10.0, 16.5, 15.833333333333334)","(20.0, 38.0, 34.333333333333336)","(4.2, 5.1, 4.6625)","(4.8, 6.2, 5.825)"
11-01-2023 19:51:50.032276,"(20.0, 40.0, 36.17391304347826)","(1.9, 2.32, 2.2866666666666666)","(11.0, 16.0, 13.5)","(10.0, 16.5, 16.1)","(20.0, 38.0, 36.9)","(4.2, 5.1, 4.71111111111111)","(4.8, 6.2, 5.841975308641976)"
11-01-2023 19:51:51.034885,"(20.0, 40.0, 36.17391304347826)","(1.9, 2.32, 2.2866666666666666)","(11.0, 15.5, 13.5)","(10.0, 16.5, 16.1)","(20.0, 38.0, 36.625)","(4.2, 5.1, 4.688888888888888)","(4.8, 6.2, 5.835294117647059)"
11-01-2023 19:51:52.171304,"(20.0, 40.0, 36.17391304347826)","(1.9, 2.38, 2.3657142857142857)","(11.0, 15.0, 14.25)","(10.0, 16.5, 16.1)","(20.0, 38.0, 35.55555555555556)","(4.2, 5.0, 4.688888888888888)","(4.8, 6.2, 5.908571428571429)"
11-01-2023 19:51:53.324321,"(20.0, 40.0, 36.17391304347826)","(1.9, 2.38, 2.3744444444444444)","(11.0, 15.0, 12.5)","(10.0, 16.5, 16.1)","(20.0, 38.0, 37.15384615384615)","(4.2, 5.0, 4.688888888888888)","(4.8, 6.2, 5.908823529411765)"
11-01-2023 19:51:54.522178,"(20.0, 40.0, 36.17391304347826)","(1.9, 2.38, 2.34)","(11.0, 15.0, 13.0)","(10.0, 16.5, 16.1)","(20.0, 38.0, 37.15384615384615)","(4.2, 5.0, 4.688888888888888)","(4.8, 6.2, 6.006451612903226)"
11-01-2023 19:51:55.676870,"(20.0, 40.0, 36.17391304347826)","(1.9, 2.38, 2.3166666666666664)","(11.0, 14.5, 13.0)","(10.0, 16.5, 16.1)","(20.0, 38.0, 36.42857142857143)","(4.2, 5.0, 4.630434782608695)","(4.8, 6.2, 6.006451612903226)"
11-01-2023 19:51:56.870070,"(20.0, 40.0, 36.17391304347826)","(1.9, 2.4, 2.333333333333333)","(11.0, 14.0, 13.5)","(10.0, 16.5, 16.1)","(20.0, 38.0, 36.42857142857143)","(4.2, 5.0, 4.630434782608695)","(4.8, 6.2, 6.006451612903226)"
11-01-2023 19:51:57.996719,"(20.0, 40.0, 36.17391304347826)","(1.9, 2.4, 2.333333333333333)","(11.0, 14.5, 13.5)","(10.0, 16.5, 16.1)","(20.0, 38.0, 37.15384615384615)","(4.2, 5.0, 4.630434782608695)","(4.8, 6.2, 6.053658536585366)"
11-01-2023 19:51:59.126528,"(20.0, 40.0, 36.17391304347826)","(1.9, 2.4, 2.38)","(11.0, 14.0, 12.75)","(10.0, 16.5, 16.1)","(20.0, 38.0, 37.15384615384615)","(4.2, 5.0, 4.666666666666667)","(4.8, 6.2, 6.39)"
11-01-2023 19:52:00.222202,"(20.0, 40.0, 36.17391304347826)","(1.9, 2.4, 2.36)","(11.0, 14.0, 12.631578947368421)","(10.0, 16.5, 16.1)","(20.0, 38.0, 36.42857142857143)","(4.2, 5.0, 4.666666666666667)","(4.8, 6.6, 6.3652173913043475)"
11-01-2023 19:52:01.338557,"(20.0, 40.0, 35.69230769230769)","(1.9, 2.42, 2.3825)","(11.0, 14.0, 12.117647058823529)","(10.0, 16.5, 16.1)","(20.0, 38.0, 37.15384615384615)","(4.2, 5.0, 4.666666666666667)","(4.8, 6.6, 6.066666666666666)"
11-01-2023 19:52:02.439900,"(20.0, 40.0, 35.69230769230769)","(1.9, 2.4, 2.383157894736842)","(11.0, 14.0, 12.461538461538462)","(10.0, 16.5, 16.1)","(20.0, 38.0, 36.166666666666664)","(4.2, 5.0, 4.666666666666667)","(4.8, 6.6, 6.39047619047619)"
11-01-2023 19:52:03.497388,"(20.0, 40.0, 36.17391304347826)","(1.9, 2.44, 2.37)","(11.0, 14.0, 12.461538461538462)","(10.0, 16.5, 16.1)","(20.0, 38.0, 36.166666666666664)","(4.2, 5.0, 4.666666666666667)","(4.8, 6.6, 6.4)"
11-01-2023 19:52:04.585393,"(20.0, 40.0, 36.17391304347826)","(1.9, 2.44, 2.384)","(11.0, 14.0, 12.4)","(10.0, 16.5, 16.1)","(20.0, 38.0, 37.0)","(4.2, 5.0, 4.788235294117647)","(4.8, 6.6, 6.466666666666667)"
11-01-2023 19:52:05.701931,"(20.0, 40.0, 35.69230769230769)","(1.9, 2.4, 2.3885714285714283)","(11.0, 14.0, 12.4)","(10.0, 16.5, 16.1)","(20.0, 38.0, 36.166666666666664)","(4.2, 5.0, 4.788235294117647)","(4.8, 6.6, 6.4)"
11-01-2023 19:52:06.973126,"(20.0, 40.0, 35.69230769230769)","(1.9, 2.4, 2.3499999999999996)","(11.0, 14.0, 12.461538461538462)","(10.0, 16.5, 16.1)","(20.0, 38.0, 36.166666666666664)","(4.2, 5.0, 4.788235294117647)","(4.8, 6.6, 6.4)"
11-01-2023 19:52:08.146393,"(21.0, 40.0, 35.69230769230769)","(1.9, 2.38, 2.3499999999999996)","(11.0, 14.0, 12.461538461538462)","(10.0, 16.5, 16.1)","(20.0, 38.0, 37.0)","(4.2, 5.0, 4.788235294117647)","(4.8, 6.6, 6.466666666666667)"
11-01-2023 19:52:09.302909,"(21.0, 40.0, 35.69230769230769)","(1.9, 2.38, 2.3499999999999996)","(11.0, 14.0, 12.461538461538462)","(10.0, 16.5, 16.1)","(20.0, 38.0, 37.0)","(4.2, 5.0, 4.858823529411764)","(4.8, 6.6, 6.466666666666667)"
11-01-2023 19:52:10.333457,"(21.0, 40.0, 35.69230769230769)","(1.9, 2.38, 2.3666666666666667)","(11.0, 14.0, 12.461538461538462)","(10.0, 16.5, 16.1)","(20.0, 38.0, 37.0)","(4.2, 5.0, 4.858823529411764)","(4.8, 6.6, 6.4)"
11-01-2023 19:52:11.411831,"(21.0, 40.0, 35.69230769230769)","(1.9, 2.36, 2.353333333333333)","(11.0, 14.0, 12.461538461538462)","(10.0, 16.0, 15.448275862068966)","(20.0, 38.0, 37.0)","(4.2, 5.0, 4.858823529411764)","(4.8, 6.6, 6.466666666666667)"
11-01-2023 19:52:12.481485,"(21.0, 40.0, 35.52)","(1.9, 2.36, 2.3449999999999998)","(11.0, 14.0, 12.461538461538462)","(10.0, 16.0, 15.448275862068966)","(20.0, 38.0, 37.0)","(4.2, 5.0, 4.858823529411764)","(4.8, 6.6, 6.466666666666667)"
11-01-2023 19:52:13.578919,"(21.0, 40.0, 35.52)","(1.9, 2.34, 2.3314285714285714)","(11.0, 14.0, 12.461538461538462)","(10.0, 16.0, 14.777777777777779)","(20.0, 38.0, 31.2)","(4.2, 5.0, 4.858823529411764)","(4.8, 6.6, 6.4714285714285715)"
11-01-2023 19:52:14.670028,"(21.0, 36.0, 35.142857142857146)","(1.9, 2.36, 2.32)","(11.0, 14.0, 12.461538461538462)","(10.0, 15.0, 14.777777777777779)","(20.0, 32.0, 31.2)","(4.2, 5.0, 4.858823529411764)","(4.8, 6.6, 6.566666666666666)"
11-01-2023 19:52:15.789070,"(21.0, 36.0, 35.142857142857146)","(1.9, 2.32, 2.3018181818181818)","(11.0, 14.0, 12.461538461538462)","(10.0, 15.0, 14.777777777777779)","(20.0, 32.0, 33.714285714285715)","(4.2, 5.0, 4.571428571428571)","(4.8, 6.6, 6.5777777777777775)"
11-01-2023 19:52:16.954102,"(21.0, 36.0, 33.833333333333336)","(1.9, 2.32, 2.2866666666666666)","(11.0, 14.0, 12.461538461538462)","(10.0, 15.0, 14.777777777777779)","(20.0, 38.0, 30.0)","(4.0, 5.0, 4.788235294117647)","(4.8, 6.6, 6.5777777777777775)"
11-01-2023 19:52:18.164957,"(21.0, 36.0, 33.833333333333336)","(1.9, 2.32, 2.2866666666666666)","(11.0, 14.0, 12.461538461538462)","(10.0, 15.0, 14.807692307692308)","(20.0, 36.0, 34.285714285714285)","(4.0, 5.0, 5.392741935483872)","(4.8, 6.8, 6.71304347826087)"
11-01-2023 19:52:19.362196,"(21.0, 36.0, 33.833333333333336)","(1.9, 2.32, 2.2866666666666666)","(11.0, 14.0, 12.4)","(10.0, 15.0, 15.6)","(20.0, 36.0, 34.285714285714285)","(4.0, 5.4, 5.399180327868853)","(4.8, 6.8, 6.682352941176471)"
11-01-2023 19:52:20.466674,"(21.0, 36.0, 34.095238095238095)","(1.9, 2.32, 2.2866666666666666)","(11.0, 14.0, 12.4)","(10.0, 16.0, 15.6)","(20.0, 36.0, 34.285714285714285)","(4.0, 5.4, 5.395131845841785)","(5.0, 6.8, 6.618181818181818)"
11-01-2023 19:52:21.553660,"(21.0, 36.0, 34.095238095238095)","(1.9, 2.32, 2.2914285714285714)","(11.0, 14.0, 12.4)","(10.0, 16.0, 14.375)","(20.0, 36.0, 32.19047619047619)","(4.0, 5.4, 5.3)","(5.0, 6.8, 6.705882352941177)"
11-01-2023 19:52:22.602368,"(21.0, 34.0, 33.57142857142857)","(1.9, 2.3, 2.299090909090909)","(11.0, 14.0, 12.4)","(10.0, 14.5, 14.375)","(20.0, 36.0, 32.72727272727273)","(4.0, 5.5, 5.2749999999999995)","(5.0, 6.8, 6.636363636363637)"
11-01-2023 19:52:23.702940,"(21.0, 34.0, 33.57142857142857)","(1.9, 2.3, 2.299090909090909)","(11.0, 14.0, 12.4)","(10.0, 14.5, 14.288461538461538)","(20.0, 36.0, 33.87096774193549)","(4.0, 5.5, 5.5375)","(5.0, 6.8, 6.6)"
11-01-2023 19:52:24.783427,"(21.0, 34.0, 31.857142857142858)","(1.9, 2.32, 2.2674999999999996)","(11.0, 14.0, 12.095238095238095)","(10.0, 14.5, 14.288461538461538)","(20.0, 36.0, 33.87096774193549)","(4.0, 5.6, 5.46)","(5.0, 6.8, 6.6)"
11-01-2023 19:52:25.826596,"(21.0, 34.0, 31.857142857142858)","(1.9, 2.3, 2.273333333333333)","(11.0, 14.0, 12.095238095238095)","(10.0, 14.5, 14.288461538461538)","(20.0, 36.0, 33.87096774193549)","(4.0, 5.7, 5.58)","(5.0, 6.8, 6.4799999999999995)"
11-01-2023 19:52:26.892851,"(21.0, 34.0, 31.0)","(1.9, 2.32, 2.3082666666666665)","(11.0, 14.0, 12.095238095238095)","(10.0, 14.5, 12.636363636363637)","(20.0, 36.0, 34.5)","(4.0, 5.7, 5.55)","(5.0, 6.8, 6.3)"
11-01-2023 19:52:28.114230,"(21.0, 34.0, 31.857142857142858)","(1.9, 2.32, 2.2666666666666666)","(11.0, 14.0, 12.095238095238095)","(10.0, 14.0, 12.764705882352942)","(20.0, 36.0, 34.064516129032256)","(4.0, 5.7, 5.38)","(5.0, 6.8, 6.138461538461538)"
11-01-2023 19:52:29.373873,"(21.0, 34.0, 32.75)","(1.9, 2.3, 2.2666666666666666)","(11.0, 14.0, 12.666666666666666)","(10.0, 14.0, 12.764705882352942)","(21.0, 36.0, 34.064516129032256)","(4.0, 5.7, 5.61)","(5.0, 6.6, 6.24)"
11-01-2023 19:52:30.472820,"(21.0, 34.0, 31.857142857142858)","(1.9, 2.3, 2.2666666666666666)","(11.0, 14.0, 12.666666666666666)","(10.0, 14.0, 12.0625)","(21.0, 36.0, 34.064516129032256)","(4.0, 5.7, 5.566666666666667)","(5.0, 6.4, 6.366666666666667)"
11-01-2023 19:52:31.657505,"(21.0, 32.0, 30.4)","(1.9, 2.3, 2.2666666666666666)","(11.0, 14.0, 12.4)","(10.0, 13.0, 12.0)","(21.0, 36.0, 34.064516129032256)","(4.0, 5.7, 5.630769230769231)","(5.0, 6.4, 6.366666666666667)"
11-01-2023 19:52:32.755436,"(21.0, 32.0, 30.4)","(1.9, 2.3, 2.2666666666666666)","(11.0, 14.0, 12.4)","(10.0, 13.0, 12.0)","(21.0, 36.0, 34.064516129032256)","(4.0, 5.7, 5.7555555555555555)","(5.0, 6.4, 6.366666666666667)"
11-01-2023 19:52:33.821795,"(21.0, 32.0, 30.4)","(1.9, 2.3, 2.2951612903225804)","(11.0, 14.0, 12.571428571428571)","(10.0, 13.0, 11.25)","(21.0, 36.0, 34.064516129032256)","(4.0, 5.8, 5.7)","(5.0, 6.4, 6.366666666666667)"
11-01-2023 19:52:35.049585,"(21.0, 32.0, 30.4)","(1.9, 2.3, 2.2875)","(11.0, 14.0, 12.75)","(10.0, 13.0, 11.526315789473685)","(21.0, 36.0, 34.064516129032256)","(4.0, 5.8, 5.7)","(5.0, 6.4, 6.366666666666667)"
11-01-2023 19:52:36.204702,"(21.0, 32.0, 30.4)","(1.9, 2.3, 2.2875)","(11.0, 14.0, 12.75)","(10.0, 13.0, 11.526315789473685)","(21.0, 36.0, 34.064516129032256)","(4.2, 5.8, 5.7)","(5.0, 6.4, 6.166666666666667)"
11-01-2023 19:52:37.275323,"(21.0, 36.0, 32.31578947368421)","(1.9, 2.3, 2.290322580645161)","(11.0, 14.0, 12.75)","(10.0, 13.0, 11.76923076923077)","(21.0, 36.0, 34.064516129032256)","(4.2, 5.8, 5.641176470588236)","(5.0, 6.4, 6.66)"
11-01-2023 19:52:38.321100,"(21.0, 36.0, 32.629629629629626)","(1.9, 2.3, 2.292)","(11.0, 14.0, 12.75)","(10.0, 13.0, 11.375)","(21.0, 36.0, 34.064516129032256)","(4.2, 5.9, 5.7)","(5.0, 6.8, 6.533333333333333)"
11-01-2023 19:52:39.412583,"(21.0, 32.0, 31.57142857142857)","(1.9, 2.3, 2.289473684210526)","(11.0, 14.0, 12.571428571428571)","(10.0, 12.0, 11.375)","(21.0, 36.0, 34.064516129032256)","(4.2, 5.9, 5.7)","(5.0, 6.6, 6.585714285714285)"
11-01-2023 19:52:40.579965,"(21.0, 32.0, 31.636363636363637)","(1.9, 2.3, 2.289473684210526)","(11.0, 14.0, 12.571428571428571)","(10.0, 12.0, 11.23076923076923)","(21.0, 36.0, 34.064516129032256)","(4.2, 5.9, 5.655555555555556)","(5.0, 6.8, 6.542857142857143)"
11-01-2023 19:52:41.803001,"(21.0, 32.0, 31.636363636363637)","(1.9, 2.3, 2.286229508196721)","(11.0, 14.0, 12.571428571428571)","(10.0, 12.0, 11.23076923076923)","(21.0, 36.0, 34.064516129032256)","(4.2, 5.9, 5.655555555555556)","(5.0, 7.0, 6.542857142857143)"
11-01-2023 19:52:43.160669,"(21.0, 32.0, 32.45454545454545)","(1.9, 2.3, 2.2854838709677416)","(11.0, 14.0, 12.571428571428571)","(10.0, 12.0, 11.23076923076923)","(21.0, 36.0, 34.064516129032256)","(4.2, 5.9, 5.7625)","(5.0, 7.0, 6.542857142857143)"
11-01-2023 19:52:44.725377,"(21.0, 36.0, 32.45454545454545)","(1.9, 2.3, 2.2854838709677416)","(11.0, 14.0, 12.571428571428571)","(10.0, 12.0, 11.545454545454545)","(21.0, 36.0, 34.064516129032256)","(4.2, 5.8, 5.811111111111112)","(5.0, 7.0, 6.4)"
11-01-2023 19:52:46.048228,"(21.0, 36.0, 32.45454545454545)","(1.9, 2.3, 2.2827272727272727)","(11.0, 14.0, 12.857142857142858)","(10.0, 13.0, 11.545454545454545)","(21.0, 36.0, 34.666666666666664)","(4.2, 5.9, 5.75)","(5.0, 7.0, 6.368421052631579)"
11-01-2023 19:52:47.749166,"(21.0, 36.0, 32.9375)","(1.9, 2.3, 2.2854838709677416)","(11.0, 14.0, 13.130434782608695)","(10.0, 13.0, 11.375)","(21.0, 36.0, 36.578947368421055)","(4.2, 5.8, 5.550000000000001)","(5.0, 6.8, 6.384615384615385)"
11-01-2023 19:52:48.837513,"(21.0, 36.0, 32.9375)","(1.9, 2.3, 2.2854838709677416)","(11.0, 14.0, 13.130434782608695)","(10.0, 12.0, 11.375)","(21.0, 40.0, 36.578947368421055)","(4.2, 5.9, 5.672727272727273)","(5.0, 6.8, 6.296)"
11-01-2023 19:52:50.282844,"(21.0, 36.0, 32.5)","(1.9, 2.3, 2.2903571428571428)","(11.0, 14.0, 13.2)","(10.0, 12.0, 11.23076923076923)","(21.0, 40.0, 36.578947368421055)","(4.2, 5.9, 5.65)","(5.0, 6.8, 6.52)"
11-01-2023 19:52:51.475810,"(21.0, 36.0, 32.5)","(1.9, 2.3, 2.2903571428571428)","(11.0, 14.0, 12.857142857142858)","(10.0, 12.0, 11.23076923076923)","(21.0, 40.0, 35.208333333333336)","(4.2, 5.9, 5.576470588235295)","(5.0, 6.6, 6.52)"
11-01-2023 19:52:52.616397,"(21.0, 36.0, 32.5)","(1.9, 2.3, 2.2903571428571428)","(11.0, 14.0, 12.857142857142858)","(10.0, 12.0, 12.0)","(21.0, 40.0, 35.208333333333336)","(4.2, 5.9, 5.576470588235295)","(5.0, 6.6, 6.52)"
11-01-2023 19:52:53.741499,"(21.0, 36.0, 32.5)","(1.9, 2.3, 2.289473684210526)","(11.0, 14.0, 12.788461538461538)","(10.0, 13.0, 12.0)","(21.0, 40.0, 33.42857142857143)","(4.2, 5.9, 5.618181818181818)","(5.0, 6.6, 6.288888888888889)"
11-01-2023 19:52:54.892502,"(21.0, 36.0, 33.666666666666664)","(1.9, 2.3, 2.289473684210526)","(11.0, 14.0, 12.630434782608695)","(10.0, 13.0, 12.454545454545455)","(21.0, 40.0, 34.45454545454545)","(4.2, 5.8, 5.504347826086957)","(5.0, 6.4, 6.25)"
11-01-2023 19:52:55.992993,"(21.0, 36.0, 30.75)","(1.9, 2.3, 2.289473684210526)","(11.0, 14.0, 12.630434782608695)","(10.0, 13.0, 11.23076923076923)","(21.0, 38.0, 32.888888888888886)","(4.2, 5.8, 5.5)","(5.0, 6.6, 6.2615384615384615)"
11-01-2023 19:52:57.104349,"(21.0, 36.0, 31.333333333333332)","(1.9, 2.3, 2.289473684210526)","(11.0, 14.0, 12.630434782608695)","(10.0, 12.0, 11.23076923076923)","(21.0, 38.0, 33.0)","(4.2, 5.8, 5.5)","(5.0, 6.6, 6.15)"
11-01-2023 19:52:58.183319,"(21.0, 36.0, 33.45454545454545)","(1.9, 2.3, 2.264)","(11.0, 14.0, 12.630434782608695)","(10.0, 12.0, 11.23076923076923)","(21.0, 38.0, 34.470588235294116)","(4.2, 5.8, 5.5)","(5.0, 6.4, 5.933333333333334)"
11-01-2023 19:52:59.291861,"(21.0, 36.0, 35.111111111111114)","(1.9, 2.28, 2.263333333333333)","(11.0, 14.0, 12.788461538461538)","(10.0, 12.0, 11.23076923076923)","(21.0, 38.0, 34.470588235294116)","(4.2, 5.8, 5.5)","(5.0, 6.4, 5.933333333333334)"
11-01-2023 19:53:00.381298,"(21.0, 36.0, 35.111111111111114)","(1.9, 2.28, 2.2758333333333334)","(11.0, 14.0, 12.630434782608695)","(10.0, 12.0, 11.23076923076923)","(21.0, 38.0, 33.86206896551724)","(4.2, 5.8, 5.5)","(5.0, 6.4, 5.933333333333334)"
11-01-2023 19:53:01.496080,"(21.0, 36.0, 35.111111111111114)","(1.9, 2.28, 2.263333333333333)","(11.0, 14.0, 12.788461538461538)","(10.0, 12.0, 11.444444444444445)","(21.0, 38.0, 33.86206896551724)","(4.2, 5.8, 5.5)","(5.0, 6.4, 5.933333333333334)"
11-01-2023 19:53:02.776038,"(21.0, 36.0, 35.42857142857143)","(1.9, 2.28, 2.263333333333333)","(11.0, 14.0, 12.630434782608695)","(10.0, 13.0, 12.0)","(21.0, 38.0, 33.0)","(4.2, 5.8, 5.5)","(5.0, 6.4, 5.957894736842105)"
11-01-2023 19:53:03.946800,"(21.0, 36.0, 35.77777777777778)","(1.9, 2.28, 2.263333333333333)","(11.0, 14.0, 12.630434782608695)","(10.0, 13.0, 11.5)","(21.0, 38.0, 33.0)","(4.2, 5.8, 5.5)","(5.0, 6.4, 6.088888888888889)"
11-01-2023 19:53:05.098555,"(21.0, 40.0, 38.18181818181818)","(1.9, 2.28, 2.2758333333333334)","(11.0, 14.0, 12.630434782608695)","(10.0, 12.0, 11.444444444444445)","(21.0, 38.0, 33.86206896551724)","(4.2, 5.8, 5.5)","(5.0, 6.4, 6.1454545454545455)"
11-01-2023 19:53:06.156445,"(21.0, 40.0, 38.18181818181818)","(1.9, 2.3, 2.2636363636363632)","(11.0, 14.0, 12.833333333333334)","(10.0, 12.0, 13.416666666666666)","(21.0, 38.0, 33.0)","(4.2, 5.8, 5.5)","(5.0, 6.4, 6.1454545454545455)"
11-01-2023 19:53:07.170234,"(21.0, 40.0, 38.18181818181818)","(1.9, 2.3, 2.2636363636363632)","(11.0, 14.0, 12.630434782608695)","(10.0, 13.5, 13.416666666666666)","(21.0, 38.0, 33.0)","(4.2, 5.8, 5.456250000000001)","(5.0, 6.4, 6.08421052631579)"
11-01-2023 19:53:08.221645,"(21.0, 40.0, 35.0)","(1.9, 2.3, 2.2913513513513513)","(11.0, 14.0, 12.810344827586206)","(10.0, 13.5, 11.952380952380953)","(21.0, 38.0, 34.0)","(4.2, 5.7, 5.364516129032258)","(5.0, 6.4, 6.08421052631579)"
11-01-2023 19:53:09.315188,"(21.0, 40.0, 35.0)","(1.9, 2.3, 2.2913513513513513)","(11.0, 14.0, 12.810344827586206)","(10.0, 13.5, 11.416666666666666)","(21.0, 38.0, 33.2)","(4.2, 5.7, 5.364516129032258)","(5.0, 6.4, 6.08421052631579)"
11-01-2023 19:53:10.535295,"(21.0, 40.0, 35.0)","(1.9, 2.3, 2.2913513513513513)","(11.0, 14.0, 12.85)","(10.0, 13.5, 12.363636363636363)","(21.0, 38.0, 33.2)","(4.2, 5.7, 5.364516129032258)","(5.0, 6.4, 6.008695652173913)"
11-01-2023 19:53:11.695624,"(21.0, 40.0, 35.0)","(1.9, 2.3, 2.29)","(11.0, 14.0, 12.85)","(10.0, 13.5, 12.363636363636363)","(21.0, 38.0, 34.0)","(4.2, 5.7, 5.364516129032258)","(5.0, 6.4, 6.025)"
11-01-2023 19:53:12.776492,"(21.0, 40.0, 35.0)","(1.9, 2.3, 2.29)","(11.0, 14.0, 12.85)","(10.0, 13.5, 12.363636363636363)","(21.0, 38.0, 34.0)","(4.2, 5.7, 5.3999999999999995)","(5.0, 6.4, 6.08421052631579)"
11-01-2023 19:53:13.820632,"(21.0, 40.0, 35.0)","(1.9, 2.3, 2.29)","(11.0, 14.0, 12.673076923076923)","(10.0, 13.5, 12.38888888888889)","(21.0, 38.0, 33.2)","(4.2, 5.6, 5.333333333333333)","(5.0, 6.4, 6.069565217391305)"
11-01-2023 19:53:14.926580,"(21.0, 40.0, 35.0)","(1.9, 2.3, 2.288235294117647)","(11.0, 14.0, 12.85)","(10.0, 13.5, 12.323529411764707)","(21.0, 38.0, 34.0)","(4.2, 5.6, 5.307317073170731)","(5.0, 6.4, 6.069565217391305)"
