,Idealrockidealroll,Southshore Nz,Stormy Sanz,Military Man Nz,Kenya Nz,Cheddar Valley Nz,Sharmey,Rocks Arnt Pets,Kiavino Stride,Where Ya Bin Nz,Believe In Forever
08-01-2023 18:26:58.577964,"(1.1, 1.51, 1.4977777777777779)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 50.25)","(16.0, 48.0, 33.0)","(71.0, 200.0, 120.0)","(18.0, 99999, 99990)","(18.0, 50.0, 42.125)"
08-01-2023 18:27:00.286469,"(1.1, 1.51, 1.4977777777777779)","(21.0, 99999, 99990)","(19.0, 46.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 50.14285714285714)","(16.0, 48.0, 33.0)","(71.0, 200.0, 120.0)","(18.0, 99999, 99990)","(18.0, 50.0, 42.125)"
08-01-2023 18:27:01.961802,"(1.1, 1.51, 1.4977777777777779)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 55.0, 42.75)","(16.0, 48.0, 33.0)","(71.0, 200.0, 120.0)","(18.0, 99999, 99990)","(18.0, 50.0, 42.125)"
08-01-2023 18:27:03.507420,"(1.1, 1.51, 1.4977777777777779)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 33.0)","(71.0, 200.0, 120.0)","(18.0, 99999, 99990)","(18.0, 50.0, 42.125)"
08-01-2023 18:27:05.086108,"(1.1, 1.51, 1.4977777777777779)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 40.625)","(71.0, 200.0, 120.0)","(18.0, 99999, 99990)","(18.0, 50.0, 42.125)"
08-01-2023 18:27:06.657367,"(1.1, 1.51, 1.4977777777777779)","(21.0, 99999, 99990)","(19.0, 44.0, 39.583333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 40.625)","(71.0, 200.0, 120.0)","(18.0, 99999, 99990)","(18.0, 50.0, 42.125)"
08-01-2023 18:27:08.312713,"(1.1, 1.51, 1.4977777777777779)","(21.0, 99999, 99990)","(19.0, 44.0, 39.583333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 40.625)","(71.0, 200.0, 120.0)","(18.0, 99999, 99990)","(18.0, 50.0, 42.125)"
08-01-2023 18:27:09.882307,"(1.1, 1.51, 1.4977777777777779)","(21.0, 99999, 99990)","(19.0, 44.0, 39.583333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 40.625)","(71.0, 200.0, 120.0)","(18.0, 99999, 99990)","(18.0, 50.0, 42.125)"
08-01-2023 18:27:11.438411,"(1.1, 1.51, 1.4977777777777779)","(21.0, 99999, 99990)","(19.0, 44.0, 39.583333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 40.625)","(71.0, 200.0, 120.0)","(18.0, 99999, 99990)","(18.0, 50.0, 42.125)"
08-01-2023 18:27:12.918042,"(1.1, 1.51, 1.4977777777777779)","(21.0, 99999, 99990)","(19.0, 44.0, 39.583333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 40.625)","(71.0, 200.0, 120.0)","(18.0, 99999, 99990)","(18.0, 50.0, 42.125)"
08-01-2023 18:27:14.574819,"(1.1, 1.51, 1.4977777777777779)","(21.0, 99999, 99990)","(19.0, 44.0, 39.583333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 40.625)","(71.0, 200.0, 120.0)","(18.0, 99999, 99990)","(18.0, 50.0, 42.125)"
08-01-2023 18:27:16.163244,"(1.1, 1.51, 1.4977777777777779)","(21.0, 99999, 99990)","(19.0, 44.0, 39.583333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 40.625)","(71.0, 200.0, 120.0)","(18.0, 99999, 99990)","(18.0, 50.0, 42.125)"
08-01-2023 18:27:17.726649,"(1.1, 1.51, 1.4977777777777779)","(21.0, 99999, 99990)","(19.0, 44.0, 39.583333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 40.625)","(71.0, 200.0, 120.0)","(18.0, 99999, 99990)","(18.0, 50.0, 42.125)"
08-01-2023 18:27:19.288040,"(1.1, 1.51, 1.4977777777777779)","(21.0, 99999, 99990)","(19.0, 44.0, 39.583333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 40.625)","(71.0, 200.0, 120.0)","(18.0, 99999, 99990)","(18.0, 50.0, 42.125)"
08-01-2023 18:27:20.797974,"(1.1, 1.51, 1.4977777777777779)","(21.0, 99999, 99990)","(19.0, 44.0, 39.583333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 40.625)","(71.0, 200.0, 120.0)","(18.0, 99999, 99990)","(18.0, 50.0, 42.125)"
08-01-2023 18:27:22.337460,"(1.1, 1.51, 1.4977777777777779)","(21.0, 99999, 99990)","(19.0, 44.0, 39.583333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 40.625)","(71.0, 200.0, 120.0)","(18.0, 99999, 99990)","(18.0, 50.0, 42.125)"
08-01-2023 18:27:23.864390,"(1.1, 1.51, 1.4977777777777779)","(21.0, 99999, 99990)","(19.0, 44.0, 39.583333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 40.625)","(71.0, 200.0, 120.0)","(18.0, 99999, 99990)","(18.0, 50.0, 42.125)"
08-01-2023 18:27:25.385945,"(1.1, 1.51, 1.4977777777777779)","(21.0, 99999, 99990)","(19.0, 44.0, 39.583333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 40.625)","(71.0, 200.0, 120.0)","(18.0, 99999, 99990)","(18.0, 50.0, 42.125)"
08-01-2023 18:27:26.904488,"(1.1, 1.51, 1.4977777777777779)","(21.0, 99999, 99990)","(19.0, 44.0, 39.583333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 40.625)","(71.0, 200.0, 120.0)","(18.0, 99999, 99990)","(18.0, 50.0, 42.125)"
08-01-2023 18:27:28.529099,"(1.1, 1.51, 1.4977777777777779)","(21.0, 99999, 99990)","(19.0, 44.0, 39.583333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 40.625)","(71.0, 200.0, 120.0)","(18.0, 99999, 99990)","(18.0, 50.0, 42.125)"
08-01-2023 18:27:30.150867,"(1.1, 1.51, 1.4423076923076923)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 33.0)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:27:31.781504,"(1.1, 1.51, 1.4423076923076923)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 33.0)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:27:33.417314,"(1.1, 1.51, 1.4423076923076923)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 33.0)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:27:35.068445,"(1.1, 1.51, 1.4423076923076923)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 33.0)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:27:36.628545,"(1.1, 1.51, 1.4423076923076923)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 33.0)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:27:38.239045,"(1.1, 1.51, 1.29)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:27:39.720394,"(1.1, 1.51, 1.29)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:27:41.256961,"(1.1, 1.51, 1.29)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:27:42.906729,"(1.1, 1.51, 1.29)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:27:44.589720,"(1.1, 1.51, 1.29)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:27:46.226175,"(1.1, 1.51, 1.29)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:27:48.080317,"(1.1, 1.51, 1.29)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:27:49.882329,"(1.1, 1.51, 1.29)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:27:51.413980,"(1.1, 1.51, 1.29)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:27:52.901670,"(1.1, 1.51, 1.29)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:27:54.375419,"(1.1, 1.51, 1.29)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:27:55.874827,"(1.1, 1.51, 1.29)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:27:57.440434,"(1.1, 1.51, 1.29)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:27:58.951900,"(1.1, 1.51, 1.29)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:00.473592,"(1.1, 1.51, 1.29)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:01.993729,"(1.1, 1.51, 1.29)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:03.548388,"(1.1, 1.51, 1.29)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:05.085638,"(1.1, 1.51, 1.3628571428571428)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 160.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:06.590044,"(1.1, 1.5, 1.4815384615384615)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:08.006998,"(1.1, 1.5, 1.4650909090909092)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:09.371815,"(1.1, 1.5, 1.4650909090909092)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:10.803524,"(1.1, 1.5, 1.4650909090909092)","(21.0, 99999, 99990)","(19.0, 44.0, 40.5)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:12.257217,"(1.1, 1.5, 1.4650909090909092)","(21.0, 99999, 99990)","(19.0, 42.0, 36.22222222222222)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:13.722810,"(1.1, 1.5, 1.4650909090909092)","(21.0, 99999, 99990)","(19.0, 42.0, 36.22222222222222)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:15.068921,"(1.1, 1.5, 1.4650909090909092)","(21.0, 99999, 99990)","(19.0, 42.0, 36.22222222222222)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:16.432744,"(1.1, 1.5, 1.4650909090909092)","(21.0, 99999, 99990)","(19.0, 42.0, 36.22222222222222)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:17.833838,"(1.1, 1.5, 1.4650909090909092)","(21.0, 99999, 99990)","(19.0, 42.0, 36.22222222222222)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:19.232183,"(1.1, 1.5, 1.4650909090909092)","(21.0, 99999, 99990)","(19.0, 42.0, 36.22222222222222)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:20.686647,"(1.1, 1.5, 1.4650909090909092)","(21.0, 99999, 99990)","(19.0, 42.0, 36.22222222222222)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:22.072368,"(1.1, 1.5, 1.4650909090909092)","(21.0, 99999, 99990)","(19.0, 42.0, 36.22222222222222)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:23.500337,"(1.1, 1.5, 1.4650909090909092)","(21.0, 99999, 99990)","(19.0, 42.0, 36.22222222222222)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:24.850170,"(1.1, 1.5, 1.4650909090909092)","(21.0, 99999, 99990)","(19.0, 42.0, 36.22222222222222)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 41.42857142857143)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:26.261835,"(1.1, 1.5, 1.4650909090909092)","(21.0, 99999, 99990)","(19.0, 42.0, 36.22222222222222)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 42.75)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:27.562577,"(1.1, 1.5, 1.4650909090909092)","(21.0, 99999, 99990)","(19.0, 42.0, 36.22222222222222)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 42.75)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:28.896357,"(1.1, 1.5, 1.4650909090909092)","(21.0, 99999, 99990)","(19.0, 42.0, 36.22222222222222)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 42.75)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:30.226138,"(1.1, 1.5, 1.4650909090909092)","(21.0, 99999, 99990)","(19.0, 42.0, 36.22222222222222)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 42.75)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:31.585658,"(1.1, 1.5, 1.4650909090909092)","(21.0, 99999, 99990)","(19.0, 42.0, 36.22222222222222)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 42.75)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:33.018788,"(1.1, 1.5, 1.4650909090909092)","(21.0, 99999, 99990)","(19.0, 42.0, 36.22222222222222)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 42.75)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:34.379241,"(1.1, 1.5, 1.4650909090909092)","(21.0, 99999, 99990)","(19.0, 42.0, 36.22222222222222)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 42.75)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:35.796892,"(1.1, 1.5, 1.4650909090909092)","(21.0, 99999, 99990)","(19.0, 42.0, 36.22222222222222)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 42.75)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:37.177488,"(1.1, 1.5, 1.4650909090909092)","(21.0, 99999, 99990)","(19.0, 42.0, 36.22222222222222)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 42.75)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:38.615318,"(1.1, 1.5, 1.4650909090909092)","(21.0, 99999, 99990)","(19.0, 42.0, 36.22222222222222)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 42.75)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:40.051622,"(1.1, 1.5, 1.4721153846153845)","(21.0, 99999, 99990)","(19.0, 42.0, 36.22222222222222)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 33.0)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:41.540896,"(1.1, 1.49, 1.4721153846153845)","(21.0, 99999, 99990)","(19.0, 42.0, 36.22222222222222)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 33.0)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:42.907778,"(1.1, 1.49, 1.4721153846153845)","(21.0, 99999, 99990)","(19.0, 42.0, 36.22222222222222)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 33.0)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:28:44.238271,"(1.1, 1.49, 1.4561818181818182)","(21.0, 99999, 99990)","(19.0, 42.0, 36.22222222222222)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 50.0, 38.8)","(16.0, 48.0, 33.0)","(71.0, 200.0, 165.0)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
