,Weblec Star,Windy Storm,Fernandos Quest,Beatrix Bale,Extreme Rock,Black Compass
11-01-2023 11:58:25.215966,"(3.2, 7.0, 5.090909090909091)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 30.0, 22.153846153846153)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:26.131940,"(3.2, 7.0, 5.090909090909091)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:26.998460,"(3.2, 7.0, 5.090909090909091)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:27.851314,"(3.2, 7.0, 5.090909090909091)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:28.730259,"(3.2, 7.0, 5.425000000000001)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:29.693893,"(3.2, 7.0, 5.9)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:30.597212,"(3.2, 7.0, 5.9)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:31.528389,"(3.2, 7.0, 5.9)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:32.626277,"(3.2, 7.0, 5.625)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:33.617529,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:34.547625,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:35.523081,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:36.489085,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:37.428013,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:38.347634,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:39.219024,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:40.136531,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:41.053075,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:42.037228,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:43.187795,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:44.175172,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:45.112402,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:45.990292,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:46.898157,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:47.791710,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:48.739519,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:49.626307,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:50.628160,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:51.480255,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:52.423487,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:53.369399,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:54.338181,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:55.247038,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:56.205425,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:57.106941,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:58.031653,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:58.892866,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:58:59.737732,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:59:00.787150,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:59:01.636742,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:59:02.538416,"(3.2, 7.0, 5.25)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:59:03.360305,"(3.2, 7.0, 5.333333333333333)","(4.6, 6.8, 6.654545454545454)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:59:04.220946,"(3.2, 7.0, 5.333333333333333)","(4.6, 6.8, 6.654545454545454)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:59:05.149121,"(3.2, 7.0, 5.333333333333333)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:59:06.106828,"(3.2, 7.0, 5.333333333333333)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:59:06.969810,"(3.2, 7.0, 5.333333333333333)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:59:07.857777,"(3.2, 7.0, 5.333333333333333)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:59:08.751704,"(3.2, 7.0, 5.333333333333333)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:59:09.585402,"(3.2, 5.6, 5.1)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.4956)","(14.0, 28.0, 26.125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:59:10.533426,"(3.2, 5.6, 5.1)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.499170124481328)","(14.0, 29.0, 19.3125)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:59:11.417636,"(3.2, 5.6, 5.1)","(4.6, 6.8, 6.0)","(2.35, 2.52, 2.515180722891566)","(14.0, 29.0, 22.18181818181818)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.7)"
11-01-2023 11:59:12.352551,"(3.2, 7.0, 5.666666666666667)","(4.6, 6.8, 6.0)","(2.35, 2.52, 2.515180722891566)","(14.0, 29.0, 22.18181818181818)","(31.0, 290.0, 118.64)","(4.6, 8.4, 7.764705882352941)"
11-01-2023 11:59:13.488865,"(3.2, 6.8, 5.257142857142857)","(4.6, 6.8, 6.0)","(2.35, 2.52, 2.515180722891566)","(14.0, 28.0, 26.0)","(31.0, 290.0, 118.64)","(4.6, 8.4, 7.764705882352941)"
11-01-2023 11:59:14.428400,"(3.2, 6.8, 5.163636363636364)","(4.6, 6.8, 6.0)","(2.35, 2.52, 2.515180722891566)","(14.0, 28.0, 26.0)","(31.0, 290.0, 118.64)","(4.6, 8.4, 7.764705882352941)"
11-01-2023 11:59:15.304640,"(3.2, 6.8, 5.163636363636364)","(4.6, 6.8, 6.0)","(2.35, 2.52, 2.515180722891566)","(14.0, 28.0, 26.0)","(31.0, 290.0, 118.64)","(4.6, 8.4, 7.764705882352941)"
11-01-2023 11:59:16.175950,"(3.2, 6.8, 5.3)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.490530303030303)","(14.0, 29.0, 24.5)","(31.0, 290.0, 118.64)","(4.6, 8.4, 7.764705882352941)"
11-01-2023 11:59:17.049873,"(3.2, 6.8, 5.3)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.490530303030303)","(14.0, 29.0, 24.5)","(31.0, 290.0, 118.64)","(4.6, 8.4, 7.764705882352941)"
11-01-2023 11:59:18.106034,"(3.2, 6.8, 5.3)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.490530303030303)","(14.0, 29.0, 24.5)","(31.0, 290.0, 118.64)","(4.6, 8.4, 7.764705882352941)"
11-01-2023 11:59:19.254167,"(3.2, 6.6, 5.266666666666667)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.490530303030303)","(14.0, 29.0, 24.5)","(31.0, 290.0, 118.64)","(4.6, 8.4, 7.764705882352941)"
11-01-2023 11:59:20.233785,"(3.2, 6.6, 5.266666666666667)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.490530303030303)","(14.0, 29.0, 24.5)","(31.0, 290.0, 118.64)","(4.6, 8.4, 7.764705882352941)"
11-01-2023 11:59:21.196733,"(3.2, 6.6, 5.266666666666667)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.490530303030303)","(14.0, 29.0, 24.5)","(31.0, 290.0, 118.64)","(4.6, 8.4, 7.764705882352941)"
11-01-2023 11:59:22.140613,"(3.2, 6.6, 5.266666666666667)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.490530303030303)","(14.0, 29.0, 24.5)","(31.0, 290.0, 118.64)","(4.6, 8.4, 7.764705882352941)"
11-01-2023 11:59:23.075170,"(3.2, 6.6, 5.266666666666667)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.490530303030303)","(14.0, 29.0, 24.5)","(31.0, 290.0, 118.64)","(4.6, 8.4, 7.764705882352941)"
11-01-2023 11:59:23.961802,"(3.2, 6.6, 5.266666666666667)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.490530303030303)","(14.0, 29.0, 24.5)","(31.0, 290.0, 118.64)","(4.6, 8.4, 7.764705882352941)"
11-01-2023 11:59:24.882173,"(3.2, 6.6, 5.64)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.490530303030303)","(14.0, 29.0, 22.0)","(31.0, 290.0, 118.64)","(4.6, 8.4, 6.65)"
11-01-2023 11:59:25.800491,"(3.2, 6.4, 5.233333333333333)","(4.6, 6.8, 6.0)","(2.35, 2.5, 2.490530303030303)","(14.0, 29.0, 24.333333333333336)","(31.0, 290.0, 118.64)","(4.6, 8.4, 6.65)"
11-01-2023 11:59:26.691136,"(3.2, 6.4, 5.233333333333333)","(4.6, 6.8, 6.633333333333333)","(2.35, 2.5, 2.4487179487179485)","(14.0, 29.0, 24.333333333333336)","(31.0, 290.0, 118.64)","(4.6, 8.4, 6.65)"
11-01-2023 11:59:27.608750,"(3.2, 6.4, 5.233333333333333)","(4.6, 6.8, 6.633333333333333)","(2.35, 2.5, 2.4487179487179485)","(14.0, 29.0, 24.333333333333336)","(31.0, 290.0, 118.64)","(4.6, 8.4, 6.65)"
11-01-2023 11:59:28.471218,"(3.2, 6.4, 5.233333333333333)","(4.6, 6.8, 6.633333333333333)","(2.35, 2.5, 2.4487179487179485)","(14.0, 29.0, 24.333333333333336)","(31.0, 290.0, 118.64)","(4.6, 8.4, 6.65)"
11-01-2023 11:59:29.355066,"(3.2, 6.4, 5.233333333333333)","(4.6, 6.8, 6.633333333333333)","(2.35, 2.5, 2.4487179487179485)","(14.0, 29.0, 24.333333333333336)","(31.0, 290.0, 118.64)","(4.6, 8.4, 6.942857142857143)"
11-01-2023 11:59:30.318327,"(3.2, 6.4, 5.233333333333333)","(4.6, 6.8, 6.633333333333333)","(2.35, 2.5, 2.4487179487179485)","(14.0, 29.0, 24.333333333333336)","(31.0, 290.0, 118.64)","(4.6, 8.4, 6.65)"
11-01-2023 11:59:31.228055,"(3.2, 6.4, 5.233333333333333)","(4.6, 6.8, 6.633333333333333)","(2.35, 2.48, 2.455)","(14.0, 29.0, 24.333333333333336)","(31.0, 290.0, 118.64)","(4.6, 8.4, 6.65)"
11-01-2023 11:59:32.126056,"(3.2, 6.4, 5.233333333333333)","(4.6, 6.8, 6.633333333333333)","(2.35, 2.48, 2.455)","(14.0, 29.0, 24.333333333333336)","(31.0, 290.0, 118.64)","(4.6, 8.4, 6.65)"
11-01-2023 11:59:33.085390,"(3.2, 6.2, 5.266666666666667)","(4.6, 6.8, 6.633333333333333)","(2.35, 2.48, 2.455)","(14.0, 29.0, 24.333333333333336)","(31.0, 290.0, 118.64)","(4.6, 8.4, 6.65)"
11-01-2023 11:59:33.970264,"(3.2, 6.2, 5.271428571428571)","(4.6, 6.8, 6.42)","(2.35, 2.48, 2.455)","(14.0, 29.0, 24.333333333333336)","(31.0, 290.0, 118.64)","(4.6, 8.4, 5.375)"
11-01-2023 11:59:34.874232,"(3.2, 6.2, 5.2)","(4.6, 6.8, 6.636363636363636)","(2.35, 2.48, 2.455)","(14.0, 29.0, 24.333333333333336)","(31.0, 290.0, 118.64)","(4.6, 8.0, 5.375)"
11-01-2023 11:59:35.828387,"(3.2, 6.2, 5.2)","(4.6, 6.8, 6.636363636363636)","(2.35, 2.48, 2.455)","(14.0, 29.0, 24.333333333333336)","(31.0, 290.0, 118.64)","(4.6, 8.0, 5.1875)"
11-01-2023 11:59:36.739062,"(3.2, 6.2, 5.218181818181818)","(4.6, 6.8, 6.636363636363636)","(2.35, 2.48, 2.45)","(14.0, 29.0, 24.333333333333336)","(31.0, 290.0, 118.64)","(4.6, 8.0, 5.1875)"
11-01-2023 11:59:37.685182,"(3.2, 6.2, 5.678947368421053)","(4.6, 6.8, 6.642857142857142)","(2.35, 2.48, 2.45)","(14.0, 29.0, 22.25)","(31.0, 290.0, 118.64)","(4.6, 8.0, 6.4)"
11-01-2023 11:59:38.587200,"(3.2, 6.2, 5.366666666666667)","(4.6, 6.8, 6.171428571428572)","(2.35, 2.48, 2.45)","(14.0, 29.0, 24.666666666666664)","(31.0, 290.0, 118.64)","(4.6, 7.8, 6.4)"
11-01-2023 11:59:39.479077,"(3.2, 6.2, 5.815384615384616)","(4.6, 6.8, 6.088235294117647)","(2.35, 2.48, 2.45)","(14.0, 29.0, 24.666666666666664)","(31.0, 290.0, 118.64)","(4.6, 7.8, 5.7)"
11-01-2023 11:59:40.366870,"(3.2, 6.2, 5.463636363636364)","(4.6, 6.8, 6.127777777777778)","(2.35, 2.48, 2.45)","(14.0, 29.0, 24.666666666666664)","(31.0, 290.0, 118.64)","(4.6, 7.6, 5.733333333333333)"
11-01-2023 11:59:41.288191,"(3.2, 6.2, 5.66)","(4.6, 6.8, 6.127777777777778)","(2.35, 2.48, 2.45)","(14.0, 29.0, 24.666666666666664)","(31.0, 290.0, 118.64)","(4.6, 7.6, 5.5)"
11-01-2023 11:59:42.162249,"(3.2, 6.2, 5.9)","(4.6, 6.8, 6.127777777777778)","(2.35, 2.48, 2.45)","(14.0, 29.0, 24.666666666666664)","(31.0, 290.0, 118.64)","(4.6, 7.6, 5.111111111111111)"
11-01-2023 11:59:43.118155,"(3.2, 7.2, 6.4399999999999995)","(4.6, 6.8, 6.127777777777778)","(2.35, 2.48, 2.45)","(14.0, 29.0, 24.666666666666664)","(31.0, 290.0, 118.64)","(4.6, 7.6, 5.666666666666667)"
11-01-2023 11:59:43.992311,"(3.2, 7.2, 6.4399999999999995)","(4.6, 6.8, 6.127777777777778)","(2.35, 2.48, 2.45)","(14.0, 29.0, 24.666666666666664)","(31.0, 290.0, 118.64)","(4.6, 7.4, 5.666666666666667)"
11-01-2023 11:59:44.867363,"(3.2, 7.2, 6.25)","(4.6, 6.8, 6.127777777777778)","(2.35, 2.48, 2.45)","(14.0, 29.0, 24.666666666666664)","(31.0, 290.0, 118.64)","(4.6, 7.4, 5.666666666666667)"
11-01-2023 11:59:45.739153,"(3.2, 7.0, 5.918181818181818)","(4.6, 6.6, 6.4875)","(2.35, 2.48, 2.45)","(14.0, 29.0, 24.666666666666664)","(31.0, 290.0, 118.64)","(4.6, 7.4, 5.666666666666667)"
11-01-2023 11:59:46.645555,"(3.2, 7.0, 5.918181818181818)","(4.6, 6.6, 6.4875)","(2.35, 2.48, 2.45)","(14.0, 29.0, 24.666666666666664)","(31.0, 290.0, 118.64)","(4.6, 7.4, 5.666666666666667)"
11-01-2023 11:59:47.610808,"(3.2, 7.0, 5.918181818181818)","(4.6, 6.6, 6.4875)","(2.35, 2.48, 2.45)","(14.0, 29.0, 24.666666666666664)","(31.0, 290.0, 118.64)","(4.6, 7.4, 5.666666666666667)"
11-01-2023 11:59:48.557513,"(3.2, 7.0, 5.918181818181818)","(4.6, 6.6, 6.4875)","(2.35, 2.48, 2.45)","(14.0, 29.0, 24.666666666666664)","(31.0, 290.0, 118.64)","(4.6, 7.4, 5.666666666666667)"
11-01-2023 11:59:49.471255,"(3.2, 7.0, 5.918181818181818)","(4.6, 6.6, 6.4875)","(2.35, 2.48, 2.45)","(14.0, 29.0, 22.75)","(31.0, 290.0, 118.64)","(4.6, 7.4, 5.32)"
11-01-2023 11:59:50.367327,"(3.2, 7.0, 5.785714285714286)","(4.6, 6.6, 6.4875)","(2.35, 2.48, 2.45)","(14.0, 29.0, 21.8)","(31.0, 290.0, 118.64)","(4.6, 7.4, 5.32)"
11-01-2023 11:59:51.229382,"(3.2, 7.0, 5.785714285714286)","(4.6, 6.6, 6.4875)","(2.35, 2.48, 2.446086956521739)","(14.0, 29.0, 21.8)","(31.0, 290.0, 118.64)","(4.6, 7.4, 5.1)"
11-01-2023 11:59:52.198299,"(3.2, 7.0, 5.785714285714286)","(4.6, 6.6, 6.4875)","(2.35, 2.48, 2.446086956521739)","(14.0, 29.0, 21.8)","(31.0, 290.0, 118.64)","(4.6, 7.2, 5.066666666666666)"
11-01-2023 11:59:53.190776,"(3.2, 7.0, 5.785714285714286)","(4.6, 6.6, 6.4875)","(2.35, 2.48, 2.45)","(14.0, 29.0, 21.8)","(31.0, 290.0, 118.64)","(4.6, 7.0, 5.044444444444444)"
11-01-2023 11:59:54.139545,"(3.2, 7.0, 5.785714285714286)","(4.6, 6.6, 6.4875)","(2.35, 2.48, 2.45)","(14.0, 29.0, 21.8)","(31.0, 290.0, 118.64)","(4.6, 7.0, 5.044444444444444)"
11-01-2023 11:59:55.113512,"(3.2, 7.0, 5.785714285714286)","(4.6, 6.6, 6.4875)","(2.35, 2.48, 2.45)","(14.0, 29.0, 21.8)","(31.0, 290.0, 118.64)","(4.6, 7.0, 5.699999999999999)"
11-01-2023 11:59:55.951777,"(3.2, 7.0, 5.785714285714286)","(4.6, 6.6, 6.4875)","(2.35, 2.48, 2.45)","(14.0, 29.0, 21.8)","(31.0, 290.0, 118.64)","(4.6, 6.6, 5.699999999999999)"
11-01-2023 11:59:56.812682,"(3.2, 7.0, 5.785714285714286)","(4.6, 6.6, 6.4875)","(2.35, 2.48, 2.45)","(14.0, 29.0, 23.0)","(31.0, 290.0, 118.64)","(4.6, 6.6, 5.699999999999999)"
11-01-2023 11:59:57.772182,"(3.2, 7.0, 5.785714285714286)","(4.6, 6.8, 6.152941176470589)","(2.35, 2.5, 2.4428571428571426)","(14.0, 29.0, 23.0)","(31.0, 290.0, 118.64)","(4.6, 6.6, 5.699999999999999)"
11-01-2023 11:59:58.720818,"(3.2, 7.0, 5.785714285714286)","(4.6, 6.8, 6.152941176470589)","(2.35, 2.5, 2.4428571428571426)","(14.0, 29.0, 23.0)","(31.0, 290.0, 118.64)","(4.6, 6.6, 5.699999999999999)"
11-01-2023 11:59:59.642509,"(3.2, 7.0, 5.785714285714286)","(4.6, 6.8, 6.152941176470589)","(2.35, 2.5, 2.4428571428571426)","(14.0, 29.0, 23.0)","(31.0, 290.0, 118.64)","(4.6, 6.6, 6.24)"
11-01-2023 12:00:00.566505,"(3.2, 7.0, 5.785714285714286)","(4.6, 6.8, 6.133333333333333)","(2.35, 2.5, 2.4428571428571426)","(14.0, 29.0, 23.0)","(31.0, 290.0, 118.64)","(4.6, 6.6, 5.0)"
11-01-2023 12:00:01.452073,"(3.2, 7.0, 5.785714285714286)","(4.6, 6.8, 6.133333333333333)","(2.35, 2.5, 2.4428571428571426)","(14.0, 29.0, 23.0)","(31.0, 290.0, 118.64)","(4.6, 6.6, 5.0)"
11-01-2023 12:00:02.341837,"(3.2, 7.0, 5.785714285714286)","(4.6, 6.8, 6.133333333333333)","(2.35, 2.5, 2.4428571428571426)","(14.0, 29.0, 23.0)","(31.0, 290.0, 118.64)","(4.6, 6.4, 4.945454545454545)"
11-01-2023 12:00:03.281410,"(3.2, 7.0, 5.785714285714286)","(4.6, 6.8, 6.133333333333333)","(2.35, 2.5, 2.4428571428571426)","(14.0, 29.0, 23.0)","(31.0, 290.0, 118.64)","(4.6, 6.4, 4.945454545454545)"
11-01-2023 12:00:04.214261,"(3.2, 6.6, 5.7727272727272725)","(4.6, 6.8, 6.133333333333333)","(2.35, 2.5, 2.4428571428571426)","(14.0, 29.0, 23.0)","(31.0, 290.0, 226.44444444444446)","(4.6, 6.4, 4.945454545454545)"
11-01-2023 12:00:05.189552,"(3.2, 6.6, 5.7727272727272725)","(4.6, 6.8, 6.2444444444444445)","(2.35, 2.5, 2.4428571428571426)","(14.0, 29.0, 23.0)","(31.0, 250.0, 164.85714285714286)","(4.6, 6.4, 4.945454545454545)"
11-01-2023 12:00:06.154497,"(3.2, 6.6, 5.671428571428571)","(4.6, 6.8, 6.2444444444444445)","(2.35, 2.5, 2.4428571428571426)","(14.0, 29.0, 23.0)","(31.0, 260.0, 226.44444444444446)","(4.6, 6.4, 4.945454545454545)"
11-01-2023 12:00:07.089268,"(3.2, 6.6, 5.671428571428571)","(4.6, 6.8, 6.2444444444444445)","(2.35, 2.5, 2.4428571428571426)","(14.0, 29.0, 23.0)","(31.0, 250.0, 226.44444444444446)","(4.6, 6.4, 4.945454545454545)"
11-01-2023 12:00:07.995558,"(3.2, 6.6, 5.671428571428571)","(4.6, 6.8, 6.2444444444444445)","(2.35, 2.5, 2.4428571428571426)","(14.0, 29.0, 23.0)","(31.0, 250.0, 226.44444444444446)","(4.6, 6.4, 4.945454545454545)"
11-01-2023 12:00:08.838399,"(3.2, 6.6, 5.671428571428571)","(4.6, 6.8, 6.2444444444444445)","(2.35, 2.5, 2.4428571428571426)","(14.0, 29.0, 23.0)","(31.0, 250.0, 226.44444444444446)","(4.6, 6.4, 4.945454545454545)"
11-01-2023 12:00:09.739551,"(3.2, 6.6, 5.671428571428571)","(4.6, 6.8, 6.2444444444444445)","(2.35, 2.5, 2.4428571428571426)","(14.0, 29.0, 23.0)","(31.0, 250.0, 199.6)","(4.6, 6.4, 4.95)"
