,Ms Lucky Leaves,Hillbilly Joker,Bad Bailey,Real Talent,Tysons Typhoon,Darley Dynamo,Lala Que,Earn The Fizz
09-01-2023 11:00:15.377436,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:16.529324,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:17.658727,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:18.898745,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:20.117014,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:21.190289,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:22.406127,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:23.675591,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:24.918623,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:26.184127,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:27.404005,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:28.614995,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:29.863954,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:31.136677,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:32.373933,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:33.586272,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:34.814546,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:36.056534,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:37.298326,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:38.497669,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:39.698727,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:40.905706,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:42.156596,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:43.395618,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:44.580528,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:45.690109,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:46.947275,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:48.054050,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:49.174759,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:50.263243,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:51.295907,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:52.372166,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:53.473662,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:54.624241,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:55.761803,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:56.924604,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:58.134818,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:00:59.372727,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:00.596481,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:01.786578,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:02.968612,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:04.206327,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:05.456994,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:06.652392,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:07.823453,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:09.083213,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:10.282851,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:11.530427,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:12.720372,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:13.959183,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:15.117558,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:16.318516,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:17.453651,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:18.605077,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:19.797599,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:20.942629,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:22.145653,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:23.362748,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:24.605676,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:25.808690,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:26.991778,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:28.264059,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:29.471714,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:30.671546,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:31.848054,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:33.003005,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:34.186881,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:35.330747,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:36.483799,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:37.672970,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:38.771159,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:39.803686,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:40.812438,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:41.795331,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:42.828941,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:43.915604,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:45.028116,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:46.143754,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:47.271367,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:48.397437,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
09-01-2023 11:01:49.480871,"(4.8, 12.0, 5.52)","(12.0, 32.0, 25.823529411764707)","(11.0, 24.0, 20.11111111111111)","(15.0, 38.0, 26.863636363636363)","(10.0, 20.0, 15.923076923076923)","(2.8, 4.3, 3.34)","(5.0, 8.0, 6.541666666666666)","(4.8, 7.8, 6.675000000000001)"
