,East On Henry,Chi Foose,Sidewinder,Darnum Blaze,Sir Les,My Girl Whizbang,Lofty
05-01-2023 14:34:29.361767,"(4.0, 9.8, 7.800000000000001)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 495.55555555555554)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.05, 2.514)"
05-01-2023 14:34:30.400250,"(4.0, 9.8, 7.800000000000001)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 427.5)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.05, 2.514)"
05-01-2023 14:34:31.460795,"(4.0, 9.8, 7.800000000000001)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 427.5)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.05, 2.514)"
05-01-2023 14:34:32.554130,"(4.0, 9.8, 7.800000000000001)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.05, 2.514)"
05-01-2023 14:34:33.607594,"(4.0, 9.8, 7.800000000000001)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.05, 2.514)"
05-01-2023 14:34:34.674024,"(4.0, 9.8, 7.800000000000001)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.05, 2.514)"
05-01-2023 14:34:35.640319,"(4.0, 9.8, 7.800000000000001)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.05, 2.514)"
05-01-2023 14:34:36.691752,"(4.0, 9.8, 6.333333333333333)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.05, 2.6166666666666667)"
05-01-2023 14:34:37.795618,"(4.0, 9.8, 6.333333333333333)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.05, 2.7181818181818183)"
05-01-2023 14:34:38.823771,"(4.0, 9.8, 6.333333333333333)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.0, 2.4833333333333334)"
05-01-2023 14:34:39.923957,"(4.0, 9.8, 6.333333333333333)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.0, 2.4833333333333334)"
05-01-2023 14:34:41.180789,"(4.0, 9.8, 6.333333333333333)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.0, 2.6666666666666665)"
05-01-2023 14:34:42.383689,"(4.0, 9.8, 6.333333333333333)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.0, 2.6666666666666665)"
05-01-2023 14:34:43.608655,"(4.0, 9.8, 6.333333333333333)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.0, 2.6666666666666665)"
05-01-2023 14:34:44.968629,"(4.0, 9.8, 6.333333333333333)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.0, 2.5575757575757576)"
05-01-2023 14:34:46.123784,"(4.0, 9.8, 6.333333333333333)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.7, 2.6577777777777776)"
05-01-2023 14:34:47.384135,"(4.0, 9.8, 6.333333333333333)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 2.98, 2.818888888888889)"
05-01-2023 14:34:48.484524,"(4.0, 9.8, 6.333333333333333)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 2.98, 2.818888888888889)"
05-01-2023 14:34:49.641694,"(4.0, 9.8, 6.333333333333333)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 2.98, 2.818888888888889)"
05-01-2023 14:34:50.815314,"(4.0, 9.8, 6.333333333333333)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 2.98, 2.818888888888889)"
05-01-2023 14:34:51.960189,"(4.0, 9.8, 8.314285714285715)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 2.98, 2.818888888888889)"
05-01-2023 14:34:53.077227,"(4.0, 9.8, 8.314285714285715)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 2.98, 2.818888888888889)"
05-01-2023 14:34:54.267215,"(4.0, 9.8, 8.314285714285715)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 2.98, 3.035)"
05-01-2023 14:34:55.358187,"(4.0, 9.8, 8.314285714285715)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.65, 2.985)"
05-01-2023 14:34:56.511162,"(4.0, 9.8, 8.314285714285715)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.55, 2.59625)"
05-01-2023 14:34:57.519255,"(4.0, 9.8, 8.314285714285715)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.55, 2.59625)"
05-01-2023 14:34:58.522547,"(4.0, 9.8, 8.314285714285715)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.05, 2.978048780487805)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.55, 2.59625)"
05-01-2023 14:34:59.554967,"(4.0, 9.8, 8.314285714285715)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.55, 2.59625)"
05-01-2023 14:35:00.693550,"(4.0, 9.8, 8.314285714285715)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.55, 2.59625)"
05-01-2023 14:35:01.687182,"(4.0, 9.8, 8.314285714285715)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.55, 2.59625)"
05-01-2023 14:35:02.815221,"(4.0, 9.8, 8.314285714285715)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.55, 2.59625)"
05-01-2023 14:35:03.918416,"(4.0, 9.8, 8.314285714285715)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.55, 2.59625)"
05-01-2023 14:35:05.086522,"(4.0, 9.8, 8.314285714285715)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.55, 2.79)"
05-01-2023 14:35:06.270589,"(4.0, 9.8, 8.314285714285715)","(31.0, 320.0, 162.9090909090909)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.45, 2.6333333333333333)"
05-01-2023 14:35:07.311956,"(4.0, 9.8, 8.314285714285715)","(31.0, 250.0, 187.71428571428572)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.5, 2.6333333333333333)"
05-01-2023 14:35:08.362230,"(4.0, 9.8, 8.314285714285715)","(31.0, 250.0, 187.71428571428572)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.5, 2.6333333333333333)"
05-01-2023 14:35:09.319123,"(4.0, 9.8, 8.314285714285715)","(31.0, 250.0, 187.71428571428572)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.5, 2.6333333333333333)"
05-01-2023 14:35:10.298027,"(4.0, 9.8, 8.314285714285715)","(31.0, 250.0, 187.71428571428572)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.5, 2.6333333333333333)"
05-01-2023 14:35:11.262241,"(4.0, 9.8, 8.314285714285715)","(31.0, 250.0, 187.71428571428572)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 19.371428571428574)","(1.95, 3.5, 2.6333333333333333)"
05-01-2023 14:35:12.257207,"(4.0, 9.8, 8.314285714285715)","(31.0, 250.0, 187.71428571428572)","(26.0, 180.0, 131.33333333333331)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 18.2)","(1.95, 3.5, 2.501333333333333)"
05-01-2023 14:35:13.287324,"(4.0, 9.8, 8.314285714285715)","(31.0, 250.0, 187.71428571428572)","(26.0, 180.0, 156.0)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 18.2)","(1.95, 3.7, 3.065)"
05-01-2023 14:35:14.368018,"(4.0, 9.8, 8.314285714285715)","(31.0, 250.0, 187.71428571428572)","(26.0, 180.0, 156.0)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 15.3)","(1.95, 3.65, 3.065)"
05-01-2023 14:35:15.431087,"(4.0, 9.8, 8.314285714285715)","(31.0, 250.0, 187.14285714285714)","(26.0, 180.0, 144.0)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 15.3)","(1.95, 3.65, 2.8)"
05-01-2023 14:35:16.502427,"(4.0, 9.8, 8.314285714285715)","(31.0, 340.0, 202.22222222222223)","(26.0, 180.0, 144.0)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 15.3)","(1.95, 3.6, 3.0149999999999997)"
05-01-2023 14:35:17.596048,"(4.0, 9.8, 8.314285714285715)","(31.0, 340.0, 202.22222222222223)","(26.0, 180.0, 144.0)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 15.3)","(1.95, 3.55, 2.7177777777777776)"
05-01-2023 14:35:18.629177,"(4.0, 9.8, 8.314285714285715)","(31.0, 340.0, 202.22222222222223)","(26.0, 180.0, 144.0)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 15.3)","(1.95, 3.55, 2.7177777777777776)"
05-01-2023 14:35:19.947805,"(4.0, 9.8, 8.314285714285715)","(31.0, 340.0, 288.3333333333333)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 15.3)","(1.95, 3.55, 2.7177777777777776)"
05-01-2023 14:35:21.062462,"(4.0, 9.8, 8.314285714285715)","(31.0, 340.0, 288.3333333333333)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 15.3)","(1.95, 3.55, 2.7177777777777776)"
05-01-2023 14:35:22.212126,"(4.0, 9.8, 8.314285714285715)","(31.0, 340.0, 288.3333333333333)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 15.3)","(1.95, 3.55, 3.1933333333333334)"
05-01-2023 14:35:23.323151,"(4.0, 9.8, 8.314285714285715)","(31.0, 340.0, 288.3333333333333)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 15.3)","(1.95, 3.55, 3.2379166666666666)"
05-01-2023 14:35:24.407039,"(4.0, 9.8, 8.314285714285715)","(31.0, 340.0, 288.3333333333333)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 15.3)","(1.95, 3.55, 2.8633333333333333)"
05-01-2023 14:35:25.384064,"(4.0, 9.8, 7.25)","(31.0, 340.0, 288.3333333333333)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 15.3)","(1.95, 3.55, 2.8633333333333333)"
05-01-2023 14:35:26.407967,"(4.0, 9.8, 7.25)","(31.0, 340.0, 288.3333333333333)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 15.3)","(1.95, 3.55, 2.9850000000000003)"
05-01-2023 14:35:27.609820,"(4.0, 9.8, 7.25)","(31.0, 340.0, 288.3333333333333)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.978048780487805)","(9.0, 21.0, 15.3)","(1.95, 3.45, 2.9850000000000003)"
05-01-2023 14:35:28.717700,"(4.0, 9.8, 7.25)","(31.0, 340.0, 288.3333333333333)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 3.0, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.45, 2.8)"
05-01-2023 14:35:29.757675,"(4.0, 9.8, 7.25)","(31.0, 340.0, 288.3333333333333)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.5, 2.8)"
05-01-2023 14:35:30.868294,"(4.0, 9.8, 7.25)","(31.0, 340.0, 288.3333333333333)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.5, 2.8)"
05-01-2023 14:35:31.982109,"(4.0, 9.8, 7.25)","(31.0, 340.0, 288.3333333333333)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.5, 2.8)"
05-01-2023 14:35:32.959767,"(4.0, 9.8, 7.25)","(31.0, 340.0, 288.3333333333333)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.5, 2.7857142857142856)"
05-01-2023 14:35:33.994906,"(4.0, 9.8, 7.25)","(31.0, 340.0, 288.3333333333333)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.45, 2.7857142857142856)"
05-01-2023 14:35:35.061991,"(4.0, 9.8, 7.25)","(31.0, 340.0, 288.3333333333333)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.45, 2.7857142857142856)"
05-01-2023 14:35:36.050953,"(4.0, 9.8, 8.314285714285715)","(31.0, 340.0, 288.3333333333333)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.45, 2.7083333333333335)"
05-01-2023 14:35:36.989691,"(4.0, 9.8, 8.314285714285715)","(31.0, 340.0, 288.3333333333333)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.45, 2.7083333333333335)"
05-01-2023 14:35:38.035707,"(4.0, 9.8, 8.314285714285715)","(31.0, 340.0, 288.3333333333333)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.45, 2.9555555555555557)"
05-01-2023 14:35:39.162646,"(4.0, 9.8, 8.314285714285715)","(31.0, 340.0, 288.3333333333333)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.45, 2.9555555555555557)"
05-01-2023 14:35:40.433430,"(4.0, 9.8, 8.314285714285715)","(31.0, 340.0, 288.3333333333333)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.45, 3.3866666666666667)"
05-01-2023 14:35:41.513042,"(4.0, 9.8, 8.314285714285715)","(31.0, 340.0, 288.3333333333333)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.8, 3.4194444444444443)"
05-01-2023 14:35:42.620992,"(4.0, 9.8, 8.314285714285715)","(31.0, 340.0, 288.3333333333333)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.75, 3.3372727272727274)"
05-01-2023 14:35:43.641274,"(4.0, 9.8, 8.314285714285715)","(31.0, 340.0, 288.3333333333333)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.7, 3.3372727272727274)"
05-01-2023 14:35:44.760556,"(4.0, 9.8, 8.314285714285715)","(31.0, 340.0, 288.3333333333333)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.7, 3.4783333333333335)"
05-01-2023 14:35:45.910652,"(4.0, 9.8, 8.314285714285715)","(31.0, 330.0, 145.3846153846154)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.7, 3.4783333333333335)"
05-01-2023 14:35:47.109826,"(4.0, 9.8, 8.314285714285715)","(31.0, 330.0, 145.3846153846154)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.7, 3.4783333333333335)"
05-01-2023 14:35:48.259976,"(4.0, 9.8, 8.314285714285715)","(31.0, 330.0, 145.3846153846154)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.7, 3.4783333333333335)"
05-01-2023 14:35:49.506105,"(4.0, 9.8, 8.314285714285715)","(31.0, 330.0, 145.3846153846154)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.7, 3.4783333333333335)"
05-01-2023 14:35:50.658743,"(4.0, 9.8, 8.314285714285715)","(31.0, 330.0, 118.23529411764707)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 466.66666666666663)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.7, 3.14)"
05-01-2023 14:35:51.786441,"(4.0, 9.8, 8.314285714285715)","(31.0, 330.0, 118.23529411764707)","(26.0, 180.0, 155.33333333333334)","(61.0, 550.0, 200.0)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.7, 2.8444444444444446)"
05-01-2023 14:35:52.938443,"(4.0, 9.8, 8.314285714285715)","(31.0, 230.0, 196.66666666666669)","(26.0, 180.0, 155.33333333333334)","(61.0, 230.0, 200.0)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.7, 3.365217391304348)"
05-01-2023 14:35:54.017474,"(4.0, 9.8, 8.314285714285715)","(31.0, 230.0, 196.66666666666669)","(26.0, 180.0, 155.33333333333334)","(61.0, 230.0, 200.0)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.7, 3.473529411764706)"
05-01-2023 14:35:55.315248,"(4.0, 9.8, 8.314285714285715)","(31.0, 230.0, 196.66666666666669)","(26.0, 180.0, 155.33333333333334)","(61.0, 230.0, 200.0)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.7, 3.473529411764706)"
05-01-2023 14:35:56.532842,"(4.0, 9.8, 8.314285714285715)","(31.0, 230.0, 196.66666666666669)","(26.0, 180.0, 155.33333333333334)","(61.0, 230.0, 200.0)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.7, 3.16)"
05-01-2023 14:35:57.654037,"(4.0, 9.8, 8.314285714285715)","(31.0, 230.0, 196.66666666666669)","(26.0, 180.0, 155.33333333333334)","(61.0, 230.0, 200.0)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.7, 2.928571428571429)"
05-01-2023 14:35:58.802882,"(4.0, 9.8, 8.314285714285715)","(31.0, 230.0, 196.66666666666669)","(26.0, 180.0, 155.33333333333334)","(61.0, 230.0, 199.33333333333334)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.65, 3.4523076923076923)"
05-01-2023 14:36:00.061986,"(4.0, 9.8, 8.314285714285715)","(31.0, 230.0, 196.66666666666669)","(26.0, 180.0, 155.33333333333334)","(61.0, 230.0, 199.33333333333334)","(3.0, 2.98, 2.959512195121951)","(9.0, 21.0, 15.3)","(1.95, 3.6, 3.334375)"
05-01-2023 14:36:01.323680,"(4.0, 9.8, 8.314285714285715)","(31.0, 230.0, 196.66666666666669)","(26.0, 180.0, 155.33333333333334)","(61.0, 230.0, 199.33333333333334)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 15.3)","(1.95, 3.65, 3.334375)"
05-01-2023 14:36:02.518384,"(4.0, 9.8, 8.314285714285715)","(31.0, 230.0, 196.66666666666669)","(26.0, 180.0, 155.33333333333334)","(61.0, 230.0, 199.33333333333334)","(3.0, 3.05, 3.024390243902439)","(9.0, 21.0, 15.3)","(1.95, 3.65, 3.334375)"
05-01-2023 14:36:03.764906,"(4.0, 9.8, 8.314285714285715)","(31.0, 230.0, 196.66666666666669)","(26.0, 180.0, 155.33333333333334)","(61.0, 230.0, 199.33333333333334)","(3.0, 3.05, 2.897692307692308)","(9.0, 21.0, 15.3)","(1.95, 3.65, 3.334375)"
05-01-2023 14:36:04.986452,"(4.0, 9.8, 8.314285714285715)","(31.0, 230.0, 196.66666666666669)","(26.0, 180.0, 155.33333333333334)","(61.0, 230.0, 199.33333333333334)","(3.0, 3.05, 2.897692307692308)","(9.0, 21.0, 15.3)","(1.95, 3.65, 3.334375)"
05-01-2023 14:36:06.262244,"(4.0, 9.8, 8.314285714285715)","(31.0, 230.0, 196.66666666666669)","(26.0, 180.0, 155.33333333333334)","(61.0, 230.0, 199.33333333333334)","(3.0, 3.05, 2.897692307692308)","(9.0, 21.0, 15.3)","(1.95, 3.65, 2.942857142857143)"
05-01-2023 14:36:07.517549,"(4.0, 9.8, 8.314285714285715)","(31.0, 230.0, 196.66666666666669)","(26.0, 180.0, 155.33333333333334)","(61.0, 230.0, 199.33333333333334)","(3.0, 3.05, 2.897692307692308)","(9.0, 21.0, 15.3)","(1.95, 3.6, 2.942857142857143)"
