,Micajah,Oak Hill Lg,Wise Guy,Grief,Bet Again,Hostile Afleet
16-12-2022 09:53:08.486508,"(1.9, 2.32, 2.143333333333333)","(7.0, 12.0, 11.0)","(6.5, 10.5, 7.6461538461538465)","(4.4, 8.2, 6.485714285714286)","(16.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:09.410140,"(1.9, 2.32, 2.143333333333333)","(7.0, 12.0, 11.0)","(6.5, 10.5, 7.6461538461538465)","(4.4, 8.2, 6.485714285714286)","(16.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:10.387002,"(1.9, 2.32, 2.143333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.5, 7.6461538461538465)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:11.314699,"(1.9, 2.32, 2.143333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.5, 7.6461538461538465)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:12.242105,"(1.9, 2.32, 2.143333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.5, 7.6461538461538465)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:13.296324,"(1.9, 2.32, 2.143333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.5, 7.6461538461538465)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:14.277044,"(1.9, 2.32, 2.143333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.5, 7.6461538461538465)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:15.320900,"(1.9, 2.32, 2.143333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.5, 7.6461538461538465)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:16.325127,"(1.9, 2.32, 2.19)","(7.0, 12.0, 11.0)","(5.5, 10.5, 7.6461538461538465)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:17.362607,"(1.9, 2.32, 2.19)","(7.0, 12.0, 11.0)","(5.5, 10.5, 7.6461538461538465)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:18.504760,"(1.9, 2.32, 2.19)","(7.0, 12.0, 11.0)","(5.5, 10.5, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:19.489563,"(1.9, 2.32, 2.19)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:20.481440,"(1.9, 2.32, 2.15)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:21.384491,"(1.9, 2.32, 2.218)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:22.341199,"(1.9, 2.32, 2.218)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:23.201025,"(1.9, 2.32, 2.218)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:24.099358,"(1.9, 2.32, 2.218)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:24.995989,"(1.9, 2.32, 2.218)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:25.875269,"(1.9, 2.32, 2.218)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:26.761495,"(1.9, 2.32, 2.218)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:27.656898,"(1.9, 2.32, 2.218)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:28.536875,"(1.9, 2.32, 2.1533333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:29.444759,"(1.9, 2.32, 2.1533333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:30.359095,"(1.9, 2.32, 2.1533333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:31.250691,"(1.9, 2.32, 2.1533333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:32.193633,"(1.9, 2.32, 2.1533333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:33.048459,"(1.9, 2.32, 2.1533333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:33.990811,"(1.9, 2.32, 2.1533333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:34.988445,"(1.9, 2.32, 2.1533333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:35.860666,"(1.9, 2.32, 2.1533333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:36.776748,"(1.9, 2.32, 2.1533333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:37.685860,"(1.9, 2.32, 2.1533333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:38.524320,"(1.9, 2.32, 2.1533333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:39.405849,"(1.9, 2.32, 2.1533333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:40.309451,"(1.9, 2.32, 2.1533333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(10.0, 13.5, 12.1)"
16-12-2022 09:53:41.221100,"(1.9, 2.32, 2.1533333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:53:42.184146,"(1.9, 2.32, 2.1533333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:53:43.066897,"(1.9, 2.32, 2.1533333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:53:43.996436,"(1.9, 2.32, 2.1533333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:53:44.835588,"(1.9, 2.32, 2.1533333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:53:45.726626,"(1.9, 2.32, 2.1533333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:53:46.590629,"(1.9, 2.32, 2.1533333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:53:47.437155,"(1.9, 2.32, 2.1533333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:53:48.360124,"(1.9, 2.32, 2.1533333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:53:49.439831,"(1.9, 2.32, 2.1533333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:53:50.433317,"(1.9, 2.32, 2.1533333333333333)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:53:51.396749,"(1.9, 2.32, 2.1975)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:53:52.256292,"(1.9, 2.32, 2.1975)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:53:53.144489,"(1.9, 2.32, 2.1975)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:53:54.049282,"(1.9, 2.32, 2.2239999999999998)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:53:54.906041,"(1.9, 2.32, 2.2239999999999998)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:53:55.853764,"(1.9, 2.32, 2.2239999999999998)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:53:56.806766,"(1.9, 2.32, 2.2239999999999998)","(7.0, 12.0, 11.0)","(5.5, 10.0, 9.314285714285713)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:53:57.802507,"(1.9, 2.32, 2.2239999999999998)","(7.0, 12.0, 11.0)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:53:58.774541,"(1.9, 2.32, 2.2239999999999998)","(7.0, 12.0, 11.0)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:53:59.724361,"(1.9, 2.32, 2.2239999999999998)","(7.0, 12.0, 11.0)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:00.684272,"(1.9, 2.32, 2.2239999999999998)","(7.0, 12.0, 11.0)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:01.643139,"(1.9, 2.32, 2.2024999999999997)","(7.0, 12.0, 11.0)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:02.571915,"(1.9, 2.32, 2.2416666666666667)","(7.0, 12.0, 11.0)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:03.487440,"(1.9, 2.32, 2.2416666666666667)","(7.0, 12.0, 11.0)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:04.451835,"(1.9, 2.32, 2.2416666666666667)","(7.0, 12.0, 11.0)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:05.530028,"(1.9, 2.32, 2.2416666666666667)","(7.0, 12.0, 11.0)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:06.729169,"(1.9, 2.32, 2.2416666666666667)","(7.0, 12.0, 11.0)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:07.855437,"(1.9, 2.32, 2.2416666666666667)","(7.0, 12.0, 11.0)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:08.893533,"(1.9, 2.32, 2.2416666666666667)","(7.0, 12.5, 11.375)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:09.833564,"(1.9, 2.32, 2.2416666666666667)","(7.0, 12.5, 11.375)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:10.721061,"(1.9, 2.32, 2.1666666666666665)","(7.0, 12.5, 11.375)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:11.649419,"(1.9, 2.32, 2.1666666666666665)","(7.0, 12.5, 11.375)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:12.580869,"(1.9, 2.32, 2.1666666666666665)","(7.0, 12.5, 11.375)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:13.839447,"(1.9, 2.32, 2.17)","(7.0, 12.5, 11.375)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:15.065983,"(1.9, 2.32, 2.17)","(7.0, 12.5, 11.375)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:16.248249,"(1.9, 2.32, 2.17)","(7.0, 12.5, 11.375)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:17.380062,"(1.9, 2.32, 2.21)","(7.0, 12.5, 11.375)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:18.500422,"(1.9, 2.32, 2.21)","(7.0, 12.5, 11.375)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:19.421389,"(1.9, 2.32, 2.21)","(7.0, 12.5, 11.375)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:20.433473,"(1.9, 2.32, 2.21)","(7.0, 12.5, 11.375)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:21.474440,"(1.9, 2.32, 2.21)","(7.0, 12.5, 11.375)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:22.691270,"(1.9, 2.32, 2.21)","(7.0, 12.5, 11.375)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:23.803089,"(1.9, 2.32, 2.21)","(7.0, 12.5, 11.375)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:24.836617,"(1.9, 2.32, 2.1766666666666667)","(7.0, 12.5, 11.375)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:26.123999,"(1.9, 2.32, 2.1766666666666667)","(7.0, 12.5, 11.375)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:27.237702,"(1.9, 2.32, 2.234)","(7.0, 12.5, 11.375)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:28.369027,"(1.9, 2.32, 2.234)","(7.0, 12.5, 11.375)","(5.5, 10.0, 7.257142857142857)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:29.401300,"(1.9, 2.32, 2.234)","(7.0, 12.5, 11.375)","(5.5, 10.0, 8.433333333333334)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:30.532006,"(1.9, 2.32, 2.234)","(7.0, 12.5, 11.375)","(5.5, 10.0, 7.835294117647059)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:31.527281,"(1.9, 2.32, 2.234)","(7.5, 12.5, 11.375)","(5.5, 10.0, 7.835294117647059)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:32.508291,"(1.9, 2.32, 2.1766666666666667)","(7.5, 12.5, 11.375)","(5.5, 10.0, 7.835294117647059)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:33.503947,"(1.9, 2.32, 2.1799999999999997)","(7.5, 12.5, 11.375)","(5.5, 10.0, 7.835294117647059)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:34.476802,"(1.9, 2.32, 2.1799999999999997)","(7.5, 12.5, 11.375)","(5.5, 10.0, 7.835294117647059)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:35.521195,"(1.9, 2.32, 2.1799999999999997)","(7.5, 12.5, 11.375)","(5.5, 10.0, 7.835294117647059)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:36.541421,"(1.9, 2.32, 2.1799999999999997)","(7.5, 12.5, 11.375)","(5.5, 10.0, 7.835294117647059)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:37.562480,"(1.9, 2.32, 2.1799999999999997)","(7.5, 12.5, 11.375)","(5.5, 10.0, 7.835294117647059)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:38.547645,"(1.9, 2.32, 2.1799999999999997)","(7.5, 12.5, 11.375)","(5.5, 10.0, 7.835294117647059)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:39.512500,"(1.9, 2.32, 2.1799999999999997)","(7.5, 12.5, 11.375)","(5.5, 10.0, 7.835294117647059)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:40.429437,"(1.9, 2.32, 2.1799999999999997)","(7.5, 12.5, 11.375)","(5.5, 10.0, 7.835294117647059)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:41.380321,"(1.9, 2.32, 2.1799999999999997)","(7.5, 12.5, 11.375)","(5.5, 10.0, 7.835294117647059)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:42.347479,"(1.9, 2.32, 2.1799999999999997)","(7.5, 12.5, 11.375)","(5.5, 10.0, 7.835294117647059)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:43.329379,"(1.9, 2.32, 2.1799999999999997)","(7.5, 12.5, 11.375)","(5.5, 10.0, 7.835294117647059)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:44.353020,"(1.9, 2.32, 2.1799999999999997)","(7.5, 12.5, 11.375)","(5.5, 10.0, 7.835294117647059)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:45.585030,"(1.9, 2.32, 2.1799999999999997)","(7.5, 12.5, 11.375)","(5.5, 10.0, 7.835294117647059)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:46.754819,"(1.9, 2.32, 2.1799999999999997)","(7.5, 12.5, 11.375)","(5.5, 10.0, 7.835294117647059)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:47.847214,"(1.9, 2.32, 2.1799999999999997)","(7.5, 12.5, 11.375)","(5.5, 10.0, 7.835294117647059)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:48.922987,"(1.9, 2.32, 2.1799999999999997)","(7.5, 12.5, 11.375)","(5.5, 10.0, 7.511538461538462)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:49.884336,"(1.9, 2.32, 2.1799999999999997)","(7.5, 12.5, 11.375)","(5.5, 11.5, 7.511538461538462)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:50.801809,"(1.9, 2.32, 2.1799999999999997)","(7.5, 12.5, 11.375)","(5.5, 11.0, 10.44)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:51.711908,"(1.9, 2.32, 2.1799999999999997)","(7.5, 12.5, 11.375)","(5.5, 11.0, 10.44)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
16-12-2022 09:54:52.814447,"(1.9, 2.32, 2.1799999999999997)","(7.5, 12.5, 11.375)","(5.5, 11.0, 10.44)","(4.4, 8.2, 6.485714285714286)","(18.0, 40.0, 17.90909090909091)","(11.0, 13.5, 12.1)"
