,Our Patchy,Quimby Bale,Taking A Toll,Spolly Rock,Be Charming,Paris Designer
09-01-2023 16:29:41.850148,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:29:42.720203,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:29:43.647629,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:29:44.544716,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:29:45.409296,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:29:46.284876,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:29:47.183383,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:29:48.097327,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:29:48.984406,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:29:49.830215,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:29:50.751126,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:29:51.685113,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:29:52.586209,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:29:53.465420,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:29:54.316979,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:29:55.263239,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:29:56.201421,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:29:57.051200,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:29:57.923420,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:29:58.828696,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:29:59.714757,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:00.637266,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:01.571867,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:02.463196,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:03.340556,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:04.206406,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:05.122209,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:06.003857,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:06.914175,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:07.793572,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:08.679487,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:09.571736,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:10.479653,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:11.413201,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:12.294360,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:13.142530,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:14.079099,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:15.013788,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:15.988022,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:16.906765,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:17.760364,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:18.671639,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:19.602458,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:20.475517,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:21.324227,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:22.238596,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:23.154051,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:24.087803,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:24.999994,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:25.898010,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:26.903308,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:27.771436,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:28.669894,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:29.598035,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:30.581277,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:31.536725,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:32.377648,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:33.247515,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:34.182999,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:35.060347,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:35.925833,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:36.811990,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:37.770932,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:38.704792,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:39.658671,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:40.505795,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:41.359634,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:42.307131,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:43.286486,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:44.208508,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:45.118828,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:46.006908,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:46.869046,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:47.735981,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:48.587039,"(3.0, 4.8, 4.376470588235294)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:49.555542,"(3.0, 4.2, 3.6782608695652175)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:50.498226,"(3.0, 4.2, 3.6782608695652175)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:51.429924,"(3.0, 4.2, 3.6782608695652175)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:52.331286,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:53.181402,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:54.096481,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:55.014436,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:55.867878,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:56.723983,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:57.656830,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:58.595648,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:30:59.558331,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:31:00.422842,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:31:01.291153,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:31:02.201167,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:31:03.089344,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:31:03.994419,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 26.590909090909093)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:31:04.891267,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:31:05.764340,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:31:06.677494,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:31:07.580251,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:31:08.473281,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:31:09.386643,"(3.0, 4.2, 3.109090909090909)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:31:10.330787,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:31:11.209669,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
09-01-2023 16:31:12.052342,"(3.0, 4.2, 3.72)","(5.0, 9.0, 7.524324324324324)","(4.8, 9.4, 8.83030303030303)","(13.0, 28.0, 25.0)","(3.7, 7.2, 5.059259259259259)","(4.8, 8.4, 7.035897435897436)"
