,Feels Lika Boss,Doc Harvey,Waiting For You,Half Moon Beach,White Star Village,Im Alright Jack,Vieira,Mischievous Maggie,Our Modern Minnie,Impetuoso
275,"[datetime.datetime(2022, 11, 28, 17, 59, 59, 752037), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 17, 59, 59, 752037), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 59, 59, 752037), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 59, 59, 752037), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 59, 59, 752037), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 17, 59, 59, 752037), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 59, 59, 752037), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 59, 59, 752037), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 17, 59, 59, 752037), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 17, 59, 59, 752037), 15.0, 95.0]"
276,"[datetime.datetime(2022, 11, 28, 18, 0, 1, 48985), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 1, 48985), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 0, 1, 48985), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 1, 48985), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 0, 1, 48985), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 1, 48985), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 0, 1, 48985), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 1, 48985), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 18, 0, 1, 48985), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 1, 48985), 15.0, 95.0]"
277,"[datetime.datetime(2022, 11, 28, 18, 0, 2, 303733), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 2, 303733), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 0, 2, 303733), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 2, 303733), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 0, 2, 303733), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 2, 303733), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 0, 2, 303733), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 2, 303733), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 18, 0, 2, 303733), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 2, 303733), 15.0, 95.0]"
278,"[datetime.datetime(2022, 11, 28, 18, 0, 3, 580592), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 3, 580592), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 0, 3, 580592), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 3, 580592), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 0, 3, 580592), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 3, 580592), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 0, 3, 580592), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 3, 580592), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 18, 0, 3, 580592), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 3, 580592), 15.0, 90.0]"
279,"[datetime.datetime(2022, 11, 28, 18, 0, 4, 848113), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 4, 848113), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 0, 4, 848113), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 4, 848113), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 0, 4, 848113), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 4, 848113), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 0, 4, 848113), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 4, 848113), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 18, 0, 4, 848113), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 4, 848113), 15.0, 85.0]"
280,"[datetime.datetime(2022, 11, 28, 18, 0, 6, 123706), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 6, 123706), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 0, 6, 123706), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 6, 123706), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 0, 6, 123706), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 6, 123706), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 0, 6, 123706), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 6, 123706), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 18, 0, 6, 123706), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 6, 123706), 15.0, 85.0]"
281,"[datetime.datetime(2022, 11, 28, 18, 0, 7, 394537), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 7, 394537), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 0, 7, 394537), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 7, 394537), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 0, 7, 394537), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 7, 394537), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 0, 7, 394537), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 7, 394537), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 18, 0, 7, 394537), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 7, 394537), 15.0, 110.0]"
282,"[datetime.datetime(2022, 11, 28, 18, 0, 8, 660342), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 8, 660342), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 0, 8, 660342), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 8, 660342), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 0, 8, 660342), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 8, 660342), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 0, 8, 660342), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 8, 660342), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 18, 0, 8, 660342), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 8, 660342), 15.0, 100.0]"
283,"[datetime.datetime(2022, 11, 28, 18, 0, 9, 929017), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 9, 929017), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 0, 9, 929017), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 9, 929017), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 0, 9, 929017), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 9, 929017), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 0, 9, 929017), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 9, 929017), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 18, 0, 9, 929017), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 9, 929017), 15.0, 100.0]"
284,"[datetime.datetime(2022, 11, 28, 18, 0, 11, 180657), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 11, 180657), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 0, 11, 180657), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 11, 180657), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 0, 11, 180657), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 11, 180657), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 0, 11, 180657), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 11, 180657), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 18, 0, 11, 180657), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 11, 180657), 15.0, 100.0]"
285,"[datetime.datetime(2022, 11, 28, 18, 0, 12, 439050), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 12, 439050), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 0, 12, 439050), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 12, 439050), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 0, 12, 439050), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 12, 439050), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 0, 12, 439050), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 12, 439050), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 18, 0, 12, 439050), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 12, 439050), 15.0, 100.0]"
286,"[datetime.datetime(2022, 11, 28, 18, 0, 13, 687137), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 13, 687137), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 0, 13, 687137), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 13, 687137), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 0, 13, 687137), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 13, 687137), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 0, 13, 687137), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 13, 687137), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 18, 0, 13, 687137), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 13, 687137), 15.0, 100.0]"
287,"[datetime.datetime(2022, 11, 28, 18, 0, 14, 930077), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 14, 930077), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 0, 14, 930077), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 14, 930077), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 0, 14, 930077), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 14, 930077), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 0, 14, 930077), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 14, 930077), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 18, 0, 14, 930077), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 14, 930077), 15.0, 100.0]"
288,"[datetime.datetime(2022, 11, 28, 18, 0, 16, 210026), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 16, 210026), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 0, 16, 210026), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 16, 210026), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 0, 16, 210026), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 16, 210026), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 0, 16, 210026), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 16, 210026), 3.2, 4.3]","[datetime.datetime(2022, 11, 28, 18, 0, 16, 210026), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 16, 210026), 15.0, 100.0]"
289,"[datetime.datetime(2022, 11, 28, 18, 0, 17, 485179), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 17, 485179), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 0, 17, 485179), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 17, 485179), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 0, 17, 485179), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 17, 485179), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 0, 17, 485179), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 17, 485179), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 18, 0, 17, 485179), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 17, 485179), 15.0, 100.0]"
290,"[datetime.datetime(2022, 11, 28, 18, 0, 18, 750752), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 18, 750752), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 0, 18, 750752), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 18, 750752), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 0, 18, 750752), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 18, 750752), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 0, 18, 750752), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 18, 750752), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 18, 0, 18, 750752), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 18, 750752), 15.0, 100.0]"
291,"[datetime.datetime(2022, 11, 28, 18, 0, 20, 31740), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 20, 31740), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 0, 20, 31740), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 20, 31740), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 0, 20, 31740), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 20, 31740), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 0, 20, 31740), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 20, 31740), 3.2, 4.6]","[datetime.datetime(2022, 11, 28, 18, 0, 20, 31740), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 20, 31740), 15.0, 100.0]"
292,"[datetime.datetime(2022, 11, 28, 18, 0, 21, 321828), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 21, 321828), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 0, 21, 321828), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 21, 321828), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 0, 21, 321828), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 21, 321828), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 0, 21, 321828), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 21, 321828), 3.2, 5.0]","[datetime.datetime(2022, 11, 28, 18, 0, 21, 321828), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 21, 321828), 15.0, 100.0]"
293,"[datetime.datetime(2022, 11, 28, 18, 0, 22, 600026), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 22, 600026), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 0, 22, 600026), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 22, 600026), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 0, 22, 600026), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 22, 600026), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 0, 22, 600026), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 22, 600026), 3.2, 4.9]","[datetime.datetime(2022, 11, 28, 18, 0, 22, 600026), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 22, 600026), 15.0, 100.0]"
294,"[datetime.datetime(2022, 11, 28, 18, 0, 23, 833583), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 23, 833583), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 0, 23, 833583), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 23, 833583), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 0, 23, 833583), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 23, 833583), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 0, 23, 833583), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 23, 833583), 3.2, 4.9]","[datetime.datetime(2022, 11, 28, 18, 0, 23, 833583), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 23, 833583), 15.0, 100.0]"
295,"[datetime.datetime(2022, 11, 28, 18, 0, 25, 80425), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 25, 80425), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 0, 25, 80425), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 25, 80425), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 0, 25, 80425), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 25, 80425), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 0, 25, 80425), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 25, 80425), 3.2, 4.9]","[datetime.datetime(2022, 11, 28, 18, 0, 25, 80425), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 25, 80425), 15.0, 100.0]"
296,"[datetime.datetime(2022, 11, 28, 18, 0, 26, 345754), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 26, 345754), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 0, 26, 345754), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 26, 345754), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 0, 26, 345754), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 26, 345754), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 0, 26, 345754), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 26, 345754), 3.2, 4.9]","[datetime.datetime(2022, 11, 28, 18, 0, 26, 345754), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 26, 345754), 15.0, 100.0]"
297,"[datetime.datetime(2022, 11, 28, 18, 0, 27, 590425), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 27, 590425), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 0, 27, 590425), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 27, 590425), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 0, 27, 590425), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 27, 590425), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 0, 27, 590425), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 27, 590425), 3.2, 4.9]","[datetime.datetime(2022, 11, 28, 18, 0, 27, 590425), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 27, 590425), 15.0, 100.0]"
298,"[datetime.datetime(2022, 11, 28, 18, 0, 28, 869637), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 28, 869637), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 0, 28, 869637), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 28, 869637), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 0, 28, 869637), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 28, 869637), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 0, 28, 869637), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 28, 869637), 3.2, 4.9]","[datetime.datetime(2022, 11, 28, 18, 0, 28, 869637), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 28, 869637), 15.0, 100.0]"
299,"[datetime.datetime(2022, 11, 28, 18, 0, 30, 138469), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 30, 138469), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 0, 30, 138469), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 30, 138469), 6.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 0, 30, 138469), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 30, 138469), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 0, 30, 138469), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 30, 138469), 3.2, 4.9]","[datetime.datetime(2022, 11, 28, 18, 0, 30, 138469), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 30, 138469), 15.0, 100.0]"
300,"[datetime.datetime(2022, 11, 28, 18, 0, 31, 400421), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 31, 400421), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 0, 31, 400421), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 31, 400421), 6.5, 8.6]","[datetime.datetime(2022, 11, 28, 18, 0, 31, 400421), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 31, 400421), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 0, 31, 400421), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 31, 400421), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 18, 0, 31, 400421), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 31, 400421), 15.0, 100.0]"
301,"[datetime.datetime(2022, 11, 28, 18, 0, 32, 680856), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 32, 680856), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 0, 32, 680856), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 32, 680856), 6.5, 8.6]","[datetime.datetime(2022, 11, 28, 18, 0, 32, 680856), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 32, 680856), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 0, 32, 680856), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 32, 680856), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 18, 0, 32, 680856), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 32, 680856), 15.0, 100.0]"
302,"[datetime.datetime(2022, 11, 28, 18, 0, 33, 957231), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 0, 33, 957231), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 0, 33, 957231), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 33, 957231), 6.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 0, 33, 957231), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 33, 957231), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 0, 33, 957231), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 33, 957231), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 18, 0, 33, 957231), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 33, 957231), 15.0, 100.0]"
303,"[datetime.datetime(2022, 11, 28, 18, 0, 35, 227852), 15.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 0, 35, 227852), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 0, 35, 227852), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 35, 227852), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 18, 0, 35, 227852), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 35, 227852), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 0, 35, 227852), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 0, 35, 227852), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 18, 0, 35, 227852), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 35, 227852), 15.0, 100.0]"
304,"[datetime.datetime(2022, 11, 28, 18, 0, 36, 520374), 15.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 0, 36, 520374), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 0, 36, 520374), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 36, 520374), 6.5, 7.6]","[datetime.datetime(2022, 11, 28, 18, 0, 36, 520374), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 36, 520374), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 0, 36, 520374), 31.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 0, 36, 520374), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 18, 0, 36, 520374), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 36, 520374), 15.0, 100.0]"
305,"[datetime.datetime(2022, 11, 28, 18, 0, 37, 793618), 15.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 0, 37, 793618), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 0, 37, 793618), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 37, 793618), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 0, 37, 793618), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 37, 793618), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 0, 37, 793618), 31.0, 140.0]","[datetime.datetime(2022, 11, 28, 18, 0, 37, 793618), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 18, 0, 37, 793618), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 37, 793618), 15.0, 100.0]"
306,"[datetime.datetime(2022, 11, 28, 18, 0, 39, 59878), 15.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 0, 39, 59878), 10.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 0, 39, 60880), 21.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 0, 39, 60880), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 18, 0, 39, 60880), 11.0, 12.0]","[datetime.datetime(2022, 11, 28, 18, 0, 39, 60880), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 0, 39, 60880), 31.0, 140.0]","[datetime.datetime(2022, 11, 28, 18, 0, 39, 60880), 3.2, 4.8]","[datetime.datetime(2022, 11, 28, 18, 0, 39, 60880), 2.9, 3.35]","[datetime.datetime(2022, 11, 28, 18, 0, 39, 60880), 15.0, 100.0]"
