,Safe Hustle,If I Din Havadime,More Special,Fine Line,Kamaka
07-01-2023 14:26:53.542506,"(10.0, 13.5, 13.212025316455696)","(5.0, 5.9, 5.841666666666667)","(2.3, 2.66, 2.6566666666666667)","(7.5, 8.4, 8.299999999999999)","(3.5, 4.0, 3.9974358974358974)"
07-01-2023 14:26:54.337820,"(10.0, 13.5, 13.212025316455696)","(5.0, 6.0, 5.837662337662337)","(2.3, 2.64, 2.631625)","(7.5, 8.4, 8.298378378378379)","(3.5, 4.0, 3.9974358974358974)"
07-01-2023 14:26:55.224216,"(10.0, 13.5, 13.30674846625767)","(5.0, 6.0, 5.919402985074627)","(2.3, 2.66, 2.646181818181818)","(7.5, 8.4, 8.336)","(3.5, 3.95, 3.9250830564784054)"
07-01-2023 14:26:56.018396,"(10.0, 13.5, 13.30674846625767)","(5.0, 6.0, 5.934666666666667)","(2.3, 2.64, 2.6308823529411764)","(7.5, 8.4, 8.336)","(3.5, 3.95, 3.9250830564784054)"
07-01-2023 14:26:56.803336,"(10.0, 13.5, 13.32258064516129)","(5.0, 6.0, 5.936111111111112)","(2.3, 2.64, 2.634632034632035)","(7.5, 8.4, 8.33757225433526)","(3.5, 3.95, 3.920089285714286)"
07-01-2023 14:26:57.587612,"(10.0, 13.5, 13.333333333333334)","(5.0, 6.2, 6.1006622516556295)","(2.3, 2.64, 2.6294017094017095)","(7.5, 8.2, 8.092397660818714)","(3.5, 3.95, 3.9214968152866243)"
07-01-2023 14:26:58.382722,"(11.0, 13.5, 13.333333333333334)","(5.0, 6.2, 6.1006622516556295)","(2.35, 2.64, 2.6294017094017095)","(7.5, 8.2, 8.092397660818714)","(3.6, 3.95, 3.9214968152866243)"
07-01-2023 14:26:59.189021,"(11.0, 13.5, 13.318471337579618)","(5.0, 6.2, 6.1006622516556295)","(2.35, 2.64, 2.628)","(7.5, 8.2, 8.089156626506023)","(3.6, 3.95, 3.9256653992395436)"
07-01-2023 14:26:59.995965,"(11.0, 13.5, 13.318471337579618)","(5.0, 6.2, 6.0987012987012985)","(2.35, 2.64, 2.628)","(7.5, 8.2, 8.089156626506023)","(3.6, 3.95, 3.928846153846154)"
07-01-2023 14:27:00.808827,"(11.0, 13.5, 13.324074074074074)","(5.0, 6.2, 6.10188679245283)","(2.35, 2.64, 2.626666666666667)","(7.5, 8.2, 8.085549132947977)","(3.6, 3.95, 3.9302788844621515)"
07-01-2023 14:27:01.661480,"(11.0, 13.5, 13.32934131736527)","(5.0, 6.2, 6.106586826347305)","(2.35, 2.64, 2.628407643312102)","(7.5, 8.0, 7.963809523809524)","(3.6, 4.0, 3.963380281690141)"
07-01-2023 14:27:02.442757,"(11.0, 13.5, 13.32934131736527)","(5.0, 6.2, 6.109826589595376)","(2.35, 2.64, 2.6320833333333336)","(7.5, 8.0, 7.958064516129032)","(3.6, 4.0, 3.978125)"
07-01-2023 14:27:03.275873,"(11.0, 13.5, 13.32934131736527)","(5.0, 6.2, 6.109826589595376)","(2.35, 2.62, 2.6182028985507246)","(7.5, 8.0, 7.8533333333333335)","(3.6, 4.1, 4.026136363636364)"
07-01-2023 14:27:04.102107,"(11.0, 13.5, 13.32934131736527)","(5.0, 6.2, 6.109826589595376)","(2.35, 2.62, 2.617123595505618)","(7.5, 8.0, 7.843971631205673)","(3.6, 4.1, 4.016129032258064)"
07-01-2023 14:27:04.889872,"(11.0, 13.5, 13.32934131736527)","(5.0, 6.2, 6.109826589595376)","(2.35, 2.62, 2.6162231759656653)","(7.5, 8.0, 7.843971631205673)","(3.6, 4.1, 4.006185567010309)"
07-01-2023 14:27:05.686773,"(11.0, 13.5, 13.36231884057971)","(5.0, 6.2, 6.109826589595376)","(2.35, 2.62, 2.618805970149254)","(7.5, 8.0, 7.843971631205673)","(3.6, 4.1, 4.027777777777778)"
07-01-2023 14:27:06.481445,"(11.0, 13.5, 13.36231884057971)","(5.0, 6.2, 6.109826589595376)","(2.35, 2.62, 2.618805970149254)","(7.5, 8.0, 7.8267716535433065)","(3.6, 4.1, 4.027777777777778)"
07-01-2023 14:27:07.293669,"(11.0, 13.5, 13.36231884057971)","(5.0, 6.2, 6.101369863013699)","(2.35, 2.62, 2.61952380952381)","(7.5, 7.8, 7.779411764705882)","(3.6, 4.1, 4.023529411764706)"
07-01-2023 14:27:08.131586,"(11.0, 13.5, 13.36231884057971)","(5.0, 6.2, 6.101369863013699)","(2.35, 2.64, 2.630582010582011)","(7.5, 7.8, 7.779856115107913)","(3.6, 4.1, 4.018666666666666)"
07-01-2023 14:27:08.924793,"(11.0, 13.5, 13.36231884057971)","(5.0, 6.2, 6.101369863013699)","(2.35, 2.64, 2.630582010582011)","(7.5, 7.8, 7.779856115107913)","(3.6, 4.1, 4.018666666666666)"
07-01-2023 14:27:09.818261,"(11.0, 13.5, 13.36231884057971)","(5.0, 6.2, 6.101369863013699)","(2.35, 2.64, 2.630582010582011)","(7.5, 8.0, 7.789393939393939)","(3.6, 4.1, 4.048301886792452)"
07-01-2023 14:27:10.679514,"(11.0, 13.5, 13.344036697247706)","(5.0, 6.2, 6.101369863013699)","(2.35, 2.64, 2.631442307692308)","(7.5, 8.0, 7.812765957446809)","(3.6, 4.1, 4.045390070921986)"
07-01-2023 14:27:11.459688,"(11.0, 13.5, 13.35904255319149)","(5.0, 6.2, 6.132911392405063)","(2.35, 2.64, 2.6283333333333334)","(7.5, 8.0, 7.76056338028169)","(3.6, 4.1, 4.05048231511254)"
07-01-2023 14:27:12.261489,"(11.0, 13.5, 13.313953488372093)","(5.0, 6.2, 6.132911392405063)","(2.35, 2.64, 2.6311219512195123)","(7.5, 7.8, 7.766423357664233)","(3.6, 4.0, 3.985810810810811)"
07-01-2023 14:27:13.040939,"(11.0, 14.0, 13.654362416107382)","(5.0, 6.2, 6.166666666666667)","(2.35, 2.64, 2.6311219512195123)","(7.5, 8.0, 7.825615763546798)","(3.6, 3.95, 3.942957746478873)"
07-01-2023 14:27:13.831317,"(11.0, 14.0, 13.663398692810457)","(5.0, 6.2, 6.181034482758621)","(2.35, 2.64, 2.6344303797468354)","(7.5, 8.0, 7.841255605381166)","(3.6, 3.95, 3.946258503401361)"
07-01-2023 14:27:14.637214,"(11.0, 14.0, 13.717032967032967)","(5.0, 6.4, 6.243478260869566)","(2.35, 2.62, 2.6064406779661016)","(7.5, 8.0, 7.915112540192926)","(3.6, 3.95, 3.931904761904762)"
07-01-2023 14:27:15.426517,"(11.0, 14.0, 13.764705882352942)","(5.0, 6.4, 6.2336)","(2.35, 2.62, 2.606666666666667)","(7.5, 8.0, 7.9046666666666665)","(3.6, 3.95, 3.926851851851852)"
07-01-2023 14:27:16.246618,"(11.0, 14.0, 13.782426778242678)","(5.0, 6.4, 6.235897435897436)","(2.35, 2.62, 2.606666666666667)","(7.5, 8.0, 7.925)","(3.6, 3.95, 3.9193333333333333)"
07-01-2023 14:27:17.037987,"(11.0, 14.0, 13.782426778242678)","(5.0, 6.4, 6.2372093023255815)","(2.35, 2.62, 2.6064406779661016)","(7.5, 8.0, 7.955555555555556)","(3.6, 3.95, 3.9070093457943926)"
07-01-2023 14:27:17.886018,"(11.0, 14.0, 13.796052631578947)","(5.0, 6.4, 6.242105263157895)","(2.35, 2.62, 2.609463087248322)","(7.5, 8.0, 7.957575757575757)","(3.6, 3.9, 3.89375)"
07-01-2023 14:27:18.770308,"(11.0, 14.0, 13.801282051282051)","(5.0, 6.4, 6.332173913043478)","(2.35, 2.6, 2.596057142857143)","(7.5, 8.2, 7.975229357798165)","(3.6, 3.9, 3.878013029315961)"
07-01-2023 14:27:19.554981,"(11.0, 14.0, 13.801282051282051)","(5.0, 6.4, 6.366315789473685)","(2.35, 2.6, 2.5960795454545456)","(7.5, 8.2, 8.0075)","(3.6, 3.9, 3.878013029315961)"
07-01-2023 14:27:20.328346,"(11.0, 14.0, 13.867724867724867)","(5.0, 6.4, 6.366315789473685)","(2.35, 2.62, 2.605430463576159)","(7.5, 8.0, 7.968807339449541)","(3.6, 3.9, 3.8789830508474576)"
07-01-2023 14:27:21.142113,"(11.0, 14.0, 13.867724867724867)","(5.0, 6.4, 6.368932038834952)","(2.35, 2.6, 2.596457142857143)","(7.5, 8.0, 7.985858585858586)","(3.6, 3.9, 3.874485596707819)"
07-01-2023 14:27:21.935844,"(11.0, 14.0, 13.867724867724867)","(5.0, 6.4, 6.368932038834952)","(2.35, 2.6, 2.5972361809045226)","(7.5, 8.2, 8.126984126984127)","(3.6, 3.9, 3.876300578034682)"
07-01-2023 14:27:22.728920,"(11.0, 14.0, 13.821782178217822)","(5.0, 6.4, 6.368932038834952)","(2.35, 2.6, 2.589108910891089)","(7.5, 8.2, 8.13733905579399)","(3.6, 3.9, 3.8797297297297297)"
07-01-2023 14:27:23.530447,"(11.0, 14.0, 13.844827586206897)","(5.0, 6.4, 6.368932038834952)","(2.35, 2.6, 2.589108910891089)","(7.5, 8.2, 8.09281045751634)","(3.6, 3.9, 3.886725663716814)"
07-01-2023 14:27:24.359358,"(11.0, 14.0, 13.844827586206897)","(5.0, 6.4, 6.368932038834952)","(2.35, 2.6, 2.598076923076923)","(7.5, 8.2, 8.10939226519337)","(3.6, 3.9, 3.886725663716814)"
07-01-2023 14:27:25.197179,"(11.0, 14.0, 13.844827586206897)","(5.0, 6.4, 6.368932038834952)","(2.35, 2.6, 2.5980582524271845)","(7.5, 8.2, 8.10939226519337)","(3.6, 3.9, 3.886725663716814)"
07-01-2023 14:27:25.999204,"(11.0, 14.0, 13.844827586206897)","(5.0, 6.4, 6.368932038834952)","(2.35, 2.6, 2.5980582524271845)","(7.5, 8.2, 8.119804400977994)","(3.6, 3.9, 3.886725663716814)"
07-01-2023 14:27:26.843962,"(11.0, 14.0, 13.841409691629956)","(5.0, 6.4, 6.348717948717949)","(2.35, 2.62, 2.6020689655172413)","(7.5, 8.2, 8.116751269035532)","(3.6, 3.9, 3.881707317073171)"
07-01-2023 14:27:27.689463,"(11.0, 14.0, 13.90880503144654)","(5.0, 6.4, 6.335947712418301)","(2.35, 2.62, 2.6058064516129034)","(7.5, 8.2, 8.11086956521739)","(3.6, 3.9, 3.862962962962963)"
07-01-2023 14:27:28.457658,"(11.0, 14.5, 14.160714285714286)","(5.0, 6.4, 6.335135135135135)","(2.35, 2.6, 2.5929166666666665)","(7.5, 8.2, 8.1045197740113)","(3.6, 3.85, 3.8401185770750987)"
07-01-2023 14:27:29.269301,"(11.0, 14.5, 14.285714285714286)","(5.0, 6.4, 6.3585714285714285)","(2.35, 2.6, 2.5874576271186442)","(7.5, 8.2, 8.118)","(3.6, 3.85, 3.8415119363395225)"
07-01-2023 14:27:30.143416,"(11.0, 14.5, 14.28125)","(5.0, 6.4, 6.351020408163266)","(2.35, 2.6, 2.5831535269709542)","(7.5, 8.4, 8.273563218390805)","(3.5, 3.85, 3.8344110854503466)"
07-01-2023 14:27:30.938387,"(11.0, 14.5, 14.45)","(5.0, 6.4, 6.3585714285714285)","(2.35, 2.58, 2.572844036697248)","(7.5, 8.4, 8.275)","(3.5, 3.85, 3.8344110854503466)"
07-01-2023 14:27:31.733188,"(11.0, 14.5, 14.15929203539823)","(5.0, 6.4, 6.3585714285714285)","(2.35, 2.58, 2.5671739130434785)","(7.5, 8.6, 8.445205479452055)","(3.5, 3.85, 3.8365284974093266)"
07-01-2023 14:27:32.566727,"(11.0, 14.5, 14.189516129032258)","(5.0, 6.4, 6.3585714285714285)","(2.35, 2.56, 2.5537888198757766)","(7.5, 8.6, 8.462857142857143)","(3.5, 3.85, 3.825100401606426)"
07-01-2023 14:27:33.449652,"(11.0, 14.5, 14.189516129032258)","(5.0, 6.4, 6.3585714285714285)","(2.35, 2.56, 2.552348367029549)","(7.5, 8.6, 8.44)","(3.5, 3.85, 3.830625)"
07-01-2023 14:27:34.278195,"(11.0, 14.5, 14.189516129032258)","(5.0, 6.4, 6.340350877192983)","(2.35, 2.56, 2.545757575757576)","(7.5, 8.6, 8.440963855421687)","(3.5, 3.9, 3.8800448430493275)"
07-01-2023 14:27:35.056493,"(11.0, 14.5, 14.246527777777779)","(5.0, 6.4, 6.33664596273292)","(2.35, 2.54, 2.5270833333333336)","(7.5, 8.8, 8.64087591240876)","(3.5, 3.9, 3.882017543859649)"
07-01-2023 14:27:35.863121,"(11.0, 14.5, 14.289017341040463)","(5.0, 6.4, 6.33664596273292)","(2.35, 2.52, 2.5150912106135985)","(7.5, 8.8, 8.644444444444444)","(3.5, 3.9, 3.877862595419847)"
07-01-2023 14:27:36.699269,"(11.0, 14.5, 14.289017341040463)","(5.0, 6.4, 6.33664596273292)","(2.35, 2.52, 2.507654867256637)","(7.5, 8.8, 8.659574468085106)","(3.5, 3.95, 3.911870503597122)"
07-01-2023 14:27:37.484326,"(11.0, 14.5, 14.292613636363637)","(5.0, 6.4, 6.340939597315437)","(2.35, 2.5, 2.4880851063829788)","(7.5, 8.8, 8.654901960784313)","(3.5, 3.95, 3.935714285714286)"
07-01-2023 14:27:38.344848,"(11.0, 14.5, 14.202755905511811)","(5.0, 6.4, 6.328671328671329)","(2.35, 2.5, 2.4811382113821137)","(7.5, 9.0, 8.951456310679612)","(3.5, 3.95, 3.939325842696629)"
07-01-2023 14:27:39.173785,"(11.0, 14.5, 14.202755905511811)","(5.0, 6.4, 6.373584905660378)","(2.35, 2.5, 2.4838367346938774)","(7.5, 8.8, 8.64)","(3.5, 3.95, 3.939325842696629)"
07-01-2023 14:27:39.963608,"(11.0, 14.5, 14.202755905511811)","(5.0, 6.4, 6.373584905660378)","(2.35, 2.5, 2.4846305418719212)","(7.5, 8.8, 8.753125)","(3.5, 3.95, 3.9496575342465756)"
07-01-2023 14:27:40.781092,"(11.0, 14.5, 14.230941704035875)","(5.0, 6.4, 6.3654320987654325)","(2.35, 2.5, 2.4831023102310232)","(7.5, 8.8, 8.753125)","(3.5, 3.95, 3.9496575342465756)"
07-01-2023 14:27:41.571586,"(11.0, 14.5, 14.253694581280788)","(5.0, 6.4, 6.317543859649123)","(2.35, 2.48, 2.466179104477612)","(7.5, 9.0, 8.885148514851485)","(3.5, 4.0, 3.953030303030303)"
07-01-2023 14:27:42.405109,"(11.0, 14.5, 14.265463917525773)","(5.0, 6.4, 6.317543859649123)","(2.35, 2.48, 2.4667868852459014)","(7.5, 9.0, 8.830136986301369)","(3.5, 4.0, 3.9478125)"
07-01-2023 14:27:43.203199,"(11.0, 14.5, 14.268229166666666)","(5.0, 6.4, 6.317543859649123)","(2.35, 2.48, 2.462119205298013)","(7.5, 9.0, 8.82)","(3.5, 4.0, 3.957089552238806)"
07-01-2023 14:27:43.993060,"(11.0, 14.5, 14.241784037558686)","(5.0, 6.4, 6.327131782945736)","(2.35, 2.48, 2.4623529411764706)","(7.5, 9.0, 8.82)","(3.5, 4.0, 3.954983922829582)"
07-01-2023 14:27:44.843168,"(11.0, 14.5, 14.308383233532934)","(5.0, 6.4, 6.327131782945736)","(2.35, 2.48, 2.461675392670157)","(7.5, 9.0, 8.82)","(3.5, 4.0, 3.974377224199288)"
07-01-2023 14:27:45.630059,"(11.0, 14.5, 14.321637426900585)","(5.0, 6.4, 6.378294573643411)","(2.35, 2.48, 2.4653351955307263)","(7.5, 8.6, 8.44149855907781)","(3.5, 4.0, 3.9770700636942675)"
07-01-2023 14:27:46.403871,"(11.0, 14.5, 14.270935960591133)","(5.0, 6.4, 6.377952755905512)","(2.35, 2.48, 2.4638926174496643)","(7.5, 8.6, 8.44149855907781)","(3.5, 4.0, 3.9680851063829787)"
07-01-2023 14:27:47.281639,"(11.0, 14.5, 14.259067357512954)","(5.0, 6.4, 6.377952755905512)","(2.35, 2.48, 2.4650434782608697)","(7.5, 8.6, 8.44149855907781)","(3.5, 4.0, 3.9651898734177218)"
07-01-2023 14:27:48.165216,"(11.0, 14.5, 14.259067357512954)","(5.0, 6.4, 6.377952755905512)","(2.35, 2.5, 2.4895266272189347)","(7.5, 8.6, 8.444036697247707)","(3.5, 4.0, 3.968611111111111)"
07-01-2023 14:27:48.983500,"(11.0, 14.5, 14.259067357512954)","(5.0, 6.4, 6.377952755905512)","(2.35, 2.5, 2.4892144373673037)","(7.5, 8.6, 8.444036697247707)","(3.5, 4.0, 3.968611111111111)"
07-01-2023 14:27:49.777096,"(11.0, 14.5, 14.259067357512954)","(5.0, 6.4, 6.378625954198474)","(2.35, 2.5, 2.4887361419068736)","(7.5, 8.6, 8.442352941176472)","(3.5, 4.0, 3.9644654088050317)"
07-01-2023 14:27:50.563260,"(11.0, 14.5, 14.252659574468085)","(5.0, 6.4, 6.378625954198474)","(2.35, 2.5, 2.488597701149425)","(7.5, 8.6, 8.442352941176472)","(3.5, 4.0, 3.9644654088050317)"
07-01-2023 14:27:51.358734,"(11.0, 14.5, 14.252659574468085)","(5.0, 6.4, 6.376271186440678)","(2.35, 2.5, 2.49119825708061)","(7.5, 8.6, 8.442352941176472)","(3.5, 4.0, 3.978393881453155)"
07-01-2023 14:27:52.146813,"(11.0, 14.5, 14.260309278350515)","(5.0, 6.4, 6.365079365079366)","(2.35, 2.5, 2.491927083333333)","(7.5, 8.6, 8.433540372670807)","(3.5, 4.0, 3.9644654088050317)"
07-01-2023 14:27:52.957799,"(11.0, 14.5, 14.273170731707317)","(5.0, 6.4, 6.381944444444445)","(2.35, 2.52, 2.4847154471544717)","(7.5, 8.4, 8.378242677824268)","(3.5, 4.0, 3.971319796954315)"
07-01-2023 14:27:53.811173,"(11.0, 14.5, 14.285714285714286)","(5.0, 6.4, 6.381944444444445)","(2.35, 2.5, 2.4964885496183205)","(7.5, 8.4, 8.386666666666667)","(3.5, 4.0, 3.9766528925619835)"
07-01-2023 14:27:54.596668,"(11.0, 14.5, 14.288636363636364)","(5.0, 6.6, 6.4032786885245905)","(2.35, 2.48, 2.4773478260869566)","(7.5, 8.4, 8.386138613861386)","(3.5, 4.0, 3.9748299319727893)"
07-01-2023 14:27:55.396107,"(11.0, 14.5, 14.307053941908714)","(5.0, 6.6, 6.403225806451613)","(2.35, 2.48, 2.464720327421555)","(7.5, 8.4, 8.387665198237885)","(3.5, 4.0, 3.9914110429447853)"
07-01-2023 14:27:56.270105,"(11.0, 14.5, 14.30625)","(5.0, 6.4, 6.3654320987654325)","(2.35, 2.48, 2.4655211267605632)","(7.5, 8.4, 8.379674796747969)","(3.5, 4.0, 4.0048458149779735)"
07-01-2023 14:27:57.075745,"(11.0, 14.5, 14.369955156950672)","(5.0, 6.4, 6.370526315789474)","(2.35, 2.48, 2.4659656652360513)","(7.5, 8.4, 8.38076923076923)","(3.5, 4.1, 4.0048458149779735)"
07-01-2023 14:27:57.884800,"(11.0, 14.5, 14.33673469387755)","(5.0, 6.4, 6.3780219780219785)","(2.35, 2.48, 2.467836583101207)","(7.5, 8.4, 8.379423868312758)","(3.5, 4.1, 4.019274809160305)"
07-01-2023 14:27:58.689352,"(11.0, 14.5, 14.3743961352657)","(5.0, 6.4, 6.3780219780219785)","(2.35, 2.48, 2.465852090032154)","(7.5, 8.4, 8.379338842975207)","(3.5, 4.1, 3.9907917383820997)"
07-01-2023 14:27:59.523474,"(11.0, 14.5, 14.3743961352657)","(5.0, 6.8, 6.698850574712643)","(2.35, 2.48, 2.466127946127946)","(7.5, 8.4, 8.377868852459017)","(3.5, 4.1, 4.023539823008849)"
07-01-2023 14:28:00.315903,"(11.0, 14.5, 14.36214953271028)","(5.0, 6.8, 6.698148148148148)","(2.35, 2.48, 2.461071975497703)","(7.5, 8.4, 8.355172413793104)","(3.5, 3.95, 3.9263157894736844)"
07-01-2023 14:28:01.091739,"(11.0, 15.0, 14.587786259541986)","(5.0, 6.8, 6.735580524344569)","(2.35, 2.46, 2.4437701149425286)","(7.5, 8.6, 8.352595936794582)","(3.5, 3.95, 3.927072758037225)"
07-01-2023 14:28:01.947348,"(11.0, 15.0, 14.608695652173912)","(5.0, 6.8, 6.735580524344569)","(2.35, 2.46, 2.4432093933463794)","(7.5, 8.4, 8.247191011235955)","(3.5, 3.95, 3.9739224137931037)"
07-01-2023 14:28:02.812287,"(11.0, 15.0, 14.619047619047619)","(5.0, 6.8, 6.773205741626794)","(2.35, 2.46, 2.4424242424242424)","(7.5, 8.2, 8.171548117154812)","(3.5, 4.0, 3.95)"
07-01-2023 14:28:03.638589,"(11.0, 15.0, 14.510791366906474)","(5.0, 6.8, 6.773205741626794)","(2.35, 2.46, 2.4430939226519337)","(7.5, 8.2, 8.171548117154812)","(3.5, 3.95, 3.9497500000000003)"
07-01-2023 14:28:04.456190,"(11.0, 14.5, 14.476851851851851)","(5.0, 6.8, 6.792079207920792)","(2.35, 2.44, 2.434125)","(7.5, 8.2, 8.180174927113702)","(3.5, 4.0, 3.963404255319149)"
07-01-2023 14:28:05.258210,"(11.0, 14.5, 14.402857142857142)","(5.0, 6.8, 6.773390557939914)","(2.35, 2.46, 2.4411581291759465)","(7.5, 8.2, 8.198119122257053)","(3.5, 4.0, 3.968382352941177)"
07-01-2023 14:28:06.038860,"(11.0, 14.5, 14.447222222222223)","(5.0, 6.8, 6.772687224669603)","(2.35, 2.44, 2.4341690962099123)","(7.5, 8.2, 8.198265895953757)","(3.5, 4.0, 3.960909090909091)"
07-01-2023 14:28:06.855730,"(11.0, 14.5, 14.457983193277311)","(5.0, 6.8, 6.774273858921162)","(2.35, 2.44, 2.4318957345971564)","(7.5, 8.2, 8.168531468531468)","(3.5, 4.1, 4.0107883817427386)"
07-01-2023 14:28:07.704150,"(11.0, 14.5, 14.380239520958083)","(5.0, 7.0, 6.832044198895027)","(2.35, 2.44, 2.4298936170212766)","(7.5, 8.2, 8.168531468531468)","(3.5, 4.1, 4.058753709198813)"
07-01-2023 14:28:08.508896,"(11.0, 13.5, 13.464285714285714)","(5.0, 7.0, 6.8996699669967)","(2.35, 2.44, 2.43012987012987)","(7.5, 8.2, 8.180368098159509)","(3.5, 4.2, 4.109150326797385)"
07-01-2023 14:28:09.286313,"(11.0, 13.5, 13.277777777777779)","(5.0, 7.0, 6.8779116465863455)","(2.35, 2.44, 2.43012987012987)","(7.5, 8.2, 8.180368098159509)","(3.5, 4.1, 4.090829694323144)"
07-01-2023 14:28:10.078465,"(11.0, 13.5, 13.133928571428571)","(5.0, 7.0, 6.939318885448916)","(2.35, 2.4, 2.396312849162011)","(7.5, 8.4, 8.235)","(3.5, 4.2, 4.158445945945946)"
07-01-2023 14:28:10.924800,"(11.0, 23.0, 17.0)","(5.0, 9.4, 8.466666666666667)","(2.35, 2.66, 2.5763636363636366)","(7.5, 11.5, 10.313559322033898)","(3.5, 5.0, 4.913725490196079)"
07-01-2023 14:28:11.815699,"(11.0, 23.0, 17.0)","(5.0, 9.4, 8.466666666666667)","(2.35, 2.86, 2.8489320388349513)","(7.5, 8.0, 7.812535612535612)","(3.5, 3.85, 3.600881834215168)"
07-01-2023 14:28:12.623519,"(11.0, 26.0, 23.0)","(5.0, 19.0, 17.54054054054054)","(2.35, 2.3, 1.9116504854368932)","(7.5, 8.0, 7.812535612535612)","(3.5, 3.85, 3.600881834215168)"
07-01-2023 14:28:13.477735,"(11.0, 21.0, 20.0)","(5.0, 12.0, 9.375)","(2.35, 2.2, 2.192)","(7.5, 7.6, 6.82051282051282)","(3.5, 3.85, 3.6013786764705884)"
07-01-2023 14:28:14.291107,"(11.0, 21.0, 13.0)","(5.0, 12.0, 11.192307692307693)","(2.35, 2.3, 2.09551637279597)","(7.5, 7.6, 6.822857142857143)","(3.5, 3.85, 3.7505514705882352)"
07-01-2023 14:28:15.065141,"(11.0, 21.0, 17.11111111111111)","(5.0, 12.0, 11.341176470588236)","(2.35, 2.38, 2.248564705882353)","(7.5, 7.6, 7.04)","(3.5, 3.4, 3.2152173913043476)"
07-01-2023 14:28:15.859745,"(11.0, 14.0, 13.93359375)","(5.0, 16.0, 14.0)","(2.35, 2.2, 2.1565217391304348)","(7.5, 7.6, 7.109090909090909)","(3.5, 3.85, 3.556805293005671)"
07-01-2023 14:28:16.667616,"(11.0, 14.0, 13.966386554621849)","(5.0, 16.0, 15.59090909090909)","(2.35, 2.12, 2.0826168224299066)","(7.5, 7.8, 7.432558139534884)","(3.5, 3.85, 3.752988047808765)"
07-01-2023 14:28:17.478904,"(11.0, 29.0, 18.6)","(5.0, 15.0, 13.875)","(2.35, 2.2, 2.141376146788991)","(7.5, 7.8, 7.614814814814815)","(3.5, 3.45, 3.3375)"
07-01-2023 14:28:18.297489,"(11.0, 29.0, 17.4)","(5.0, 15.0, 14.557142857142857)","(2.35, 2.2, 2.0012)","(7.5, 7.8, 7.614814814814815)","(3.5, 3.7, 3.157684630738523)"
07-01-2023 14:28:19.104219,"(11.0, 42.0, 32.83333333333333)","(5.0, 16.0, 14.68)","(2.35, 2.12, 1.9849999999999999)","(7.5, 7.8, 6.2615384615384615)","(3.5, 3.7, 3.1645502645502646)"
07-01-2023 14:28:19.937037,"(11.0, 27.0, 25.57142857142857)","(5.0, 16.5, 13.833333333333334)","(2.35, 2.12, 2.066)","(7.5, 7.2, 6.628571428571429)","(3.5, 3.6, 3.431168831168831)"
07-01-2023 14:28:20.725862,"(11.0, 29.0, 27.666666666666668)","(5.0, 21.0, 20.571428571428573)","(2.35, 1.92, 1.9148101265822783)","(7.5, 8.0, 7.807228915662651)","(3.5, 3.7, 3.661764705882353)"
07-01-2023 14:28:21.504850,"(11.0, 28.0, 24.333333333333332)","(5.0, 26.0, 14.571428571428571)","(2.35, 2.1, 2.037)","(7.5, 8.0, 6.021978021978022)","(3.5, 3.7, 3.40625)"
07-01-2023 14:28:22.361557,"(11.0, 29.0, 19.833333333333332)","(5.0, 13.5, 11.5)","(2.35, 2.12, 2.0783333333333336)","(7.5, 8.0, 6.826666666666666)","(3.5, 3.65, 3.5421052631578944)"
07-01-2023 14:28:23.177868,"(11.0, 29.0, 25.57142857142857)","(5.0, 26.0, 15.411764705882353)","(2.35, 2.04, 2.015)","(7.5, 8.0, 7.006024096385542)","(3.5, 3.4, 3.2578947368421054)"
07-01-2023 14:28:24.012593,"(11.0, 44.0, 30.642857142857142)","(5.0, 25.0, 15.8)","(2.35, 2.04, 2.0309090909090908)","(7.5, 8.0, 6.458536585365854)","(3.5, 3.6, 3.4072289156626505)"
07-01-2023 14:28:24.829257,"(11.0, 26.0, 24.416666666666664)","(5.0, 25.0, 17.8)","(2.35, 2.04, 2.0300000000000002)","(7.5, 8.0, 7.205031446540881)","(3.5, 3.4, 3.26046511627907)"
07-01-2023 14:28:25.644451,"(11.0, 44.0, 28.57142857142857)","(5.0, 26.0, 19.7)","(2.35, 1.96, 1.922962962962963)","(7.5, 8.0, 7.461904761904762)","(3.5, 3.6, 3.4676470588235295)"
07-01-2023 14:28:26.491660,"(11.0, 42.0, 38.0)","(5.0, 24.0, 18.05)","(2.35, 1.96, 1.932222222222222)","(7.5, 8.0, 7.60695652173913)","(3.5, 3.6, 3.511764705882353)"
07-01-2023 14:28:27.326885,"(11.0, 17.5, 17.11904761904762)","(5.0, 26.0, 15.545454545454545)","(2.35, 2.14, 2.139942363112392)","(7.5, 8.0, 7.454098360655738)","(3.5, 3.6, 3.4214285714285713)"
07-01-2023 14:28:28.125972,"(11.0, 17.5, 17.11904761904762)","(5.0, 26.0, 15.583333333333334)","(2.35, 2.14, 2.139934640522876)","(7.5, 8.0, 7.454098360655738)","(3.5, 3.6, 3.4214285714285713)"
07-01-2023 14:28:28.944737,"(11.0, 17.5, 17.1)","(5.0, 22.0, 21.125)","(2.35, 2.32, 2.290810810810811)","(7.5, 6.6, 5.925)","(3.5, 3.8, 3.799529780564263)"
07-01-2023 14:28:29.730673,"(11.0, 17.5, 17.1)","(5.0, 25.0, 17.333333333333332)","(2.35, 2.32, 2.290810810810811)","(7.5, 8.0, 5.8578947368421055)","(3.5, 3.4, 3.3505813953488373)"
