,Namakwa,Hostage Of War,Ostermeier,By The Law,Lets Torque A Deel,Tea Leaves,Lucamour
07-01-2023 14:40:24.338383,"(2.05, 2.36, 2.3376119402985074)","(3.8, 5.1, 4.85)","(11.0, 13.5, 13.493421052631579)","(26.0, 44.0, 39.714285714285715)","(7.5, 9.2, 8.837735849056603)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 12.25)"
07-01-2023 14:40:25.437439,"(2.05, 2.36, 2.3376119402985074)","(3.8, 5.1, 4.85)","(11.0, 13.5, 13.493421052631579)","(26.0, 44.0, 39.714285714285715)","(7.5, 9.2, 8.837735849056603)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 12.25)"
07-01-2023 14:40:26.531865,"(2.05, 2.36, 2.2968421052631576)","(3.8, 5.1, 4.85)","(11.0, 13.5, 13.493421052631579)","(26.0, 44.0, 39.714285714285715)","(7.5, 9.2, 8.837735849056603)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 12.25)"
07-01-2023 14:40:27.560498,"(2.05, 2.34, 2.314285714285714)","(3.8, 5.1, 4.85)","(11.0, 13.5, 13.493421052631579)","(26.0, 44.0, 39.714285714285715)","(7.5, 9.2, 8.837735849056603)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 12.25)"
07-01-2023 14:40:28.643644,"(2.05, 2.34, 2.3356363636363633)","(3.8, 5.1, 4.85)","(11.0, 13.5, 13.493421052631579)","(26.0, 44.0, 39.714285714285715)","(7.5, 9.2, 8.837735849056603)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 12.25)"
07-01-2023 14:40:29.718130,"(2.05, 2.34, 2.3356363636363633)","(3.8, 5.1, 4.85)","(11.0, 13.5, 13.467948717948717)","(26.0, 44.0, 39.714285714285715)","(7.5, 9.2, 8.837735849056603)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 12.125)"
07-01-2023 14:40:30.806028,"(2.05, 2.34, 2.295)","(3.8, 5.1, 4.957142857142856)","(11.0, 13.5, 13.467948717948717)","(26.0, 44.0, 42.0)","(7.5, 9.2, 8.646153846153846)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 12.125)"
07-01-2023 14:40:31.890723,"(2.05, 2.34, 2.295)","(3.8, 5.1, 4.85)","(11.0, 13.5, 13.467948717948717)","(26.0, 44.0, 42.0)","(7.5, 9.2, 8.623999999999999)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 12.045454545454545)"
07-01-2023 14:40:32.942709,"(2.05, 2.34, 2.295)","(3.8, 5.2, 4.8)","(11.0, 13.5, 13.467948717948717)","(26.0, 44.0, 42.0)","(7.5, 9.2, 8.623999999999999)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 12.071428571428571)"
07-01-2023 14:40:34.063806,"(2.05, 2.34, 2.295)","(3.8, 5.2, 4.8)","(11.0, 13.5, 13.467948717948717)","(26.0, 44.0, 42.0)","(7.5, 9.2, 8.623999999999999)","(10.0, 16.0, 15.375)","(10.0, 12.5, 12.071428571428571)"
07-01-2023 14:40:35.121794,"(2.05, 2.34, 2.295)","(3.8, 5.1, 5.078181818181818)","(11.0, 13.5, 13.467948717948717)","(26.0, 44.0, 42.0)","(7.5, 9.2, 8.623999999999999)","(10.0, 16.0, 15.375)","(10.0, 12.5, 12.125)"
07-01-2023 14:40:36.156737,"(2.05, 2.34, 2.295)","(3.8, 5.1, 5.078181818181818)","(11.0, 13.5, 13.467948717948717)","(26.0, 44.0, 42.0)","(7.5, 9.2, 8.623999999999999)","(10.0, 16.0, 15.583333333333334)","(10.0, 12.5, 12.125)"
07-01-2023 14:40:37.256023,"(2.05, 2.34, 2.295)","(3.8, 5.1, 5.078181818181818)","(11.0, 13.5, 13.467948717948717)","(26.0, 44.0, 42.0)","(7.5, 9.2, 8.623999999999999)","(10.0, 16.0, 15.583333333333334)","(10.0, 12.5, 12.125)"
07-01-2023 14:40:38.360367,"(2.05, 2.34, 2.295)","(3.8, 5.1, 5.078181818181818)","(11.0, 13.5, 13.467948717948717)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.623999999999999)","(10.0, 16.0, 15.583333333333334)","(10.0, 12.5, 12.125)"
07-01-2023 14:40:39.374638,"(2.05, 2.34, 2.295)","(3.8, 5.1, 5.078181818181818)","(11.0, 13.5, 13.467948717948717)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.623999999999999)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 12.125)"
07-01-2023 14:40:40.451249,"(2.05, 2.34, 2.295)","(3.8, 5.1, 4.85)","(11.0, 13.5, 13.467948717948717)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.623999999999999)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 12.125)"
07-01-2023 14:40:41.547564,"(2.05, 2.34, 2.295)","(3.8, 5.1, 4.85)","(11.0, 13.5, 13.467948717948717)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.623999999999999)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 12.125)"
07-01-2023 14:40:42.585846,"(2.05, 2.34, 2.295)","(3.8, 5.1, 4.85)","(11.0, 13.5, 13.467948717948717)","(31.0, 44.0, 42.857142857142854)","(7.5, 9.2, 8.623999999999999)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 12.125)"
07-01-2023 14:40:43.773222,"(2.05, 2.34, 2.295)","(3.8, 5.1, 4.85)","(11.0, 13.5, 13.467948717948717)","(31.0, 44.0, 42.857142857142854)","(7.5, 9.2, 8.623999999999999)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 12.125)"
07-01-2023 14:40:45.106705,"(2.05, 2.34, 2.295)","(3.8, 5.1, 4.85)","(11.0, 13.5, 13.467948717948717)","(31.0, 44.0, 42.857142857142854)","(7.5, 9.2, 8.623999999999999)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 12.125)"
07-01-2023 14:40:46.282063,"(2.05, 2.34, 2.295)","(3.8, 5.1, 4.85)","(11.0, 13.5, 13.467948717948717)","(31.0, 44.0, 42.4)","(7.5, 9.2, 8.623999999999999)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 12.125)"
07-01-2023 14:40:47.437266,"(2.05, 2.34, 2.295)","(3.8, 5.1, 4.85)","(11.0, 13.5, 13.467948717948717)","(31.0, 44.0, 42.4)","(7.5, 9.2, 8.623999999999999)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 12.125)"
07-01-2023 14:40:48.601573,"(2.05, 2.34, 2.295)","(3.8, 5.1, 4.85)","(11.0, 13.5, 13.467948717948717)","(31.0, 44.0, 42.4)","(7.5, 9.2, 8.623999999999999)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 12.125)"
07-01-2023 14:40:49.737156,"(2.05, 2.34, 2.295)","(3.8, 5.1, 4.85)","(11.0, 13.5, 13.467948717948717)","(31.0, 44.0, 42.4)","(7.5, 9.2, 8.623999999999999)","(10.0, 16.0, 14.75)","(10.0, 12.5, 12.125)"
07-01-2023 14:40:50.889970,"(2.05, 2.34, 2.295)","(3.8, 5.1, 5.079310344827586)","(11.0, 13.5, 13.467948717948717)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.623999999999999)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 12.125)"
07-01-2023 14:40:51.979481,"(2.05, 2.34, 2.295)","(3.8, 5.1, 4.85)","(11.0, 13.5, 13.467948717948717)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.623999999999999)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 12.125)"
07-01-2023 14:40:53.090772,"(2.05, 2.34, 2.295)","(3.8, 5.1, 4.85)","(11.0, 13.5, 13.467948717948717)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.623999999999999)","(10.0, 16.0, 15.0)","(10.0, 12.5, 12.071428571428571)"
07-01-2023 14:40:54.202165,"(2.05, 2.34, 2.295)","(3.8, 5.1, 4.85)","(11.0, 13.5, 13.467948717948717)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.623999999999999)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 12.071428571428571)"
07-01-2023 14:40:55.283377,"(2.05, 2.34, 2.295)","(3.8, 5.1, 4.85)","(11.0, 13.5, 13.467948717948717)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.623999999999999)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 12.071428571428571)"
07-01-2023 14:40:56.350099,"(2.05, 2.34, 2.295)","(3.8, 5.1, 4.85)","(11.0, 13.5, 13.467948717948717)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.623999999999999)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 12.071428571428571)"
07-01-2023 14:40:57.416970,"(2.05, 2.34, 2.295)","(3.8, 5.1, 4.85)","(11.0, 13.5, 13.467948717948717)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.623999999999999)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 12.071428571428571)"
07-01-2023 14:40:58.591785,"(2.05, 2.34, 2.295)","(3.8, 5.1, 4.85)","(11.0, 13.5, 13.467532467532468)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.837735849056603)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 12.071428571428571)"
07-01-2023 14:40:59.692358,"(2.05, 2.34, 2.295)","(3.8, 5.1, 4.85)","(11.0, 13.5, 13.467532467532468)","(31.0, 44.0, 42.4)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 14.75)","(10.0, 12.5, 12.071428571428571)"
07-01-2023 14:41:00.775977,"(2.05, 2.34, 2.295)","(3.8, 5.2, 5.013333333333334)","(11.0, 13.5, 13.467532467532468)","(31.0, 44.0, 42.4)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 14.75)","(10.0, 12.5, 12.125)"
07-01-2023 14:41:01.907266,"(2.05, 2.34, 2.295)","(3.8, 5.1, 5.08)","(11.0, 13.5, 13.467532467532468)","(31.0, 44.0, 42.4)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 14.75)","(10.0, 12.5, 12.071428571428571)"
07-01-2023 14:41:03.025929,"(2.05, 2.34, 2.295)","(3.8, 5.2, 5.153846153846154)","(11.0, 13.5, 13.493421052631579)","(31.0, 44.0, 43.27272727272727)","(7.5, 9.2, 8.911999999999999)","(10.0, 16.0, 15.86111111111111)","(10.0, 12.5, 11.928571428571429)"
07-01-2023 14:41:04.084776,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.984)","(11.0, 13.5, 13.493421052631579)","(31.0, 44.0, 42.4)","(7.5, 9.2, 8.837735849056603)","(10.0, 16.0, 14.75)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:05.175985,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.9375)","(11.0, 13.5, 13.493421052631579)","(31.0, 44.0, 42.4)","(7.5, 9.2, 8.837735849056603)","(10.0, 16.0, 14.75)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:06.279467,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.9375)","(11.0, 13.5, 13.493421052631579)","(31.0, 44.0, 42.4)","(7.5, 9.2, 8.837735849056603)","(10.0, 16.0, 14.75)","(10.0, 12.0, 11.941176470588236)"
07-01-2023 14:41:07.437770,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.95)","(11.0, 13.5, 13.493421052631579)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.941176470588236)"
07-01-2023 14:41:08.520933,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.95)","(11.0, 13.5, 13.493421052631579)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.941176470588236)"
07-01-2023 14:41:09.591702,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.95)","(11.0, 13.5, 13.493421052631579)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.941176470588236)"
07-01-2023 14:41:10.959843,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.95)","(11.0, 13.5, 13.493421052631579)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.941176470588236)"
07-01-2023 14:41:12.629325,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.933333333333334)","(11.0, 13.5, 13.493421052631579)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.941176470588236)"
07-01-2023 14:41:13.631790,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.933333333333334)","(11.0, 13.5, 13.493421052631579)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.941176470588236)"
07-01-2023 14:41:14.720251,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.933333333333334)","(11.0, 13.5, 13.493421052631579)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.941176470588236)"
07-01-2023 14:41:15.816727,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.933333333333334)","(11.0, 13.5, 13.493421052631579)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.941176470588236)"
07-01-2023 14:41:16.917387,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.933333333333334)","(11.0, 13.5, 13.493421052631579)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.941176470588236)"
07-01-2023 14:41:18.022963,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.933333333333334)","(11.0, 13.5, 13.493421052631579)","(31.0, 44.0, 42.4)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.941176470588236)"
07-01-2023 14:41:19.139482,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.933333333333334)","(11.0, 13.5, 13.493421052631579)","(31.0, 44.0, 42.4)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.941176470588236)"
07-01-2023 14:41:20.340154,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.933333333333334)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.4)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.941176470588236)"
07-01-2023 14:41:21.453613,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.933333333333334)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:22.563721,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.933333333333334)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:23.812918,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.933333333333334)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:25.078984,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.933333333333334)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:26.370230,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.933333333333334)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:27.820765,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.933333333333334)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:29.025967,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.933333333333334)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:30.158547,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.933333333333334)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.4)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:31.243473,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.933333333333334)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.4)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:32.371989,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.933333333333334)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.4)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:33.515217,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.933333333333334)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.4)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:34.561209,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.933333333333334)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.4)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:35.686509,"(2.05, 2.34, 2.295)","(3.8, 5.0, 4.861111111111111)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:36.862245,"(2.05, 2.36, 2.292203389830508)","(3.8, 5.0, 4.84375)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:38.044146,"(2.05, 2.36, 2.292203389830508)","(3.8, 5.0, 4.84375)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:39.188519,"(2.05, 2.36, 2.292203389830508)","(3.8, 5.0, 4.84375)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:40.142254,"(2.05, 2.36, 2.292203389830508)","(3.8, 5.0, 4.84375)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:41.219304,"(2.05, 2.36, 2.292203389830508)","(3.8, 5.0, 4.84375)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:42.326895,"(2.05, 2.36, 2.292203389830508)","(3.8, 5.0, 4.84375)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:43.427900,"(2.05, 2.36, 2.292203389830508)","(3.8, 5.0, 4.84375)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:44.526234,"(2.05, 2.36, 2.292203389830508)","(3.8, 5.0, 4.84375)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:45.702862,"(2.05, 2.36, 2.292203389830508)","(3.8, 5.0, 4.84375)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:46.716245,"(2.05, 2.36, 2.292203389830508)","(3.8, 5.0, 4.84375)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:47.697855,"(2.05, 2.36, 2.292203389830508)","(3.8, 5.0, 4.84375)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.928571428571429)"
07-01-2023 14:41:48.827104,"(2.05, 2.36, 2.292203389830508)","(3.8, 5.0, 4.84375)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.88888888888889)"
07-01-2023 14:41:50.168077,"(2.05, 2.36, 2.292203389830508)","(3.8, 5.0, 4.84375)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.88888888888889)"
07-01-2023 14:41:51.383046,"(2.05, 2.36, 2.292203389830508)","(3.8, 5.0, 4.892857142857143)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.0, 11.966666666666667)"
07-01-2023 14:41:52.596583,"(2.05, 2.36, 2.287272727272727)","(3.8, 5.0, 4.892857142857143)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 11.966666666666667)"
07-01-2023 14:41:53.984100,"(2.05, 2.36, 2.287272727272727)","(3.8, 5.0, 4.892857142857143)","(11.0, 13.5, 13.493975903614459)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 11.966666666666667)"
07-01-2023 14:41:55.313324,"(2.05, 2.36, 2.287272727272727)","(3.8, 5.0, 4.892857142857143)","(11.0, 13.5, 13.841666666666667)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 11.966666666666667)"
07-01-2023 14:41:56.301683,"(2.05, 2.36, 2.287272727272727)","(3.8, 5.0, 4.892857142857143)","(11.0, 14.0, 13.841666666666667)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 12.5, 11.966666666666667)"
07-01-2023 14:41:57.289123,"(2.05, 2.36, 2.2885714285714283)","(3.8, 5.0, 4.911764705882353)","(11.0, 14.0, 13.841666666666667)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 16.0, 15.333333333333334)","(10.0, 11.0, 10.962962962962964)"
07-01-2023 14:41:58.351140,"(2.05, 2.36, 2.333509933774834)","(3.8, 5.0, 4.976470588235294)","(11.0, 14.0, 13.841666666666667)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.894339622641509)","(10.0, 16.5, 16.36842105263158)","(10.0, 11.5, 11.125)"
07-01-2023 14:41:59.508031,"(2.05, 2.36, 2.336190476190476)","(3.8, 5.0, 4.976470588235294)","(11.0, 14.0, 13.840336134453782)","(31.0, 44.0, 42.0)","(7.5, 9.2, 8.837735849056603)","(10.0, 17.0, 14.17142857142857)","(10.0, 11.5, 11.125)"
07-01-2023 14:42:00.577862,"(2.05, 2.36, 2.304444444444444)","(3.8, 5.0, 4.85)","(11.0, 14.0, 13.840336134453782)","(31.0, 44.0, 57.230769230769226)","(7.5, 9.2, 8.837735849056603)","(10.0, 17.0, 14.193548387096774)","(10.0, 11.5, 11.120689655172415)"
07-01-2023 14:42:01.663580,"(2.05, 2.36, 2.344251968503937)","(3.8, 5.0, 4.85)","(11.0, 14.0, 13.840336134453782)","(31.0, 60.0, 50.5)","(7.5, 9.2, 8.814285714285713)","(10.0, 17.0, 14.193548387096774)","(10.0, 11.5, 11.241935483870968)"
07-01-2023 14:42:02.746419,"(2.05, 2.36, 2.344251968503937)","(3.8, 5.0, 4.76)","(11.0, 14.0, 13.840336134453782)","(31.0, 55.0, 48.25)","(7.5, 9.2, 8.814285714285713)","(10.0, 17.0, 14.193548387096774)","(10.0, 11.5, 11.203703703703704)"
07-01-2023 14:42:03.798479,"(2.05, 2.36, 2.344251968503937)","(3.8, 5.0, 4.76)","(11.0, 14.0, 13.840336134453782)","(31.0, 55.0, 48.25)","(7.5, 9.2, 8.814285714285713)","(10.0, 17.0, 14.193548387096774)","(10.0, 11.5, 11.203703703703704)"
07-01-2023 14:42:04.749868,"(2.05, 2.36, 2.344251968503937)","(3.8, 5.0, 4.76)","(11.0, 14.0, 13.840336134453782)","(31.0, 55.0, 49.0)","(7.5, 9.2, 8.814285714285713)","(10.0, 17.0, 14.193548387096774)","(10.0, 11.5, 11.203703703703704)"
07-01-2023 14:42:05.783243,"(2.05, 2.36, 2.344251968503937)","(3.8, 5.0, 4.894117647058824)","(11.0, 14.0, 13.840336134453782)","(31.0, 55.0, 48.57142857142857)","(7.5, 9.2, 8.814285714285713)","(10.0, 17.0, 14.193548387096774)","(10.0, 11.5, 11.203703703703704)"
07-01-2023 14:42:06.819958,"(2.05, 2.36, 2.344251968503937)","(3.8, 5.0, 4.945454545454545)","(11.0, 14.0, 13.840336134453782)","(31.0, 55.0, 48.57142857142857)","(7.5, 9.2, 8.814285714285713)","(10.0, 17.0, 14.193548387096774)","(10.0, 11.5, 11.241935483870968)"
07-01-2023 14:42:07.884155,"(2.05, 2.36, 2.3517647058823528)","(3.8, 5.0, 4.945454545454545)","(11.0, 14.0, 13.840336134453782)","(31.0, 55.0, 48.57142857142857)","(7.5, 9.2, 8.814285714285713)","(10.0, 17.0, 14.193548387096774)","(10.0, 11.5, 11.203703703703704)"
