,Bye Bye Taipan,Devastator,Game One,Mr Savant,Smart And Classy,Lenny Rocks Out,Rubeson
11-01-2023 13:45:46.172580,"(4.2, 5.7, 5.583333333333333)","(4.6, 9.2, 8.719999999999999)","(8.5, 13.0, 10.828571428571427)","(91.0, 310.0, 235.0)","(6.5, 9.0, 8.2)","(6.5, 18.0, 16.0)","(2.35, 2.52, 2.4616666666666664)"
11-01-2023 13:45:47.229959,"(4.2, 5.7, 5.583333333333333)","(4.6, 9.2, 8.24)","(8.5, 13.0, 10.828571428571427)","(91.0, 310.0, 235.0)","(6.5, 9.0, 8.2)","(6.5, 18.0, 16.0)","(2.35, 2.52, 2.4616666666666664)"
11-01-2023 13:45:48.253044,"(4.2, 5.7, 5.583333333333333)","(4.6, 9.2, 8.4)","(8.5, 13.0, 11.1)","(91.0, 310.0, 235.0)","(6.5, 9.0, 8.2)","(6.5, 18.0, 16.0)","(2.35, 2.52, 2.4616666666666664)"
11-01-2023 13:45:49.383806,"(4.2, 5.7, 5.583333333333333)","(4.6, 9.2, 8.719999999999999)","(8.5, 13.0, 11.1)","(91.0, 310.0, 235.0)","(6.5, 9.0, 8.2)","(6.5, 18.0, 16.0)","(2.35, 2.52, 2.4616666666666664)"
11-01-2023 13:45:50.484748,"(4.2, 5.7, 5.611111111111112)","(4.6, 9.2, 8.719999999999999)","(8.5, 13.0, 11.1)","(91.0, 310.0, 235.0)","(6.5, 9.0, 8.42608695652174)","(6.5, 18.0, 16.0)","(2.35, 2.52, 2.4616666666666664)"
11-01-2023 13:45:51.524141,"(4.2, 5.7, 5.611111111111112)","(4.6, 9.2, 8.719999999999999)","(8.5, 13.0, 11.1)","(91.0, 310.0, 257.0)","(6.5, 9.0, 8.76842105263158)","(6.5, 18.0, 16.0)","(2.35, 2.52, 2.4616666666666664)"
11-01-2023 13:45:52.494551,"(4.2, 5.7, 5.522222222222222)","(4.6, 9.2, 8.879999999999999)","(8.5, 13.0, 11.1)","(91.0, 300.0, 257.0)","(6.5, 9.0, 8.76842105263158)","(6.5, 18.0, 16.0)","(2.35, 2.52, 2.4616666666666664)"
11-01-2023 13:45:53.464856,"(4.2, 5.7, 5.566666666666666)","(4.6, 9.2, 8.879999999999999)","(8.5, 13.0, 11.1)","(91.0, 290.0, 208.33333333333331)","(6.5, 9.0, 8.296)","(6.5, 18.0, 16.0)","(2.35, 2.52, 2.466666666666667)"
11-01-2023 13:45:54.556459,"(4.2, 5.7, 5.566666666666666)","(4.6, 9.2, 8.879999999999999)","(8.5, 13.0, 11.1)","(91.0, 270.0, 208.33333333333331)","(6.5, 9.0, 8.42608695652174)","(6.5, 18.0, 16.0)","(2.35, 2.56, 2.4699999999999998)"
11-01-2023 13:45:55.621921,"(4.2, 5.7, 5.566666666666666)","(4.6, 9.2, 8.879999999999999)","(8.5, 13.0, 11.1)","(91.0, 270.0, 208.33333333333331)","(6.5, 9.0, 8.42608695652174)","(6.5, 18.0, 16.0)","(2.35, 2.54, 2.451578947368421)"
11-01-2023 13:45:56.670493,"(4.2, 5.7, 5.566666666666666)","(4.6, 9.2, 8.879999999999999)","(8.5, 13.0, 11.92)","(91.0, 270.0, 208.33333333333331)","(6.5, 9.0, 8.42608695652174)","(6.5, 18.0, 16.0)","(2.35, 2.54, 2.451578947368421)"
11-01-2023 13:45:57.743040,"(4.2, 5.7, 5.566666666666666)","(4.6, 9.2, 8.879999999999999)","(8.5, 13.0, 11.92)","(91.0, 270.0, 208.33333333333331)","(6.5, 9.0, 8.42608695652174)","(6.5, 18.0, 16.0)","(2.35, 2.54, 2.451578947368421)"
11-01-2023 13:45:58.874793,"(4.2, 5.7, 5.566666666666666)","(4.6, 9.2, 8.879999999999999)","(8.5, 13.0, 11.92)","(91.0, 270.0, 208.33333333333331)","(6.5, 9.0, 8.42608695652174)","(6.5, 18.0, 16.0)","(2.35, 2.54, 2.451578947368421)"
11-01-2023 13:45:59.980424,"(4.2, 5.7, 5.4714285714285715)","(4.6, 9.4, 8.963636363636363)","(8.5, 13.0, 11.95483870967742)","(91.0, 230.0, 181.66666666666669)","(6.5, 9.0, 8.42608695652174)","(6.5, 18.0, 16.0)","(2.35, 2.54, 2.451578947368421)"
11-01-2023 13:46:00.977736,"(4.2, 5.7, 5.4714285714285715)","(4.6, 9.4, 8.933333333333334)","(8.5, 13.0, 11.95483870967742)","(91.0, 230.0, 181.66666666666669)","(6.5, 9.0, 8.42608695652174)","(6.5, 18.0, 16.0)","(2.35, 2.54, 2.451578947368421)"
11-01-2023 13:46:02.037747,"(4.2, 5.7, 5.4714285714285715)","(4.6, 9.4, 8.933333333333334)","(8.5, 13.0, 12.468852459016393)","(91.0, 230.0, 181.66666666666669)","(6.5, 9.0, 8.42608695652174)","(6.5, 18.0, 16.0)","(2.35, 2.54, 2.451578947368421)"
11-01-2023 13:46:03.192674,"(4.2, 5.7, 5.4714285714285715)","(4.6, 9.4, 8.933333333333334)","(8.5, 13.0, 11.95483870967742)","(91.0, 230.0, 181.66666666666669)","(6.5, 9.0, 8.42608695652174)","(6.5, 18.0, 16.0)","(2.35, 2.54, 2.451578947368421)"
11-01-2023 13:46:04.264460,"(4.2, 5.7, 5.4714285714285715)","(4.6, 9.4, 8.933333333333334)","(8.5, 13.0, 11.95483870967742)","(91.0, 230.0, 162.33333333333331)","(6.5, 9.0, 8.42608695652174)","(6.5, 18.0, 16.0)","(2.35, 2.54, 2.451578947368421)"
11-01-2023 13:46:05.296203,"(4.2, 5.7, 5.4714285714285715)","(4.6, 9.4, 9.044444444444444)","(8.5, 13.0, 11.95483870967742)","(91.0, 230.0, 162.33333333333331)","(6.5, 9.0, 8.42608695652174)","(6.5, 18.0, 16.0)","(2.35, 2.54, 2.465333333333333)"
11-01-2023 13:46:06.412917,"(4.2, 5.7, 5.566666666666667)","(4.6, 9.4, 8.933333333333334)","(8.5, 13.0, 11.95483870967742)","(91.0, 230.0, 162.33333333333331)","(6.5, 9.0, 8.544827586206896)","(6.5, 18.0, 16.0)","(2.35, 2.54, 2.465333333333333)"
11-01-2023 13:46:07.479741,"(4.2, 5.7, 5.566666666666667)","(4.6, 9.4, 9.070588235294117)","(8.5, 13.0, 11.95483870967742)","(91.0, 230.0, 162.33333333333331)","(6.5, 9.0, 8.34)","(6.5, 18.0, 16.0)","(2.35, 2.54, 2.465333333333333)"
11-01-2023 13:46:08.448585,"(4.2, 5.7, 5.566666666666667)","(4.6, 9.4, 9.070588235294117)","(8.5, 13.0, 11.95483870967742)","(91.0, 230.0, 162.33333333333331)","(6.5, 9.0, 8.34)","(6.5, 18.0, 16.0)","(2.35, 2.54, 2.465333333333333)"
11-01-2023 13:46:09.444444,"(4.2, 5.7, 5.566666666666667)","(4.6, 9.4, 9.070588235294117)","(8.5, 13.0, 11.95483870967742)","(91.0, 240.0, 118.0)","(6.5, 9.0, 8.34)","(6.5, 18.0, 16.0)","(2.35, 2.54, 2.465333333333333)"
11-01-2023 13:46:10.534191,"(4.2, 5.7, 5.566666666666667)","(4.6, 9.4, 9.070588235294117)","(8.5, 13.0, 11.95483870967742)","(91.0, 230.0, 118.0)","(6.5, 9.0, 8.34)","(6.5, 18.0, 16.0)","(2.35, 2.54, 2.465333333333333)"
11-01-2023 13:46:11.562907,"(4.2, 5.7, 5.566666666666667)","(4.6, 9.4, 9.070588235294117)","(8.5, 13.0, 11.95483870967742)","(91.0, 230.0, 118.0)","(6.5, 9.0, 8.34)","(6.5, 18.0, 16.0)","(2.35, 2.54, 2.46)"
11-01-2023 13:46:12.586237,"(4.2, 5.7, 5.566666666666667)","(4.6, 9.4, 9.070588235294117)","(8.5, 13.0, 11.95483870967742)","(91.0, 230.0, 118.0)","(6.5, 9.0, 8.34)","(6.5, 18.0, 16.0)","(2.35, 2.54, 2.4565217391304346)"
11-01-2023 13:46:13.751280,"(4.2, 5.7, 5.611111111111112)","(4.6, 9.4, 9.17142857142857)","(8.5, 13.0, 11.95483870967742)","(91.0, 230.0, 118.0)","(6.5, 9.0, 8.34)","(6.5, 18.0, 16.0)","(2.35, 2.54, 2.4565217391304346)"
11-01-2023 13:46:14.842120,"(4.2, 5.7, 5.611111111111112)","(4.6, 9.4, 9.17142857142857)","(8.5, 13.0, 11.95483870967742)","(91.0, 230.0, 118.0)","(6.5, 9.0, 8.34)","(6.5, 18.0, 16.0)","(2.35, 2.54, 2.4565217391304346)"
11-01-2023 13:46:15.897298,"(4.2, 5.7, 5.611111111111112)","(4.6, 9.4, 9.17142857142857)","(8.5, 13.0, 11.95483870967742)","(91.0, 230.0, 118.0)","(6.5, 9.0, 8.34)","(6.5, 18.0, 16.0)","(2.35, 2.54, 2.4565217391304346)"
11-01-2023 13:46:16.927754,"(4.2, 5.7, 5.611111111111112)","(4.6, 9.4, 9.17142857142857)","(8.5, 13.0, 11.95483870967742)","(91.0, 230.0, 192.66666666666669)","(6.5, 9.0, 8.34)","(6.5, 18.0, 16.0)","(2.35, 2.54, 2.4565217391304346)"
11-01-2023 13:46:17.849291,"(4.2, 5.7, 5.611111111111112)","(4.6, 9.4, 9.070588235294117)","(8.5, 13.0, 11.95483870967742)","(91.0, 230.0, 191.33333333333331)","(6.5, 9.0, 8.34)","(6.5, 18.0, 16.0)","(2.35, 2.54, 2.4565217391304346)"
11-01-2023 13:46:18.976451,"(4.2, 5.7, 5.611111111111112)","(4.6, 9.4, 9.17142857142857)","(8.5, 13.0, 11.95483870967742)","(91.0, 230.0, 118.0)","(6.5, 9.0, 8.34)","(6.5, 18.0, 16.0)","(2.35, 2.54, 2.4527272727272726)"
11-01-2023 13:46:20.106510,"(4.2, 5.7, 5.45)","(4.6, 9.4, 9.17142857142857)","(8.5, 13.0, 11.95483870967742)","(91.0, 230.0, 118.0)","(6.5, 9.0, 8.34)","(6.5, 18.0, 19.53333333333333)","(2.35, 2.54, 2.4527272727272726)"
11-01-2023 13:46:21.243286,"(4.2, 5.7, 5.655555555555556)","(4.6, 9.4, 9.155555555555555)","(8.5, 13.0, 11.95483870967742)","(91.0, 230.0, 118.0)","(6.5, 9.0, 8.34)","(6.5, 21.0, 17.5)","(2.35, 2.54, 2.433333333333333)"
11-01-2023 13:46:22.449333,"(4.2, 5.7, 5.655555555555556)","(4.6, 9.6, 9.215384615384615)","(8.5, 13.0, 11.95483870967742)","(91.0, 230.0, 118.0)","(6.5, 9.0, 8.34)","(6.5, 21.0, 18.15)","(2.35, 2.54, 2.433333333333333)"
11-01-2023 13:46:23.656044,"(4.2, 5.7, 5.641666666666667)","(4.6, 9.4, 9.215384615384615)","(8.5, 13.0, 11.925925925925926)","(91.0, 230.0, 118.0)","(6.5, 9.0, 8.34)","(6.5, 21.0, 18.964285714285715)","(2.35, 2.54, 2.433333333333333)"
11-01-2023 13:46:24.763185,"(4.2, 5.7, 5.641666666666667)","(4.6, 9.4, 9.215384615384615)","(8.5, 12.5, 11.925925925925926)","(91.0, 230.0, 118.0)","(6.5, 9.0, 8.34)","(6.5, 21.0, 18.964285714285715)","(2.35, 2.54, 2.433333333333333)"
11-01-2023 13:46:25.911970,"(4.2, 5.7, 5.641666666666667)","(4.6, 9.4, 9.215384615384615)","(8.5, 12.5, 11.835714285714285)","(91.0, 230.0, 118.0)","(6.5, 9.0, 8.34)","(6.5, 21.0, 18.964285714285715)","(2.35, 2.54, 2.433333333333333)"
11-01-2023 13:46:27.071724,"(4.2, 5.7, 5.381818181818182)","(4.6, 9.4, 9.215384615384615)","(8.5, 12.5, 11.835714285714285)","(91.0, 230.0, 118.0)","(6.5, 9.0, 8.34)","(6.5, 21.0, 18.964285714285715)","(2.35, 2.54, 2.433333333333333)"
11-01-2023 13:46:28.092788,"(4.2, 5.7, 5.466666666666667)","(4.6, 9.4, 9.215384615384615)","(8.5, 12.5, 11.835714285714285)","(91.0, 230.0, 118.0)","(6.5, 9.0, 8.34)","(6.5, 21.0, 18.964285714285715)","(2.35, 2.54, 2.433333333333333)"
11-01-2023 13:46:29.131856,"(4.2, 5.7, 5.466666666666667)","(4.6, 9.4, 9.1)","(8.5, 12.5, 11.835714285714285)","(91.0, 230.0, 118.0)","(6.5, 9.0, 8.25)","(6.5, 21.0, 18.964285714285715)","(2.35, 2.54, 2.413333333333333)"
11-01-2023 13:46:30.539572,"(4.2, 5.7, 5.4818181818181815)","(4.6, 9.4, 9.1)","(8.5, 12.5, 11.835714285714285)","(91.0, 230.0, 118.0)","(6.5, 9.0, 8.25)","(6.5, 21.0, 18.545454545454547)","(2.35, 2.52, 2.3976744186046512)"
11-01-2023 13:46:31.546067,"(4.6, 5.7, 5.4818181818181815)","(5.0, 9.4, 9.1)","(8.5, 12.5, 11.835714285714285)","(91.0, 230.0, 118.0)","(6.0, 9.0, 8.25)","(6.5, 21.0, 19.03846153846154)","(2.35, 2.5, 2.4046511627906977)"
11-01-2023 13:46:32.500713,"(4.6, 5.7, 5.4818181818181815)","(5.0, 9.4, 9.1)","(8.5, 12.5, 11.835714285714285)","(91.0, 230.0, 118.0)","(6.0, 9.0, 8.238095238095237)","(6.5, 21.0, 18.5)","(2.35, 2.48, 2.3978260869565218)"
11-01-2023 13:46:33.577608,"(4.6, 5.7, 5.4818181818181815)","(5.0, 9.6, 9.155555555555555)","(8.5, 12.5, 11.835714285714285)","(91.0, 230.0, 118.0)","(6.0, 9.0, 8.238095238095237)","(6.5, 21.0, 19.269230769230766)","(2.35, 2.48, 2.4046511627906977)"
11-01-2023 13:46:34.717581,"(4.6, 5.7, 5.536363636363637)","(5.0, 9.6, 9.155555555555555)","(8.5, 12.5, 11.835714285714285)","(91.0, 230.0, 118.0)","(6.0, 9.0, 8.238095238095237)","(6.5, 21.0, 19.269230769230766)","(2.35, 2.48, 2.396923076923077)"
11-01-2023 13:46:35.896606,"(4.6, 5.7, 5.536363636363637)","(5.0, 9.6, 9.155555555555555)","(8.5, 12.5, 11.835714285714285)","(91.0, 230.0, 118.0)","(6.0, 9.0, 8.238095238095237)","(6.5, 21.0, 19.269230769230766)","(2.35, 2.48, 2.396923076923077)"
11-01-2023 13:46:37.066406,"(4.6, 5.7, 5.536363636363637)","(5.0, 9.6, 9.155555555555555)","(8.5, 12.5, 11.835714285714285)","(91.0, 230.0, 118.0)","(6.0, 9.0, 8.238095238095237)","(6.5, 21.0, 19.269230769230766)","(2.35, 2.48, 2.396923076923077)"
11-01-2023 13:46:38.263202,"(4.6, 5.7, 5.536363636363637)","(5.0, 9.6, 9.155555555555555)","(8.5, 12.5, 11.835714285714285)","(91.0, 230.0, 118.0)","(6.0, 9.0, 8.238095238095237)","(6.5, 21.0, 19.269230769230766)","(2.35, 2.48, 2.36)"
11-01-2023 13:46:39.470909,"(4.6, 5.7, 5.536363636363637)","(5.0, 9.6, 9.314285714285713)","(8.5, 12.5, 11.835714285714285)","(91.0, 230.0, 118.0)","(6.0, 9.0, 8.238095238095237)","(6.5, 21.0, 19.269230769230766)","(2.35, 2.48, 2.36)"
11-01-2023 13:46:40.564105,"(4.6, 5.7, 5.536363636363637)","(5.0, 9.6, 9.36923076923077)","(8.5, 12.5, 11.835714285714285)","(91.0, 230.0, 118.0)","(6.0, 9.0, 8.238095238095237)","(6.5, 21.0, 19.269230769230766)","(2.35, 2.48, 2.33)"
11-01-2023 13:46:41.620582,"(4.6, 5.7, 5.4818181818181815)","(5.0, 9.8, 9.23157894736842)","(8.5, 12.5, 11.835714285714285)","(91.0, 230.0, 118.0)","(6.0, 9.0, 8.238095238095237)","(6.5, 21.0, 19.269230769230766)","(2.35, 2.46, 2.329032258064516)"
11-01-2023 13:46:42.627460,"(4.6, 5.7, 5.025)","(5.0, 9.8, 9.457142857142857)","(8.5, 12.5, 11.161538461538461)","(91.0, 230.0, 204.375)","(6.0, 9.0, 7.8545454545454545)","(6.5, 21.0, 17.285714285714285)","(2.35, 2.46, 2.329032258064516)"
11-01-2023 13:46:43.659131,"(4.6, 5.6, 5.052631578947368)","(5.0, 10.0, 9.377777777777778)","(8.5, 12.5, 11.161538461538461)","(91.0, 220.0, 209.58333333333331)","(6.0, 9.0, 8.48)","(6.5, 21.0, 19.0)","(2.35, 2.46, 2.3304347826086955)"
11-01-2023 13:46:44.688342,"(4.6, 5.5, 4.975)","(5.0, 10.0, 9.6)","(8.5, 12.5, 11.161538461538461)","(91.0, 220.0, 160.0)","(6.0, 8.8, 8.48)","(6.5, 21.0, 19.470588235294116)","(2.35, 2.44, 2.3304347826086955)"
11-01-2023 13:46:45.882643,"(4.6, 5.5, 4.916666666666666)","(5.0, 10.0, 9.377777777777778)","(8.5, 12.5, 11.161538461538461)","(91.0, 220.0, 160.0)","(6.0, 8.8, 8.48)","(6.5, 21.0, 19.470588235294116)","(2.35, 2.44, 2.3304347826086955)"
11-01-2023 13:46:47.051940,"(4.8, 5.5, 4.916666666666666)","(5.0, 10.0, 9.377777777777778)","(8.5, 12.5, 11.855555555555554)","(91.0, 220.0, 160.0)","(6.0, 8.8, 8.48)","(6.5, 21.0, 17.916666666666668)","(2.35, 2.44, 2.3304347826086955)"
11-01-2023 13:46:48.103016,"(4.8, 5.5, 5.088235294117647)","(5.0, 10.0, 9.475)","(8.5, 12.5, 11.855555555555554)","(91.0, 220.0, 160.0)","(6.0, 8.8, 8.48)","(6.5, 20.0, 17.916666666666668)","(2.35, 2.44, 2.3304347826086955)"
11-01-2023 13:46:49.291492,"(4.8, 5.5, 5.088235294117647)","(5.0, 10.0, 9.475)","(8.5, 12.5, 11.855555555555554)","(91.0, 220.0, 160.0)","(6.0, 8.8, 8.48)","(6.5, 20.0, 17.916666666666668)","(2.35, 2.44, 2.3304347826086955)"
11-01-2023 13:46:50.678755,"(4.8, 5.5, 5.088235294117647)","(5.0, 10.0, 9.475)","(8.5, 12.5, 11.855555555555554)","(91.0, 220.0, 160.0)","(6.0, 8.8, 8.48)","(6.5, 20.0, 17.916666666666668)","(2.35, 2.44, 2.3304347826086955)"
11-01-2023 13:46:51.987639,"(4.8, 5.5, 5.088235294117647)","(5.0, 10.0, 9.475)","(8.5, 12.5, 11.855555555555554)","(91.0, 220.0, 160.0)","(6.0, 8.8, 8.48)","(6.5, 20.0, 17.916666666666668)","(2.35, 2.44, 2.3304347826086955)"
11-01-2023 13:46:53.326469,"(4.8, 5.5, 5.088235294117647)","(5.0, 10.0, 9.3)","(8.5, 12.5, 11.855555555555554)","(91.0, 220.0, 160.0)","(6.0, 8.8, 8.654545454545456)","(6.5, 20.0, 17.916666666666668)","(2.35, 2.44, 2.3304347826086955)"
11-01-2023 13:46:54.584470,"(4.8, 5.5, 5.166666666666667)","(5.0, 10.0, 9.475)","(8.5, 12.5, 11.855555555555554)","(91.0, 220.0, 160.0)","(6.0, 8.8, 8.654545454545456)","(6.5, 20.0, 17.916666666666668)","(2.35, 2.44, 2.3304347826086955)"
11-01-2023 13:46:55.915577,"(4.8, 5.5, 5.222222222222222)","(5.0, 10.0, 9.714285714285714)","(8.5, 12.5, 11.855555555555554)","(91.0, 220.0, 121.66666666666667)","(6.0, 8.8, 8.654545454545456)","(6.5, 20.0, 17.916666666666668)","(2.35, 2.44, 2.3304347826086955)"
11-01-2023 13:46:57.051384,"(4.8, 5.5, 5.222222222222222)","(5.0, 10.0, 9.714285714285714)","(8.5, 12.5, 11.855555555555554)","(91.0, 230.0, 121.66666666666667)","(6.0, 8.8, 8.654545454545456)","(6.5, 20.0, 17.916666666666668)","(2.35, 2.44, 2.247924528301887)"
11-01-2023 13:46:58.132326,"(4.8, 5.5, 5.166666666666667)","(5.0, 10.0, 9.714285714285714)","(8.5, 12.5, 11.855555555555554)","(91.0, 220.0, 194.0)","(6.0, 8.8, 8.228571428571428)","(6.5, 20.0, 18.18181818181818)","(2.35, 2.3, 2.2553488372093025)"
11-01-2023 13:46:59.214173,"(4.8, 5.5, 5.2727272727272725)","(5.0, 10.0, 9.52)","(8.5, 12.5, 11.855555555555554)","(91.0, 230.0, 126.0)","(6.0, 9.0, 8.228571428571428)","(6.5, 20.0, 18.18181818181818)","(2.35, 2.3, 2.262758620689655)"
11-01-2023 13:47:00.416135,"(4.8, 5.5, 5.333333333333333)","(5.0, 10.0, 9.52)","(8.5, 12.5, 11.855555555555554)","(91.0, 230.0, 126.0)","(6.0, 9.0, 8.364705882352942)","(6.5, 20.0, 18.18181818181818)","(2.35, 2.3, 2.262758620689655)"
11-01-2023 13:47:01.775231,"(4.8, 5.5, 5.2727272727272725)","(5.0, 10.0, 9.775)","(8.5, 12.5, 11.855555555555554)","(91.0, 230.0, 126.0)","(6.0, 9.0, 8.228571428571428)","(6.5, 20.0, 18.18181818181818)","(2.35, 2.3, 2.309090909090909)"
11-01-2023 13:47:03.153422,"(4.8, 5.5, 5.2727272727272725)","(5.0, 10.0, 9.775)","(8.5, 12.5, 11.855555555555554)","(91.0, 230.0, 126.0)","(6.0, 9.0, 8.1)","(6.5, 20.0, 18.125)","(2.35, 2.44, 2.3316129032258064)"
11-01-2023 13:47:04.518359,"(4.8, 5.5, 5.166666666666667)","(5.0, 10.0, 9.7)","(8.5, 12.5, 11.855555555555554)","(91.0, 230.0, 126.0)","(6.0, 9.0, 8.529411764705882)","(6.5, 20.0, 18.125)","(2.35, 2.44, 2.3270588235294114)"
11-01-2023 13:47:05.728040,"(4.8, 5.5, 5.166666666666667)","(5.0, 10.0, 9.775)","(8.5, 12.5, 11.855555555555554)","(91.0, 230.0, 126.0)","(6.0, 9.0, 8.666666666666666)","(6.5, 20.0, 18.125)","(2.35, 2.44, 2.364)"
11-01-2023 13:47:06.909288,"(4.8, 5.5, 5.166666666666667)","(5.0, 10.0, 9.63913043478261)","(8.5, 12.5, 11.855555555555554)","(91.0, 230.0, 126.0)","(6.0, 9.0, 8.666666666666666)","(6.5, 20.0, 18.125)","(2.35, 2.42, 2.352413793103448)"
11-01-2023 13:47:08.089788,"(4.8, 5.5, 4.916666666666666)","(5.0, 10.5, 9.385714285714284)","(8.5, 12.5, 11.855555555555554)","(91.0, 230.0, 126.0)","(6.0, 9.0, 8.844444444444445)","(6.5, 20.0, 18.125)","(2.35, 2.42, 2.352413793103448)"
11-01-2023 13:47:09.286861,"(4.8, 5.5, 5.166666666666667)","(5.0, 10.5, 9.795652173913043)","(8.5, 12.5, 11.855555555555554)","(91.0, 230.0, 126.0)","(6.0, 9.0, 8.666666666666666)","(6.5, 20.0, 18.125)","(2.35, 2.42, 2.3000000000000003)"
11-01-2023 13:47:10.388158,"(4.8, 5.5, 5.147058823529412)","(5.0, 10.5, 9.795652173913043)","(8.5, 12.5, 11.855555555555554)","(91.0, 230.0, 126.0)","(6.0, 9.0, 8.666666666666666)","(6.5, 20.0, 18.125)","(2.35, 2.42, 2.3192)"
11-01-2023 13:47:11.592191,"(4.8, 5.5, 5.147058823529412)","(5.0, 10.5, 9.795652173913043)","(8.5, 12.5, 11.855555555555554)","(91.0, 230.0, 126.0)","(6.0, 9.0, 8.666666666666666)","(6.5, 20.0, 18.125)","(2.35, 2.42, 2.3192)"
11-01-2023 13:47:12.771837,"(4.8, 5.5, 5.147058823529412)","(5.0, 10.5, 9.795652173913043)","(8.5, 12.5, 11.855555555555554)","(91.0, 230.0, 126.0)","(6.0, 9.0, 8.666666666666666)","(6.5, 20.0, 18.125)","(2.35, 2.42, 2.3192)"
11-01-2023 13:47:13.939457,"(4.8, 5.5, 5.147058823529412)","(5.0, 10.5, 9.33)","(8.5, 12.5, 11.855555555555554)","(91.0, 230.0, 126.0)","(6.0, 9.0, 8.666666666666666)","(6.5, 20.0, 18.125)","(2.35, 2.42, 2.3192)"
11-01-2023 13:47:15.151262,"(4.8, 5.5, 5.147058823529412)","(5.0, 10.5, 9.59)","(8.5, 12.5, 11.855555555555554)","(91.0, 230.0, 161.42857142857144)","(6.0, 9.0, 8.666666666666666)","(6.5, 20.0, 18.125)","(2.35, 2.42, 2.3192)"
11-01-2023 13:47:16.316235,"(4.8, 5.5, 5.166666666666667)","(5.0, 10.5, 9.59)","(8.5, 12.5, 11.855555555555554)","(91.0, 230.0, 198.0)","(6.0, 9.0, 8.666666666666666)","(6.5, 20.0, 18.125)","(2.35, 2.42, 2.3192)"
11-01-2023 13:47:17.556690,"(4.8, 5.5, 5.166666666666667)","(5.0, 10.5, 9.416666666666666)","(8.5, 12.5, 11.855555555555554)","(91.0, 230.0, 198.0)","(6.0, 9.0, 8.666666666666666)","(6.5, 20.0, 18.0)","(2.35, 2.42, 2.3192)"
11-01-2023 13:47:18.773797,"(4.8, 5.5, 5.166666666666667)","(5.0, 10.5, 9.416666666666666)","(8.5, 12.5, 11.855555555555554)","(91.0, 230.0, 198.0)","(6.0, 9.0, 8.666666666666666)","(6.5, 20.0, 18.0)","(2.35, 2.42, 2.3326315789473684)"
11-01-2023 13:47:20.155901,"(4.8, 5.5, 5.166666666666667)","(5.0, 10.5, 9.74)","(8.5, 12.5, 11.855555555555554)","(91.0, 230.0, 186.36363636363637)","(6.0, 9.0, 8.666666666666666)","(6.5, 20.0, 18.0)","(2.35, 2.4, 2.3016)"
11-01-2023 13:47:21.481050,"(4.8, 5.5, 5.166666666666667)","(5.0, 11.0, 9.669565217391304)","(8.5, 12.5, 11.855555555555554)","(91.0, 230.0, 186.36363636363637)","(6.0, 9.0, 8.666666666666666)","(6.5, 20.0, 18.0)","(2.35, 2.38, 2.285294117647059)"
11-01-2023 13:47:22.684854,"(4.8, 5.5, 5.166666666666667)","(5.0, 11.0, 9.669565217391304)","(8.5, 12.5, 11.855555555555554)","(91.0, 230.0, 186.36363636363637)","(6.0, 9.0, 8.666666666666666)","(6.5, 20.0, 18.0)","(2.35, 2.38, 2.285294117647059)"
11-01-2023 13:47:23.882662,"(5.0, 5.5, 5.125)","(5.0, 11.0, 10.072727272727272)","(9.0, 12.5, 10.66842105263158)","(91.0, 230.0, 186.36363636363637)","(6.0, 9.0, 8.32258064516129)","(7.0, 20.0, 18.0)","(2.2, 2.38, 2.285294117647059)"
11-01-2023 13:47:24.988326,"(5.0, 5.5, 5.125)","(5.0, 11.0, 9.944827586206896)","(9.0, 12.5, 10.66842105263158)","(91.0, 230.0, 186.36363636363637)","(6.0, 9.0, 8.32258064516129)","(7.0, 20.0, 18.545454545454547)","(2.2, 2.38, 2.285294117647059)"
11-01-2023 13:47:26.159900,"(5.0, 5.5, 5.1571428571428575)","(5.0, 11.0, 9.944827586206896)","(9.0, 12.5, 11.314285714285715)","(91.0, 230.0, 186.36363636363637)","(6.0, 9.0, 8.32258064516129)","(7.0, 20.0, 18.545454545454547)","(2.2, 2.38, 2.31)"
11-01-2023 13:47:27.299309,"(5.0, 5.5, 5.1571428571428575)","(5.0, 11.0, 9.944827586206896)","(9.0, 12.0, 10.933333333333334)","(91.0, 230.0, 186.36363636363637)","(6.0, 9.0, 8.32258064516129)","(7.0, 20.0, 21.25)","(2.2, 2.38, 2.3033333333333332)"
11-01-2023 13:47:28.516214,"(5.0, 5.5, 5.112903225806452)","(5.0, 11.0, 9.944827586206896)","(9.0, 12.0, 10.933333333333334)","(91.0, 230.0, 186.36363636363637)","(6.0, 9.0, 8.27878787878788)","(7.0, 28.0, 22.875)","(2.2, 2.38, 2.3033333333333332)"
11-01-2023 13:47:29.863708,"(5.0, 5.5, 5.26)","(5.0, 11.0, 9.944827586206896)","(9.0, 12.0, 10.933333333333334)","(91.0, 230.0, 186.36363636363637)","(6.0, 9.0, 8.27878787878788)","(7.0, 27.0, 21.5)","(2.2, 2.38, 2.2991111111111113)"
11-01-2023 13:47:31.160174,"(5.0, 5.5, 5.26)","(5.0, 11.0, 9.944827586206896)","(9.0, 12.0, 10.933333333333334)","(91.0, 230.0, 186.36363636363637)","(6.0, 9.0, 8.4)","(7.0, 27.0, 20.529411764705884)","(2.2, 2.38, 2.2991111111111113)"
