,Arnray,Blue Card,Bandalera Miss,Django Dream,Private Scene,Lady Duckworth,Woodruff,Universal Vain,Steak Night,Act Innocent,Masaru,Taxi
11-01-2023 19:15:19.882694,"(12.0, 21.0, 19.684210526315788)","(3.5, 3.95, 3.875)","(3.2, 3.85, 3.81875)","(31.0, 46.0, 45.0)","(11.0, 15.5, 15.457446808510639)","(9.0, 12.5, 12.261904761904763)","(19.0, 26.0, 23.103448275862068)","(17.0, 28.0, 26.0)","(21.0, 40.0, 38.22222222222222)","(31.0, 38.0, 34.285714285714285)","(21.0, 32.0, 31.4)","(8.5, 11.0, 10.805555555555555)"
11-01-2023 19:15:21.430763,"(12.0, 21.0, 19.571428571428573)","(3.5, 3.95, 3.875)","(3.2, 3.85, 3.7622222222222224)","(31.0, 46.0, 45.0)","(11.0, 15.5, 15.457446808510639)","(9.0, 12.5, 12.261904761904763)","(19.0, 26.0, 24.53488372093023)","(17.0, 28.0, 26.0)","(21.0, 40.0, 38.22222222222222)","(31.0, 38.0, 34.285714285714285)","(21.0, 32.0, 31.4)","(8.5, 11.0, 10.805555555555555)"
11-01-2023 19:15:22.883450,"(12.0, 21.0, 19.571428571428573)","(3.5, 3.95, 3.875)","(3.2, 3.8, 3.7622222222222224)","(31.0, 46.0, 46.05882352941177)","(11.0, 15.5, 15.457446808510639)","(9.0, 12.5, 12.261904761904763)","(19.0, 26.0, 26.82608695652174)","(17.0, 28.0, 26.0)","(21.0, 40.0, 37.6)","(31.0, 38.0, 34.285714285714285)","(21.0, 32.0, 31.4)","(8.5, 11.0, 10.805555555555555)"
11-01-2023 19:15:24.325662,"(12.0, 21.0, 19.571428571428573)","(3.5, 3.95, 3.875)","(3.2, 3.8, 3.7622222222222224)","(31.0, 55.0, 44.53846153846154)","(11.0, 15.5, 15.457446808510639)","(9.0, 12.5, 12.261904761904763)","(19.0, 27.0, 26.285714285714285)","(17.0, 28.0, 26.0)","(21.0, 40.0, 37.6)","(31.0, 38.0, 34.285714285714285)","(21.0, 32.0, 31.4)","(8.5, 11.0, 10.805555555555555)"
11-01-2023 19:15:25.824730,"(12.0, 21.0, 19.571428571428573)","(3.5, 3.95, 3.875)","(3.2, 3.8, 3.7622222222222224)","(31.0, 55.0, 44.53846153846154)","(11.0, 15.5, 15.457446808510639)","(9.0, 12.5, 12.261904761904763)","(19.0, 27.0, 24.5)","(17.0, 28.0, 26.0)","(21.0, 40.0, 37.6)","(31.0, 38.0, 34.285714285714285)","(21.0, 32.0, 31.0)","(8.5, 11.0, 10.805555555555555)"
11-01-2023 19:15:27.280613,"(12.0, 21.0, 19.571428571428573)","(3.5, 3.95, 3.875)","(3.2, 3.8, 3.7622222222222224)","(31.0, 55.0, 39.8)","(11.0, 15.5, 15.457446808510639)","(9.0, 12.5, 12.261904761904763)","(19.0, 27.0, 24.5)","(17.0, 28.0, 26.0)","(21.0, 40.0, 37.6)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 27.5)","(8.5, 11.0, 10.805555555555555)"
11-01-2023 19:15:28.741238,"(12.0, 21.0, 19.571428571428573)","(3.5, 3.95, 3.875)","(3.2, 3.8, 3.7622222222222224)","(31.0, 55.0, 45.333333333333336)","(11.0, 15.5, 15.457446808510639)","(9.0, 12.5, 12.261904761904763)","(19.0, 27.0, 24.5)","(17.0, 28.0, 26.0)","(21.0, 40.0, 37.6)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 30.4)","(8.5, 11.0, 10.222222222222221)"
11-01-2023 19:15:30.315932,"(12.0, 21.0, 19.571428571428573)","(3.5, 4.0, 3.8550847457627118)","(3.2, 3.8, 3.7622222222222224)","(31.0, 50.0, 45.333333333333336)","(11.0, 15.5, 15.457446808510639)","(9.0, 12.5, 12.261904761904763)","(19.0, 27.0, 26.4)","(17.0, 28.0, 26.0)","(21.0, 40.0, 37.6)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 26.46153846153846)","(8.5, 11.0, 10.269565217391305)"
11-01-2023 19:15:31.798445,"(12.0, 21.0, 20.28)","(3.5, 4.0, 3.9070652173913043)","(3.2, 3.8, 3.7622222222222224)","(31.0, 50.0, 45.333333333333336)","(11.0, 15.5, 16.535714285714285)","(9.0, 12.5, 12.261904761904763)","(19.0, 27.0, 26.4)","(17.0, 28.0, 26.0)","(21.0, 40.0, 37.6)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 26.46153846153846)","(8.5, 11.0, 10.269565217391305)"
11-01-2023 19:15:33.304030,"(12.0, 21.0, 20.28)","(3.5, 4.0, 3.9070652173913043)","(3.2, 3.8, 3.7622222222222224)","(31.0, 50.0, 45.333333333333336)","(12.0, 17.0, 16.535714285714285)","(9.0, 12.5, 12.261904761904763)","(20.0, 27.0, 26.4)","(18.0, 28.0, 26.0)","(21.0, 40.0, 37.42857142857143)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 29.714285714285715)","(9.0, 11.0, 10.011764705882353)"
11-01-2023 19:15:34.996772,"(12.0, 21.0, 20.28)","(3.5, 4.0, 3.9070652173913043)","(3.2, 3.8, 3.7622222222222224)","(31.0, 50.0, 45.333333333333336)","(12.0, 17.0, 16.535714285714285)","(9.0, 12.5, 12.261904761904763)","(20.0, 27.0, 27.0)","(18.0, 28.0, 26.0)","(21.0, 38.0, 37.42857142857143)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 29.714285714285715)","(9.0, 11.0, 10.011764705882353)"
11-01-2023 19:15:36.657787,"(12.0, 21.0, 18.41304347826087)","(3.5, 4.0, 3.9070652173913043)","(3.2, 3.8, 3.7622222222222224)","(31.0, 50.0, 45.333333333333336)","(12.0, 17.0, 16.48)","(9.0, 12.5, 12.115384615384615)","(20.0, 28.0, 27.0)","(18.0, 28.0, 26.0)","(21.0, 38.0, 37.42857142857143)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 29.714285714285715)","(9.0, 11.0, 10.011764705882353)"
11-01-2023 19:15:38.319001,"(12.0, 18.5, 18.41304347826087)","(3.5, 4.0, 3.9070652173913043)","(3.2, 3.8, 3.7536363636363634)","(31.0, 50.0, 44.0)","(12.0, 17.0, 16.48)","(9.0, 12.5, 12.115384615384615)","(20.0, 28.0, 27.0)","(18.0, 28.0, 26.0)","(21.0, 38.0, 37.0)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 27.333333333333332)","(9.0, 11.0, 10.011764705882353)"
11-01-2023 19:15:40.264716,"(12.0, 18.5, 18.41304347826087)","(3.5, 4.0, 3.9070652173913043)","(3.2, 3.8, 3.7536363636363634)","(31.0, 48.0, 45.6)","(12.0, 17.0, 16.48)","(9.0, 12.5, 12.115384615384615)","(20.0, 28.0, 27.0)","(18.0, 28.0, 26.0)","(21.0, 40.0, 37.0)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 27.333333333333332)","(9.0, 11.0, 10.011764705882353)"
11-01-2023 19:15:42.091482,"(12.0, 18.5, 18.428571428571427)","(3.5, 4.0, 3.9070652173913043)","(3.2, 3.8, 3.7489999999999997)","(31.0, 48.0, 45.6)","(12.0, 17.0, 16.48)","(9.0, 12.5, 12.115384615384615)","(20.0, 28.0, 27.0)","(18.0, 28.0, 26.0)","(21.0, 40.0, 37.0)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 29.666666666666668)","(9.0, 11.0, 10.011764705882353)"
11-01-2023 19:15:43.610471,"(12.0, 18.5, 18.428571428571427)","(3.5, 4.0, 3.9070652173913043)","(3.2, 3.8, 3.7489999999999997)","(31.0, 48.0, 45.6)","(12.0, 17.0, 16.48)","(9.0, 12.5, 12.115384615384615)","(20.0, 28.0, 27.0)","(18.0, 28.0, 26.0)","(21.0, 40.0, 37.0)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 29.666666666666668)","(9.0, 11.0, 10.011764705882353)"
11-01-2023 19:15:45.131663,"(12.0, 18.5, 18.428571428571427)","(3.5, 4.0, 3.9070652173913043)","(3.2, 3.8, 3.7489999999999997)","(31.0, 48.0, 45.6)","(12.0, 17.0, 16.48)","(9.0, 12.5, 12.115384615384615)","(20.0, 28.0, 27.0)","(18.0, 28.0, 26.0)","(21.0, 40.0, 37.0)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 29.666666666666668)","(9.0, 11.0, 10.011764705882353)"
11-01-2023 19:15:46.735257,"(12.0, 18.5, 18.428571428571427)","(3.5, 4.0, 3.9070652173913043)","(3.2, 3.8, 3.7489999999999997)","(31.0, 48.0, 45.6)","(12.0, 17.0, 16.48)","(9.0, 12.5, 12.115384615384615)","(20.0, 28.0, 27.0)","(18.0, 28.0, 26.0)","(21.0, 40.0, 37.0)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 28.88888888888889)","(9.0, 11.0, 10.011764705882353)"
11-01-2023 19:15:48.252903,"(12.0, 18.5, 18.428571428571427)","(3.5, 4.0, 3.9070652173913043)","(3.2, 3.8, 3.7536363636363634)","(31.0, 48.0, 45.6)","(12.0, 17.0, 16.5)","(9.0, 12.5, 12.115384615384615)","(20.0, 28.0, 27.0)","(18.0, 28.0, 26.0)","(21.0, 40.0, 37.0)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 28.88888888888889)","(9.0, 11.0, 10.011764705882353)"
11-01-2023 19:15:49.817945,"(12.0, 18.5, 18.428571428571427)","(3.5, 4.0, 3.9070652173913043)","(3.2, 3.8, 3.7466101694915253)","(31.0, 48.0, 45.6)","(12.0, 17.0, 15.916666666666666)","(9.0, 12.5, 12.115384615384615)","(20.0, 28.0, 27.0)","(18.0, 28.0, 26.0)","(21.0, 40.0, 37.0)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 28.88888888888889)","(9.0, 11.0, 10.011764705882353)"
11-01-2023 19:15:51.483440,"(12.0, 18.5, 18.428571428571427)","(3.5, 4.0, 3.9070652173913043)","(3.2, 3.8, 3.7466101694915253)","(31.0, 48.0, 41.0)","(12.0, 17.0, 15.916666666666666)","(9.0, 12.5, 12.115384615384615)","(20.0, 28.0, 26.714285714285715)","(18.0, 28.0, 26.0)","(21.0, 40.0, 37.0)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 28.88888888888889)","(9.0, 11.0, 10.363636363636363)"
11-01-2023 19:15:52.995306,"(12.0, 18.5, 18.428571428571427)","(3.5, 4.0, 3.9070652173913043)","(3.2, 3.8, 3.7466101694915253)","(31.0, 48.0, 42.0)","(12.0, 17.0, 15.916666666666666)","(9.0, 12.5, 12.115384615384615)","(20.0, 28.0, 26.714285714285715)","(18.0, 28.0, 26.0)","(21.0, 40.0, 37.0)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 28.88888888888889)","(9.0, 11.0, 10.363636363636363)"
11-01-2023 19:15:54.554583,"(12.0, 18.5, 18.428571428571427)","(3.5, 4.0, 3.9070652173913043)","(3.2, 3.8, 3.7466101694915253)","(31.0, 50.0, 42.0)","(12.0, 17.0, 15.916666666666666)","(9.0, 12.5, 12.115384615384615)","(20.0, 28.0, 26.714285714285715)","(18.0, 28.0, 26.0)","(21.0, 40.0, 37.0)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 28.88888888888889)","(9.0, 11.0, 10.363636363636363)"
11-01-2023 19:15:56.181339,"(12.0, 18.5, 18.428571428571427)","(3.5, 4.0, 3.9070652173913043)","(3.2, 3.8, 3.7466101694915253)","(31.0, 50.0, 42.0)","(12.0, 17.0, 15.916666666666666)","(9.0, 12.5, 12.115384615384615)","(20.0, 28.0, 26.714285714285715)","(18.0, 28.0, 26.0)","(21.0, 40.0, 37.0)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 28.88888888888889)","(9.0, 11.0, 10.363636363636363)"
11-01-2023 19:15:57.785936,"(12.0, 18.5, 18.428571428571427)","(3.5, 4.0, 3.9070652173913043)","(3.2, 3.8, 3.7466101694915253)","(31.0, 50.0, 42.0)","(12.0, 17.0, 15.916666666666666)","(9.0, 12.5, 11.681818181818182)","(20.0, 28.0, 26.714285714285715)","(18.0, 28.0, 26.0)","(21.0, 40.0, 37.0)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 28.88888888888889)","(9.0, 11.0, 10.363636363636363)"
11-01-2023 19:15:59.367670,"(12.0, 18.5, 18.428571428571427)","(3.5, 4.0, 3.9070652173913043)","(3.2, 3.8, 3.7466101694915253)","(31.0, 50.0, 48.0)","(12.0, 17.0, 15.840909090909092)","(9.0, 13.0, 11.681818181818182)","(20.0, 28.0, 26.714285714285715)","(18.0, 28.0, 26.0)","(21.0, 40.0, 37.0)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 28.88888888888889)","(9.0, 11.0, 10.363636363636363)"
11-01-2023 19:16:00.934618,"(12.0, 18.5, 18.428571428571427)","(3.5, 4.0, 3.9070652173913043)","(3.2, 3.8, 3.7466101694915253)","(31.0, 50.0, 48.0)","(12.0, 17.0, 15.840909090909092)","(9.0, 13.0, 11.681818181818182)","(20.0, 28.0, 26.714285714285715)","(18.0, 28.0, 26.0)","(21.0, 40.0, 37.0)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 28.88888888888889)","(9.0, 11.0, 10.363636363636363)"
11-01-2023 19:16:02.348915,"(12.0, 18.5, 18.428571428571427)","(3.5, 4.0, 3.9070652173913043)","(3.2, 3.8, 3.7466101694915253)","(31.0, 50.0, 44.0)","(12.0, 17.0, 15.840909090909092)","(9.0, 13.0, 11.681818181818182)","(20.0, 28.0, 26.714285714285715)","(18.0, 28.0, 26.0)","(21.0, 40.0, 37.0)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 28.88888888888889)","(9.0, 11.0, 10.363636363636363)"
11-01-2023 19:16:03.784418,"(12.0, 18.5, 18.428571428571427)","(3.5, 4.0, 3.9070652173913043)","(3.2, 3.8, 3.7466101694915253)","(31.0, 50.0, 44.0)","(12.0, 17.0, 15.840909090909092)","(9.0, 13.0, 11.681818181818182)","(20.0, 28.0, 26.58823529411765)","(18.0, 28.0, 26.0)","(21.0, 40.0, 37.0)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 28.88888888888889)","(9.0, 11.0, 10.5)"
11-01-2023 19:16:05.240749,"(12.0, 18.5, 18.428571428571427)","(3.5, 4.0, 3.9070652173913043)","(3.2, 3.8, 3.7466101694915253)","(31.0, 50.0, 44.0)","(12.0, 17.0, 15.840909090909092)","(9.0, 13.0, 11.681818181818182)","(20.0, 28.0, 26.58823529411765)","(18.0, 28.0, 26.0)","(21.0, 40.0, 37.0)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 28.88888888888889)","(9.0, 11.0, 10.5)"
11-01-2023 19:16:06.751790,"(12.0, 18.5, 18.428571428571427)","(3.5, 4.0, 3.911764705882353)","(3.2, 3.8, 3.7466101694915253)","(31.0, 50.0, 35.5)","(12.0, 17.0, 15.75)","(9.0, 13.0, 11.681818181818182)","(20.0, 28.0, 25.642857142857142)","(18.0, 28.0, 26.0)","(21.0, 40.0, 37.6)","(31.0, 38.0, 35.111111111111114)","(21.0, 32.0, 26.923076923076923)","(9.0, 11.0, 10.5)"
11-01-2023 19:16:08.528518,"(12.0, 18.5, 18.428571428571427)","(3.5, 4.0, 3.9404761904761902)","(3.2, 3.8, 3.7466101694915253)","(31.0, 46.0, 35.5)","(12.0, 16.5, 15.75)","(9.0, 13.0, 11.681818181818182)","(20.0, 27.0, 25.347826086956523)","(18.0, 28.0, 26.0)","(21.0, 40.0, 37.6)","(31.0, 38.0, 34.285714285714285)","(21.0, 29.0, 28.333333333333332)","(9.0, 11.0, 10.5)"
11-01-2023 19:16:10.114241,"(12.0, 18.5, 18.428571428571427)","(3.5, 4.0, 3.9404761904761902)","(3.2, 3.8, 3.7466101694915253)","(31.0, 46.0, 38.0)","(12.0, 16.5, 15.75)","(9.0, 13.0, 11.681818181818182)","(20.0, 27.0, 25.347826086956523)","(18.0, 28.0, 26.0)","(21.0, 40.0, 37.6)","(31.0, 38.0, 34.285714285714285)","(21.0, 29.0, 28.333333333333332)","(9.0, 11.0, 10.5)"
11-01-2023 19:16:11.577097,"(12.0, 18.5, 18.428571428571427)","(3.5, 4.0, 3.9404761904761902)","(3.2, 3.8, 3.7466101694915253)","(31.0, 44.0, 35.42857142857143)","(12.0, 16.5, 15.75)","(9.0, 13.0, 11.681818181818182)","(20.0, 27.0, 25.347826086956523)","(18.0, 28.0, 26.0)","(21.0, 40.0, 37.6)","(31.0, 38.0, 34.285714285714285)","(21.0, 29.0, 28.333333333333332)","(9.0, 11.0, 10.5)"
11-01-2023 19:16:13.107463,"(12.0, 18.5, 18.428571428571427)","(3.5, 4.0, 3.9404761904761902)","(3.2, 3.8, 3.704285714285714)","(31.0, 44.0, 35.42857142857143)","(12.0, 16.5, 15.75)","(9.0, 13.0, 11.681818181818182)","(20.0, 27.0, 25.347826086956523)","(18.0, 28.0, 26.0)","(21.0, 40.0, 37.6)","(31.0, 38.0, 34.285714285714285)","(21.0, 29.0, 28.333333333333332)","(9.0, 11.0, 10.5)"
11-01-2023 19:16:14.639733,"(12.0, 18.5, 18.428571428571427)","(3.5, 4.0, 4.05)","(3.2, 3.8, 3.7426829268292683)","(31.0, 44.0, 35.42857142857143)","(12.0, 16.5, 15.75)","(9.0, 13.0, 11.681818181818182)","(20.0, 27.0, 25.347826086956523)","(18.0, 28.0, 26.0)","(21.0, 40.0, 40.8)","(31.0, 38.0, 34.285714285714285)","(21.0, 29.0, 28.333333333333332)","(9.0, 11.0, 10.5)"
11-01-2023 19:16:16.215134,"(12.0, 18.5, 18.428571428571427)","(3.5, 4.1, 4.08)","(3.2, 3.75, 3.7426829268292683)","(31.0, 44.0, 35.42857142857143)","(12.0, 16.5, 15.75)","(9.0, 13.0, 11.681818181818182)","(20.0, 27.0, 24.72)","(18.0, 28.0, 26.0)","(21.0, 42.0, 42.666666666666664)","(31.0, 38.0, 33.666666666666664)","(21.0, 29.0, 28.333333333333332)","(9.0, 11.0, 10.423076923076923)"
11-01-2023 19:16:17.596888,"(12.0, 18.5, 18.428571428571427)","(3.5, 4.1, 4.08)","(3.2, 3.75, 3.7426829268292683)","(31.0, 44.0, 35.42857142857143)","(12.0, 16.5, 15.75)","(9.0, 13.0, 12.25)","(20.0, 27.0, 24.620689655172413)","(18.0, 28.0, 26.0)","(21.0, 46.0, 40.44444444444444)","(31.0, 38.0, 33.666666666666664)","(21.0, 29.0, 28.333333333333332)","(9.0, 11.0, 10.423076923076923)"
11-01-2023 19:16:19.043939,"(12.0, 21.0, 19.875)","(3.5, 4.1, 4.08)","(3.2, 3.75, 3.7426829268292683)","(31.0, 44.0, 35.42857142857143)","(12.0, 16.5, 15.75)","(9.0, 13.0, 12.25)","(20.0, 27.0, 24.125)","(18.0, 28.0, 26.0)","(21.0, 46.0, 40.44444444444444)","(31.0, 38.0, 33.666666666666664)","(21.0, 29.0, 28.333333333333332)","(9.0, 11.0, 10.887755102040817)"
11-01-2023 19:16:20.407857,"(12.0, 21.0, 19.875)","(3.5, 4.1, 4.08)","(3.2, 3.75, 3.7421052631578946)","(31.0, 44.0, 38.666666666666664)","(12.0, 16.5, 15.75)","(9.0, 13.0, 12.25)","(20.0, 27.0, 24.125)","(18.0, 28.0, 26.0)","(21.0, 46.0, 40.44444444444444)","(31.0, 38.0, 34.1)","(21.0, 29.0, 28.333333333333332)","(9.0, 11.0, 10.887755102040817)"
11-01-2023 19:16:21.790430,"(12.0, 21.0, 19.666666666666668)","(3.5, 4.1, 4.08)","(3.2, 3.75, 3.7421052631578946)","(31.0, 42.0, 38.666666666666664)","(12.0, 16.5, 15.75)","(9.0, 13.0, 12.25)","(20.0, 27.0, 24.125)","(18.0, 28.0, 26.0)","(21.0, 46.0, 40.44444444444444)","(31.0, 38.0, 34.1)","(21.0, 29.0, 28.333333333333332)","(9.0, 11.0, 10.887755102040817)"
11-01-2023 19:16:23.188637,"(12.0, 21.0, 19.666666666666668)","(3.5, 4.1, 4.08)","(3.2, 3.75, 3.7421052631578946)","(31.0, 42.0, 38.666666666666664)","(12.0, 16.5, 15.75)","(9.0, 13.0, 12.333333333333334)","(20.0, 27.0, 24.125)","(18.0, 28.0, 26.0)","(21.0, 46.0, 39.333333333333336)","(31.0, 38.0, 34.1)","(21.0, 29.0, 28.333333333333332)","(9.0, 11.0, 10.887755102040817)"
11-01-2023 19:16:24.598678,"(12.0, 21.0, 19.666666666666668)","(3.5, 4.1, 4.08)","(3.2, 3.75, 3.7421052631578946)","(31.0, 42.0, 38.666666666666664)","(12.0, 16.5, 15.75)","(9.0, 13.0, 12.333333333333334)","(20.0, 27.0, 24.125)","(18.0, 28.0, 26.0)","(21.0, 46.0, 39.333333333333336)","(31.0, 38.0, 35.111111111111114)","(21.0, 29.0, 28.333333333333332)","(9.0, 11.0, 10.887755102040817)"
11-01-2023 19:16:26.056809,"(12.0, 21.0, 19.666666666666668)","(3.5, 4.1, 4.08)","(3.2, 3.75, 3.7421052631578946)","(31.0, 42.0, 38.666666666666664)","(12.0, 16.5, 15.75)","(9.0, 13.0, 12.5)","(20.0, 27.0, 24.125)","(18.0, 28.0, 26.0)","(21.0, 46.0, 42.0)","(31.0, 36.0, 35.111111111111114)","(21.0, 29.0, 28.333333333333332)","(9.0, 11.0, 10.885416666666666)"
11-01-2023 19:16:27.413484,"(12.0, 21.0, 19.666666666666668)","(3.5, 4.1, 4.08)","(3.2, 3.75, 3.7421052631578946)","(31.0, 42.0, 38.666666666666664)","(12.0, 16.5, 15.75)","(9.0, 13.0, 12.5)","(20.0, 27.0, 24.125)","(18.0, 28.0, 26.0)","(21.0, 46.0, 43.0)","(31.0, 36.0, 35.111111111111114)","(21.0, 29.0, 28.333333333333332)","(9.0, 11.0, 10.885416666666666)"
11-01-2023 19:16:29.289917,"(12.0, 20.0, 19.666666666666668)","(3.5, 4.1, 4.094230769230769)","(3.2, 3.75, 3.7421052631578946)","(31.0, 42.0, 38.666666666666664)","(12.0, 16.5, 15.75)","(9.0, 13.0, 12.722222222222221)","(20.0, 27.0, 24.125)","(18.0, 28.0, 26.0)","(21.0, 44.0, 43.0)","(31.0, 36.0, 35.111111111111114)","(21.0, 29.0, 26.22222222222222)","(9.0, 11.0, 10.885416666666666)"
11-01-2023 19:16:30.667669,"(12.0, 20.0, 19.666666666666668)","(3.5, 4.1, 4.094230769230769)","(3.2, 3.75, 3.7216216216216216)","(31.0, 42.0, 38.666666666666664)","(12.0, 16.5, 15.75)","(9.0, 13.0, 12.722222222222221)","(20.0, 27.0, 24.125)","(18.0, 28.0, 26.0)","(21.0, 44.0, 43.714285714285715)","(31.0, 36.0, 34.857142857142854)","(21.0, 29.0, 26.22222222222222)","(9.0, 11.0, 10.80232558139535)"
11-01-2023 19:16:32.160736,"(12.0, 20.0, 19.666666666666668)","(3.5, 4.1, 4.084210526315789)","(3.2, 3.75, 3.7216216216216216)","(31.0, 42.0, 39.4)","(12.0, 16.5, 15.75)","(9.0, 13.0, 12.722222222222221)","(20.0, 27.0, 24.125)","(18.0, 28.0, 26.0)","(21.0, 46.0, 43.714285714285715)","(31.0, 36.0, 34.857142857142854)","(21.0, 29.0, 26.22222222222222)","(9.0, 11.5, 10.80232558139535)"
11-01-2023 19:16:33.804889,"(12.0, 20.0, 19.666666666666668)","(3.5, 4.1, 4.0)","(3.2, 3.75, 3.7216216216216216)","(31.0, 42.0, 35.0)","(12.0, 16.5, 15.75)","(9.0, 13.0, 12.722222222222221)","(20.0, 27.0, 24.125)","(18.0, 28.0, 26.0)","(21.0, 46.0, 40.25)","(31.0, 36.0, 34.857142857142854)","(21.0, 29.0, 25.428571428571427)","(9.0, 11.5, 10.80232558139535)"
11-01-2023 19:16:35.282361,"(12.0, 20.0, 19.666666666666668)","(3.5, 4.1, 4.0)","(3.2, 3.75, 3.7216216216216216)","(31.0, 40.0, 35.0)","(12.0, 16.5, 15.75)","(9.0, 13.0, 12.722222222222221)","(20.0, 27.0, 24.125)","(18.0, 28.0, 26.0)","(21.0, 46.0, 39.714285714285715)","(31.0, 36.0, 34.857142857142854)","(21.0, 29.0, 25.428571428571427)","(9.0, 11.5, 10.80232558139535)"
11-01-2023 19:16:36.763574,"(12.0, 20.0, 19.666666666666668)","(3.5, 4.1, 4.0)","(3.2, 3.75, 3.7216216216216216)","(31.0, 40.0, 35.0)","(12.0, 16.5, 15.75)","(9.0, 13.0, 12.722222222222221)","(20.0, 27.0, 24.125)","(18.0, 28.0, 26.0)","(21.0, 46.0, 34.5)","(31.0, 36.0, 34.857142857142854)","(21.0, 29.0, 24.833333333333332)","(9.0, 11.5, 10.80232558139535)"
11-01-2023 19:16:38.266545,"(12.0, 20.0, 19.666666666666668)","(3.5, 4.1, 4.0)","(3.2, 3.75, 3.7216216216216216)","(31.0, 40.0, 31.714285714285715)","(12.0, 16.5, 15.75)","(9.0, 13.0, 12.722222222222221)","(20.0, 27.0, 24.125)","(18.0, 28.0, 26.0)","(21.0, 44.0, 34.5)","(31.0, 36.0, 34.857142857142854)","(21.0, 29.0, 24.833333333333332)","(9.0, 11.5, 10.907894736842104)"
11-01-2023 19:16:39.718117,"(12.0, 20.0, 19.666666666666668)","(3.5, 4.1, 4.0)","(3.2, 3.75, 3.7216216216216216)","(31.0, 36.0, 31.714285714285715)","(12.0, 16.5, 15.75)","(9.0, 13.0, 12.4)","(20.0, 27.0, 24.125)","(18.0, 28.0, 26.0)","(21.0, 44.0, 34.5)","(31.0, 36.0, 34.857142857142854)","(21.0, 29.0, 25.81818181818182)","(9.0, 11.5, 10.907894736842104)"
11-01-2023 19:16:41.133013,"(12.0, 20.0, 19.666666666666668)","(3.5, 4.1, 4.0)","(3.2, 3.75, 3.7216216216216216)","(31.0, 36.0, 31.714285714285715)","(12.0, 16.5, 15.75)","(9.0, 13.0, 12.4)","(20.0, 27.0, 24.125)","(18.0, 28.0, 26.0)","(21.0, 44.0, 34.5)","(31.0, 36.0, 34.857142857142854)","(21.0, 29.0, 25.81818181818182)","(9.0, 11.5, 10.907894736842104)"
11-01-2023 19:16:42.672585,"(12.0, 21.0, 18.0)","(3.5, 4.1, 4.0625)","(3.2, 3.75, 3.7216216216216216)","(31.0, 36.0, 31.714285714285715)","(12.0, 16.5, 15.75)","(9.0, 13.0, 12.4)","(20.0, 27.0, 24.125)","(18.0, 28.0, 26.0)","(21.0, 44.0, 34.5)","(31.0, 36.0, 34.21052631578947)","(21.0, 29.0, 24.384615384615383)","(9.0, 11.5, 10.907894736842104)"
11-01-2023 19:16:44.267771,"(12.0, 20.0, 18.0)","(3.5, 4.1, 4.0625)","(3.2, 3.75, 3.7216216216216216)","(31.0, 36.0, 31.714285714285715)","(12.0, 16.5, 15.75)","(9.0, 13.0, 12.4)","(20.0, 27.0, 24.125)","(18.0, 28.0, 26.0)","(21.0, 44.0, 36.333333333333336)","(31.0, 38.0, 33.76470588235294)","(21.0, 29.0, 26.083333333333336)","(9.0, 11.5, 10.907894736842104)"
11-01-2023 19:16:45.795843,"(12.0, 20.0, 17.857142857142858)","(3.5, 4.1, 4.079487179487179)","(3.2, 3.75, 3.7216216216216216)","(31.0, 36.0, 31.714285714285715)","(12.0, 16.5, 15.75)","(9.0, 13.0, 12.0)","(20.0, 27.0, 24.125)","(18.0, 28.0, 26.0)","(21.0, 42.0, 36.333333333333336)","(31.0, 38.0, 33.76470588235294)","(21.0, 29.0, 27.157894736842106)","(9.0, 11.5, 10.907894736842104)"
