,Skipover,Win For Laila,Asgata,Miss Conveyor,Crimson Lille,Elegant Taste,Jo Amy,Mischief Melody,Santafe Express,Awesome Tap
12-01-2023 10:50:48.336031,"(13.0, 24.0, 23.3)","(9.0, 11.0, 10.323529411764707)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.017391304347825)","(26.0, 55.0, 48.333333333333336)","(2.7, 4.1, 3.886764705882353)","(13.0, 40.0, 34.666666666666664)","(3.3, 3.45, 3.39375)","(9.0, 10.0, 9.64)","(41.0, 120.0, 90.0)"
12-01-2023 10:50:49.601417,"(13.0, 24.0, 23.3)","(9.0, 11.0, 10.323529411764707)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.017391304347825)","(26.0, 50.0, 48.333333333333336)","(2.7, 4.1, 3.886764705882353)","(13.0, 40.0, 34.666666666666664)","(3.3, 3.45, 3.39)","(9.0, 10.0, 9.64)","(41.0, 120.0, 90.0)"
12-01-2023 10:50:50.916375,"(13.0, 24.0, 23.3)","(9.0, 11.0, 10.323529411764707)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.092307692307692)","(26.0, 50.0, 48.333333333333336)","(2.7, 4.1, 3.886764705882353)","(13.0, 40.0, 34.666666666666664)","(3.3, 3.45, 3.39)","(9.0, 10.0, 9.64)","(41.0, 120.0, 90.0)"
12-01-2023 10:50:52.272923,"(13.0, 24.0, 23.3)","(9.0, 11.0, 10.142857142857142)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.092307692307692)","(26.0, 50.0, 48.333333333333336)","(2.7, 4.1, 3.8760416666666666)","(13.0, 40.0, 34.666666666666664)","(3.3, 3.45, 3.39)","(9.0, 10.0, 9.65)","(41.0, 120.0, 90.0)"
12-01-2023 10:50:53.468039,"(13.0, 24.0, 23.3)","(9.0, 11.0, 10.25)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.092307692307692)","(26.0, 50.0, 52.5)","(2.7, 4.1, 3.898076923076923)","(13.0, 40.0, 34.666666666666664)","(3.3, 3.45, 3.4151162790697676)","(9.0, 10.0, 9.65)","(41.0, 110.0, 90.0)"
12-01-2023 10:50:54.665763,"(13.0, 24.0, 23.3)","(9.0, 10.5, 10.25)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.092307692307692)","(26.0, 55.0, 52.5)","(2.7, 4.1, 3.898076923076923)","(13.0, 40.0, 34.666666666666664)","(3.3, 3.45, 3.39)","(9.0, 10.0, 9.65)","(41.0, 110.0, 90.0)"
12-01-2023 10:50:55.837621,"(13.0, 23.0, 22.314285714285713)","(9.0, 10.5, 10.25)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.092307692307692)","(26.0, 55.0, 52.5)","(2.7, 4.1, 3.898076923076923)","(13.0, 40.0, 34.666666666666664)","(3.3, 3.45, 3.39)","(9.0, 10.0, 9.65)","(41.0, 110.0, 90.0)"
12-01-2023 10:50:57.037804,"(13.0, 23.0, 22.314285714285713)","(9.0, 10.5, 10.25)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.092307692307692)","(26.0, 55.0, 52.5)","(2.7, 4.1, 3.926086956521739)","(13.0, 40.0, 38.4)","(3.3, 3.45, 3.361764705882353)","(9.0, 10.0, 9.65)","(41.0, 110.0, 90.0)"
12-01-2023 10:50:58.262022,"(13.0, 24.0, 23.46153846153846)","(9.0, 10.5, 10.25)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.092307692307692)","(26.0, 55.0, 44.0)","(2.7, 4.1, 3.926086956521739)","(13.0, 40.0, 38.0)","(3.3, 3.45, 3.361764705882353)","(9.0, 10.0, 9.65)","(41.0, 110.0, 105.0)"
12-01-2023 10:50:59.444963,"(13.0, 24.0, 23.46153846153846)","(9.0, 10.5, 10.25)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.23076923076923)","(26.0, 50.0, 46.5)","(2.7, 4.1, 3.926086956521739)","(13.0, 40.0, 37.14285714285714)","(3.3, 3.45, 3.361764705882353)","(9.0, 10.0, 9.65)","(41.0, 110.0, 110.0)"
12-01-2023 10:51:00.597137,"(13.0, 24.0, 23.46153846153846)","(9.0, 10.5, 10.25)","(26.0, 36.0, 31.5)","(7.5, 9.6, 9.126315789473685)","(26.0, 55.0, 44.0)","(2.7, 4.1, 3.926086956521739)","(13.0, 38.0, 37.14285714285714)","(3.3, 3.45, 3.35625)","(9.0, 10.0, 9.65)","(41.0, 130.0, 110.0)"
12-01-2023 10:51:01.740959,"(13.0, 24.0, 23.46153846153846)","(9.0, 10.5, 10.25)","(26.0, 36.0, 31.5)","(7.5, 9.6, 9.126315789473685)","(26.0, 50.0, 44.0)","(2.7, 4.1, 3.9095238095238094)","(13.0, 38.0, 37.14285714285714)","(3.3, 3.45, 3.35)","(9.0, 10.0, 9.65)","(41.0, 130.0, 123.33333333333333)"
12-01-2023 10:51:02.941956,"(13.0, 24.0, 23.46153846153846)","(9.0, 10.5, 10.214285714285714)","(26.0, 34.0, 30.5)","(7.5, 9.6, 9.278571428571428)","(26.0, 50.0, 44.0)","(2.7, 4.1, 3.9095238095238094)","(13.0, 38.0, 37.14285714285714)","(3.3, 3.45, 3.35)","(9.0, 10.0, 9.65)","(41.0, 140.0, 125.0)"
12-01-2023 10:51:04.115751,"(13.0, 24.0, 23.46153846153846)","(9.0, 11.0, 10.333333333333334)","(26.0, 34.0, 30.5)","(7.5, 9.6, 9.278571428571428)","(26.0, 50.0, 44.0)","(2.7, 4.1, 3.9333333333333336)","(13.0, 38.0, 37.25)","(3.3, 3.45, 3.3692307692307693)","(9.0, 10.0, 9.65)","(41.0, 140.0, 106.25)"
12-01-2023 10:51:05.254906,"(13.0, 24.0, 23.46153846153846)","(9.0, 11.0, 10.333333333333334)","(26.0, 34.0, 30.5)","(7.5, 9.6, 9.278571428571428)","(26.0, 50.0, 45.333333333333336)","(2.7, 4.0, 3.9333333333333336)","(13.0, 38.0, 37.25)","(3.3, 3.45, 3.3692307692307693)","(9.0, 10.0, 9.65)","(41.0, 140.0, 106.66666666666667)"
12-01-2023 10:51:06.378555,"(13.0, 27.0, 26.0)","(9.0, 11.0, 10.333333333333334)","(26.0, 34.0, 31.2)","(7.5, 9.6, 9.225)","(26.0, 60.0, 49.0)","(2.7, 4.0, 3.9333333333333336)","(13.0, 38.0, 37.25)","(3.3, 3.45, 3.375)","(9.0, 10.0, 9.65)","(41.0, 130.0, 106.66666666666667)"
12-01-2023 10:51:07.514149,"(13.0, 26.0, 25.5625)","(9.0, 11.0, 10.333333333333334)","(26.0, 34.0, 31.2)","(7.5, 9.6, 9.225)","(26.0, 60.0, 49.0)","(2.7, 4.0, 3.9333333333333336)","(13.0, 38.0, 36.8)","(3.3, 3.45, 3.375)","(9.0, 10.0, 9.65)","(41.0, 130.0, 106.66666666666667)"
12-01-2023 10:51:08.702677,"(13.0, 26.0, 25.866666666666667)","(9.0, 11.0, 10.333333333333334)","(26.0, 34.0, 31.2)","(7.5, 9.6, 9.120000000000001)","(26.0, 60.0, 49.0)","(2.7, 4.0, 3.911111111111111)","(13.0, 38.0, 36.8)","(3.3, 3.45, 3.375)","(9.0, 10.0, 9.65)","(41.0, 130.0, 106.66666666666667)"
12-01-2023 10:51:09.952528,"(13.0, 26.0, 25.93103448275862)","(9.0, 11.0, 10.333333333333334)","(26.0, 34.0, 31.2)","(7.5, 9.6, 9.066666666666666)","(26.0, 60.0, 49.0)","(2.7, 4.0, 3.911111111111111)","(13.0, 38.0, 34.0)","(3.3, 3.45, 3.3233333333333333)","(9.0, 10.0, 9.65)","(41.0, 130.0, 106.66666666666667)"
12-01-2023 10:51:11.182762,"(14.0, 27.0, 26.896551724137932)","(8.5, 11.0, 10.333333333333334)","(26.0, 34.0, 31.2)","(7.5, 9.6, 8.984615384615385)","(31.0, 60.0, 52.666666666666664)","(2.8, 4.0, 3.911111111111111)","(15.0, 36.0, 33.333333333333336)","(3.0, 3.4, 3.3233333333333333)","(8.5, 10.0, 9.65)","(51.0, 130.0, 106.66666666666667)"
12-01-2023 10:51:12.363667,"(14.0, 29.0, 27.666666666666668)","(8.5, 11.0, 10.333333333333334)","(26.0, 34.0, 31.2)","(7.5, 9.6, 9.066666666666666)","(31.0, 60.0, 52.666666666666664)","(2.8, 4.0, 3.911111111111111)","(15.0, 36.0, 33.6)","(3.0, 3.4, 3.3233333333333333)","(8.5, 10.0, 9.65)","(51.0, 130.0, 106.66666666666667)"
12-01-2023 10:51:13.541088,"(14.0, 29.0, 27.285714285714285)","(8.5, 11.0, 10.333333333333334)","(26.0, 34.0, 31.454545454545453)","(7.5, 9.6, 9.066666666666666)","(31.0, 60.0, 52.666666666666664)","(2.8, 4.0, 3.911111111111111)","(15.0, 36.0, 33.6)","(3.0, 3.4, 3.3233333333333333)","(8.5, 10.0, 9.65)","(51.0, 130.0, 106.66666666666667)"
12-01-2023 10:51:14.759922,"(14.0, 29.0, 27.285714285714285)","(8.5, 11.0, 10.333333333333334)","(26.0, 34.0, 31.454545454545453)","(7.5, 9.6, 8.984615384615385)","(31.0, 60.0, 52.666666666666664)","(2.8, 4.0, 3.9761904761904763)","(15.0, 36.0, 39.86666666666667)","(3.0, 3.4, 3.3041666666666667)","(8.5, 10.0, 9.65)","(51.0, 130.0, 106.66666666666667)"
12-01-2023 10:51:16.021155,"(14.0, 28.0, 26.09090909090909)","(8.5, 11.0, 10.428571428571429)","(26.0, 34.0, 31.2)","(7.5, 9.6, 8.984615384615385)","(31.0, 60.0, 52.666666666666664)","(2.8, 4.0, 3.95)","(15.0, 40.0, 39.86666666666667)","(3.0, 3.4, 3.3041666666666667)","(8.5, 10.0, 9.65)","(51.0, 130.0, 106.66666666666667)"
12-01-2023 10:51:17.326014,"(14.0, 28.0, 26.09090909090909)","(8.5, 11.0, 10.428571428571429)","(26.0, 34.0, 31.2)","(7.5, 9.6, 8.984615384615385)","(31.0, 60.0, 52.666666666666664)","(2.8, 4.0, 3.95)","(15.0, 40.0, 39.75)","(3.0, 3.4, 3.3041666666666667)","(8.5, 10.0, 9.65)","(51.0, 130.0, 106.66666666666667)"
12-01-2023 10:51:18.655058,"(14.0, 28.0, 26.928571428571427)","(8.5, 11.0, 10.733333333333333)","(26.0, 34.0, 31.2)","(7.5, 9.6, 8.984615384615385)","(31.0, 60.0, 52.666666666666664)","(2.8, 4.0, 3.888888888888889)","(15.0, 40.0, 39.75)","(3.0, 3.4, 3.3041666666666667)","(8.5, 10.0, 9.65)","(51.0, 130.0, 130.0)"
12-01-2023 10:51:19.876753,"(14.0, 28.0, 26.928571428571427)","(8.5, 11.0, 10.878787878787879)","(26.0, 34.0, 31.2)","(7.5, 9.6, 8.984615384615385)","(31.0, 60.0, 52.666666666666664)","(2.8, 4.0, 3.888888888888889)","(15.0, 40.0, 39.75)","(3.0, 3.4, 3.3041666666666667)","(8.5, 10.0, 9.65)","(51.0, 140.0, 130.0)"
12-01-2023 10:51:21.033951,"(14.0, 28.0, 26.928571428571427)","(8.5, 11.0, 10.878787878787879)","(26.0, 34.0, 31.2)","(7.5, 9.6, 8.984615384615385)","(31.0, 60.0, 52.666666666666664)","(2.8, 4.0, 3.888888888888889)","(16.0, 40.0, 39.6)","(3.0, 3.4, 3.3041666666666667)","(8.5, 10.0, 9.65)","(51.0, 140.0, 131.11111111111111)"
12-01-2023 10:51:22.183842,"(14.0, 27.0, 26.636363636363637)","(8.5, 11.0, 10.878787878787879)","(26.0, 36.0, 33.6)","(7.5, 9.6, 9.07777777777778)","(31.0, 60.0, 46.0)","(2.8, 4.0, 3.888888888888889)","(16.0, 46.0, 39.6)","(3.0, 3.4, 3.3041666666666667)","(8.5, 10.0, 9.65)","(51.0, 140.0, 131.11111111111111)"
12-01-2023 10:51:23.404375,"(14.0, 27.0, 26.636363636363637)","(8.5, 11.0, 10.878787878787879)","(26.0, 36.0, 33.6)","(7.5, 9.8, 9.222222222222223)","(31.0, 50.0, 47.0)","(2.8, 4.0, 3.888888888888889)","(16.0, 46.0, 42.0)","(3.0, 3.4, 3.3041666666666667)","(8.5, 10.0, 9.65)","(51.0, 140.0, 131.11111111111111)"
12-01-2023 10:51:24.631480,"(14.0, 27.0, 26.666666666666668)","(8.5, 11.0, 10.878787878787879)","(26.0, 36.0, 34.0)","(7.5, 9.8, 9.3)","(31.0, 50.0, 47.0)","(2.8, 4.0, 3.888888888888889)","(16.0, 44.0, 42.285714285714285)","(3.0, 3.4, 3.3041666666666667)","(8.5, 10.0, 9.65)","(51.0, 140.0, 123.33333333333334)"
12-01-2023 10:51:25.864751,"(14.0, 27.0, 26.666666666666668)","(8.5, 11.0, 10.84)","(26.0, 36.0, 34.0)","(7.5, 9.8, 9.3)","(31.0, 50.0, 47.0)","(2.8, 4.0, 3.888888888888889)","(16.0, 44.0, 42.285714285714285)","(3.0, 3.4, 3.289751552795031)","(8.5, 10.0, 9.65)","(51.0, 130.0, 123.33333333333334)"
12-01-2023 10:51:27.018587,"(14.0, 27.0, 26.666666666666668)","(8.5, 11.0, 10.84)","(26.0, 36.0, 34.0)","(7.5, 9.8, 9.3)","(31.0, 50.0, 45.2)","(2.8, 4.0, 3.888888888888889)","(16.0, 44.0, 39.904761904761905)","(3.0, 3.3, 3.273076923076923)","(8.5, 10.0, 9.65)","(51.0, 130.0, 123.33333333333334)"
12-01-2023 10:51:28.129535,"(14.0, 27.0, 26.84)","(8.5, 11.0, 10.870967741935484)","(26.0, 36.0, 34.0)","(7.5, 9.8, 9.208695652173914)","(31.0, 50.0, 45.2)","(2.8, 4.0, 3.888888888888889)","(16.0, 46.0, 39.904761904761905)","(3.0, 3.35, 3.273076923076923)","(8.5, 10.0, 9.65)","(51.0, 130.0, 123.33333333333334)"
12-01-2023 10:51:29.300999,"(14.0, 27.0, 26.84)","(8.5, 11.0, 10.870967741935484)","(26.0, 36.0, 33.6)","(7.5, 9.8, 9.208695652173914)","(31.0, 50.0, 42.0)","(2.8, 4.0, 3.888888888888889)","(16.0, 46.0, 39.904761904761905)","(3.0, 3.35, 3.273076923076923)","(8.5, 10.0, 9.65)","(51.0, 130.0, 123.33333333333334)"
12-01-2023 10:51:30.520959,"(14.0, 27.0, 26.84)","(8.5, 11.0, 10.870967741935484)","(26.0, 36.0, 33.6)","(7.5, 9.8, 9.208695652173914)","(26.0, 50.0, 42.0)","(2.8, 4.0, 3.888888888888889)","(16.0, 46.0, 39.904761904761905)","(3.0, 3.35, 3.273076923076923)","(8.5, 10.0, 9.65)","(51.0, 130.0, 123.33333333333334)"
12-01-2023 10:51:31.720641,"(14.0, 27.0, 26.84)","(8.5, 11.0, 10.870967741935484)","(26.0, 36.0, 33.6)","(7.5, 9.8, 9.208695652173914)","(26.0, 50.0, 42.0)","(2.8, 4.0, 3.888888888888889)","(16.0, 40.0, 39.6)","(3.0, 3.35, 3.273076923076923)","(8.5, 10.0, 9.65)","(51.0, 150.0, 116.66666666666667)"
12-01-2023 10:51:32.924663,"(14.0, 27.0, 26.84)","(8.5, 11.0, 10.870967741935484)","(26.0, 36.0, 33.6)","(7.5, 9.8, 9.208695652173914)","(26.0, 50.0, 42.0)","(2.8, 4.0, 3.888888888888889)","(16.0, 40.0, 39.6)","(3.0, 3.35, 3.273076923076923)","(8.5, 10.0, 9.65)","(51.0, 150.0, 112.66666666666667)"
12-01-2023 10:51:34.159664,"(14.0, 27.0, 26.84)","(8.5, 11.0, 10.870967741935484)","(26.0, 36.0, 31.8)","(7.5, 9.8, 9.296296296296296)","(26.0, 50.0, 42.0)","(2.8, 4.0, 3.9285714285714284)","(16.0, 40.0, 39.6)","(3.0, 3.35, 3.273076923076923)","(8.5, 10.0, 9.65)","(51.0, 150.0, 112.66666666666667)"
12-01-2023 10:51:35.429846,"(14.0, 27.0, 26.84)","(8.5, 11.0, 10.870967741935484)","(26.0, 36.0, 31.8)","(7.5, 9.8, 9.296296296296296)","(26.0, 50.0, 42.0)","(2.8, 4.0, 3.9285714285714284)","(16.0, 40.0, 39.6)","(3.0, 3.35, 3.273076923076923)","(8.5, 10.0, 9.65)","(51.0, 150.0, 120.0)"
12-01-2023 10:51:36.774964,"(14.0, 27.0, 26.764705882352942)","(8.5, 11.0, 10.870967741935484)","(26.0, 36.0, 31.8)","(7.5, 9.8, 9.296296296296296)","(26.0, 50.0, 42.0)","(2.8, 4.0, 3.9285714285714284)","(16.0, 40.0, 39.6)","(3.0, 3.35, 3.273076923076923)","(8.5, 10.0, 9.65)","(51.0, 140.0, 120.0)"
12-01-2023 10:51:38.076155,"(14.0, 27.0, 26.764705882352942)","(8.5, 11.0, 10.870967741935484)","(26.0, 36.0, 31.8)","(7.5, 9.8, 9.296296296296296)","(26.0, 50.0, 42.0)","(2.8, 4.0, 3.9285714285714284)","(16.0, 40.0, 39.6)","(3.0, 3.35, 3.273076923076923)","(8.5, 10.0, 9.65)","(51.0, 140.0, 120.0)"
12-01-2023 10:51:39.361650,"(14.0, 27.0, 26.764705882352942)","(8.5, 11.0, 10.870967741935484)","(26.0, 36.0, 30.75)","(7.5, 9.8, 9.296296296296296)","(26.0, 50.0, 42.0)","(2.8, 4.0, 3.9285714285714284)","(16.0, 40.0, 39.6)","(3.0, 3.35, 3.273076923076923)","(8.5, 10.0, 9.65)","(51.0, 140.0, 112.66666666666667)"
12-01-2023 10:51:40.690858,"(14.0, 27.0, 26.764705882352942)","(8.5, 11.0, 10.870967741935484)","(26.0, 36.0, 31.0)","(7.5, 9.8, 9.296296296296296)","(26.0, 50.0, 42.0)","(2.8, 4.0, 3.9285714285714284)","(16.0, 40.0, 39.6)","(3.0, 3.35, 3.273076923076923)","(8.5, 10.0, 9.65)","(51.0, 150.0, 112.66666666666667)"
12-01-2023 10:51:42.024605,"(14.0, 27.0, 26.764705882352942)","(8.5, 11.0, 10.870967741935484)","(26.0, 36.0, 31.0)","(7.5, 9.8, 9.296296296296296)","(26.0, 50.0, 42.0)","(2.8, 4.0, 3.9285714285714284)","(16.0, 40.0, 39.6)","(3.0, 3.35, 3.273076923076923)","(8.5, 10.0, 9.65)","(51.0, 150.0, 112.66666666666667)"
12-01-2023 10:51:43.225304,"(14.0, 27.0, 26.764705882352942)","(8.5, 11.0, 10.870967741935484)","(26.0, 36.0, 31.0)","(7.5, 9.8, 9.296296296296296)","(26.0, 50.0, 42.0)","(2.8, 4.0, 3.9285714285714284)","(16.0, 40.0, 39.6)","(3.0, 3.35, 3.273076923076923)","(8.5, 10.0, 9.65)","(51.0, 150.0, 120.0)"
12-01-2023 10:51:44.385623,"(14.0, 27.0, 26.764705882352942)","(8.5, 11.0, 10.870967741935484)","(26.0, 36.0, 31.0)","(7.5, 9.8, 9.296296296296296)","(26.0, 50.0, 42.0)","(2.8, 4.0, 3.9285714285714284)","(16.0, 40.0, 39.6)","(3.0, 3.35, 3.273076923076923)","(8.5, 10.0, 9.65)","(51.0, 140.0, 120.0)"
12-01-2023 10:51:45.587932,"(14.0, 27.0, 26.764705882352942)","(8.5, 11.0, 10.870967741935484)","(26.0, 36.0, 31.0)","(7.5, 9.8, 9.296296296296296)","(26.0, 50.0, 42.0)","(2.8, 4.0, 3.9285714285714284)","(16.0, 40.0, 39.6)","(3.0, 3.35, 3.2666666666666666)","(8.5, 10.0, 9.65)","(51.0, 140.0, 120.0)"
12-01-2023 10:51:46.841966,"(14.0, 27.0, 26.764705882352942)","(8.5, 11.0, 10.870967741935484)","(26.0, 36.0, 31.0)","(7.5, 9.8, 9.422222222222222)","(26.0, 50.0, 42.0)","(2.8, 4.0, 3.9285714285714284)","(16.0, 40.0, 39.6)","(3.0, 3.35, 3.2666666666666666)","(8.5, 10.0, 9.65)","(51.0, 140.0, 120.0)"
12-01-2023 10:51:48.078239,"(14.0, 27.0, 26.80952380952381)","(8.5, 11.0, 10.870967741935484)","(26.0, 36.0, 31.384615384615387)","(7.5, 9.8, 9.435714285714285)","(26.0, 50.0, 42.0)","(2.8, 4.0, 3.9285714285714284)","(16.0, 40.0, 39.6)","(3.0, 3.35, 3.272222222222222)","(8.5, 10.0, 9.65)","(51.0, 140.0, 112.66666666666667)"
12-01-2023 10:51:49.341591,"(14.0, 27.0, 26.80952380952381)","(8.5, 11.0, 10.870967741935484)","(26.0, 34.0, 30.5)","(7.5, 9.8, 9.435714285714285)","(26.0, 50.0, 42.0)","(2.8, 4.0, 3.9285714285714284)","(16.0, 40.0, 39.42857142857143)","(3.0, 3.35, 3.3033333333333332)","(8.5, 10.0, 9.65)","(51.0, 150.0, 120.0)"
12-01-2023 10:51:50.633528,"(14.0, 27.0, 26.714285714285715)","(8.5, 11.0, 10.870967741935484)","(26.0, 32.0, 30.5)","(7.5, 9.8, 9.435714285714285)","(26.0, 50.0, 42.5)","(2.8, 4.0, 3.9285714285714284)","(16.0, 40.0, 39.42857142857143)","(3.0, 3.35, 3.3033333333333332)","(8.5, 10.0, 9.65)","(51.0, 140.0, 120.0)"
12-01-2023 10:51:51.898698,"(14.0, 27.0, 26.333333333333332)","(8.5, 11.0, 10.885714285714286)","(26.0, 32.0, 30.571428571428573)","(7.5, 9.8, 9.435714285714285)","(26.0, 50.0, 42.5)","(2.8, 4.0, 3.9285714285714284)","(16.0, 40.0, 39.42857142857143)","(3.0, 3.35, 3.3)","(8.5, 10.0, 9.65)","(51.0, 140.0, 112.3529411764706)"
12-01-2023 10:51:53.123571,"(14.0, 27.0, 26.333333333333332)","(8.5, 11.0, 10.885714285714286)","(26.0, 32.0, 30.571428571428573)","(7.5, 9.8, 9.435714285714285)","(26.0, 50.0, 42.5)","(2.8, 4.0, 3.9285714285714284)","(16.0, 40.0, 39.42857142857143)","(3.0, 3.35, 3.3)","(8.5, 10.0, 9.65)","(51.0, 150.0, 122.17391304347827)"
12-01-2023 10:51:54.452307,"(14.0, 26.0, 25.925925925925927)","(8.5, 11.0, 10.885714285714286)","(26.0, 32.0, 28.666666666666668)","(7.5, 9.8, 9.435714285714285)","(26.0, 50.0, 42.5)","(2.8, 4.0, 3.9285714285714284)","(16.0, 40.0, 39.42857142857143)","(3.0, 3.35, 3.3)","(8.5, 10.0, 9.65)","(51.0, 150.0, 122.17391304347827)"
12-01-2023 10:51:55.762977,"(14.0, 26.0, 25.925925925925927)","(8.5, 11.0, 10.885714285714286)","(26.0, 32.0, 29.142857142857142)","(7.5, 9.8, 9.435714285714285)","(26.0, 50.0, 42.5)","(2.8, 4.0, 3.9285714285714284)","(16.0, 40.0, 39.42857142857143)","(3.0, 3.35, 3.3)","(8.5, 10.0, 9.65)","(51.0, 150.0, 114.44444444444444)"
12-01-2023 10:51:57.107125,"(14.0, 26.0, 25.944444444444443)","(8.5, 11.0, 10.885714285714286)","(26.0, 32.0, 28.57142857142857)","(7.5, 9.8, 9.48125)","(26.0, 50.0, 42.5)","(2.8, 4.0, 3.9285714285714284)","(16.0, 40.0, 39.42857142857143)","(3.0, 3.35, 3.3)","(8.5, 10.0, 9.65)","(51.0, 150.0, 128.66666666666666)"
12-01-2023 10:51:58.344685,"(14.0, 26.0, 25.944444444444443)","(8.5, 11.0, 10.885714285714286)","(26.0, 32.0, 28.57142857142857)","(7.5, 9.8, 9.48125)","(26.0, 50.0, 42.5)","(2.8, 4.0, 3.9904761904761905)","(16.0, 40.0, 39.42857142857143)","(3.0, 3.35, 3.3)","(8.5, 10.0, 9.65)","(51.0, 150.0, 118.0)"
12-01-2023 10:51:59.622248,"(14.0, 26.0, 25.944444444444443)","(8.5, 11.0, 10.885714285714286)","(26.0, 32.0, 28.57142857142857)","(7.5, 9.8, 9.48125)","(26.0, 50.0, 42.5)","(2.8, 4.0, 3.994285714285714)","(16.0, 40.0, 39.42857142857143)","(3.0, 3.35, 3.3)","(8.5, 10.0, 9.65)","(51.0, 150.0, 118.0)"
12-01-2023 10:52:00.902151,"(14.0, 26.0, 25.944444444444443)","(8.5, 11.0, 10.885714285714286)","(26.0, 32.0, 28.57142857142857)","(7.5, 9.8, 9.48125)","(26.0, 50.0, 42.5)","(2.8, 4.0, 3.994285714285714)","(16.0, 40.0, 39.42857142857143)","(3.0, 3.35, 3.3)","(8.5, 10.0, 9.65)","(51.0, 150.0, 118.0)"
12-01-2023 10:52:02.197049,"(14.0, 26.0, 25.944444444444443)","(8.5, 11.0, 10.885714285714286)","(26.0, 32.0, 28.57142857142857)","(7.5, 9.8, 9.56)","(26.0, 50.0, 44.0)","(2.8, 4.0, 3.9823529411764707)","(16.0, 40.0, 38.666666666666664)","(3.0, 3.35, 3.3207317073170732)","(8.5, 10.0, 9.65)","(51.0, 150.0, 118.0)"
12-01-2023 10:52:03.467435,"(14.0, 26.0, 25.944444444444443)","(8.5, 11.0, 10.885714285714286)","(26.0, 32.0, 28.57142857142857)","(7.5, 9.8, 9.56)","(26.0, 50.0, 44.0)","(2.8, 4.0, 3.9823529411764707)","(16.0, 40.0, 37.0)","(3.0, 3.35, 3.2434210526315788)","(8.5, 10.0, 9.65)","(51.0, 150.0, 120.0)"
12-01-2023 10:52:04.704081,"(15.0, 26.0, 25.944444444444443)","(8.5, 11.0, 10.862068965517242)","(26.0, 32.0, 28.57142857142857)","(7.5, 9.8, 9.56)","(26.0, 50.0, 44.0)","(2.8, 4.0, 3.9823529411764707)","(16.0, 40.0, 37.6)","(3.0, 3.25, 3.292857142857143)","(8.5, 10.0, 9.65)","(51.0, 150.0, 120.0)"
12-01-2023 10:52:05.935546,"(15.0, 26.0, 25.944444444444443)","(8.5, 11.0, 10.862068965517242)","(26.0, 32.0, 28.57142857142857)","(7.5, 9.8, 9.56)","(26.0, 50.0, 47.33333333333333)","(2.8, 4.0, 3.9823529411764707)","(16.0, 40.0, 37.6)","(3.0, 3.35, 3.292857142857143)","(8.5, 10.0, 9.65)","(51.0, 150.0, 120.0)"
12-01-2023 10:52:07.188242,"(15.0, 26.0, 25.944444444444443)","(8.5, 11.0, 10.862068965517242)","(26.0, 32.0, 28.57142857142857)","(7.5, 9.8, 9.56)","(26.0, 50.0, 47.33333333333333)","(2.8, 4.0, 3.9823529411764707)","(16.0, 40.0, 36.57142857142857)","(3.0, 3.35, 3.27)","(8.5, 10.0, 9.65)","(31.0, 150.0, 126.66666666666667)"
12-01-2023 10:52:08.427735,"(15.0, 26.0, 25.942857142857143)","(8.5, 11.0, 10.862068965517242)","(26.0, 32.0, 28.57142857142857)","(7.5, 9.8, 9.5)","(26.0, 50.0, 47.33333333333333)","(2.8, 4.0, 3.9823529411764707)","(16.0, 40.0, 36.57142857142857)","(3.0, 3.35, 3.2466666666666666)","(8.5, 10.0, 9.65)","(31.0, 150.0, 126.66666666666667)"
12-01-2023 10:52:09.605485,"(15.0, 26.0, 25.942857142857143)","(8.5, 11.0, 10.862068965517242)","(26.0, 32.0, 28.88888888888889)","(7.5, 9.8, 9.414285714285715)","(26.0, 50.0, 38.61538461538461)","(2.8, 4.0, 3.9863636363636363)","(16.0, 40.0, 36.57142857142857)","(3.0, 3.3, 3.2411764705882353)","(8.5, 10.0, 9.65)","(31.0, 150.0, 126.66666666666667)"
12-01-2023 10:52:10.847651,"(15.0, 26.0, 25.942857142857143)","(8.5, 11.0, 10.862068965517242)","(26.0, 32.0, 28.88888888888889)","(7.5, 9.8, 9.414285714285715)","(26.0, 46.0, 38.61538461538461)","(2.8, 4.0, 3.9863636363636363)","(16.0, 40.0, 37.0)","(3.0, 3.3, 3.27)","(8.5, 10.0, 9.65)","(31.0, 150.0, 128.1818181818182)"
12-01-2023 10:52:12.041153,"(15.0, 26.0, 25.942857142857143)","(8.5, 11.0, 10.862068965517242)","(26.0, 32.0, 28.88888888888889)","(7.5, 9.8, 9.414285714285715)","(26.0, 46.0, 39.14285714285714)","(2.8, 4.0, 3.9911764705882353)","(16.0, 38.0, 37.0)","(3.0, 3.3, 3.2849999999999997)","(8.5, 10.0, 9.65)","(31.0, 150.0, 128.1818181818182)"
