,Opawa Nicky,Homebush Benji,Elodie,Is That Toby,Homebush Matty,Hurunui Mouse,Go Again,Laxmans Ganguly
06-01-2023 09:09:05.532822,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.5, 9.35)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:06.600125,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.5, 9.35)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:07.594989,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.5, 9.35)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:08.581946,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.5, 9.35)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:09.533208,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.5, 9.35)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:10.638378,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.5, 9.35)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:11.607999,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.5, 9.35)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:12.571073,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.5, 9.35)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:13.535105,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.5, 9.35)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:14.558104,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.5, 9.35)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:15.552628,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.5, 9.35)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:16.604888,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.5, 9.35)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:17.574818,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.5, 9.35)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:18.596448,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.5, 9.35)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:19.599232,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.5, 9.35)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:20.657385,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.5, 9.35)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:21.698791,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.5, 9.35)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:22.738527,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.5, 9.35)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:23.768903,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.5, 9.35)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:24.801471,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.5, 9.35)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:25.836009,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.5, 9.35)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:26.846570,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.5, 10.183333333333334)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:27.903784,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.5, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:29.007183,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:30.105293,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:31.200420,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:32.255552,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:33.368626,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:34.465595,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:35.532683,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:36.585225,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:37.667080,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:38.749841,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:39.835923,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:40.895463,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:41.936708,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:42.990333,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:44.063230,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:45.054526,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:46.115274,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:47.255001,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:48.281739,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:49.260050,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:50.237447,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:51.241112,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:52.203323,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:53.205752,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:54.202052,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:55.248812,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:56.301139,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:57.338357,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:58.454705,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:09:59.500110,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:00.578106,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:01.652336,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:02.721642,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:03.824622,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:04.956860,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:06.003068,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:07.099405,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:08.232921,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:09.345022,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:10.445305,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:11.553695,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:12.688557,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:13.938558,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:15.099723,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:16.199604,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:17.226447,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:18.346941,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:19.373721,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:20.567796,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:21.673731,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 8.533333333333333)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:22.686371,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 11.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:23.704277,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:24.712795,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:25.846307,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:26.878958,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:27.900362,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:28.862370,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
06-01-2023 09:10:29.893098,"(5.5, 18.5, 13.1375)","(20.0, 180.0, 68.1923076923077)","(1.75, 2.8, 2.6432608695652173)","(15.0, 70.0, 65.89285714285714)","(26.0, 230.0, 100.625)","(18.0, 90.0, 83.31818181818181)","(3.7, 10.0, 7.866666666666667)","(10.0, 36.0, 21.91764705882353)"
