,Nightwatch Star,Eagle Uno,Parabellum,Knight Walker,Stilton,Laker,Pocket More For Less Nz,Happy As,Caesars Rockstar,Neville Shannon
10-01-2023 19:37:14.326651,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 198.0)","(18.0, 48.0, 40.25)","(101.0, 220.0, 191.42857142857144)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 220.0, 105.33333333333334)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:15.667082,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 198.0)","(18.0, 48.0, 40.25)","(101.0, 220.0, 191.42857142857144)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 220.0, 105.33333333333334)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:17.023728,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 198.0)","(18.0, 48.0, 40.25)","(101.0, 220.0, 191.42857142857144)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 220.0, 105.33333333333334)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:18.398487,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 198.0)","(18.0, 48.0, 40.25)","(101.0, 220.0, 191.42857142857144)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 220.0, 105.33333333333334)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:19.785892,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 198.0)","(18.0, 48.0, 40.25)","(101.0, 220.0, 191.42857142857144)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 220.0, 105.33333333333334)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:21.133457,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 198.0)","(18.0, 48.0, 40.25)","(101.0, 220.0, 191.42857142857144)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 220.0, 105.33333333333334)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:22.389797,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 198.0)","(18.0, 48.0, 40.25)","(101.0, 220.0, 191.42857142857144)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 220.0, 105.33333333333334)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:23.660131,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 198.0)","(18.0, 48.0, 40.25)","(101.0, 220.0, 191.42857142857144)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 220.0, 105.33333333333334)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:24.966250,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 198.0)","(18.0, 48.0, 40.25)","(101.0, 220.0, 191.42857142857144)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 220.0, 105.33333333333334)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:26.245309,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 198.0)","(18.0, 48.0, 40.25)","(101.0, 220.0, 191.42857142857144)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 220.0, 105.33333333333334)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:27.535530,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 198.0)","(18.0, 48.0, 40.25)","(101.0, 220.0, 191.42857142857144)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 220.0, 105.33333333333334)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:28.916562,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 198.0)","(18.0, 48.0, 40.25)","(101.0, 220.0, 191.42857142857144)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 220.0, 105.33333333333334)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:30.347768,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 198.0)","(18.0, 48.0, 40.25)","(101.0, 220.0, 191.42857142857144)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 220.0, 105.33333333333334)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:31.719117,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 198.0)","(18.0, 48.0, 40.25)","(101.0, 220.0, 191.42857142857144)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 220.0, 105.33333333333334)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:33.059532,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 198.0)","(18.0, 48.0, 40.25)","(101.0, 220.0, 191.42857142857144)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 220.0, 105.33333333333334)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:34.354190,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 40.25)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 220.0, 187.0)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:35.630654,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 40.25)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 220.0, 187.0)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:36.893189,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 40.25)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 220.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:38.184317,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 40.25)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:39.598343,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 40.25)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:41.119820,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 40.25)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:42.783868,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 40.25)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:44.436939,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 32.5)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:45.922746,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 32.5)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:47.294060,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 32.5)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:48.676422,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 32.5)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:50.113481,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 32.5)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:51.544989,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 32.5)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:52.933959,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 32.5)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:54.313978,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 32.5)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:55.675089,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 32.5)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:57.051810,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 32.5)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:58.498070,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 32.5)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:37:59.909667,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 32.5)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:01.272728,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 32.5)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:02.640285,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 32.5)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:04.129724,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 32.5)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:05.515960,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 32.5)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:06.874056,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:08.203755,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:09.506980,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:10.931666,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:12.321106,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 153.33333333333334)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 87.5)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:13.659927,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 194.28571428571428)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:15.080143,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:16.471951,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:17.727569,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:19.019549,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:20.284448,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:21.531348,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:22.881601,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:24.208470,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:25.553707,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:26.878181,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:28.167712,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:29.408850,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:30.720431,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:31.992534,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:33.306227,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:34.647741,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:35.954462,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:37.288560,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:38.594554,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:39.860762,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:41.100724,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:42.422135,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 203.63636363636363)","(18.0, 48.0, 34.285714285714285)","(101.0, 220.0, 190.0)","(4.8, 99999, 99990)","(15.0, 48.0, 38.285714285714285)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 56.66666666666667)"
10-01-2023 19:38:43.754413,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 194.28571428571428)","(18.0, 48.0, 39.13636363636364)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 25.333333333333336)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 73.33333333333334)"
10-01-2023 19:38:45.055321,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 194.28571428571428)","(18.0, 48.0, 39.13636363636364)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 25.333333333333336)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 73.33333333333334)"
10-01-2023 19:38:46.378008,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 194.28571428571428)","(18.0, 48.0, 39.13636363636364)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 25.333333333333336)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 73.33333333333334)"
10-01-2023 19:38:47.636689,"(2.0, 2.78, 2.6111111111111107)","(4.8, 9.8, 8.525)","(4.6, 8.8, 7.375)","(101.0, 220.0, 194.28571428571428)","(18.0, 48.0, 39.13636363636364)","(101.0, 220.0, 160.0)","(4.8, 99999, 99990)","(15.0, 48.0, 25.333333333333336)","(61.0, 120.0, 83.07692307692307)","(31.0, 140.0, 73.33333333333334)"
