,Yuri Magic,Sisu,Mexicali Jane,Be Like Oliver,Saron,Velocity Cazau,Angel Harks,Rybolt
11-01-2023 19:58:27.499804,"(2.6, 4.3, 2.76)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 41.666666666666664)","(26.0, 95.0, 59.5)","(21.0, 65.0, 40.2)","(31.0, 120.0, 46.4)","(11.0, 30.0, 25.4)","(2.15, 2.58, 2.1072727272727274)"
11-01-2023 19:58:28.716958,"(2.6, 4.3, 2.76)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 41.666666666666664)","(26.0, 95.0, 59.5)","(21.0, 65.0, 40.2)","(31.0, 120.0, 46.4)","(11.0, 29.0, 25.4)","(2.15, 2.58, 2.1072727272727274)"
11-01-2023 19:58:29.974069,"(2.6, 4.3, 2.76)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 41.666666666666664)","(26.0, 95.0, 51.30769230769231)","(21.0, 65.0, 40.2)","(31.0, 120.0, 46.4)","(11.0, 29.0, 25.4)","(2.15, 2.58, 2.1072727272727274)"
11-01-2023 19:58:31.287549,"(2.6, 4.3, 2.76)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 41.666666666666664)","(26.0, 95.0, 51.30769230769231)","(21.0, 65.0, 40.2)","(31.0, 120.0, 46.4)","(11.0, 29.0, 25.4)","(2.15, 2.58, 2.1072727272727274)"
11-01-2023 19:58:32.607515,"(2.6, 4.3, 2.76)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 41.666666666666664)","(26.0, 95.0, 51.30769230769231)","(21.0, 65.0, 40.2)","(31.0, 120.0, 46.4)","(11.0, 29.0, 25.4)","(2.15, 2.58, 2.394814814814815)"
11-01-2023 19:58:33.839588,"(2.6, 4.3, 2.76)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 26.636363636363637)","(26.0, 95.0, 51.30769230769231)","(21.0, 65.0, 34.6875)","(31.0, 120.0, 46.4)","(11.0, 29.0, 25.823529411764707)","(2.15, 2.58, 2.460952380952381)"
11-01-2023 19:58:34.999326,"(2.6, 4.3, 2.76)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 26.636363636363637)","(26.0, 95.0, 51.30769230769231)","(21.0, 60.0, 37.25)","(31.0, 120.0, 51.42857142857143)","(11.0, 32.0, 18.875)","(2.15, 2.58, 2.460952380952381)"
11-01-2023 19:58:36.262364,"(2.6, 4.3, 2.76)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 26.636363636363637)","(26.0, 95.0, 51.30769230769231)","(21.0, 55.0, 37.25)","(31.0, 110.0, 51.42857142857143)","(11.0, 32.0, 18.875)","(2.15, 2.58, 2.460952380952381)"
11-01-2023 19:58:37.523399,"(2.6, 4.3, 2.76)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 26.636363636363637)","(26.0, 95.0, 51.30769230769231)","(21.0, 55.0, 37.25)","(31.0, 110.0, 51.42857142857143)","(11.0, 32.0, 18.875)","(2.15, 2.58, 2.460952380952381)"
11-01-2023 19:58:38.727063,"(2.6, 4.3, 2.76)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 26.636363636363637)","(26.0, 95.0, 51.30769230769231)","(21.0, 55.0, 44.05)","(31.0, 110.0, 51.42857142857143)","(11.0, 32.0, 16.727272727272727)","(2.15, 2.58, 2.18)"
11-01-2023 19:58:39.846669,"(2.6, 4.3, 2.76)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 26.636363636363637)","(26.0, 95.0, 51.30769230769231)","(21.0, 55.0, 44.05)","(31.0, 110.0, 44.4)","(11.0, 32.0, 16.727272727272727)","(2.15, 2.58, 2.18)"
11-01-2023 19:58:41.070016,"(2.6, 4.3, 2.76)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 26.636363636363637)","(26.0, 95.0, 51.30769230769231)","(21.0, 55.0, 44.05)","(31.0, 110.0, 44.4)","(11.0, 32.0, 16.727272727272727)","(2.15, 2.58, 2.18)"
11-01-2023 19:58:42.309447,"(2.6, 4.3, 2.76)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 26.636363636363637)","(26.0, 95.0, 51.30769230769231)","(21.0, 55.0, 44.05)","(31.0, 110.0, 44.4)","(11.0, 32.0, 16.727272727272727)","(2.15, 2.58, 2.18)"
11-01-2023 19:58:43.485879,"(2.6, 4.3, 2.76)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 26.636363636363637)","(26.0, 95.0, 51.30769230769231)","(21.0, 55.0, 44.05)","(31.0, 110.0, 44.4)","(11.0, 32.0, 16.727272727272727)","(2.15, 2.58, 2.18)"
11-01-2023 19:58:44.678171,"(2.6, 4.3, 2.76)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 26.636363636363637)","(26.0, 95.0, 67.0)","(21.0, 55.0, 37.86666666666667)","(31.0, 110.0, 44.4)","(11.0, 32.0, 17.454545454545453)","(2.15, 2.58, 2.18)"
11-01-2023 19:58:45.828927,"(2.6, 4.3, 2.76)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 26.636363636363637)","(26.0, 110.0, 67.0)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 44.4)","(11.0, 32.0, 17.454545454545453)","(2.15, 2.58, 2.18)"
11-01-2023 19:58:47.016838,"(2.6, 4.3, 2.76)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 26.636363636363637)","(26.0, 110.0, 67.0)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 44.4)","(11.0, 32.0, 17.454545454545453)","(2.15, 2.58, 2.18)"
11-01-2023 19:58:48.239393,"(2.6, 4.3, 2.76)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 27.363636363636363)","(26.0, 110.0, 67.0)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 44.4)","(11.0, 32.0, 17.454545454545453)","(2.15, 2.58, 2.18)"
11-01-2023 19:58:49.504762,"(2.6, 4.3, 2.76)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 27.363636363636363)","(26.0, 110.0, 57.07692307692307)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 44.4)","(11.0, 32.0, 17.454545454545453)","(2.15, 2.58, 2.18)"
11-01-2023 19:58:50.679116,"(2.6, 4.3, 2.76)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 27.363636363636363)","(26.0, 110.0, 57.07692307692307)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 44.4)","(11.0, 32.0, 17.454545454545453)","(2.15, 2.58, 2.18)"
11-01-2023 19:58:51.998193,"(2.6, 4.8, 2.610625)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 27.363636363636363)","(26.0, 110.0, 57.07692307692307)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 44.4)","(11.0, 32.0, 17.09090909090909)","(2.15, 2.58, 2.18)"
11-01-2023 19:58:53.287595,"(2.6, 4.8, 2.610625)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 27.363636363636363)","(26.0, 110.0, 57.07692307692307)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 44.4)","(11.0, 32.0, 17.09090909090909)","(2.15, 2.58, 2.18)"
11-01-2023 19:58:54.607114,"(2.6, 4.8, 2.610625)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 26.636363636363637)","(26.0, 110.0, 57.07692307692307)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 44.4)","(11.0, 32.0, 17.09090909090909)","(2.15, 2.58, 2.18)"
11-01-2023 19:58:55.801484,"(2.6, 4.8, 2.610625)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 26.636363636363637)","(26.0, 110.0, 57.07692307692307)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 44.4)","(11.0, 32.0, 17.09090909090909)","(2.15, 2.58, 2.18)"
11-01-2023 19:58:57.045872,"(2.6, 4.7, 2.81)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 26.636363636363637)","(26.0, 110.0, 57.07692307692307)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 44.4)","(11.0, 32.0, 17.09090909090909)","(2.15, 2.58, 2.18)"
11-01-2023 19:58:58.300962,"(2.6, 4.7, 2.81)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 26.636363636363637)","(26.0, 110.0, 57.07692307692307)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 44.4)","(11.0, 32.0, 17.09090909090909)","(2.15, 2.58, 2.18)"
11-01-2023 19:58:59.523554,"(2.6, 4.7, 2.81)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 26.636363636363637)","(26.0, 110.0, 57.07692307692307)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 44.4)","(11.0, 32.0, 17.09090909090909)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:00.819492,"(2.6, 4.7, 2.81)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 26.636363636363637)","(26.0, 110.0, 57.07692307692307)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 44.4)","(11.0, 32.0, 17.09090909090909)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:02.112837,"(2.6, 4.7, 2.81)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 27.363636363636363)","(26.0, 110.0, 57.07692307692307)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 44.4)","(11.0, 32.0, 17.81818181818182)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:03.336257,"(2.6, 4.7, 2.81)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 27.363636363636363)","(26.0, 110.0, 57.07692307692307)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 44.4)","(11.0, 32.0, 17.81818181818182)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:04.541262,"(2.6, 4.7, 2.81)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 27.363636363636363)","(26.0, 110.0, 62.0)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 48.57142857142857)","(11.0, 32.0, 17.81818181818182)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:05.743899,"(2.6, 4.7, 4.527816091954023)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 27.363636363636363)","(26.0, 100.0, 62.0)","(21.0, 60.0, 37.86666666666667)","(31.0, 100.0, 48.57142857142857)","(11.0, 32.0, 17.81818181818182)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:06.963589,"(2.6, 4.7, 4.527816091954023)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 27.363636363636363)","(26.0, 100.0, 62.0)","(21.0, 60.0, 37.86666666666667)","(31.0, 100.0, 48.57142857142857)","(11.0, 32.0, 17.81818181818182)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:08.274140,"(2.6, 4.7, 4.527816091954023)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 27.363636363636363)","(26.0, 100.0, 62.0)","(21.0, 60.0, 37.86666666666667)","(31.0, 100.0, 48.57142857142857)","(11.0, 32.0, 17.81818181818182)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:09.774158,"(2.6, 4.7, 2.88)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 27.363636363636363)","(26.0, 100.0, 53.230769230769226)","(21.0, 60.0, 37.86666666666667)","(31.0, 100.0, 48.57142857142857)","(11.0, 32.0, 17.81818181818182)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:10.988785,"(2.6, 4.7, 2.88)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 27.363636363636363)","(26.0, 100.0, 53.230769230769226)","(21.0, 60.0, 37.86666666666667)","(31.0, 100.0, 48.57142857142857)","(11.0, 32.0, 17.81818181818182)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:12.303048,"(2.6, 4.7, 2.88)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 27.363636363636363)","(26.0, 100.0, 53.230769230769226)","(21.0, 60.0, 37.86666666666667)","(31.0, 100.0, 48.57142857142857)","(11.0, 32.0, 17.81818181818182)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:13.556136,"(2.6, 4.7, 2.88)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 27.363636363636363)","(26.0, 100.0, 53.230769230769226)","(21.0, 60.0, 37.86666666666667)","(31.0, 100.0, 48.57142857142857)","(11.0, 32.0, 17.81818181818182)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:15.027161,"(2.6, 4.7, 2.88)","(5.5, 9.4, 8.600000000000001)","(16.0, 55.0, 25.272727272727273)","(26.0, 100.0, 53.230769230769226)","(21.0, 60.0, 29.18181818181818)","(31.0, 100.0, 46.4)","(11.0, 32.0, 17.09090909090909)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:16.350156,"(2.6, 4.7, 2.88)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 25.272727272727273)","(26.0, 100.0, 53.230769230769226)","(21.0, 55.0, 29.18181818181818)","(31.0, 120.0, 46.4)","(11.0, 32.0, 17.09090909090909)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:17.657284,"(2.6, 4.7, 2.88)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 25.272727272727273)","(26.0, 100.0, 53.230769230769226)","(21.0, 55.0, 29.18181818181818)","(31.0, 120.0, 46.4)","(11.0, 32.0, 17.09090909090909)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:18.911446,"(2.6, 4.7, 2.88)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 100.0, 53.230769230769226)","(21.0, 55.0, 29.18181818181818)","(31.0, 120.0, 46.4)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:20.168241,"(2.6, 4.7, 2.88)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 100.0, 53.230769230769226)","(21.0, 55.0, 29.18181818181818)","(31.0, 120.0, 46.4)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:21.468342,"(2.6, 4.7, 2.88)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 100.0, 53.230769230769226)","(21.0, 55.0, 29.18181818181818)","(31.0, 120.0, 46.4)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:22.756243,"(2.6, 4.7, 2.88)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 100.0, 53.230769230769226)","(21.0, 55.0, 29.18181818181818)","(31.0, 120.0, 46.4)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:24.038198,"(2.6, 4.7, 2.88)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 100.0, 53.230769230769226)","(21.0, 55.0, 37.25)","(31.0, 120.0, 46.4)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:25.344831,"(2.6, 4.7, 2.88)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 100.0, 53.230769230769226)","(21.0, 55.0, 37.86666666666667)","(31.0, 120.0, 46.4)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:26.608689,"(2.6, 4.7, 2.88)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 100.0, 53.230769230769226)","(21.0, 60.0, 37.86666666666667)","(31.0, 120.0, 46.4)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:27.817224,"(2.6, 4.7, 2.88)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 100.0, 53.230769230769226)","(21.0, 60.0, 37.86666666666667)","(31.0, 120.0, 46.4)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:29.101119,"(2.6, 4.7, 2.88)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 100.0, 53.230769230769226)","(21.0, 60.0, 37.86666666666667)","(31.0, 120.0, 46.4)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:30.384335,"(2.6, 4.7, 2.88)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 100.0, 53.230769230769226)","(21.0, 60.0, 37.86666666666667)","(31.0, 120.0, 46.4)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:31.894192,"(2.6, 4.7, 2.88)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 100.0, 53.230769230769226)","(21.0, 60.0, 37.86666666666667)","(31.0, 120.0, 46.4)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:33.249437,"(2.6, 4.7, 2.88)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 100.0, 53.230769230769226)","(21.0, 60.0, 37.86666666666667)","(31.0, 120.0, 46.4)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:34.668085,"(2.6, 4.7, 2.88)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 100.0, 51.30769230769231)","(21.0, 60.0, 37.86666666666667)","(31.0, 120.0, 46.4)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:36.054403,"(2.6, 4.7, 2.88)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 95.0, 51.30769230769231)","(21.0, 60.0, 37.86666666666667)","(31.0, 120.0, 46.4)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:37.450351,"(2.6, 4.7, 2.88)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 95.0, 51.30769230769231)","(21.0, 60.0, 37.86666666666667)","(31.0, 120.0, 46.4)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:38.851776,"(2.6, 4.7, 3.9720000000000004)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 95.0, 51.30769230769231)","(21.0, 60.0, 37.86666666666667)","(31.0, 120.0, 46.4)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:40.163610,"(2.6, 4.7, 3.9720000000000004)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 95.0, 51.30769230769231)","(21.0, 60.0, 37.86666666666667)","(31.0, 120.0, 46.4)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:41.425825,"(2.6, 4.7, 3.9720000000000004)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 95.0, 51.30769230769231)","(21.0, 60.0, 37.86666666666667)","(31.0, 120.0, 53.81818181818182)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:42.755598,"(2.6, 4.7, 3.9720000000000004)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 95.0, 51.30769230769231)","(21.0, 60.0, 37.86666666666667)","(31.0, 120.0, 53.81818181818182)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:44.086562,"(2.6, 4.7, 3.9720000000000004)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 95.0, 51.30769230769231)","(21.0, 60.0, 37.86666666666667)","(31.0, 120.0, 74.5)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:45.463521,"(2.6, 4.7, 3.9720000000000004)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 95.0, 51.30769230769231)","(21.0, 60.0, 37.86666666666667)","(31.0, 120.0, 51.09090909090909)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:46.749865,"(2.6, 4.7, 3.9720000000000004)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 95.0, 51.30769230769231)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 51.09090909090909)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:48.078155,"(2.6, 4.7, 3.9720000000000004)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 95.0, 51.30769230769231)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 51.09090909090909)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:49.622468,"(2.6, 4.7, 3.9720000000000004)","(5.5, 9.8, 9.110000000000001)","(16.0, 50.0, 34.0)","(26.0, 95.0, 51.30769230769231)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 51.09090909090909)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:51.026877,"(2.6, 4.7, 3.9720000000000004)","(5.5, 9.8, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 95.0, 51.30769230769231)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 51.09090909090909)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:52.476357,"(2.6, 4.7, 4.214666666666667)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 95.0, 51.30769230769231)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 51.09090909090909)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:54.155039,"(2.6, 4.7, 4.214666666666667)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 34.0)","(26.0, 95.0, 51.30769230769231)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 51.09090909090909)","(11.0, 32.0, 23.36842105263158)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:55.578330,"(2.6, 4.7, 4.214666666666667)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 26.0)","(26.0, 95.0, 51.30769230769231)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 51.09090909090909)","(11.0, 32.0, 17.81818181818182)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:57.020520,"(2.6, 4.7, 4.214666666666667)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 26.0)","(26.0, 95.0, 51.30769230769231)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 51.09090909090909)","(11.0, 32.0, 17.81818181818182)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:58.391491,"(2.6, 4.7, 4.214666666666667)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 26.0)","(26.0, 95.0, 51.30769230769231)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 51.09090909090909)","(11.0, 32.0, 17.81818181818182)","(2.15, 2.58, 2.18)"
11-01-2023 19:59:59.714895,"(2.6, 4.7, 4.214666666666667)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 26.0)","(26.0, 95.0, 51.30769230769231)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 51.09090909090909)","(11.0, 32.0, 17.81818181818182)","(2.15, 2.58, 2.18)"
11-01-2023 20:00:01.255851,"(2.6, 4.7, 4.214666666666667)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 26.0)","(26.0, 95.0, 51.30769230769231)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 51.09090909090909)","(11.0, 32.0, 17.81818181818182)","(2.15, 2.58, 2.18)"
11-01-2023 20:00:02.604104,"(2.6, 4.7, 4.214666666666667)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 26.0)","(26.0, 95.0, 51.30769230769231)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 51.09090909090909)","(11.0, 32.0, 17.81818181818182)","(2.15, 2.58, 2.18)"
11-01-2023 20:00:04.023729,"(2.6, 4.7, 4.214666666666667)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 26.0)","(26.0, 95.0, 51.30769230769231)","(21.0, 60.0, 37.86666666666667)","(31.0, 110.0, 51.09090909090909)","(11.0, 32.0, 17.81818181818182)","(2.15, 2.58, 2.18)"
11-01-2023 20:00:05.557445,"(2.6, 4.7, 4.214666666666667)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 31.599999999999998)","(26.0, 95.0, 57.0)","(21.0, 60.0, 32.8125)","(31.0, 110.0, 51.09090909090909)","(11.0, 32.0, 22.666666666666668)","(2.15, 2.58, 2.18)"
11-01-2023 20:00:07.013634,"(2.6, 4.7, 4.214666666666667)","(5.5, 9.4, 9.110000000000001)","(16.0, 50.0, 31.599999999999998)","(26.0, 90.0, 57.0)","(21.0, 55.0, 32.8125)","(31.0, 110.0, 51.09090909090909)","(11.0, 32.0, 22.666666666666668)","(2.15, 2.58, 2.18)"
11-01-2023 20:00:08.395176,"(2.6, 4.7, 4.214666666666667)","(5.5, 9.8, 9.110000000000001)","(16.0, 50.0, 31.599999999999998)","(26.0, 90.0, 57.0)","(21.0, 55.0, 32.8125)","(31.0, 110.0, 51.09090909090909)","(11.0, 32.0, 22.666666666666668)","(2.15, 2.58, 2.18)"
11-01-2023 20:00:09.824792,"(2.6, 4.7, 4.214666666666667)","(5.5, 9.8, 8.600000000000001)","(16.0, 50.0, 25.272727272727273)","(26.0, 90.0, 49.38461538461539)","(21.0, 55.0, 29.18181818181818)","(31.0, 110.0, 51.09090909090909)","(11.0, 32.0, 17.454545454545453)","(2.15, 2.58, 2.18)"
11-01-2023 20:00:11.253721,"(2.6, 4.7, 4.214666666666667)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 25.272727272727273)","(26.0, 90.0, 49.38461538461539)","(21.0, 55.0, 29.18181818181818)","(31.0, 110.0, 51.09090909090909)","(11.0, 32.0, 17.454545454545453)","(2.15, 2.58, 2.18)"
11-01-2023 20:00:12.605723,"(2.6, 4.7, 4.214666666666667)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 25.272727272727273)","(26.0, 90.0, 49.38461538461539)","(21.0, 55.0, 29.18181818181818)","(31.0, 110.0, 51.09090909090909)","(11.0, 32.0, 17.454545454545453)","(2.15, 2.58, 2.18)"
11-01-2023 20:00:13.922955,"(2.6, 4.7, 4.214666666666667)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 25.272727272727273)","(26.0, 90.0, 49.38461538461539)","(21.0, 55.0, 29.18181818181818)","(31.0, 110.0, 51.09090909090909)","(11.0, 32.0, 17.454545454545453)","(2.15, 2.58, 2.18)"
11-01-2023 20:00:15.291149,"(2.6, 4.7, 4.214666666666667)","(5.5, 9.4, 8.600000000000001)","(16.0, 50.0, 25.272727272727273)","(26.0, 90.0, 49.38461538461539)","(21.0, 55.0, 35.53333333333333)","(31.0, 100.0, 56.92307692307693)","(11.0, 32.0, 17.454545454545453)","(2.15, 2.58, 2.18)"
