,Spritz,Smooth Heaven,Prosecute,Robell Ruby,Our Sassy Nyrah,Fearless Levi,Double The Cash,Outbreak Bindi
10-01-2023 18:25:27.018896,"(2.4, 2.7, 2.6481818181818184)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.4, 8.0)","(5.0, 8.2, 7.65)","(91.0, 330.0, 230.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.514285714285714)","(18.0, 42.0, 40.916666666666664)"
10-01-2023 18:25:28.176316,"(2.4, 2.66, 2.646666666666667)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.4, 8.066666666666666)","(5.0, 8.2, 7.65)","(91.0, 330.0, 230.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.514285714285714)","(18.0, 42.0, 40.6875)"
10-01-2023 18:25:29.378603,"(2.4, 2.66, 2.646666666666667)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.4, 8.136842105263158)","(5.0, 8.2, 7.4)","(91.0, 330.0, 230.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.514285714285714)","(18.0, 46.0, 40.0)"
10-01-2023 18:25:30.763924,"(2.4, 2.66, 2.6482352941176472)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.4, 8.136842105263158)","(5.0, 8.0, 7.4)","(91.0, 330.0, 230.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.520689655172414)","(18.0, 46.0, 39.388888888888886)"
10-01-2023 18:25:31.987113,"(2.4, 2.66, 2.6482352941176472)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.4, 8.136842105263158)","(5.0, 8.0, 7.4)","(91.0, 330.0, 230.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.520689655172414)","(18.0, 46.0, 39.388888888888886)"
10-01-2023 18:25:33.233799,"(2.4, 2.66, 2.6350000000000002)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.4, 8.136842105263158)","(5.0, 8.0, 7.4)","(91.0, 330.0, 230.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.520689655172414)","(18.0, 46.0, 39.388888888888886)"
10-01-2023 18:25:34.502154,"(2.4, 2.66, 2.6350000000000002)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.4, 8.1)","(5.0, 8.0, 7.4)","(91.0, 330.0, 230.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.520689655172414)","(18.0, 46.0, 39.388888888888886)"
10-01-2023 18:25:35.715619,"(2.4, 2.66, 2.626666666666667)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.4, 8.1)","(5.0, 8.0, 7.4)","(91.0, 330.0, 255.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.520689655172414)","(18.0, 46.0, 39.388888888888886)"
10-01-2023 18:25:37.020814,"(2.4, 2.66, 2.626666666666667)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.4, 8.1)","(5.0, 8.0, 7.4)","(91.0, 330.0, 230.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.520689655172414)","(18.0, 46.0, 40.6875)"
10-01-2023 18:25:38.255694,"(2.4, 2.66, 2.626666666666667)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.4, 8.1)","(5.0, 8.0, 7.4)","(91.0, 330.0, 230.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.520689655172414)","(18.0, 46.0, 38.35)"
10-01-2023 18:25:39.491773,"(2.4, 2.66, 2.626666666666667)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.4, 8.1)","(5.0, 8.0, 7.828571428571428)","(91.0, 330.0, 203.33333333333334)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.520689655172414)","(18.0, 46.0, 40.6875)"
10-01-2023 18:25:40.769159,"(2.4, 2.66, 2.626666666666667)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.4, 8.088888888888889)","(5.0, 8.0, 7.55)","(91.0, 330.0, 197.05882352941177)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.470588235294118)","(18.0, 46.0, 40.6875)"
10-01-2023 18:25:41.967748,"(2.4, 2.66, 2.6350000000000002)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.2, 7.938461538461539)","(5.0, 8.0, 7.936842105263158)","(91.0, 320.0, 225.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.470588235294118)","(18.0, 46.0, 40.6875)"
10-01-2023 18:25:43.151514,"(2.4, 2.66, 2.626666666666667)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.4, 7.938461538461539)","(5.0, 8.0, 7.936842105263158)","(91.0, 310.0, 196.66666666666666)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.470588235294118)","(18.0, 46.0, 40.6875)"
10-01-2023 18:25:44.309094,"(2.4, 2.66, 2.626666666666667)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.4, 8.114285714285714)","(5.0, 8.0, 7.936842105263158)","(91.0, 310.0, 168.33333333333334)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.470588235294118)","(18.0, 46.0, 38.35)"
10-01-2023 18:25:45.537329,"(2.4, 2.66, 2.626666666666667)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.4, 8.114285714285714)","(5.0, 8.0, 7.936842105263158)","(91.0, 310.0, 156.66666666666666)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.470588235294118)","(18.0, 46.0, 40.6875)"
10-01-2023 18:25:46.747660,"(2.4, 2.66, 2.626666666666667)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.4, 8.025)","(5.0, 8.0, 7.936842105263158)","(91.0, 290.0, 161.66666666666666)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.470588235294118)","(18.0, 46.0, 40.6875)"
10-01-2023 18:25:47.929411,"(2.4, 2.66, 2.626666666666667)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.4, 7.9)","(5.0, 8.0, 7.936842105263158)","(91.0, 270.0, 195.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.526666666666666)","(18.0, 46.0, 40.6875)"
10-01-2023 18:25:49.288244,"(2.4, 2.66, 2.626666666666667)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.4, 8.066666666666666)","(5.0, 8.0, 7.936842105263158)","(91.0, 250.0, 190.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.526666666666666)","(18.0, 46.0, 40.6875)"
10-01-2023 18:25:50.514554,"(2.4, 2.66, 2.626666666666667)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.4, 8.066666666666666)","(5.0, 8.0, 7.936842105263158)","(91.0, 240.0, 190.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.595652173913043)","(18.0, 46.0, 40.6875)"
10-01-2023 18:25:51.714309,"(2.4, 2.66, 2.626666666666667)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.4, 8.066666666666666)","(5.0, 8.0, 7.936842105263158)","(91.0, 240.0, 190.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.595652173913043)","(18.0, 46.0, 40.6875)"
10-01-2023 18:25:53.156613,"(2.4, 2.66, 2.626666666666667)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.4, 8.066666666666666)","(5.0, 8.0, 7.936842105263158)","(91.0, 240.0, 190.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.5200000000000005)","(18.0, 46.0, 40.6875)"
10-01-2023 18:25:54.337907,"(2.4, 2.66, 2.626666666666667)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.4, 8.177777777777777)","(5.0, 8.0, 7.925)","(91.0, 240.0, 190.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.5200000000000005)","(18.0, 46.0, 38.35)"
10-01-2023 18:25:55.673382,"(2.4, 2.66, 2.626666666666667)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.4, 8.266666666666667)","(5.0, 8.0, 7.666666666666667)","(91.0, 240.0, 190.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.595652173913043)","(18.0, 46.0, 40.6875)"
10-01-2023 18:25:56.821427,"(2.4, 2.66, 2.626666666666667)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.4, 8.64)","(5.0, 8.0, 7.666666666666667)","(91.0, 240.0, 190.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.55)","(18.0, 46.0, 41.69230769230769)"
10-01-2023 18:25:58.013510,"(2.4, 2.66, 2.626666666666667)","(19.0, 50.0, 47.529411764705884)","(6.0, 8.8, 8.25)","(5.0, 8.0, 7.666666666666667)","(91.0, 240.0, 156.66666666666666)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.55)","(18.0, 44.0, 41.69230769230769)"
10-01-2023 18:25:59.198385,"(2.4, 2.66, 2.5933333333333333)","(19.0, 50.0, 47.529411764705884)","(6.0, 9.0, 8.399999999999999)","(5.0, 8.0, 7.666666666666667)","(91.0, 240.0, 155.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.514285714285714)","(18.0, 44.0, 41.69230769230769)"
10-01-2023 18:26:00.437075,"(2.4, 2.66, 2.5933333333333333)","(19.0, 50.0, 47.529411764705884)","(6.0, 9.0, 8.266666666666667)","(5.0, 8.0, 7.666666666666667)","(91.0, 230.0, 155.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.514285714285714)","(18.0, 44.0, 41.69230769230769)"
10-01-2023 18:26:01.679928,"(2.4, 2.66, 2.5933333333333333)","(19.0, 50.0, 46.8)","(6.0, 9.0, 8.294117647058824)","(5.0, 8.0, 7.666666666666667)","(101.0, 230.0, 155.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.514285714285714)","(19.0, 44.0, 41.69230769230769)"
10-01-2023 18:26:02.981001,"(2.4, 2.66, 2.5933333333333333)","(19.0, 48.0, 46.8)","(6.0, 9.0, 8.363636363636363)","(5.0, 8.0, 7.666666666666667)","(101.0, 230.0, 155.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.514285714285714)","(19.0, 44.0, 41.69230769230769)"
10-01-2023 18:26:04.210757,"(2.4, 2.66, 2.5933333333333333)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.363636363636363)","(5.0, 8.0, 7.666666666666667)","(101.0, 230.0, 155.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.514285714285714)","(19.0, 44.0, 41.69230769230769)"
10-01-2023 18:26:05.399798,"(2.4, 2.66, 2.5933333333333333)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.363636363636363)","(5.0, 8.0, 7.666666666666667)","(101.0, 230.0, 155.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.514285714285714)","(19.0, 44.0, 41.69230769230769)"
10-01-2023 18:26:06.910331,"(2.4, 2.66, 2.5933333333333333)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.23529411764706)","(5.0, 8.0, 7.666666666666667)","(101.0, 230.0, 155.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.514285714285714)","(19.0, 44.0, 41.69230769230769)"
10-01-2023 18:26:08.725183,"(2.4, 2.66, 2.5933333333333333)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.505263157894737)","(5.0, 8.0, 7.666666666666667)","(101.0, 230.0, 155.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.55)","(19.0, 44.0, 41.69230769230769)"
10-01-2023 18:26:10.433925,"(2.4, 2.66, 2.645714285714286)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.505263157894737)","(5.0, 8.0, 7.666666666666667)","(101.0, 230.0, 155.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.514285714285714)","(19.0, 44.0, 41.69230769230769)"
10-01-2023 18:26:11.857246,"(2.4, 2.66, 2.645714285714286)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.505263157894737)","(5.0, 8.0, 7.666666666666667)","(101.0, 230.0, 155.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.514285714285714)","(19.0, 44.0, 41.69230769230769)"
10-01-2023 18:26:13.078989,"(2.4, 2.66, 2.645714285714286)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.505263157894737)","(5.0, 8.0, 7.666666666666667)","(101.0, 230.0, 155.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.514285714285714)","(19.0, 44.0, 41.69230769230769)"
10-01-2023 18:26:14.282555,"(2.4, 2.66, 2.645714285714286)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.505263157894737)","(5.0, 8.0, 7.666666666666667)","(101.0, 230.0, 155.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.514285714285714)","(19.0, 44.0, 41.46666666666667)"
10-01-2023 18:26:15.542838,"(2.4, 2.66, 2.645714285714286)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.063157894736841)","(5.0, 8.0, 7.666666666666667)","(101.0, 230.0, 155.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.514285714285714)","(19.0, 46.0, 39.388888888888886)"
10-01-2023 18:26:16.802122,"(2.4, 2.66, 2.645714285714286)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.05)","(5.0, 8.0, 7.666666666666667)","(101.0, 230.0, 155.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.5)","(19.0, 46.0, 40.6875)"
10-01-2023 18:26:18.035360,"(2.4, 2.66, 2.637931034482759)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.05)","(5.0, 8.0, 7.666666666666667)","(101.0, 230.0, 155.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.5)","(19.0, 46.0, 40.6875)"
10-01-2023 18:26:19.206067,"(2.4, 2.66, 2.637931034482759)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.05)","(5.0, 8.0, 7.666666666666667)","(101.0, 230.0, 155.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.5)","(19.0, 46.0, 40.6875)"
10-01-2023 18:26:20.379768,"(2.4, 2.66, 2.637931034482759)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.05)","(5.0, 8.0, 7.666666666666667)","(101.0, 230.0, 155.0)","(8.5, 15.5, 13.621212121212121)","(3.7, 4.7, 4.5)","(19.0, 46.0, 38.35)"
10-01-2023 18:26:21.572037,"(2.4, 2.66, 2.637931034482759)","(19.0, 48.0, 46.8)","(6.0, 8.8, 7.8625)","(5.0, 8.0, 7.666666666666667)","(101.0, 230.0, 155.0)","(8.5, 15.5, 13.633333333333333)","(3.7, 4.7, 4.5)","(19.0, 46.0, 40.6875)"
10-01-2023 18:26:22.754602,"(2.4, 2.66, 2.637931034482759)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.505263157894737)","(5.0, 8.0, 7.666666666666667)","(91.0, 230.0, 155.0)","(8.5, 15.5, 13.633333333333333)","(3.7, 4.7, 4.5)","(19.0, 46.0, 40.6875)"
10-01-2023 18:26:23.963424,"(2.4, 2.66, 2.637931034482759)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.505263157894737)","(5.0, 8.0, 7.666666666666667)","(91.0, 230.0, 155.0)","(8.5, 15.5, 13.633333333333333)","(3.7, 4.7, 4.5)","(19.0, 46.0, 40.6875)"
10-01-2023 18:26:25.154481,"(2.4, 2.66, 2.637931034482759)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.505263157894737)","(5.0, 8.0, 7.666666666666667)","(91.0, 230.0, 155.0)","(8.5, 15.5, 13.633333333333333)","(3.7, 4.7, 4.5)","(19.0, 46.0, 40.6875)"
10-01-2023 18:26:26.280476,"(2.4, 2.66, 2.637931034482759)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.505263157894737)","(5.0, 8.0, 7.666666666666667)","(91.0, 230.0, 155.0)","(8.5, 15.5, 13.633333333333333)","(3.7, 4.7, 4.5)","(19.0, 46.0, 38.35)"
10-01-2023 18:26:27.449149,"(2.4, 2.66, 2.637931034482759)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.505263157894737)","(5.0, 8.0, 7.666666666666667)","(91.0, 230.0, 155.0)","(8.5, 15.5, 13.633333333333333)","(3.7, 4.7, 4.5)","(19.0, 46.0, 40.6875)"
10-01-2023 18:26:28.618739,"(2.4, 2.66, 2.637931034482759)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.505263157894737)","(5.0, 8.0, 7.666666666666667)","(91.0, 230.0, 155.0)","(8.5, 15.5, 13.633333333333333)","(3.7, 4.7, 4.5)","(19.0, 46.0, 40.6875)"
10-01-2023 18:26:29.724467,"(2.4, 2.66, 2.637931034482759)","(19.0, 48.0, 46.8)","(6.0, 8.8, 7.75)","(5.0, 8.0, 7.2)","(91.0, 230.0, 155.0)","(8.5, 15.5, 13.633333333333333)","(3.7, 4.7, 4.5)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:26:30.888053,"(2.4, 2.66, 2.644615384615385)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.505263157894737)","(5.0, 8.0, 7.222222222222222)","(91.0, 230.0, 155.0)","(8.5, 15.5, 13.633333333333333)","(3.7, 4.7, 4.5)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:26:32.341904,"(2.4, 2.66, 2.637931034482759)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.505263157894737)","(5.0, 8.0, 7.142857142857143)","(91.0, 230.0, 155.0)","(8.5, 15.5, 13.633333333333333)","(3.7, 4.7, 4.5)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:26:33.477149,"(2.4, 2.66, 2.637931034482759)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.505263157894737)","(5.0, 8.0, 7.142857142857143)","(91.0, 230.0, 155.0)","(8.5, 15.5, 13.633333333333333)","(3.7, 4.7, 4.5)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:26:34.690130,"(2.4, 2.66, 2.637931034482759)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.505263157894737)","(5.0, 8.0, 7.142857142857143)","(91.0, 230.0, 155.0)","(8.5, 15.5, 13.633333333333333)","(3.7, 4.7, 4.5)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:26:35.877002,"(2.4, 2.66, 2.637931034482759)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.505263157894737)","(5.0, 8.0, 7.142857142857143)","(91.0, 230.0, 155.0)","(8.5, 15.5, 13.633333333333333)","(3.7, 4.7, 4.5)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:26:36.931428,"(2.4, 2.66, 2.637931034482759)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.210526315789474)","(5.0, 8.0, 7.142857142857143)","(91.0, 230.0, 155.0)","(8.5, 15.5, 13.633333333333333)","(3.7, 4.7, 4.5)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:26:38.023588,"(2.4, 2.66, 2.637931034482759)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.2)","(5.0, 8.0, 7.142857142857143)","(91.0, 230.0, 155.0)","(8.5, 15.5, 13.633333333333333)","(3.7, 4.7, 4.5)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:26:39.222788,"(2.4, 2.66, 2.637931034482759)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.2)","(5.0, 8.0, 7.142857142857143)","(91.0, 230.0, 155.0)","(8.5, 15.5, 13.633333333333333)","(3.7, 4.7, 4.5)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:26:40.438138,"(2.4, 2.66, 2.637931034482759)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.2)","(5.0, 8.0, 7.142857142857143)","(91.0, 230.0, 155.0)","(8.5, 15.5, 13.633333333333333)","(3.7, 4.7, 4.467741935483871)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:26:41.690264,"(2.4, 2.66, 2.637931034482759)","(19.0, 48.0, 46.8)","(6.0, 8.8, 8.2)","(5.0, 8.0, 7.142857142857143)","(91.0, 230.0, 155.0)","(8.5, 15.5, 13.633333333333333)","(3.7, 4.7, 4.467741935483871)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:26:42.871750,"(2.4, 2.66, 2.637931034482759)","(19.0, 48.0, 46.8)","(6.0, 8.8, 7.75)","(5.0, 8.0, 7.142857142857143)","(91.0, 230.0, 155.0)","(8.5, 15.5, 13.633333333333333)","(3.7, 4.7, 4.467741935483871)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:26:44.003488,"(2.4, 2.66, 2.6323076923076925)","(19.0, 48.0, 46.8)","(6.0, 8.8, 7.85)","(5.0, 8.0, 7.153846153846154)","(91.0, 230.0, 155.0)","(8.5, 15.5, 13.633333333333333)","(3.7, 4.7, 4.475)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:26:45.271101,"(2.4, 2.66, 2.6323076923076925)","(19.0, 48.0, 44.0)","(6.0, 8.6, 7.975)","(5.0, 8.0, 7.3125)","(91.0, 230.0, 155.0)","(8.5, 15.5, 13.633333333333333)","(3.7, 4.7, 4.475)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:26:46.471097,"(2.4, 2.66, 2.640952380952381)","(19.0, 46.0, 44.0)","(6.0, 8.6, 7.975)","(5.0, 8.0, 7.12)","(91.0, 230.0, 176.66666666666666)","(8.5, 15.5, 13.633333333333333)","(3.7, 4.7, 4.475)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:26:47.624870,"(2.4, 2.66, 2.6312)","(19.0, 46.0, 44.0)","(6.0, 8.6, 7.364705882352942)","(5.0, 8.0, 7.142857142857142)","(91.0, 250.0, 176.66666666666666)","(8.5, 15.5, 13.75)","(3.7, 4.7, 4.454545454545455)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:26:48.918795,"(2.4, 2.66, 2.6312)","(19.0, 46.0, 44.0)","(6.0, 7.4, 8.2)","(5.0, 8.0, 7.3)","(91.0, 250.0, 176.66666666666666)","(8.5, 15.5, 13.568965517241379)","(3.7, 4.7, 4.475)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:26:50.208306,"(2.4, 2.66, 2.6312)","(19.0, 46.0, 44.0)","(6.0, 8.4, 8.2)","(5.0, 7.8, 7.05)","(91.0, 250.0, 176.66666666666666)","(8.5, 15.5, 13.568965517241379)","(3.7, 4.7, 4.454545454545455)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:26:51.595173,"(2.4, 2.66, 2.640952380952381)","(19.0, 46.0, 34.285714285714285)","(6.0, 8.4, 8.2)","(5.0, 7.8, 7.05)","(91.0, 250.0, 176.66666666666666)","(8.5, 15.5, 13.568965517241379)","(3.7, 4.7, 4.475)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:26:52.833856,"(2.4, 2.66, 2.640952380952381)","(19.0, 48.0, 38.0)","(6.0, 8.4, 8.2)","(5.0, 7.8, 7.05)","(91.0, 250.0, 176.66666666666666)","(8.5, 15.5, 13.5625)","(3.7, 4.7, 4.475)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:26:54.016791,"(2.4, 2.66, 2.640952380952381)","(19.0, 44.0, 38.0)","(6.0, 8.4, 8.2)","(5.0, 7.8, 7.05)","(91.0, 250.0, 251.42857142857142)","(8.5, 15.5, 13.5625)","(3.7, 4.7, 4.475)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:26:55.471194,"(2.4, 2.66, 2.640952380952381)","(19.0, 44.0, 38.0)","(6.0, 8.4, 8.333333333333334)","(5.0, 7.8, 7.05)","(91.0, 260.0, 255.0)","(8.5, 15.5, 13.5625)","(3.7, 4.7, 4.475)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:26:56.773614,"(2.4, 2.66, 2.640952380952381)","(19.0, 44.0, 38.0)","(6.0, 8.4, 8.333333333333334)","(5.0, 7.8, 7.05)","(91.0, 260.0, 255.0)","(8.5, 15.5, 13.5625)","(3.7, 4.7, 4.475)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:26:58.200451,"(2.4, 2.66, 2.640952380952381)","(19.0, 44.0, 38.0)","(6.0, 8.4, 8.333333333333334)","(5.0, 7.8, 7.05)","(91.0, 260.0, 255.0)","(8.5, 15.5, 13.5625)","(3.7, 4.7, 4.475)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:26:59.595683,"(2.4, 2.66, 2.6333333333333333)","(19.0, 44.0, 38.0)","(6.0, 8.4, 8.333333333333334)","(5.0, 7.8, 7.05)","(91.0, 260.0, 255.0)","(8.5, 15.5, 13.5625)","(3.7, 4.7, 4.5)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:27:00.952518,"(2.4, 2.66, 2.5700000000000003)","(19.0, 44.0, 38.0)","(6.0, 8.4, 8.333333333333334)","(5.0, 7.8, 7.05)","(91.0, 260.0, 255.0)","(8.5, 15.5, 13.5625)","(3.7, 4.7, 4.5)","(19.0, 46.0, 39.46153846153846)"
10-01-2023 18:27:02.419982,"(2.4, 2.64, 2.5700000000000003)","(19.0, 44.0, 36.666666666666664)","(6.0, 8.4, 7.894736842105264)","(5.0, 7.8, 7.1)","(91.0, 260.0, 255.0)","(8.5, 15.5, 13.554054054054054)","(3.7, 4.7, 4.465217391304348)","(19.0, 46.0, 39.2)"
10-01-2023 18:27:03.756811,"(2.4, 2.64, 2.506086956521739)","(19.0, 46.0, 35.333333333333336)","(6.0, 8.4, 7.976470588235294)","(5.0, 8.0, 7.1)","(91.0, 260.0, 255.0)","(8.5, 15.5, 13.554054054054054)","(3.7, 4.7, 4.524390243902439)","(19.0, 46.0, 39.2)"
10-01-2023 18:27:05.055070,"(2.4, 2.62, 2.526315789473684)","(19.0, 46.0, 40.666666666666664)","(6.0, 8.4, 7.976470588235294)","(5.0, 8.0, 7.364705882352941)","(91.0, 260.0, 255.0)","(8.5, 15.5, 13.554054054054054)","(3.7, 4.7, 4.226315789473684)","(19.0, 46.0, 39.2)"
10-01-2023 18:27:06.339601,"(2.4, 2.6, 2.526315789473684)","(19.0, 46.0, 42.333333333333336)","(6.0, 8.4, 7.976470588235294)","(5.0, 8.0, 7.1)","(91.0, 260.0, 255.0)","(8.5, 15.5, 13.566666666666666)","(3.7, 4.7, 4.404081632653061)","(19.0, 46.0, 39.2)"
10-01-2023 18:27:07.448162,"(2.4, 2.6, 2.5176470588235293)","(19.0, 44.0, 39.333333333333336)","(6.0, 8.4, 7.976470588235294)","(5.0, 8.0, 7.1)","(91.0, 260.0, 186.66666666666666)","(8.5, 15.5, 13.566666666666666)","(3.7, 4.7, 4.3374999999999995)","(19.0, 46.0, 39.2)"
10-01-2023 18:27:08.633067,"(2.4, 2.6, 2.5176470588235293)","(19.0, 46.0, 35.8)","(6.0, 8.4, 7.6000000000000005)","(5.0, 8.0, 7.364705882352941)","(91.0, 280.0, 237.14285714285714)","(8.5, 15.5, 13.571428571428571)","(3.7, 4.7, 4.348484848484849)","(19.0, 46.0, 39.2)"
10-01-2023 18:27:09.882300,"(2.3, 2.6, 2.5176470588235293)","(18.0, 46.0, 40.666666666666664)","(6.0, 8.4, 8.117647058823529)","(5.0, 8.0, 7.364705882352941)","(101.0, 280.0, 186.66666666666666)","(9.0, 15.5, 13.571428571428571)","(3.8, 4.7, 4.377777777777778)","(20.0, 46.0, 39.2)"
