,Sweet Indie,Mama Said,Stick Hunter,Spring Evie,Viva Belle,Pink Flyer,Bailey,Frosty Girl
16-12-2022 15:49:09.384433,"(1.6, 1.9, 1.8957142857142857)","(10.0, 13.0, 12.68421052631579)","(18.0, 27.0, 24.65853658536585)","(17.0, 36.0, 34.25)","(14.0, 27.0, 26.076923076923077)","(6.0, 7.8, 7.466666666666667)","(6.5, 8.2, 8.078260869565216)","(31.0, 95.0, 72.08333333333333)"
16-12-2022 15:49:10.367923,"(1.6, 1.89, 1.877058823529412)","(10.0, 13.0, 12.7)","(18.0, 27.0, 24.65853658536585)","(17.0, 36.0, 34.25)","(14.0, 27.0, 26.076923076923077)","(6.0, 7.8, 7.654545454545454)","(6.5, 8.2, 8.12)","(31.0, 95.0, 75.35714285714286)"
16-12-2022 15:49:11.382466,"(1.6, 1.9, 1.8957142857142857)","(10.0, 13.0, 12.7)","(18.0, 27.0, 24.65853658536585)","(18.0, 36.0, 33.666666666666664)","(14.0, 27.0, 26.076923076923077)","(6.0, 7.8, 7.553846153846154)","(6.5, 8.2, 8.365217391304348)","(31.0, 95.0, 72.08333333333333)"
16-12-2022 15:49:12.388543,"(1.6, 1.9, 1.89)","(10.0, 13.0, 12.647058823529411)","(18.0, 27.0, 24.65853658536585)","(18.0, 36.0, 33.666666666666664)","(14.0, 27.0, 26.076923076923077)","(6.0, 7.8, 7.768)","(6.5, 8.8, 8.281481481481482)","(31.0, 95.0, 72.08333333333333)"
16-12-2022 15:49:13.382480,"(1.6, 1.88, 1.8618181818181818)","(10.0, 13.0, 12.647058823529411)","(18.0, 27.0, 24.65853658536585)","(18.0, 36.0, 33.26086956521739)","(14.0, 27.0, 26.076923076923077)","(6.0, 7.8, 7.7785714285714285)","(6.5, 8.8, 8.281481481481482)","(31.0, 95.0, 75.35714285714286)"
16-12-2022 15:49:14.382952,"(1.6, 1.88, 1.8533333333333333)","(10.0, 13.0, 12.647058823529411)","(18.0, 27.0, 24.65853658536585)","(18.0, 36.0, 33.666666666666664)","(14.0, 27.0, 26.076923076923077)","(6.0, 7.8, 7.772413793103448)","(6.5, 8.8, 8.088888888888889)","(31.0, 95.0, 72.85714285714286)"
16-12-2022 15:49:15.386949,"(1.6, 1.88, 1.8666666666666667)","(10.0, 13.0, 12.6)","(18.0, 27.0, 24.53846153846154)","(18.0, 36.0, 33.666666666666664)","(14.0, 27.0, 26.076923076923077)","(6.0, 7.8, 7.708695652173913)","(6.5, 8.2, 8.036363636363635)","(31.0, 90.0, 72.14285714285714)"
16-12-2022 15:49:16.440811,"(1.6, 1.9, 1.8963333333333332)","(10.0, 13.0, 12.6)","(18.0, 27.0, 24.65853658536585)","(18.0, 36.0, 33.26086956521739)","(14.0, 27.0, 26.076923076923077)","(6.0, 8.0, 7.758333333333333)","(6.5, 8.2, 7.88)","(31.0, 90.0, 72.14285714285714)"
16-12-2022 15:49:17.491722,"(1.6, 1.9, 1.8942424242424243)","(10.0, 13.0, 12.478260869565217)","(18.0, 27.0, 26.357142857142858)","(18.0, 36.0, 32.76923076923077)","(14.0, 27.0, 25.758620689655174)","(6.0, 8.0, 7.724590163934426)","(6.5, 8.2, 7.941176470588235)","(31.0, 90.0, 67.27272727272727)"
16-12-2022 15:49:18.535072,"(1.6, 1.94, 1.9386904761904762)","(10.0, 12.5, 12.195652173913043)","(18.0, 24.0, 23.678571428571427)","(18.0, 36.0, 33.26086956521739)","(15.0, 27.0, 25.758620689655174)","(6.0, 8.0, 7.612121212121211)","(6.5, 8.2, 7.937499999999999)","(31.0, 90.0, 67.27272727272727)"
16-12-2022 15:49:19.528782,"(1.6, 1.91, 1.895)","(10.0, 13.0, 12.4)","(18.0, 27.0, 24.65853658536585)","(18.0, 36.0, 33.26086956521739)","(15.0, 27.0, 26.076923076923077)","(6.0, 8.0, 7.221621621621622)","(6.5, 8.2, 7.85)","(31.0, 90.0, 70.0)"
16-12-2022 15:49:20.502237,"(1.6, 1.91, 1.9090476190476189)","(10.0, 13.0, 12.4)","(18.0, 27.0, 24.65853658536585)","(18.0, 36.0, 33.26086956521739)","(15.0, 27.0, 26.076923076923077)","(6.0, 8.0, 7.275)","(6.5, 8.2, 7.975)","(31.0, 90.0, 71.66666666666667)"
16-12-2022 15:49:21.548730,"(1.6, 1.91, 1.89)","(10.0, 13.0, 12.4)","(18.0, 27.0, 24.65853658536585)","(18.0, 36.0, 33.26086956521739)","(15.0, 27.0, 26.076923076923077)","(6.0, 7.8, 7.545454545454545)","(6.5, 8.2, 8.028571428571428)","(31.0, 85.0, 67.85714285714286)"
16-12-2022 15:49:22.538591,"(1.6, 1.91, 1.89)","(10.0, 13.0, 12.4)","(18.0, 27.0, 24.65853658536585)","(18.0, 36.0, 33.26086956521739)","(15.0, 27.0, 26.076923076923077)","(6.0, 7.8, 7.666666666666666)","(6.5, 8.2, 7.959999999999999)","(31.0, 85.0, 67.85714285714286)"
16-12-2022 15:49:23.505910,"(1.6, 1.91, 1.89)","(10.0, 13.0, 12.4)","(18.0, 27.0, 24.65853658536585)","(18.0, 36.0, 33.26086956521739)","(15.0, 27.0, 26.076923076923077)","(6.0, 7.8, 7.666666666666666)","(6.5, 8.2, 7.959999999999999)","(31.0, 85.0, 67.85714285714286)"
16-12-2022 15:49:24.495967,"(1.6, 1.91, 1.898235294117647)","(10.0, 13.0, 12.11111111111111)","(18.0, 27.0, 24.65853658536585)","(18.0, 36.0, 33.26086956521739)","(15.0, 27.0, 26.076923076923077)","(6.0, 7.8, 7.275)","(6.5, 7.8, 7.725)","(31.0, 85.0, 67.85714285714286)"
16-12-2022 15:49:25.441556,"(1.6, 1.92, 1.9010526315789473)","(10.0, 13.0, 12.11111111111111)","(18.0, 27.0, 24.65853658536585)","(18.0, 36.0, 33.26086956521739)","(15.0, 27.0, 26.076923076923077)","(6.0, 7.8, 7.233333333333333)","(6.5, 7.8, 7.65)","(31.0, 85.0, 67.85714285714286)"
16-12-2022 15:49:26.486734,"(1.6, 1.92, 1.9010526315789473)","(10.0, 13.0, 12.11111111111111)","(18.0, 26.0, 24.37837837837838)","(18.0, 36.0, 33.26086956521739)","(15.0, 27.0, 26.076923076923077)","(6.0, 7.8, 7.38)","(6.5, 7.8, 7.707692307692308)","(31.0, 85.0, 67.85714285714286)"
16-12-2022 15:49:27.469881,"(1.6, 1.92, 1.9192592592592592)","(10.0, 13.0, 12.11111111111111)","(18.0, 26.0, 24.37837837837838)","(18.0, 36.0, 33.26086956521739)","(15.0, 27.0, 26.076923076923077)","(6.0, 7.8, 7.333333333333333)","(6.5, 7.8, 7.65)","(31.0, 85.0, 67.85714285714286)"
16-12-2022 15:49:28.508771,"(1.6, 1.94, 1.9390384615384615)","(10.0, 13.0, 12.4)","(18.0, 26.0, 24.125)","(18.0, 36.0, 33.26086956521739)","(15.0, 27.0, 26.076923076923077)","(6.0, 7.8, 7.3)","(6.5, 7.8, 8.123809523809523)","(31.0, 85.0, 67.85714285714286)"
16-12-2022 15:49:29.540045,"(1.6, 1.95, 1.9472727272727273)","(10.0, 13.0, 12.333333333333334)","(18.0, 26.0, 23.604166666666668)","(18.0, 36.0, 33.26086956521739)","(15.0, 27.0, 26.076923076923077)","(6.0, 7.8, 7.428571428571428)","(6.5, 8.2, 7.699999999999999)","(31.0, 85.0, 67.85714285714286)"
16-12-2022 15:49:30.529650,"(1.6, 1.95, 1.9478571428571427)","(10.0, 13.0, 12.448275862068966)","(18.0, 26.0, 23.604166666666668)","(18.0, 36.0, 33.26086956521739)","(15.0, 27.0, 26.076923076923077)","(6.0, 7.6, 7.281481481481482)","(6.5, 7.8, 7.672727272727273)","(31.0, 85.0, 67.85714285714286)"
16-12-2022 15:49:31.536821,"(1.6, 1.95, 1.948695652173913)","(10.0, 13.0, 11.78125)","(18.0, 25.0, 24.625)","(18.0, 36.0, 33.26086956521739)","(15.0, 27.0, 25.875)","(6.0, 7.4, 7.248275862068966)","(6.5, 7.8, 7.892307692307692)","(31.0, 85.0, 67.85714285714286)"
16-12-2022 15:49:32.533242,"(1.6, 1.94, 1.931)","(10.0, 13.0, 12.35)","(18.0, 25.0, 23.76923076923077)","(18.0, 36.0, 33.26086956521739)","(15.0, 27.0, 25.875)","(6.0, 7.4, 7.248275862068966)","(6.5, 8.0, 7.84)","(31.0, 85.0, 66.66666666666667)"
16-12-2022 15:49:33.586074,"(1.6, 1.94, 1.9273333333333333)","(10.0, 12.5, 12.444444444444445)","(18.0, 25.0, 23.829268292682926)","(18.0, 36.0, 33.869565217391305)","(15.0, 27.0, 25.875)","(6.0, 7.4, 7.248275862068966)","(6.5, 8.0, 7.84)","(31.0, 85.0, 66.66666666666667)"
16-12-2022 15:49:34.612640,"(1.6, 1.93, 1.9284615384615384)","(10.0, 12.5, 12.208333333333334)","(18.0, 25.0, 23.829268292682926)","(18.0, 36.0, 33.869565217391305)","(15.0, 27.0, 25.875)","(6.0, 7.4, 7.248275862068966)","(6.5, 8.0, 7.84)","(31.0, 85.0, 66.66666666666667)"
16-12-2022 15:49:35.600782,"(1.6, 1.93, 1.9292)","(10.0, 12.5, 12.208333333333334)","(18.0, 25.0, 23.274509803921568)","(18.0, 36.0, 33.869565217391305)","(15.0, 27.0, 25.875)","(6.0, 7.4, 7.248275862068966)","(6.5, 8.0, 7.84)","(31.0, 85.0, 66.66666666666667)"
16-12-2022 15:49:36.584783,"(1.65, 1.93, 1.9288811188811188)","(9.0, 12.5, 12.208333333333334)","(18.0, 25.0, 23.274509803921568)","(21.0, 36.0, 33.958333333333336)","(17.0, 27.0, 25.875)","(6.0, 7.4, 7.2250000000000005)","(6.0, 8.0, 8.17391304347826)","(41.0, 85.0, 66.66666666666667)"
16-12-2022 15:49:37.596322,"(1.65, 1.93, 1.9282051282051282)","(9.0, 12.5, 12.18)","(18.0, 25.0, 23.23076923076923)","(21.0, 34.0, 32.8)","(17.0, 27.0, 25.875)","(6.0, 7.4, 7.2)","(6.0, 8.2, 8.10625)","(41.0, 85.0, 66.66666666666667)"
16-12-2022 15:49:38.581743,"(1.65, 1.93, 1.9274698795180722)","(9.0, 12.5, 12.107142857142858)","(18.0, 25.0, 23.23076923076923)","(21.0, 34.0, 32.8)","(17.0, 27.0, 25.875)","(6.0, 7.4, 7.2)","(6.0, 8.2, 8.10625)","(41.0, 85.0, 66.66666666666667)"
16-12-2022 15:49:39.535262,"(1.65, 1.93, 1.9273076923076922)","(9.0, 12.5, 12.107142857142858)","(18.0, 25.0, 23.23076923076923)","(21.0, 34.0, 32.8)","(17.0, 27.0, 25.875)","(6.0, 7.4, 7.2)","(6.0, 8.2, 8.104761904761904)","(41.0, 85.0, 66.66666666666667)"
16-12-2022 15:49:40.564441,"(1.65, 1.93, 1.9168749999999999)","(9.0, 12.5, 12.107142857142858)","(18.0, 25.0, 23.14814814814815)","(21.0, 34.0, 32.8)","(17.0, 27.0, 25.875)","(6.0, 7.4, 7.175)","(6.0, 8.2, 7.9875)","(41.0, 85.0, 66.66666666666667)"
16-12-2022 15:49:41.506107,"(1.65, 1.93, 1.9217647058823528)","(9.0, 12.5, 12.25)","(18.0, 25.0, 23.076923076923077)","(21.0, 34.0, 33.130434782608695)","(17.0, 27.0, 25.875)","(6.0, 7.4, 7.175)","(6.0, 8.0, 7.9)","(41.0, 85.0, 66.66666666666667)"
16-12-2022 15:49:42.499982,"(1.65, 1.93, 1.9174074074074072)","(9.0, 12.5, 12.23076923076923)","(18.0, 25.0, 23.076923076923077)","(21.0, 34.0, 33.130434782608695)","(17.0, 27.0, 25.875)","(6.0, 7.4, 7.175)","(6.0, 8.0, 8.149999999999999)","(41.0, 85.0, 67.85714285714286)"
16-12-2022 15:49:43.486494,"(1.65, 1.9, 1.8977777777777778)","(9.0, 12.5, 12.233333333333333)","(18.0, 24.0, 23.612903225806452)","(21.0, 34.0, 33.130434782608695)","(17.0, 27.0, 25.875)","(6.0, 7.4, 7.175)","(6.0, 8.2, 8.559999999999999)","(41.0, 85.0, 67.85714285714286)"
16-12-2022 15:49:44.509341,"(1.65, 1.9, 1.891470588235294)","(9.0, 12.5, 12.38)","(18.0, 24.0, 23.18918918918919)","(21.0, 34.0, 33.130434782608695)","(17.0, 27.0, 25.875)","(6.0, 7.4, 7.175)","(6.0, 8.6, 8.52)","(41.0, 85.0, 67.85714285714286)"
16-12-2022 15:49:45.532923,"(1.65, 1.9, 1.8903030303030302)","(9.0, 13.0, 12.564516129032258)","(18.0, 24.0, 22.76086956521739)","(21.0, 34.0, 33.130434782608695)","(17.0, 27.0, 25.875)","(6.0, 7.4, 7.112)","(6.0, 8.6, 8.657142857142857)","(41.0, 85.0, 67.85714285714286)"
16-12-2022 15:49:46.503322,"(1.65, 1.88, 1.8777777777777778)","(9.0, 13.0, 12.586206896551724)","(18.0, 24.0, 22.84090909090909)","(21.0, 34.0, 33.130434782608695)","(17.0, 27.0, 25.941176470588236)","(6.0, 7.2, 7.043478260869565)","(6.0, 8.8, 8.551724137931034)","(41.0, 85.0, 67.85714285714286)"
16-12-2022 15:49:47.517437,"(1.65, 1.87, 1.8669230769230771)","(9.0, 14.0, 13.272727272727273)","(18.0, 24.0, 22.84090909090909)","(21.0, 34.0, 33.130434782608695)","(17.0, 27.0, 25.941176470588236)","(6.0, 7.2, 7.043478260869565)","(6.0, 8.8, 8.512)","(41.0, 85.0, 79.0)"
16-12-2022 15:49:48.547514,"(1.65, 1.86, 1.857777777777778)","(9.0, 14.0, 13.764705882352942)","(18.0, 24.0, 22.84090909090909)","(21.0, 34.0, 33.130434782608695)","(17.0, 27.0, 25.941176470588236)","(6.0, 7.2, 7.043478260869565)","(6.0, 8.8, 8.5)","(41.0, 85.0, 80.38461538461539)"
16-12-2022 15:49:49.546360,"(1.65, 1.87, 1.8605405405405406)","(9.0, 14.5, 14.416666666666666)","(18.0, 24.0, 22.84090909090909)","(19.0, 34.0, 33.130434782608695)","(17.0, 27.0, 25.941176470588236)","(6.0, 7.2, 7.043478260869565)","(6.0, 8.8, 8.5)","(41.0, 85.0, 80.38461538461539)"
16-12-2022 15:49:50.621895,"(1.65, 1.86, 1.854)","(9.0, 14.5, 14.416666666666666)","(18.0, 24.0, 22.84090909090909)","(19.0, 34.0, 33.130434782608695)","(17.0, 27.0, 25.941176470588236)","(6.0, 7.2, 7.043478260869565)","(6.0, 8.8, 8.512)","(41.0, 85.0, 80.38461538461539)"
16-12-2022 15:49:51.570569,"(1.65, 1.87, 1.852)","(9.0, 14.5, 14.416666666666666)","(18.0, 24.0, 22.84090909090909)","(19.0, 34.0, 33.130434782608695)","(17.0, 27.0, 25.941176470588236)","(6.0, 7.2, 7.043478260869565)","(6.0, 8.8, 8.512)","(41.0, 85.0, 79.54545454545455)"
16-12-2022 15:49:52.532898,"(1.65, 1.89, 1.8751612903225807)","(9.0, 14.5, 14.4)","(18.0, 24.0, 22.84090909090909)","(21.0, 34.0, 33.130434782608695)","(17.0, 27.0, 25.941176470588236)","(6.0, 7.2, 7.043478260869565)","(6.0, 8.8, 8.512)","(41.0, 85.0, 79.54545454545455)"
16-12-2022 15:49:53.548364,"(1.65, 1.89, 1.8760000000000001)","(9.0, 14.5, 14.4)","(18.0, 24.0, 22.84090909090909)","(21.0, 34.0, 33.130434782608695)","(17.0, 27.0, 25.941176470588236)","(6.0, 7.2, 7.007407407407407)","(6.0, 8.8, 8.5)","(41.0, 85.0, 79.54545454545455)"
16-12-2022 15:49:54.546424,"(1.65, 1.84, 1.8209708737864079)","(9.0, 15.0, 13.840909090909092)","(18.0, 24.0, 22.88372093023256)","(21.0, 34.0, 33.130434782608695)","(17.0, 27.0, 25.941176470588236)","(6.0, 7.2, 7.043478260869565)","(6.0, 8.8, 8.5)","(41.0, 85.0, 79.54545454545455)"
16-12-2022 15:49:55.542766,"(1.65, 1.83, 1.8250000000000002)","(9.0, 15.0, 14.444444444444445)","(18.0, 24.0, 22.88372093023256)","(21.0, 34.0, 33.130434782608695)","(17.0, 27.0, 26.0)","(6.0, 7.2, 7.043478260869565)","(6.0, 8.8, 8.577777777777778)","(41.0, 85.0, 79.54545454545455)"
16-12-2022 15:49:56.521398,"(1.65, 1.83, 1.8147058823529412)","(9.0, 15.0, 14.564516129032258)","(18.0, 24.0, 23.025)","(21.0, 34.0, 33.130434782608695)","(17.0, 27.0, 26.0)","(6.0, 7.2, 7.043478260869565)","(6.0, 8.8, 8.533333333333333)","(41.0, 85.0, 79.54545454545455)"
16-12-2022 15:49:57.459887,"(1.65, 1.83, 1.8153333333333335)","(9.0, 15.0, 14.564516129032258)","(18.0, 24.0, 23.025)","(21.0, 34.0, 33.130434782608695)","(17.0, 27.0, 26.41176470588235)","(6.0, 7.2, 7.007407407407407)","(6.0, 8.8, 8.577777777777778)","(41.0, 85.0, 79.54545454545455)"
16-12-2022 15:49:58.446318,"(1.65, 1.83, 1.826875)","(9.0, 15.0, 14.564516129032258)","(18.0, 24.0, 23.025)","(21.0, 34.0, 33.130434782608695)","(17.0, 27.0, 26.41176470588235)","(6.0, 7.2, 7.0875)","(6.0, 8.8, 8.492307692307692)","(41.0, 85.0, 79.54545454545455)"
16-12-2022 15:49:59.452796,"(1.65, 1.84, 1.8218032786885248)","(9.0, 15.0, 14.564516129032258)","(18.0, 24.0, 23.025)","(21.0, 34.0, 33.130434782608695)","(17.0, 27.0, 26.41176470588235)","(6.0, 7.2, 7.0875)","(6.0, 8.8, 8.432)","(41.0, 85.0, 79.54545454545455)"
16-12-2022 15:50:00.469858,"(1.65, 1.84, 1.8055813953488373)","(9.0, 15.0, 14.564516129032258)","(18.0, 24.0, 23.025)","(21.0, 34.0, 33.130434782608695)","(17.0, 27.0, 26.41176470588235)","(6.0, 7.2, 7.30344827586207)","(6.0, 8.8, 8.5)","(41.0, 85.0, 79.54545454545455)"
16-12-2022 15:50:01.446005,"(1.65, 1.83, 1.8233333333333335)","(9.0, 15.0, 14.464285714285714)","(18.0, 24.0, 23.025)","(21.0, 34.0, 33.130434782608695)","(17.0, 27.0, 26.263157894736842)","(6.0, 7.4, 7.421739130434783)","(6.0, 8.6, 8.2)","(41.0, 85.0, 77.0)"
16-12-2022 15:50:02.426536,"(1.65, 1.83, 1.8205405405405406)","(9.0, 15.0, 14.69767441860465)","(18.0, 24.0, 23.025)","(21.0, 34.0, 32.22222222222222)","(17.0, 27.0, 26.263157894736842)","(6.0, 7.6, 7.335483870967742)","(6.0, 8.4, 8.144827586206896)","(41.0, 85.0, 77.0)"
16-12-2022 15:50:03.414510,"(1.65, 1.84, 1.8250704225352112)","(9.0, 15.0, 14.818181818181818)","(18.0, 24.0, 23.025)","(21.0, 34.0, 33.05882352941177)","(17.0, 27.0, 26.263157894736842)","(6.0, 7.6, 7.335483870967742)","(6.0, 8.2, 8.059999999999999)","(41.0, 85.0, 77.0)"
16-12-2022 15:50:04.407545,"(1.65, 1.84, 1.8305263157894738)","(9.0, 15.0, 14.822222222222223)","(18.0, 24.0, 22.88372093023256)","(21.0, 38.0, 36.31578947368421)","(17.0, 27.0, 26.263157894736842)","(6.0, 7.6, 7.335483870967742)","(6.0, 8.2, 8.059999999999999)","(41.0, 85.0, 78.07692307692308)"
16-12-2022 15:50:05.484386,"(1.65, 1.84, 1.8305263157894738)","(9.0, 15.0, 14.822222222222223)","(18.0, 24.0, 22.88372093023256)","(21.0, 38.0, 32.46153846153846)","(17.0, 27.0, 26.41176470588235)","(6.0, 7.6, 7.335483870967742)","(6.0, 8.2, 8.059999999999999)","(41.0, 85.0, 79.54545454545455)"
16-12-2022 15:50:06.462900,"(1.65, 1.84, 1.8304385964912282)","(9.0, 15.0, 14.822222222222223)","(18.0, 24.0, 22.88372093023256)","(21.0, 38.0, 32.857142857142854)","(17.0, 27.0, 26.41176470588235)","(6.0, 7.6, 7.296551724137931)","(6.0, 8.2, 7.9624999999999995)","(41.0, 85.0, 79.54545454545455)"
16-12-2022 15:50:07.434823,"(1.65, 1.86, 1.8533734939759037)","(9.0, 15.0, 14.523809523809524)","(18.0, 24.0, 22.88372093023256)","(21.0, 38.0, 32.857142857142854)","(17.0, 27.0, 26.41176470588235)","(6.0, 7.6, 7.314285714285715)","(6.0, 8.2, 8.0)","(41.0, 85.0, 78.0)"
16-12-2022 15:50:08.429234,"(1.65, 1.86, 1.8515384615384616)","(9.0, 15.0, 14.444444444444445)","(18.0, 24.0, 22.88372093023256)","(21.0, 38.0, 32.857142857142854)","(17.0, 27.0, 26.263157894736842)","(6.0, 7.4, 7.314285714285715)","(6.0, 8.2, 8.010526315789473)","(41.0, 85.0, 78.07692307692308)"
16-12-2022 15:50:09.440621,"(1.65, 1.86, 1.8506976744186048)","(9.0, 15.0, 14.444444444444445)","(18.0, 24.0, 22.88372093023256)","(21.0, 38.0, 32.77777777777778)","(17.0, 27.0, 26.263157894736842)","(6.0, 7.4, 7.325)","(6.0, 8.2, 8.010526315789473)","(41.0, 85.0, 78.07692307692308)"
16-12-2022 15:50:10.470384,"(1.65, 1.85, 1.8498837209302326)","(9.0, 15.0, 14.444444444444445)","(18.0, 24.0, 22.88372093023256)","(21.0, 38.0, 32.73972602739726)","(17.0, 27.0, 26.125)","(6.0, 7.4, 7.344927536231884)","(6.0, 8.2, 7.9818181818181815)","(41.0, 85.0, 77.0)"
16-12-2022 15:50:11.471540,"(1.65, 1.84, 1.836986301369863)","(9.0, 15.0, 14.444444444444445)","(18.0, 24.0, 22.88372093023256)","(21.0, 38.0, 32.73972602739726)","(17.0, 27.0, 26.285714285714285)","(6.0, 7.6, 7.358904109589041)","(6.0, 8.2, 8.005128205128205)","(41.0, 85.0, 78.07692307692308)"
16-12-2022 15:50:12.454046,"(1.65, 1.84, 1.83)","(9.0, 15.0, 14.4)","(18.0, 24.0, 22.88372093023256)","(21.0, 38.0, 32.73972602739726)","(17.0, 27.0, 25.88888888888889)","(6.0, 7.6, 7.384126984126984)","(6.0, 8.2, 7.99047619047619)","(41.0, 85.0, 78.07692307692308)"
16-12-2022 15:50:13.381020,"(1.65, 1.84, 1.8305)","(9.0, 15.0, 14.384615384615385)","(18.0, 24.0, 22.736842105263158)","(21.0, 34.0, 33.57142857142857)","(17.0, 27.0, 25.88888888888889)","(6.0, 7.6, 7.384126984126984)","(6.0, 8.2, 8.016216216216216)","(41.0, 85.0, 79.54545454545455)"
16-12-2022 15:50:14.347175,"(1.65, 1.84, 1.8386666666666667)","(9.0, 15.0, 14.384615384615385)","(18.0, 24.0, 22.88372093023256)","(21.0, 34.0, 33.44827586206897)","(17.0, 27.0, 25.727272727272727)","(6.0, 7.6, 7.380645161290323)","(6.0, 8.2, 7.995121951219512)","(41.0, 85.0, 78.07692307692308)"
16-12-2022 15:50:15.289335,"(1.65, 1.84, 1.8366666666666667)","(9.0, 15.0, 14.384615384615385)","(18.0, 24.0, 22.88372093023256)","(21.0, 34.0, 33.44827586206897)","(17.0, 27.0, 25.727272727272727)","(6.0, 7.6, 7.380645161290323)","(6.0, 8.2, 7.973913043478261)","(41.0, 85.0, 77.0)"
16-12-2022 15:50:16.221075,"(1.65, 1.84, 1.838)","(9.0, 15.0, 14.666666666666666)","(18.0, 24.0, 22.84090909090909)","(21.0, 34.0, 33.44827586206897)","(17.0, 27.0, 26.125)","(6.0, 7.6, 7.408450704225352)","(6.0, 8.2, 7.986046511627906)","(41.0, 85.0, 77.0)"
16-12-2022 15:50:17.193740,"(1.65, 1.84, 1.834)","(9.0, 15.0, 14.742857142857144)","(18.0, 24.0, 22.84090909090909)","(21.0, 34.0, 33.44827586206897)","(17.0, 27.0, 25.6)","(6.0, 7.6, 7.442622950819672)","(6.0, 8.2, 7.973913043478261)","(41.0, 85.0, 77.0)"
16-12-2022 15:50:18.140621,"(1.65, 1.84, 1.8345714285714287)","(9.0, 15.0, 14.666666666666666)","(18.0, 24.0, 22.84090909090909)","(21.0, 34.0, 33.44827586206897)","(17.0, 27.0, 26.285714285714285)","(6.0, 7.6, 7.4312499999999995)","(6.0, 8.2, 7.995121951219512)","(41.0, 85.0, 79.54545454545455)"
16-12-2022 15:50:19.085314,"(1.65, 1.84, 1.834814814814815)","(9.0, 15.0, 14.666666666666666)","(18.0, 24.0, 22.84090909090909)","(21.0, 34.0, 33.44827586206897)","(17.0, 27.0, 25.75)","(6.0, 7.6, 7.4312499999999995)","(6.0, 8.2, 7.995121951219512)","(41.0, 85.0, 79.54545454545455)"
16-12-2022 15:50:20.054522,"(1.65, 1.84, 1.8351162790697675)","(9.0, 15.0, 14.682926829268293)","(18.0, 24.0, 22.84090909090909)","(21.0, 32.0, 31.76923076923077)","(17.0, 27.0, 25.88888888888889)","(6.0, 7.6, 7.466666666666667)","(6.0, 8.2, 7.99047619047619)","(41.0, 85.0, 78.07692307692308)"
16-12-2022 15:50:21.036408,"(1.65, 1.83, 1.8282758620689656)","(9.0, 15.0, 14.7)","(18.0, 24.0, 22.84090909090909)","(21.0, 32.0, 31.76923076923077)","(17.0, 27.0, 26.066666666666666)","(6.0, 7.6, 7.533333333333333)","(6.0, 8.2, 7.973913043478261)","(41.0, 85.0, 77.5)"
16-12-2022 15:50:21.960181,"(1.65, 1.83, 1.8255555555555556)","(9.0, 15.0, 14.8)","(18.0, 24.0, 22.84090909090909)","(21.0, 32.0, 31.76923076923077)","(17.0, 27.0, 25.727272727272727)","(6.0, 7.6, 7.533333333333333)","(6.0, 8.2, 8.010526315789473)","(41.0, 85.0, 78.07692307692308)"
16-12-2022 15:50:22.934952,"(1.65, 1.83, 1.8216666666666668)","(9.0, 15.0, 14.682926829268293)","(18.0, 24.0, 22.84090909090909)","(21.0, 32.0, 31.76923076923077)","(17.0, 27.0, 26.066666666666666)","(6.0, 7.6, 7.72)","(6.0, 8.2, 8.010526315789473)","(41.0, 85.0, 78.07692307692308)"
16-12-2022 15:50:23.885698,"(1.65, 1.82, 1.8162162162162163)","(9.0, 15.0, 14.682926829268293)","(18.0, 24.0, 22.84090909090909)","(21.0, 32.0, 31.76923076923077)","(17.0, 27.0, 25.727272727272727)","(6.0, 7.8, 7.72)","(6.0, 8.2, 7.9818181818181815)","(41.0, 85.0, 77.5)"
16-12-2022 15:50:24.854123,"(1.65, 1.82, 1.8167441860465117)","(9.0, 15.0, 14.682926829268293)","(18.0, 24.0, 22.84090909090909)","(21.0, 32.0, 31.76923076923077)","(17.0, 27.0, 26.23076923076923)","(6.0, 7.8, 7.734883720930233)","(6.0, 8.2, 8.018181818181818)","(41.0, 85.0, 78.07692307692308)"
16-12-2022 15:50:25.813481,"(1.65, 1.82, 1.8163157894736843)","(9.0, 15.0, 14.682926829268293)","(18.0, 24.0, 23.105263157894736)","(21.0, 32.0, 31.77777777777778)","(17.0, 27.0, 25.88888888888889)","(6.0, 7.8, 7.734883720930233)","(6.0, 8.2, 8.175609756097561)","(41.0, 85.0, 78.07692307692308)"
16-12-2022 15:50:26.752941,"(1.65, 1.82, 1.8124528301886793)","(9.0, 15.5, 15.0625)","(18.0, 24.0, 22.84090909090909)","(21.0, 32.0, 31.79310344827586)","(17.0, 27.0, 25.88888888888889)","(6.0, 7.8, 7.734883720930233)","(6.0, 8.4, 8.216216216216216)","(41.0, 85.0, 79.54545454545455)"
16-12-2022 15:50:27.711350,"(1.65, 1.81, 1.808048780487805)","(9.0, 15.5, 15.0625)","(18.0, 24.0, 22.84090909090909)","(21.0, 34.0, 33.5)","(17.0, 27.0, 26.23076923076923)","(6.0, 7.8, 7.734883720930233)","(6.0, 8.4, 8.19047619047619)","(41.0, 85.0, 78.07692307692308)"
