,Our Girl Socks,Grants Treasure,Gerrys Gift,No Return,Dynamite Swan,Aston Cristiano,Boot A Dream,Lofty
10-01-2023 20:20:14.179081,"(4.8, 5.8, 5.671428571428572)","(26.0, 38.0, 37.5)","(20.0, 32.0, 30.5)","(21.0, 38.0, 37.73913043478261)","(2.05, 2.58, 2.56)","(6.0, 7.6, 7.553846153846154)","(26.0, 32.0, 31.916666666666668)","(4.2, 5.7, 5.662318840579711)"
10-01-2023 20:20:15.307420,"(4.8, 5.8, 5.6909090909090905)","(26.0, 38.0, 37.5)","(20.0, 32.0, 31.0)","(21.0, 38.0, 37.73913043478261)","(2.05, 2.58, 2.5932432432432435)","(6.0, 7.6, 7.553846153846154)","(26.0, 32.0, 31.916666666666668)","(4.2, 5.7, 5.662318840579711)"
10-01-2023 20:20:16.389731,"(4.6, 5.9, 5.818181818181818)","(26.0, 38.0, 37.5)","(21.0, 32.0, 31.0)","(21.0, 38.0, 37.73913043478261)","(2.15, 2.6, 2.504931506849315)","(6.0, 7.6, 7.542857142857143)","(26.0, 32.0, 31.916666666666668)","(4.2, 5.7, 5.59375)"
10-01-2023 20:20:17.654302,"(4.6, 5.9, 5.822857142857143)","(26.0, 38.0, 37.294117647058826)","(21.0, 32.0, 30.5)","(21.0, 38.0, 37.67741935483871)","(2.15, 2.52, 2.5054545454545454)","(6.0, 7.6, 7.57391304347826)","(26.0, 32.0, 31.916666666666668)","(4.2, 5.7, 5.623529411764706)"
10-01-2023 20:20:18.788341,"(4.6, 5.9, 5.8517241379310345)","(26.0, 38.0, 37.5)","(21.0, 32.0, 31.307692307692307)","(21.0, 40.0, 37.935483870967744)","(2.15, 2.54, 2.4927272727272727)","(6.0, 7.6, 7.71044776119403)","(26.0, 32.0, 32.78787878787879)","(4.2, 5.7, 5.62)"
10-01-2023 20:20:19.840829,"(4.6, 5.9, 5.8100000000000005)","(26.0, 38.0, 37.294117647058826)","(21.0, 32.0, 31.307692307692307)","(21.0, 40.0, 37.935483870967744)","(2.15, 2.5, 2.4854545454545454)","(6.0, 7.8, 7.957575757575757)","(26.0, 34.0, 32.78787878787879)","(4.2, 5.7, 5.602439024390244)"
10-01-2023 20:20:21.062468,"(4.6, 5.9, 5.8304347826086955)","(26.0, 38.0, 37.5)","(21.0, 32.0, 29.846153846153847)","(21.0, 40.0, 37.935483870967744)","(2.15, 2.5, 2.5)","(6.0, 8.2, 8.022222222222222)","(26.0, 34.0, 32.78787878787879)","(4.2, 5.7, 5.597297297297297)"
10-01-2023 20:20:22.254372,"(4.6, 5.9, 5.870588235294118)","(26.0, 38.0, 37.5)","(21.0, 32.0, 29.0)","(21.0, 40.0, 37.86666666666667)","(2.15, 2.54, 2.482162162162162)","(6.0, 8.2, 7.752380952380952)","(26.0, 34.0, 32.78787878787879)","(4.2, 5.7, 5.597297297297297)"
10-01-2023 20:20:23.299244,"(4.6, 5.9, 5.875)","(26.0, 38.0, 37.294117647058826)","(21.0, 30.0, 29.0)","(21.0, 40.0, 37.86666666666667)","(2.15, 2.52, 2.486792452830189)","(6.0, 7.8, 7.706666666666666)","(26.0, 34.0, 32.78787878787879)","(4.2, 5.7, 5.627272727272727)"
10-01-2023 20:20:24.402926,"(4.6, 5.9, 5.878947368421053)","(26.0, 38.0, 37.5)","(21.0, 30.0, 28.22222222222222)","(21.0, 40.0, 37.86666666666667)","(2.15, 2.52, 2.486666666666667)","(6.0, 7.8, 7.706666666666666)","(26.0, 34.0, 32.78787878787879)","(4.2, 5.7, 5.627272727272727)"
10-01-2023 20:20:25.587714,"(4.8, 6.0, 5.9)","(31.0, 38.0, 37.5)","(21.0, 30.0, 28.22222222222222)","(21.0, 40.0, 37.935483870967744)","(2.2, 2.5, 2.49)","(6.0, 7.8, 7.706666666666666)","(26.0, 34.0, 32.78787878787879)","(4.4, 5.7, 5.635483870967742)"
10-01-2023 20:20:26.777427,"(4.8, 6.0, 5.9)","(31.0, 38.0, 37.294117647058826)","(21.0, 30.0, 28.22222222222222)","(21.0, 40.0, 37.25714285714286)","(2.2, 2.5, 2.493846153846154)","(6.0, 7.8, 7.731428571428571)","(26.0, 34.0, 32.78787878787879)","(4.4, 5.7, 5.561111111111111)"
10-01-2023 20:20:27.842769,"(4.8, 6.0, 5.910526315789474)","(31.0, 38.0, 37.5)","(21.0, 30.0, 28.22222222222222)","(21.0, 40.0, 37.25714285714286)","(2.2, 2.5, 2.4881818181818183)","(6.0, 7.8, 7.712820512820513)","(26.0, 34.0, 32.78787878787879)","(4.4, 5.6, 5.545833333333333)"
10-01-2023 20:20:28.875526,"(4.8, 6.0, 5.891304347826087)","(31.0, 38.0, 37.5)","(21.0, 30.0, 27.3)","(21.0, 40.0, 37.25714285714286)","(2.2, 2.5, 2.5074509803921567)","(6.0, 7.8, 7.725925925925925)","(26.0, 34.0, 32.78787878787879)","(4.4, 5.6, 5.53)"
10-01-2023 20:20:29.999944,"(4.8, 6.0, 5.8809523809523805)","(31.0, 38.0, 37.294117647058826)","(21.0, 30.0, 27.2)","(21.0, 40.0, 37.028571428571425)","(2.2, 2.52, 2.5237974683544304)","(6.0, 7.8, 7.6909090909090905)","(26.0, 34.0, 32.78787878787879)","(4.4, 5.6, 5.542372881355932)"
10-01-2023 20:20:31.098954,"(4.8, 6.0, 5.877777777777777)","(31.0, 38.0, 37.294117647058826)","(21.0, 29.0, 28.294117647058822)","(21.0, 40.0, 37.0)","(2.2, 2.54, 2.521860465116279)","(6.0, 7.8, 7.6909090909090905)","(26.0, 34.0, 32.78787878787879)","(4.4, 5.6, 5.525806451612903)"
10-01-2023 20:20:32.228369,"(4.8, 6.0, 5.876595744680851)","(31.0, 38.0, 37.333333333333336)","(21.0, 29.0, 27.95)","(21.0, 40.0, 37.6)","(2.2, 2.54, 2.5230434782608695)","(6.0, 7.8, 7.6909090909090905)","(26.0, 34.0, 32.78787878787879)","(4.4, 5.6, 5.4795454545454545)"
10-01-2023 20:20:33.320487,"(4.8, 6.0, 5.895833333333333)","(31.0, 38.0, 37.07692307692308)","(21.0, 29.0, 27.615384615384617)","(21.0, 40.0, 38.45161290322581)","(2.2, 2.54, 2.516785714285714)","(6.0, 7.8, 7.9411764705882355)","(26.0, 34.0, 32.78787878787879)","(4.4, 5.5, 5.4795454545454545)"
10-01-2023 20:20:34.375122,"(4.8, 6.0, 5.895833333333333)","(31.0, 38.0, 37.07692307692308)","(21.0, 29.0, 27.615384615384617)","(21.0, 40.0, 37.81818181818182)","(2.2, 2.52, 2.515)","(6.0, 8.0, 7.947368421052632)","(26.0, 34.0, 32.78787878787879)","(4.4, 5.5, 5.467441860465116)"
10-01-2023 20:20:35.447478,"(4.8, 6.2, 6.10904255319149)","(31.0, 38.0, 37.07692307692308)","(21.0, 29.0, 27.833333333333332)","(21.0, 40.0, 37.1764705882353)","(2.2, 2.52, 2.5)","(6.0, 8.0, 7.947368421052632)","(26.0, 34.0, 32.75)","(4.4, 5.5, 5.300000000000001)"
10-01-2023 20:20:36.575653,"(4.8, 6.2, 6.0081632653061225)","(31.0, 38.0, 36.857142857142854)","(21.0, 34.0, 29.6)","(21.0, 38.0, 34.8)","(2.2, 2.5, 2.4927272727272727)","(6.0, 8.0, 7.942857142857143)","(26.0, 34.0, 32.78787878787879)","(4.4, 5.4, 5.318518518518519)"
10-01-2023 20:20:37.641654,"(4.8, 6.2, 6.0638297872340425)","(31.0, 38.0, 36.857142857142854)","(21.0, 32.0, 29.6)","(21.0, 38.0, 34.8)","(2.2, 2.5, 2.4927272727272727)","(6.0, 8.0, 7.942857142857143)","(26.0, 34.0, 35.75)","(4.4, 5.4, 5.276923076923077)"
10-01-2023 20:20:38.644684,"(4.8, 6.2, 6.079069767441861)","(31.0, 38.0, 36.857142857142854)","(21.0, 32.0, 29.44)","(21.0, 40.0, 34.6)","(2.2, 2.52, 2.512244897959184)","(6.0, 8.0, 7.942857142857143)","(26.0, 36.0, 34.875)","(4.4, 5.3, 5.257142857142857)"
10-01-2023 20:20:39.655063,"(4.8, 6.4, 6.314782608695652)","(31.0, 38.0, 36.857142857142854)","(21.0, 32.0, 29.636363636363637)","(21.0, 38.0, 34.8)","(2.2, 2.52, 2.5149152542372883)","(6.0, 8.0, 7.927272727272727)","(26.0, 36.0, 34.10526315789474)","(4.4, 5.3, 5.2176470588235295)"
10-01-2023 20:20:40.785446,"(4.8, 6.0, 5.9828025477707)","(31.0, 38.0, 36.666666666666664)","(21.0, 32.0, 28.941176470588236)","(21.0, 38.0, 34.8)","(2.2, 2.52, 2.5149152542372883)","(6.0, 8.0, 8.026666666666666)","(26.0, 36.0, 34.10526315789474)","(4.4, 5.3, 5.263636363636364)"
10-01-2023 20:20:41.873847,"(4.8, 6.2, 6.095)","(31.0, 38.0, 36.666666666666664)","(21.0, 32.0, 29.636363636363637)","(21.0, 40.0, 34.8)","(2.2, 2.52, 2.5126923076923076)","(6.0, 8.2, 7.978947368421053)","(26.0, 36.0, 34.10526315789474)","(4.4, 5.3, 5.263636363636364)"
10-01-2023 20:20:42.956970,"(4.8, 6.2, 6.1066666666666665)","(31.0, 38.0, 36.666666666666664)","(21.0, 32.0, 30.0)","(21.0, 38.0, 34.8)","(2.2, 2.52, 2.5126923076923076)","(6.0, 8.0, 7.976470588235294)","(26.0, 36.0, 34.10526315789474)","(4.4, 5.3, 5.263636363636364)"
10-01-2023 20:20:44.036975,"(4.8, 6.2, 6.1066666666666665)","(31.0, 38.0, 36.0)","(21.0, 32.0, 29.6)","(21.0, 38.0, 34.8)","(2.2, 2.52, 2.5157142857142856)","(6.0, 8.0, 8.0)","(26.0, 36.0, 34.054054054054056)","(4.4, 5.3, 5.287179487179487)"
10-01-2023 20:20:45.136939,"(4.8, 6.2, 6.094736842105263)","(31.0, 38.0, 36.666666666666664)","(21.0, 32.0, 29.6)","(21.0, 40.0, 35.2)","(2.2, 2.5, 2.5092307692307694)","(6.0, 8.2, 7.9837837837837835)","(26.0, 36.0, 34.054054054054056)","(4.4, 5.4, 5.279069767441861)"
10-01-2023 20:20:46.277328,"(4.8, 6.2, 6.094736842105263)","(31.0, 38.0, 36.666666666666664)","(21.0, 32.0, 29.8)","(21.0, 38.0, 34.8)","(2.2, 2.52, 2.4997260273972604)","(6.0, 8.2, 8.075)","(26.0, 36.0, 34.054054054054056)","(4.2, 5.4, 5.225)"
10-01-2023 20:20:47.295707,"(4.8, 6.2, 6.132)","(31.0, 38.0, 36.0)","(21.0, 32.0, 29.066666666666666)","(21.0, 38.0, 34.8)","(2.2, 2.5, 2.4997260273972604)","(6.0, 8.2, 8.075)","(26.0, 36.0, 34.054054054054056)","(4.2, 5.3, 5.241176470588235)"
10-01-2023 20:20:48.375365,"(4.8, 6.2, 6.117073170731707)","(31.0, 38.0, 36.22222222222222)","(21.0, 32.0, 29.8)","(21.0, 38.0, 34.8)","(2.2, 2.52, 2.5109677419354837)","(6.0, 8.2, 8.069565217391304)","(26.0, 36.0, 34.054054054054056)","(4.2, 5.3, 5.225)"
10-01-2023 20:20:49.505361,"(4.8, 6.2, 6.117073170731707)","(31.0, 38.0, 36.22222222222222)","(21.0, 32.0, 29.8)","(21.0, 38.0, 34.8)","(2.2, 2.5, 2.4713333333333334)","(6.0, 8.2, 8.3)","(26.0, 36.0, 34.054054054054056)","(4.2, 5.3, 5.271428571428571)"
10-01-2023 20:20:50.689874,"(4.8, 6.2, 6.127659574468085)","(31.0, 38.0, 35.53846153846154)","(21.0, 32.0, 29.066666666666666)","(21.0, 40.0, 34.42857142857143)","(2.2, 2.48, 2.4510344827586206)","(6.0, 8.4, 8.3)","(26.0, 36.0, 34.054054054054056)","(4.2, 5.3, 5.28421052631579)"
10-01-2023 20:20:51.821127,"(4.8, 6.2, 6.127659574468085)","(31.0, 38.0, 36.666666666666664)","(21.0, 32.0, 29.8)","(21.0, 38.0, 34.8)","(2.2, 2.48, 2.445)","(6.0, 8.4, 8.566666666666666)","(26.0, 36.0, 34.054054054054056)","(4.2, 5.4, 5.245454545454545)"
10-01-2023 20:20:52.872459,"(4.8, 6.4, 6.230508474576271)","(31.0, 38.0, 36.666666666666664)","(21.0, 32.0, 29.8)","(21.0, 38.0, 34.8)","(2.2, 2.46, 2.4485714285714284)","(6.0, 8.6, 8.314285714285715)","(26.0, 36.0, 34.054054054054056)","(4.2, 5.3, 5.25)"
10-01-2023 20:20:53.952749,"(4.8, 6.4, 6.230508474576271)","(31.0, 38.0, 36.0)","(21.0, 32.0, 29.066666666666666)","(21.0, 38.0, 36.0)","(2.2, 2.46, 2.432857142857143)","(6.0, 8.4, 8.314285714285715)","(26.0, 36.0, 34.054054054054056)","(4.2, 5.3, 5.241666666666667)"
10-01-2023 20:20:55.056956,"(4.8, 6.4, 6.206896551724138)","(31.0, 38.0, 36.666666666666664)","(21.0, 32.0, 30.4)","(21.0, 38.0, 34.666666666666664)","(2.2, 2.54, 2.483076923076923)","(6.0, 8.4, 8.59090909090909)","(26.0, 36.0, 33.81818181818182)","(4.2, 5.3, 5.168421052631579)"
10-01-2023 20:20:56.082604,"(4.8, 6.4, 6.2)","(31.0, 38.0, 35.333333333333336)","(21.0, 32.0, 29.6)","(21.0, 38.0, 34.666666666666664)","(2.2, 2.5, 2.483076923076923)","(6.0, 8.6, 8.588235294117647)","(26.0, 36.0, 34.054054054054056)","(4.2, 5.2, 5.15)"
10-01-2023 20:20:57.111769,"(4.8, 6.4, 6.360606060606061)","(31.0, 38.0, 36.11764705882353)","(21.0, 32.0, 30.4)","(21.0, 38.0, 34.666666666666664)","(2.2, 2.48, 2.452)","(6.0, 8.8, 8.507692307692308)","(26.0, 36.0, 34.054054054054056)","(4.2, 5.2, 5.151162790697675)"
10-01-2023 20:20:58.216683,"(4.8, 6.4, 6.385786802030458)","(31.0, 38.0, 36.11764705882353)","(21.0, 32.0, 30.4)","(21.0, 38.0, 34.285714285714285)","(2.2, 2.46, 2.4738235294117645)","(6.0, 8.6, 8.444444444444445)","(26.0, 36.0, 33.81818181818182)","(4.2, 5.2, 5.15)"
10-01-2023 20:20:59.363087,"(4.8, 6.6, 6.474452554744525)","(31.0, 38.0, 35.333333333333336)","(21.0, 32.0, 28.8)","(21.0, 38.0, 37.42857142857143)","(2.2, 2.48, 2.4823529411764707)","(6.0, 8.6, 8.409090909090908)","(26.0, 36.0, 33.81818181818182)","(4.2, 5.2, 5.155555555555556)"
10-01-2023 20:21:00.539899,"(4.8, 6.6, 6.521739130434782)","(31.0, 36.0, 35.75)","(21.0, 32.0, 28.90909090909091)","(21.0, 38.0, 38.666666666666664)","(2.2, 2.5, 2.490731707317073)","(6.0, 8.6, 8.25)","(26.0, 36.0, 33.81818181818182)","(4.2, 5.2, 5.165)"
10-01-2023 20:21:01.614604,"(4.8, 6.6, 6.5039106145251395)","(31.0, 36.0, 35.333333333333336)","(21.0, 32.0, 28.136363636363637)","(21.0, 40.0, 38.46153846153846)","(2.2, 2.5, 2.47625)","(6.0, 8.4, 8.331034482758621)","(26.0, 36.0, 32.89655172413793)","(4.2, 5.2, 5.157407407407407)"
10-01-2023 20:21:02.619029,"(4.8, 6.6, 6.487830687830687)","(31.0, 36.0, 35.333333333333336)","(21.0, 30.0, 28.77777777777778)","(21.0, 40.0, 38.37037037037037)","(2.2, 2.48, 2.4748571428571426)","(6.0, 8.4, 8.341176470588236)","(26.0, 34.0, 32.54545454545455)","(4.2, 5.2, 5.15090909090909)"
10-01-2023 20:21:03.708781,"(4.8, 6.6, 6.490721649484536)","(31.0, 38.0, 36.4)","(21.0, 30.0, 29.0)","(21.0, 40.0, 38.37037037037037)","(2.2, 2.48, 2.473)","(6.0, 8.4, 8.305263157894737)","(26.0, 34.0, 32.54545454545455)","(4.2, 5.2, 5.15090909090909)"
10-01-2023 20:21:04.774895,"(4.8, 6.4, 6.386754966887418)","(31.0, 38.0, 35.6)","(21.0, 30.0, 28.470588235294116)","(21.0, 38.0, 37.69230769230769)","(2.2, 2.48, 2.4651851851851854)","(6.0, 8.4, 8.311111111111112)","(26.0, 34.0, 33.03030303030303)","(4.2, 5.2, 5.15090909090909)"
10-01-2023 20:21:05.867512,"(5.0, 6.4, 6.386111111111111)","(31.0, 38.0, 35.142857142857146)","(21.0, 30.0, 28.2)","(21.0, 38.0, 36.0)","(2.2, 2.48, 2.4604761904761903)","(6.0, 8.4, 8.428571428571429)","(26.0, 34.0, 33.225806451612904)","(4.2, 5.2, 5.155555555555556)"
10-01-2023 20:21:07.025948,"(5.0, 6.4, 6.391111111111112)","(31.0, 38.0, 36.57142857142857)","(21.0, 29.0, 28.727272727272727)","(21.0, 36.0, 34.58064516129032)","(2.2, 2.48, 2.4525)","(6.0, 8.6, 8.413333333333332)","(26.0, 34.0, 33.46666666666667)","(4.2, 5.2, 5.138636363636364)"
10-01-2023 20:21:08.152544,"(5.0, 6.6, 6.436697247706422)","(31.0, 38.0, 36.666666666666664)","(21.0, 29.0, 28.64)","(21.0, 36.0, 34.58064516129032)","(2.2, 2.46, 2.435135135135135)","(6.0, 8.6, 8.388235294117646)","(26.0, 34.0, 35.0)","(4.2, 5.2, 5.156666666666666)"
10-01-2023 20:21:09.302023,"(5.0, 6.6, 6.448401826484018)","(31.0, 38.0, 36.81481481481482)","(21.0, 30.0, 28.571428571428573)","(21.0, 36.0, 34.58064516129032)","(2.2, 2.44, 2.4135999999999997)","(6.0, 8.6, 8.557142857142857)","(26.0, 36.0, 34.4)","(4.2, 5.2, 5.251428571428572)"
10-01-2023 20:21:10.461855,"(5.0, 6.4, 6.386111111111111)","(31.0, 38.0, 36.81481481481482)","(21.0, 30.0, 28.928571428571427)","(21.0, 36.0, 33.904761904761905)","(2.2, 2.42, 2.392530120481928)","(6.0, 8.6, 8.678260869565218)","(26.0, 36.0, 34.4)","(4.2, 5.3, 5.268518518518518)"
10-01-2023 20:21:11.497053,"(5.0, 6.4, 6.386111111111111)","(31.0, 38.0, 36.81481481481482)","(21.0, 30.0, 28.928571428571427)","(21.0, 34.0, 33.904761904761905)","(2.2, 2.42, 2.392530120481928)","(6.0, 8.8, 8.678260869565218)","(26.0, 36.0, 34.96774193548387)","(4.2, 5.3, 5.317525773195877)"
10-01-2023 20:21:12.475251,"(5.0, 6.4, 6.3737226277372265)","(31.0, 38.0, 36.81481481481482)","(21.0, 30.0, 28.933333333333334)","(21.0, 34.0, 33.80952380952381)","(2.2, 2.42, 2.394054054054054)","(6.0, 8.8, 8.680851063829788)","(26.0, 36.0, 34.96774193548387)","(4.2, 5.4, 5.314814814814815)"
10-01-2023 20:21:13.588255,"(5.0, 6.4, 6.372727272727273)","(31.0, 38.0, 36.81481481481482)","(21.0, 30.0, 28.933333333333334)","(21.0, 34.0, 33.80952380952381)","(2.2, 2.4, 2.379259259259259)","(6.0, 8.8, 8.634146341463415)","(26.0, 36.0, 35.58974358974359)","(4.2, 5.4, 5.331623931623932)"
10-01-2023 20:21:14.739911,"(5.0, 6.4, 6.372727272727273)","(31.0, 38.0, 36.81481481481482)","(21.0, 30.0, 28.933333333333334)","(21.0, 34.0, 33.904761904761905)","(2.15, 2.38, 2.362727272727273)","(6.0, 8.8, 8.678571428571429)","(26.0, 36.0, 37.111111111111114)","(4.2, 5.4, 5.323529411764706)"
10-01-2023 20:21:15.853039,"(5.0, 6.6, 6.430434782608696)","(31.0, 38.0, 37.30434782608695)","(21.0, 30.0, 29.04)","(21.0, 34.0, 33.9)","(2.15, 2.38, 2.3564383561643836)","(6.0, 8.8, 8.686666666666667)","(26.0, 38.0, 37.1578947368421)","(4.2, 5.4, 5.265909090909091)"
10-01-2023 20:21:16.892153,"(5.0, 6.6, 6.411363636363637)","(31.0, 38.0, 37.30434782608695)","(21.0, 30.0, 29.04)","(21.0, 34.0, 33.9)","(2.15, 2.38, 2.3564383561643836)","(6.0, 8.8, 8.746153846153847)","(26.0, 38.0, 37.0)","(4.2, 5.3, 5.226315789473684)"
10-01-2023 20:21:17.940810,"(5.0, 6.6, 6.455652173913044)","(31.0, 38.0, 37.30434782608695)","(21.0, 30.0, 29.2)","(21.0, 34.0, 32.0)","(2.15, 2.38, 2.3277948717948718)","(6.0, 8.8, 8.9625)","(26.0, 38.0, 37.0)","(4.2, 5.3, 5.222727272727273)"
10-01-2023 20:21:18.956506,"(5.0, 6.6, 6.473684210526316)","(31.0, 38.0, 37.30434782608695)","(21.0, 32.0, 29.1875)","(21.0, 32.0, 30.57894736842105)","(2.15, 2.34, 2.3068181818181817)","(6.0, 9.0, 9.193939393939393)","(26.0, 38.0, 37.529411764705884)","(4.2, 5.3, 5.2441176470588236)"
10-01-2023 20:21:19.958643,"(5.0, 6.6, 6.473684210526316)","(31.0, 38.0, 37.2)","(21.0, 32.0, 31.454545454545453)","(21.0, 32.0, 30.57894736842105)","(2.15, 2.34, 2.3068181818181817)","(6.0, 9.4, 9.22857142857143)","(26.0, 38.0, 37.529411764705884)","(4.2, 5.3, 5.216417910447761)"
10-01-2023 20:21:21.021199,"(5.0, 6.6, 6.4714285714285715)","(31.0, 38.0, 37.698113207547166)","(21.0, 34.0, 32.26086956521739)","(21.0, 34.0, 31.57894736842105)","(2.15, 2.32, 2.3141333333333334)","(6.0, 9.4, 9.1)","(26.0, 38.0, 37.75)","(4.2, 5.3, 5.223809523809524)"
10-01-2023 20:21:22.032633,"(5.0, 6.6, 6.45925925925926)","(31.0, 42.0, 39.0)","(21.0, 34.0, 32.26086956521739)","(21.0, 34.0, 33.529411764705884)","(2.15, 2.32, 2.3078787878787876)","(6.0, 9.2, 9.145833333333332)","(26.0, 38.0, 37.84615384615385)","(4.2, 5.3, 5.223684210526316)"
10-01-2023 20:21:23.116361,"(5.0, 6.6, 6.467692307692308)","(31.0, 40.0, 39.76470588235294)","(21.0, 34.0, 32.642857142857146)","(21.0, 32.0, 31.36842105263158)","(2.15, 2.32, 2.297647058823529)","(6.0, 9.2, 9.12962962962963)","(26.0, 38.0, 37.86666666666667)","(4.2, 5.3, 5.248484848484848)"
10-01-2023 20:21:24.207785,"(5.0, 6.6, 6.47741935483871)","(31.0, 40.0, 39.05882352941177)","(21.0, 34.0, 32.642857142857146)","(21.0, 32.0, 31.333333333333332)","(2.15, 2.3, 2.3040845070422535)","(6.0, 9.2, 9.132075471698112)","(26.0, 38.0, 38.470588235294116)","(4.2, 5.3, 5.296551724137931)"
10-01-2023 20:21:25.254532,"(5.0, 6.4, 6.341538461538462)","(31.0, 40.0, 39.38461538461539)","(21.0, 34.0, 32.84615384615385)","(21.0, 34.0, 31.57894736842105)","(2.15, 2.32, 2.296333333333333)","(6.0, 9.2, 9.146666666666667)","(26.0, 40.0, 37.64705882352941)","(4.2, 5.3, 5.289320388349515)"
10-01-2023 20:21:26.304881,"(5.0, 6.4, 6.338378378378379)","(31.0, 40.0, 39.6)","(21.0, 34.0, 32.916666666666664)","(21.0, 34.0, 31.714285714285715)","(2.15, 2.3, 2.2992700729927007)","(6.0, 9.2, 9.177777777777777)","(26.0, 40.0, 37.64705882352941)","(4.2, 5.4, 5.28125)"
10-01-2023 20:21:27.413833,"(5.0, 6.4, 6.350537634408602)","(31.0, 40.0, 39.6)","(21.0, 34.0, 32.62068965517241)","(21.0, 34.0, 32.095238095238095)","(2.15, 2.32, 2.297290322580645)","(6.0, 9.2, 9.233333333333333)","(26.0, 40.0, 37.64705882352941)","(4.2, 5.4, 5.28125)"
10-01-2023 20:21:28.536664,"(5.0, 6.4, 6.351351351351352)","(31.0, 40.0, 39.6)","(21.0, 34.0, 32.4)","(21.0, 34.0, 32.0)","(2.15, 2.32, 2.2886206896551724)","(6.0, 9.4, 9.4125)","(26.0, 40.0, 37.64705882352941)","(4.2, 5.4, 5.284782608695652)"
10-01-2023 20:21:29.635796,"(5.0, 6.4, 6.351612903225806)","(31.0, 44.0, 40.25)","(21.0, 34.0, 32.32)","(21.0, 34.0, 32.0)","(2.15, 2.3, 2.287027027027027)","(6.0, 9.6, 9.502702702702702)","(26.0, 40.0, 37.94871794871795)","(4.2, 5.4, 5.1427184466019416)"
10-01-2023 20:21:30.702528,"(5.0, 6.6, 6.4363636363636365)","(31.0, 44.0, 39.2)","(21.0, 34.0, 32.476190476190474)","(21.0, 34.0, 33.45454545454545)","(2.15, 2.3, 2.284262295081967)","(6.0, 9.6, 9.509677419354839)","(26.0, 40.0, 37.57575757575758)","(4.2, 5.2, 5.136521739130434)"
10-01-2023 20:21:31.813033,"(5.0, 6.6, 6.457286432160804)","(31.0, 40.0, 39.333333333333336)","(21.0, 34.0, 32.869565217391305)","(21.0, 34.0, 34.333333333333336)","(2.15, 2.3, 2.2859829059829058)","(6.0, 9.6, 9.297959183673468)","(26.0, 40.0, 36.94117647058823)","(4.2, 5.2, 5.126857142857142)"
10-01-2023 20:21:32.920911,"(5.0, 6.6, 6.468333333333333)","(31.0, 40.0, 38.6)","(21.0, 34.0, 32.95238095238095)","(21.0, 36.0, 34.285714285714285)","(2.15, 2.3, 2.284087591240876)","(6.0, 9.6, 9.357142857142858)","(26.0, 38.0, 36.94117647058823)","(4.2, 5.2, 5.127848101265823)"
10-01-2023 20:21:34.022728,"(5.0, 6.6, 6.411904761904762)","(31.0, 40.0, 38.6)","(21.0, 34.0, 32.95238095238095)","(21.0, 36.0, 34.3)","(2.15, 2.3, 2.281893004115226)","(6.0, 9.4, 9.274999999999999)","(26.0, 38.0, 37.18518518518518)","(4.2, 5.2, 5.138926174496644)"
10-01-2023 20:21:35.034758,"(5.0, 6.6, 6.406818181818182)","(31.0, 40.0, 38.6)","(21.0, 34.0, 32.95238095238095)","(21.0, 36.0, 34.3)","(2.15, 2.3, 2.281893004115226)","(6.0, 9.6, 9.274999999999999)","(26.0, 38.0, 36.84615384615385)","(4.2, 5.2, 5.147142857142857)"
10-01-2023 20:21:36.093969,"(5.0, 6.6, 6.427906976744186)","(31.0, 44.0, 38.193548387096776)","(21.0, 34.0, 32.95238095238095)","(21.0, 36.0, 35.5)","(2.15, 2.3, 2.2617174515235456)","(6.0, 9.6, 9.34)","(26.0, 38.0, 36.916666666666664)","(4.2, 5.2, 5.123481781376518)"
10-01-2023 20:21:37.202178,"(5.0, 6.6, 6.453608247422681)","(31.0, 40.0, 39.0)","(21.0, 34.0, 32.95238095238095)","(21.0, 36.0, 35.5)","(2.15, 2.28, 2.2617174515235456)","(6.0, 9.6, 9.34)","(26.0, 38.0, 36.733333333333334)","(4.2, 5.2, 5.056410256410256)"
10-01-2023 20:21:38.307745,"(5.0, 6.6, 6.424742268041237)","(31.0, 40.0, 39.333333333333336)","(21.0, 34.0, 33.0)","(21.0, 38.0, 36.0)","(2.15, 2.32, 2.3083977900552486)","(6.0, 9.6, 9.414814814814815)","(26.0, 38.0, 36.733333333333334)","(4.2, 5.2, 5.056410256410256)"
10-01-2023 20:21:39.398951,"(5.0, 6.6, 6.424742268041237)","(31.0, 40.0, 39.333333333333336)","(21.0, 34.0, 33.0)","(21.0, 38.0, 36.0)","(2.15, 2.32, 2.2993617021276593)","(6.5, 9.8, 9.506666666666668)","(26.0, 38.0, 36.733333333333334)","(4.2, 5.1, 5.061344537815126)"
10-01-2023 20:21:40.387050,"(5.0, 6.6, 6.421739130434783)","(31.0, 40.0, 39.333333333333336)","(21.0, 34.0, 33.0)","(21.0, 38.0, 36.08695652173913)","(2.15, 2.32, 2.308108108108108)","(6.5, 9.6, 9.483333333333334)","(26.0, 38.0, 36.733333333333334)","(4.2, 5.1, 5.076146788990825)"
10-01-2023 20:21:41.442439,"(5.0, 6.6, 6.4224719101123595)","(31.0, 40.0, 37.88235294117647)","(21.0, 34.0, 33.714285714285715)","(21.0, 38.0, 36.526315789473685)","(2.15, 2.32, 2.3223622047244095)","(6.5, 9.6, 9.434782608695652)","(26.0, 38.0, 36.689655172413794)","(4.2, 5.1, 5.067021276595744)"
