,Marinus,Choose Well,Demon Kingsbrae,Magic Secret,Amber Jack,Magic Charm,Paxton Dutton
05-01-2023 13:19:22.059140,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 85.0)","(71.0, 580.0, 325.0)","(4.6, 7.4, 6.76)"
05-01-2023 13:19:23.207009,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 85.0)","(71.0, 580.0, 325.0)","(4.6, 7.4, 6.76)"
05-01-2023 13:19:24.338988,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 85.0)","(71.0, 580.0, 325.0)","(4.6, 7.4, 6.76)"
05-01-2023 13:19:25.499213,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 85.0)","(71.0, 580.0, 325.0)","(4.6, 7.4, 6.76)"
05-01-2023 13:19:26.540427,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 85.0)","(71.0, 580.0, 325.0)","(4.6, 7.4, 6.76)"
05-01-2023 13:19:27.542139,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 85.0)","(71.0, 580.0, 325.0)","(4.6, 7.4, 6.76)"
05-01-2023 13:19:28.557566,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 85.0)","(71.0, 580.0, 325.0)","(4.6, 7.4, 6.76)"
05-01-2023 13:19:29.613295,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 85.0)","(71.0, 580.0, 325.0)","(4.6, 7.4, 6.76)"
05-01-2023 13:19:30.669636,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 85.0)","(71.0, 580.0, 325.0)","(4.6, 7.4, 6.76)"
05-01-2023 13:19:31.764114,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 85.0)","(71.0, 580.0, 325.0)","(4.6, 7.4, 6.76)"
05-01-2023 13:19:32.823078,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 85.0)","(71.0, 580.0, 325.0)","(4.6, 7.4, 6.76)"
05-01-2023 13:19:33.896378,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 83.5)","(71.0, 580.0, 325.0)","(4.6, 7.4, 6.76)"
05-01-2023 13:19:34.967406,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 7.4, 6.76)"
05-01-2023 13:19:35.995381,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 7.4, 6.76)"
05-01-2023 13:19:36.970088,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 7.4, 6.76)"
05-01-2023 13:19:38.125455,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 7.4, 6.76)"
05-01-2023 13:19:39.202174,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 7.4, 6.76)"
05-01-2023 13:19:40.276239,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 7.4, 6.76)"
05-01-2023 13:19:41.400615,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 7.4, 5.184615384615385)"
05-01-2023 13:19:42.474026,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 7.4, 5.184615384615385)"
05-01-2023 13:19:43.443787,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 7.4, 5.4)"
05-01-2023 13:19:44.649817,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 7.2, 6.4399999999999995)"
05-01-2023 13:19:45.849024,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 7.0, 6.4399999999999995)"
05-01-2023 13:19:47.011520,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 7.0, 6.4399999999999995)"
05-01-2023 13:19:48.181922,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 7.0, 6.4399999999999995)"
05-01-2023 13:19:49.417222,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 6.4399999999999995)"
05-01-2023 13:19:50.714501,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 6.4399999999999995)"
05-01-2023 13:19:51.790070,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 6.4399999999999995)"
05-01-2023 13:19:52.981766,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 6.4399999999999995)"
05-01-2023 13:19:54.064655,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 6.4399999999999995)"
05-01-2023 13:19:55.170464,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 6.4399999999999995)"
05-01-2023 13:19:56.271521,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 6.4399999999999995)"
05-01-2023 13:19:57.322501,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 6.4399999999999995)"
05-01-2023 13:19:58.462337,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 6.4399999999999995)"
05-01-2023 13:19:59.642350,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 6.4399999999999995)"
05-01-2023 13:20:01.012840,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 6.4399999999999995)"
05-01-2023 13:20:02.286491,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 6.4399999999999995)"
05-01-2023 13:20:03.718389,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 6.4399999999999995)"
05-01-2023 13:20:04.876637,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 6.4399999999999995)"
05-01-2023 13:20:06.097083,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 6.4399999999999995)"
05-01-2023 13:20:07.205909,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 6.4399999999999995)"
05-01-2023 13:20:08.283080,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 6.4399999999999995)"
05-01-2023 13:20:09.331150,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 6.4399999999999995)"
05-01-2023 13:20:10.513565,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 6.4399999999999995)"
05-01-2023 13:20:11.512290,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 5.061538461538461)"
05-01-2023 13:20:12.562671,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 5.061538461538461)"
05-01-2023 13:20:13.782034,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 5.061538461538461)"
05-01-2023 13:20:14.927462,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 5.061538461538461)"
05-01-2023 13:20:16.192751,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 5.061538461538461)"
05-01-2023 13:20:17.094404,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 5.061538461538461)"
05-01-2023 13:20:18.109158,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 7.0, 6.119999999999999)"
05-01-2023 13:20:19.229247,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 6.6, 6.119999999999999)"
05-01-2023 13:20:20.281931,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 6.6, 6.119999999999999)"
05-01-2023 13:20:21.426390,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 6.6, 6.119999999999999)"
05-01-2023 13:20:22.546742,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 6.6, 6.119999999999999)"
05-01-2023 13:20:23.794827,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 6.6, 6.119999999999999)"
05-01-2023 13:20:24.927259,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 6.6, 6.119999999999999)"
05-01-2023 13:20:26.007547,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 6.6, 6.119999999999999)"
05-01-2023 13:20:27.022780,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 6.6, 6.119999999999999)"
05-01-2023 13:20:28.098077,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 6.6, 6.119999999999999)"
05-01-2023 13:20:29.309264,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 6.6, 6.119999999999999)"
05-01-2023 13:20:30.439272,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 6.6, 6.119999999999999)"
05-01-2023 13:20:31.646169,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 6.6, 6.119999999999999)"
05-01-2023 13:20:32.672145,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 6.6, 6.119999999999999)"
05-01-2023 13:20:33.644134,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 6.6, 6.119999999999999)"
05-01-2023 13:20:34.843878,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 6.6, 6.119999999999999)"
05-01-2023 13:20:35.967887,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 6.6, 6.119999999999999)"
05-01-2023 13:20:36.968634,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 6.6, 6.119999999999999)"
05-01-2023 13:20:38.096799,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 87.66666666666667)","(71.0, 580.0, 325.0)","(4.6, 6.6, 6.119999999999999)"
05-01-2023 13:20:39.238814,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 100.0, 77.75)","(71.0, 580.0, 325.0)","(4.6, 6.6, 6.119999999999999)"
05-01-2023 13:20:40.492289,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 6.6, 6.119999999999999)"
05-01-2023 13:20:41.610694,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 6.6, 6.119999999999999)"
05-01-2023 13:20:42.761225,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 6.6, 4.938461538461539)"
05-01-2023 13:20:43.918843,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 6.6, 4.938461538461539)"
05-01-2023 13:20:45.049389,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 6.6, 4.938461538461539)"
05-01-2023 13:20:46.177500,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 6.6, 4.938461538461539)"
05-01-2023 13:20:47.326326,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 6.6, 4.938461538461539)"
05-01-2023 13:20:48.344863,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 6.6, 4.938461538461539)"
05-01-2023 13:20:49.330730,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 6.6, 4.938461538461539)"
05-01-2023 13:20:50.308437,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 6.6, 5.08)"
05-01-2023 13:20:51.230234,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 6.4, 5.08)"
05-01-2023 13:20:52.183703,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 6.2, 5.800000000000001)"
05-01-2023 13:20:53.106132,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 6.2, 5.800000000000001)"
05-01-2023 13:20:54.112783,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 6.2, 5.800000000000001)"
05-01-2023 13:20:55.219107,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 6.2, 5.800000000000001)"
05-01-2023 13:20:56.240371,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 6.2, 5.800000000000001)"
05-01-2023 13:20:57.262387,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 6.2, 5.800000000000001)"
05-01-2023 13:20:58.361136,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 6.2, 5.800000000000001)"
05-01-2023 13:20:59.539984,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 6.2, 5.800000000000001)"
05-01-2023 13:21:00.603389,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 6.2, 5.800000000000001)"
05-01-2023 13:21:01.655354,"(2.9, 4.8, 4.698888888888889)","(4.8, 9.6, 8.942857142857143)","(5.5, 13.0, 11.957142857142859)","(3.3, 5.1, 3.6454545454545455)","(21.0, 95.0, 78.0)","(71.0, 580.0, 325.0)","(4.6, 6.2, 5.800000000000001)"
