,Chip Rock,Arrogant Benji,Spanish Sundance,Five Mile Rose,Sassy Sal,Go Forward Ray,Rutland Georgia,Sketchy Combat
12-01-2023 17:19:58.842324,"(2.8, 3.75, 3.6928571428571426)","(7.0, 13.0, 12.166666666666666)","(18.0, 27.0, 24.454545454545453)","(3.2, 3.6, 3.416666666666667)","(8.5, 10.5, 9.741666666666667)","(7.5, 12.0, 11.191489361702128)","(71.0, 95.0, 89.375)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:19:59.912272,"(2.8, 3.85, 3.8485915492957745)","(7.0, 13.0, 12.166666666666666)","(18.0, 27.0, 24.454545454545453)","(3.2, 3.6, 3.416666666666667)","(8.5, 10.5, 9.741666666666667)","(7.5, 12.0, 11.120000000000001)","(71.0, 95.0, 83.75)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:20:00.965893,"(2.8, 3.9, 3.8367768595041323)","(7.0, 13.0, 12.761904761904763)","(18.0, 27.0, 24.454545454545453)","(3.2, 3.6, 3.416666666666667)","(8.5, 10.5, 9.741666666666667)","(7.5, 12.0, 11.120000000000001)","(71.0, 95.0, 83.75)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:20:01.932654,"(2.8, 3.9, 3.8375)","(7.0, 13.0, 12.761904761904763)","(18.0, 27.0, 24.454545454545453)","(3.2, 3.6, 3.416666666666667)","(8.5, 10.5, 9.741666666666667)","(7.5, 12.0, 11.120000000000001)","(71.0, 95.0, 83.75)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:20:02.887895,"(2.8, 3.9, 3.8375)","(7.0, 13.0, 12.761904761904763)","(18.0, 27.0, 24.454545454545453)","(3.2, 3.6, 3.416666666666667)","(8.5, 10.5, 9.741666666666667)","(7.5, 12.0, 11.120000000000001)","(71.0, 95.0, 83.75)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:20:04.005697,"(2.8, 3.9, 3.8375)","(7.0, 13.0, 12.821428571428571)","(18.0, 27.0, 24.454545454545453)","(3.2, 3.6, 3.416666666666667)","(8.5, 10.5, 9.741666666666667)","(7.5, 12.0, 11.137254901960784)","(71.0, 95.0, 89.54545454545455)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:20:05.112284,"(2.8, 3.9, 3.8375)","(7.0, 13.0, 12.821428571428571)","(18.0, 27.0, 24.454545454545453)","(3.2, 3.6, 3.416666666666667)","(8.5, 10.5, 9.741666666666667)","(7.5, 12.0, 11.137254901960784)","(71.0, 95.0, 89.54545454545455)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:20:06.114993,"(2.8, 3.9, 3.8582474226804124)","(7.0, 13.0, 12.821428571428571)","(18.0, 27.0, 24.375)","(3.2, 3.6, 3.416666666666667)","(8.5, 10.5, 9.56)","(7.5, 12.0, 11.208333333333334)","(71.0, 95.0, 86.42857142857143)","(6.0, 8.8, 8.35)"
12-01-2023 17:20:07.124408,"(2.8, 3.75, 3.7192307692307693)","(7.0, 12.5, 12.40625)","(18.0, 27.0, 23.5)","(3.2, 3.6, 3.416666666666667)","(8.5, 9.8, 9.56)","(7.5, 12.0, 11.208333333333334)","(71.0, 95.0, 86.42857142857143)","(6.0, 8.8, 8.371428571428572)"
12-01-2023 17:20:08.167927,"(2.8, 3.75, 3.643333333333333)","(7.0, 12.5, 12.40625)","(18.0, 27.0, 24.0)","(3.2, 3.6, 3.416666666666667)","(8.5, 9.8, 9.65)","(7.5, 12.0, 11.208333333333334)","(71.0, 95.0, 86.42857142857143)","(6.0, 8.8, 8.371428571428572)"
12-01-2023 17:20:09.183514,"(2.8, 3.75, 3.59)","(7.0, 12.5, 12.40625)","(18.0, 27.0, 24.0)","(3.2, 3.6, 3.416666666666667)","(8.5, 9.8, 9.56)","(7.5, 12.0, 11.208333333333334)","(71.0, 95.0, 86.42857142857143)","(6.0, 8.8, 8.478571428571428)"
12-01-2023 17:20:10.446977,"(2.8, 3.85, 3.7409090909090907)","(7.0, 12.5, 12.40625)","(18.0, 27.0, 23.785714285714285)","(3.2, 3.6, 3.416666666666667)","(8.5, 9.8, 9.466666666666667)","(7.5, 12.0, 11.208333333333334)","(71.0, 95.0, 86.42857142857143)","(6.0, 8.8, 8.478571428571428)"
12-01-2023 17:20:11.459635,"(2.8, 3.8, 3.75)","(7.0, 12.5, 12.35)","(18.0, 27.0, 23.785714285714285)","(3.2, 3.6, 3.416666666666667)","(8.5, 9.8, 9.569230769230769)","(7.5, 12.0, 11.208333333333334)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.408695652173913)"
12-01-2023 17:20:12.510341,"(2.7, 3.85, 3.7394736842105263)","(7.0, 13.0, 12.538461538461538)","(18.0, 27.0, 23.785714285714285)","(3.2, 3.6, 3.416666666666667)","(8.5, 9.8, 9.515151515151514)","(7.5, 12.0, 11.208333333333334)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.408695652173913)"
12-01-2023 17:20:13.721258,"(2.7, 3.85, 3.7863636363636366)","(7.0, 13.0, 12.538461538461538)","(18.0, 27.0, 23.31578947368421)","(3.2, 3.6, 3.4441176470588233)","(8.5, 10.5, 9.515151515151514)","(7.5, 12.0, 11.208333333333334)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.408695652173913)"
12-01-2023 17:20:14.710958,"(2.7, 3.85, 3.7863636363636366)","(7.0, 13.0, 12.73913043478261)","(18.0, 27.0, 23.31578947368421)","(3.2, 3.55, 3.4441176470588233)","(8.5, 10.5, 9.669565217391305)","(7.5, 12.0, 11.0)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.514285714285714)"
12-01-2023 17:20:15.736623,"(2.7, 3.85, 3.816666666666667)","(7.0, 12.5, 12.321428571428571)","(18.0, 27.0, 23.31578947368421)","(3.2, 3.55, 3.4833333333333334)","(8.5, 9.8, 9.669565217391305)","(7.5, 12.0, 11.0)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.47741935483871)"
12-01-2023 17:20:16.960902,"(2.7, 3.9, 3.825)","(7.0, 12.5, 12.34375)","(18.0, 27.0, 23.216216216216218)","(3.2, 3.55, 3.4441176470588233)","(8.5, 9.8, 9.585714285714285)","(7.5, 12.0, 10.950819672131148)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.488888888888889)"
12-01-2023 17:20:18.001339,"(2.7, 3.9, 3.853846153846154)","(7.0, 12.5, 12.34375)","(18.0, 27.0, 23.216216216216218)","(3.2, 3.55, 3.416666666666667)","(8.5, 9.8, 9.669565217391305)","(7.5, 12.0, 11.038461538461538)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.545454545454547)"
12-01-2023 17:20:19.065852,"(2.7, 3.9, 3.825)","(7.0, 12.5, 12.34375)","(18.0, 27.0, 23.216216216216218)","(3.2, 3.6, 3.416666666666667)","(8.5, 9.8, 9.669565217391305)","(7.5, 11.5, 11.0)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.545454545454547)"
12-01-2023 17:20:20.016335,"(2.7, 3.9, 3.825)","(7.0, 12.5, 12.34375)","(18.0, 27.0, 23.216216216216218)","(3.2, 3.6, 3.416666666666667)","(8.5, 9.8, 9.669565217391305)","(7.5, 11.5, 10.9)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.488888888888889)"
12-01-2023 17:20:21.000425,"(2.7, 3.9, 3.825)","(7.0, 13.0, 12.461538461538462)","(18.0, 27.0, 23.216216216216218)","(3.2, 3.6, 3.416666666666667)","(8.5, 9.8, 9.6)","(7.5, 11.5, 10.75)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.488888888888889)"
12-01-2023 17:20:21.960014,"(2.7, 3.9, 3.835714285714286)","(7.0, 13.0, 12.05940594059406)","(18.0, 27.0, 23.216216216216218)","(3.2, 3.6, 3.416666666666667)","(8.5, 9.8, 9.60625)","(7.5, 11.5, 10.710526315789474)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.488888888888889)"
12-01-2023 17:20:22.904450,"(2.7, 3.9, 3.8666666666666667)","(7.0, 13.0, 12.05940594059406)","(18.0, 27.0, 23.216216216216218)","(3.2, 3.6, 3.416666666666667)","(8.5, 10.5, 9.60625)","(7.5, 11.5, 10.604477611940299)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.644444444444444)"
12-01-2023 17:20:23.903208,"(2.7, 3.9, 3.8625)","(7.0, 12.5, 12.272727272727273)","(18.0, 27.0, 23.184210526315788)","(3.2, 3.6, 3.416666666666667)","(8.5, 9.8, 9.5)","(7.5, 11.5, 10.648936170212766)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.644444444444444)"
12-01-2023 17:20:24.906369,"(2.7, 3.9, 3.876923076923077)","(7.0, 12.5, 12.2)","(18.0, 27.0, 23.216216216216218)","(3.2, 3.6, 3.4416666666666664)","(8.5, 9.8, 9.6)","(7.5, 11.5, 10.547619047619047)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.638461538461538)"
12-01-2023 17:20:25.983951,"(2.7, 3.95, 3.9)","(7.0, 12.5, 11.125)","(18.0, 27.0, 22.88888888888889)","(3.2, 3.65, 3.4789473684210526)","(8.5, 9.8, 9.5)","(7.5, 11.5, 10.648936170212766)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.638461538461538)"
12-01-2023 17:20:26.991571,"(2.7, 3.95, 3.917857142857143)","(7.0, 12.5, 11.583333333333334)","(18.0, 24.0, 22.88888888888889)","(3.2, 3.65, 3.533333333333333)","(8.5, 9.8, 9.51578947368421)","(7.5, 11.5, 10.547619047619047)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.66)"
12-01-2023 17:20:27.979348,"(2.7, 3.95, 3.917857142857143)","(7.0, 12.5, 11.583333333333334)","(18.0, 24.0, 22.88888888888889)","(3.2, 3.6, 3.533333333333333)","(8.5, 9.8, 9.45)","(7.5, 11.5, 10.547619047619047)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.66)"
12-01-2023 17:20:29.002503,"(2.7, 3.95, 3.917857142857143)","(7.0, 12.5, 11.16304347826087)","(18.0, 24.0, 22.88888888888889)","(3.2, 3.6, 3.533333333333333)","(8.5, 9.8, 9.661538461538463)","(7.5, 11.5, 10.642857142857142)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.66)"
12-01-2023 17:20:30.330646,"(2.7, 3.95, 3.9153846153846157)","(7.0, 12.5, 11.05921052631579)","(18.0, 24.0, 22.88888888888889)","(3.2, 3.6, 3.4869565217391303)","(8.5, 9.8, 9.533333333333333)","(7.5, 11.5, 10.642857142857142)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.685714285714285)"
12-01-2023 17:20:31.464539,"(2.7, 4.0, 3.957894736842105)","(7.0, 12.5, 11.13125)","(18.0, 24.0, 22.88888888888889)","(3.2, 3.6, 3.4606060606060605)","(8.5, 9.8, 9.661538461538463)","(7.5, 11.5, 10.604477611940299)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.685714285714285)"
12-01-2023 17:20:32.481382,"(2.7, 4.1, 4.036842105263157)","(7.0, 12.5, 11.05921052631579)","(18.0, 23.0, 22.2)","(3.2, 3.6, 3.4606060606060605)","(8.5, 9.8, 9.60625)","(7.5, 11.5, 10.648936170212766)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.690909090909091)"
12-01-2023 17:20:33.615165,"(2.7, 4.1, 4.036842105263157)","(7.0, 11.5, 11.1875)","(18.0, 23.0, 21.095238095238095)","(3.2, 3.6, 3.4465116279069767)","(8.5, 10.5, 9.60625)","(7.5, 11.5, 10.547619047619047)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.690909090909091)"
12-01-2023 17:20:34.767124,"(2.7, 4.1, 4.036842105263157)","(7.0, 11.5, 11.291666666666666)","(18.0, 23.0, 20.76388888888889)","(3.2, 3.6, 3.4465116279069767)","(8.5, 10.5, 9.55135135135135)","(7.5, 11.5, 10.547619047619047)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.690909090909091)"
12-01-2023 17:20:35.864689,"(2.7, 4.1, 3.9586956521739127)","(7.0, 11.5, 10.535714285714286)","(18.0, 23.0, 20.76388888888889)","(3.2, 3.6, 3.45)","(8.5, 10.5, 9.55135135135135)","(7.5, 11.5, 10.648936170212766)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.690909090909091)"
12-01-2023 17:20:36.903602,"(2.7, 4.1, 3.9970588235294118)","(7.0, 11.5, 10.75)","(18.0, 23.0, 20.76388888888889)","(3.2, 3.6, 3.45)","(8.5, 10.5, 9.55135135135135)","(7.5, 11.5, 10.547619047619047)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.690909090909091)"
12-01-2023 17:20:37.889715,"(2.7, 4.1, 3.995833333333333)","(7.0, 11.5, 10.789473684210526)","(18.0, 23.0, 20.76388888888889)","(3.2, 3.6, 3.45)","(8.5, 10.5, 9.55135135135135)","(7.5, 11.5, 10.604477611940299)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.65)"
12-01-2023 17:20:38.902552,"(2.7, 4.1, 4.016666666666667)","(7.0, 11.5, 11.058823529411764)","(18.0, 23.0, 20.76388888888889)","(3.2, 3.6, 3.45)","(8.5, 10.5, 9.55135135135135)","(7.5, 11.5, 10.642857142857142)","(71.0, 95.0, 84.0909090909091)","(6.0, 8.8, 8.65)"
12-01-2023 17:20:40.041476,"(2.7, 4.1, 4.016666666666667)","(7.0, 11.5, 11.384615384615385)","(18.0, 23.0, 20.76388888888889)","(3.2, 3.6, 3.45)","(8.5, 10.5, 10.005882352941176)","(7.5, 11.5, 10.642857142857142)","(71.0, 95.0, 77.5)","(6.0, 8.8, 8.65)"
12-01-2023 17:20:41.132886,"(2.7, 4.1, 4.016666666666667)","(7.0, 11.0, 10.666666666666666)","(18.0, 23.0, 20.76388888888889)","(3.2, 3.6, 3.45)","(8.5, 10.5, 9.981818181818182)","(7.5, 11.5, 10.648936170212766)","(71.0, 95.0, 81.875)","(6.0, 8.8, 8.690909090909091)"
12-01-2023 17:20:42.110603,"(2.7, 4.1, 4.025)","(7.0, 10.5, 10.178571428571429)","(18.0, 23.0, 20.403225806451612)","(3.2, 3.6, 3.45)","(8.5, 10.0, 9.981818181818182)","(7.5, 11.5, 10.648936170212766)","(71.0, 95.0, 81.875)","(6.0, 8.8, 8.690909090909091)"
12-01-2023 17:20:43.230789,"(2.7, 4.1, 4.067857142857143)","(7.0, 10.5, 10.071428571428571)","(18.0, 23.0, 19.25)","(3.2, 3.6, 3.45)","(8.5, 10.0, 9.981818181818182)","(7.5, 11.5, 10.715686274509803)","(71.0, 95.0, 85.0)","(6.0, 8.8, 7.942857142857143)"
12-01-2023 17:20:44.335740,"(2.7, 4.1, 4.067857142857143)","(7.0, 10.5, 10.071428571428571)","(18.0, 19.5, 19.714285714285715)","(3.2, 3.6, 3.45)","(8.5, 10.0, 9.981818181818182)","(7.5, 11.5, 10.715686274509803)","(71.0, 90.0, 85.0)","(6.0, 8.8, 8.114285714285714)"
12-01-2023 17:20:45.413292,"(2.7, 4.2, 4.069565217391305)","(7.0, 10.5, 10.15625)","(18.0, 23.0, 19.714285714285715)","(3.2, 3.6, 3.45)","(8.5, 10.0, 9.981818181818182)","(7.5, 11.5, 10.755813953488373)","(71.0, 90.0, 85.0)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:20:46.453099,"(2.8, 4.2, 4.1375)","(7.0, 10.5, 10.142857142857142)","(17.0, 23.0, 19.82758620689655)","(3.2, 3.6, 3.45)","(8.5, 10.0, 10.166666666666668)","(7.5, 11.5, 10.61111111111111)","(61.0, 90.0, 85.0)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:20:47.510383,"(2.8, 4.2, 4.15)","(7.0, 10.5, 10.125)","(17.0, 23.0, 20.21212121212121)","(3.2, 3.6, 3.45)","(8.5, 10.5, 10.166666666666668)","(7.5, 11.5, 10.71951219512195)","(61.0, 90.0, 85.0)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:20:48.622195,"(2.8, 4.2, 4.15)","(7.0, 10.5, 10.125)","(17.0, 23.0, 20.21212121212121)","(3.2, 3.6, 3.45)","(8.5, 10.5, 10.166666666666668)","(7.5, 11.5, 10.71951219512195)","(61.0, 90.0, 85.0)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:20:49.738315,"(2.8, 4.2, 4.15)","(7.0, 10.5, 10.033333333333333)","(17.0, 21.0, 20.81818181818182)","(3.2, 3.6, 3.45)","(8.5, 10.5, 10.166666666666668)","(7.5, 11.5, 10.61111111111111)","(61.0, 90.0, 85.0)","(6.0, 8.8, 8.219354838709677)"
12-01-2023 17:20:50.860442,"(2.8, 4.2, 4.172727272727273)","(7.0, 10.5, 10.357142857142858)","(17.0, 21.0, 20.81818181818182)","(3.2, 3.6, 3.45)","(8.5, 10.5, 10.033333333333333)","(7.5, 11.5, 10.71951219512195)","(61.0, 90.0, 85.0)","(6.0, 8.8, 8.303448275862069)"
12-01-2023 17:20:51.908145,"(2.8, 4.2, 4.17)","(7.0, 10.5, 9.9)","(17.0, 21.0, 20.81818181818182)","(3.2, 3.6, 3.45)","(8.5, 10.5, 10.033333333333333)","(7.5, 11.5, 10.71951219512195)","(61.0, 90.0, 85.0)","(6.0, 8.8, 8.303448275862069)"
12-01-2023 17:20:52.995656,"(2.8, 4.2, 4.15)","(7.0, 10.5, 9.9)","(17.0, 21.0, 19.952380952380953)","(3.2, 3.6, 3.45)","(8.5, 10.5, 10.033333333333333)","(7.5, 11.5, 10.595238095238095)","(61.0, 90.0, 74.0)","(6.0, 8.8, 8.280000000000001)"
12-01-2023 17:20:54.093672,"(2.8, 4.3, 4.244)","(7.0, 10.5, 10.071428571428571)","(17.0, 21.0, 20.083333333333332)","(3.2, 3.6, 3.448780487804878)","(8.5, 10.5, 10.048387096774194)","(7.5, 11.5, 10.595238095238095)","(61.0, 90.0, 74.0)","(6.0, 8.8, 8.280000000000001)"
12-01-2023 17:20:55.239242,"(2.8, 4.3, 4.268421052631579)","(7.0, 10.5, 10.071428571428571)","(17.0, 21.0, 20.0)","(3.2, 3.6, 3.4228571428571426)","(8.5, 10.5, 10.048387096774194)","(7.5, 11.5, 10.691489361702128)","(61.0, 90.0, 75.0)","(6.0, 8.8, 8.280000000000001)"
12-01-2023 17:20:56.346384,"(2.8, 4.3, 4.26)","(7.0, 10.5, 10.071428571428571)","(17.0, 21.0, 19.666666666666668)","(3.2, 3.6, 3.4228571428571426)","(8.5, 10.5, 10.048387096774194)","(7.5, 11.5, 10.691489361702128)","(61.0, 90.0, 79.23076923076923)","(6.0, 8.8, 8.280000000000001)"
12-01-2023 17:20:57.428177,"(2.8, 4.3, 4.257894736842105)","(7.0, 10.5, 10.071428571428571)","(17.0, 21.0, 19.620689655172413)","(3.2, 3.6, 3.4205128205128204)","(8.5, 10.5, 10.048387096774194)","(7.5, 11.5, 10.636363636363637)","(61.0, 90.0, 83.33333333333333)","(6.0, 8.8, 8.15)"
12-01-2023 17:20:58.486837,"(2.8, 4.3, 4.275)","(7.0, 10.0, 9.9)","(17.0, 21.0, 19.620689655172413)","(3.2, 3.6, 3.4205128205128204)","(8.5, 10.0, 9.91578947368421)","(7.5, 11.5, 10.636363636363637)","(61.0, 90.0, 106.36363636363637)","(6.0, 8.8, 8.15)"
12-01-2023 17:20:59.692868,"(2.8, 4.3, 4.2272727272727275)","(7.0, 10.0, 9.9)","(17.0, 21.0, 19.545454545454547)","(3.2, 3.6, 3.5)","(8.5, 10.0, 9.957142857142857)","(7.5, 11.5, 10.525641025641026)","(61.0, 120.0, 77.0)","(6.0, 8.8, 8.3)"
12-01-2023 17:21:00.722556,"(2.8, 4.3, 4.2272727272727275)","(7.0, 10.0, 9.9)","(17.0, 21.0, 19.545454545454547)","(3.2, 3.55, 3.5)","(8.5, 10.0, 9.91578947368421)","(7.5, 11.5, 10.636363636363637)","(61.0, 85.0, 80.38461538461539)","(6.0, 8.8, 8.3)"
12-01-2023 17:21:01.719670,"(2.8, 4.3, 4.259375)","(7.0, 10.0, 9.955555555555556)","(17.0, 20.0, 19.45)","(3.2, 3.55, 3.517857142857143)","(8.5, 10.0, 9.91578947368421)","(7.5, 11.5, 10.636363636363637)","(61.0, 85.0, 80.38461538461539)","(6.0, 8.8, 8.3)"
12-01-2023 17:21:02.799461,"(2.8, 4.5, 4.366666666666667)","(7.0, 10.0, 9.9)","(17.0, 20.0, 19.310344827586206)","(3.2, 3.55, 3.49375)","(8.5, 10.0, 9.55)","(7.5, 11.5, 10.616279069767442)","(61.0, 85.0, 80.38461538461539)","(6.0, 8.8, 8.3)"
12-01-2023 17:21:03.861178,"(2.8, 4.5, 4.337037037037037)","(7.0, 10.5, 10.153846153846153)","(17.0, 20.0, 19.310344827586206)","(3.2, 3.55, 3.4576923076923074)","(8.5, 10.0, 9.5)","(7.5, 11.5, 10.661764705882353)","(61.0, 85.0, 80.38461538461539)","(6.0, 8.8, 8.3)"
12-01-2023 17:21:04.918491,"(2.8, 4.5, 4.337037037037037)","(7.0, 10.5, 9.9375)","(17.0, 20.0, 19.310344827586206)","(3.2, 3.55, 3.4576923076923074)","(8.5, 10.0, 9.5)","(7.5, 11.5, 10.661764705882353)","(61.0, 85.0, 80.38461538461539)","(6.0, 8.8, 8.3)"
12-01-2023 17:21:06.017463,"(2.8, 4.5, 4.371428571428572)","(7.0, 10.5, 10.05)","(17.0, 20.0, 19.375)","(3.2, 3.55, 3.4833333333333334)","(8.5, 10.0, 9.450000000000001)","(7.5, 11.5, 10.655555555555555)","(61.0, 85.0, 80.0)","(6.0, 8.8, 8.4)"
12-01-2023 17:21:07.163898,"(3.0, 4.6, 4.5)","(7.0, 10.0, 9.866666666666667)","(17.0, 20.0, 19.4)","(3.0, 3.55, 3.4833333333333334)","(8.5, 10.0, 9.333333333333332)","(8.0, 11.5, 10.55)","(61.0, 85.0, 76.92307692307692)","(6.0, 8.8, 8.4)"
12-01-2023 17:21:08.272031,"(3.0, 4.6, 4.5)","(7.0, 10.0, 9.733333333333333)","(17.0, 20.0, 19.4)","(3.0, 3.55, 3.4428571428571426)","(8.5, 10.0, 9.5)","(8.0, 11.5, 10.55)","(61.0, 85.0, 71.875)","(6.0, 8.8, 8.5)"
12-01-2023 17:21:09.380281,"(3.0, 4.6, 4.535714285714286)","(7.0, 10.0, 9.733333333333333)","(17.0, 20.0, 19.4)","(3.0, 3.55, 3.431578947368421)","(8.5, 9.8, 9.5)","(8.0, 11.5, 10.655555555555555)","(61.0, 85.0, 78.0)","(6.0, 8.8, 8.4)"
12-01-2023 17:21:10.483570,"(3.0, 4.6, 4.535714285714286)","(7.0, 10.0, 9.854545454545454)","(17.0, 20.0, 19.4)","(3.0, 3.55, 3.431578947368421)","(8.5, 9.8, 9.5)","(8.0, 11.5, 10.55)","(61.0, 85.0, 78.0)","(6.0, 8.8, 8.4)"
12-01-2023 17:21:11.501134,"(3.0, 4.6, 4.512903225806451)","(7.0, 10.0, 9.68)","(17.0, 24.0, 23.0)","(3.0, 3.55, 3.431578947368421)","(8.5, 9.8, 9.52)","(8.0, 11.5, 10.616279069767442)","(61.0, 85.0, 78.0)","(6.0, 8.8, 8.285714285714285)"
12-01-2023 17:21:12.478281,"(3.0, 4.6, 4.518181818181818)","(7.0, 10.5, 9.5)","(17.0, 24.0, 23.466666666666665)","(3.0, 3.5, 3.4863636363636363)","(8.5, 10.0, 9.466666666666667)","(8.0, 11.5, 10.623076923076923)","(61.0, 85.0, 78.0)","(6.0, 8.8, 8.285714285714285)"
12-01-2023 17:21:13.522110,"(3.0, 4.6, 4.518181818181818)","(7.0, 10.5, 9.75)","(17.0, 24.0, 23.466666666666665)","(3.0, 3.5, 3.4863636363636363)","(8.5, 10.0, 9.466666666666667)","(8.0, 11.5, 10.623076923076923)","(61.0, 85.0, 78.0)","(6.0, 8.8, 8.285714285714285)"
12-01-2023 17:21:14.590739,"(3.0, 4.6, 4.518181818181818)","(7.0, 10.5, 9.416666666666666)","(17.0, 24.0, 23.466666666666665)","(3.0, 3.5, 3.4863636363636363)","(8.5, 10.0, 9.44)","(8.0, 11.5, 10.142857142857142)","(61.0, 85.0, 78.0)","(6.0, 8.8, 8.430769230769231)"
12-01-2023 17:21:15.583722,"(3.0, 4.6, 4.5)","(7.0, 9.6, 9.4)","(17.0, 24.0, 23.466666666666665)","(3.0, 3.5, 3.41)","(8.5, 9.6, 9.475)","(8.0, 11.5, 10.403846153846153)","(61.0, 85.0, 79.16666666666667)","(6.0, 8.8, 8.48)"
12-01-2023 17:21:16.633030,"(3.0, 4.6, 4.5)","(7.0, 9.6, 9.31578947368421)","(17.0, 24.0, 23.05263157894737)","(3.0, 3.5, 3.4400000000000004)","(8.5, 10.0, 9.7)","(8.0, 11.5, 10.403846153846153)","(61.0, 85.0, 78.0)","(6.0, 8.8, 8.584615384615384)"
12-01-2023 17:21:17.768569,"(3.0, 4.6, 4.5)","(7.0, 9.6, 9.31578947368421)","(17.0, 24.0, 23.05263157894737)","(3.0, 3.45, 3.4400000000000004)","(8.5, 10.0, 9.6)","(8.0, 11.5, 10.403846153846153)","(61.0, 85.0, 76.25)","(6.0, 8.8, 8.610526315789475)"
12-01-2023 17:21:18.889547,"(3.0, 4.6, 4.5)","(7.0, 9.6, 9.31578947368421)","(17.0, 27.0, 24.82608695652174)","(3.0, 3.45, 3.442857142857143)","(8.5, 10.0, 9.6)","(8.0, 11.5, 10.556451612903226)","(61.0, 85.0, 75.0)","(6.0, 8.8, 8.644444444444446)"
12-01-2023 17:21:19.878344,"(3.0, 4.6, 4.53125)","(7.0, 9.6, 9.4)","(17.0, 27.0, 24.82608695652174)","(3.0, 3.45, 3.442857142857143)","(8.5, 10.0, 9.242105263157894)","(8.0, 11.5, 10.556451612903226)","(61.0, 85.0, 73.88888888888889)","(6.0, 8.8, 8.685714285714287)"
12-01-2023 17:21:20.935230,"(3.0, 4.6, 4.518518518518518)","(7.0, 9.6, 9.428571428571429)","(17.0, 27.0, 24.321428571428573)","(3.0, 3.45, 3.442857142857143)","(8.5, 10.0, 9.569230769230769)","(8.0, 11.5, 10.53076923076923)","(61.0, 85.0, 72.27272727272727)","(6.0, 8.8, 8.581818181818182)"
12-01-2023 17:21:21.972447,"(3.0, 4.6, 4.588235294117647)","(7.0, 9.6, 9.45)","(17.0, 27.0, 24.321428571428573)","(3.0, 3.45, 3.442857142857143)","(8.5, 9.8, 9.5)","(8.0, 11.5, 10.53076923076923)","(61.0, 85.0, 62.142857142857146)","(6.0, 8.8, 8.581818181818182)"
12-01-2023 17:21:22.995347,"(3.0, 4.6, 4.588235294117647)","(7.0, 9.6, 9.514285714285714)","(17.0, 27.0, 24.321428571428573)","(3.0, 3.45, 3.442857142857143)","(8.5, 9.6, 9.5)","(8.0, 11.5, 10.53076923076923)","(61.0, 75.0, 70.38461538461539)","(6.0, 8.8, 8.547368421052632)"
12-01-2023 17:21:23.991212,"(3.0, 4.7, 4.575862068965518)","(7.0, 9.6, 9.494117647058824)","(17.0, 27.0, 24.321428571428573)","(3.0, 3.45, 3.4433333333333334)","(8.5, 9.6, 8.92)","(8.0, 11.5, 10.556451612903226)","(61.0, 75.0, 62.142857142857146)","(6.0, 8.8, 8.658823529411764)"
12-01-2023 17:21:25.064080,"(3.0, 4.7, 4.6571428571428575)","(7.0, 9.8, 9.757894736842106)","(17.0, 27.0, 24.321428571428573)","(3.0, 3.45, 3.415625)","(8.5, 9.4, 9.125)","(8.0, 11.5, 10.556451612903226)","(61.0, 75.0, 62.142857142857146)","(6.0, 8.8, 8.666666666666666)"
