,Market Mate,Bring Me Roses,Max Inferno,Trip Me Up,Akuna Street,Mystical Skye,Gunai Redeemer,Mini Mango
12-01-2023 08:02:27.143615,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.8, 7.216666666666667)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:02:28.155438,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.8, 7.216666666666667)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:02:29.169306,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.8, 7.216666666666667)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:02:30.208551,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.8, 7.216666666666667)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:02:31.247636,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.8, 7.216666666666667)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:02:36.651986,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.8, 7.216666666666667)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:02:37.753311,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.8, 7.216666666666667)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:02:38.840132,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:02:39.941391,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:02:40.995159,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:02:42.087898,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:02:43.126842,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:02:44.171281,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:02:45.198014,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:02:46.276924,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:02:47.386369,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:02:48.476066,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:02:49.617161,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:02:50.841594,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:02:52.020889,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:02:53.257785,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:02:54.447771,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:02:55.615057,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:02:56.802463,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:02:58.033620,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:02:59.184236,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:00.307142,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:01.386374,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:02.413150,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:03.371513,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:04.351750,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:05.426579,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:06.509012,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:07.637178,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:08.674596,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:09.791983,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:10.807273,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:11.786981,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:12.787851,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:13.885150,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:14.969598,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:16.067962,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:17.167942,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.883333333333333)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.2)","(7.5, 15.5, 14.0)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:18.285728,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 12.309090909090909)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:19.378934,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 12.309090909090909)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:20.505315,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 12.04)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:21.606194,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 12.381818181818183)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:22.697580,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 12.381818181818183)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:23.781233,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 12.381818181818183)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:24.987132,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.88888888888889)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:26.066160,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.88888888888889)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:27.127605,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.88888888888889)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:28.133100,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.88888888888889)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:29.236387,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 11.88888888888889)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:30.343020,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:31.382182,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:32.460058,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:33.593115,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:34.715302,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:35.781991,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:36.832854,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:37.917834,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:39.075802,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:40.194515,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:41.280955,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:42.407547,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:43.461774,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:44.556410,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:45.614427,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 12.68)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:46.754189,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 10.7)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:47.843409,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 10.8)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:48.932998,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 10.8)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:50.003164,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 10.8)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:51.123178,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 10.8)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:52.182174,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 10.8)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:53.308031,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 10.8)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:54.391758,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 10.8)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:55.592111,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 10.8)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:56.717837,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 10.8)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:57.723195,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 10.8)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:58.823693,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 10.8)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:03:59.844938,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 10.8)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:04:00.913192,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 10.8)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:04:01.927573,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 10.8)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
12-01-2023 08:04:02.993142,"(5.5, 9.8, 7.063636363636364)","(4.4, 7.4, 6.237500000000001)","(7.5, 14.0, 10.8)","(51.0, 440.0, 78.83333333333334)","(7.5, 15.0, 9.08)","(7.5, 15.5, 11.85)","(3.2, 4.6, 3.5)","(4.6, 7.4, 7.0285714285714285)"
