,Vintage Fame,Montana Grace,Buckle Up Kenzie,Old News,Thumping,Rojo Diamond,Panama Dance
10-01-2023 12:15:16.026265,"(3.1, 5.9, 4.515384615384615)","(81.0, 190.0, 155.0)","(4.2, 5.5, 5.05)","(9.0, 16.5, 12.5)","(26.0, 40.0, 26.153846153846153)","(1.8, 2.26, 2.0725714285714285)","(41.0, 200.0, 173.33333333333334)"
10-01-2023 12:15:17.222853,"(3.1, 5.9, 4.515384615384615)","(81.0, 190.0, 155.0)","(4.2, 5.5, 5.05)","(9.0, 16.5, 12.5)","(26.0, 40.0, 26.153846153846153)","(1.8, 2.26, 2.0725714285714285)","(41.0, 200.0, 160.0)"
10-01-2023 12:15:18.380217,"(3.1, 5.9, 4.515384615384615)","(81.0, 190.0, 155.0)","(4.2, 5.5, 5.05)","(9.0, 16.5, 12.5)","(26.0, 40.0, 26.153846153846153)","(1.8, 2.26, 2.0725714285714285)","(41.0, 200.0, 160.0)"
10-01-2023 12:15:19.425773,"(3.1, 5.9, 4.515384615384615)","(81.0, 190.0, 155.0)","(4.2, 5.5, 5.05)","(9.0, 16.5, 12.5)","(26.0, 40.0, 26.153846153846153)","(1.8, 2.26, 2.0725714285714285)","(41.0, 200.0, 180.0)"
10-01-2023 12:15:20.469993,"(3.1, 5.9, 4.515384615384615)","(81.0, 190.0, 155.0)","(4.2, 5.5, 5.05)","(9.0, 16.5, 12.5)","(26.0, 40.0, 26.153846153846153)","(1.8, 2.26, 2.0725714285714285)","(41.0, 240.0, 173.33333333333334)"
10-01-2023 12:15:21.591939,"(3.1, 5.9, 4.515384615384615)","(81.0, 190.0, 155.0)","(4.2, 5.5, 5.05)","(9.0, 16.5, 12.5)","(26.0, 40.0, 26.153846153846153)","(1.8, 2.26, 2.0725714285714285)","(41.0, 200.0, 173.33333333333334)"
10-01-2023 12:15:22.629857,"(3.1, 5.9, 4.515384615384615)","(81.0, 190.0, 155.0)","(4.2, 5.5, 5.05)","(9.0, 16.5, 12.5)","(26.0, 40.0, 26.153846153846153)","(1.8, 2.26, 2.0725714285714285)","(41.0, 200.0, 180.0)"
10-01-2023 12:15:23.766326,"(3.1, 5.9, 4.515384615384615)","(81.0, 190.0, 155.0)","(4.2, 5.5, 5.05)","(9.0, 16.5, 12.5)","(26.0, 40.0, 26.153846153846153)","(1.8, 2.26, 2.0725714285714285)","(41.0, 200.0, 165.0)"
10-01-2023 12:15:24.839300,"(3.1, 5.9, 4.515384615384615)","(81.0, 190.0, 155.0)","(4.2, 5.5, 5.05)","(9.0, 16.5, 12.5)","(26.0, 40.0, 26.153846153846153)","(1.8, 2.26, 2.0725714285714285)","(41.0, 200.0, 165.0)"
10-01-2023 12:15:25.931662,"(3.1, 5.9, 4.515384615384615)","(81.0, 190.0, 155.0)","(4.2, 5.5, 5.05)","(9.0, 16.5, 12.5)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.0725714285714285)","(41.0, 200.0, 165.0)"
10-01-2023 12:15:27.064685,"(3.1, 5.9, 4.515384615384615)","(81.0, 190.0, 155.0)","(4.2, 5.5, 5.05)","(9.0, 16.5, 13.954545454545455)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.0138461538461536)","(41.0, 200.0, 165.0)"
10-01-2023 12:15:28.210075,"(3.1, 5.8, 4.8)","(81.0, 190.0, 155.0)","(4.2, 5.5, 5.05)","(9.0, 16.0, 14.928571428571429)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.0)","(41.0, 200.0, 165.0)"
10-01-2023 12:15:29.349297,"(3.1, 5.8, 4.615384615384616)","(81.0, 190.0, 155.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 14.928571428571429)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.0)","(41.0, 200.0, 176.66666666666666)"
10-01-2023 12:15:30.450855,"(3.1, 5.8, 4.615384615384616)","(81.0, 190.0, 176.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 14.928571428571429)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.0)","(41.0, 200.0, 176.66666666666666)"
10-01-2023 12:15:31.660996,"(3.1, 5.8, 4.615384615384616)","(81.0, 190.0, 176.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 14.928571428571429)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.0)","(41.0, 200.0, 170.0)"
10-01-2023 12:15:32.881228,"(3.1, 5.8, 4.615384615384616)","(81.0, 190.0, 176.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 14.928571428571429)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.0)","(41.0, 200.0, 170.0)"
10-01-2023 12:15:34.165124,"(3.1, 5.8, 4.615384615384616)","(81.0, 190.0, 176.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 14.928571428571429)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.0)","(41.0, 200.0, 170.0)"
10-01-2023 12:15:35.364253,"(3.1, 5.8, 4.615384615384616)","(81.0, 190.0, 176.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 14.928571428571429)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.0)","(41.0, 200.0, 170.0)"
10-01-2023 12:15:36.539149,"(3.1, 5.8, 4.615384615384616)","(81.0, 190.0, 176.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 14.928571428571429)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.0)","(41.0, 200.0, 190.0)"
10-01-2023 12:15:37.712928,"(3.1, 5.8, 4.615384615384616)","(81.0, 190.0, 176.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 14.928571428571429)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.0)","(41.0, 240.0, 190.0)"
10-01-2023 12:15:38.724850,"(3.1, 5.8, 4.615384615384616)","(81.0, 190.0, 176.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 14.928571428571429)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.0)","(41.0, 240.0, 170.0)"
10-01-2023 12:15:39.835819,"(3.1, 5.8, 4.615384615384616)","(81.0, 190.0, 176.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 14.928571428571429)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.0)","(41.0, 200.0, 170.0)"
10-01-2023 12:15:41.047844,"(3.1, 5.8, 4.615384615384616)","(81.0, 190.0, 176.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 13.681818181818182)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.0)","(41.0, 200.0, 170.0)"
10-01-2023 12:15:42.210422,"(3.1, 5.8, 4.615384615384616)","(81.0, 190.0, 176.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 13.1)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.0)","(41.0, 200.0, 170.0)"
10-01-2023 12:15:43.391059,"(3.1, 5.8, 4.615384615384616)","(81.0, 190.0, 176.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 13.1)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.0)","(41.0, 200.0, 170.0)"
10-01-2023 12:15:44.481188,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.0)","(41.0, 200.0, 180.0)"
10-01-2023 12:15:45.528808,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.1755555555555555)","(41.0, 200.0, 180.0)"
10-01-2023 12:15:46.560862,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 1.972222222222222)","(41.0, 200.0, 175.0)"
10-01-2023 12:15:47.676887,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 1.972222222222222)","(41.0, 200.0, 175.0)"
10-01-2023 12:15:48.794093,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 1.972222222222222)","(41.0, 200.0, 175.0)"
10-01-2023 12:15:49.864013,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 1.972222222222222)","(41.0, 200.0, 175.0)"
10-01-2023 12:15:50.946475,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.1454545454545455)","(41.0, 200.0, 175.0)"
10-01-2023 12:15:52.018712,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.1454545454545455)","(41.0, 200.0, 175.0)"
10-01-2023 12:15:53.157880,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.1454545454545455)","(41.0, 200.0, 175.0)"
10-01-2023 12:15:54.269124,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.1454545454545455)","(41.0, 200.0, 175.0)"
10-01-2023 12:15:55.436166,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.1454545454545455)","(41.0, 200.0, 200.0)"
10-01-2023 12:15:56.677625,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.1454545454545455)","(41.0, 250.0, 200.0)"
10-01-2023 12:15:57.815330,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 5.05)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.1068749999999996)","(41.0, 250.0, 200.0)"
10-01-2023 12:15:58.976358,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.6899999999999995)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 1.9955555555555555)","(41.0, 250.0, 200.0)"
10-01-2023 12:16:00.317933,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.632142857142857)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 1.9955555555555555)","(41.0, 250.0, 200.0)"
10-01-2023 12:16:01.533048,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.632142857142857)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.0436363636363635)","(41.0, 250.0, 195.0)"
10-01-2023 12:16:02.909779,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.632142857142857)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.0436363636363635)","(41.0, 250.0, 195.0)"
10-01-2023 12:16:04.183006,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.632142857142857)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.0436363636363635)","(41.0, 250.0, 175.0)"
10-01-2023 12:16:05.453266,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.632142857142857)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.185483870967742)","(41.0, 200.0, 175.0)"
10-01-2023 12:16:06.691203,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.632142857142857)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.056363636363636)","(41.0, 200.0, 180.0)"
10-01-2023 12:16:07.826881,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.632142857142857)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.056363636363636)","(41.0, 200.0, 180.0)"
10-01-2023 12:16:09.030583,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.632142857142857)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.056363636363636)","(41.0, 200.0, 185.0)"
10-01-2023 12:16:10.201293,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.632142857142857)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.056363636363636)","(41.0, 200.0, 185.0)"
10-01-2023 12:16:11.324399,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.632142857142857)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.056363636363636)","(41.0, 200.0, 185.0)"
10-01-2023 12:16:12.469855,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.632142857142857)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.056363636363636)","(41.0, 200.0, 185.0)"
10-01-2023 12:16:13.603988,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.632142857142857)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.056363636363636)","(41.0, 200.0, 185.0)"
10-01-2023 12:16:14.748978,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.728571428571429)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.056363636363636)","(41.0, 200.0, 185.0)"
10-01-2023 12:16:15.927410,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.728571428571429)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.056363636363636)","(41.0, 200.0, 185.0)"
10-01-2023 12:16:17.139126,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.728571428571429)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.056363636363636)","(41.0, 200.0, 185.0)"
10-01-2023 12:16:18.315576,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.728571428571429)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.056363636363636)","(41.0, 200.0, 185.0)"
10-01-2023 12:16:19.353796,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.728571428571429)","(9.0, 15.5, 11.807692307692308)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.19)","(41.0, 200.0, 194.0)"
10-01-2023 12:16:20.571193,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.728571428571429)","(9.0, 15.5, 13.833333333333334)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.1686956521739127)","(41.0, 290.0, 196.0)"
10-01-2023 12:16:21.830644,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.728571428571429)","(9.0, 15.0, 13.833333333333334)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.00625)","(41.0, 300.0, 196.0)"
10-01-2023 12:16:23.008665,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.985714285714286)","(9.0, 15.0, 12.038461538461538)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.103846153846154)","(41.0, 300.0, 230.0)"
10-01-2023 12:16:24.231979,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.985714285714286)","(9.0, 15.0, 12.038461538461538)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.103846153846154)","(41.0, 290.0, 230.0)"
10-01-2023 12:16:25.458910,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.985714285714286)","(9.0, 15.0, 11.705882352941176)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.103846153846154)","(41.0, 290.0, 230.0)"
10-01-2023 12:16:26.599617,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.985714285714286)","(9.0, 15.0, 11.705882352941176)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.103846153846154)","(41.0, 290.0, 230.0)"
10-01-2023 12:16:27.702291,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.985714285714286)","(9.0, 15.0, 11.705882352941176)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.103846153846154)","(41.0, 290.0, 230.0)"
10-01-2023 12:16:28.702260,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.985714285714286)","(9.0, 15.0, 12.136363636363637)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.103846153846154)","(41.0, 290.0, 230.0)"
10-01-2023 12:16:29.791620,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.985714285714286)","(9.0, 14.5, 11.852941176470589)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.103846153846154)","(41.0, 290.0, 230.0)"
10-01-2023 12:16:31.095575,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.985714285714286)","(9.0, 14.5, 11.653846153846153)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.103846153846154)","(41.0, 290.0, 230.0)"
10-01-2023 12:16:32.293292,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.985714285714286)","(9.0, 14.5, 11.653846153846153)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.103846153846154)","(41.0, 290.0, 230.0)"
10-01-2023 12:16:33.493978,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.864705882352942)","(9.0, 14.5, 11.653846153846153)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.103846153846154)","(41.0, 290.0, 230.0)"
10-01-2023 12:16:34.728412,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.5, 4.922727272727273)","(9.0, 14.5, 11.653846153846153)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.103846153846154)","(41.0, 290.0, 230.0)"
10-01-2023 12:16:35.771072,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.4, 4.922727272727273)","(9.0, 14.5, 11.653846153846153)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.103846153846154)","(41.0, 290.0, 185.0)"
10-01-2023 12:16:36.969564,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.4, 4.828947368421053)","(9.0, 14.5, 11.653846153846153)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.103846153846154)","(41.0, 200.0, 185.0)"
10-01-2023 12:16:38.441965,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.4, 4.828947368421053)","(9.0, 14.5, 11.653846153846153)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.103846153846154)","(41.0, 200.0, 185.0)"
10-01-2023 12:16:39.702429,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.4, 4.828947368421053)","(9.0, 14.5, 11.653846153846153)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.08)","(41.0, 200.0, 185.0)"
10-01-2023 12:16:40.936694,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.4, 4.828947368421053)","(9.0, 14.5, 11.653846153846153)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.068421052631579)","(41.0, 200.0, 185.0)"
10-01-2023 12:16:42.400331,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.4, 4.828947368421053)","(9.0, 14.5, 11.653846153846153)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.12)","(41.0, 200.0, 185.0)"
10-01-2023 12:16:43.672018,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.4, 4.828947368421053)","(9.0, 14.5, 11.653846153846153)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.12)","(41.0, 200.0, 185.0)"
10-01-2023 12:16:44.906164,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.4, 4.828947368421053)","(9.0, 14.5, 11.65)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.12)","(41.0, 200.0, 185.0)"
10-01-2023 12:16:46.061795,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.4, 4.828947368421053)","(9.0, 14.5, 11.65)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.0733333333333333)","(41.0, 200.0, 185.0)"
10-01-2023 12:16:47.178366,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.4, 4.828947368421053)","(9.0, 14.5, 11.65)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.092)","(41.0, 200.0, 185.0)"
10-01-2023 12:16:48.312896,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.4, 4.828947368421053)","(9.0, 14.5, 11.65)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.1256)","(41.0, 200.0, 185.0)"
10-01-2023 12:16:49.509833,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.4, 4.828947368421053)","(9.0, 14.5, 11.65)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.1256)","(41.0, 200.0, 185.0)"
10-01-2023 12:16:50.605986,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.4, 4.828947368421053)","(9.0, 14.5, 11.65)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.1399999999999997)","(41.0, 200.0, 185.0)"
10-01-2023 12:16:51.963109,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.4, 4.828947368421053)","(9.0, 14.5, 11.65)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.1399999999999997)","(41.0, 200.0, 235.0)"
10-01-2023 12:16:53.134521,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.4, 4.828947368421053)","(9.0, 14.5, 11.65)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.1399999999999997)","(41.0, 300.0, 235.0)"
10-01-2023 12:16:54.280984,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.4, 4.828947368421053)","(9.0, 14.5, 11.65)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.1399999999999997)","(41.0, 300.0, 235.0)"
10-01-2023 12:16:55.545462,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.4, 4.828947368421053)","(9.0, 14.5, 11.65)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.1399999999999997)","(41.0, 300.0, 185.0)"
10-01-2023 12:16:56.712872,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.4, 4.828947368421053)","(9.0, 14.5, 11.65)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.1399999999999997)","(41.0, 200.0, 185.0)"
10-01-2023 12:16:57.841455,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.4, 4.828947368421053)","(9.0, 14.5, 11.65)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.1399999999999997)","(41.0, 200.0, 185.0)"
10-01-2023 12:16:58.934783,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.4, 4.828947368421053)","(9.0, 14.5, 11.65)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.1399999999999997)","(41.0, 200.0, 185.0)"
10-01-2023 12:17:00.041614,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.4, 4.828947368421053)","(9.0, 14.5, 11.646341463414634)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.1399999999999997)","(41.0, 200.0, 145.0)"
10-01-2023 12:17:01.082174,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.4, 4.828947368421053)","(9.0, 14.5, 11.646341463414634)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.1399999999999997)","(41.0, 200.0, 137.5)"
10-01-2023 12:17:02.199454,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.4, 4.828947368421053)","(9.0, 14.5, 11.646341463414634)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.1399999999999997)","(41.0, 200.0, 132.5)"
10-01-2023 12:17:03.365365,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.4, 4.828947368421053)","(9.0, 14.5, 11.646341463414634)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.1399999999999997)","(41.0, 200.0, 132.5)"
10-01-2023 12:17:04.576985,"(3.1, 5.8, 4.6000000000000005)","(81.0, 190.0, 176.0)","(4.2, 5.4, 4.828947368421053)","(9.0, 14.5, 11.646341463414634)","(26.0, 40.0, 26.153846153846153)","(1.85, 2.26, 2.1399999999999997)","(41.0, 200.0, 147.5)"
