,Alta Queen,Moonlightsshadow,Alta Hurrah Nz,Dwayne,Pocket The Change Nz,All Black Rain,Mister Montblanc
10-01-2023 18:10:49.366248,"(3.9, 5.2, 5.114285714285714)","(101.0, 150.0, 148.5)","(7.0, 99999, 99990)","(101.0, 160.0, 154.44444444444446)","(2.35, 99999, 99990)","(101.0, 220.0, 202.0)","(2.3, 3.15, 2.8083333333333336)"
10-01-2023 18:10:50.647041,"(3.9, 5.2, 5.114285714285714)","(101.0, 150.0, 148.5)","(7.0, 99999, 99990)","(101.0, 160.0, 154.44444444444446)","(2.35, 99999, 99990)","(101.0, 220.0, 202.0)","(2.3, 3.15, 2.8083333333333336)"
10-01-2023 18:10:51.927392,"(3.9, 5.2, 5.114285714285714)","(101.0, 150.0, 148.5)","(7.0, 99999, 99990)","(101.0, 160.0, 154.44444444444446)","(2.35, 99999, 99990)","(101.0, 220.0, 202.0)","(2.3, 3.15, 2.8083333333333336)"
10-01-2023 18:10:53.212967,"(3.9, 5.2, 5.114285714285714)","(101.0, 150.0, 148.5)","(7.0, 99999, 99990)","(101.0, 160.0, 154.44444444444446)","(2.35, 99999, 99990)","(101.0, 220.0, 202.0)","(2.3, 3.15, 2.8083333333333336)"
10-01-2023 18:10:54.496009,"(3.9, 5.2, 5.114285714285714)","(101.0, 150.0, 148.5)","(7.0, 99999, 99990)","(101.0, 160.0, 154.44444444444446)","(2.35, 99999, 99990)","(101.0, 220.0, 202.0)","(2.3, 3.15, 2.8083333333333336)"
10-01-2023 18:10:55.678499,"(3.9, 5.2, 5.114285714285714)","(101.0, 150.0, 148.5)","(7.0, 99999, 99990)","(101.0, 160.0, 154.44444444444446)","(2.35, 99999, 99990)","(101.0, 220.0, 202.0)","(2.3, 3.15, 2.8083333333333336)"
10-01-2023 18:10:56.909415,"(3.9, 5.2, 5.114285714285714)","(101.0, 150.0, 148.5)","(7.0, 99999, 99990)","(101.0, 160.0, 154.44444444444446)","(2.35, 99999, 99990)","(101.0, 220.0, 202.0)","(2.3, 3.15, 2.8083333333333336)"
10-01-2023 18:10:58.191292,"(3.9, 5.2, 5.114285714285714)","(101.0, 150.0, 148.5)","(7.0, 99999, 99990)","(101.0, 160.0, 154.44444444444446)","(2.35, 99999, 99990)","(101.0, 220.0, 202.0)","(2.3, 3.15, 2.8083333333333336)"
10-01-2023 18:10:59.409383,"(3.8, 5.2, 5.114285714285714)","(101.0, 150.0, 148.5)","(7.0, 99999, 99990)","(101.0, 160.0, 155.0)","(2.35, 99999, 99990)","(101.0, 220.0, 166.66666666666666)","(2.35, 3.15, 2.8249999999999997)"
10-01-2023 18:11:00.701904,"(3.8, 5.1, 4.9461538461538455)","(101.0, 150.0, 148.5)","(7.0, 99999, 99990)","(101.0, 160.0, 155.0)","(2.35, 99999, 99990)","(101.0, 220.0, 166.66666666666666)","(2.35, 3.15, 2.8249999999999997)"
10-01-2023 18:11:01.871774,"(3.8, 5.1, 4.9461538461538455)","(101.0, 150.0, 148.5)","(7.0, 99999, 99990)","(101.0, 160.0, 155.0)","(2.35, 99999, 99990)","(101.0, 220.0, 166.66666666666666)","(2.35, 3.15, 2.8249999999999997)"
10-01-2023 18:11:03.123175,"(3.8, 5.1, 4.9461538461538455)","(101.0, 150.0, 147.0)","(7.0, 99999, 99990)","(101.0, 160.0, 155.0)","(2.35, 99999, 99990)","(101.0, 220.0, 166.66666666666666)","(2.35, 3.15, 2.8249999999999997)"
10-01-2023 18:11:04.385812,"(3.8, 5.1, 4.9461538461538455)","(101.0, 150.0, 147.0)","(7.0, 99999, 99990)","(101.0, 160.0, 155.0)","(2.35, 99999, 99990)","(101.0, 220.0, 166.66666666666666)","(2.35, 3.15, 2.8249999999999997)"
10-01-2023 18:11:05.589743,"(3.8, 5.1, 4.9461538461538455)","(101.0, 150.0, 147.0)","(7.0, 99999, 99990)","(101.0, 160.0, 155.0)","(2.35, 99999, 99990)","(101.0, 220.0, 166.66666666666666)","(2.35, 3.15, 2.8249999999999997)"
10-01-2023 18:11:07.050723,"(3.8, 5.1, 4.9461538461538455)","(101.0, 150.0, 148.5)","(7.0, 99999, 99990)","(101.0, 160.0, 155.0)","(2.35, 99999, 99990)","(101.0, 220.0, 166.66666666666666)","(2.35, 3.15, 2.8249999999999997)"
10-01-2023 18:11:08.647536,"(3.8, 5.1, 4.9461538461538455)","(101.0, 150.0, 148.5)","(7.0, 99999, 99990)","(101.0, 160.0, 155.0)","(2.35, 99999, 99990)","(101.0, 220.0, 166.66666666666666)","(2.35, 3.15, 2.8249999999999997)"
10-01-2023 18:11:10.377562,"(3.8, 5.1, 4.957142857142856)","(101.0, 150.0, 148.5)","(7.0, 99999, 99990)","(101.0, 160.0, 155.0)","(2.35, 99999, 99990)","(101.0, 220.0, 166.66666666666666)","(2.35, 2.92, 2.7828571428571425)"
10-01-2023 18:11:11.707369,"(3.8, 5.1, 4.957142857142856)","(101.0, 150.0, 148.5)","(7.0, 99999, 99990)","(101.0, 160.0, 155.0)","(2.35, 99999, 99990)","(101.0, 220.0, 166.66666666666666)","(2.35, 2.92, 2.7828571428571425)"
10-01-2023 18:11:12.964719,"(3.8, 5.1, 4.957142857142856)","(101.0, 150.0, 148.5)","(7.0, 99999, 99990)","(101.0, 160.0, 156.15384615384616)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.92, 2.8066666666666666)"
10-01-2023 18:11:14.302353,"(3.8, 5.1, 4.985714285714286)","(101.0, 150.0, 148.125)","(7.0, 99999, 99990)","(101.0, 160.0, 156.15384615384616)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.8066666666666666)"
10-01-2023 18:11:15.391596,"(3.8, 5.1, 4.985714285714286)","(101.0, 150.0, 148.125)","(7.0, 99999, 99990)","(101.0, 160.0, 156.15384615384616)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.8066666666666666)"
10-01-2023 18:11:16.530366,"(3.8, 5.1, 4.985714285714286)","(101.0, 150.0, 148.125)","(7.0, 99999, 99990)","(101.0, 160.0, 156.15384615384616)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.8066666666666666)"
10-01-2023 18:11:17.741694,"(3.8, 5.1, 4.985714285714286)","(101.0, 150.0, 148.125)","(7.0, 99999, 99990)","(101.0, 160.0, 156.15384615384616)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.8066666666666666)"
10-01-2023 18:11:19.007811,"(3.8, 5.1, 4.985714285714286)","(101.0, 150.0, 148.125)","(7.0, 99999, 99990)","(101.0, 160.0, 156.15384615384616)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.8066666666666666)"
10-01-2023 18:11:20.240227,"(3.8, 5.1, 4.985714285714286)","(101.0, 150.0, 148.125)","(7.0, 99999, 99990)","(101.0, 160.0, 156.15384615384616)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.8066666666666666)"
10-01-2023 18:11:21.477303,"(3.8, 5.1, 4.9222222222222225)","(101.0, 150.0, 148.125)","(7.0, 99999, 99990)","(101.0, 160.0, 156.15384615384616)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.8066666666666666)"
10-01-2023 18:11:22.616664,"(3.8, 5.1, 4.9222222222222225)","(101.0, 150.0, 148.125)","(7.0, 99999, 99990)","(101.0, 160.0, 156.15384615384616)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.8066666666666666)"
10-01-2023 18:11:23.804619,"(3.8, 5.1, 4.9222222222222225)","(101.0, 150.0, 148.125)","(7.0, 99999, 99990)","(101.0, 160.0, 156.15384615384616)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.8066666666666666)"
10-01-2023 18:11:24.816279,"(3.8, 5.1, 4.9222222222222225)","(101.0, 150.0, 148.125)","(7.0, 99999, 99990)","(101.0, 160.0, 156.15384615384616)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.8066666666666666)"
10-01-2023 18:11:26.002812,"(3.8, 5.1, 4.9222222222222225)","(101.0, 150.0, 148.125)","(7.0, 99999, 99990)","(101.0, 160.0, 156.15384615384616)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.8066666666666666)"
10-01-2023 18:11:27.216482,"(3.8, 5.1, 4.9222222222222225)","(101.0, 150.0, 148.125)","(7.0, 99999, 99990)","(101.0, 160.0, 156.15384615384616)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.7933333333333334)"
10-01-2023 18:11:28.455701,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.125)","(7.0, 99999, 99990)","(101.0, 160.0, 156.15384615384616)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.7933333333333334)"
10-01-2023 18:11:29.713025,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.125)","(7.0, 99999, 99990)","(101.0, 160.0, 156.15384615384616)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.7933333333333334)"
10-01-2023 18:11:30.910303,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.125)","(7.0, 99999, 99990)","(101.0, 160.0, 156.15384615384616)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.7933333333333334)"
10-01-2023 18:11:32.302411,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.125)","(7.0, 99999, 99990)","(101.0, 160.0, 156.15384615384616)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.754545454545455)"
10-01-2023 18:11:33.534980,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.125)","(7.0, 99999, 99990)","(101.0, 160.0, 156.15384615384616)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.754545454545455)"
10-01-2023 18:11:34.940959,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.5)","(7.0, 99999, 99990)","(101.0, 160.0, 156.15384615384616)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.754545454545455)"
10-01-2023 18:11:36.135772,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.754545454545455)"
10-01-2023 18:11:37.435765,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.754545454545455)"
10-01-2023 18:11:38.695980,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.754545454545455)"
10-01-2023 18:11:39.812707,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.754545454545455)"
10-01-2023 18:11:40.848128,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.754545454545455)"
10-01-2023 18:11:41.930677,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.754545454545455)"
10-01-2023 18:11:42.937203,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.754545454545455)"
10-01-2023 18:11:44.024812,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.754545454545455)"
10-01-2023 18:11:45.121554,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.754545454545455)"
10-01-2023 18:11:46.200058,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.754545454545455)"
10-01-2023 18:11:47.528727,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.754545454545455)"
10-01-2023 18:11:48.733155,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.754545454545455)"
10-01-2023 18:11:49.885064,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.754545454545455)"
10-01-2023 18:11:51.541560,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 2.9, 2.754545454545455)"
10-01-2023 18:11:52.875864,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 206.66666666666669)","(2.35, 2.9, 2.754545454545455)"
10-01-2023 18:11:54.143766,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 206.66666666666669)","(2.35, 2.9, 2.754545454545455)"
10-01-2023 18:11:55.440249,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 206.66666666666669)","(2.35, 2.9, 2.754545454545455)"
10-01-2023 18:11:56.812696,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 206.66666666666669)","(2.35, 2.9, 2.754545454545455)"
10-01-2023 18:11:58.058257,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 206.66666666666669)","(2.35, 2.9, 2.7800000000000002)"
10-01-2023 18:11:59.355878,"(3.8, 5.1, 4.9222222222222225)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 206.66666666666669)","(2.35, 2.86, 2.7800000000000002)"
10-01-2023 18:12:00.779916,"(3.8, 5.1, 4.9222222222222225)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 206.66666666666669)","(2.35, 2.86, 2.7800000000000002)"
10-01-2023 18:12:02.080641,"(3.8, 5.1, 4.9222222222222225)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 206.66666666666669)","(2.35, 2.86, 2.8200000000000003)"
10-01-2023 18:12:03.303088,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 206.66666666666669)","(2.35, 2.9, 2.8433333333333333)"
10-01-2023 18:12:04.542033,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 206.66666666666669)","(2.35, 3.05, 2.7842857142857143)"
10-01-2023 18:12:05.777757,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 206.66666666666669)","(2.35, 3.05, 2.7842857142857143)"
10-01-2023 18:12:07.103530,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 206.66666666666669)","(2.35, 3.05, 2.7842857142857143)"
10-01-2023 18:12:08.359396,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 206.66666666666669)","(2.35, 3.05, 2.7842857142857143)"
10-01-2023 18:12:09.673884,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 206.66666666666669)","(2.35, 3.05, 2.7842857142857143)"
10-01-2023 18:12:10.874108,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 206.66666666666669)","(2.35, 3.05, 2.7842857142857143)"
10-01-2023 18:12:12.251564,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 206.66666666666669)","(2.35, 3.05, 2.7842857142857143)"
10-01-2023 18:12:13.721290,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 206.66666666666669)","(2.35, 3.05, 2.7842857142857143)"
10-01-2023 18:12:15.210918,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 206.66666666666669)","(2.35, 3.05, 2.7842857142857143)"
10-01-2023 18:12:16.673587,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 206.66666666666669)","(2.35, 3.05, 2.7842857142857143)"
10-01-2023 18:12:18.156857,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 206.66666666666669)","(2.35, 3.05, 2.7842857142857143)"
10-01-2023 18:12:19.675904,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 206.66666666666669)","(2.35, 3.05, 2.7842857142857143)"
10-01-2023 18:12:20.977222,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 206.66666666666669)","(2.35, 3.05, 2.7842857142857143)"
10-01-2023 18:12:22.261524,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 206.66666666666669)","(2.35, 3.05, 2.7842857142857143)"
10-01-2023 18:12:23.517568,"(3.8, 5.1, 4.9)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 206.66666666666669)","(2.35, 3.05, 2.7842857142857143)"
10-01-2023 18:12:24.810677,"(3.8, 5.1, 4.814285714285714)","(101.0, 150.0, 147.85714285714286)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 3.05, 2.7842857142857143)"
10-01-2023 18:12:26.146414,"(3.8, 5.1, 4.814285714285714)","(101.0, 150.0, 147.85714285714286)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 3.05, 2.7842857142857143)"
10-01-2023 18:12:27.526902,"(3.8, 5.1, 4.814285714285714)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 3.05, 2.7842857142857143)"
10-01-2023 18:12:28.795371,"(3.8, 5.1, 4.8999999999999995)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 3.05, 2.7842857142857143)"
10-01-2023 18:12:30.285747,"(3.8, 5.1, 4.814285714285714)","(101.0, 150.0, 148.75)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 3.05, 2.7842857142857143)"
10-01-2023 18:12:31.615498,"(3.8, 5.1, 4.814285714285714)","(101.0, 150.0, 147.85714285714286)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 3.05, 2.7842857142857143)"
10-01-2023 18:12:32.947908,"(3.8, 5.1, 4.814285714285714)","(101.0, 150.0, 147.85714285714286)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 3.05, 2.7842857142857143)"
10-01-2023 18:12:34.203290,"(3.8, 5.1, 4.814285714285714)","(101.0, 150.0, 147.85714285714286)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 3.05, 2.7842857142857143)"
10-01-2023 18:12:35.392077,"(3.8, 5.1, 4.814285714285714)","(101.0, 150.0, 147.85714285714286)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 3.05, 2.7842857142857143)"
10-01-2023 18:12:36.653521,"(3.8, 5.1, 4.814285714285714)","(101.0, 150.0, 147.85714285714286)","(7.0, 99999, 99990)","(101.0, 160.0, 156.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 3.05, 2.7842857142857143)"
10-01-2023 18:12:37.906358,"(3.8, 5.1, 4.814285714285714)","(101.0, 150.0, 147.85714285714286)","(7.0, 99999, 99990)","(101.0, 160.0, 196.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 3.05, 2.75)"
10-01-2023 18:12:39.166039,"(3.8, 5.1, 4.766666666666667)","(101.0, 150.0, 147.27272727272728)","(7.0, 99999, 99990)","(101.0, 210.0, 135.0)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 3.05, 2.75)"
10-01-2023 18:12:40.475101,"(3.8, 5.1, 4.766666666666667)","(101.0, 150.0, 147.85714285714286)","(7.0, 99999, 99990)","(101.0, 210.0, 195.0)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 3.05, 2.75)"
10-01-2023 18:12:41.611733,"(3.8, 5.1, 4.766666666666667)","(101.0, 150.0, 147.0)","(7.0, 99999, 99990)","(101.0, 200.0, 179.54545454545456)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 3.05, 2.925)"
10-01-2023 18:12:42.753179,"(3.8, 5.1, 4.71111111111111)","(101.0, 150.0, 147.0)","(7.0, 99999, 99990)","(101.0, 200.0, 171.8181818181818)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 3.05, 2.925)"
10-01-2023 18:12:43.982476,"(3.8, 5.1, 4.71111111111111)","(101.0, 150.0, 147.0)","(7.0, 99999, 99990)","(101.0, 190.0, 181.57894736842104)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 3.05, 2.933333333333333)"
10-01-2023 18:12:45.222494,"(3.8, 5.1, 4.71111111111111)","(101.0, 150.0, 147.0)","(7.0, 99999, 99990)","(101.0, 190.0, 208.42105263157896)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 3.05, 2.933333333333333)"
10-01-2023 18:12:46.440224,"(3.8, 5.1, 4.8999999999999995)","(101.0, 150.0, 147.0)","(7.0, 99999, 99990)","(101.0, 220.0, 184.8)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 3.05, 2.933333333333333)"
10-01-2023 18:12:47.651455,"(3.8, 5.1, 4.8999999999999995)","(101.0, 150.0, 147.0)","(7.5, 99999, 99990)","(101.0, 220.0, 184.8)","(2.35, 99999, 99990)","(101.0, 220.0, 197.14285714285714)","(2.35, 3.05, 2.925)"
10-01-2023 18:12:48.764680,"(3.8, 5.1, 4.8999999999999995)","(101.0, 150.0, 147.0)","(7.5, 99999, 99990)","(101.0, 220.0, 182.85714285714286)","(2.35, 99999, 99990)","(101.0, 220.0, 196.66666666666666)","(2.35, 3.05, 2.925)"
10-01-2023 18:12:49.957353,"(3.8, 5.1, 4.8999999999999995)","(101.0, 150.0, 147.0)","(7.5, 99999, 99990)","(101.0, 200.0, 182.85714285714286)","(2.35, 99999, 99990)","(101.0, 220.0, 196.66666666666666)","(2.35, 3.05, 2.925)"
10-01-2023 18:12:51.181636,"(3.8, 5.1, 4.8999999999999995)","(101.0, 150.0, 147.0)","(7.5, 99999, 99990)","(101.0, 200.0, 169.5)","(2.35, 99999, 99990)","(101.0, 220.0, 196.66666666666666)","(2.35, 3.05, 2.925)"
10-01-2023 18:12:52.406065,"(3.8, 5.1, 4.8999999999999995)","(101.0, 150.0, 147.0)","(7.5, 99999, 99990)","(101.0, 180.0, 172.6315789473684)","(2.35, 99999, 99990)","(101.0, 220.0, 196.66666666666666)","(2.35, 3.05, 2.925)"
10-01-2023 18:12:53.649603,"(3.8, 5.1, 4.8999999999999995)","(101.0, 150.0, 147.0)","(7.5, 99999, 99990)","(101.0, 180.0, 163.68421052631578)","(2.35, 99999, 99990)","(101.0, 220.0, 196.66666666666666)","(2.35, 3.05, 2.925)"
