,Was That Then,Randall,Nitro Beau,Highgate Lass,Our Charlie Boy,Hot Danger,Dewana Gem,Posh Danger
896,"[datetime.datetime(2022, 11, 28, 18, 35, 12, 849), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 12, 849), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 35, 12, 849), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 18, 35, 12, 849), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 18, 35, 12, 849), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 12, 849), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 35, 12, 849), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 35, 12, 849), 5.0, 6.4]"
897,"[datetime.datetime(2022, 11, 28, 18, 35, 13, 137412), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 13, 137412), 4.6, 7.4]","[datetime.datetime(2022, 11, 28, 18, 35, 13, 137412), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 18, 35, 13, 137412), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 18, 35, 13, 137412), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 13, 137412), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 35, 13, 137412), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 35, 13, 137412), 5.0, 6.4]"
898,"[datetime.datetime(2022, 11, 28, 18, 35, 14, 269064), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 14, 269064), 4.6, 7.4]","[datetime.datetime(2022, 11, 28, 18, 35, 14, 269064), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 18, 35, 14, 269064), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 18, 35, 14, 269064), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 14, 269064), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 35, 14, 269064), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 35, 14, 269064), 5.0, 6.8]"
899,"[datetime.datetime(2022, 11, 28, 18, 35, 15, 420188), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 15, 420188), 4.6, 7.4]","[datetime.datetime(2022, 11, 28, 18, 35, 15, 420188), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 18, 35, 15, 420188), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 18, 35, 15, 420188), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 15, 420188), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 35, 15, 420188), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 35, 15, 420188), 5.0, 6.8]"
900,"[datetime.datetime(2022, 11, 28, 18, 35, 16, 576192), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 35, 16, 576192), 4.6, 7.4]","[datetime.datetime(2022, 11, 28, 18, 35, 16, 576192), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 18, 35, 16, 576192), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 18, 35, 16, 576192), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 16, 576192), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 35, 16, 576192), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 35, 16, 576192), 5.0, 6.8]"
901,"[datetime.datetime(2022, 11, 28, 18, 35, 17, 763583), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 17, 763583), 4.6, 7.4]","[datetime.datetime(2022, 11, 28, 18, 35, 17, 763583), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 18, 35, 17, 763583), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 18, 35, 17, 763583), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 17, 763583), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 35, 17, 763583), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 35, 17, 763583), 5.0, 6.8]"
902,"[datetime.datetime(2022, 11, 28, 18, 35, 18, 917526), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 18, 917526), 4.6, 7.4]","[datetime.datetime(2022, 11, 28, 18, 35, 18, 917526), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 18, 35, 18, 917526), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 18, 35, 18, 917526), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 18, 917526), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 35, 18, 917526), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 35, 18, 917526), 5.0, 6.8]"
903,"[datetime.datetime(2022, 11, 28, 18, 35, 20, 71748), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 20, 71748), 4.6, 7.4]","[datetime.datetime(2022, 11, 28, 18, 35, 20, 71748), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 18, 35, 20, 71748), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 18, 35, 20, 71748), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 20, 71748), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 35, 20, 71748), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 35, 20, 71748), 5.0, 6.8]"
904,"[datetime.datetime(2022, 11, 28, 18, 35, 21, 223660), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 21, 223660), 4.6, 7.4]","[datetime.datetime(2022, 11, 28, 18, 35, 21, 223660), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 18, 35, 21, 223660), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 18, 35, 21, 223660), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 21, 223660), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 35, 21, 223660), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 35, 21, 223660), 5.0, 6.8]"
905,"[datetime.datetime(2022, 11, 28, 18, 35, 22, 390450), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 22, 390450), 4.6, 7.4]","[datetime.datetime(2022, 11, 28, 18, 35, 22, 390450), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 18, 35, 22, 390450), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 18, 35, 22, 390450), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 22, 390450), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 18, 35, 22, 390450), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 35, 22, 390450), 5.0, 6.8]"
906,"[datetime.datetime(2022, 11, 28, 18, 35, 23, 550430), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 23, 550430), 4.6, 7.4]","[datetime.datetime(2022, 11, 28, 18, 35, 23, 550430), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 18, 35, 23, 550430), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 18, 35, 23, 550430), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 23, 550430), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 23, 550430), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 35, 23, 550430), 5.0, 6.8]"
907,"[datetime.datetime(2022, 11, 28, 18, 35, 24, 699258), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 24, 699258), 4.6, 7.4]","[datetime.datetime(2022, 11, 28, 18, 35, 24, 699258), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 18, 35, 24, 699258), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 18, 35, 24, 699258), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 24, 699258), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 24, 699258), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 35, 24, 699258), 5.0, 6.8]"
908,"[datetime.datetime(2022, 11, 28, 18, 35, 25, 843323), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 25, 843323), 4.6, 7.4]","[datetime.datetime(2022, 11, 28, 18, 35, 25, 843323), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 18, 35, 25, 843323), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 18, 35, 25, 843323), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 25, 843323), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 25, 843323), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 35, 25, 843323), 5.0, 6.8]"
909,"[datetime.datetime(2022, 11, 28, 18, 35, 26, 985097), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 26, 985097), 4.6, 7.4]","[datetime.datetime(2022, 11, 28, 18, 35, 26, 985097), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 18, 35, 26, 985097), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 18, 35, 26, 985097), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 26, 985097), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 26, 985097), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 35, 26, 985097), 5.0, 6.8]"
910,"[datetime.datetime(2022, 11, 28, 18, 35, 28, 157165), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 28, 157165), 4.6, 7.4]","[datetime.datetime(2022, 11, 28, 18, 35, 28, 157165), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 18, 35, 28, 157165), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 18, 35, 28, 157165), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 28, 157165), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 28, 157165), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 35, 28, 157165), 5.0, 6.6]"
911,"[datetime.datetime(2022, 11, 28, 18, 35, 29, 309264), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 29, 309264), 4.6, 7.4]","[datetime.datetime(2022, 11, 28, 18, 35, 29, 309264), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 18, 35, 29, 309264), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 18, 35, 29, 309264), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 29, 309264), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 29, 309264), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 35, 29, 309264), 5.0, 6.6]"
912,"[datetime.datetime(2022, 11, 28, 18, 35, 30, 465128), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 30, 465128), 4.6, 7.6]","[datetime.datetime(2022, 11, 28, 18, 35, 30, 465128), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 18, 35, 30, 465128), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 18, 35, 30, 465128), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 30, 465128), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 30, 465128), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 35, 30, 465128), 5.0, 6.6]"
913,"[datetime.datetime(2022, 11, 28, 18, 35, 31, 637511), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 31, 637511), 4.6, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 31, 637511), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 18, 35, 31, 637511), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 18, 35, 31, 637511), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 31, 637511), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 31, 637511), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 35, 31, 637511), 5.0, 6.6]"
914,"[datetime.datetime(2022, 11, 28, 18, 35, 32, 807671), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 32, 807671), 4.6, 7.4]","[datetime.datetime(2022, 11, 28, 18, 35, 32, 807671), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 18, 35, 32, 807671), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 18, 35, 32, 807671), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 32, 807671), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 32, 807671), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 35, 32, 807671), 5.0, 6.2]"
915,"[datetime.datetime(2022, 11, 28, 18, 35, 33, 998821), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 33, 998821), 4.6, 7.4]","[datetime.datetime(2022, 11, 28, 18, 35, 33, 998821), 4.0, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 33, 998821), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 18, 35, 33, 998821), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 33, 998821), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 33, 998821), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 35, 33, 998821), 5.0, 6.4]"
916,"[datetime.datetime(2022, 11, 28, 18, 35, 35, 265481), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 35, 265481), 4.6, 7.2]","[datetime.datetime(2022, 11, 28, 18, 35, 35, 265481), 4.0, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 35, 265481), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 18, 35, 35, 265481), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 35, 265481), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 35, 265481), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 35, 35, 265481), 5.0, 6.4]"
917,"[datetime.datetime(2022, 11, 28, 18, 35, 36, 486548), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 36, 486548), 4.6, 7.2]","[datetime.datetime(2022, 11, 28, 18, 35, 36, 486548), 4.0, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 36, 486548), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 18, 35, 36, 486548), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 36, 486548), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 36, 486548), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 35, 36, 486548), 5.0, 6.4]"
918,"[datetime.datetime(2022, 11, 28, 18, 35, 37, 722381), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 37, 722381), 4.6, 7.4]","[datetime.datetime(2022, 11, 28, 18, 35, 37, 722381), 4.0, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 37, 722381), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 18, 35, 37, 722381), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 37, 722381), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 37, 722381), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 35, 37, 722381), 5.0, 6.4]"
919,"[datetime.datetime(2022, 11, 28, 18, 35, 38, 885744), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 38, 885744), 4.6, 7.4]","[datetime.datetime(2022, 11, 28, 18, 35, 38, 885744), 4.0, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 38, 885744), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 18, 35, 38, 885744), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 38, 885744), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 38, 885744), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 35, 38, 885744), 5.0, 6.4]"
920,"[datetime.datetime(2022, 11, 28, 18, 35, 40, 38743), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 40, 38743), 4.6, 7.4]","[datetime.datetime(2022, 11, 28, 18, 35, 40, 38743), 4.0, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 40, 38743), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 18, 35, 40, 38743), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 40, 38743), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 40, 38743), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 35, 40, 38743), 5.0, 6.4]"
921,"[datetime.datetime(2022, 11, 28, 18, 35, 41, 199472), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 41, 199472), 4.6, 7.2]","[datetime.datetime(2022, 11, 28, 18, 35, 41, 199472), 4.0, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 41, 199472), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 18, 35, 41, 199472), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 41, 199472), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 41, 199472), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 35, 41, 199472), 5.0, 6.4]"
922,"[datetime.datetime(2022, 11, 28, 18, 35, 42, 366532), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 42, 366532), 4.6, 7.2]","[datetime.datetime(2022, 11, 28, 18, 35, 42, 366532), 4.0, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 42, 366532), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 18, 35, 42, 366532), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 42, 366532), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 42, 366532), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 35, 42, 366532), 5.0, 6.4]"
923,"[datetime.datetime(2022, 11, 28, 18, 35, 43, 536185), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 43, 536185), 4.6, 7.2]","[datetime.datetime(2022, 11, 28, 18, 35, 43, 536185), 4.0, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 43, 536185), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 18, 35, 43, 536185), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 43, 536185), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 35, 43, 536185), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 35, 43, 536185), 5.0, 6.4]"
924,"[datetime.datetime(2022, 11, 28, 18, 35, 44, 694366), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 44, 694366), 4.6, 7.4]","[datetime.datetime(2022, 11, 28, 18, 35, 44, 694366), 4.0, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 44, 694366), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 18, 35, 44, 694366), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 44, 694366), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 35, 44, 694366), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 35, 44, 694366), 5.0, 6.4]"
925,"[datetime.datetime(2022, 11, 28, 18, 35, 45, 860088), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 45, 860088), 4.6, 7.4]","[datetime.datetime(2022, 11, 28, 18, 35, 45, 860088), 4.0, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 45, 860088), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 18, 35, 45, 860088), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 45, 860088), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 35, 45, 860088), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 35, 45, 860088), 5.0, 6.4]"
926,"[datetime.datetime(2022, 11, 28, 18, 35, 47, 9925), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 47, 9925), 4.6, 7.4]","[datetime.datetime(2022, 11, 28, 18, 35, 47, 9925), 4.0, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 47, 9925), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 18, 35, 47, 9925), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 47, 9925), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 18, 35, 47, 9925), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 35, 47, 9925), 5.0, 6.4]"
927,"[datetime.datetime(2022, 11, 28, 18, 35, 48, 186229), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 48, 186229), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 18, 35, 48, 186229), 4.0, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 48, 186229), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 18, 35, 48, 186229), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 48, 186229), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 48, 186229), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 35, 48, 186229), 5.0, 6.6]"
928,"[datetime.datetime(2022, 11, 28, 18, 35, 49, 427948), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 49, 427948), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 18, 35, 49, 427948), 4.0, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 49, 427948), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 18, 35, 49, 427948), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 49, 427948), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 49, 427948), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 35, 49, 427948), 5.0, 6.6]"
929,"[datetime.datetime(2022, 11, 28, 18, 35, 50, 672257), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 50, 672257), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 18, 35, 50, 672257), 4.0, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 50, 672257), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 18, 35, 50, 672257), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 50, 672257), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 50, 672257), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 35, 50, 672257), 5.0, 6.6]"
930,"[datetime.datetime(2022, 11, 28, 18, 35, 51, 974471), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 51, 974471), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 18, 35, 51, 974471), 4.0, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 51, 974471), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 18, 35, 51, 974471), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 51, 974471), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 51, 974471), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 35, 51, 974471), 5.0, 6.6]"
931,"[datetime.datetime(2022, 11, 28, 18, 35, 53, 183096), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 53, 183096), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 18, 35, 53, 183096), 4.0, 4.6]","[datetime.datetime(2022, 11, 28, 18, 35, 53, 183096), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 18, 35, 53, 183096), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 53, 183096), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 53, 183096), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 35, 53, 183096), 5.0, 6.6]"
932,"[datetime.datetime(2022, 11, 28, 18, 35, 54, 397052), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 54, 397052), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 18, 35, 54, 397052), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 18, 35, 54, 397052), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 18, 35, 54, 397052), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 54, 397052), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 54, 397052), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 35, 54, 397052), 5.0, 6.6]"
933,"[datetime.datetime(2022, 11, 28, 18, 35, 55, 557693), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 55, 557693), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 18, 35, 55, 557693), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 18, 35, 55, 557693), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 18, 35, 55, 557693), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 55, 557693), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 55, 557693), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 35, 55, 557693), 5.0, 6.6]"
934,"[datetime.datetime(2022, 11, 28, 18, 35, 56, 716208), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 56, 716208), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 35, 56, 716208), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 18, 35, 56, 716208), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 18, 35, 56, 716208), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 56, 716208), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 56, 716208), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 35, 56, 716208), 5.0, 6.8]"
935,"[datetime.datetime(2022, 11, 28, 18, 35, 57, 857452), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 57, 857452), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 35, 57, 857452), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 18, 35, 57, 857452), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 18, 35, 57, 857452), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 18, 35, 57, 857452), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 57, 857452), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 35, 57, 857452), 5.0, 7.0]"
936,"[datetime.datetime(2022, 11, 28, 18, 35, 59, 14948), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 35, 59, 14948), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 18, 35, 59, 14948), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 18, 35, 59, 14948), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 18, 35, 59, 14948), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 18, 35, 59, 14948), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 18, 35, 59, 14948), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 35, 59, 14948), 5.0, 7.0]"
