,Benji Nz,Miss Lamarr,Mandoza Nz,Misstiano,Gee Jay Kay,Christmas Toyboy Nz,Good Times Ahead Nz,Stormyskyes,Gold Horseshoe
30,"[datetime.datetime(2022, 11, 28, 17, 54, 45, 730185), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 45, 730185), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 54, 45, 730185), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 45, 730185), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 54, 45, 730185), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 17, 54, 45, 730185), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 45, 730185), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 45, 730185), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 54, 45, 730185), 41.0, 100.0]"
31,"[datetime.datetime(2022, 11, 28, 17, 54, 46, 973292), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 46, 973292), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 54, 46, 973292), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 46, 973292), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 54, 46, 973292), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 17, 54, 46, 973292), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 46, 973292), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 46, 973292), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 54, 46, 973292), 41.0, 100.0]"
32,"[datetime.datetime(2022, 11, 28, 17, 54, 48, 209055), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 48, 209055), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 54, 48, 209055), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 48, 209055), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 54, 48, 209055), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 17, 54, 48, 209055), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 48, 209055), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 48, 209055), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 54, 48, 209055), 41.0, 100.0]"
33,"[datetime.datetime(2022, 11, 28, 17, 54, 49, 453004), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 49, 453004), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 54, 49, 453004), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 49, 453004), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 54, 49, 453004), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 17, 54, 49, 453004), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 49, 453004), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 49, 453004), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 54, 49, 453004), 41.0, 100.0]"
34,"[datetime.datetime(2022, 11, 28, 17, 54, 50, 695414), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 50, 695414), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 54, 50, 695414), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 50, 695414), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 54, 50, 695414), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 17, 54, 50, 695414), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 50, 695414), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 50, 695414), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 54, 50, 695414), 41.0, 100.0]"
35,"[datetime.datetime(2022, 11, 28, 17, 54, 51, 917511), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 51, 917511), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 54, 51, 917511), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 51, 917511), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 54, 51, 917511), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 17, 54, 51, 917511), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 51, 917511), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 51, 917511), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 54, 51, 917511), 41.0, 100.0]"
36,"[datetime.datetime(2022, 11, 28, 17, 54, 53, 172862), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 53, 172862), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 54, 53, 172862), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 53, 172862), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 54, 53, 172862), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 17, 54, 53, 172862), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 53, 172862), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 53, 172862), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 54, 53, 172862), 41.0, 100.0]"
37,"[datetime.datetime(2022, 11, 28, 17, 54, 54, 409364), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 54, 409364), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 54, 54, 409364), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 54, 409364), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 54, 54, 409364), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 17, 54, 54, 409364), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 54, 409364), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 54, 409364), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 54, 54, 409364), 41.0, 100.0]"
38,"[datetime.datetime(2022, 11, 28, 17, 54, 55, 645901), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 55, 645901), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 54, 55, 645901), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 55, 645901), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 54, 55, 645901), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 17, 54, 55, 645901), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 55, 645901), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 55, 645901), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 54, 55, 645901), 41.0, 100.0]"
39,"[datetime.datetime(2022, 11, 28, 17, 54, 56, 879361), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 56, 879361), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 54, 56, 879361), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 56, 879361), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 54, 56, 879361), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 17, 54, 56, 879361), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 56, 879361), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 56, 879361), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 54, 56, 879361), 41.0, 100.0]"
40,"[datetime.datetime(2022, 11, 28, 17, 54, 58, 121624), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 58, 121624), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 54, 58, 121624), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 58, 121624), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 54, 58, 121624), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 17, 54, 58, 121624), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 58, 121624), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 58, 121624), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 54, 58, 121624), 41.0, 100.0]"
41,"[datetime.datetime(2022, 11, 28, 17, 54, 59, 375829), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 59, 375829), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 54, 59, 375829), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 59, 375829), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 54, 59, 375829), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 17, 54, 59, 375829), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 59, 375829), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 54, 59, 375829), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 54, 59, 375829), 41.0, 100.0]"
42,"[datetime.datetime(2022, 11, 28, 17, 55, 0, 609877), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 0, 609877), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 0, 609877), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 0, 609877), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 55, 0, 609877), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 17, 55, 0, 609877), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 0, 609877), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 0, 609877), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 0, 609877), 41.0, 100.0]"
43,"[datetime.datetime(2022, 11, 28, 17, 55, 1, 841494), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 1, 841494), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 1, 841494), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 1, 841494), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 55, 1, 841494), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 17, 55, 1, 841494), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 1, 841494), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 1, 841494), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 1, 841494), 41.0, 100.0]"
44,"[datetime.datetime(2022, 11, 28, 17, 55, 3, 58764), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 3, 58764), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 3, 58764), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 3, 58764), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 55, 3, 58764), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 17, 55, 3, 58764), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 3, 58764), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 3, 58764), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 3, 58764), 41.0, 100.0]"
45,"[datetime.datetime(2022, 11, 28, 17, 55, 4, 327389), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 4, 327389), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 4, 327389), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 4, 327389), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 55, 4, 327389), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 17, 55, 4, 327389), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 4, 327389), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 4, 327389), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 4, 327389), 41.0, 100.0]"
46,"[datetime.datetime(2022, 11, 28, 17, 55, 5, 676859), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 5, 676859), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 5, 676859), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 5, 676859), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 55, 5, 676859), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 17, 55, 5, 676859), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 5, 676859), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 5, 676859), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 5, 676859), 41.0, 100.0]"
47,"[datetime.datetime(2022, 11, 28, 17, 55, 6, 925366), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 6, 925366), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 6, 925366), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 6, 925366), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 55, 6, 925366), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 17, 55, 6, 925366), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 6, 925366), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 6, 925366), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 6, 925366), 41.0, 100.0]"
48,"[datetime.datetime(2022, 11, 28, 17, 55, 8, 168061), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 8, 168061), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 8, 168061), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 8, 168061), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 55, 8, 168061), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 17, 55, 8, 168061), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 8, 168061), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 8, 168061), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 8, 168061), 41.0, 100.0]"
49,"[datetime.datetime(2022, 11, 28, 17, 55, 9, 431262), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 431262), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 431262), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 431262), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 431262), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 431262), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 431262), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 431262), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 431262), 41.0, 100.0]"
50,"[datetime.datetime(2022, 11, 28, 17, 55, 10, 664397), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 664397), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 664397), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 664397), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 664397), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 664397), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 664397), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 664397), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 664397), 41.0, 100.0]"
51,"[datetime.datetime(2022, 11, 28, 17, 55, 11, 893616), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 893616), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 893616), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 893616), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 893616), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 893616), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 893616), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 893616), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 893616), 41.0, 100.0]"
52,"[datetime.datetime(2022, 11, 28, 17, 55, 13, 208344), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 208344), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 208344), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 208344), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 208344), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 208344), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 208344), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 208344), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 208344), 41.0, 100.0]"
53,"[datetime.datetime(2022, 11, 28, 17, 55, 14, 438372), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 438372), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 438372), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 438372), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 438372), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 438372), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 438372), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 438372), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 438372), 41.0, 100.0]"
54,"[datetime.datetime(2022, 11, 28, 17, 55, 15, 681488), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 681488), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 681488), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 681488), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 681488), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 681488), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 681488), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 681488), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 681488), 41.0, 100.0]"
55,"[datetime.datetime(2022, 11, 28, 17, 55, 16, 892282), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 16, 892282), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 16, 892282), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 16, 892282), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 55, 16, 892282), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 16, 892282), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 16, 892282), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 16, 892282), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 16, 892282), 41.0, 100.0]"
56,"[datetime.datetime(2022, 11, 28, 17, 55, 18, 148100), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 148100), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 148100), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 148100), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 148100), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 148100), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 148100), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 148100), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 148100), 41.0, 100.0]"
57,"[datetime.datetime(2022, 11, 28, 17, 55, 19, 425488), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 425488), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 425488), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 425488), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 425488), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 425488), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 425488), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 425488), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 425488), 41.0, 100.0]"
58,"[datetime.datetime(2022, 11, 28, 17, 55, 20, 639184), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 639184), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 639184), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 639184), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 639184), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 639184), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 639184), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 639184), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 639184), 41.0, 100.0]"
59,"[datetime.datetime(2022, 11, 28, 17, 55, 21, 862454), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 21, 862454), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 21, 862454), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 21, 862454), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 55, 21, 862454), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 21, 862454), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 21, 862454), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 21, 862454), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 21, 862454), 41.0, 100.0]"
60,"[datetime.datetime(2022, 11, 28, 17, 55, 23, 79443), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 79443), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 79443), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 79443), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 79443), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 79443), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 79443), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 79443), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 79443), 41.0, 100.0]"
61,"[datetime.datetime(2022, 11, 28, 17, 55, 24, 334127), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 334127), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 334127), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 334127), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 334127), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 334127), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 334127), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 334127), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 334127), 41.0, 100.0]"
62,"[datetime.datetime(2022, 11, 28, 17, 55, 25, 548214), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 25, 548214), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 25, 548214), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 25, 548214), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 55, 25, 548214), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 25, 548214), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 25, 548214), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 25, 548214), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 25, 548214), 41.0, 100.0]"
63,"[datetime.datetime(2022, 11, 28, 17, 55, 26, 815126), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 26, 815126), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 26, 815126), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 26, 815126), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 55, 26, 815126), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 26, 815126), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 26, 815126), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 26, 815126), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 26, 815126), 41.0, 100.0]"
64,"[datetime.datetime(2022, 11, 28, 17, 55, 28, 34055), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 28, 34055), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 28, 34055), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 28, 34055), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 55, 28, 34055), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 28, 34055), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 28, 34055), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 28, 34055), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 28, 34055), 41.0, 100.0]"
65,"[datetime.datetime(2022, 11, 28, 17, 55, 29, 237590), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 29, 237590), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 17, 55, 29, 237590), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 29, 237590), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 55, 29, 237590), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 17, 55, 29, 237590), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 29, 237590), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 55, 29, 237590), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 29, 237590), 41.0, 100.0]"
