,My Mate Phil,Mighty Miners,Stolen Jade,Tony Pepperoni,Red Hill,Hes Got Swagger,Working Bee
40,"[datetime.datetime(2022, 11, 28, 19, 31, 13, 83806), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 13, 83806), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 13, 83806), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 13, 83806), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 13, 83806), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 13, 83806), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 13, 83806), 51.0, 510.0]"
41,"[datetime.datetime(2022, 11, 28, 19, 31, 14, 202201), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 14, 202201), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 14, 202201), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 14, 202201), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 14, 202201), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 14, 202201), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 14, 202201), 51.0, 510.0]"
42,"[datetime.datetime(2022, 11, 28, 19, 31, 15, 311745), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 15, 311745), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 15, 311745), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 15, 311745), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 15, 311745), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 15, 311745), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 15, 311745), 51.0, 510.0]"
43,"[datetime.datetime(2022, 11, 28, 19, 31, 16, 427265), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 16, 427265), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 16, 427265), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 16, 427265), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 16, 427265), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 16, 427265), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 16, 427265), 51.0, 510.0]"
44,"[datetime.datetime(2022, 11, 28, 19, 31, 17, 552003), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 17, 552003), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 17, 552003), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 17, 552003), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 17, 552003), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 17, 552003), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 17, 552003), 51.0, 510.0]"
45,"[datetime.datetime(2022, 11, 28, 19, 31, 18, 667770), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 18, 667770), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 18, 667770), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 18, 667770), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 18, 667770), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 18, 667770), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 18, 667770), 51.0, 510.0]"
46,"[datetime.datetime(2022, 11, 28, 19, 31, 19, 790485), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 19, 790485), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 19, 790485), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 19, 790485), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 19, 790485), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 19, 790485), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 19, 790485), 51.0, 510.0]"
47,"[datetime.datetime(2022, 11, 28, 19, 31, 20, 904322), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 20, 904322), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 20, 904322), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 20, 904322), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 20, 904322), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 20, 904322), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 20, 904322), 51.0, 500.0]"
48,"[datetime.datetime(2022, 11, 28, 19, 31, 22, 23370), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 22, 23370), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 22, 23370), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 22, 23370), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 22, 23370), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 22, 23370), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 22, 23370), 51.0, 500.0]"
49,"[datetime.datetime(2022, 11, 28, 19, 31, 23, 141274), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 23, 141274), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 23, 141274), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 23, 141274), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 23, 141274), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 23, 141274), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 23, 141274), 51.0, 500.0]"
50,"[datetime.datetime(2022, 11, 28, 19, 31, 24, 276359), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 24, 276359), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 24, 276359), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 24, 276359), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 24, 276359), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 24, 276359), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 24, 276359), 51.0, 500.0]"
51,"[datetime.datetime(2022, 11, 28, 19, 31, 25, 398343), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 25, 398343), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 25, 398343), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 25, 398343), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 25, 398343), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 25, 398343), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 25, 398343), 51.0, 490.0]"
52,"[datetime.datetime(2022, 11, 28, 19, 31, 26, 541586), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 26, 541586), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 26, 541586), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 26, 541586), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 26, 541586), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 26, 541586), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 26, 541586), 51.0, 490.0]"
53,"[datetime.datetime(2022, 11, 28, 19, 31, 27, 655299), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 27, 655299), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 27, 655299), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 27, 655299), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 27, 655299), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 27, 655299), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 27, 655299), 51.0, 490.0]"
54,"[datetime.datetime(2022, 11, 28, 19, 31, 28, 785312), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 28, 785312), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 28, 785312), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 28, 785312), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 28, 785312), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 28, 785312), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 28, 785312), 51.0, 490.0]"
55,"[datetime.datetime(2022, 11, 28, 19, 31, 29, 897055), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 29, 897055), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 29, 897055), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 29, 897055), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 29, 897055), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 29, 897055), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 29, 897055), 51.0, 490.0]"
56,"[datetime.datetime(2022, 11, 28, 19, 31, 31, 22276), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 31, 22276), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 31, 22276), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 31, 22276), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 31, 22276), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 31, 22276), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 31, 22276), 51.0, 490.0]"
57,"[datetime.datetime(2022, 11, 28, 19, 31, 32, 143778), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 32, 143778), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 32, 143778), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 32, 143778), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 32, 143778), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 32, 143778), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 32, 143778), 51.0, 490.0]"
58,"[datetime.datetime(2022, 11, 28, 19, 31, 33, 283249), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 33, 283249), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 33, 283249), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 33, 283249), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 33, 283249), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 33, 283249), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 33, 283249), 51.0, 490.0]"
59,"[datetime.datetime(2022, 11, 28, 19, 31, 34, 411524), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 34, 411524), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 34, 411524), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 34, 411524), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 34, 411524), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 34, 411524), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 34, 411524), 51.0, 490.0]"
60,"[datetime.datetime(2022, 11, 28, 19, 31, 35, 539107), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 35, 539107), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 35, 539107), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 35, 539107), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 35, 539107), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 35, 539107), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 35, 539107), 51.0, 490.0]"
61,"[datetime.datetime(2022, 11, 28, 19, 31, 36, 652770), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 36, 652770), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 36, 652770), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 36, 652770), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 36, 652770), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 36, 652770), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 36, 652770), 51.0, 490.0]"
62,"[datetime.datetime(2022, 11, 28, 19, 31, 37, 766521), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 37, 766521), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 37, 766521), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 37, 766521), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 37, 766521), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 37, 766521), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 37, 766521), 51.0, 490.0]"
63,"[datetime.datetime(2022, 11, 28, 19, 31, 38, 874608), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 38, 874608), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 38, 874608), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 38, 874608), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 38, 874608), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 38, 874608), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 38, 874608), 51.0, 490.0]"
64,"[datetime.datetime(2022, 11, 28, 19, 31, 39, 988861), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 39, 988861), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 39, 988861), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 39, 988861), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 39, 988861), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 39, 988861), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 39, 988861), 51.0, 490.0]"
65,"[datetime.datetime(2022, 11, 28, 19, 31, 41, 107138), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 41, 107138), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 41, 107138), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 41, 107138), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 41, 107138), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 41, 107138), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 41, 107138), 51.0, 490.0]"
66,"[datetime.datetime(2022, 11, 28, 19, 31, 42, 223235), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 42, 223235), 2.8, 4.8]","[datetime.datetime(2022, 11, 28, 19, 31, 42, 223235), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 42, 223235), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 42, 223235), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 42, 223235), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 42, 223235), 51.0, 490.0]"
67,"[datetime.datetime(2022, 11, 28, 19, 31, 43, 342952), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 43, 342952), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 31, 43, 342952), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 43, 342952), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 43, 342952), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 43, 342952), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 43, 342952), 51.0, 490.0]"
68,"[datetime.datetime(2022, 11, 28, 19, 31, 44, 457983), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 44, 457983), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 31, 44, 457983), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 44, 457983), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 44, 457983), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 44, 457983), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 44, 457983), 51.0, 490.0]"
69,"[datetime.datetime(2022, 11, 28, 19, 31, 45, 592231), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 45, 592231), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 31, 45, 592231), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 45, 592231), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 45, 592231), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 45, 592231), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 45, 592231), 51.0, 490.0]"
70,"[datetime.datetime(2022, 11, 28, 19, 31, 46, 723359), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 46, 723359), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 31, 46, 723359), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 46, 723359), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 46, 723359), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 46, 723359), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 46, 723359), 51.0, 490.0]"
71,"[datetime.datetime(2022, 11, 28, 19, 31, 47, 844322), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 47, 844322), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 31, 47, 844322), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 47, 844322), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 47, 844322), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 47, 844322), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 47, 844322), 51.0, 490.0]"
72,"[datetime.datetime(2022, 11, 28, 19, 31, 48, 955616), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 48, 955616), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 31, 48, 955616), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 48, 955616), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 48, 955616), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 48, 955616), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 48, 955616), 51.0, 490.0]"
73,"[datetime.datetime(2022, 11, 28, 19, 31, 50, 74620), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 50, 74620), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 31, 50, 74620), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 50, 74620), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 50, 74620), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 50, 74620), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 50, 74620), 51.0, 490.0]"
74,"[datetime.datetime(2022, 11, 28, 19, 31, 51, 186842), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 51, 186842), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 31, 51, 186842), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 51, 186842), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 51, 186842), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 51, 186842), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 51, 186842), 51.0, 490.0]"
75,"[datetime.datetime(2022, 11, 28, 19, 31, 52, 304759), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 52, 304759), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 31, 52, 304759), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 52, 304759), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 52, 304759), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 52, 304759), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 52, 304759), 51.0, 490.0]"
76,"[datetime.datetime(2022, 11, 28, 19, 31, 53, 413457), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 53, 413457), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 31, 53, 413457), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 53, 413457), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 53, 413457), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 53, 413457), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 53, 413457), 51.0, 490.0]"
77,"[datetime.datetime(2022, 11, 28, 19, 31, 54, 540282), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 54, 540282), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 31, 54, 540282), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 54, 540282), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 54, 540282), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 54, 540282), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 54, 540282), 51.0, 490.0]"
78,"[datetime.datetime(2022, 11, 28, 19, 31, 55, 659791), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 55, 659791), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 31, 55, 659791), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 55, 659791), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 55, 659791), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 55, 659791), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 55, 659791), 51.0, 490.0]"
79,"[datetime.datetime(2022, 11, 28, 19, 31, 56, 788742), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 56, 788742), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 31, 56, 788742), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 56, 788742), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 56, 788742), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 56, 788742), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 56, 788742), 51.0, 490.0]"
80,"[datetime.datetime(2022, 11, 28, 19, 31, 57, 911083), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 57, 911083), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 31, 57, 911083), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 57, 911083), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 57, 911083), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 57, 911083), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 57, 911083), 51.0, 490.0]"
81,"[datetime.datetime(2022, 11, 28, 19, 31, 59, 44527), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 59, 44527), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 31, 59, 44527), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 31, 59, 44527), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 31, 59, 44527), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 31, 59, 44527), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 31, 59, 44527), 51.0, 490.0]"
82,"[datetime.datetime(2022, 11, 28, 19, 32, 0, 165895), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 32, 0, 165895), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 32, 0, 165895), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 32, 0, 165895), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 32, 0, 165895), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 32, 0, 165895), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 32, 0, 165895), 51.0, 480.0]"
83,"[datetime.datetime(2022, 11, 28, 19, 32, 1, 294315), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 32, 1, 294315), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 32, 1, 294315), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 32, 1, 294315), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 32, 1, 294315), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 32, 1, 294315), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 32, 1, 294315), 51.0, 480.0]"
84,"[datetime.datetime(2022, 11, 28, 19, 32, 2, 405497), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 32, 2, 405497), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 32, 2, 405497), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 32, 2, 405497), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 32, 2, 405497), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 32, 2, 405497), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 32, 2, 405497), 51.0, 480.0]"
85,"[datetime.datetime(2022, 11, 28, 19, 32, 3, 526585), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 32, 3, 526585), 2.8, 4.9]","[datetime.datetime(2022, 11, 28, 19, 32, 3, 526585), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 32, 3, 526585), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 32, 3, 526585), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 19, 32, 3, 526585), 1.45, 1.87]","[datetime.datetime(2022, 11, 28, 19, 32, 3, 526585), 51.0, 480.0]"
