,Animal,Victory Medal Nz,Arthur Lowe Nz,Alakazam,Premonition,Clarenden Envoy,Steam Cleaned
07-01-2023 21:20:54.548805,"(1.4, 1.65, 1.6347868852459015)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 17.125)","(5.0, 8.4, 8.1)","(7.5, 14.5, 12.625)","(11.0, 17.5, 16.75)"
07-01-2023 21:20:55.535760,"(1.4, 1.65, 1.6347868852459015)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 17.125)","(5.0, 8.4, 8.16)","(7.5, 15.0, 12.75)","(11.0, 17.5, 16.75)"
07-01-2023 21:20:56.434992,"(1.4, 1.65, 1.6347868852459015)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 17.125)","(5.0, 8.4, 8.16)","(7.5, 15.0, 13.5)","(11.0, 17.5, 16.75)"
07-01-2023 21:20:57.480512,"(1.4, 1.65, 1.6347868852459015)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 17.125)","(5.0, 8.4, 8.16)","(7.5, 15.0, 13.5)","(11.0, 17.5, 16.75)"
07-01-2023 21:20:58.441853,"(1.4, 1.65, 1.6347868852459015)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 17.125)","(5.0, 8.4, 8.16)","(7.5, 15.0, 12.75)","(11.0, 17.5, 16.75)"
07-01-2023 21:20:59.483472,"(1.4, 1.65, 1.6347868852459015)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 17.125)","(5.0, 8.4, 8.16)","(7.5, 15.0, 12.75)","(11.0, 17.5, 16.75)"
07-01-2023 21:21:00.452086,"(1.4, 1.65, 1.6347868852459015)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 17.125)","(5.0, 8.4, 8.16)","(7.5, 15.0, 13.5)","(11.0, 17.5, 16.75)"
07-01-2023 21:21:01.465907,"(1.4, 1.65, 1.6347868852459015)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 17.125)","(5.0, 8.4, 8.16)","(7.5, 15.0, 13.5)","(11.0, 17.5, 16.75)"
07-01-2023 21:21:02.527608,"(1.4, 1.65, 1.6347868852459015)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 17.125)","(5.0, 8.4, 8.16)","(7.5, 15.0, 13.5)","(11.0, 17.5, 16.75)"
07-01-2023 21:21:03.521459,"(1.4, 1.65, 1.6347868852459015)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 17.125)","(5.0, 8.4, 8.16)","(7.5, 15.0, 12.75)","(11.0, 17.5, 16.75)"
07-01-2023 21:21:04.527019,"(1.4, 1.65, 1.6347868852459015)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 17.125)","(5.0, 8.4, 8.16)","(7.5, 15.0, 12.75)","(11.0, 17.5, 16.75)"
07-01-2023 21:21:05.556998,"(1.4, 1.65, 1.6312101910828025)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 17.125)","(5.0, 8.4, 8.200000000000001)","(7.5, 15.0, 12.75)","(11.0, 17.5, 16.75)"
07-01-2023 21:21:06.609598,"(1.4, 1.65, 1.61099173553719)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 17.61111111111111)","(5.0, 8.4, 7.800000000000001)","(7.5, 15.0, 13.5)","(11.0, 17.5, 16.75)"
07-01-2023 21:21:07.602005,"(1.4, 1.65, 1.6128346456692915)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 17.61111111111111)","(5.0, 8.4, 7.800000000000001)","(7.5, 15.0, 13.5)","(11.0, 17.5, 16.75)"
07-01-2023 21:21:08.665744,"(1.4, 1.65, 1.6128346456692915)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 17.25)","(5.0, 8.4, 7.800000000000001)","(7.5, 15.0, 12.583333333333334)","(11.0, 17.5, 16.75)"
07-01-2023 21:21:09.640515,"(1.4, 1.65, 1.6128346456692915)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 17.25)","(5.0, 8.4, 7.800000000000001)","(7.5, 15.5, 12.583333333333334)","(11.0, 17.5, 16.75)"
07-01-2023 21:21:10.608865,"(1.4, 1.65, 1.6128346456692915)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 16.75)","(5.0, 8.4, 7.800000000000001)","(7.5, 15.5, 14.0)","(11.0, 17.5, 16.75)"
07-01-2023 21:21:11.552434,"(1.4, 1.65, 1.6128346456692915)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 16.75)","(5.0, 8.4, 7.9)","(7.5, 16.0, 13.6)","(11.0, 17.5, 16.75)"
07-01-2023 21:21:12.531262,"(1.4, 1.65, 1.6131250000000001)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 16.75)","(5.0, 8.4, 7.9)","(7.5, 16.0, 13.75)","(11.0, 17.5, 16.75)"
07-01-2023 21:21:13.509727,"(1.4, 1.65, 1.6119354838709679)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 16.75)","(5.0, 8.4, 7.9)","(7.5, 15.5, 13.75)","(11.0, 17.5, 16.75)"
07-01-2023 21:21:14.499462,"(1.4, 1.65, 1.6119354838709679)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 16.75)","(5.0, 8.4, 7.9)","(7.5, 15.5, 13.75)","(11.0, 17.5, 16.75)"
07-01-2023 21:21:15.479876,"(1.4, 1.65, 1.6119354838709679)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 16.75)","(5.0, 8.4, 7.9)","(7.5, 15.5, 13.75)","(11.0, 17.5, 16.75)"
07-01-2023 21:21:16.542587,"(1.4, 1.65, 1.6119354838709679)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 16.75)","(5.0, 8.4, 7.800000000000001)","(7.5, 15.5, 12.875)","(11.0, 17.5, 18.75)"
07-01-2023 21:21:17.525523,"(1.4, 1.65, 1.6119354838709679)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 16.75)","(5.0, 8.4, 7.84)","(7.5, 15.5, 13.0)","(11.0, 19.5, 19.5625)"
07-01-2023 21:21:18.529941,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 17.666666666666668)","(5.0, 8.4, 8.64)","(7.5, 15.0, 14.444444444444445)","(11.0, 20.0, 18.636363636363637)"
07-01-2023 21:21:19.541344,"(1.4, 1.65, 1.629655172413793)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 17.666666666666668)","(5.0, 9.0, 8.336842105263159)","(7.5, 15.0, 14.444444444444445)","(11.0, 20.0, 19.0)"
07-01-2023 21:21:20.587315,"(1.4, 1.65, 1.629655172413793)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.0, 17.5)","(5.0, 9.0, 7.716666666666667)","(7.5, 15.0, 13.666666666666666)","(11.0, 20.0, 17.75)"
07-01-2023 21:21:21.596419,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 19.5, 17.75)","(5.0, 9.0, 8.175)","(7.5, 15.0, 13.666666666666666)","(11.0, 20.0, 17.416666666666668)"
07-01-2023 21:21:22.607228,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 19.0, 16.916666666666668)","(5.0, 9.0, 8.4)","(7.5, 15.0, 13.666666666666666)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:23.664096,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 19.0, 16.916666666666668)","(5.0, 9.0, 8.754545454545454)","(7.5, 15.0, 13.666666666666666)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:24.647356,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 19.0, 16.916666666666668)","(5.0, 9.0, 8.754545454545454)","(7.5, 15.0, 13.666666666666666)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:25.645329,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 19.0, 16.916666666666668)","(5.0, 9.0, 8.314285714285715)","(7.5, 15.0, 13.666666666666666)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:26.616453,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 19.0, 16.916666666666668)","(5.0, 9.0, 8.314285714285715)","(7.5, 15.0, 13.666666666666666)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:27.584300,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 19.0, 16.916666666666668)","(5.0, 9.0, 8.314285714285715)","(7.5, 15.0, 13.666666666666666)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:28.526069,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 19.0, 17.125)","(5.0, 9.0, 8.6)","(7.5, 15.0, 13.666666666666666)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:29.465314,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 17.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 13.666666666666666)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:30.369573,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.6)","(7.5, 15.0, 13.666666666666666)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:31.292435,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.6)","(7.5, 15.0, 13.666666666666666)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:32.255444,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.709090909090909)","(7.5, 15.0, 13.666666666666666)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:33.274365,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.84)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:34.249177,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.733333333333334)","(7.5, 14.5, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:35.237860,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.733333333333334)","(7.5, 14.5, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:36.275615,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.733333333333334)","(7.5, 14.5, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:37.261905,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.733333333333334)","(7.5, 14.5, 13.333333333333334)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:38.228011,"(1.4, 1.65, 1.617891156462585)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.733333333333334)","(7.5, 14.0, 13.333333333333334)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:39.227633,"(1.4, 1.65, 1.617891156462585)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.733333333333334)","(7.5, 14.0, 13.333333333333334)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:40.193948,"(1.4, 1.65, 1.617891156462585)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.733333333333334)","(7.5, 14.0, 13.333333333333334)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:41.168460,"(1.4, 1.65, 1.617891156462585)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.65)","(7.5, 14.0, 13.333333333333334)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:42.164922,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.65)","(7.5, 15.5, 14.25)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:43.132450,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.65)","(7.5, 15.5, 13.833333333333334)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:44.080010,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.65)","(7.5, 15.5, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:45.031728,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:46.004996,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.4)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:46.975971,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.666666666666666)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:47.979106,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 8.65)","(7.5, 14.5, 14.0)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:48.987937,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 8.65)","(7.5, 15.0, 14.0)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:49.938845,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 8.65)","(7.5, 15.0, 14.0)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:50.931599,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 8.65)","(7.5, 15.0, 14.0)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:51.871054,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 8.65)","(7.5, 15.0, 14.0)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:52.807919,"(1.4, 1.65, 1.6172222222222223)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 8.65)","(7.5, 15.0, 14.0)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:53.729497,"(1.4, 1.65, 1.6423127035830618)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 8.65)","(7.5, 15.0, 14.0)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:54.695776,"(1.4, 1.65, 1.6423127035830618)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 8.65)","(7.5, 15.0, 14.0)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:55.623364,"(1.4, 1.65, 1.6423127035830618)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 8.65)","(7.5, 15.0, 14.0)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:56.631454,"(1.4, 1.65, 1.6423127035830618)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 8.65)","(7.5, 15.0, 14.0)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:57.580851,"(1.4, 1.65, 1.6423127035830618)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 8.65)","(7.5, 15.0, 14.0)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:58.539028,"(1.4, 1.65, 1.6423127035830618)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 8.65)","(7.5, 15.0, 14.0)","(11.0, 19.5, 17.625)"
07-01-2023 21:21:59.508394,"(1.4, 1.65, 1.6423127035830618)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 8.65)","(7.5, 15.0, 14.0)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:00.514339,"(1.4, 1.65, 1.6423127035830618)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.833333333333334)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:01.549386,"(1.4, 1.65, 1.6423127035830618)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.65)","(7.5, 15.5, 13.833333333333334)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:02.544301,"(1.4, 1.65, 1.6423127035830618)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.65)","(7.5, 15.5, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:03.509925,"(1.4, 1.65, 1.6423127035830618)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:04.539236,"(1.4, 1.65, 1.6423127035830618)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:05.472577,"(1.4, 1.65, 1.6461812297734626)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:06.417814,"(1.4, 1.65, 1.6461812297734626)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:07.357914,"(1.4, 1.65, 1.6454702495201534)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:08.324312,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:09.249325,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:10.229306,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:11.169369,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:12.148286,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:13.086664,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:14.063305,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:15.063368,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:16.105306,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:17.125531,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:18.196932,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:19.249222,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:20.297373,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:21.375626,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:22.401516,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:23.413022,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:24.418160,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 8.65)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:25.421820,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 7.8769230769230765)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:26.371359,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 8.8, 7.8769230769230765)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:27.311596,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.2, 7.866666666666666)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:28.229118,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 7.833333333333333)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:29.185836,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 7.833333333333333)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:30.133788,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 7.833333333333333)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:31.081480,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.785714285714285)","(5.0, 9.0, 7.833333333333333)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:32.074109,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 7.833333333333333)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:33.062009,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 7.833333333333333)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
07-01-2023 21:22:34.033078,"(1.4, 1.65, 1.642159468438538)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 18.5, 16.833333333333332)","(5.0, 9.0, 7.833333333333333)","(7.5, 15.0, 13.5)","(11.0, 19.5, 17.625)"
