,Regal Sun,Jimmy Seven,Nitro Lad,Berry Berry Good,Westozi,Peppi Grove,Deuce Afloat,Justa Lil Faith,Schnoots,Tu Tu Won One Too
08-12-2022 15:04:51.491138,"(6.5, 8.8, 8.620000000000001)","(31.0, 140.0, 132.5)","(51.0, 110.0, 105.0)","(4.4, 5.5, 5.4399999999999995)","(9.0, 14.0, 12.961538461538462)","(17.0, 29.0, 26.5)","(91.0, 350.0, 263.3333333333333)","(2.9, 3.45, 3.3600000000000003)","(3.4, 3.9, 3.8902439024390243)","(71.0, 130.0, 115.0)"
08-12-2022 15:04:52.909317,"(6.5, 8.8, 8.620000000000001)","(31.0, 140.0, 132.5)","(51.0, 110.0, 90.0)","(4.4, 5.5, 5.4399999999999995)","(9.0, 14.0, 12.961538461538462)","(17.0, 28.0, 24.714285714285715)","(91.0, 350.0, 256.6666666666667)","(2.9, 3.45, 3.3875)","(3.4, 3.9, 3.8902439024390243)","(71.0, 130.0, 123.0)"
08-12-2022 15:04:54.275952,"(6.5, 8.8, 8.620000000000001)","(31.0, 140.0, 132.5)","(51.0, 110.0, 96.66666666666667)","(4.4, 5.5, 5.35)","(9.0, 14.0, 12.928571428571429)","(17.0, 29.0, 24.5)","(91.0, 350.0, 256.6666666666667)","(2.9, 3.45, 3.3875)","(3.4, 3.9, 3.8902439024390243)","(71.0, 130.0, 123.0)"
08-12-2022 15:04:55.622038,"(6.5, 8.8, 8.620000000000001)","(31.0, 140.0, 125.0)","(51.0, 110.0, 96.66666666666667)","(4.4, 5.4, 5.35)","(9.0, 14.0, 12.928571428571429)","(17.0, 32.0, 28.384615384615383)","(91.0, 350.0, 256.6666666666667)","(2.9, 3.45, 3.36304347826087)","(3.4, 3.9, 3.877083333333333)","(71.0, 130.0, 123.0)"
08-12-2022 15:04:56.977616,"(6.5, 8.8, 8.620000000000001)","(31.0, 140.0, 122.0)","(51.0, 110.0, 96.66666666666667)","(4.4, 5.4, 5.35)","(9.0, 14.0, 12.928571428571429)","(17.0, 30.0, 26.0)","(91.0, 350.0, 256.6666666666667)","(2.9, 3.45, 3.36304347826087)","(3.4, 3.9, 3.877083333333333)","(71.0, 130.0, 123.0)"
08-12-2022 15:04:58.385956,"(6.5, 8.8, 8.620000000000001)","(31.0, 140.0, 133.33333333333334)","(51.0, 110.0, 96.66666666666667)","(4.4, 5.4, 5.35)","(9.0, 14.0, 12.928571428571429)","(17.0, 29.0, 26.428571428571427)","(91.0, 350.0, 223.33333333333334)","(2.9, 3.45, 3.36304347826087)","(3.4, 3.9, 3.877083333333333)","(71.0, 130.0, 123.0)"
08-12-2022 15:04:59.809149,"(6.5, 8.8, 8.620000000000001)","(31.0, 140.0, 113.33333333333333)","(51.0, 110.0, 96.66666666666667)","(4.4, 5.4, 5.35)","(9.0, 14.0, 12.846153846153847)","(17.0, 29.0, 26.428571428571427)","(91.0, 350.0, 260.0)","(2.9, 3.45, 3.36304347826087)","(3.4, 3.9, 3.848)","(71.0, 130.0, 123.0)"
08-12-2022 15:05:01.236208,"(6.5, 8.8, 8.620000000000001)","(31.0, 140.0, 113.33333333333333)","(51.0, 110.0, 102.0)","(4.4, 5.4, 5.35)","(9.0, 14.0, 12.846153846153847)","(17.0, 29.0, 26.428571428571427)","(91.0, 350.0, 230.0)","(2.9, 3.45, 3.36304347826087)","(3.4, 3.85, 3.848)","(71.0, 130.0, 123.0)"
08-12-2022 15:05:02.591775,"(6.5, 8.8, 8.620000000000001)","(31.0, 140.0, 133.84615384615384)","(51.0, 110.0, 102.0)","(4.4, 5.4, 5.35)","(9.0, 14.0, 12.846153846153847)","(17.0, 29.0, 27.363636363636363)","(91.0, 350.0, 260.0)","(2.9, 3.45, 3.36304347826087)","(3.4, 3.85, 3.848)","(71.0, 130.0, 123.0)"
08-12-2022 15:05:03.957384,"(6.5, 8.8, 8.620000000000001)","(31.0, 140.0, 133.84615384615384)","(51.0, 110.0, 104.61538461538461)","(4.4, 5.4, 5.35)","(9.0, 14.0, 12.846153846153847)","(17.0, 29.0, 25.5)","(91.0, 350.0, 230.0)","(2.9, 3.45, 3.356)","(3.4, 3.85, 3.877083333333333)","(71.0, 130.0, 123.0)"
08-12-2022 15:05:05.322121,"(6.5, 8.8, 8.742857142857144)","(31.0, 140.0, 133.84615384615384)","(51.0, 110.0, 104.61538461538461)","(4.4, 5.4, 5.35)","(9.0, 14.0, 12.846153846153847)","(17.0, 28.0, 25.09090909090909)","(91.0, 350.0, 230.0)","(2.9, 3.4, 3.3578947368421055)","(3.4, 3.9, 3.8765957446808508)","(71.0, 130.0, 123.0)"
08-12-2022 15:05:06.780165,"(6.5, 8.8, 8.7)","(31.0, 140.0, 128.57142857142858)","(51.0, 110.0, 98.33333333333333)","(4.4, 5.4, 5.35)","(9.0, 14.0, 12.846153846153847)","(17.0, 28.0, 25.6)","(91.0, 350.0, 236.66666666666666)","(2.9, 3.4, 3.3578947368421055)","(3.4, 3.9, 3.8765957446808508)","(71.0, 130.0, 123.0)"
08-12-2022 15:05:08.274936,"(6.5, 8.8, 8.7)","(31.0, 140.0, 128.57142857142858)","(51.0, 110.0, 98.33333333333333)","(4.4, 5.4, 5.35)","(9.0, 14.0, 12.846153846153847)","(17.0, 28.0, 25.6)","(91.0, 350.0, 236.66666666666666)","(2.9, 3.4, 3.357142857142857)","(3.4, 3.9, 3.8765957446808508)","(71.0, 130.0, 123.0)"
08-12-2022 15:05:09.743191,"(6.5, 8.8, 8.7)","(31.0, 140.0, 128.57142857142858)","(51.0, 110.0, 98.33333333333333)","(4.4, 5.4, 5.35)","(9.0, 14.0, 11.323529411764707)","(17.0, 28.0, 25.6)","(91.0, 350.0, 236.66666666666666)","(2.9, 3.4, 3.357142857142857)","(3.4, 3.9, 3.8765957446808508)","(71.0, 130.0, 123.0)"
08-12-2022 15:05:11.213457,"(6.5, 10.0, 9.4)","(31.0, 140.0, 128.57142857142858)","(51.0, 110.0, 98.33333333333333)","(4.4, 5.4, 5.35)","(9.0, 14.0, 12.9)","(17.0, 28.0, 25.6)","(91.0, 350.0, 236.66666666666666)","(2.9, 3.4, 3.357142857142857)","(3.4, 3.9, 3.8765957446808508)","(71.0, 130.0, 126.25)"
08-12-2022 15:05:12.594526,"(6.5, 10.0, 9.4)","(31.0, 140.0, 128.57142857142858)","(51.0, 110.0, 98.33333333333333)","(4.4, 5.4, 5.35)","(9.0, 13.5, 12.9)","(17.0, 28.0, 25.6)","(91.0, 350.0, 236.66666666666666)","(2.9, 3.4, 3.357142857142857)","(3.4, 3.9, 3.8765957446808508)","(71.0, 130.0, 128.125)"
08-12-2022 15:05:13.963147,"(6.5, 9.8, 9.133333333333335)","(31.0, 140.0, 128.57142857142858)","(51.0, 110.0, 98.33333333333333)","(4.4, 5.4, 5.50909090909091)","(9.0, 13.5, 12.9)","(17.0, 28.0, 25.6)","(91.0, 350.0, 236.66666666666666)","(2.9, 3.4, 3.374285714285714)","(3.4, 3.9, 3.8765957446808508)","(71.0, 130.0, 128.125)"
08-12-2022 15:05:15.294765,"(6.5, 9.8, 9.133333333333335)","(31.0, 140.0, 128.57142857142858)","(51.0, 110.0, 103.63636363636363)","(4.4, 5.8, 5.551351351351352)","(9.0, 13.5, 13.125)","(17.0, 28.0, 25.6)","(91.0, 350.0, 298.57142857142856)","(2.9, 3.4, 3.374285714285714)","(3.4, 3.9, 3.8765957446808508)","(71.0, 130.0, 122.5)"
08-12-2022 15:05:16.696259,"(6.5, 9.8, 9.133333333333335)","(31.0, 140.0, 128.57142857142858)","(51.0, 110.0, 105.0)","(4.4, 5.8, 5.551351351351352)","(9.0, 13.5, 13.125)","(17.0, 28.0, 25.6)","(91.0, 350.0, 298.57142857142856)","(2.9, 3.4, 3.374285714285714)","(3.4, 3.9, 3.8765957446808508)","(71.0, 130.0, 122.5)"
08-12-2022 15:05:18.155864,"(6.5, 9.8, 9.133333333333335)","(31.0, 140.0, 113.33333333333333)","(51.0, 120.0, 110.76923076923077)","(4.4, 5.8, 5.643478260869565)","(9.0, 13.5, 13.125)","(17.0, 28.0, 23.555555555555557)","(91.0, 350.0, 298.57142857142856)","(2.9, 3.4, 3.364)","(3.4, 3.9, 3.8765957446808508)","(71.0, 130.0, 122.5)"
08-12-2022 15:05:19.607181,"(6.5, 9.8, 9.066666666666666)","(31.0, 140.0, 113.33333333333333)","(51.0, 120.0, 105.0)","(4.4, 5.8, 5.643478260869565)","(9.0, 13.5, 13.125)","(17.0, 28.0, 25.818181818181817)","(91.0, 350.0, 298.57142857142856)","(2.9, 3.4, 3.364)","(3.4, 3.9, 3.8765957446808508)","(71.0, 130.0, 123.0)"
08-12-2022 15:05:21.002904,"(6.5, 9.6, 9.066666666666666)","(31.0, 140.0, 113.33333333333333)","(51.0, 120.0, 105.0)","(4.4, 5.8, 5.47304347826087)","(9.0, 13.5, 12.5625)","(17.0, 28.0, 26.22222222222222)","(91.0, 350.0, 298.57142857142856)","(2.9, 3.4, 3.364)","(3.4, 3.9, 3.8765957446808508)","(71.0, 130.0, 123.0)"
08-12-2022 15:05:22.343724,"(6.5, 9.6, 9.066666666666666)","(31.0, 140.0, 110.0)","(51.0, 120.0, 105.0)","(4.4, 6.0, 5.510526315789474)","(9.0, 13.5, 12.923076923076923)","(17.0, 28.0, 26.22222222222222)","(91.0, 350.0, 264.44444444444446)","(2.9, 3.4, 3.364)","(3.4, 3.9, 3.8765957446808508)","(71.0, 130.0, 112.5)"
08-12-2022 15:05:23.804714,"(6.5, 9.6, 9.476923076923077)","(31.0, 140.0, 110.0)","(51.0, 110.0, 105.0)","(4.4, 6.0, 5.729411764705882)","(9.0, 13.5, 11.925925925925926)","(15.0, 28.0, 26.22222222222222)","(91.0, 340.0, 202.0)","(2.9, 3.4, 3.364)","(3.4, 3.9, 3.8499999999999996)","(71.0, 130.0, 106.66666666666667)"
08-12-2022 15:05:25.292188,"(6.5, 9.6, 9.485714285714286)","(31.0, 140.0, 110.0)","(61.0, 120.0, 105.0)","(4.4, 5.8, 5.729411764705882)","(8.5, 13.5, 11.925925925925926)","(15.0, 28.0, 26.22222222222222)","(91.0, 330.0, 200.0)","(2.9, 3.4, 3.364)","(3.4, 3.9, 3.8499999999999996)","(71.0, 130.0, 103.33333333333333)"
08-12-2022 15:05:26.782357,"(6.5, 9.6, 9.485714285714286)","(31.0, 130.0, 110.0)","(61.0, 120.0, 97.5)","(4.4, 5.8, 5.729411764705882)","(8.5, 13.5, 11.678571428571429)","(15.0, 28.0, 26.22222222222222)","(91.0, 320.0, 200.0)","(2.9, 3.4, 3.364)","(3.4, 3.9, 3.8499999999999996)","(71.0, 120.0, 102.5)"
08-12-2022 15:05:28.263739,"(6.5, 9.8, 9.200000000000001)","(31.0, 140.0, 110.0)","(61.0, 120.0, 101.25)","(4.4, 5.8, 5.729411764705882)","(8.5, 13.5, 11.678571428571429)","(15.0, 28.0, 26.22222222222222)","(91.0, 320.0, 200.0)","(2.9, 3.4, 3.3620689655172415)","(3.4, 3.9, 3.8499999999999996)","(71.0, 110.0, 103.33333333333333)"
08-12-2022 15:05:29.728523,"(6.5, 9.8, 9.76923076923077)","(31.0, 140.0, 110.0)","(61.0, 110.0, 105.0)","(4.4, 5.8, 5.729411764705882)","(8.5, 13.5, 11.678571428571429)","(15.0, 28.0, 26.22222222222222)","(91.0, 320.0, 200.0)","(2.9, 3.4, 3.3620689655172415)","(3.4, 3.9, 3.8499999999999996)","(71.0, 110.0, 105.0)"
08-12-2022 15:05:31.202743,"(6.5, 10.0, 9.727272727272728)","(31.0, 140.0, 110.0)","(61.0, 120.0, 105.0)","(4.4, 5.8, 5.729411764705882)","(8.5, 13.5, 11.678571428571429)","(15.0, 28.0, 24.8)","(91.0, 320.0, 246.66666666666669)","(2.9, 3.4, 3.3620689655172415)","(3.4, 3.9, 3.8499999999999996)","(71.0, 120.0, 105.0)"
08-12-2022 15:05:32.787713,"(6.5, 9.8, 9.48)","(31.0, 140.0, 110.0)","(61.0, 120.0, 97.5)","(4.4, 5.8, 5.729411764705882)","(8.5, 13.5, 11.476190476190476)","(15.0, 28.0, 24.857142857142858)","(91.0, 380.0, 243.33333333333334)","(2.9, 3.4, 3.3620689655172415)","(3.4, 3.9, 3.8499999999999996)","(71.0, 120.0, 103.33333333333333)"
08-12-2022 15:05:34.382514,"(6.5, 9.8, 9.4)","(31.0, 140.0, 110.0)","(61.0, 120.0, 101.25)","(4.4, 5.8, 5.729411764705882)","(8.5, 13.5, 11.476190476190476)","(15.0, 27.0, 25.125)","(91.0, 370.0, 243.33333333333334)","(2.9, 3.4, 3.3620689655172415)","(3.4, 3.9, 3.8468085106382977)","(71.0, 110.0, 105.0)"
08-12-2022 15:05:36.061881,"(6.5, 9.8, 9.44)","(31.0, 140.0, 113.33333333333333)","(61.0, 110.0, 105.0)","(4.4, 5.8, 5.6)","(8.5, 13.5, 12.25)","(15.0, 27.0, 24.444444444444443)","(91.0, 370.0, 243.33333333333334)","(2.9, 3.4, 3.2916666666666665)","(3.4, 3.9, 3.8431372549019605)","(71.0, 120.0, 105.0)"
08-12-2022 15:05:37.538459,"(6.5, 9.8, 9.9)","(31.0, 140.0, 113.33333333333333)","(61.0, 120.0, 105.0)","(4.4, 5.8, 5.642857142857143)","(8.5, 13.0, 12.0)","(15.0, 28.0, 24.5)","(91.0, 370.0, 275.0)","(2.9, 3.4, 3.3113636363636365)","(3.4, 3.9, 3.8452830188679243)","(71.0, 120.0, 97.5)"
08-12-2022 15:05:39.179844,"(6.5, 10.0, 9.600000000000001)","(31.0, 140.0, 113.33333333333333)","(61.0, 120.0, 97.5)","(4.4, 5.7, 5.638461538461538)","(8.5, 12.5, 12.0)","(15.0, 27.0, 25.928571428571427)","(91.0, 370.0, 243.33333333333334)","(2.9, 3.4, 3.3113636363636365)","(3.4, 3.95, 3.89)","(71.0, 110.0, 106.25)"
08-12-2022 15:05:40.651853,"(6.5, 9.8, 9.745454545454546)","(31.0, 140.0, 113.33333333333333)","(61.0, 120.0, 101.25)","(4.4, 5.8, 5.5375)","(8.5, 12.5, 11.9)","(15.0, 27.0, 25.6)","(91.0, 370.0, 243.33333333333334)","(2.9, 3.4, 3.3113636363636365)","(3.4, 3.95, 3.82)","(71.0, 110.0, 111.11111111111111)"
08-12-2022 15:05:42.103845,"(6.5, 9.8, 9.745454545454546)","(31.0, 140.0, 113.33333333333333)","(61.0, 110.0, 86.66666666666667)","(4.4, 5.8, 5.575)","(8.5, 12.5, 11.9)","(15.0, 28.0, 25.6)","(91.0, 370.0, 243.33333333333334)","(2.9, 3.4, 3.2852941176470587)","(3.4, 3.9, 3.82)","(71.0, 120.0, 100.0)"
08-12-2022 15:05:43.593757,"(6.5, 9.8, 9.76842105263158)","(31.0, 140.0, 113.33333333333333)","(61.0, 110.0, 86.66666666666667)","(4.4, 5.8, 5.508196721311475)","(8.5, 12.5, 11.9)","(15.0, 28.0, 25.6)","(91.0, 370.0, 243.33333333333334)","(2.9, 3.4, 3.2142857142857144)","(3.4, 3.9, 3.82)","(71.0, 120.0, 100.0)"
08-12-2022 15:05:45.047856,"(6.5, 9.8, 9.757142857142858)","(31.0, 140.0, 113.33333333333333)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.870967741935484)","(8.5, 12.5, 11.9)","(15.0, 28.0, 25.6)","(91.0, 370.0, 243.33333333333334)","(2.9, 3.4, 3.2866666666666666)","(3.4, 3.9, 3.82)","(71.0, 110.0, 100.0)"
08-12-2022 15:05:46.540056,"(6.5, 9.8, 9.65)","(31.0, 140.0, 113.33333333333333)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.870967741935484)","(8.5, 12.5, 11.9)","(15.0, 28.0, 24.363636363636363)","(91.0, 370.0, 243.33333333333334)","(2.9, 3.4, 3.3263157894736843)","(3.4, 3.9, 3.82)","(61.0, 110.0, 133.33333333333334)"
08-12-2022 15:05:47.997977,"(6.5, 9.8, 9.65)","(31.0, 140.0, 113.33333333333333)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.870967741935484)","(8.5, 12.5, 11.9)","(15.0, 28.0, 21.77777777777778)","(91.0, 370.0, 275.0)","(2.9, 3.4, 3.2869565217391306)","(3.4, 3.9, 3.817391304347826)","(61.0, 160.0, 120.0)"
08-12-2022 15:05:49.433097,"(6.5, 9.8, 9.64)","(31.0, 140.0, 113.33333333333333)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.870967741935484)","(8.5, 12.5, 11.9)","(15.0, 28.0, 21.77777777777778)","(91.0, 370.0, 275.0)","(2.9, 3.4, 3.296511627906977)","(3.4, 3.9, 3.817391304347826)","(61.0, 140.0, 120.0)"
08-12-2022 15:05:50.835692,"(6.5, 9.8, 9.64)","(31.0, 140.0, 113.33333333333333)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.870967741935484)","(8.5, 12.5, 11.9)","(15.0, 28.0, 23.4)","(91.0, 370.0, 275.0)","(2.9, 3.45, 3.3874999999999997)","(3.4, 3.9, 3.817391304347826)","(61.0, 140.0, 105.0)"
08-12-2022 15:05:52.318106,"(6.5, 9.8, 9.700000000000001)","(31.0, 140.0, 113.33333333333333)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.870967741935484)","(8.5, 12.5, 11.9)","(15.0, 27.0, 23.0)","(91.0, 370.0, 243.33333333333334)","(2.9, 3.4, 3.36875)","(3.4, 3.9, 3.82)","(61.0, 130.0, 105.0)"
08-12-2022 15:05:53.769525,"(6.5, 9.8, 9.700000000000001)","(31.0, 140.0, 137.03703703703704)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.870967741935484)","(8.5, 12.5, 11.9)","(15.0, 27.0, 23.0)","(91.0, 370.0, 216.0)","(2.9, 3.4, 3.28125)","(3.4, 3.9, 3.817391304347826)","(61.0, 130.0, 100.0)"
08-12-2022 15:05:55.169572,"(6.5, 9.8, 9.5)","(31.0, 140.0, 135.29411764705884)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.870967741935484)","(8.5, 12.5, 11.9)","(15.0, 27.0, 25.2)","(91.0, 360.0, 204.28571428571428)","(2.9, 3.45, 3.282)","(3.4, 3.9, 3.817391304347826)","(61.0, 130.0, 106.66666666666667)"
08-12-2022 15:05:56.547237,"(6.5, 9.6, 9.2)","(31.0, 140.0, 135.29411764705884)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.870967741935484)","(8.5, 12.5, 11.9)","(15.0, 27.0, 25.2)","(91.0, 350.0, 204.28571428571428)","(2.9, 3.45, 3.282)","(3.4, 3.9, 3.81)","(61.0, 120.0, 108.0)"
08-12-2022 15:05:58.023472,"(6.5, 9.6, 9.371428571428572)","(31.0, 140.0, 133.84615384615384)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.870967741935484)","(8.5, 12.5, 11.9)","(15.0, 27.0, 25.2)","(91.0, 350.0, 204.28571428571428)","(2.9, 3.45, 3.2185714285714284)","(3.4, 3.85, 3.81)","(61.0, 150.0, 104.0)"
08-12-2022 15:05:59.488402,"(6.5, 9.6, 9.0)","(31.0, 140.0, 137.03703703703704)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.870967741935484)","(8.5, 12.5, 12.071428571428571)","(15.0, 27.0, 25.2)","(91.0, 350.0, 250.0)","(2.9, 3.45, 3.2423076923076923)","(3.4, 3.85, 3.7666666666666666)","(61.0, 140.0, 126.66666666666666)"
08-12-2022 15:06:00.899595,"(6.5, 9.6, 9.2)","(31.0, 140.0, 137.03703703703704)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.870967741935484)","(8.5, 12.5, 12.071428571428571)","(15.0, 27.0, 24.6)","(91.0, 340.0, 233.33333333333334)","(2.9, 3.45, 3.2423076923076923)","(3.4, 3.8, 3.7666666666666666)","(61.0, 150.0, 136.0)"
08-12-2022 15:06:02.311399,"(6.5, 9.4, 9.2)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.870967741935484)","(8.5, 12.5, 12.071428571428571)","(15.0, 27.0, 24.6)","(91.0, 340.0, 230.0)","(2.9, 3.45, 3.196875)","(3.4, 3.8, 3.7666666666666666)","(61.0, 150.0, 136.0)"
08-12-2022 15:06:03.709019,"(6.5, 9.4, 9.100000000000001)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.9259259259259265)","(8.5, 12.5, 12.071428571428571)","(15.0, 27.0, 23.285714285714285)","(91.0, 330.0, 230.0)","(2.9, 3.45, 3.1790322580645163)","(3.4, 3.8, 3.7666666666666666)","(61.0, 150.0, 120.0)"
08-12-2022 15:06:05.171303,"(6.5, 9.4, 9.100000000000001)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.9259259259259265)","(8.5, 12.5, 11.9)","(15.0, 26.0, 23.40909090909091)","(91.0, 330.0, 230.0)","(2.9, 3.45, 3.3)","(3.4, 3.8, 3.7666666666666666)","(61.0, 150.0, 130.0)"
08-12-2022 15:06:06.608580,"(6.5, 9.4, 9.100000000000001)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.9259259259259265)","(8.5, 12.5, 11.9)","(15.0, 26.0, 23.40909090909091)","(91.0, 330.0, 223.33333333333334)","(2.9, 3.4, 3.3166666666666664)","(3.4, 3.8, 3.7666666666666666)","(61.0, 150.0, 112.5)"
08-12-2022 15:06:08.013989,"(6.5, 9.6, 9.457142857142857)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.9259259259259265)","(8.5, 12.5, 11.9)","(15.0, 26.0, 23.46153846153846)","(91.0, 330.0, 223.33333333333334)","(2.9, 3.4, 3.2125)","(3.4, 3.8, 3.7666666666666666)","(61.0, 150.0, 112.5)"
08-12-2022 15:06:09.412237,"(6.5, 9.6, 9.457142857142857)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.9259259259259265)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 23.5)","(91.0, 330.0, 223.33333333333334)","(2.9, 3.4, 3.2125)","(3.4, 3.8, 3.7666666666666666)","(61.0, 150.0, 126.66666666666666)"
08-12-2022 15:06:11.087667,"(6.5, 9.6, 9.5)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.9259259259259265)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 23.5)","(91.0, 330.0, 230.0)","(2.9, 3.4, 3.2125)","(3.4, 3.8, 3.7666666666666666)","(61.0, 150.0, 136.0)"
08-12-2022 15:06:12.746182,"(6.5, 9.6, 9.200000000000001)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.9262500000000005)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 23.5)","(91.0, 330.0, 230.0)","(2.9, 3.4, 3.25)","(3.4, 3.8, 3.775)","(61.0, 150.0, 136.0)"
08-12-2022 15:06:14.173386,"(6.5, 9.8, 9.200000000000001)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.829464285714286)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 23.642857142857142)","(91.0, 330.0, 245.0)","(2.9, 3.4, 3.2846153846153845)","(3.4, 3.8, 3.775)","(61.0, 150.0, 103.33333333333333)"
08-12-2022 15:06:15.547286,"(6.5, 9.6, 9.371428571428572)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 5.9, 5.831304347826087)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 21.416666666666668)","(91.0, 330.0, 245.0)","(2.9, 3.4, 3.2529411764705882)","(3.4, 3.8, 3.775)","(61.0, 140.0, 112.0)"
08-12-2022 15:06:16.981818,"(6.5, 9.6, 9.371428571428572)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 5.9, 5.831304347826087)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 23.25)","(91.0, 330.0, 245.0)","(2.9, 3.4, 3.275)","(3.4, 3.8, 3.783333333333333)","(61.0, 130.0, 118.0)"
08-12-2022 15:06:18.455569,"(6.5, 9.6, 9.28)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 5.9, 5.831304347826087)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.285714285714285)","(91.0, 330.0, 245.0)","(2.9, 3.4, 3.3166666666666664)","(3.4, 3.85, 3.7333333333333334)","(61.0, 140.0, 118.0)"
08-12-2022 15:06:19.893326,"(6.5, 9.6, 9.100000000000001)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 5.9, 5.831304347826087)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.285714285714285)","(91.0, 330.0, 223.33333333333334)","(2.9, 3.4, 3.3193548387096774)","(3.4, 3.75, 3.7333333333333334)","(61.0, 140.0, 112.0)"
08-12-2022 15:06:21.272175,"(6.5, 9.8, 9.100000000000001)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 5.9, 5.6499999999999995)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.285714285714285)","(91.0, 330.0, 223.33333333333334)","(2.9, 3.4, 3.2823529411764705)","(3.4, 3.75, 3.7333333333333334)","(61.0, 130.0, 112.0)"
08-12-2022 15:06:22.628744,"(6.5, 9.8, 9.100000000000001)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 5.8, 5.720930232558139)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.285714285714285)","(91.0, 330.0, 223.33333333333334)","(2.9, 3.4, 3.24375)","(3.4, 3.75, 3.74)","(61.0, 130.0, 118.0)"
08-12-2022 15:06:24.023874,"(6.5, 9.8, 9.100000000000001)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.739130434782608)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.285714285714285)","(91.0, 330.0, 223.33333333333334)","(2.9, 3.4, 3.2684210526315787)","(3.4, 3.75, 3.74)","(61.0, 140.0, 118.0)"
08-12-2022 15:06:25.400575,"(6.5, 9.8, 9.7)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.739130434782608)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.285714285714285)","(91.0, 330.0, 223.33333333333334)","(2.9, 3.4, 3.261111111111111)","(3.4, 3.75, 3.74)","(61.0, 140.0, 103.33333333333333)"
08-12-2022 15:06:26.775253,"(6.5, 10.0, 9.985714285714286)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.7106382978723405)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.285714285714285)","(91.0, 330.0, 223.33333333333334)","(2.9, 3.4, 3.2214285714285715)","(3.4, 3.75, 3.7375)","(61.0, 140.0, 118.0)"
08-12-2022 15:06:28.054259,"(6.5, 10.0, 9.985714285714286)","(31.0, 140.0, 128.57142857142858)","(61.0, 110.0, 86.66666666666667)","(4.4, 6.0, 5.7106382978723405)","(8.5, 12.5, 12.071428571428571)","(15.0, 26.0, 24.285714285714285)","(91.0, 330.0, 223.33333333333334)","(2.9, 3.4, 3.2888888888888888)","(3.4, 3.75, 3.7375)","(61.0, 140.0, 118.0)"
