,Jess For Kicks,Holy Pink,Supersnake,Ballymena,Ultimate Breeze,Americas Woman,Red Priestess,Mi Yayis,My Bridget Verdot
06-01-2023 10:59:11.813727,"(20.0, 24.0, 21.571428571428573)","(8.5, 13.0, 12.5125)","(26.0, 55.0, 45.72727272727273)","(21.0, 32.0, 23.75)","(21.0, 42.0, 39.333333333333336)","(7.5, 9.2, 8.635294117647058)","(1.9, 2.46, 2.424)","(3.4, 4.2, 4.143307086614174)","(26.0, 220.0, 177.14285714285714)"
06-01-2023 10:59:12.863545,"(20.0, 24.0, 21.571428571428573)","(8.5, 13.0, 12.5125)","(26.0, 55.0, 45.72727272727273)","(21.0, 32.0, 22.6)","(21.0, 42.0, 38.8)","(7.5, 9.2, 8.635294117647058)","(1.9, 2.46, 2.424)","(3.4, 4.2, 4.143307086614174)","(31.0, 220.0, 177.14285714285714)"
06-01-2023 10:59:13.946939,"(20.0, 24.0, 21.571428571428573)","(8.5, 13.0, 12.5125)","(26.0, 55.0, 45.72727272727273)","(21.0, 29.0, 23.57142857142857)","(21.0, 42.0, 39.333333333333336)","(7.5, 9.2, 8.635294117647058)","(1.9, 2.46, 2.4257142857142857)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 177.14285714285714)"
06-01-2023 10:59:15.056729,"(20.0, 24.0, 21.782608695652172)","(8.5, 13.0, 12.546511627906977)","(26.0, 55.0, 42.4)","(21.0, 29.0, 27.18181818181818)","(21.0, 42.0, 40.54545454545455)","(7.5, 9.2, 8.89090909090909)","(1.9, 2.46, 2.432)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 208.46153846153845)"
06-01-2023 10:59:16.240180,"(20.0, 24.0, 22.178571428571427)","(8.5, 13.0, 12.546511627906977)","(26.0, 50.0, 49.07692307692308)","(21.0, 28.0, 23.25)","(21.0, 42.0, 40.54545454545455)","(7.5, 9.4, 9.066666666666666)","(1.9, 2.46, 2.4097142857142857)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 187.77777777777777)"
06-01-2023 10:59:17.363761,"(20.0, 24.0, 22.178571428571427)","(8.5, 13.0, 12.546511627906977)","(26.0, 50.0, 48.333333333333336)","(21.0, 27.0, 23.25)","(21.0, 42.0, 40.54545454545455)","(7.5, 9.2, 9.066666666666666)","(1.9, 2.46, 2.4097142857142857)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 187.77777777777777)"
06-01-2023 10:59:18.518079,"(20.0, 24.0, 23.357142857142858)","(8.5, 13.0, 12.546511627906977)","(26.0, 50.0, 46.81818181818182)","(21.0, 27.0, 21.333333333333332)","(21.0, 42.0, 40.54545454545455)","(7.5, 9.2, 9.066666666666666)","(1.9, 2.46, 2.432)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 187.77777777777777)"
06-01-2023 10:59:19.638072,"(20.0, 24.0, 23.5)","(8.5, 13.0, 12.546511627906977)","(26.0, 55.0, 46.81818181818182)","(21.0, 26.0, 20.375)","(21.0, 42.0, 39.0)","(7.5, 9.2, 9.066666666666666)","(1.9, 2.46, 2.432)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 150.0)"
06-01-2023 10:59:20.708268,"(20.0, 24.0, 23.307692307692307)","(8.5, 13.0, 12.546511627906977)","(26.0, 55.0, 46.81818181818182)","(21.0, 26.0, 21.8)","(21.0, 42.0, 39.0)","(7.5, 9.2, 9.066666666666666)","(1.9, 2.46, 2.3994999999999997)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 150.0)"
06-01-2023 10:59:21.787621,"(20.0, 24.0, 23.470588235294116)","(8.5, 13.0, 12.546511627906977)","(26.0, 55.0, 46.81818181818182)","(21.0, 25.0, 18.181818181818183)","(21.0, 42.0, 39.0)","(7.5, 9.2, 9.105263157894736)","(1.9, 2.44, 2.3994999999999997)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 150.0)"
06-01-2023 10:59:22.869651,"(20.0, 24.0, 23.470588235294116)","(8.5, 13.0, 12.546511627906977)","(26.0, 55.0, 45.25)","(21.0, 25.0, 21.2)","(21.0, 42.0, 39.0)","(7.5, 9.4, 9.184615384615384)","(1.9, 2.44, 2.3994999999999997)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 150.0)"
06-01-2023 10:59:23.975925,"(20.0, 24.0, 23.470588235294116)","(8.5, 13.0, 12.546511627906977)","(26.0, 55.0, 45.25)","(21.0, 24.0, 19.333333333333332)","(21.0, 42.0, 38.285714285714285)","(7.5, 9.4, 9.095238095238095)","(1.9, 2.44, 2.3994999999999997)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 150.0)"
06-01-2023 10:59:25.134673,"(20.0, 24.0, 23.142857142857142)","(8.5, 13.0, 12.546511627906977)","(26.0, 55.0, 45.25)","(21.0, 23.0, 19.333333333333332)","(21.0, 44.0, 40.19047619047619)","(7.5, 9.4, 9.095238095238095)","(1.9, 2.44, 2.404782608695652)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 188.88888888888889)"
06-01-2023 10:59:26.192043,"(20.0, 24.0, 23.333333333333332)","(8.5, 13.0, 12.546511627906977)","(26.0, 55.0, 45.25)","(21.0, 23.0, 19.333333333333332)","(21.0, 44.0, 40.19047619047619)","(7.5, 9.4, 9.095238095238095)","(1.9, 2.44, 2.404782608695652)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 188.88888888888889)"
06-01-2023 10:59:27.253420,"(20.0, 24.0, 23.333333333333332)","(8.5, 13.0, 12.546511627906977)","(26.0, 55.0, 45.25)","(21.0, 23.0, 19.333333333333332)","(21.0, 44.0, 40.19047619047619)","(7.5, 9.4, 9.162962962962963)","(1.9, 2.44, 2.404782608695652)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 188.88888888888889)"
06-01-2023 10:59:28.299805,"(20.0, 24.0, 23.333333333333332)","(8.5, 13.0, 12.546511627906977)","(26.0, 55.0, 45.25)","(21.0, 23.0, 18.1)","(21.0, 44.0, 37.6)","(7.5, 9.4, 9.133333333333333)","(1.9, 2.44, 2.416176470588235)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 188.88888888888889)"
06-01-2023 10:59:29.425713,"(20.0, 26.0, 23.77777777777778)","(8.5, 13.0, 12.277777777777779)","(26.0, 55.0, 40.42857142857143)","(21.0, 19.0, 18.1)","(21.0, 44.0, 37.6)","(7.5, 9.4, 9.105263157894736)","(1.9, 2.44, 2.416176470588235)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 188.88888888888889)"
06-01-2023 10:59:30.591279,"(20.0, 26.0, 23.77777777777778)","(8.5, 13.0, 12.277777777777779)","(26.0, 55.0, 42.0)","(21.0, 19.0, 18.1)","(21.0, 44.0, 37.6)","(7.5, 9.2, 9.11)","(1.9, 2.44, 2.416176470588235)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 188.88888888888889)"
06-01-2023 10:59:31.732242,"(20.0, 26.0, 23.77777777777778)","(8.5, 13.0, 12.277777777777779)","(26.0, 50.0, 48.4)","(21.0, 19.0, 17.8)","(21.0, 44.0, 39.55555555555556)","(7.5, 9.2, 9.11)","(1.9, 2.44, 2.448)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 180.0)"
06-01-2023 10:59:32.858266,"(20.0, 26.0, 23.77777777777778)","(8.5, 13.0, 12.277777777777779)","(26.0, 50.0, 48.4)","(21.0, 19.0, 17.8)","(21.0, 44.0, 39.55555555555556)","(7.5, 9.2, 9.0)","(1.9, 2.46, 2.454285714285714)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 180.0)"
06-01-2023 10:59:34.008058,"(20.0, 26.0, 24.4375)","(8.5, 13.0, 12.546511627906977)","(26.0, 50.0, 48.4)","(21.0, 19.0, 17.8)","(21.0, 44.0, 36.0)","(7.5, 9.2, 9.028571428571428)","(1.9, 2.48, 2.4529411764705884)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 183.75)"
06-01-2023 10:59:35.102760,"(20.0, 26.0, 24.4375)","(8.5, 13.0, 12.546511627906977)","(26.0, 50.0, 48.0)","(21.0, 19.0, 17.772727272727273)","(21.0, 44.0, 37.6)","(7.5, 9.2, 9.028571428571428)","(1.9, 2.5, 2.4407407407407407)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 175.0)"
06-01-2023 10:59:36.174924,"(20.0, 26.0, 23.142857142857142)","(8.5, 13.0, 12.546511627906977)","(26.0, 50.0, 48.0)","(21.0, 19.0, 17.772727272727273)","(21.0, 44.0, 37.6)","(7.5, 9.2, 9.049999999999999)","(1.9, 2.5, 2.4407407407407407)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 175.0)"
06-01-2023 10:59:37.193441,"(20.0, 26.0, 23.142857142857142)","(8.5, 13.0, 12.546511627906977)","(26.0, 50.0, 48.0)","(21.0, 19.0, 17.772727272727273)","(21.0, 44.0, 37.6)","(7.5, 9.2, 9.049999999999999)","(1.9, 2.5, 2.4407407407407407)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 175.0)"
06-01-2023 10:59:38.203030,"(20.0, 26.0, 23.142857142857142)","(8.5, 13.0, 12.546511627906977)","(26.0, 50.0, 48.0)","(21.0, 19.0, 17.772727272727273)","(21.0, 44.0, 37.6)","(7.5, 9.2, 9.049999999999999)","(1.9, 2.5, 2.4407407407407407)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 175.0)"
06-01-2023 10:59:39.276714,"(20.0, 26.0, 23.142857142857142)","(8.5, 13.0, 12.546511627906977)","(26.0, 50.0, 48.0)","(21.0, 19.0, 17.772727272727273)","(21.0, 44.0, 37.6)","(7.5, 9.2, 9.049999999999999)","(1.9, 2.5, 2.4407407407407407)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 175.0)"
06-01-2023 10:59:40.375829,"(20.0, 26.0, 23.142857142857142)","(8.5, 13.0, 12.546511627906977)","(26.0, 50.0, 48.0)","(17.0, 19.0, 17.772727272727273)","(21.0, 44.0, 37.6)","(7.5, 9.2, 9.049999999999999)","(1.9, 2.5, 2.4299999999999997)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 175.0)"
06-01-2023 10:59:41.469051,"(20.0, 25.0, 22.285714285714285)","(8.5, 13.0, 12.576086956521738)","(26.0, 50.0, 49.6)","(17.0, 19.0, 17.772727272727273)","(21.0, 44.0, 41.793103448275865)","(7.5, 9.2, 9.049999999999999)","(1.9, 2.5, 2.4299999999999997)","(3.4, 4.2, 4.147826086956522)","(31.0, 220.0, 204.44444444444446)"
06-01-2023 10:59:42.584980,"(20.0, 25.0, 22.696969696969695)","(8.5, 13.0, 12.576086956521738)","(26.0, 55.0, 51.88)","(17.0, 19.0, 17.8)","(21.0, 44.0, 41.241379310344826)","(7.5, 9.2, 8.96923076923077)","(1.9, 2.5, 2.4811111111111113)","(3.4, 4.2, 4.1387755102040815)","(31.0, 220.0, 204.44444444444446)"
06-01-2023 10:59:43.661337,"(20.0, 25.0, 22.696969696969695)","(8.5, 13.0, 12.546511627906977)","(26.0, 55.0, 51.88)","(17.0, 19.0, 17.6)","(21.0, 44.0, 41.241379310344826)","(7.5, 9.2, 8.91875)","(1.9, 2.52, 2.4976470588235293)","(3.4, 4.2, 4.1387755102040815)","(31.0, 220.0, 204.44444444444446)"
06-01-2023 10:59:44.769610,"(20.0, 24.0, 23.210526315789473)","(8.5, 13.0, 12.546511627906977)","(26.0, 55.0, 51.88)","(17.0, 19.0, 18.0)","(21.0, 44.0, 41.0)","(7.5, 9.2, 8.966666666666667)","(1.9, 2.54, 2.4846153846153847)","(3.4, 4.2, 4.1375)","(31.0, 220.0, 210.66666666666669)"
06-01-2023 10:59:45.899742,"(20.0, 24.0, 22.35483870967742)","(8.5, 13.0, 12.546511627906977)","(26.0, 55.0, 51.88)","(17.0, 19.5, 18.25)","(21.0, 42.0, 41.0)","(7.5, 9.2, 9.072)","(1.9, 2.54, 2.4846153846153847)","(3.4, 4.2, 4.1375)","(31.0, 220.0, 210.66666666666669)"
06-01-2023 10:59:46.987977,"(20.0, 24.0, 22.35483870967742)","(8.5, 13.0, 12.571428571428571)","(26.0, 55.0, 51.88)","(17.0, 19.5, 18.25)","(21.0, 42.0, 41.0)","(7.5, 9.2, 8.799999999999999)","(1.9, 2.54, 2.5047058823529413)","(3.4, 4.2, 4.1375)","(31.0, 220.0, 210.66666666666669)"
06-01-2023 10:59:48.068032,"(20.0, 24.0, 22.35483870967742)","(8.5, 13.0, 12.6)","(26.0, 55.0, 51.88)","(17.0, 19.5, 18.875)","(21.0, 42.0, 41.0)","(7.5, 9.2, 8.799999999999999)","(1.9, 2.54, 2.5047058823529413)","(3.4, 4.2, 4.1375)","(31.0, 220.0, 193.75)"
06-01-2023 10:59:49.202848,"(20.0, 24.0, 22.35483870967742)","(8.5, 13.0, 12.6)","(26.0, 55.0, 51.88)","(17.0, 19.0, 18.5)","(21.0, 42.0, 39.6)","(7.5, 9.2, 8.799999999999999)","(1.9, 2.54, 2.522222222222222)","(3.4, 4.2, 4.1375)","(31.0, 210.0, 193.75)"
06-01-2023 10:59:50.277313,"(20.0, 24.0, 22.35483870967742)","(8.5, 13.0, 12.6)","(26.0, 55.0, 51.88)","(17.0, 19.0, 18.5)","(21.0, 40.0, 39.6)","(7.5, 9.2, 8.799999999999999)","(1.9, 2.54, 2.51)","(3.4, 4.2, 4.1375)","(31.0, 210.0, 187.05882352941177)"
06-01-2023 10:59:51.324406,"(20.0, 24.0, 22.35483870967742)","(8.5, 13.0, 12.6)","(26.0, 55.0, 51.88)","(17.0, 19.0, 18.5)","(21.0, 40.0, 39.6)","(7.5, 9.2, 8.799999999999999)","(1.9, 2.54, 2.523448275862069)","(3.4, 4.2, 4.1375)","(31.0, 210.0, 192.0)"
06-01-2023 10:59:52.359951,"(20.0, 24.0, 22.35483870967742)","(8.5, 13.0, 12.6)","(26.0, 55.0, 51.88)","(19.0, 19.0, 18.5)","(21.0, 40.0, 39.6)","(7.5, 9.2, 8.799999999999999)","(1.9, 2.54, 2.523448275862069)","(3.4, 4.2, 4.1375)","(31.0, 200.0, 185.0)"
06-01-2023 10:59:53.384468,"(20.0, 24.0, 22.35483870967742)","(8.5, 12.5, 12.231707317073171)","(26.0, 55.0, 51.88)","(19.0, 22.0, 21.928571428571427)","(21.0, 40.0, 39.6)","(7.5, 9.2, 8.799999999999999)","(1.9, 2.54, 2.523448275862069)","(3.4, 4.2, 4.1375)","(31.0, 200.0, 185.0)"
06-01-2023 10:59:54.434066,"(20.0, 24.0, 22.35483870967742)","(8.5, 12.5, 12.231707317073171)","(26.0, 55.0, 52.111111111111114)","(19.0, 22.0, 21.573170731707318)","(21.0, 40.0, 40.857142857142854)","(7.5, 9.2, 8.799999999999999)","(1.9, 2.54, 2.511764705882353)","(3.4, 4.2, 4.1375)","(31.0, 200.0, 174.28571428571428)"
06-01-2023 10:59:55.585767,"(20.0, 24.0, 22.35483870967742)","(8.5, 12.5, 12.231707317073171)","(26.0, 55.0, 52.111111111111114)","(18.0, 22.0, 21.573170731707318)","(21.0, 42.0, 40.857142857142854)","(7.5, 9.2, 8.799999999999999)","(1.9, 2.54, 2.4971428571428573)","(3.4, 4.2, 4.1375)","(31.0, 190.0, 174.28571428571428)"
06-01-2023 10:59:56.750717,"(20.0, 24.0, 22.35483870967742)","(8.5, 12.5, 12.231707317073171)","(26.0, 55.0, 52.111111111111114)","(18.0, 22.0, 21.573170731707318)","(21.0, 42.0, 40.285714285714285)","(7.5, 9.2, 8.777777777777777)","(1.9, 2.5, 2.4971428571428573)","(3.4, 4.2, 4.1375)","(31.0, 190.0, 168.0)"
06-01-2023 10:59:57.893116,"(20.0, 24.0, 22.35483870967742)","(8.5, 12.5, 12.231707317073171)","(26.0, 55.0, 52.111111111111114)","(18.0, 22.0, 21.573170731707318)","(21.0, 42.0, 39.6)","(7.5, 9.0, 8.777777777777777)","(1.9, 2.5, 2.4971428571428573)","(3.4, 4.2, 4.1375)","(31.0, 190.0, 168.0)"
06-01-2023 10:59:58.992188,"(20.0, 24.0, 22.35483870967742)","(8.5, 12.5, 12.231707317073171)","(26.0, 55.0, 52.111111111111114)","(18.0, 22.0, 21.573170731707318)","(21.0, 42.0, 39.6)","(7.5, 9.0, 8.777777777777777)","(1.9, 2.5, 2.4971428571428573)","(3.4, 4.2, 4.1375)","(31.0, 190.0, 172.30769230769232)"
06-01-2023 11:00:00.120626,"(20.0, 24.0, 22.35483870967742)","(8.5, 12.5, 12.231707317073171)","(26.0, 55.0, 45.25)","(18.0, 22.0, 21.573170731707318)","(21.0, 42.0, 39.6)","(7.5, 9.0, 8.777777777777777)","(1.9, 2.5, 2.4971428571428573)","(3.4, 4.2, 4.1375)","(31.0, 180.0, 165.71428571428572)"
06-01-2023 11:00:01.299251,"(20.0, 24.0, 22.35483870967742)","(8.5, 12.5, 12.181818181818182)","(26.0, 55.0, 45.72727272727273)","(18.0, 22.0, 21.573170731707318)","(21.0, 42.0, 39.6)","(7.5, 9.0, 8.777777777777777)","(1.9, 2.5, 2.4971428571428573)","(3.4, 4.2, 4.1375)","(31.0, 180.0, 165.71428571428572)"
06-01-2023 11:00:02.363775,"(20.0, 24.0, 22.35483870967742)","(8.5, 12.5, 12.181818181818182)","(26.0, 55.0, 45.72727272727273)","(18.0, 22.0, 21.573170731707318)","(21.0, 42.0, 39.6)","(7.5, 9.0, 8.777777777777777)","(1.9, 2.5, 2.4971428571428573)","(3.4, 4.2, 4.1375)","(31.0, 180.0, 172.30769230769232)"
06-01-2023 11:00:03.449447,"(20.0, 24.0, 22.35483870967742)","(8.5, 12.5, 12.174418604651162)","(26.0, 55.0, 45.72727272727273)","(18.0, 22.0, 21.593023255813954)","(21.0, 42.0, 39.6)","(7.5, 9.0, 8.777777777777777)","(1.9, 2.5, 2.4971428571428573)","(3.4, 4.2, 4.1375)","(31.0, 180.0, 172.30769230769232)"
06-01-2023 11:00:04.496054,"(20.0, 24.0, 22.35483870967742)","(8.5, 12.5, 12.181818181818182)","(26.0, 55.0, 45.72727272727273)","(18.0, 22.0, 21.593023255813954)","(21.0, 42.0, 39.42857142857143)","(7.5, 9.0, 8.777777777777777)","(1.9, 2.5, 2.494285714285714)","(3.4, 4.2, 4.1375)","(31.0, 180.0, 163.33333333333334)"
06-01-2023 11:00:05.561352,"(20.0, 24.0, 22.35483870967742)","(8.5, 12.5, 12.181818181818182)","(26.0, 55.0, 49.631578947368425)","(18.0, 22.0, 21.593023255813954)","(21.0, 42.0, 39.42857142857143)","(7.5, 9.0, 8.777777777777777)","(1.9, 2.5, 2.4784615384615383)","(3.4, 4.2, 4.1375)","(31.0, 180.0, 163.33333333333334)"
06-01-2023 11:00:06.573166,"(20.0, 23.0, 21.761904761904763)","(8.5, 12.5, 12.181818181818182)","(26.0, 55.0, 49.631578947368425)","(18.0, 22.0, 21.593023255813954)","(21.0, 42.0, 39.42857142857143)","(7.5, 9.0, 8.777777777777777)","(1.9, 2.5, 2.4784615384615383)","(3.4, 4.2, 4.1375)","(31.0, 180.0, 163.33333333333334)"
06-01-2023 11:00:07.621777,"(20.0, 23.0, 21.761904761904763)","(8.5, 12.5, 12.210526315789474)","(26.0, 55.0, 49.631578947368425)","(18.0, 22.0, 21.593023255813954)","(21.0, 42.0, 39.42857142857143)","(7.5, 9.0, 8.777777777777777)","(1.9, 2.5, 2.4784615384615383)","(3.4, 4.2, 4.1375)","(31.0, 180.0, 144.28571428571428)"
06-01-2023 11:00:08.661475,"(20.0, 23.0, 21.761904761904763)","(8.5, 12.5, 12.210526315789474)","(26.0, 55.0, 49.631578947368425)","(18.0, 22.0, 21.593023255813954)","(21.0, 42.0, 39.42857142857143)","(7.5, 9.0, 8.777777777777777)","(1.9, 2.5, 2.4784615384615383)","(3.4, 4.2, 4.1375)","(31.0, 170.0, 144.28571428571428)"
06-01-2023 11:00:09.750927,"(20.0, 23.0, 21.761904761904763)","(8.5, 12.5, 12.210526315789474)","(26.0, 55.0, 49.631578947368425)","(18.0, 22.0, 21.593023255813954)","(21.0, 42.0, 39.16666666666667)","(7.5, 9.0, 8.777777777777777)","(1.9, 2.5, 2.4784615384615383)","(3.4, 4.2, 4.1375)","(31.0, 170.0, 136.25)"
06-01-2023 11:00:10.862312,"(20.0, 23.0, 21.608695652173914)","(8.5, 12.5, 12.210526315789474)","(26.0, 55.0, 49.631578947368425)","(18.0, 22.0, 21.593023255813954)","(21.0, 40.0, 39.16666666666667)","(7.5, 9.0, 8.777777777777777)","(1.9, 2.5, 2.4784615384615383)","(3.4, 4.2, 4.1375)","(31.0, 170.0, 136.25)"
06-01-2023 11:00:11.918064,"(20.0, 23.0, 21.608695652173914)","(8.5, 12.5, 12.210526315789474)","(26.0, 55.0, 49.631578947368425)","(18.0, 22.0, 21.593023255813954)","(21.0, 40.0, 39.16666666666667)","(7.5, 9.0, 8.777777777777777)","(1.9, 2.5, 2.4784615384615383)","(3.4, 4.2, 4.1375)","(31.0, 170.0, 146.66666666666669)"
06-01-2023 11:00:13.302937,"(20.0, 23.0, 21.608695652173914)","(8.5, 12.5, 12.244186046511627)","(26.0, 55.0, 49.631578947368425)","(18.0, 22.0, 21.593023255813954)","(21.0, 40.0, 38.57142857142857)","(7.5, 9.0, 8.63076923076923)","(1.9, 2.5, 2.4784615384615383)","(3.4, 4.2, 4.075572519083969)","(31.0, 160.0, 137.14285714285714)"
06-01-2023 11:00:14.449744,"(20.0, 23.0, 21.608695652173914)","(8.5, 12.5, 12.244186046511627)","(26.0, 55.0, 49.631578947368425)","(18.0, 22.0, 21.593023255813954)","(21.0, 40.0, 38.69565217391305)","(7.5, 9.0, 8.657142857142857)","(1.9, 2.5, 2.4784615384615383)","(3.4, 4.1, 4.075572519083969)","(31.0, 160.0, 130.0)"
06-01-2023 11:00:15.621402,"(20.0, 23.0, 21.608695652173914)","(8.5, 12.5, 12.244186046511627)","(26.0, 55.0, 49.33333333333333)","(18.0, 22.0, 21.593023255813954)","(21.0, 40.0, 37.6)","(7.5, 9.0, 8.657142857142857)","(1.9, 2.5, 2.4784615384615383)","(3.4, 4.1, 4.073333333333333)","(31.0, 150.0, 123.75)"
06-01-2023 11:00:16.787985,"(20.0, 23.0, 21.608695652173914)","(8.5, 12.5, 12.244186046511627)","(26.0, 55.0, 49.33333333333333)","(18.0, 22.0, 21.593023255813954)","(21.0, 38.0, 35.7)","(7.5, 9.0, 8.657142857142857)","(1.9, 2.5, 2.4784615384615383)","(3.4, 4.1, 4.073333333333333)","(31.0, 150.0, 123.75)"
06-01-2023 11:00:17.956238,"(20.0, 23.0, 21.608695652173914)","(8.5, 12.5, 12.244186046511627)","(26.0, 55.0, 49.33333333333333)","(18.0, 22.0, 20.923076923076923)","(21.0, 36.0, 35.7)","(7.5, 9.0, 8.733333333333333)","(1.9, 2.5, 2.4884931506849317)","(3.4, 4.1, 4.073333333333333)","(31.0, 150.0, 130.0)"
06-01-2023 11:00:19.161388,"(20.0, 23.0, 21.608695652173914)","(8.5, 12.5, 12.244186046511627)","(26.0, 55.0, 49.33333333333333)","(18.0, 22.0, 20.923076923076923)","(21.0, 36.0, 35.7)","(7.5, 9.2, 8.733333333333333)","(1.9, 2.5, 2.4884931506849317)","(3.4, 4.1, 4.075572519083969)","(31.0, 140.0, 130.0)"
06-01-2023 11:00:20.307127,"(20.0, 23.0, 21.608695652173914)","(8.5, 12.5, 12.244186046511627)","(26.0, 55.0, 49.33333333333333)","(18.0, 22.0, 20.923076923076923)","(21.0, 36.0, 35.18181818181818)","(7.5, 9.2, 8.733333333333333)","(1.9, 2.5, 2.4884931506849317)","(3.4, 4.1, 4.073333333333333)","(31.0, 140.0, 122.85714285714286)"
06-01-2023 11:00:21.531967,"(20.0, 23.0, 22.4)","(8.5, 12.5, 11.766666666666667)","(26.0, 55.0, 49.33333333333333)","(18.0, 22.0, 20.923076923076923)","(21.0, 36.0, 35.7)","(7.5, 9.2, 8.733333333333333)","(1.9, 2.5, 2.4884931506849317)","(3.4, 4.1, 4.061538461538461)","(31.0, 140.0, 115.71428571428572)"
06-01-2023 11:00:22.647478,"(20.0, 23.0, 22.4)","(8.5, 12.5, 11.766666666666667)","(26.0, 55.0, 49.33333333333333)","(18.0, 22.0, 20.923076923076923)","(21.0, 36.0, 35.7)","(7.5, 9.2, 8.733333333333333)","(1.9, 2.5, 2.4852631578947366)","(3.4, 4.1, 4.064285714285714)","(31.0, 130.0, 115.71428571428572)"
06-01-2023 11:00:23.741009,"(20.0, 23.0, 22.4)","(8.5, 12.5, 11.583333333333334)","(26.0, 55.0, 49.33333333333333)","(18.0, 22.0, 20.923076923076923)","(21.0, 36.0, 36.0)","(7.5, 9.2, 8.733333333333333)","(1.9, 2.5, 2.4852631578947366)","(3.4, 4.1, 4.064285714285714)","(31.0, 130.0, 115.71428571428572)"
06-01-2023 11:00:24.834645,"(20.0, 23.0, 22.4)","(8.5, 12.5, 11.583333333333334)","(26.0, 55.0, 51.70967741935484)","(18.0, 22.0, 20.923076923076923)","(21.0, 40.0, 38.5)","(7.5, 9.2, 8.733333333333333)","(1.9, 2.5, 2.4697435897435898)","(3.4, 4.1, 4.064285714285714)","(31.0, 130.0, 121.1764705882353)"
06-01-2023 11:00:25.984531,"(20.0, 23.0, 22.4)","(8.5, 12.5, 11.8125)","(26.0, 55.0, 51.70967741935484)","(18.0, 22.0, 20.727272727272727)","(21.0, 42.0, 38.285714285714285)","(7.5, 9.2, 8.733333333333333)","(1.9, 2.48, 2.4697435897435898)","(3.4, 4.1, 4.064285714285714)","(31.0, 130.0, 117.33333333333333)"
06-01-2023 11:00:27.020684,"(20.0, 23.0, 22.4)","(8.5, 12.5, 11.8125)","(26.0, 55.0, 51.8125)","(18.0, 22.0, 20.727272727272727)","(21.0, 40.0, 36.57142857142857)","(7.5, 9.2, 8.9375)","(1.9, 2.48, 2.4697435897435898)","(3.4, 4.1, 4.064285714285714)","(31.0, 120.0, 117.33333333333333)"
06-01-2023 11:00:28.137176,"(20.0, 23.0, 22.4)","(8.5, 12.5, 11.763157894736842)","(26.0, 55.0, 51.8125)","(18.0, 22.0, 21.0)","(21.0, 38.0, 34.857142857142854)","(7.5, 9.2, 8.9375)","(1.9, 2.48, 2.4697435897435898)","(3.4, 4.1, 4.064285714285714)","(31.0, 120.0, 106.25)"
06-01-2023 11:00:29.263820,"(20.0, 23.0, 22.4)","(8.5, 12.5, 11.763157894736842)","(26.0, 55.0, 51.8125)","(18.0, 22.0, 21.125)","(21.0, 36.0, 34.857142857142854)","(7.5, 9.2, 9.0)","(1.9, 2.48, 2.4697435897435898)","(3.4, 4.1, 4.064285714285714)","(31.0, 110.0, 106.25)"
06-01-2023 11:00:30.421458,"(20.0, 23.0, 22.4)","(8.5, 12.5, 12.0)","(26.0, 55.0, 51.8125)","(18.0, 22.0, 21.263157894736842)","(21.0, 36.0, 34.857142857142854)","(7.5, 9.2, 9.0)","(1.9, 2.48, 2.4697435897435898)","(3.4, 4.1, 4.064285714285714)","(31.0, 110.0, 106.25)"
06-01-2023 11:00:31.559006,"(20.0, 23.0, 22.4)","(8.5, 12.5, 12.0)","(26.0, 55.0, 51.8125)","(18.0, 22.0, 21.263157894736842)","(21.0, 36.0, 34.857142857142854)","(7.5, 9.2, 9.0)","(1.9, 2.48, 2.4697435897435898)","(3.4, 4.1, 4.064285714285714)","(31.0, 110.0, 106.25)"
