,Invincible Bay,Always Hapi,Sebastian The Fox,Sachem,Savvy Sovereign,Le Messager,Mr Invincible,Stelvio,Top Arctic,Mortar,Demando,Oamanikka,Friday At Five,Zazster
04-01-2023 15:38:36.101241,"(8.0, 11.0, 10.552884615384615)","(31.0, 55.0, 50.3448275862069)","(10.0, 15.0, 14.805555555555555)","(4.2, 4.5, 4.479900744416874)","(3.3, 3.7, 3.62)","(15.0, 20.0, 19.6)","(16.0, 21.0, 20.03676470588235)","(21.0, 30.0, 29.128205128205128)","(41.0, 70.0, 67.74193548387098)","(51.0, 90.0, 84.73684210526315)","(7.5, 8.4, 8.348214285714286)","(51.0, 65.0, 62.333333333333336)","(41.0, 60.0, 59.10714285714286)","(101.0, 310.0, 223.33333333333334)"
04-01-2023 15:38:37.636676,"(8.0, 11.0, 10.61574074074074)","(31.0, 55.0, 50.3448275862069)","(10.0, 15.0, 14.842105263157894)","(4.2, 4.5, 4.477966101694915)","(3.3, 3.7, 3.62)","(15.0, 20.0, 19.6)","(16.0, 21.0, 19.764150943396228)","(21.0, 30.0, 29.128205128205128)","(41.0, 70.0, 67.74193548387098)","(51.0, 90.0, 86.0)","(7.5, 8.4, 8.348214285714286)","(51.0, 65.0, 61.75)","(41.0, 60.0, 59.10714285714286)","(101.0, 310.0, 223.33333333333334)"
04-01-2023 15:38:39.253220,"(8.0, 11.0, 10.61574074074074)","(31.0, 55.0, 50.3448275862069)","(10.0, 15.0, 14.842105263157894)","(4.2, 4.5, 4.2850241545893715)","(3.3, 3.7, 3.666460905349794)","(15.0, 20.0, 20.16216216216216)","(16.0, 21.0, 20.09027777777778)","(21.0, 30.0, 29.346153846153847)","(41.0, 70.0, 68.57142857142857)","(51.0, 90.0, 88.18181818181819)","(7.5, 8.4, 8.424413145539907)","(51.0, 65.0, 62.27272727272727)","(41.0, 60.0, 61.21621621621622)","(101.0, 310.0, 258.0)"
04-01-2023 15:38:40.779298,"(8.0, 11.0, 10.761146496815286)","(31.0, 55.0, 50.3448275862069)","(10.0, 15.0, 14.795454545454545)","(4.2, 4.3, 4.285)","(3.3, 3.7, 3.670100502512563)","(15.0, 21.0, 20.354166666666668)","(16.0, 21.0, 20.09027777777778)","(21.0, 30.0, 29.346153846153847)","(41.0, 70.0, 67.74193548387098)","(51.0, 90.0, 88.18181818181819)","(7.5, 8.6, 8.434513274336284)","(51.0, 65.0, 62.27272727272727)","(41.0, 65.0, 60.609756097560975)","(101.0, 310.0, 258.0)"
04-01-2023 15:38:42.334099,"(8.0, 11.0, 10.761146496815286)","(31.0, 55.0, 50.3448275862069)","(10.0, 15.0, 14.795454545454545)","(4.2, 4.3, 4.285)","(3.3, 3.7, 3.670100502512563)","(15.0, 21.0, 20.18421052631579)","(16.0, 21.0, 20.09027777777778)","(21.0, 30.0, 29.358490566037737)","(41.0, 70.0, 68.57142857142857)","(51.0, 90.0, 88.18181818181819)","(7.5, 8.6, 8.435454545454546)","(51.0, 65.0, 61.1764705882353)","(41.0, 65.0, 59.857142857142854)","(101.0, 310.0, 258.0)"
04-01-2023 15:38:43.884445,"(8.0, 11.0, 10.761146496815286)","(31.0, 55.0, 50.3448275862069)","(11.0, 15.0, 14.735294117647058)","(4.2, 4.3, 4.297687861271676)","(3.3, 3.7, 3.6902439024390246)","(15.0, 21.0, 20.295454545454547)","(16.0, 21.0, 20.026022304832715)","(21.0, 30.0, 29.306122448979593)","(41.0, 70.0, 68.57142857142857)","(51.0, 90.0, 88.18181818181819)","(7.5, 8.6, 8.443290043290043)","(51.0, 65.0, 61.15384615384615)","(41.0, 65.0, 60.1219512195122)","(101.0, 310.0, 258.0)"
04-01-2023 15:38:45.503791,"(8.0, 11.0, 10.761146496815286)","(31.0, 55.0, 50.303030303030305)","(11.0, 15.0, 14.735294117647058)","(4.2, 4.3, 4.297419354838709)","(3.3, 3.7, 3.7373333333333334)","(15.0, 21.0, 20.295454545454547)","(16.0, 21.0, 20.0187265917603)","(21.0, 30.0, 29.306122448979593)","(41.0, 70.0, 68.57142857142857)","(51.0, 90.0, 88.18181818181819)","(7.5, 8.6, 8.466420664206643)","(51.0, 65.0, 59.666666666666664)","(41.0, 65.0, 60.1219512195122)","(101.0, 310.0, 258.0)"
04-01-2023 15:38:47.022366,"(8.0, 11.0, 10.75)","(31.0, 55.0, 50.303030303030305)","(11.0, 15.0, 14.7)","(4.2, 4.3, 4.294852941176471)","(3.3, 3.75, 3.762)","(15.0, 21.0, 20.295454545454547)","(16.0, 21.0, 20.0187265917603)","(21.0, 30.0, 29.306122448979593)","(41.0, 70.0, 68.57142857142857)","(51.0, 90.0, 88.18181818181819)","(7.5, 8.6, 8.466420664206643)","(51.0, 60.0, 59.666666666666664)","(41.0, 65.0, 57.857142857142854)","(101.0, 310.0, 258.0)"
04-01-2023 15:38:48.584559,"(8.0, 11.0, 10.75)","(31.0, 55.0, 50.303030303030305)","(11.0, 15.0, 14.8125)","(4.2, 4.3, 4.255)","(3.3, 3.8, 3.766820276497696)","(15.0, 21.0, 20.051020408163264)","(16.0, 21.0, 20.0187265917603)","(21.0, 30.0, 29.37037037037037)","(41.0, 70.0, 68.57142857142857)","(61.0, 90.0, 88.18181818181819)","(7.5, 8.6, 8.466420664206643)","(51.0, 60.0, 59.6875)","(41.0, 65.0, 55.18518518518518)","(101.0, 310.0, 258.0)"
04-01-2023 15:38:50.161591,"(8.0, 11.0, 10.75)","(31.0, 55.0, 50.303030303030305)","(11.0, 15.0, 14.419354838709678)","(4.2, 4.3, 4.310714285714286)","(3.3, 3.8, 3.7660377358490567)","(15.0, 21.0, 20.13888888888889)","(16.0, 21.0, 20.0187265917603)","(21.0, 30.0, 29.37037037037037)","(41.0, 70.0, 68.57142857142857)","(61.0, 90.0, 88.18181818181819)","(7.5, 8.6, 8.461302681992338)","(51.0, 60.0, 59.054054054054056)","(41.0, 60.0, 55.18518518518518)","(101.0, 310.0, 258.0)"
04-01-2023 15:38:51.727401,"(8.0, 11.0, 10.763005780346822)","(31.0, 55.0, 50.303030303030305)","(11.0, 14.5, 14.382352941176471)","(4.2, 4.4, 4.27625)","(3.3, 3.8, 3.7683982683982684)","(15.0, 21.0, 20.13888888888889)","(16.0, 21.0, 19.7602523659306)","(21.0, 30.0, 29.863636363636363)","(41.0, 70.0, 67.33333333333333)","(61.0, 90.0, 88.18181818181819)","(7.5, 8.6, 8.551724137931034)","(51.0, 60.0, 59.054054054054056)","(41.0, 60.0, 54.09090909090909)","(101.0, 310.0, 258.0)"
04-01-2023 15:38:53.264570,"(8.0, 11.0, 10.763005780346822)","(31.0, 55.0, 50.303030303030305)","(11.0, 14.5, 14.382352941176471)","(4.2, 4.3, 4.27625)","(3.3, 3.8, 3.7683982683982684)","(15.0, 21.0, 20.13888888888889)","(16.0, 21.0, 19.7602523659306)","(21.0, 30.0, 29.95)","(41.0, 70.0, 67.33333333333333)","(61.0, 90.0, 88.18181818181819)","(7.5, 8.6, 8.697058823529412)","(51.0, 60.0, 59.054054054054056)","(41.0, 60.0, 54.09090909090909)","(101.0, 310.0, 258.0)"
04-01-2023 15:38:54.826287,"(8.0, 11.0, 10.763005780346822)","(31.0, 55.0, 49.575)","(11.0, 14.5, 14.382352941176471)","(4.2, 4.3, 4.296842105263158)","(3.3, 3.8, 3.763888888888889)","(15.0, 21.0, 20.13888888888889)","(16.0, 21.0, 19.7602523659306)","(21.0, 30.0, 29.95)","(41.0, 70.0, 67.33333333333333)","(61.0, 90.0, 88.18181818181819)","(7.5, 8.8, 8.663461538461538)","(51.0, 60.0, 59.054054054054056)","(41.0, 60.0, 52.77777777777778)","(101.0, 310.0, 258.0)"
04-01-2023 15:38:56.352513,"(8.0, 11.0, 10.763005780346822)","(31.0, 55.0, 49.575)","(11.0, 14.5, 14.364406779661017)","(4.2, 4.3, 4.296842105263158)","(3.3, 3.8, 3.774561403508772)","(15.0, 19.5, 19.73076923076923)","(16.0, 20.0, 19.64848484848485)","(21.0, 30.0, 29.95)","(41.0, 70.0, 67.33333333333333)","(61.0, 90.0, 83.33333333333333)","(7.5, 8.8, 8.662068965517241)","(51.0, 60.0, 59.054054054054056)","(41.0, 60.0, 54.0)","(101.0, 310.0, 258.0)"
04-01-2023 15:38:57.939036,"(8.0, 11.0, 10.765714285714285)","(31.0, 55.0, 49.056603773584904)","(11.0, 14.5, 14.364406779661017)","(4.2, 4.3, 4.292857142857143)","(3.3, 3.8, 3.7872807017543857)","(15.0, 21.0, 19.73076923076923)","(16.0, 20.0, 19.64848484848485)","(21.0, 30.0, 29.95)","(41.0, 70.0, 67.33333333333333)","(61.0, 90.0, 83.33333333333333)","(7.5, 8.8, 8.662068965517241)","(51.0, 60.0, 58.648648648648646)","(41.0, 60.0, 54.0)","(101.0, 310.0, 258.0)"
04-01-2023 15:38:59.421534,"(8.0, 11.0, 10.5)","(31.0, 55.0, 49.056603773584904)","(11.0, 14.5, 14.304878048780488)","(4.2, 4.3, 4.2465753424657535)","(3.3, 3.8, 3.8020359848484846)","(15.0, 21.0, 19.585714285714285)","(16.0, 20.0, 19.701030927835053)","(21.0, 30.0, 29.95)","(41.0, 70.0, 67.33333333333333)","(61.0, 90.0, 83.33333333333333)","(7.5, 8.8, 8.675)","(51.0, 60.0, 58.970588235294116)","(41.0, 60.0, 51.36363636363637)","(101.0, 310.0, 258.0)"
04-01-2023 15:39:00.964412,"(8.0, 10.5, 10.186666666666667)","(31.0, 55.0, 49.45454545454545)","(11.0, 14.5, 14.802469135802468)","(4.2, 4.3, 4.218867924528302)","(3.3, 3.85, 3.7683954619124798)","(15.0, 21.0, 19.544117647058822)","(16.0, 20.0, 19.697916666666668)","(21.0, 30.0, 29.95)","(41.0, 70.0, 67.33333333333333)","(61.0, 90.0, 83.33333333333333)","(7.5, 8.8, 8.675)","(51.0, 60.0, 58.970588235294116)","(41.0, 55.0, 52.5)","(101.0, 310.0, 258.0)"
04-01-2023 15:39:02.530939,"(8.0, 11.0, 10.397435897435898)","(31.0, 50.0, 48.833333333333336)","(11.0, 15.0, 14.205882352941176)","(4.2, 4.3, 4.217159763313609)","(3.3, 3.85, 3.7673234811165845)","(15.0, 21.0, 19.544117647058822)","(16.0, 20.0, 19.686528497409327)","(21.0, 30.0, 29.96)","(41.0, 70.0, 67.33333333333333)","(61.0, 90.0, 83.33333333333333)","(7.5, 8.8, 8.675)","(51.0, 60.0, 58.970588235294116)","(41.0, 55.0, 52.5)","(101.0, 310.0, 258.0)"
04-01-2023 15:39:04.134060,"(8.0, 11.0, 10.397435897435898)","(31.0, 50.0, 49.25)","(11.0, 14.5, 14.06)","(4.2, 4.3, 4.192276422764228)","(3.3, 3.85, 3.8018642447418736)","(16.0, 21.0, 20.136363636363637)","(16.0, 20.0, 19.6781914893617)","(21.0, 30.0, 29.96)","(41.0, 70.0, 67.33333333333333)","(61.0, 90.0, 85.0)","(7.5, 8.8, 8.742857142857144)","(51.0, 60.0, 58.970588235294116)","(41.0, 55.0, 52.5)","(101.0, 310.0, 258.0)"
04-01-2023 15:39:05.650808,"(8.0, 11.0, 10.397435897435898)","(31.0, 50.0, 50.744680851063826)","(11.0, 14.5, 14.03191489361702)","(4.2, 4.2, 4.203587443946188)","(3.3, 3.85, 3.8018877057115197)","(16.0, 21.0, 20.136363636363637)","(16.0, 20.0, 19.595092024539877)","(21.0, 30.0, 29.68)","(41.0, 70.0, 67.33333333333333)","(61.0, 90.0, 85.0)","(7.5, 8.8, 8.6976)","(51.0, 60.0, 58.970588235294116)","(41.0, 55.0, 52.857142857142854)","(101.0, 310.0, 258.0)"
04-01-2023 15:39:07.210651,"(8.0, 11.0, 10.397435897435898)","(31.0, 55.0, 50.744680851063826)","(11.0, 14.5, 13.82258064516129)","(4.2, 4.3, 4.204989154013015)","(3.3, 3.85, 3.769383617193836)","(16.0, 21.0, 20.136363636363637)","(16.0, 20.0, 19.304054054054053)","(21.0, 30.0, 29.644444444444446)","(41.0, 70.0, 67.6470588235294)","(61.0, 90.0, 85.0)","(7.5, 8.8, 8.6976)","(51.0, 60.0, 58.970588235294116)","(41.0, 55.0, 52.857142857142854)","(101.0, 310.0, 258.0)"
04-01-2023 15:39:08.726386,"(8.0, 11.0, 10.397435897435898)","(31.0, 55.0, 50.744680851063826)","(11.0, 14.0, 13.82258064516129)","(4.2, 4.3, 4.204989154013015)","(3.3, 3.85, 3.769383617193836)","(16.0, 21.0, 20.136363636363637)","(16.0, 19.5, 19.156521739130437)","(21.0, 30.0, 29.6)","(41.0, 70.0, 67.6470588235294)","(61.0, 90.0, 87.77777777777777)","(7.5, 8.8, 8.702661596958174)","(51.0, 60.0, 58.970588235294116)","(41.0, 55.0, 53.5)","(101.0, 310.0, 258.0)"
04-01-2023 15:39:10.280010,"(8.0, 11.0, 10.397435897435898)","(31.0, 55.0, 50.38461538461539)","(11.0, 14.0, 13.833333333333334)","(4.2, 4.3, 4.20633608815427)","(3.3, 3.85, 3.7669595782073815)","(16.0, 21.0, 19.714285714285715)","(16.0, 19.5, 19.111940298507463)","(21.0, 30.0, 29.428571428571427)","(41.0, 70.0, 67.6470588235294)","(61.0, 90.0, 87.77777777777777)","(7.5, 8.8, 8.70232558139535)","(51.0, 60.0, 58.970588235294116)","(41.0, 55.0, 53.5)","(101.0, 310.0, 258.0)"
04-01-2023 15:39:11.854110,"(8.0, 11.0, 10.295652173913043)","(31.0, 55.0, 50.38461538461539)","(11.0, 14.0, 13.833333333333334)","(4.2, 4.3, 4.20633608815427)","(3.3, 3.85, 3.7686046511627906)","(16.0, 21.0, 19.714285714285715)","(16.0, 19.5, 19.1)","(21.0, 30.0, 29.428571428571427)","(41.0, 70.0, 67.6470588235294)","(61.0, 90.0, 88.18181818181819)","(7.5, 8.8, 8.70232558139535)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 53.5)","(101.0, 310.0, 258.0)"
04-01-2023 15:39:13.416295,"(8.0, 11.0, 10.554945054945055)","(31.0, 55.0, 50.38461538461539)","(11.0, 14.0, 13.952830188679245)","(4.2, 4.3, 4.20633608815427)","(3.3, 3.85, 3.802320887991927)","(16.0, 21.0, 19.720588235294116)","(16.0, 19.5, 19.1)","(21.0, 30.0, 29.5)","(41.0, 70.0, 67.6470588235294)","(61.0, 90.0, 88.18181818181819)","(7.5, 8.8, 8.707317073170731)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 53.5)","(101.0, 310.0, 258.0)"
04-01-2023 15:39:14.939557,"(8.0, 11.0, 10.554945054945055)","(31.0, 55.0, 50.38461538461539)","(11.0, 14.0, 13.952830188679245)","(4.2, 4.3, 4.229460580912863)","(3.3, 3.85, 3.800425079702444)","(16.0, 21.0, 19.720588235294116)","(16.0, 19.5, 19.086666666666666)","(21.0, 30.0, 29.5)","(41.0, 70.0, 67.6470588235294)","(61.0, 90.0, 88.66666666666667)","(7.5, 8.8, 8.714414414414415)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 53.5)","(101.0, 310.0, 258.0)"
04-01-2023 15:39:16.531861,"(8.0, 11.0, 10.543478260869565)","(31.0, 55.0, 50.744680851063826)","(11.0, 14.0, 13.952830188679245)","(4.2, 4.3, 4.236176470588235)","(3.3, 3.85, 3.8003940886699508)","(16.0, 21.0, 19.875)","(16.0, 19.5, 19.04639175257732)","(21.0, 30.0, 29.5)","(41.0, 70.0, 67.6470588235294)","(61.0, 90.0, 88.66666666666667)","(7.5, 8.8, 8.696835443037974)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 53.5)","(101.0, 310.0, 258.0)"
04-01-2023 15:39:18.102747,"(8.0, 11.0, 10.337662337662337)","(31.0, 55.0, 50.744680851063826)","(11.0, 14.0, 14.25)","(4.2, 4.3, 4.251827242524917)","(3.3, 3.85, 3.8039366515837103)","(16.0, 21.0, 19.875)","(16.0, 19.5, 18.942307692307693)","(21.0, 30.0, 29.5)","(41.0, 70.0, 67.6470588235294)","(61.0, 90.0, 89.0)","(7.5, 8.8, 8.534391534391535)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 53.333333333333336)","(101.0, 310.0, 258.0)"
04-01-2023 15:39:19.701385,"(8.0, 11.0, 10.389221556886227)","(31.0, 55.0, 50.744680851063826)","(11.0, 14.5, 14.2125)","(4.2, 4.3, 4.258689458689458)","(3.3, 3.85, 3.757497656982193)","(16.0, 21.0, 19.714285714285715)","(16.0, 19.0, 18.94)","(21.0, 30.0, 29.5)","(41.0, 70.0, 67.6470588235294)","(61.0, 90.0, 89.0)","(7.5, 8.6, 8.513807531380753)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 53.333333333333336)","(101.0, 310.0, 258.0)"
04-01-2023 15:39:21.270394,"(8.0, 11.0, 10.4)","(31.0, 55.0, 50.744680851063826)","(11.0, 14.5, 14.220588235294118)","(4.2, 4.3, 4.324931506849315)","(3.3, 3.85, 3.745165094339623)","(16.0, 21.0, 19.714285714285715)","(16.0, 19.0, 18.945255474452555)","(21.0, 30.0, 29.45)","(41.0, 70.0, 67.6470588235294)","(61.0, 90.0, 89.0)","(7.5, 8.6, 8.513807531380753)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 54.0)","(101.0, 310.0, 258.0)"
04-01-2023 15:39:22.928827,"(8.0, 11.0, 10.4)","(31.0, 55.0, 50.744680851063826)","(11.0, 14.5, 13.95774647887324)","(4.2, 4.4, 4.335839598997493)","(3.3, 3.75, 3.7451421800947866)","(16.0, 21.0, 19.714285714285715)","(16.0, 19.0, 19.183333333333334)","(21.0, 30.0, 29.45)","(41.0, 70.0, 67.6470588235294)","(61.0, 90.0, 89.0)","(7.5, 8.6, 8.513807531380753)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 54.0)","(101.0, 310.0, 224.28571428571428)"
04-01-2023 15:39:24.455910,"(8.0, 11.0, 10.43646408839779)","(31.0, 55.0, 50.744680851063826)","(11.0, 14.0, 13.86723163841808)","(4.2, 4.4, 4.341685649202733)","(3.3, 3.75, 3.7440972222222224)","(16.0, 21.0, 19.772727272727273)","(16.0, 19.5, 19.183333333333334)","(21.0, 30.0, 29.45)","(41.0, 70.0, 67.22222222222223)","(61.0, 90.0, 89.0)","(7.5, 8.6, 8.513807531380753)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 54.0)","(101.0, 300.0, 221.25)"
04-01-2023 15:39:26.129100,"(8.0, 11.0, 10.429347826086957)","(31.0, 55.0, 51.09375)","(11.0, 14.5, 13.95774647887324)","(4.0, 4.4, 4.344920993227991)","(3.3, 3.75, 3.7461084905660376)","(16.0, 21.0, 19.851063829787233)","(16.0, 19.5, 19.183333333333334)","(21.0, 30.0, 29.266666666666666)","(41.0, 70.0, 67.22222222222223)","(61.0, 90.0, 89.0)","(7.5, 8.6, 8.513807531380753)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 54.0)","(101.0, 280.0, 245.0)"
04-01-2023 15:39:27.730525,"(8.0, 11.0, 10.593023255813954)","(31.0, 55.0, 51.09375)","(11.0, 14.0, 14.421052631578947)","(4.0, 4.4, 4.344920993227991)","(3.3, 3.75, 3.7391)","(16.0, 21.0, 19.67924528301887)","(16.0, 19.5, 19.222627737226276)","(21.0, 30.0, 29.266666666666666)","(41.0, 70.0, 65.83333333333333)","(61.0, 90.0, 89.0)","(7.5, 8.6, 8.513807531380753)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 54.0)","(101.0, 280.0, 221.66666666666666)"
04-01-2023 15:39:29.383577,"(8.0, 11.0, 10.593023255813954)","(31.0, 55.0, 51.09375)","(11.0, 14.5, 14.382978723404255)","(4.0, 4.4, 4.33679012345679)","(3.3, 3.75, 3.7474514563106798)","(16.0, 21.0, 19.375)","(16.0, 19.5, 19.083333333333332)","(21.0, 30.0, 29.266666666666666)","(41.0, 70.0, 66.19047619047619)","(61.0, 90.0, 89.0)","(7.5, 8.6, 8.513807531380753)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 54.0)","(101.0, 280.0, 221.66666666666666)"
04-01-2023 15:39:30.869657,"(8.0, 11.0, 10.593023255813954)","(31.0, 55.0, 51.0)","(11.0, 14.5, 13.680124223602485)","(4.0, 4.4, 4.397391304347826)","(3.3, 3.75, 3.760294117647059)","(16.0, 19.5, 19.264705882352942)","(16.0, 19.5, 19.27777777777778)","(21.0, 30.0, 29.266666666666666)","(41.0, 70.0, 66.19047619047619)","(61.0, 90.0, 89.0)","(7.5, 8.6, 8.502255639097744)","(51.0, 60.0, 58.888888888888886)","(41.0, 55.0, 54.0)","(101.0, 280.0, 221.66666666666666)"
04-01-2023 15:39:32.422752,"(8.0, 11.0, 10.593023255813954)","(31.0, 55.0, 51.0)","(11.0, 14.0, 13.680124223602485)","(4.0, 4.5, 4.408171206225681)","(3.3, 3.8, 3.7661896243291593)","(16.0, 19.5, 18.708333333333332)","(16.0, 19.5, 19.238372093023255)","(21.0, 30.0, 29.352941176470587)","(41.0, 70.0, 68.125)","(61.0, 90.0, 89.0)","(7.5, 8.6, 8.526345609065157)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 54.0)","(101.0, 280.0, 221.66666666666666)"
04-01-2023 15:39:33.983504,"(8.0, 11.0, 10.585365853658537)","(31.0, 55.0, 48.666666666666664)","(11.0, 14.0, 13.956896551724139)","(4.0, 4.5, 4.435294117647059)","(3.3, 3.8, 3.762204724409449)","(16.0, 19.0, 18.678571428571427)","(16.0, 19.5, 19.70689655172414)","(21.0, 30.0, 29.266666666666666)","(41.0, 70.0, 66.29032258064517)","(61.0, 90.0, 88.75)","(7.5, 8.6, 8.526345609065157)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 54.0)","(101.0, 280.0, 221.66666666666666)"
04-01-2023 15:39:35.606918,"(8.0, 11.0, 10.585365853658537)","(31.0, 50.0, 49.2)","(11.0, 14.0, 13.956896551724139)","(4.0, 4.5, 4.435294117647059)","(3.3, 3.8, 3.762204724409449)","(16.0, 19.0, 18.678571428571427)","(16.0, 20.0, 19.525974025974026)","(21.0, 30.0, 29.266666666666666)","(41.0, 75.0, 66.29032258064517)","(61.0, 90.0, 88.75)","(7.5, 8.6, 8.526553672316384)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 54.0)","(101.0, 280.0, 221.66666666666666)"
04-01-2023 15:39:37.197890,"(8.0, 11.0, 10.585365853658537)","(31.0, 50.0, 49.354838709677416)","(11.0, 14.0, 13.87719298245614)","(4.0, 4.5, 4.3754098360655735)","(3.3, 3.8, 3.7724334600760456)","(16.0, 19.0, 18.678571428571427)","(16.0, 20.0, 19.525974025974026)","(21.0, 30.0, 29.266666666666666)","(41.0, 75.0, 66.29032258064517)","(61.0, 90.0, 88.75)","(7.5, 8.6, 8.527272727272727)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 54.0)","(101.0, 280.0, 246.66666666666666)"
04-01-2023 15:39:38.816589,"(8.0, 11.0, 10.585365853658537)","(31.0, 55.0, 49.2)","(11.0, 14.0, 13.947916666666666)","(4.0, 4.4, 4.3754098360655735)","(3.3, 3.8, 3.775435540069686)","(16.0, 19.0, 18.77659574468085)","(16.0, 20.0, 19.454545454545453)","(21.0, 30.0, 29.266666666666666)","(41.0, 75.0, 69.44444444444444)","(61.0, 90.0, 88.75)","(7.5, 8.6, 8.534169278996865)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 54.0)","(101.0, 270.0, 243.33333333333334)"
04-01-2023 15:39:40.489642,"(8.0, 11.0, 10.581967213114755)","(31.0, 55.0, 49.2)","(11.0, 14.0, 13.649122807017545)","(4.0, 4.4, 4.3754098360655735)","(3.3, 3.8, 3.775435540069686)","(16.0, 19.0, 18.71875)","(16.0, 19.5, 19.454545454545453)","(21.0, 30.0, 29.352941176470587)","(41.0, 70.0, 69.44444444444444)","(61.0, 90.0, 88.75)","(7.5, 8.6, 8.534169278996865)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 54.0)","(101.0, 260.0, 230.0)"
04-01-2023 15:39:42.135087,"(8.0, 11.0, 10.581967213114755)","(31.0, 55.0, 49.07692307692308)","(11.0, 14.0, 13.631901840490798)","(4.0, 4.4, 4.403939962476548)","(3.4, 3.8, 3.775435540069686)","(16.0, 19.0, 18.69811320754717)","(16.0, 19.5, 19.454545454545453)","(21.0, 30.0, 29.352941176470587)","(41.0, 70.0, 69.8076923076923)","(61.0, 90.0, 88.75)","(7.5, 8.6, 8.534169278996865)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 54.0)","(101.0, 210.0, 205.55555555555554)"
04-01-2023 15:39:43.715617,"(8.0, 11.0, 10.581967213114755)","(31.0, 55.0, 49.07692307692308)","(11.0, 14.0, 13.605095541401274)","(4.0, 4.5, 4.416717325227964)","(3.4, 3.8, 3.7727414330218068)","(16.0, 19.0, 18.692307692307693)","(16.0, 19.5, 19.454545454545453)","(21.0, 30.0, 29.352941176470587)","(41.0, 75.0, 69.8076923076923)","(61.0, 90.0, 88.75)","(7.5, 8.6, 8.534169278996865)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 54.0)","(101.0, 210.0, 205.55555555555554)"
04-01-2023 15:39:45.343720,"(8.0, 11.0, 10.416666666666666)","(31.0, 55.0, 49.07692307692308)","(11.0, 14.0, 13.605095541401274)","(4.0, 4.5, 4.4172413793103456)","(3.4, 3.8, 3.7727414330218068)","(16.0, 19.0, 18.692307692307693)","(16.0, 19.5, 19.33783783783784)","(21.0, 30.0, 29.352941176470587)","(41.0, 75.0, 69.8076923076923)","(61.0, 90.0, 88.75)","(7.5, 8.6, 8.532038834951456)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 54.0)","(101.0, 210.0, 205.55555555555554)"
04-01-2023 15:39:46.954403,"(8.5, 11.0, 10.416666666666666)","(41.0, 55.0, 49.07692307692308)","(11.0, 14.0, 13.601851851851851)","(4.0, 4.5, 4.41740506329114)","(3.3, 3.8, 3.79963768115942)","(16.0, 19.0, 18.68)","(16.0, 19.5, 19.33783783783784)","(21.0, 30.0, 29.352941176470587)","(41.0, 75.0, 69.8076923076923)","(61.0, 90.0, 88.75)","(7.5, 8.6, 8.532038834951456)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 54.0)","(101.0, 320.0, 288.57142857142856)"
04-01-2023 15:39:48.561951,"(8.5, 11.0, 10.416666666666666)","(41.0, 55.0, 49.07692307692308)","(11.0, 14.0, 13.591772151898734)","(4.0, 4.5, 4.378917378917379)","(3.3, 3.8, 3.788810198300283)","(16.0, 19.0, 18.68)","(16.0, 19.5, 19.63768115942029)","(21.0, 30.0, 29.944444444444443)","(41.0, 75.0, 72.14285714285714)","(61.0, 90.0, 88.75)","(7.5, 8.6, 8.532038834951456)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 54.0)","(101.0, 300.0, 259.0909090909091)"
04-01-2023 15:39:50.123356,"(8.5, 11.0, 10.48125)","(41.0, 55.0, 49.07692307692308)","(11.0, 14.0, 13.589506172839506)","(4.0, 4.4, 4.378917378917379)","(3.3, 3.8, 3.800049751243781)","(16.0, 19.0, 18.695652173913043)","(16.0, 20.0, 19.582089552238806)","(21.0, 30.0, 29.944444444444443)","(41.0, 75.0, 72.14285714285714)","(61.0, 90.0, 88.75)","(7.5, 8.6, 8.604255319148935)","(51.0, 60.0, 59.166666666666664)","(41.0, 55.0, 54.0)","(101.0, 300.0, 253.63636363636363)"
