,Rocky Banner,Wham Bam Kent,Nobu Lad,Aeroplane Wish,Ebby Justice,Mr Sizzler,Misled,Black Onyx Mae
09-01-2023 16:10:33.382324,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 16.0)"
09-01-2023 16:10:34.645194,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 16.0)"
09-01-2023 16:10:35.998867,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 16.0)"
09-01-2023 16:10:37.310973,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.55)"
09-01-2023 16:10:38.594970,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.55)"
09-01-2023 16:10:39.864963,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 14.16)"
09-01-2023 16:10:40.963728,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 14.16)"
09-01-2023 16:10:42.083005,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:10:43.350238,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:10:44.615558,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:10:45.877709,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:10:47.213122,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:10:48.410493,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:10:49.694333,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:10:50.946655,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:10:52.193331,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:10:53.485359,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:10:54.839275,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:10:56.079748,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:10:57.449931,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:10:59.007440,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:11:00.489943,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.955555555555556)"
09-01-2023 16:11:01.724661,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 14.4)"
09-01-2023 16:11:03.027126,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 14.4)"
09-01-2023 16:11:04.210619,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.428571428571429)"
09-01-2023 16:11:05.417995,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.428571428571429)"
09-01-2023 16:11:06.661939,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.428571428571429)"
09-01-2023 16:11:07.896543,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.428571428571429)"
09-01-2023 16:11:09.121573,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.428571428571429)"
09-01-2023 16:11:10.542943,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.428571428571429)"
09-01-2023 16:11:11.820997,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.428571428571429)"
09-01-2023 16:11:13.005859,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.428571428571429)"
09-01-2023 16:11:14.269777,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.428571428571429)"
09-01-2023 16:11:15.501253,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.428571428571429)"
09-01-2023 16:11:16.755558,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.428571428571429)"
09-01-2023 16:11:17.962379,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.428571428571429)"
09-01-2023 16:11:19.142757,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.428571428571429)"
09-01-2023 16:11:20.253122,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.8)"
09-01-2023 16:11:21.508048,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.8)"
09-01-2023 16:11:22.754259,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.8)"
09-01-2023 16:11:23.922423,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.8)"
09-01-2023 16:11:25.126316,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.8)"
09-01-2023 16:11:26.208604,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.8)"
09-01-2023 16:11:27.234980,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.8)"
09-01-2023 16:11:28.395226,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.8)"
09-01-2023 16:11:29.630447,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.8)"
09-01-2023 16:11:30.850754,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 16.0)"
09-01-2023 16:11:32.517755,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.55)"
09-01-2023 16:11:33.847457,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 14.16)"
09-01-2023 16:11:35.334986,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:11:36.477317,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:11:37.648817,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:11:38.882077,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:11:40.047193,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:11:41.178151,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:11:42.338634,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:11:43.468577,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:11:44.587884,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:11:45.701002,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:11:46.859994,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:11:47.921994,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:11:49.134808,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:11:50.300519,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:11:51.338631,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:11:52.538535,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:11:53.672598,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.314285714285715)"
09-01-2023 16:11:54.709710,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 14.4)"
09-01-2023 16:11:55.919972,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 14.4)"
09-01-2023 16:11:57.108975,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.066666666666666)"
09-01-2023 16:11:58.167209,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.066666666666666)"
09-01-2023 16:11:59.159021,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 16.044444444444444)"
09-01-2023 16:12:00.253541,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 16.044444444444444)"
09-01-2023 16:12:01.350219,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 16.044444444444444)"
09-01-2023 16:12:02.406158,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.066666666666666)"
09-01-2023 16:12:03.459595,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.066666666666666)"
09-01-2023 16:12:04.542508,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.066666666666666)"
09-01-2023 16:12:05.789933,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.066666666666666)"
09-01-2023 16:12:06.994418,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.066666666666666)"
09-01-2023 16:12:08.231276,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.066666666666666)"
09-01-2023 16:12:09.401708,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.066666666666666)"
09-01-2023 16:12:10.568246,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.066666666666666)"
09-01-2023 16:12:11.869360,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.066666666666666)"
09-01-2023 16:12:13.144059,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.066666666666666)"
09-01-2023 16:12:14.295501,"(2.05, 2.24, 2.17)","(9.0, 16.5, 14.416666666666668)","(20.0, 60.0, 42.27272727272727)","(4.0, 7.8, 5.7)","(15.0, 38.0, 28.76923076923077)","(41.0, 260.0, 117.28571428571429)","(5.0, 8.6, 7.0)","(7.5, 18.0, 15.066666666666666)"
