,Knight Walker,Yarraman Markle,Nightwatch Star,Gemmas Express,Lexy Can Bern,Beatboxer,Blissfull Donna,Caesars Rockstar,Neville Shannon
15-12-2022 14:43:18.993527,"(15.0, 30.0, 26.88888888888889)","(3.8, 5.1, 4.766666666666667)","(2.9, 5.2, 4.569230769230769)","(41.0, 90.0, 58.0)","(4.6, 7.6, 7.09090909090909)","(11.0, 21.0, 17.5)","(5.0, 6.8, 5.666666666666666)","(15.0, 30.0, 27.5)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:20.218356,"(15.0, 30.0, 27.2)","(3.8, 5.1, 4.766666666666667)","(2.9, 5.2, 4.569230769230769)","(41.0, 90.0, 58.0)","(4.6, 7.6, 7.09090909090909)","(11.0, 21.0, 17.5)","(5.0, 6.8, 5.666666666666666)","(15.0, 30.0, 27.5)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:21.364263,"(15.0, 30.0, 27.2)","(3.8, 5.1, 4.766666666666667)","(2.9, 5.2, 4.569230769230769)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.828571428571428)","(11.0, 21.0, 17.5)","(5.0, 6.8, 5.666666666666666)","(15.0, 30.0, 27.5)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:22.536030,"(15.0, 30.0, 27.2)","(3.8, 5.1, 4.766666666666667)","(2.9, 5.2, 4.569230769230769)","(41.0, 90.0, 58.0)","(4.6, 7.6, 7.06)","(11.0, 21.0, 17.5)","(5.0, 6.8, 5.666666666666666)","(15.0, 30.0, 27.5)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:24.044433,"(15.0, 30.0, 27.2)","(3.8, 5.1, 4.766666666666667)","(2.9, 5.2, 4.569230769230769)","(41.0, 90.0, 58.0)","(4.6, 7.6, 7.06)","(11.0, 21.0, 17.5)","(5.0, 6.8, 5.666666666666666)","(15.0, 30.0, 27.5)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:25.664882,"(15.0, 30.0, 27.2)","(3.8, 5.1, 4.766666666666667)","(2.9, 5.2, 4.569230769230769)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.949999999999999)","(11.0, 21.0, 17.5)","(5.0, 6.8, 5.666666666666666)","(15.0, 30.0, 27.5)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:26.964098,"(15.0, 30.0, 27.2)","(3.8, 5.1, 4.766666666666667)","(2.9, 5.2, 4.569230769230769)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.949999999999999)","(11.0, 21.0, 17.5)","(5.0, 6.8, 5.666666666666666)","(15.0, 30.0, 27.5)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:28.216674,"(15.0, 30.0, 27.2)","(3.8, 5.1, 4.766666666666667)","(2.9, 5.2, 4.569230769230769)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.949999999999999)","(11.0, 21.0, 17.5)","(5.0, 6.8, 5.666666666666666)","(15.0, 30.0, 27.5)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:29.566630,"(15.0, 30.0, 27.2)","(3.8, 4.9, 4.86)","(2.9, 5.2, 4.569230769230769)","(41.0, 90.0, 58.0)","(4.6, 7.6, 7.1)","(11.0, 21.0, 17.5)","(5.0, 6.8, 5.666666666666666)","(15.0, 30.0, 27.5)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:30.891645,"(15.0, 30.0, 27.2)","(3.8, 4.9, 4.86)","(2.9, 5.2, 4.4)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.64)","(11.0, 21.0, 17.5)","(5.0, 6.8, 5.666666666666666)","(15.0, 30.0, 27.5)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:32.269513,"(15.0, 30.0, 27.2)","(3.8, 4.9, 4.86)","(2.9, 5.2, 4.584615384615384)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.64)","(11.0, 21.0, 17.5)","(5.0, 6.8, 5.666666666666666)","(15.0, 30.0, 27.5)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:33.757926,"(15.0, 30.0, 27.2)","(3.8, 4.9, 4.86)","(2.9, 5.2, 4.4)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.64)","(11.0, 21.0, 17.5)","(5.0, 6.8, 5.666666666666666)","(15.0, 30.0, 27.5)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:35.295563,"(15.0, 30.0, 27.2)","(3.8, 4.9, 4.86)","(2.9, 5.1, 4.675)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.64)","(11.0, 21.0, 17.5)","(5.0, 6.8, 5.666666666666666)","(15.0, 30.0, 27.5)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:36.491634,"(15.0, 30.0, 27.2)","(3.8, 4.9, 4.86)","(2.9, 5.1, 4.675)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.64)","(11.0, 21.0, 17.5)","(5.0, 6.8, 5.666666666666666)","(15.0, 30.0, 27.5)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:37.702949,"(15.0, 30.0, 27.2)","(3.8, 4.9, 4.86)","(2.9, 5.1, 4.675)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.64)","(11.0, 21.0, 17.5)","(5.0, 6.8, 5.666666666666666)","(15.0, 30.0, 27.5)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:38.937942,"(15.0, 30.0, 27.2)","(3.8, 4.9, 4.86)","(2.9, 5.1, 4.675)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.64)","(11.0, 21.0, 17.5)","(5.0, 6.8, 5.666666666666666)","(15.0, 30.0, 27.5)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:40.156964,"(15.0, 30.0, 27.2)","(3.8, 4.9, 4.86)","(2.9, 5.2, 4.075)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.8999999999999995)","(11.0, 21.0, 17.5)","(5.0, 6.8, 5.666666666666666)","(15.0, 30.0, 27.5)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:41.372359,"(15.0, 30.0, 27.2)","(3.8, 4.9, 4.86)","(2.9, 5.2, 4.075)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.828571428571428)","(11.0, 21.0, 17.5)","(5.0, 6.8, 5.666666666666666)","(15.0, 30.0, 27.5)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:42.598342,"(15.0, 30.0, 27.2)","(3.8, 4.9, 4.86)","(2.9, 5.2, 4.075)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.828571428571428)","(11.0, 21.0, 17.5)","(5.0, 6.8, 5.666666666666666)","(15.0, 30.0, 27.5)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:43.807836,"(15.0, 30.0, 27.2)","(3.8, 4.9, 4.86)","(2.9, 5.1, 4.675)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.828571428571428)","(11.0, 21.0, 17.5)","(5.0, 6.8, 5.666666666666666)","(15.0, 30.0, 27.5)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:45.034344,"(15.0, 30.0, 27.2)","(3.8, 4.9, 4.86)","(2.9, 5.1, 4.675)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.828571428571428)","(11.0, 21.0, 17.5)","(5.0, 6.8, 5.666666666666666)","(15.0, 30.0, 27.5)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:46.252895,"(15.0, 30.0, 27.2)","(3.8, 4.9, 4.86)","(2.9, 5.1, 3.7416666666666667)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.828571428571428)","(11.0, 21.0, 17.5)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 24.4)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:47.544563,"(15.0, 30.0, 25.5)","(3.8, 4.9, 4.86)","(2.9, 5.2, 4.10625)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.828571428571428)","(11.0, 21.0, 17.5)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:48.724882,"(15.0, 30.0, 25.5)","(3.8, 4.9, 4.86)","(2.9, 5.2, 3.853846153846154)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.828571428571428)","(11.0, 21.0, 17.5)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:49.919590,"(15.0, 30.0, 25.5)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.2, 3.9692307692307693)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.828571428571428)","(11.0, 21.0, 17.5)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:51.103110,"(15.0, 30.0, 25.5)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.2, 3.9692307692307693)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.828571428571428)","(11.0, 21.0, 17.5)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:52.238114,"(15.0, 30.0, 25.5)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.1, 4.5)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.828571428571428)","(11.0, 21.0, 17.5)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:53.413380,"(15.0, 30.0, 25.5)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.1, 4.5)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.828571428571428)","(11.0, 21.0, 17.5)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:54.513200,"(15.0, 30.0, 25.5)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.1, 4.7375)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.828571428571428)","(11.0, 21.0, 17.5)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:55.593234,"(15.0, 30.0, 25.5)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.2, 4.314285714285714)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.828571428571428)","(11.0, 21.0, 17.5)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:56.771840,"(15.0, 30.0, 25.5)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.2, 4.314285714285714)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.733333333333333)","(11.0, 21.0, 17.5)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:57.886560,"(15.0, 30.0, 27.0)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.2, 4.314285714285714)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.733333333333333)","(11.0, 21.0, 17.5)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:43:58.974116,"(15.0, 30.0, 27.0)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.2, 4.314285714285714)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.733333333333333)","(11.0, 21.0, 17.5)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:44:00.092697,"(15.0, 30.0, 27.0)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.2, 4.314285714285714)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.885714285714285)","(11.0, 21.0, 17.5)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:44:01.297513,"(15.0, 30.0, 27.0)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.2, 4.314285714285714)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.885714285714285)","(11.0, 21.0, 17.5)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:44:02.409431,"(15.0, 30.0, 27.0)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.2, 4.314285714285714)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.885714285714285)","(11.0, 21.0, 17.5)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 50.0, 33.333333333333336)"
15-12-2022 14:44:03.545993,"(15.0, 30.0, 27.0)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.2, 4.166666666666667)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.725)","(11.0, 21.0, 17.428571428571427)","(5.0, 6.8, 6.3)","(15.0, 30.0, 21.944444444444443)","(21.0, 50.0, 30.0)"
15-12-2022 14:44:04.648062,"(15.0, 30.0, 24.375)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.2, 4.166666666666667)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.45)","(11.0, 20.0, 18.4)","(5.0, 6.8, 6.25)","(15.0, 30.0, 21.5)","(21.0, 50.0, 31.57142857142857)"
15-12-2022 14:44:05.723602,"(15.0, 29.0, 23.791666666666668)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.2, 4.166666666666667)","(41.0, 90.0, 58.0)","(4.6, 7.4, 6.822222222222223)","(11.0, 19.5, 16.444444444444443)","(5.0, 7.4, 6.58235294117647)","(15.0, 29.0, 21.5)","(21.0, 48.0, 31.0)"
15-12-2022 14:44:06.800559,"(15.0, 28.0, 25.444444444444443)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.2, 4.7375)","(41.0, 90.0, 58.0)","(4.6, 7.2, 6.822222222222223)","(11.0, 19.5, 17.333333333333332)","(5.0, 7.2, 6.728571428571429)","(15.0, 29.0, 23.833333333333336)","(21.0, 46.0, 31.333333333333332)"
15-12-2022 14:44:07.896065,"(15.0, 27.0, 25.6875)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.1, 4.7375)","(41.0, 90.0, 58.0)","(4.6, 7.2, 6.822222222222223)","(11.0, 19.0, 17.6)","(5.0, 7.0, 6.669230769230769)","(15.0, 28.0, 24.7)","(21.0, 44.0, 36.333333333333336)"
15-12-2022 14:44:08.957347,"(15.0, 27.0, 22.625)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.0, 4.807142857142857)","(41.0, 90.0, 58.0)","(4.6, 7.2, 6.5600000000000005)","(11.0, 18.5, 18.4)","(5.0, 6.8, 7.038461538461538)","(15.0, 27.0, 26.5)","(21.0, 42.0, 32.5)"
15-12-2022 14:44:10.003442,"(15.0, 26.0, 23.88888888888889)","(3.8, 4.9, 4.766666666666667)","(2.9, 4.9, 4.5875)","(41.0, 90.0, 58.0)","(4.6, 7.2, 7.7)","(11.0, 19.5, 17.6)","(5.0, 7.2, 6.552631578947368)","(15.0, 32.0, 25.166666666666664)","(21.0, 40.0, 29.285714285714285)"
15-12-2022 14:44:11.062570,"(15.0, 26.0, 22.041666666666664)","(3.8, 4.9, 4.766666666666667)","(2.9, 4.9, 4.331818181818182)","(41.0, 90.0, 58.0)","(4.6, 8.4, 6.661538461538461)","(11.0, 23.0, 15.583333333333334)","(5.0, 7.4, 6.728571428571429)","(15.0, 30.0, 20.772727272727273)","(21.0, 40.0, 28.714285714285715)"
15-12-2022 14:44:12.107382,"(15.0, 25.0, 21.458333333333336)","(3.8, 4.9, 4.766666666666667)","(2.9, 4.8, 4.277272727272727)","(41.0, 90.0, 58.0)","(4.6, 8.2, 6.661538461538461)","(11.0, 21.0, 15.583333333333334)","(5.0, 7.0, 6.669230769230769)","(15.0, 30.0, 20.772727272727273)","(21.0, 38.0, 28.714285714285715)"
15-12-2022 14:44:13.169259,"(15.0, 24.0, 22.333333333333336)","(3.8, 4.9, 4.766666666666667)","(2.9, 4.8, 4.05)","(41.0, 90.0, 58.0)","(4.6, 7.8, 7.427272727272727)","(11.0, 20.0, 16.166666666666668)","(5.0, 6.8, 6.728571428571429)","(15.0, 30.0, 25.166666666666664)","(21.0, 38.0, 28.714285714285715)"
15-12-2022 14:44:14.235676,"(15.0, 23.0, 22.1875)","(3.8, 4.9, 4.766666666666667)","(2.9, 4.7, 4.075)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.083333333333334)","(11.0, 19.5, 16.166666666666668)","(5.0, 7.0, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 38.0, 32.5)"
15-12-2022 14:44:15.310017,"(15.0, 24.0, 22.333333333333336)","(3.8, 4.9, 4.766666666666667)","(2.9, 4.6, 4.216666666666667)","(41.0, 90.0, 58.0)","(4.6, 8.0, 6.4)","(11.0, 19.5, 15.333333333333334)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 40.0, 37.5)"
15-12-2022 14:44:16.429064,"(15.0, 32.0, 27.35)","(3.8, 4.9, 4.766666666666667)","(2.9, 4.6, 3.975)","(41.0, 90.0, 58.0)","(4.6, 7.8, 6.4)","(11.0, 19.5, 16.75)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 50.0, 36.5)"
15-12-2022 14:44:17.513207,"(15.0, 30.0, 27.0)","(3.8, 4.9, 4.766666666666667)","(2.9, 4.5, 3.975)","(41.0, 90.0, 58.0)","(4.6, 7.8, 6.4)","(11.0, 19.0, 16.75)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 48.0, 36.5)"
15-12-2022 14:44:18.621999,"(15.0, 30.0, 27.0)","(3.8, 4.9, 4.766666666666667)","(2.9, 4.4, 4.083333333333334)","(41.0, 90.0, 58.0)","(4.6, 7.6, 5.890000000000001)","(11.0, 19.0, 16.75)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 48.0, 36.5)"
15-12-2022 14:44:19.686758,"(15.0, 30.0, 27.0)","(3.8, 4.9, 4.766666666666667)","(2.9, 4.4, 3.7214285714285715)","(41.0, 90.0, 58.0)","(4.6, 7.4, 6.266666666666667)","(11.0, 18.5, 15.833333333333334)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 48.0, 36.5)"
15-12-2022 14:44:20.757134,"(15.0, 30.0, 27.0)","(3.8, 4.9, 4.766666666666667)","(2.9, 4.4, 3.7214285714285715)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.65)","(11.0, 18.5, 15.833333333333334)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 48.0, 36.5)"
15-12-2022 14:44:21.864288,"(15.0, 30.0, 27.0)","(3.8, 4.9, 4.766666666666667)","(2.9, 4.4, 3.7214285714285715)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.65)","(11.0, 18.5, 15.833333333333334)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 48.0, 36.5)"
15-12-2022 14:44:22.925753,"(15.0, 30.0, 27.0)","(3.8, 4.9, 4.766666666666667)","(2.9, 4.4, 3.7214285714285715)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.85)","(11.0, 18.5, 15.833333333333334)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 48.0, 36.5)"
15-12-2022 14:44:23.997784,"(15.0, 30.0, 27.0)","(3.8, 4.9, 4.766666666666667)","(2.9, 4.4, 3.7214285714285715)","(41.0, 90.0, 58.0)","(4.6, 8.0, 6.75)","(11.0, 18.5, 15.833333333333334)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 48.0, 36.5)"
15-12-2022 14:44:25.129017,"(15.0, 30.0, 27.0)","(3.8, 4.9, 4.766666666666667)","(2.9, 4.4, 3.7214285714285715)","(41.0, 90.0, 58.0)","(4.6, 7.8, 6.75)","(11.0, 18.5, 15.833333333333334)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 48.0, 36.5)"
15-12-2022 14:44:26.246388,"(15.0, 30.0, 27.0)","(3.8, 4.9, 4.766666666666667)","(2.9, 4.4, 3.7214285714285715)","(41.0, 90.0, 58.0)","(4.6, 7.8, 6.75)","(11.0, 18.5, 15.833333333333334)","(5.0, 6.8, 6.557142857142857)","(15.0, 30.0, 25.166666666666664)","(21.0, 48.0, 36.5)"
15-12-2022 14:44:27.351551,"(15.0, 30.0, 27.0)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.1, 4.157142857142857)","(41.0, 90.0, 58.0)","(4.6, 7.8, 6.05)","(11.0, 18.5, 15.833333333333334)","(5.0, 6.8, 6.3)","(15.0, 30.0, 21.944444444444443)","(21.0, 48.0, 31.57142857142857)"
15-12-2022 14:44:28.448100,"(15.0, 30.0, 24.375)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.0, 4.4423076923076925)","(41.0, 90.0, 58.0)","(4.6, 7.8, 5.846153846153847)","(11.0, 18.5, 15.833333333333334)","(5.0, 6.8, 6.3)","(15.0, 30.0, 21.944444444444443)","(21.0, 48.0, 31.0)"
15-12-2022 14:44:29.588317,"(15.0, 29.0, 23.791666666666668)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.0, 4.035714285714286)","(41.0, 90.0, 58.0)","(4.6, 7.6, 5.983333333333333)","(11.0, 18.5, 15.833333333333334)","(5.0, 6.8, 6.484615384615385)","(15.0, 30.0, 21.5)","(21.0, 46.0, 31.0)"
15-12-2022 14:44:30.676093,"(15.0, 29.0, 23.791666666666668)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.0, 4.617647058823529)","(41.0, 90.0, 58.0)","(4.6, 7.4, 6.75)","(11.0, 18.5, 15.833333333333334)","(5.0, 6.6, 6.728571428571429)","(15.0, 29.0, 26.5)","(21.0, 46.0, 34.5)"
15-12-2022 14:44:31.755207,"(15.0, 28.0, 23.208333333333336)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.0, 4.717391304347826)","(41.0, 90.0, 58.0)","(4.6, 7.8, 6.05)","(11.0, 18.5, 15.833333333333334)","(5.0, 7.0, 6.4411764705882355)","(15.0, 32.0, 21.055555555555557)","(21.0, 44.0, 30.42857142857143)"
15-12-2022 14:44:32.852062,"(15.0, 27.0, 22.625)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.0, 4.142857142857142)","(41.0, 90.0, 58.0)","(4.6, 7.8, 6.65)","(11.0, 18.5, 15.833333333333334)","(5.0, 7.0, 6.669230769230769)","(15.0, 28.0, 24.7)","(21.0, 44.0, 36.333333333333336)"
15-12-2022 14:44:33.931528,"(15.0, 27.0, 22.625)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.0, 4.275)","(41.0, 90.0, 58.0)","(4.6, 7.6, 5.942857142857143)","(11.0, 18.5, 15.833333333333334)","(5.0, 6.8, 6.728571428571429)","(15.0, 27.0, 22.5)","(21.0, 42.0, 32.5)"
15-12-2022 14:44:35.040983,"(15.0, 26.0, 22.041666666666664)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.0, 4.602941176470589)","(41.0, 90.0, 58.0)","(4.6, 7.4, 6.45)","(11.0, 18.5, 15.833333333333334)","(5.0, 7.0, 6.728571428571429)","(15.0, 26.0, 22.5)","(21.0, 40.0, 32.5)"
15-12-2022 14:44:36.113655,"(15.0, 32.0, 27.35)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.0, 4.602941176470589)","(41.0, 90.0, 58.0)","(4.6, 7.2, 6.45)","(11.0, 18.5, 15.833333333333334)","(5.0, 7.0, 6.728571428571429)","(15.0, 26.0, 21.5)","(21.0, 40.0, 31.0)"
15-12-2022 14:44:37.128050,"(15.0, 30.0, 27.0)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.0, 4.678571428571429)","(41.0, 90.0, 58.0)","(4.6, 8.4, 6.375)","(11.0, 18.5, 15.833333333333334)","(5.0, 7.0, 6.4411764705882355)","(15.0, 26.0, 21.5)","(21.0, 40.0, 31.0)"
15-12-2022 14:44:38.155506,"(15.0, 29.0, 27.4375)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.0, 4.107142857142857)","(41.0, 90.0, 58.0)","(4.6, 8.0, 6.0285714285714285)","(11.0, 18.5, 16.27777777777778)","(5.0, 6.8, 6.669230769230769)","(15.0, 25.0, 23.1)","(21.0, 38.0, 33.666666666666664)"
15-12-2022 14:44:39.206198,"(15.0, 29.0, 23.791666666666668)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.0, 4.142857142857142)","(41.0, 90.0, 58.0)","(4.6, 7.4, 5.942857142857143)","(11.0, 18.0, 19.25)","(5.0, 6.8, 6.3)","(15.0, 24.0, 21.166666666666668)","(21.0, 36.0, 28.142857142857142)"
15-12-2022 14:44:40.269897,"(15.0, 28.0, 25.444444444444443)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.0, 4.142857142857142)","(41.0, 90.0, 58.0)","(4.6, 7.4, 5.942857142857143)","(11.0, 24.0, 19.25)","(5.0, 6.8, 6.3)","(15.0, 24.0, 21.166666666666668)","(21.0, 36.0, 31.0)"
15-12-2022 14:44:41.291589,"(15.0, 27.0, 25.6875)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.0, 4.5)","(41.0, 90.0, 58.0)","(4.6, 7.2, 6.85)","(11.0, 21.0, 17.38888888888889)","(5.0, 6.8, 6.3)","(15.0, 23.0, 19.833333333333332)","(21.0, 34.0, 42.5)"
15-12-2022 14:44:42.334292,"(15.0, 32.0, 27.35)","(3.8, 4.9, 4.766666666666667)","(2.9, 5.0, 4.5)","(41.0, 90.0, 58.0)","(4.6, 8.0, 6.0)","(11.0, 21.0, 16.7)","(5.0, 6.8, 5.8)","(15.0, 22.0, 19.9)","(21.0, 60.0, 40.0)"
15-12-2022 14:44:43.404813,"(16.0, 30.0, 25.090909090909093)","(3.8, 4.9, 4.681818181818182)","(2.9, 5.0, 4.1)","(41.0, 90.0, 58.0)","(4.6, 7.8, 6.08)","(12.0, 20.0, 17.0)","(5.0, 6.8, 5.8)","(16.0, 21.0, 17.944444444444443)","(21.0, 55.0, 37.5)"
15-12-2022 14:44:44.483095,"(16.0, 29.0, 27.4375)","(3.8, 4.9, 4.681818181818182)","(2.9, 5.0, 4.55)","(41.0, 90.0, 58.0)","(4.6, 7.6, 6.45)","(12.0, 19.5, 16.318181818181817)","(5.0, 6.8, 5.8)","(16.0, 21.0, 19.9)","(21.0, 50.0, 37.5)"
15-12-2022 14:44:45.531831,"(16.0, 29.0, 23.791666666666668)","(3.8, 4.8, 4.7375)","(2.9, 5.0, 4.55)","(41.0, 90.0, 58.0)","(4.6, 7.2, 6.133333333333334)","(12.0, 19.5, 16.72222222222222)","(5.0, 6.8, 6.333333333333333)","(16.0, 21.0, 19.9)","(21.0, 50.0, 36.5)"
15-12-2022 14:44:46.605448,"(16.0, 28.0, 25.444444444444443)","(3.8, 4.8, 4.7375)","(2.9, 5.0, 4.55)","(41.0, 90.0, 58.0)","(4.6, 7.0, 6.133333333333334)","(12.0, 19.5, 20.833333333333332)","(5.0, 6.8, 5.857142857142858)","(16.0, 21.0, 19.833333333333332)","(21.0, 48.0, 39.0)"
