,Fools Mirage,Cat Named Hercules,Homegrown Legend,Prince Carolina J,Forever Indian,Eura Bunny Boy,Charm The Ladies
08-12-2022 12:57:10.738119,"(2.4, 2.86, 2.7622222222222224)","(31.0, 900.0, 390.0)","(19.0, 85.0, 38.625)","(3.9, 4.3, 4.193548387096774)","(13.0, 23.0, 21.0)","(26.0, 80.0, 58.8)","(2.9, 3.65, 3.501923076923077)"
08-12-2022 12:57:11.806630,"(2.4, 2.86, 2.7622222222222224)","(31.0, 900.0, 390.0)","(19.0, 85.0, 39.57142857142857)","(3.9, 4.3, 4.193548387096774)","(13.0, 23.0, 21.22222222222222)","(26.0, 80.0, 58.8)","(2.9, 3.65, 3.183333333333333)"
08-12-2022 12:57:12.787084,"(2.4, 2.86, 2.7622222222222224)","(31.0, 900.0, 390.0)","(19.0, 85.0, 39.57142857142857)","(3.9, 4.3, 4.2153846153846155)","(13.0, 23.0, 21.22222222222222)","(26.0, 80.0, 58.8)","(2.9, 3.65, 3.183333333333333)"
08-12-2022 12:57:13.732701,"(2.4, 2.86, 2.7622222222222224)","(31.0, 900.0, 390.0)","(19.0, 85.0, 39.57142857142857)","(3.9, 4.3, 4.2153846153846155)","(14.0, 23.0, 21.22222222222222)","(26.0, 80.0, 58.8)","(2.9, 3.65, 3.501923076923077)"
08-12-2022 12:57:14.713063,"(2.4, 2.86, 2.7622222222222224)","(31.0, 900.0, 390.0)","(19.0, 85.0, 39.57142857142857)","(3.9, 4.3, 4.2153846153846155)","(14.0, 23.0, 21.22222222222222)","(26.0, 80.0, 53.5)","(2.9, 3.65, 3.183333333333333)"
08-12-2022 12:57:15.711589,"(2.4, 2.86, 2.7622222222222224)","(31.0, 900.0, 390.0)","(19.0, 85.0, 39.57142857142857)","(3.9, 4.3, 4.2153846153846155)","(14.0, 23.0, 21.22222222222222)","(26.0, 80.0, 65.54545454545455)","(2.9, 3.65, 3.125)"
08-12-2022 12:57:16.743925,"(2.4, 2.86, 2.7622222222222224)","(31.0, 900.0, 390.0)","(21.0, 85.0, 39.57142857142857)","(3.9, 4.3, 4.177777777777777)","(14.0, 23.0, 21.22222222222222)","(26.0, 80.0, 65.54545454545455)","(2.9, 3.65, 3.4166666666666665)"
08-12-2022 12:57:17.838930,"(2.4, 2.84, 2.75)","(31.0, 890.0, 722.0)","(21.0, 80.0, 56.0)","(3.9, 4.3, 4.138888888888888)","(14.0, 23.0, 21.5)","(26.0, 80.0, 60.5)","(2.9, 3.6, 3.5761904761904764)"
08-12-2022 12:57:19.122220,"(2.4, 2.84, 2.75)","(31.0, 890.0, 722.0)","(21.0, 80.0, 56.0)","(3.9, 4.3, 4.138888888888888)","(14.0, 23.0, 20.642857142857142)","(26.0, 80.0, 60.5)","(2.9, 3.6, 3.575)"
08-12-2022 12:57:20.322526,"(2.4, 2.84, 2.75)","(31.0, 890.0, 722.0)","(21.0, 80.0, 56.0)","(3.9, 4.3, 4.138888888888888)","(14.0, 23.0, 20.642857142857142)","(26.0, 80.0, 61.57142857142857)","(2.9, 3.6, 3.575)"
08-12-2022 12:57:21.531978,"(2.4, 2.84, 2.75)","(31.0, 880.0, 603.3333333333334)","(21.0, 80.0, 56.0)","(3.9, 4.3, 4.138888888888888)","(14.0, 23.0, 19.333333333333332)","(26.0, 75.0, 52.0)","(2.9, 3.6, 3.575)"
08-12-2022 12:57:23.003826,"(2.4, 2.84, 2.75)","(31.0, 880.0, 603.3333333333334)","(21.0, 80.0, 56.0)","(3.8, 4.3, 4.138888888888888)","(14.0, 23.0, 18.6)","(26.0, 75.0, 52.0)","(2.9, 3.6, 3.5166666666666666)"
08-12-2022 12:57:24.236340,"(2.4, 2.84, 2.75)","(31.0, 880.0, 603.3333333333334)","(21.0, 80.0, 56.0)","(3.8, 4.3, 4.138888888888888)","(14.0, 23.0, 18.6)","(26.0, 75.0, 52.0)","(2.9, 3.6, 3.5615384615384618)"
08-12-2022 12:57:25.548798,"(2.4, 2.84, 2.75)","(31.0, 880.0, 603.3333333333334)","(21.0, 80.0, 56.0)","(3.8, 4.3, 4.138888888888888)","(14.0, 23.0, 18.875)","(26.0, 75.0, 64.77777777777777)","(2.9, 3.6, 3.5615384615384618)"
08-12-2022 12:57:26.601706,"(2.4, 2.84, 2.75)","(31.0, 880.0, 603.3333333333334)","(21.0, 80.0, 56.0)","(3.8, 4.3, 4.138888888888888)","(14.0, 23.0, 19.75)","(26.0, 75.0, 64.77777777777777)","(2.9, 3.6, 3.5615384615384618)"
08-12-2022 12:57:27.647935,"(2.4, 2.84, 2.72)","(31.0, 880.0, 603.3333333333334)","(21.0, 80.0, 56.0)","(3.8, 4.3, 4.138888888888888)","(14.0, 22.0, 19.75)","(26.0, 75.0, 61.199999999999996)","(2.9, 3.6, 3.5100000000000002)"
08-12-2022 12:57:28.772407,"(2.4, 2.84, 2.72)","(31.0, 880.0, 603.3333333333334)","(21.0, 80.0, 56.0)","(3.8, 4.3, 4.138888888888888)","(14.0, 22.0, 19.75)","(26.0, 75.0, 61.199999999999996)","(2.9, 3.6, 3.5100000000000002)"
08-12-2022 12:57:29.769284,"(2.4, 2.84, 2.72)","(31.0, 880.0, 603.3333333333334)","(21.0, 80.0, 56.0)","(3.8, 4.3, 4.138888888888888)","(14.0, 22.0, 19.75)","(26.0, 75.0, 61.199999999999996)","(2.9, 3.6, 3.475)"
08-12-2022 12:57:30.896199,"(2.4, 2.84, 2.75)","(31.0, 880.0, 603.3333333333334)","(21.0, 80.0, 56.0)","(3.8, 4.3, 4.133333333333333)","(14.0, 22.0, 20.666666666666668)","(26.0, 75.0, 61.199999999999996)","(2.9, 3.6, 3.475)"
08-12-2022 12:57:31.990750,"(2.4, 2.84, 2.75)","(31.0, 880.0, 603.3333333333334)","(21.0, 80.0, 42.6)","(3.8, 4.3, 4.133333333333333)","(14.0, 22.0, 20.666666666666668)","(26.0, 75.0, 61.199999999999996)","(2.9, 3.6, 3.5285714285714285)"
08-12-2022 12:57:33.124590,"(2.4, 2.86, 2.818620689655172)","(31.0, 880.0, 465.0)","(21.0, 85.0, 42.6)","(3.8, 4.3, 4.133333333333333)","(14.0, 22.0, 20.666666666666668)","(26.0, 75.0, 61.199999999999996)","(2.9, 3.6, 3.5285714285714285)"
08-12-2022 12:57:34.262305,"(2.4, 2.86, 2.78)","(31.0, 880.0, 465.0)","(21.0, 85.0, 42.6)","(3.8, 4.3, 4.133333333333333)","(14.0, 22.0, 20.666666666666668)","(26.0, 75.0, 61.199999999999996)","(2.9, 3.6, 3.5285714285714285)"
08-12-2022 12:57:35.372404,"(2.4, 2.86, 2.772)","(31.0, 880.0, 465.0)","(26.0, 85.0, 61.666666666666664)","(3.8, 4.3, 4.133333333333333)","(14.0, 22.0, 21.166666666666668)","(26.0, 75.0, 68.1)","(2.9, 3.6, 3.5285714285714285)"
08-12-2022 12:57:36.496017,"(2.4, 2.86, 2.772)","(31.0, 880.0, 465.0)","(26.0, 85.0, 42.6)","(3.8, 4.3, 4.133333333333333)","(14.0, 22.0, 20.9)","(26.0, 75.0, 68.42857142857143)","(2.9, 3.6, 3.5285714285714285)"
08-12-2022 12:57:37.541952,"(2.4, 2.86, 2.772)","(31.0, 880.0, 465.0)","(26.0, 85.0, 42.6)","(3.8, 4.3, 4.133333333333333)","(14.0, 23.0, 20.9)","(26.0, 75.0, 68.42857142857143)","(2.9, 3.6, 3.45)"
08-12-2022 12:57:38.709773,"(2.4, 2.86, 2.772)","(31.0, 880.0, 465.0)","(26.0, 85.0, 42.6)","(3.8, 4.3, 4.076595744680851)","(14.0, 23.0, 20.9)","(26.0, 75.0, 67.73684210526315)","(2.9, 3.6, 3.45)"
08-12-2022 12:57:39.850738,"(2.4, 2.86, 2.772)","(31.0, 880.0, 465.0)","(26.0, 85.0, 42.6)","(3.8, 4.3, 4.076595744680851)","(14.0, 23.0, 20.9)","(26.0, 75.0, 67.73684210526315)","(2.9, 3.6, 3.2625)"
08-12-2022 12:57:40.871392,"(2.4, 2.86, 2.772)","(31.0, 730.0, 322.0)","(26.0, 85.0, 42.6)","(3.8, 4.3, 4.076595744680851)","(14.0, 23.0, 20.9)","(26.0, 75.0, 67.73684210526315)","(2.9, 3.6, 3.2625)"
08-12-2022 12:57:42.018707,"(2.35, 2.86, 2.772)","(31.0, 730.0, 322.0)","(21.0, 85.0, 42.6)","(3.8, 4.3, 4.076595744680851)","(14.0, 23.0, 20.9)","(26.0, 75.0, 48.0)","(2.9, 3.6, 3.2625)"
08-12-2022 12:57:43.574475,"(2.35, 2.86, 2.8066666666666666)","(31.0, 730.0, 322.0)","(21.0, 85.0, 42.6)","(3.8, 4.3, 4.076595744680851)","(14.0, 23.0, 20.9)","(26.0, 75.0, 49.2)","(2.9, 3.6, 3.2625)"
08-12-2022 12:57:44.987463,"(2.35, 2.86, 2.8066666666666666)","(31.0, 730.0, 286.0)","(21.0, 85.0, 48.0)","(3.9, 4.3, 4.076595744680851)","(14.0, 23.0, 20.9)","(21.0, 75.0, 46.333333333333336)","(2.9, 3.6, 3.4125)"
08-12-2022 12:57:46.344797,"(2.3, 2.86, 2.8066666666666666)","(31.0, 640.0, 286.0)","(21.0, 80.0, 48.0)","(3.9, 4.3, 4.076595744680851)","(14.0, 23.0, 20.9)","(21.0, 75.0, 52.5)","(2.9, 3.6, 3.468)"
08-12-2022 12:57:47.758915,"(2.3, 2.86, 2.82)","(31.0, 640.0, 286.0)","(21.0, 80.0, 48.0)","(3.9, 4.3, 4.076595744680851)","(14.0, 23.0, 20.9)","(21.0, 75.0, 52.5)","(2.9, 3.6, 3.1875)"
08-12-2022 12:57:49.026321,"(2.3, 2.86, 2.82)","(31.0, 640.0, 286.0)","(21.0, 80.0, 48.0)","(3.9, 4.3, 4.076595744680851)","(14.0, 23.0, 21.25)","(21.0, 75.0, 52.5)","(2.9, 3.6, 3.1875)"
08-12-2022 12:57:50.094707,"(2.3, 2.86, 2.76)","(31.0, 640.0, 286.0)","(21.0, 80.0, 48.0)","(3.9, 4.3, 4.076595744680851)","(14.0, 23.0, 21.25)","(21.0, 75.0, 52.5)","(2.9, 3.6, 3.1875)"
08-12-2022 12:57:51.132943,"(2.3, 2.86, 2.817894736842105)","(31.0, 560.0, 254.0)","(21.0, 80.0, 48.0)","(3.9, 4.3, 4.076595744680851)","(14.0, 23.0, 21.25)","(21.0, 75.0, 52.5)","(2.9, 3.6, 3.1875)"
08-12-2022 12:57:52.260663,"(2.3, 2.86, 2.817894736842105)","(31.0, 560.0, 254.0)","(21.0, 80.0, 48.0)","(3.9, 4.3, 4.076595744680851)","(14.0, 23.0, 21.25)","(21.0, 75.0, 52.5)","(2.9, 3.6, 3.1875)"
08-12-2022 12:57:53.519979,"(2.3, 2.86, 2.817894736842105)","(31.0, 560.0, 176.0)","(21.0, 80.0, 48.0)","(3.9, 4.3, 4.076595744680851)","(14.0, 23.0, 21.25)","(21.0, 75.0, 67.0)","(2.9, 3.6, 3.4125)"
08-12-2022 12:57:54.812183,"(2.3, 2.86, 2.750909090909091)","(31.0, 560.0, 176.0)","(21.0, 80.0, 48.0)","(3.9, 4.3, 4.076595744680851)","(14.0, 23.0, 20.857142857142858)","(21.0, 75.0, 67.0)","(2.9, 3.6, 3.1875)"
08-12-2022 12:57:56.114016,"(2.3, 2.86, 2.7541176470588233)","(31.0, 490.0, 158.5)","(21.0, 80.0, 48.0)","(3.9, 4.3, 4.076595744680851)","(14.0, 23.0, 21.75)","(21.0, 75.0, 49.0)","(2.9, 3.6, 3.3)"
08-12-2022 12:57:57.408094,"(2.3, 2.86, 2.7541176470588233)","(31.0, 490.0, 158.5)","(21.0, 80.0, 48.0)","(3.9, 4.3, 4.076595744680851)","(14.0, 23.0, 21.75)","(21.0, 70.0, 49.0)","(2.9, 3.55, 3.3)"
08-12-2022 12:57:58.677287,"(2.3, 2.84, 2.829411764705882)","(31.0, 490.0, 158.5)","(21.0, 80.0, 48.0)","(3.9, 4.2, 4.11578947368421)","(14.0, 23.0, 21.125)","(21.0, 70.0, 49.0)","(2.9, 3.55, 3.3)"
08-12-2022 12:57:59.963530,"(2.3, 2.84, 2.81)","(31.0, 730.0, 218.5)","(21.0, 80.0, 48.0)","(3.9, 4.2, 4.11578947368421)","(14.0, 23.0, 21.571428571428573)","(21.0, 70.0, 49.0)","(2.9, 3.55, 3.3)"
08-12-2022 12:58:01.235683,"(2.3, 2.84, 2.81)","(31.0, 730.0, 218.5)","(21.0, 80.0, 48.0)","(3.9, 4.2, 4.11578947368421)","(14.0, 23.0, 19.3)","(21.0, 70.0, 49.0)","(2.9, 3.55, 3.3)"
08-12-2022 12:58:02.457082,"(2.3, 2.84, 2.814285714285714)","(31.0, 730.0, 218.5)","(21.0, 80.0, 74.76190476190476)","(3.9, 4.2, 4.1)","(14.0, 19.5, 19.3)","(21.0, 70.0, 49.0)","(2.9, 3.55, 3.4749999999999996)"
08-12-2022 12:58:03.623922,"(2.3, 2.84, 2.83)","(31.0, 720.0, 384.0)","(21.0, 80.0, 53.0)","(3.9, 4.2, 4.142857142857143)","(14.0, 19.5, 19.3)","(21.0, 70.0, 49.0)","(2.9, 3.5, 3.4333333333333336)"
08-12-2022 12:58:04.797951,"(2.3, 2.84, 2.83)","(31.0, 720.0, 196.0)","(21.0, 80.0, 58.666666666666664)","(3.9, 4.2, 4.121212121212121)","(14.0, 19.5, 19.071428571428573)","(21.0, 70.0, 52.66666666666667)","(2.9, 3.5, 3.453333333333333)"
08-12-2022 12:58:06.047944,"(2.3, 2.74, 2.6784615384615384)","(31.0, 630.0, 339.0)","(21.0, 75.0, 58.666666666666664)","(3.9, 4.3, 4.136363636363637)","(14.0, 23.0, 21.5)","(21.0, 65.0, 60.375)","(2.9, 3.6, 3.366071428571429)"
08-12-2022 12:58:07.157620,"(2.3, 2.74, 2.6890909090909094)","(31.0, 550.0, 173.5)","(21.0, 75.0, 68.875)","(3.9, 4.3, 4.136363636363637)","(14.0, 23.0, 21.857142857142858)","(21.0, 65.0, 60.375)","(2.9, 3.7, 3.366071428571429)"
08-12-2022 12:58:08.426996,"(2.3, 2.74, 2.6890909090909094)","(31.0, 540.0, 158.5)","(21.0, 75.0, 66.83333333333333)","(3.9, 4.3, 4.136363636363637)","(14.0, 23.0, 21.857142857142858)","(21.0, 65.0, 56.0)","(2.9, 3.7, 3.575)"
08-12-2022 12:58:09.686877,"(2.3, 2.72, 2.705)","(31.0, 490.0, 158.5)","(21.0, 75.0, 66.83333333333333)","(3.9, 4.3, 4.136363636363637)","(14.0, 23.0, 21.857142857142858)","(21.0, 65.0, 56.0)","(2.9, 3.65, 3.6065217391304345)"
08-12-2022 12:58:10.944860,"(2.3, 2.7, 2.6875)","(31.0, 480.0, 336.6666666666667)","(21.0, 75.0, 66.83333333333333)","(3.9, 4.3, 4.136363636363637)","(14.0, 23.0, 21.857142857142858)","(21.0, 65.0, 56.0)","(2.9, 3.65, 3.575)"
08-12-2022 12:58:12.261275,"(2.3, 2.7, 2.6771428571428575)","(31.0, 480.0, 265.0)","(21.0, 75.0, 66.83333333333333)","(3.9, 4.3, 4.136363636363637)","(14.0, 23.0, 21.857142857142858)","(21.0, 65.0, 56.0)","(2.9, 3.65, 3.347058823529412)"
08-12-2022 12:58:13.501186,"(2.3, 2.7, 2.625)","(31.0, 480.0, 265.0)","(21.0, 75.0, 66.83333333333333)","(3.9, 4.3, 4.136363636363637)","(14.0, 23.0, 21.857142857142858)","(21.0, 65.0, 56.0)","(2.9, 3.7, 3.347058823529412)"
08-12-2022 12:58:14.875750,"(2.3, 2.7, 2.625)","(31.0, 460.0, 186.66666666666666)","(21.0, 75.0, 66.83333333333333)","(3.9, 4.3, 4.136363636363637)","(14.0, 23.0, 21.857142857142858)","(21.0, 65.0, 56.0)","(2.9, 3.7, 3.347058823529412)"
08-12-2022 12:58:16.160505,"(2.3, 2.7, 2.6277777777777778)","(31.0, 460.0, 186.66666666666666)","(21.0, 75.0, 66.83333333333333)","(3.9, 4.3, 4.164150943396226)","(14.0, 23.0, 21.857142857142858)","(21.0, 65.0, 56.0)","(2.9, 3.7, 3.347058823529412)"
08-12-2022 12:58:17.382201,"(2.3, 2.72, 2.7073684210526316)","(31.0, 460.0, 186.66666666666666)","(21.0, 75.0, 63.0)","(3.9, 4.3, 4.164150943396226)","(14.0, 23.0, 21.857142857142858)","(21.0, 65.0, 61.0)","(2.9, 3.65, 3.4045454545454548)"
08-12-2022 12:58:18.568841,"(2.3, 2.72, 2.686666666666667)","(31.0, 430.0, 303.33333333333337)","(21.0, 75.0, 59.33333333333333)","(3.9, 4.3, 4.158823529411764)","(14.0, 23.0, 21.857142857142858)","(21.0, 65.0, 61.0)","(2.9, 3.6, 3.533333333333333)"
08-12-2022 12:58:19.805467,"(2.3, 2.72, 2.7082352941176473)","(31.0, 430.0, 240.0)","(21.0, 75.0, 59.0)","(3.9, 4.3, 4.154545454545454)","(14.0, 23.0, 20.6)","(21.0, 65.0, 61.0)","(3.0, 3.6, 3.533333333333333)"
08-12-2022 12:58:21.036708,"(2.3, 2.72, 2.7082352941176473)","(31.0, 430.0, 240.0)","(21.0, 75.0, 59.0)","(3.9, 4.3, 4.154545454545454)","(14.0, 23.0, 20.6)","(21.0, 65.0, 61.0)","(3.0, 3.6, 3.533333333333333)"
08-12-2022 12:58:22.296416,"(2.3, 2.72, 2.7082352941176473)","(31.0, 410.0, 283.33333333333337)","(21.0, 75.0, 59.66666666666667)","(3.9, 4.3, 4.154545454545454)","(14.0, 23.0, 20.0)","(21.0, 65.0, 61.0)","(3.0, 3.6, 3.533333333333333)"
08-12-2022 12:58:23.593055,"(2.3, 2.72, 2.7082352941176473)","(31.0, 400.0, 283.33333333333337)","(21.0, 75.0, 59.66666666666667)","(3.9, 4.3, 4.154545454545454)","(14.0, 23.0, 20.0)","(21.0, 65.0, 61.0)","(3.0, 3.6, 3.533333333333333)"
08-12-2022 12:58:24.837954,"(2.3, 2.72, 2.7082352941176473)","(31.0, 400.0, 283.33333333333337)","(21.0, 75.0, 59.66666666666667)","(3.9, 4.3, 4.154545454545454)","(14.0, 23.0, 20.0)","(21.0, 65.0, 61.0)","(3.0, 3.6, 3.533333333333333)"
08-12-2022 12:58:26.073966,"(2.3, 2.72, 2.7082352941176473)","(31.0, 400.0, 283.33333333333337)","(21.0, 75.0, 59.66666666666667)","(3.9, 4.3, 4.154545454545454)","(14.0, 23.0, 21.363636363636363)","(21.0, 65.0, 60.5)","(3.0, 3.6, 3.533333333333333)"
08-12-2022 12:58:27.283358,"(2.3, 2.72, 2.7082352941176473)","(31.0, 400.0, 225.0)","(21.0, 75.0, 69.25)","(3.9, 4.3, 4.154545454545454)","(14.0, 23.0, 21.363636363636363)","(21.0, 65.0, 56.0)","(3.0, 3.6, 3.533333333333333)"
08-12-2022 12:58:28.440935,"(2.3, 2.72, 2.7082352941176473)","(31.0, 390.0, 220.0)","(21.0, 75.0, 69.25)","(3.9, 4.3, 4.154545454545454)","(13.0, 23.0, 21.363636363636363)","(21.0, 65.0, 56.25)","(3.0, 3.6, 3.533333333333333)"
08-12-2022 12:58:29.609223,"(2.3, 2.72, 2.7082352941176473)","(31.0, 380.0, 270.0)","(21.0, 75.0, 69.25)","(3.9, 4.3, 4.154545454545454)","(13.0, 23.0, 21.363636363636363)","(21.0, 65.0, 56.25)","(3.0, 3.6, 3.533333333333333)"
08-12-2022 12:58:30.839896,"(2.3, 2.74, 2.6982608695652175)","(31.0, 380.0, 270.0)","(21.0, 75.0, 69.25)","(3.9, 4.3, 4.154545454545454)","(13.0, 23.0, 21.363636363636363)","(21.0, 65.0, 56.25)","(3.0, 3.6, 3.533333333333333)"
08-12-2022 12:58:32.054518,"(2.3, 2.74, 2.7027586206896554)","(31.0, 380.0, 270.0)","(21.0, 75.0, 69.25)","(3.9, 4.3, 4.154545454545454)","(13.0, 23.0, 21.363636363636363)","(21.0, 65.0, 56.25)","(3.1, 3.6, 3.533333333333333)"
08-12-2022 12:58:33.282621,"(2.3, 2.74, 2.705161290322581)","(31.0, 380.0, 217.5)","(21.0, 75.0, 69.25)","(3.9, 4.3, 4.108333333333333)","(13.0, 23.0, 21.363636363636363)","(21.0, 65.0, 56.25)","(3.1, 3.6, 3.381818181818182)"
08-12-2022 12:58:34.561847,"(2.3, 2.78, 2.7730434782608695)","(31.0, 380.0, 217.5)","(21.0, 75.0, 69.25)","(3.9, 4.3, 4.108333333333333)","(13.0, 23.0, 21.363636363636363)","(21.0, 65.0, 58.0)","(3.1, 3.6, 3.43448275862069)"
08-12-2022 12:58:35.670602,"(2.3, 2.78, 2.7730434782608695)","(31.0, 380.0, 217.5)","(21.0, 75.0, 69.25)","(3.9, 4.3, 4.108333333333333)","(13.0, 23.0, 21.363636363636363)","(21.0, 65.0, 63.36363636363637)","(3.1, 3.6, 3.32)"
08-12-2022 12:58:36.865214,"(2.3, 2.78, 2.7730434782608695)","(31.0, 380.0, 217.5)","(21.0, 75.0, 72.57894736842105)","(3.9, 4.3, 4.168571428571428)","(13.0, 23.0, 21.615384615384617)","(21.0, 65.0, 54.0)","(3.1, 3.6, 3.45)"
08-12-2022 12:58:37.904001,"(2.3, 2.78, 2.7730434782608695)","(31.0, 370.0, 212.5)","(21.0, 75.0, 72.57894736842105)","(3.9, 4.3, 4.168571428571428)","(13.0, 23.0, 21.615384615384617)","(21.0, 65.0, 54.0)","(3.1, 3.6, 3.557142857142857)"
08-12-2022 12:58:39.033262,"(2.3, 2.78, 2.6314285714285717)","(31.0, 360.0, 258.33333333333337)","(21.0, 75.0, 72.44444444444444)","(3.9, 4.3, 4.195454545454545)","(13.0, 23.0, 21.615384615384617)","(21.0, 65.0, 54.66666666666667)","(3.1, 3.6, 3.557142857142857)"
08-12-2022 12:58:40.186463,"(2.3, 2.78, 2.6314285714285717)","(31.0, 360.0, 258.33333333333337)","(21.0, 75.0, 72.44444444444444)","(3.9, 4.3, 4.195454545454545)","(13.0, 23.0, 21.615384615384617)","(21.0, 65.0, 54.66666666666667)","(3.1, 3.6, 3.5166666666666666)"
08-12-2022 12:58:41.303205,"(2.3, 2.76, 2.648)","(31.0, 360.0, 258.33333333333337)","(21.0, 75.0, 72.44444444444444)","(3.9, 4.3, 4.195454545454545)","(13.0, 23.0, 21.615384615384617)","(21.0, 65.0, 54.66666666666667)","(3.1, 3.6, 3.5761904761904764)"
08-12-2022 12:58:42.355233,"(2.3, 2.76, 2.6263636363636365)","(31.0, 360.0, 207.5)","(21.0, 70.0, 65.68421052631578)","(3.9, 4.3, 4.195454545454545)","(13.0, 23.0, 21.615384615384617)","(21.0, 65.0, 54.66666666666667)","(3.1, 3.6, 3.5761904761904764)"
08-12-2022 12:58:43.539857,"(2.3, 2.76, 2.6263636363636365)","(31.0, 360.0, 207.5)","(21.0, 70.0, 65.68421052631578)","(3.9, 4.3, 4.188888888888888)","(13.0, 23.0, 21.615384615384617)","(21.0, 65.0, 54.66666666666667)","(3.1, 3.6, 3.5761904761904764)"
08-12-2022 12:58:44.787155,"(2.3, 2.76, 2.6263636363636365)","(31.0, 360.0, 207.5)","(21.0, 70.0, 65.68421052631578)","(3.9, 4.3, 4.188888888888888)","(13.0, 23.0, 21.615384615384617)","(21.0, 65.0, 54.66666666666667)","(3.1, 3.6, 3.5761904761904764)"
08-12-2022 12:58:46.065414,"(2.3, 2.76, 2.6263636363636365)","(31.0, 360.0, 207.5)","(21.0, 70.0, 65.68421052631578)","(3.9, 4.3, 4.188888888888888)","(13.0, 23.0, 21.615384615384617)","(21.0, 65.0, 54.66666666666667)","(3.1, 3.6, 3.5761904761904764)"
08-12-2022 12:58:47.281015,"(2.3, 2.76, 2.6263636363636365)","(31.0, 360.0, 258.33333333333337)","(21.0, 65.0, 63.0)","(3.9, 4.3, 4.193617021276595)","(13.0, 23.0, 21.714285714285715)","(21.0, 65.0, 61.55555555555556)","(3.1, 3.6, 3.585714285714286)"
08-12-2022 12:58:48.457585,"(2.3, 2.76, 2.701395348837209)","(31.0, 350.0, 251.66666666666666)","(21.0, 60.0, 55.35)","(3.9, 4.3, 4.193617021276595)","(13.0, 23.0, 21.714285714285715)","(21.0, 65.0, 61.55555555555556)","(3.1, 3.6, 3.585714285714286)"
08-12-2022 12:58:49.502349,"(2.3, 2.76, 2.695135135135135)","(31.0, 340.0, 283.0)","(21.0, 60.0, 54.095238095238095)","(3.9, 4.3, 4.193617021276595)","(13.0, 23.0, 21.714285714285715)","(21.0, 65.0, 61.55555555555556)","(3.1, 3.6, 3.585714285714286)"
08-12-2022 12:58:50.559300,"(2.3, 2.76, 2.695135135135135)","(31.0, 340.0, 283.0)","(21.0, 60.0, 54.095238095238095)","(3.9, 4.3, 4.193617021276595)","(13.0, 23.0, 21.714285714285715)","(21.0, 65.0, 61.55555555555556)","(3.1, 3.6, 3.5250000000000004)"
08-12-2022 12:58:51.711480,"(2.3, 2.76, 2.75)","(31.0, 340.0, 245.0)","(21.0, 60.0, 54.095238095238095)","(3.9, 4.3, 4.139024390243902)","(13.0, 23.0, 21.875)","(21.0, 65.0, 45.666666666666664)","(3.1, 3.6, 3.4714285714285715)"
08-12-2022 12:58:52.854552,"(2.3, 2.76, 2.755238095238095)","(31.0, 340.0, 258.57142857142856)","(21.0, 48.0, 47.05)","(3.9, 4.3, 4.139024390243902)","(13.0, 23.0, 21.875)","(21.0, 65.0, 45.666666666666664)","(3.1, 3.6, 3.475)"
08-12-2022 12:58:53.957294,"(2.3, 2.78, 2.768)","(31.0, 340.0, 258.57142857142856)","(21.0, 48.0, 47.05)","(3.9, 4.2, 4.1617021276595745)","(13.0, 23.0, 21.875)","(21.0, 60.0, 44.0)","(3.1, 3.6, 3.475)"
08-12-2022 12:58:55.064819,"(2.3, 2.78, 2.7736842105263158)","(31.0, 340.0, 258.57142857142856)","(21.0, 48.0, 47.05)","(3.9, 4.2, 4.1617021276595745)","(13.0, 23.0, 21.875)","(21.0, 60.0, 42.0)","(3.1, 3.6, 3.475)"
08-12-2022 12:58:56.276097,"(2.3, 2.78, 2.7296774193548385)","(31.0, 340.0, 283.0)","(21.0, 48.0, 47.05)","(3.9, 4.3, 4.205882352941177)","(13.0, 23.0, 21.875)","(21.0, 60.0, 42.0)","(3.2, 3.6, 3.475)"
08-12-2022 12:58:57.532360,"(2.3, 2.78, 2.7015384615384614)","(31.0, 340.0, 283.0)","(21.0, 48.0, 47.173913043478265)","(3.9, 4.3, 4.205882352941177)","(13.0, 23.0, 19.7)","(21.0, 60.0, 49.333333333333336)","(3.2, 3.6, 3.5300000000000002)"
08-12-2022 12:58:58.776490,"(2.3, 2.76, 2.6671428571428573)","(31.0, 330.0, 299.44444444444446)","(21.0, 48.0, 46.27272727272727)","(3.9, 4.3, 4.205128205128205)","(13.0, 23.0, 20.0)","(21.0, 55.0, 47.5)","(3.2, 3.65, 3.5035714285714286)"
08-12-2022 12:59:00.043087,"(2.3, 2.76, 2.6671428571428573)","(31.0, 320.0, 286.875)","(21.0, 48.0, 46.27272727272727)","(3.9, 4.3, 4.205128205128205)","(13.0, 23.0, 20.0)","(21.0, 55.0, 45.0)","(3.2, 3.7, 3.5785714285714283)"
08-12-2022 12:59:01.301808,"(2.3, 2.76, 2.6683333333333334)","(31.0, 320.0, 267.0)","(21.0, 48.0, 46.416666666666664)","(3.9, 4.3, 4.231481481481482)","(13.0, 22.0, 20.857142857142858)","(21.0, 50.0, 60.0)","(3.2, 3.65, 3.62093023255814)"
08-12-2022 12:59:02.482512,"(2.3, 2.78, 2.7065)","(31.0, 320.0, 146.66666666666669)","(21.0, 48.0, 46.27272727272727)","(3.9, 4.3, 4.231481481481482)","(13.0, 22.0, 20.857142857142858)","(21.0, 80.0, 60.0)","(3.2, 3.7, 3.558333333333333)"
