,Hes Blazing,Ebony Princess,What A Stunner,On Any Day,Love Letter,Here He Comes,Tuta Panda
1136,"[datetime.datetime(2022, 11, 28, 10, 49, 18, 39117), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 18, 39117), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 18, 39117), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 18, 39117), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 18, 39117), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 18, 39117), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 18, 39117), 6.5, 12.0]"
1137,"[datetime.datetime(2022, 11, 28, 10, 49, 19, 164838), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 19, 164838), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 19, 164838), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 19, 164838), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 19, 164838), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 19, 164838), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 19, 164838), 6.5, 12.0]"
1138,"[datetime.datetime(2022, 11, 28, 10, 49, 20, 268890), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 20, 268890), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 20, 268890), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 20, 268890), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 20, 268890), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 20, 268890), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 20, 268890), 6.5, 12.0]"
1139,"[datetime.datetime(2022, 11, 28, 10, 49, 21, 390788), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 21, 390788), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 21, 390788), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 21, 390788), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 21, 390788), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 21, 390788), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 21, 390788), 6.5, 12.0]"
1140,"[datetime.datetime(2022, 11, 28, 10, 49, 22, 514353), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 22, 514353), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 22, 514353), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 22, 514353), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 22, 514353), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 22, 514353), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 22, 514353), 6.5, 12.0]"
1141,"[datetime.datetime(2022, 11, 28, 10, 49, 23, 623800), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 23, 623800), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 23, 623800), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 23, 623800), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 23, 623800), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 23, 623800), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 23, 623800), 6.5, 12.0]"
1142,"[datetime.datetime(2022, 11, 28, 10, 49, 24, 724821), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 24, 724821), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 24, 724821), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 24, 724821), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 24, 724821), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 24, 724821), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 24, 724821), 6.5, 12.0]"
1143,"[datetime.datetime(2022, 11, 28, 10, 49, 25, 849020), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 25, 849020), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 25, 849020), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 25, 849020), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 25, 849020), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 25, 849020), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 25, 849020), 6.5, 12.0]"
1144,"[datetime.datetime(2022, 11, 28, 10, 49, 26, 960191), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 26, 960191), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 26, 960191), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 26, 960191), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 26, 960191), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 26, 960191), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 26, 960191), 6.5, 12.0]"
1145,"[datetime.datetime(2022, 11, 28, 10, 49, 28, 61297), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 28, 61297), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 28, 61297), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 28, 61297), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 28, 61297), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 28, 61297), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 28, 61297), 6.5, 12.0]"
1146,"[datetime.datetime(2022, 11, 28, 10, 49, 29, 190190), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 29, 190190), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 29, 190190), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 29, 190190), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 29, 190190), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 29, 190190), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 29, 190190), 6.5, 12.0]"
1147,"[datetime.datetime(2022, 11, 28, 10, 49, 30, 303021), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 30, 303021), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 30, 303021), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 30, 303021), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 30, 303021), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 30, 303021), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 30, 303021), 6.5, 12.0]"
1148,"[datetime.datetime(2022, 11, 28, 10, 49, 31, 415826), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 31, 415826), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 31, 415826), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 31, 415826), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 31, 415826), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 31, 415826), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 31, 415826), 6.5, 12.0]"
1149,"[datetime.datetime(2022, 11, 28, 10, 49, 32, 541836), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 32, 541836), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 32, 541836), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 32, 541836), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 32, 541836), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 32, 541836), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 32, 541836), 6.5, 12.0]"
1150,"[datetime.datetime(2022, 11, 28, 10, 49, 33, 652027), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 33, 652027), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 33, 652027), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 33, 652027), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 33, 652027), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 33, 652027), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 33, 652027), 6.5, 12.0]"
1151,"[datetime.datetime(2022, 11, 28, 10, 49, 34, 761645), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 34, 761645), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 34, 761645), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 34, 761645), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 34, 761645), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 34, 761645), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 34, 761645), 6.5, 12.0]"
1152,"[datetime.datetime(2022, 11, 28, 10, 49, 35, 881699), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 35, 881699), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 35, 881699), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 35, 881699), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 35, 881699), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 35, 881699), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 35, 881699), 6.5, 12.0]"
1153,"[datetime.datetime(2022, 11, 28, 10, 49, 36, 998913), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 36, 998913), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 36, 998913), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 36, 998913), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 36, 998913), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 36, 998913), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 36, 998913), 6.5, 12.0]"
1154,"[datetime.datetime(2022, 11, 28, 10, 49, 38, 113454), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 38, 113454), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 38, 113454), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 38, 113454), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 38, 113454), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 38, 113454), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 38, 113454), 6.5, 12.0]"
1155,"[datetime.datetime(2022, 11, 28, 10, 49, 39, 221928), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 39, 221928), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 39, 221928), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 39, 221928), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 39, 221928), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 39, 221928), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 39, 221928), 6.5, 12.0]"
1156,"[datetime.datetime(2022, 11, 28, 10, 49, 40, 341935), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 40, 341935), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 40, 341935), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 40, 341935), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 40, 341935), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 40, 341935), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 40, 341935), 6.5, 12.0]"
1157,"[datetime.datetime(2022, 11, 28, 10, 49, 41, 452454), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 41, 452454), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 41, 452454), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 41, 452454), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 41, 452454), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 41, 452454), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 41, 452454), 6.5, 12.0]"
1158,"[datetime.datetime(2022, 11, 28, 10, 49, 42, 570561), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 42, 570561), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 42, 570561), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 42, 570561), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 42, 570561), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 42, 570561), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 42, 570561), 6.5, 12.0]"
1159,"[datetime.datetime(2022, 11, 28, 10, 49, 43, 681866), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 43, 681866), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 43, 681866), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 43, 681866), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 43, 681866), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 43, 681866), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 43, 681866), 6.5, 12.0]"
1160,"[datetime.datetime(2022, 11, 28, 10, 49, 44, 786870), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 44, 786870), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 44, 786870), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 44, 786870), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 44, 786870), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 44, 786870), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 44, 786870), 6.5, 12.0]"
1161,"[datetime.datetime(2022, 11, 28, 10, 49, 45, 913839), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 45, 913839), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 45, 913839), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 45, 913839), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 45, 913839), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 45, 913839), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 45, 913839), 6.5, 12.0]"
1162,"[datetime.datetime(2022, 11, 28, 10, 49, 47, 28027), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 47, 28027), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 47, 28027), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 47, 28027), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 47, 28027), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 47, 28027), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 47, 28027), 6.5, 12.0]"
1163,"[datetime.datetime(2022, 11, 28, 10, 49, 48, 141758), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 48, 141758), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 48, 141758), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 48, 141758), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 48, 141758), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 48, 141758), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 48, 141758), 6.5, 12.0]"
1164,"[datetime.datetime(2022, 11, 28, 10, 49, 49, 244635), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 49, 244635), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 49, 244635), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 49, 244635), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 49, 244635), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 49, 244635), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 49, 244635), 6.5, 12.0]"
1165,"[datetime.datetime(2022, 11, 28, 10, 49, 50, 374265), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 50, 374265), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 50, 374265), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 50, 374265), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 50, 374265), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 50, 374265), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 50, 374265), 6.5, 12.0]"
1166,"[datetime.datetime(2022, 11, 28, 10, 49, 51, 487427), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 51, 487427), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 51, 487427), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 51, 487427), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 51, 487427), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 51, 487427), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 51, 487427), 6.5, 12.0]"
1167,"[datetime.datetime(2022, 11, 28, 10, 49, 52, 599449), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 10, 49, 52, 599449), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 52, 599449), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 52, 599449), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 52, 599449), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 52, 599449), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 52, 599449), 6.5, 12.0]"
1168,"[datetime.datetime(2022, 11, 28, 10, 49, 53, 715826), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 10, 49, 53, 715826), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 53, 715826), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 53, 715826), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 53, 715826), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 53, 715826), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 53, 715826), 6.5, 12.0]"
1169,"[datetime.datetime(2022, 11, 28, 10, 49, 54, 833153), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 10, 49, 54, 833153), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 54, 833153), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 54, 833153), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 54, 833153), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 54, 833153), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 54, 833153), 6.5, 12.0]"
1170,"[datetime.datetime(2022, 11, 28, 10, 49, 55, 932981), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 10, 49, 55, 932981), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 55, 932981), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 55, 932981), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 55, 932981), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 55, 932981), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 55, 932981), 6.5, 12.0]"
1171,"[datetime.datetime(2022, 11, 28, 10, 49, 57, 52544), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 10, 49, 57, 52544), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 57, 52544), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 57, 52544), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 57, 52544), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 57, 52544), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 57, 52544), 6.5, 12.0]"
1172,"[datetime.datetime(2022, 11, 28, 10, 49, 58, 155673), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 10, 49, 58, 155673), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 58, 155673), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 58, 155673), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 58, 155673), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 58, 155673), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 58, 155673), 6.5, 12.0]"
1173,"[datetime.datetime(2022, 11, 28, 10, 49, 59, 283973), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 10, 49, 59, 283973), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 49, 59, 283973), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 59, 283973), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 49, 59, 283973), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 49, 59, 283973), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 49, 59, 283973), 6.5, 12.0]"
1174,"[datetime.datetime(2022, 11, 28, 10, 50, 0, 393226), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 10, 50, 0, 393226), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 10, 50, 0, 393226), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 50, 0, 393226), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 50, 0, 393226), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 50, 0, 393226), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 50, 0, 393226), 6.5, 12.0]"
1175,"[datetime.datetime(2022, 11, 28, 10, 50, 1, 511556), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 10, 50, 1, 511556), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 10, 50, 1, 511556), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 50, 1, 511556), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 50, 1, 511556), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 50, 1, 511556), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 50, 1, 511556), 6.5, 12.0]"
1176,"[datetime.datetime(2022, 11, 28, 10, 50, 2, 617640), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 10, 50, 2, 617640), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 10, 50, 2, 617640), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 50, 2, 617640), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 50, 2, 617640), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 50, 2, 617640), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 50, 2, 617640), 6.5, 12.0]"
1177,"[datetime.datetime(2022, 11, 28, 10, 50, 3, 731513), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 10, 50, 3, 731513), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 10, 50, 3, 731513), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 50, 3, 731513), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 50, 3, 731513), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 50, 3, 731513), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 50, 3, 731513), 6.5, 12.0]"
1178,"[datetime.datetime(2022, 11, 28, 10, 50, 4, 850470), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 10, 50, 4, 850470), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 10, 50, 4, 850470), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 50, 4, 850470), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 50, 4, 850470), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 50, 4, 850470), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 50, 4, 850470), 6.5, 12.0]"
1179,"[datetime.datetime(2022, 11, 28, 10, 50, 5, 953210), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 10, 50, 5, 953210), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 10, 50, 5, 953210), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 50, 5, 953210), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 50, 5, 953210), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 50, 5, 953210), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 50, 5, 953210), 6.5, 12.0]"
1180,"[datetime.datetime(2022, 11, 28, 10, 50, 7, 58835), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 10, 50, 7, 58835), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 10, 50, 7, 58835), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 50, 7, 58835), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 50, 7, 58835), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 50, 7, 58835), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 50, 7, 58835), 6.5, 12.0]"
1181,"[datetime.datetime(2022, 11, 28, 10, 50, 8, 171006), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 10, 50, 8, 171006), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 10, 50, 8, 171006), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 50, 8, 171006), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 10, 50, 8, 171006), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 50, 8, 171006), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 50, 8, 171006), 6.5, 12.0]"
