,Cawbourne Roses,We Back,Zipping Abigail,Battle Born,Coco Model,Magic Flame,Here Comes Buddy,You Know Tree
10-01-2023 18:57:29.708487,"(3.6, 4.3, 4.2)","(10.0, 14.5, 12.120689655172415)","(10.0, 16.0, 15.25)","(4.0, 5.3, 5.246666666666666)","(7.0, 8.6, 8.299999999999999)","(5.0, 6.0, 5.9)","(11.0, 30.0, 28.076923076923077)","(6.5, 16.0, 13.8125)"
10-01-2023 18:57:30.972603,"(3.6, 4.3, 4.226666666666667)","(10.0, 14.5, 12.120689655172415)","(10.0, 16.0, 13.375)","(4.0, 5.3, 5.227272727272727)","(7.0, 8.6, 8.3)","(5.0, 6.0, 6.00909090909091)","(11.0, 30.0, 28.076923076923077)","(6.5, 16.0, 16.0)"
10-01-2023 18:57:32.154767,"(3.6, 4.3, 4.226666666666667)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 13.75)","(4.0, 5.4, 5.175)","(7.0, 8.6, 8.3)","(5.0, 6.2, 6.00909090909091)","(11.0, 30.0, 28.076923076923077)","(6.5, 16.5, 16.0)"
10-01-2023 18:57:33.265683,"(3.6, 4.3, 4.226666666666667)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 13.75)","(4.0, 5.4, 5.175)","(7.0, 8.6, 8.272727272727273)","(5.0, 6.2, 6.05)","(11.0, 30.0, 28.076923076923077)","(6.5, 16.5, 15.45)"
10-01-2023 18:57:34.291802,"(3.6, 4.3, 4.226666666666667)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 13.75)","(4.0, 5.4, 5.175)","(7.0, 8.6, 8.272727272727273)","(5.0, 6.2, 6.05)","(11.0, 30.0, 28.076923076923077)","(6.5, 16.5, 15.45)"
10-01-2023 18:57:35.409185,"(3.6, 4.3, 4.226666666666667)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 13.75)","(4.0, 5.4, 5.175)","(7.0, 8.6, 8.272727272727273)","(5.0, 6.2, 6.05)","(11.0, 30.0, 28.076923076923077)","(6.5, 16.5, 15.45)"
10-01-2023 18:57:36.540202,"(3.6, 4.3, 4.226666666666667)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 13.75)","(4.0, 5.4, 5.175)","(7.0, 8.6, 8.272727272727273)","(5.0, 6.2, 6.05)","(11.0, 30.0, 28.076923076923077)","(6.5, 16.5, 15.45)"
10-01-2023 18:57:37.718981,"(3.6, 4.3, 4.226666666666667)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 13.75)","(4.0, 5.4, 5.175)","(7.0, 8.6, 8.272727272727273)","(5.0, 6.2, 6.05)","(11.0, 30.0, 28.076923076923077)","(6.5, 16.5, 15.45)"
10-01-2023 18:57:38.894256,"(3.6, 4.3, 4.226666666666667)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 13.75)","(4.0, 5.5, 5.466666666666667)","(7.0, 8.6, 8.272727272727273)","(5.0, 6.2, 6.05)","(11.0, 30.0, 28.076923076923077)","(6.5, 16.5, 15.0)"
10-01-2023 18:57:40.018806,"(3.6, 4.3, 4.084615384615384)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 13.75)","(4.0, 5.6, 5.4799999999999995)","(7.0, 8.6, 8.15)","(5.0, 6.0, 5.916666666666667)","(11.0, 30.0, 28.5)","(6.5, 16.5, 14.59090909090909)"
10-01-2023 18:57:41.021045,"(3.6, 4.3, 4.136666666666667)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 15.096153846153847)","(4.0, 5.6, 5.55)","(7.0, 8.6, 8.299999999999999)","(5.0, 6.0, 5.566666666666667)","(11.0, 30.0, 29.0)","(6.5, 16.0, 15.25)"
10-01-2023 18:57:42.060318,"(3.6, 4.3, 3.8625)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 15.096153846153847)","(4.0, 5.6, 5.55)","(7.0, 8.6, 8.299999999999999)","(5.0, 6.0, 5.566666666666667)","(11.0, 30.0, 29.0)","(6.5, 16.0, 15.2)"
10-01-2023 18:57:43.231473,"(3.6, 4.2, 4.163636363636364)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 12.875)","(4.0, 5.8, 5.55)","(7.0, 8.6, 7.88)","(5.0, 6.0, 5.7)","(11.0, 30.0, 23.875)","(6.5, 16.0, 15.5)"
10-01-2023 18:57:44.419348,"(3.6, 4.2, 4.254545454545454)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 13.327586206896552)","(4.0, 5.8, 5.6125)","(7.0, 8.6, 8.375)","(5.0, 6.0, 5.65)","(11.0, 29.0, 26.0)","(6.5, 16.0, 15.5)"
10-01-2023 18:57:45.618823,"(3.6, 4.3, 4.15)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 13.327586206896552)","(4.0, 5.7, 5.633333333333334)","(7.0, 8.6, 8.375)","(5.0, 5.9, 5.833333333333334)","(11.0, 29.0, 28.4)","(6.5, 16.0, 15.5)"
10-01-2023 18:57:46.826619,"(3.6, 4.3, 4.15)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 13.327586206896552)","(4.0, 5.8, 5.6125)","(7.0, 8.6, 8.375)","(5.0, 5.9, 5.833333333333334)","(11.0, 29.0, 28.4)","(6.5, 16.0, 15.5)"
10-01-2023 18:57:47.954427,"(3.6, 4.3, 4.15)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 13.327586206896552)","(4.0, 5.8, 5.6125)","(7.0, 8.6, 8.375)","(5.0, 5.9, 5.833333333333334)","(11.0, 29.0, 28.4)","(6.5, 16.0, 15.5)"
10-01-2023 18:57:49.047974,"(3.6, 4.3, 4.235714285714286)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 13.327586206896552)","(4.0, 5.8, 5.6125)","(7.0, 8.6, 8.375)","(5.0, 5.9, 5.833333333333334)","(11.0, 29.0, 28.4)","(6.5, 16.0, 15.5)"
10-01-2023 18:57:50.184276,"(3.6, 4.3, 4.235714285714286)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 12.875)","(4.0, 5.8, 5.6125)","(7.0, 8.6, 8.375)","(5.0, 5.9, 5.833333333333334)","(11.0, 29.0, 28.4)","(6.5, 16.0, 15.5)"
10-01-2023 18:57:51.223662,"(3.6, 4.3, 4.235714285714286)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 12.875)","(4.0, 5.8, 5.6125)","(7.0, 8.6, 8.15)","(5.0, 5.9, 5.816666666666667)","(11.0, 29.0, 28.4)","(6.5, 16.0, 15.5)"
10-01-2023 18:57:52.327093,"(3.6, 4.4, 4.246153846153846)","(10.0, 14.5, 12.192307692307692)","(10.0, 15.5, 12.875)","(4.0, 5.8, 5.6125)","(7.0, 8.4, 8.040000000000001)","(5.0, 5.9, 5.672727272727273)","(11.0, 29.0, 28.4)","(6.5, 16.0, 15.5)"
10-01-2023 18:57:53.513132,"(3.6, 4.4, 4.1000000000000005)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 12.875)","(4.0, 5.8, 5.6125)","(7.0, 8.4, 7.733333333333333)","(5.0, 6.0, 5.7)","(11.0, 29.0, 28.4)","(6.5, 16.0, 13.211538461538462)"
10-01-2023 18:57:54.617765,"(3.6, 4.4, 4.271428571428571)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 12.875)","(4.0, 5.8, 5.6125)","(7.0, 8.4, 7.933333333333334)","(5.0, 6.0, 5.775)","(11.0, 29.0, 28.4)","(6.5, 16.5, 13.741935483870968)"
10-01-2023 18:57:55.628795,"(3.6, 4.4, 4.300000000000001)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 12.875)","(4.0, 5.8, 5.6125)","(7.0, 8.4, 8.133333333333333)","(5.0, 6.0, 5.625)","(11.0, 29.0, 28.4)","(6.5, 16.5, 13.741935483870968)"
10-01-2023 18:57:56.692219,"(3.6, 4.4, 4.300000000000001)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 12.875)","(4.0, 5.8, 5.6125)","(7.0, 8.4, 8.08)","(5.0, 6.0, 5.7)","(11.0, 29.0, 28.4)","(6.5, 16.5, 13.741935483870968)"
10-01-2023 18:57:57.810040,"(3.6, 4.4, 4.300000000000001)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 12.875)","(4.0, 5.8, 5.457142857142857)","(7.0, 8.4, 8.08)","(5.0, 5.9, 5.7)","(11.0, 29.0, 28.4)","(6.5, 16.5, 13.741935483870968)"
10-01-2023 18:57:58.928509,"(3.6, 4.4, 4.300000000000001)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 13.884615384615385)","(4.0, 5.8, 5.65)","(7.0, 8.4, 8.08)","(5.0, 5.9, 5.866666666666667)","(11.0, 29.0, 26.6)","(6.5, 16.5, 13.741935483870968)"
10-01-2023 18:57:59.973013,"(3.6, 4.4, 4.305263157894737)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 13.884615384615385)","(4.0, 5.8, 5.65)","(7.0, 8.4, 8.08)","(5.0, 5.9, 5.866666666666667)","(11.0, 27.0, 26.6)","(6.5, 16.5, 13.741935483870968)"
10-01-2023 18:58:01.041399,"(3.6, 4.4, 4.305263157894737)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 13.884615384615385)","(4.0, 5.8, 5.65)","(7.0, 8.4, 8.08)","(5.0, 5.9, 5.866666666666667)","(11.0, 27.0, 26.6)","(6.5, 16.5, 13.741935483870968)"
10-01-2023 18:58:02.135192,"(3.6, 4.4, 4.305263157894737)","(10.0, 14.5, 12.120689655172415)","(10.0, 15.5, 13.756410256410255)","(4.0, 5.8, 5.65)","(7.0, 8.4, 7.9875)","(5.0, 5.9, 5.866666666666667)","(11.0, 27.0, 26.555555555555557)","(6.5, 16.5, 14.125)"
10-01-2023 18:58:03.285409,"(3.6, 4.4, 4.28)","(10.0, 14.5, 13.0)","(10.0, 15.5, 13.74390243902439)","(4.0, 5.8, 5.65)","(7.0, 8.4, 7.9875)","(5.0, 5.9, 5.866666666666667)","(11.0, 27.0, 26.555555555555557)","(6.5, 16.5, 14.125)"
10-01-2023 18:58:04.387466,"(3.6, 4.4, 4.331645569620253)","(10.0, 14.0, 13.59090909090909)","(10.0, 15.5, 13.756410256410255)","(4.0, 5.8, 5.65)","(7.0, 8.4, 7.9875)","(5.0, 5.9, 5.866666666666667)","(11.0, 27.0, 26.555555555555557)","(6.5, 16.5, 14.125)"
10-01-2023 18:58:05.590615,"(3.6, 4.4, 4.328)","(10.0, 13.5, 13.435897435897436)","(10.0, 15.5, 13.320512820512821)","(4.0, 5.8, 5.457142857142857)","(7.0, 8.4, 7.9875)","(5.0, 5.9, 5.842857142857143)","(11.0, 27.0, 26.555555555555557)","(6.5, 16.5, 14.125)"
10-01-2023 18:58:06.795326,"(3.6, 4.4, 4.372727272727273)","(10.0, 13.5, 13.435897435897436)","(10.0, 15.5, 14.333333333333334)","(4.0, 5.8, 5.622222222222223)","(7.0, 8.4, 7.9875)","(5.0, 5.9, 5.842857142857143)","(11.0, 27.0, 26.555555555555557)","(6.5, 16.5, 13.083333333333334)"
10-01-2023 18:58:07.960043,"(3.6, 4.4, 4.372727272727273)","(10.0, 13.5, 13.435897435897436)","(10.0, 15.0, 14.0)","(4.0, 5.7, 5.622222222222223)","(7.0, 8.4, 8.0)","(5.0, 5.9, 5.842857142857143)","(11.0, 27.0, 26.555555555555557)","(6.5, 16.0, 14.0)"
10-01-2023 18:58:09.070352,"(3.6, 4.4, 4.348571428571429)","(10.0, 13.5, 13.435897435897436)","(10.0, 15.0, 14.0)","(4.0, 5.7, 5.622222222222223)","(7.0, 8.4, 8.133333333333333)","(5.0, 5.9, 5.842857142857143)","(11.0, 27.0, 29.22222222222222)","(6.5, 15.5, 13.0)"
10-01-2023 18:58:10.211705,"(3.6, 4.4, 4.348571428571429)","(10.0, 13.5, 13.435897435897436)","(10.0, 15.0, 14.0)","(4.0, 5.7, 5.622222222222223)","(7.0, 8.4, 8.133333333333333)","(5.0, 5.9, 5.842857142857143)","(11.0, 30.0, 29.22222222222222)","(6.5, 15.5, 13.0)"
10-01-2023 18:58:11.269225,"(3.6, 4.4, 4.348571428571429)","(10.0, 13.5, 13.435897435897436)","(10.0, 15.0, 14.0)","(4.0, 5.7, 5.622222222222223)","(7.0, 8.4, 8.133333333333333)","(5.0, 5.9, 5.842857142857143)","(11.0, 30.0, 29.22222222222222)","(6.5, 15.5, 13.0)"
10-01-2023 18:58:12.358061,"(3.6, 4.4, 4.348571428571429)","(10.0, 13.5, 13.435897435897436)","(10.0, 15.0, 14.0)","(4.0, 5.7, 5.658823529411765)","(7.0, 8.4, 7.694117647058824)","(5.0, 5.9, 5.980487804878049)","(11.0, 30.0, 27.6)","(6.5, 15.5, 13.555555555555555)"
10-01-2023 18:58:13.550741,"(3.6, 4.4, 4.345454545454546)","(10.0, 13.5, 13.435897435897436)","(10.0, 15.0, 12.125)","(4.0, 5.7, 5.658823529411765)","(7.0, 8.4, 7.733333333333333)","(5.0, 7.0, 6.090909090909091)","(11.0, 30.0, 27.857142857142858)","(6.5, 15.5, 13.555555555555555)"
10-01-2023 18:58:14.685741,"(3.6, 4.4, 4.372727272727273)","(10.0, 13.5, 13.435897435897436)","(10.0, 14.5, 13.0)","(4.0, 5.7, 5.658823529411765)","(7.0, 8.4, 8.133333333333333)","(5.0, 6.6, 6.04)","(11.0, 30.0, 27.176470588235293)","(6.5, 15.5, 13.4)"
10-01-2023 18:58:15.894993,"(3.6, 4.4, 4.372727272727273)","(10.0, 13.5, 13.435897435897436)","(10.0, 14.5, 12.25)","(4.0, 5.7, 5.658823529411765)","(7.0, 8.4, 8.133333333333333)","(5.0, 6.6, 5.947727272727273)","(11.0, 30.0, 27.176470588235293)","(6.5, 15.5, 13.4)"
10-01-2023 18:58:17.135654,"(3.6, 4.4, 4.372727272727273)","(10.0, 13.5, 13.435897435897436)","(10.0, 14.5, 12.25)","(4.0, 5.7, 5.658823529411765)","(7.0, 8.4, 8.133333333333333)","(5.0, 6.6, 5.947727272727273)","(11.0, 30.0, 27.176470588235293)","(6.5, 15.5, 13.4)"
10-01-2023 18:58:18.322136,"(3.6, 4.4, 4.370967741935484)","(10.0, 13.5, 13.435897435897436)","(10.0, 14.5, 12.25)","(4.0, 5.7, 5.658823529411765)","(7.0, 8.4, 8.133333333333333)","(5.0, 6.6, 5.947727272727273)","(11.0, 30.0, 27.176470588235293)","(6.5, 15.5, 13.4)"
10-01-2023 18:58:19.507366,"(3.6, 4.4, 4.372727272727273)","(10.0, 13.5, 13.435897435897436)","(10.0, 14.5, 13.916666666666666)","(4.0, 5.7, 5.584615384615384)","(7.0, 8.4, 8.133333333333333)","(5.0, 6.6, 6.333333333333334)","(11.0, 30.0, 27.176470588235293)","(6.5, 15.5, 13.4)"
10-01-2023 18:58:20.675152,"(3.6, 4.4, 4.372727272727273)","(10.0, 13.5, 13.435897435897436)","(10.0, 14.0, 13.916666666666666)","(4.0, 5.7, 5.584615384615384)","(7.0, 8.4, 8.133333333333333)","(5.0, 6.4, 6.222222222222222)","(11.0, 30.0, 26.57142857142857)","(6.5, 15.5, 13.4)"
10-01-2023 18:58:21.830821,"(3.6, 4.4, 4.345454545454546)","(10.0, 13.5, 13.435897435897436)","(10.0, 14.5, 13.857142857142858)","(4.0, 5.7, 5.604)","(7.0, 8.4, 7.476923076923077)","(5.0, 6.4, 6.222222222222222)","(11.0, 30.0, 26.57142857142857)","(6.5, 15.5, 13.4)"
10-01-2023 18:58:22.939860,"(3.6, 4.4, 4.345454545454546)","(10.0, 13.5, 13.435897435897436)","(10.0, 14.5, 13.857142857142858)","(4.0, 5.8, 5.763157894736842)","(7.0, 8.4, 7.844444444444445)","(5.0, 6.4, 6.222222222222222)","(11.0, 30.0, 26.57142857142857)","(6.5, 15.5, 13.4)"
10-01-2023 18:58:24.069512,"(3.6, 4.4, 4.345454545454546)","(10.0, 13.5, 13.435897435897436)","(10.0, 14.5, 13.857142857142858)","(4.0, 5.8, 5.75)","(7.0, 8.4, 7.733333333333333)","(5.0, 6.4, 6.222222222222222)","(11.0, 30.0, 26.57142857142857)","(6.5, 15.5, 13.4)"
10-01-2023 18:58:25.241234,"(3.6, 4.4, 4.345454545454546)","(10.0, 13.5, 13.435897435897436)","(10.0, 14.5, 13.857142857142858)","(4.0, 5.8, 5.687096774193548)","(7.0, 8.4, 7.733333333333333)","(5.0, 6.4, 6.222222222222222)","(11.0, 30.0, 26.57142857142857)","(6.5, 15.5, 13.4)"
10-01-2023 18:58:26.467132,"(3.6, 4.4, 4.348571428571429)","(10.0, 13.5, 13.435897435897436)","(10.0, 14.5, 13.78125)","(4.0, 5.8, 5.68)","(7.0, 8.4, 7.844444444444445)","(5.0, 6.4, 6.025)","(11.0, 30.0, 27.176470588235293)","(6.5, 15.5, 13.555555555555555)"
10-01-2023 18:58:27.694507,"(3.6, 4.4, 4.373913043478261)","(10.0, 13.5, 12.938775510204081)","(10.0, 14.0, 12.235294117647058)","(4.0, 5.8, 5.841666666666667)","(7.0, 8.4, 7.983333333333333)","(5.0, 6.2, 5.983333333333333)","(11.0, 30.0, 27.176470588235293)","(6.5, 15.5, 13.4)"
10-01-2023 18:58:28.937196,"(3.6, 4.6, 4.593478260869565)","(10.0, 13.5, 12.283783783783784)","(10.0, 14.0, 12.0)","(4.0, 5.9, 5.633333333333333)","(7.0, 8.4, 8.133333333333333)","(5.0, 6.2, 5.9375)","(11.0, 30.0, 26.57142857142857)","(6.5, 15.5, 13.272727272727273)"
10-01-2023 18:58:30.159766,"(3.6, 4.7, 4.442857142857143)","(10.0, 13.5, 12.283783783783784)","(10.0, 14.0, 12.0)","(4.0, 5.8, 5.633333333333333)","(7.0, 8.4, 8.133333333333333)","(5.0, 6.2, 5.9375)","(11.0, 30.0, 26.57142857142857)","(6.5, 15.5, 13.225)"
10-01-2023 18:58:31.339999,"(3.6, 4.7, 4.442857142857143)","(10.0, 13.5, 12.283783783783784)","(10.0, 14.0, 12.0)","(4.0, 5.8, 5.633333333333333)","(7.0, 8.4, 8.133333333333333)","(5.0, 6.2, 5.9375)","(11.0, 30.0, 26.57142857142857)","(6.5, 15.5, 13.225)"
10-01-2023 18:58:32.506717,"(3.6, 4.7, 4.442857142857143)","(10.0, 13.5, 12.283783783783784)","(10.0, 14.0, 11.96)","(4.0, 5.8, 5.42)","(7.0, 8.4, 8.092307692307692)","(5.0, 6.2, 5.85)","(11.0, 30.0, 26.307692307692307)","(6.5, 15.5, 13.289473684210526)"
10-01-2023 18:58:33.668490,"(3.6, 4.7, 4.652941176470589)","(10.0, 13.5, 12.284722222222221)","(10.0, 14.0, 11.96)","(4.0, 5.9, 5.455555555555556)","(7.0, 8.4, 8.092307692307692)","(5.0, 6.2, 5.4399999999999995)","(11.0, 30.0, 26.307692307692307)","(6.5, 15.5, 12.7)"
10-01-2023 18:58:34.857786,"(3.6, 4.7, 4.652941176470589)","(10.0, 13.5, 12.284722222222221)","(10.0, 14.0, 12.714285714285714)","(4.0, 6.0, 5.7375)","(7.0, 8.4, 7.733333333333333)","(5.0, 6.0, 5.3954545454545455)","(11.0, 30.0, 26.307692307692307)","(6.5, 15.5, 12.7)"
10-01-2023 18:58:36.013069,"(3.6, 4.7, 4.652941176470589)","(10.0, 13.5, 12.284722222222221)","(10.0, 14.0, 12.555555555555555)","(4.0, 6.0, 5.7375)","(7.0, 8.4, 7.828571428571428)","(5.0, 6.0, 5.3954545454545455)","(11.0, 30.0, 26.307692307692307)","(6.5, 15.5, 13.0)"
10-01-2023 18:58:37.156045,"(3.6, 4.7, 4.652941176470589)","(10.0, 13.5, 12.284722222222221)","(10.0, 14.0, 12.555555555555555)","(4.0, 6.0, 5.7375)","(7.0, 8.4, 7.92)","(5.0, 6.0, 5.3954545454545455)","(11.0, 30.0, 26.307692307692307)","(6.5, 15.0, 13.0)"
10-01-2023 18:58:38.251478,"(3.6, 4.7, 4.652941176470589)","(10.0, 13.5, 12.284722222222221)","(10.0, 14.0, 12.555555555555555)","(4.0, 6.0, 5.7375)","(7.0, 8.4, 7.8)","(5.0, 6.0, 5.6909090909090905)","(11.0, 30.0, 26.307692307692307)","(6.5, 15.0, 13.0)"
10-01-2023 18:58:39.435190,"(3.6, 4.7, 4.652941176470589)","(10.0, 13.5, 12.284722222222221)","(10.0, 14.0, 12.555555555555555)","(4.0, 6.0, 5.7375)","(7.0, 8.4, 7.8)","(5.0, 6.0, 5.6465116279069765)","(11.0, 30.0, 26.0)","(6.5, 15.0, 13.0)"
10-01-2023 18:58:40.560658,"(3.6, 4.7, 4.652941176470589)","(10.0, 13.5, 12.284722222222221)","(10.0, 14.0, 12.555555555555555)","(4.0, 6.0, 5.7375)","(7.0, 8.4, 7.8)","(5.0, 6.0, 5.6465116279069765)","(11.0, 30.0, 26.0)","(6.5, 15.0, 13.0)"
10-01-2023 18:58:41.734115,"(3.6, 4.7, 4.054545454545455)","(10.0, 13.5, 12.284722222222221)","(10.0, 14.0, 12.555555555555555)","(4.0, 6.0, 5.7375)","(7.0, 8.4, 8.014285714285714)","(5.0, 6.0, 5.6465116279069765)","(11.0, 30.0, 26.0)","(6.5, 15.0, 13.0)"
10-01-2023 18:58:42.896620,"(3.6, 4.6, 4.03)","(10.0, 13.5, 12.284722222222221)","(10.0, 14.0, 12.476190476190476)","(4.0, 6.0, 5.7375)","(7.0, 8.4, 8.014285714285714)","(5.0, 6.0, 5.6499999999999995)","(11.0, 30.0, 26.0)","(6.5, 15.0, 13.0)"
10-01-2023 18:58:44.021087,"(3.6, 4.5, 4.03125)","(10.0, 13.5, 12.284722222222221)","(10.0, 14.0, 12.476190476190476)","(4.0, 6.0, 5.7375)","(7.0, 8.4, 8.014285714285714)","(5.0, 6.0, 5.6499999999999995)","(11.0, 30.0, 26.0)","(6.5, 15.0, 13.0)"
10-01-2023 18:58:45.192926,"(3.6, 4.5, 4.03125)","(10.0, 13.5, 12.284722222222221)","(10.0, 14.0, 12.476190476190476)","(4.0, 6.0, 5.7375)","(7.0, 8.4, 8.014285714285714)","(5.0, 6.0, 5.7875000000000005)","(11.0, 29.0, 28.142857142857142)","(6.5, 15.0, 13.0)"
10-01-2023 18:58:46.218866,"(3.6, 4.5, 4.065789473684211)","(10.0, 13.5, 12.284722222222221)","(10.0, 14.0, 12.476190476190476)","(4.0, 6.0, 5.7375)","(7.0, 8.4, 8.1)","(5.0, 5.9, 5.743478260869566)","(11.0, 29.0, 28.142857142857142)","(6.5, 15.0, 13.0)"
10-01-2023 18:58:47.196276,"(3.6, 4.5, 4.065789473684211)","(10.0, 13.5, 12.284722222222221)","(10.0, 14.0, 12.476190476190476)","(4.0, 6.0, 5.7375)","(7.0, 8.4, 8.1)","(5.0, 5.9, 5.743478260869566)","(11.0, 29.0, 26.428571428571427)","(6.5, 15.0, 13.0)"
10-01-2023 18:58:48.278757,"(3.6, 4.5, 4.065789473684211)","(10.0, 13.5, 12.284722222222221)","(10.0, 14.0, 10.705882352941176)","(4.0, 6.0, 5.7375)","(7.0, 8.4, 8.092307692307692)","(5.0, 5.9, 5.7)","(11.0, 27.0, 25.57142857142857)","(6.5, 15.0, 13.0)"
10-01-2023 18:58:49.379196,"(3.6, 4.5, 4.065789473684211)","(10.0, 13.5, 12.284722222222221)","(10.0, 13.5, 11.833333333333334)","(4.0, 6.0, 5.625)","(7.0, 8.4, 8.185714285714285)","(5.0, 5.9, 5.453846153846154)","(11.0, 26.0, 25.57142857142857)","(6.5, 15.0, 13.0)"
10-01-2023 18:58:50.524149,"(3.6, 4.5, 4.065789473684211)","(10.0, 13.5, 12.284722222222221)","(10.0, 13.5, 11.833333333333334)","(4.0, 6.0, 5.625)","(7.0, 8.4, 8.185714285714285)","(5.0, 5.8, 5.417647058823529)","(11.0, 26.0, 25.57142857142857)","(6.5, 15.0, 13.0)"
10-01-2023 18:58:51.713678,"(3.6, 4.5, 4.065789473684211)","(10.0, 13.5, 12.284722222222221)","(10.0, 13.5, 11.833333333333334)","(4.0, 6.0, 5.625)","(7.0, 8.4, 8.185714285714285)","(5.0, 5.8, 5.3)","(11.0, 26.0, 25.57142857142857)","(6.5, 15.0, 14.625)"
10-01-2023 18:58:53.256782,"(3.6, 4.5, 4.065789473684211)","(10.0, 13.5, 12.284722222222221)","(10.0, 13.0, 12.404761904761905)","(4.0, 6.0, 5.625)","(7.0, 8.4, 8.185714285714285)","(5.0, 5.6, 5.625)","(11.0, 26.0, 25.4)","(6.5, 15.5, 14.428571428571429)"
10-01-2023 18:58:54.486354,"(3.6, 4.5, 4.065789473684211)","(10.0, 13.5, 12.284722222222221)","(10.0, 13.0, 12.305555555555555)","(4.0, 6.0, 5.82)","(7.0, 8.4, 8.285714285714285)","(5.0, 5.7, 5.625)","(11.0, 26.0, 25.0)","(6.5, 15.5, 14.428571428571429)"
10-01-2023 18:58:55.741354,"(3.6, 4.5, 4.05)","(10.0, 13.5, 12.284722222222221)","(10.0, 13.0, 12.333333333333334)","(4.0, 6.0, 5.8875)","(7.0, 9.2, 8.363636363636363)","(5.0, 5.7, 5.625)","(11.0, 26.0, 25.0)","(6.5, 15.5, 15.153846153846153)"
10-01-2023 18:58:56.973124,"(3.6, 4.2, 3.981818181818182)","(10.0, 13.5, 12.284722222222221)","(10.0, 13.0, 12.333333333333334)","(4.0, 6.0, 5.8875)","(7.0, 9.0, 8.363636363636363)","(5.0, 5.7, 5.625)","(11.0, 26.0, 25.0)","(6.5, 16.5, 14.75)"
10-01-2023 18:58:58.158907,"(3.6, 4.2, 3.9428571428571426)","(10.0, 13.5, 12.284722222222221)","(10.0, 13.0, 12.333333333333334)","(4.0, 6.0, 5.8875)","(7.0, 9.0, 8.363636363636363)","(5.0, 5.7, 5.625)","(11.0, 26.0, 25.0)","(6.5, 16.5, 15.7)"
10-01-2023 18:58:59.311003,"(3.6, 4.2, 3.9428571428571426)","(10.0, 13.5, 12.284722222222221)","(10.0, 13.0, 12.333333333333334)","(4.0, 6.0, 5.8875)","(7.0, 9.0, 8.5625)","(5.0, 5.7, 5.533333333333333)","(11.0, 26.0, 25.5)","(6.5, 16.0, 15.25)"
10-01-2023 18:59:00.413068,"(3.6, 4.2, 3.981818181818182)","(10.0, 13.5, 12.284722222222221)","(10.0, 13.0, 12.333333333333334)","(4.0, 6.0, 5.8875)","(7.0, 9.0, 8.5625)","(5.0, 5.7, 5.584615384615385)","(11.0, 26.0, 25.5)","(6.5, 16.0, 15.25)"
10-01-2023 18:59:01.517599,"(3.6, 4.2, 3.981818181818182)","(10.0, 13.5, 12.284722222222221)","(10.0, 13.5, 13.0)","(4.0, 6.0, 5.8875)","(7.0, 9.0, 8.5625)","(5.0, 5.7, 5.584615384615385)","(11.0, 26.0, 25.7)","(6.5, 16.0, 15.25)"
10-01-2023 18:59:02.595659,"(3.6, 4.2, 3.981818181818182)","(10.0, 13.5, 12.284722222222221)","(10.0, 13.5, 12.333333333333334)","(4.0, 6.0, 5.8875)","(7.0, 9.0, 8.5625)","(5.0, 5.7, 5.5125)","(11.0, 26.0, 25.5)","(6.5, 16.0, 15.25)"
10-01-2023 18:59:03.767056,"(3.6, 4.2, 3.981818181818182)","(10.0, 13.5, 12.284722222222221)","(10.0, 14.0, 13.0)","(4.0, 6.0, 5.8875)","(7.0, 9.0, 8.5625)","(5.0, 5.7, 5.5125)","(11.0, 26.0, 25.5)","(6.5, 16.0, 15.25)"
10-01-2023 18:59:04.892310,"(3.6, 4.2, 3.981818181818182)","(10.0, 13.5, 12.284722222222221)","(10.0, 14.0, 13.0)","(4.0, 6.0, 5.8875)","(7.0, 9.0, 8.5625)","(5.0, 5.7, 5.5125)","(11.0, 26.0, 25.5)","(6.5, 16.0, 15.25)"
