,A Fighting Fury,Kings County,Louis January,Demurral,The Driller,Zipspur,Magnetic Drive
06-01-2023 14:44:10.876175,"(4.4, 5.2, 5.149107142857143)","(7.0, 13.5, 13.0)","(3.1, 3.15, 3.104838709677419)","(14.0, 17.5, 16.857142857142858)","(16.0, 24.0, 23.11111111111111)","(8.5, 12.5, 12.4)","(3.6, 4.8, 4.783018867924528)"
06-01-2023 14:44:11.985318,"(4.4, 5.2, 5.149107142857143)","(7.0, 13.5, 13.0)","(3.1, 3.15, 3.1158536585365852)","(14.0, 17.5, 16.857142857142858)","(16.0, 24.0, 23.11111111111111)","(8.5, 12.5, 12.467741935483872)","(3.6, 4.8, 4.714285714285714)"
06-01-2023 14:44:13.006416,"(4.4, 5.2, 5.149107142857143)","(7.0, 13.5, 13.0)","(3.1, 3.15, 3.1158536585365852)","(14.0, 17.5, 16.857142857142858)","(16.0, 24.0, 23.11111111111111)","(8.5, 12.5, 12.473684210526315)","(3.6, 4.8, 4.71044776119403)"
06-01-2023 14:44:14.011587,"(4.4, 5.1, 5.069230769230769)","(7.0, 13.5, 13.0)","(3.1, 3.15, 3.1158536585365852)","(14.0, 17.5, 16.535714285714285)","(16.0, 24.0, 22.4)","(8.5, 12.5, 12.473684210526315)","(3.6, 4.8, 4.710810810810811)"
06-01-2023 14:44:14.987542,"(4.4, 5.1, 5.084313725490196)","(7.0, 13.5, 13.0)","(3.1, 3.15, 3.1158536585365852)","(14.0, 17.5, 16.535714285714285)","(16.0, 24.0, 22.22222222222222)","(8.5, 12.5, 12.473684210526315)","(3.6, 4.8, 4.714285714285714)"
06-01-2023 14:44:16.047643,"(4.4, 5.1, 5.090243902439024)","(7.0, 13.5, 13.086206896551724)","(3.1, 3.15, 3.111111111111111)","(14.0, 17.5, 16.535714285714285)","(16.0, 24.0, 22.22222222222222)","(8.5, 12.5, 12.473684210526315)","(3.6, 4.8, 4.714285714285714)"
06-01-2023 14:44:17.103952,"(4.4, 5.1, 5.090243902439024)","(7.0, 13.5, 13.086206896551724)","(3.1, 3.15, 3.111111111111111)","(14.0, 17.5, 16.535714285714285)","(16.0, 24.0, 22.22222222222222)","(8.5, 12.5, 12.473684210526315)","(3.6, 4.8, 4.714285714285714)"
06-01-2023 14:44:18.211335,"(4.6, 5.1, 5.090243902439024)","(7.0, 13.5, 13.086206896551724)","(3.1, 3.15, 3.111111111111111)","(15.0, 17.5, 16.535714285714285)","(15.0, 24.0, 22.22222222222222)","(8.5, 12.5, 12.473684210526315)","(3.6, 4.8, 4.714285714285714)"
06-01-2023 14:44:19.403676,"(4.6, 5.1, 5.090243902439024)","(7.0, 13.5, 13.086206896551724)","(3.1, 3.15, 3.111111111111111)","(15.0, 17.5, 16.535714285714285)","(15.0, 24.0, 22.22222222222222)","(8.5, 12.5, 12.473684210526315)","(3.6, 4.8, 4.714285714285714)"
06-01-2023 14:44:20.506678,"(4.6, 5.1, 5.090243902439024)","(7.0, 13.5, 13.086206896551724)","(3.1, 3.15, 3.111111111111111)","(15.0, 17.5, 16.535714285714285)","(15.0, 24.0, 22.22222222222222)","(8.5, 12.5, 12.473684210526315)","(3.6, 4.8, 4.714285714285714)"
06-01-2023 14:44:21.548627,"(4.6, 5.1, 5.090243902439024)","(7.0, 13.5, 13.086206896551724)","(3.1, 3.15, 3.111111111111111)","(15.0, 17.5, 16.535714285714285)","(15.0, 24.0, 22.22222222222222)","(8.5, 12.5, 12.473684210526315)","(3.6, 4.8, 4.714285714285714)"
06-01-2023 14:44:22.672039,"(4.6, 5.1, 5.090243902439024)","(7.0, 13.5, 13.086206896551724)","(3.1, 3.15, 3.111111111111111)","(15.0, 17.5, 16.535714285714285)","(15.0, 24.0, 22.22222222222222)","(8.5, 12.5, 12.473684210526315)","(3.6, 4.8, 4.714285714285714)"
06-01-2023 14:44:23.775745,"(4.6, 5.1, 5.090243902439024)","(7.0, 13.5, 13.086206896551724)","(3.1, 3.15, 3.111111111111111)","(15.0, 17.5, 16.535714285714285)","(15.0, 24.0, 22.22222222222222)","(8.5, 12.5, 12.857142857142858)","(3.6, 4.8, 4.702702702702703)"
06-01-2023 14:44:24.913195,"(4.6, 5.1, 5.090697674418604)","(7.0, 13.5, 13.38888888888889)","(3.1, 3.05, 3.0477611940298504)","(15.0, 17.5, 16.535714285714285)","(15.0, 24.0, 22.22222222222222)","(8.5, 13.0, 12.9)","(3.6, 4.8, 4.702702702702703)"
06-01-2023 14:44:26.114518,"(4.6, 5.1, 5.090697674418604)","(7.0, 13.5, 13.38888888888889)","(3.1, 3.05, 3.047794117647059)","(15.0, 17.5, 16.535714285714285)","(15.0, 24.0, 22.22222222222222)","(8.5, 13.0, 12.9)","(3.6, 4.8, 4.702702702702703)"
06-01-2023 14:44:27.250034,"(4.6, 5.1, 5.090697674418604)","(7.0, 13.5, 13.38888888888889)","(3.1, 3.05, 3.0481249999999998)","(15.0, 17.5, 16.375)","(15.0, 24.0, 22.22222222222222)","(8.5, 13.0, 12.9)","(3.6, 4.8, 4.6875)"
06-01-2023 14:44:28.386413,"(4.6, 5.1, 5.0181818181818185)","(7.0, 13.5, 13.433333333333334)","(3.1, 3.05, 3.11)","(15.0, 17.5, 16.375)","(15.0, 24.0, 22.22222222222222)","(8.5, 13.0, 12.75)","(3.6, 4.8, 4.6875)"
06-01-2023 14:44:29.406368,"(4.6, 5.1, 5.0181818181818185)","(7.0, 13.5, 13.433333333333334)","(3.1, 3.15, 3.1069444444444443)","(15.0, 17.5, 16.272727272727273)","(15.0, 24.0, 22.22222222222222)","(8.5, 13.0, 12.75)","(3.6, 4.8, 4.677777777777777)"
06-01-2023 14:44:30.517888,"(4.6, 5.1, 5.072727272727272)","(7.0, 13.5, 13.38888888888889)","(3.1, 3.15, 3.1044117647058824)","(15.0, 17.5, 16.272727272727273)","(15.0, 24.0, 22.22222222222222)","(8.5, 13.0, 12.75)","(3.6, 4.8, 4.6875)"
06-01-2023 14:44:31.602455,"(4.6, 5.1, 5.078823529411764)","(7.0, 13.5, 13.38888888888889)","(3.1, 3.15, 3.1044117647058824)","(15.0, 17.5, 16.272727272727273)","(15.0, 24.0, 22.22222222222222)","(8.5, 13.0, 12.75)","(3.6, 4.8, 4.6875)"
06-01-2023 14:44:32.646770,"(4.6, 5.1, 5.078823529411764)","(7.0, 13.5, 13.38888888888889)","(3.1, 3.15, 3.1044117647058824)","(15.0, 17.5, 16.272727272727273)","(15.0, 24.0, 22.22222222222222)","(8.5, 13.0, 12.75)","(3.6, 4.8, 4.6875)"
06-01-2023 14:44:33.631627,"(4.6, 5.1, 5.078823529411764)","(7.0, 13.5, 13.38888888888889)","(3.1, 3.15, 3.1285714285714286)","(15.0, 17.5, 16.272727272727273)","(15.0, 24.0, 22.22222222222222)","(8.5, 13.0, 12.963414634146341)","(3.6, 4.8, 4.658064516129032)"
06-01-2023 14:44:34.668448,"(4.6, 5.1, 5.072727272727272)","(7.0, 14.0, 13.583333333333334)","(3.1, 3.15, 3.1326923076923077)","(15.0, 17.5, 16.272727272727273)","(15.0, 24.0, 22.22222222222222)","(8.5, 13.0, 12.966666666666667)","(3.6, 4.8, 4.658064516129032)"
06-01-2023 14:44:35.650165,"(4.6, 5.1, 5.078823529411764)","(7.0, 14.0, 13.583333333333334)","(3.1, 3.15, 3.1326923076923077)","(15.0, 17.5, 16.272727272727273)","(15.0, 24.0, 22.22222222222222)","(8.5, 13.0, 12.966666666666667)","(3.6, 4.8, 4.658064516129032)"
06-01-2023 14:44:36.781848,"(4.6, 5.1, 5.078823529411764)","(7.0, 14.0, 13.583333333333334)","(3.1, 3.1, 3.0948453608247424)","(15.0, 17.5, 16.272727272727273)","(15.0, 24.0, 22.22222222222222)","(8.5, 13.0, 12.966666666666667)","(3.6, 4.8, 4.666666666666666)"
06-01-2023 14:44:38.027251,"(4.6, 5.1, 5.078823529411764)","(7.0, 14.5, 13.75)","(3.1, 3.1, 3.0948453608247424)","(15.0, 17.5, 16.272727272727273)","(15.0, 24.0, 22.22222222222222)","(8.5, 13.0, 12.966666666666667)","(3.6, 4.8, 4.666666666666666)"
06-01-2023 14:44:39.151544,"(4.6, 5.1, 5.078823529411764)","(7.0, 14.5, 13.75)","(3.1, 3.1, 3.0948453608247424)","(15.0, 17.5, 16.272727272727273)","(15.0, 24.0, 22.22222222222222)","(8.5, 13.0, 12.966666666666667)","(3.6, 4.8, 4.666666666666666)"
06-01-2023 14:44:40.271923,"(4.6, 5.1, 5.078823529411764)","(7.0, 14.5, 13.75)","(3.1, 3.1, 3.0948453608247424)","(15.0, 17.5, 16.272727272727273)","(15.0, 24.0, 22.22222222222222)","(8.5, 13.0, 12.966666666666667)","(3.6, 4.8, 4.666666666666666)"
06-01-2023 14:44:41.531258,"(4.6, 5.1, 5.0777777777777775)","(7.0, 14.5, 13.75)","(3.1, 3.1, 3.0948453608247424)","(15.0, 17.5, 16.272727272727273)","(15.0, 24.0, 22.22222222222222)","(8.5, 13.0, 12.966666666666667)","(3.6, 4.8, 4.624657534246575)"
06-01-2023 14:44:42.724042,"(4.6, 5.1, 5.071428571428571)","(7.0, 14.5, 13.75)","(3.1, 3.1, 3.0945652173913043)","(15.0, 17.5, 16.272727272727273)","(15.0, 24.0, 22.22222222222222)","(8.5, 13.0, 12.966666666666667)","(3.6, 4.8, 4.632499999999999)"
06-01-2023 14:44:43.807922,"(4.6, 5.1, 5.071428571428571)","(7.0, 14.5, 13.75)","(3.1, 3.1, 3.0945652173913043)","(15.0, 17.5, 16.272727272727273)","(15.0, 24.0, 22.22222222222222)","(8.5, 13.0, 12.967391304347826)","(3.6, 4.8, 4.336723163841808)"
06-01-2023 14:44:45.005277,"(4.6, 5.1, 5.0777777777777775)","(7.0, 14.5, 14.166666666666666)","(3.1, 3.1, 3.0935897435897437)","(15.0, 17.5, 16.75)","(15.0, 24.0, 22.666666666666668)","(8.5, 13.0, 12.90909090909091)","(3.6, 4.4, 4.5)"
06-01-2023 14:44:46.220684,"(4.6, 5.1, 5.070967741935483)","(7.0, 14.5, 14.166666666666666)","(3.1, 3.1, 3.0875)","(15.0, 17.5, 16.75)","(15.0, 24.0, 22.666666666666668)","(8.5, 13.0, 12.90909090909091)","(3.6, 4.6, 4.48)"
06-01-2023 14:44:47.214801,"(4.6, 5.1, 5.070967741935483)","(7.0, 14.5, 14.166666666666666)","(3.1, 3.1, 3.0875)","(15.0, 17.5, 16.75)","(15.0, 24.0, 22.666666666666668)","(8.5, 13.0, 12.90909090909091)","(3.6, 4.6, 4.48)"
06-01-2023 14:44:48.308167,"(4.6, 5.1, 5.064705882352941)","(7.0, 14.5, 14.166666666666666)","(3.1, 3.1, 3.0875)","(15.0, 17.5, 16.75)","(15.0, 24.0, 22.666666666666668)","(8.5, 13.0, 12.666666666666666)","(3.6, 4.6, 4.48)"
06-01-2023 14:44:49.474358,"(4.6, 5.1, 5.029411764705882)","(7.0, 15.0, 14.785714285714285)","(3.1, 3.1, 3.0875)","(15.0, 17.5, 16.75)","(15.0, 24.0, 22.666666666666668)","(8.5, 13.0, 12.666666666666666)","(3.6, 4.6, 4.48)"
06-01-2023 14:44:50.598121,"(4.4, 5.1, 5.035714285714286)","(7.0, 15.0, 14.785714285714285)","(3.0, 3.1, 3.0875)","(15.0, 17.5, 16.75)","(16.0, 24.0, 22.666666666666668)","(8.5, 13.0, 12.785714285714286)","(3.7, 4.6, 4.48)"
06-01-2023 14:44:51.768922,"(4.4, 5.1, 5.035714285714286)","(7.0, 14.5, 14.357142857142858)","(3.0, 3.1, 3.0875)","(15.0, 17.5, 16.75)","(16.0, 24.0, 22.666666666666668)","(8.5, 13.0, 12.785714285714286)","(3.7, 4.6, 4.485714285714286)"
06-01-2023 14:44:52.981039,"(4.4, 5.1, 5.035714285714286)","(7.0, 14.5, 14.357142857142858)","(3.0, 3.1, 3.0875)","(15.0, 17.5, 16.75)","(16.0, 24.0, 22.666666666666668)","(8.5, 13.0, 12.571428571428571)","(3.7, 4.5, 4.49)"
06-01-2023 14:44:54.186566,"(4.4, 5.1, 5.029411764705882)","(7.0, 14.5, 14.357142857142858)","(3.0, 3.1, 3.11)","(15.0, 17.5, 16.75)","(16.0, 24.0, 22.666666666666668)","(8.5, 13.0, 12.634615384615385)","(3.7, 4.5, 4.5125)"
06-01-2023 14:44:55.259086,"(4.4, 5.1, 5.029411764705882)","(7.0, 15.0, 14.4)","(3.0, 3.15, 3.0999999999999996)","(15.0, 17.5, 16.75)","(16.0, 24.0, 22.666666666666668)","(8.5, 13.5, 13.05)","(3.7, 4.7, 4.451428571428572)"
06-01-2023 14:44:56.333055,"(4.4, 5.1, 5.029411764705882)","(7.0, 15.5, 14.804347826086957)","(3.0, 3.2, 3.13)","(15.0, 17.5, 16.75)","(16.0, 24.0, 22.666666666666668)","(8.5, 13.5, 12.91304347826087)","(3.7, 4.7, 4.485714285714286)"
06-01-2023 14:44:57.429053,"(4.4, 5.1, 5.029411764705882)","(7.0, 15.5, 14.5)","(3.0, 3.2, 3.12125)","(15.0, 18.0, 16.903846153846153)","(16.0, 24.0, 22.666666666666668)","(8.5, 13.5, 12.91304347826087)","(3.7, 4.6, 4.470588235294118)"
06-01-2023 14:44:58.520128,"(4.4, 5.1, 5.029411764705882)","(7.0, 15.5, 14.5)","(3.0, 3.2, 3.1357142857142857)","(15.0, 18.0, 16.903846153846153)","(16.0, 24.0, 22.666666666666668)","(8.5, 13.5, 12.766666666666666)","(3.7, 4.6, 4.470588235294118)"
06-01-2023 14:44:59.659039,"(4.4, 5.1, 5.029411764705882)","(7.0, 15.5, 14.045454545454545)","(3.0, 3.2, 3.1357142857142857)","(15.0, 18.0, 16.903846153846153)","(16.0, 24.0, 22.666666666666668)","(8.5, 13.0, 12.68867924528302)","(3.7, 4.6, 4.485714285714286)"
06-01-2023 14:45:00.863933,"(4.4, 5.1, 4.973684210526316)","(7.0, 15.5, 14.045454545454545)","(3.0, 3.2, 3.162637362637363)","(15.0, 18.0, 16.903846153846153)","(16.0, 24.0, 22.666666666666668)","(8.5, 13.0, 12.785714285714285)","(3.7, 4.6, 4.55)"
06-01-2023 14:45:02.422559,"(4.4, 5.1, 4.973684210526316)","(7.0, 15.5, 13.722222222222221)","(3.0, 3.2, 3.1571428571428575)","(15.0, 18.0, 17.25)","(16.0, 24.0, 22.666666666666668)","(8.5, 13.0, 12.785714285714285)","(3.7, 4.6, 4.55)"
06-01-2023 14:45:03.826986,"(4.4, 5.1, 4.973684210526316)","(7.0, 15.5, 14.61111111111111)","(3.0, 3.2, 3.1575757575757577)","(15.0, 18.0, 17.25)","(16.0, 24.0, 22.666666666666668)","(8.5, 13.0, 12.410714285714286)","(3.7, 4.6, 4.54)"
06-01-2023 14:45:05.162334,"(4.4, 5.1, 4.973684210526316)","(7.0, 15.5, 14.61111111111111)","(3.0, 3.2, 3.12125)","(15.0, 18.0, 17.25)","(16.0, 24.0, 22.133333333333333)","(8.5, 13.0, 12.410714285714286)","(3.7, 4.6, 4.46)"
06-01-2023 14:45:06.495469,"(4.4, 5.1, 5.09375)","(7.0, 15.5, 14.738095238095237)","(3.0, 3.2, 3.12125)","(15.0, 18.0, 17.25)","(16.0, 23.0, 22.133333333333333)","(8.5, 13.0, 12.166666666666666)","(3.7, 4.6, 4.46)"
06-01-2023 14:45:07.661242,"(4.4, 5.1, 5.093162393162393)","(7.0, 15.5, 14.738095238095237)","(3.0, 3.2, 3.12125)","(15.0, 18.0, 17.25)","(16.0, 23.0, 22.133333333333333)","(8.5, 13.0, 12.166666666666666)","(3.7, 4.6, 4.46)"
06-01-2023 14:45:08.846678,"(4.4, 5.1, 5.093162393162393)","(7.0, 15.5, 14.966666666666667)","(3.0, 3.2, 3.12125)","(15.0, 18.0, 17.25)","(16.0, 23.0, 22.133333333333333)","(8.5, 13.0, 12.166666666666666)","(3.7, 4.6, 4.46)"
06-01-2023 14:45:10.068584,"(4.4, 5.1, 5.088059701492537)","(7.0, 15.5, 13.653846153846153)","(3.0, 3.2, 3.11)","(15.0, 18.0, 17.44736842105263)","(16.0, 23.0, 22.133333333333333)","(8.5, 13.0, 12.166666666666666)","(3.7, 4.6, 4.46)"
06-01-2023 14:45:11.264162,"(4.4, 5.1, 5.088059701492537)","(7.0, 15.5, 13.653846153846153)","(3.0, 3.2, 3.125)","(15.0, 18.0, 17.44736842105263)","(16.0, 23.0, 22.142857142857142)","(8.5, 13.0, 12.166666666666666)","(3.7, 4.6, 4.533333333333333)"
06-01-2023 14:45:12.414543,"(4.4, 5.1, 5.088059701492537)","(7.0, 15.0, 13.875)","(3.0, 3.2, 3.125)","(15.0, 18.0, 17.44736842105263)","(16.0, 23.0, 22.142857142857142)","(8.5, 13.0, 12.11111111111111)","(3.7, 4.6, 4.533333333333333)"
06-01-2023 14:45:13.655146,"(4.4, 5.1, 5.088059701492537)","(7.0, 15.0, 13.875)","(3.0, 3.2, 3.125)","(15.0, 18.0, 16.96875)","(16.0, 23.0, 22.142857142857142)","(8.5, 13.0, 12.11111111111111)","(3.7, 4.6, 4.533333333333333)"
06-01-2023 14:45:14.874319,"(4.4, 5.1, 5.071084337349397)","(7.0, 15.0, 13.875)","(3.0, 3.2, 3.125)","(15.0, 18.0, 17.125)","(16.0, 23.0, 22.142857142857142)","(8.5, 13.0, 12.166666666666666)","(3.7, 4.6, 4.526315789473684)"
06-01-2023 14:45:16.014425,"(4.4, 5.1, 5.071084337349397)","(7.0, 15.0, 13.875)","(3.0, 3.2, 3.125)","(15.0, 18.0, 17.125)","(16.0, 23.0, 22.142857142857142)","(8.5, 13.0, 12.166666666666666)","(3.7, 4.6, 4.526315789473684)"
06-01-2023 14:45:17.195629,"(4.4, 5.1, 5.071084337349397)","(7.0, 15.0, 13.875)","(3.0, 3.2, 3.125)","(15.0, 18.0, 17.125)","(16.0, 23.0, 22.142857142857142)","(8.5, 13.0, 12.166666666666666)","(3.7, 4.6, 4.526315789473684)"
06-01-2023 14:45:18.400169,"(4.4, 5.1, 5.071084337349397)","(7.0, 15.0, 13.75)","(3.0, 3.2, 3.173529411764706)","(15.0, 18.0, 17.125)","(16.0, 23.0, 22.142857142857142)","(8.5, 13.0, 12.166666666666666)","(3.7, 4.6, 4.5)"
06-01-2023 14:45:19.478394,"(4.4, 5.1, 5.071084337349397)","(7.0, 15.0, 13.75)","(3.0, 3.2, 3.173529411764706)","(15.0, 18.0, 17.125)","(16.0, 23.0, 22.142857142857142)","(8.5, 13.0, 12.166666666666666)","(3.7, 4.6, 4.558333333333334)"
06-01-2023 14:45:20.678855,"(4.4, 5.1, 5.071084337349397)","(7.0, 14.5, 13.75)","(3.0, 3.2, 3.1653846153846157)","(15.0, 18.0, 17.125)","(16.0, 23.0, 22.142857142857142)","(8.5, 13.0, 12.166666666666666)","(3.7, 4.6, 4.558333333333334)"
06-01-2023 14:45:21.931719,"(4.4, 5.1, 5.071084337349397)","(7.0, 14.5, 13.75)","(3.0, 3.2, 3.1653846153846157)","(15.0, 18.0, 17.125)","(16.0, 23.0, 22.142857142857142)","(8.5, 13.0, 12.166666666666666)","(3.7, 4.6, 4.558333333333334)"
06-01-2023 14:45:23.092456,"(4.4, 5.1, 5.071084337349397)","(7.0, 14.5, 13.807692307692308)","(3.0, 3.2, 3.1653846153846157)","(15.0, 18.0, 17.125)","(16.0, 23.0, 22.142857142857142)","(8.5, 13.0, 12.166666666666666)","(3.7, 4.6, 4.558333333333334)"
06-01-2023 14:45:24.333851,"(4.4, 5.1, 5.071084337349397)","(7.0, 14.5, 13.807692307692308)","(3.0, 3.2, 3.1653846153846157)","(15.0, 18.0, 17.125)","(16.0, 23.0, 22.142857142857142)","(8.5, 13.0, 12.166666666666666)","(3.7, 4.6, 4.558333333333334)"
06-01-2023 14:45:25.525892,"(4.4, 5.1, 5.071084337349397)","(7.0, 14.5, 13.807692307692308)","(3.0, 3.2, 3.1653846153846157)","(15.0, 18.0, 17.125)","(16.0, 23.0, 22.142857142857142)","(8.5, 13.0, 12.166666666666666)","(3.7, 4.6, 4.558333333333334)"
06-01-2023 14:45:26.616781,"(4.4, 5.1, 5.071084337349397)","(7.0, 14.5, 13.944444444444445)","(3.0, 3.2, 3.1804347826086956)","(15.0, 18.0, 17.125)","(16.0, 23.0, 22.142857142857142)","(8.5, 13.0, 12.166666666666666)","(3.7, 4.6, 4.482352941176471)"
06-01-2023 14:45:27.786936,"(4.4, 5.1, 5.074683544303797)","(7.0, 14.5, 13.875)","(3.0, 3.2, 3.16875)","(15.0, 18.0, 17.125)","(16.0, 23.0, 22.142857142857142)","(8.5, 13.0, 12.166666666666666)","(3.7, 4.6, 4.482352941176471)"
06-01-2023 14:45:29.005439,"(4.4, 5.1, 5.074683544303797)","(7.0, 14.5, 13.875)","(3.0, 3.2, 3.16875)","(15.0, 18.0, 16.96875)","(16.0, 23.0, 22.142857142857142)","(8.5, 13.0, 12.166666666666666)","(3.7, 4.6, 4.482352941176471)"
06-01-2023 14:45:30.208368,"(4.4, 5.1, 5.074683544303797)","(7.0, 14.5, 13.875)","(3.0, 3.2, 3.166666666666667)","(15.0, 18.0, 16.96875)","(16.0, 23.0, 22.142857142857142)","(8.5, 13.0, 12.166666666666666)","(3.7, 4.6, 4.482352941176471)"
06-01-2023 14:45:31.484438,"(4.4, 5.1, 5.074683544303797)","(7.0, 14.5, 13.875)","(3.0, 3.2, 3.166666666666667)","(15.0, 18.0, 16.96875)","(16.0, 23.0, 22.125)","(8.5, 13.0, 12.166666666666666)","(3.7, 4.6, 4.44)"
06-01-2023 14:45:32.748226,"(4.4, 5.1, 5.074683544303797)","(7.0, 14.5, 13.875)","(3.0, 3.2, 3.166666666666667)","(15.0, 18.0, 16.96875)","(16.0, 23.0, 22.125)","(8.5, 13.0, 12.166666666666666)","(3.7, 4.6, 4.44)"
06-01-2023 14:45:34.123371,"(4.4, 5.1, 5.074683544303797)","(7.0, 14.5, 13.875)","(3.0, 3.2, 3.108988764044944)","(15.0, 18.0, 16.96875)","(16.0, 23.0, 22.125)","(8.5, 13.0, 12.166666666666666)","(3.7, 4.6, 4.4350000000000005)"
06-01-2023 14:45:35.339201,"(4.4, 5.1, 5.048936170212766)","(7.0, 14.5, 13.875)","(3.0, 3.2, 3.108988764044944)","(15.0, 18.0, 16.96875)","(16.0, 23.0, 22.125)","(8.5, 13.0, 12.166666666666666)","(3.7, 4.6, 4.4350000000000005)"
06-01-2023 14:45:36.546918,"(4.4, 5.1, 5.061290322580645)","(7.0, 14.5, 13.714285714285714)","(3.0, 3.2, 3.108988764044944)","(15.0, 18.0, 17.125)","(16.0, 23.0, 22.125)","(8.5, 13.0, 12.166666666666666)","(3.7, 4.6, 4.4350000000000005)"
06-01-2023 14:45:37.980842,"(4.4, 5.1, 5.061290322580645)","(7.0, 14.5, 13.714285714285714)","(3.0, 3.2, 3.11)","(15.0, 18.0, 17.125)","(16.0, 23.0, 22.125)","(8.5, 13.0, 12.166666666666666)","(3.7, 4.6, 4.4350000000000005)"
06-01-2023 14:45:39.412350,"(4.4, 5.1, 5.061290322580645)","(7.0, 14.5, 13.714285714285714)","(3.0, 3.2, 3.125)","(15.0, 18.0, 17.125)","(16.0, 23.0, 22.125)","(8.5, 13.0, 12.9)","(3.7, 4.6, 4.318965517241379)"
06-01-2023 14:45:40.651899,"(4.4, 5.1, 5.051020408163265)","(7.0, 14.5, 13.714285714285714)","(3.0, 3.2, 3.118918918918919)","(15.0, 18.0, 17.125)","(16.0, 23.0, 22.125)","(8.5, 13.0, 12.964285714285714)","(3.7, 4.4, 4.318965517241379)"
06-01-2023 14:45:41.682602,"(4.4, 5.1, 5.055555555555555)","(7.0, 14.5, 13.714285714285714)","(3.0, 3.2, 3.118918918918919)","(15.0, 18.0, 17.125)","(16.0, 23.0, 22.125)","(8.5, 13.0, 12.964285714285714)","(3.7, 4.4, 4.314864864864865)"
06-01-2023 14:45:42.819405,"(4.4, 5.1, 5.051020408163265)","(7.0, 14.5, 13.714285714285714)","(3.0, 3.2, 3.118918918918919)","(15.0, 18.0, 17.125)","(16.0, 23.0, 22.125)","(8.5, 13.0, 12.964285714285714)","(3.7, 4.4, 4.340740740740741)"
06-01-2023 14:45:43.983801,"(4.4, 5.1, 5.051020408163265)","(7.0, 14.5, 13.714285714285714)","(3.0, 3.2, 3.1294117647058823)","(15.0, 18.0, 17.125)","(16.0, 23.0, 22.125)","(8.5, 13.0, 12.962962962962964)","(3.7, 4.4, 4.23859649122807)"
06-01-2023 14:45:45.194679,"(4.4, 5.1, 5.029411764705882)","(7.0, 14.5, 13.714285714285714)","(3.0, 3.2, 3.1478260869565218)","(15.0, 18.0, 17.125)","(16.0, 23.0, 22.125)","(8.5, 13.0, 12.962962962962964)","(3.7, 4.3, 4.23859649122807)"
06-01-2023 14:45:46.410388,"(4.4, 5.1, 5.029411764705882)","(7.0, 14.5, 13.714285714285714)","(3.0, 3.2, 3.1333333333333333)","(15.0, 18.0, 17.125)","(17.0, 23.0, 22.125)","(8.5, 13.0, 12.962962962962964)","(3.7, 4.3, 4.23859649122807)"
06-01-2023 14:45:47.673194,"(4.4, 5.1, 5.029411764705882)","(7.0, 14.5, 13.714285714285714)","(3.0, 3.2, 3.1333333333333333)","(15.0, 18.0, 17.125)","(17.0, 23.0, 22.125)","(8.5, 13.0, 12.962962962962964)","(3.7, 4.3, 4.23859649122807)"
06-01-2023 14:45:49.754063,"(4.4, 5.1, 5.029411764705882)","(7.0, 14.5, 13.714285714285714)","(3.0, 3.2, 3.2044554455445544)","(15.0, 18.0, 17.38235294117647)","(17.0, 23.0, 22.125)","(8.5, 13.0, 12.90909090909091)","(3.7, 4.3, 4.261111111111111)"
06-01-2023 14:45:51.100402,"(4.4, 5.1, 5.029411764705882)","(7.0, 14.5, 13.714285714285714)","(3.0, 3.25, 3.2044554455445544)","(15.0, 18.0, 17.38235294117647)","(17.0, 23.0, 22.125)","(8.5, 13.0, 12.90909090909091)","(3.7, 4.3, 4.290909090909091)"
06-01-2023 14:45:52.467740,"(4.4, 5.1, 5.029411764705882)","(7.0, 14.5, 13.714285714285714)","(3.0, 3.25, 3.154166666666667)","(15.0, 18.0, 17.38235294117647)","(17.0, 23.0, 22.5)","(8.5, 13.0, 12.90909090909091)","(3.7, 4.3, 4.323076923076924)"
06-01-2023 14:45:53.777692,"(4.4, 5.1, 5.029411764705882)","(7.0, 14.5, 13.875)","(3.0, 3.2, 3.1500000000000004)","(15.0, 18.0, 16.875)","(17.0, 23.0, 23.333333333333332)","(8.5, 13.0, 12.923076923076923)","(3.7, 4.4, 4.409090909090909)"
06-01-2023 14:45:54.985473,"(4.4, 5.1, 5.029411764705882)","(7.0, 14.5, 13.875)","(3.0, 3.2, 3.1083333333333334)","(15.0, 18.0, 16.875)","(17.0, 25.0, 22.923076923076923)","(8.5, 13.0, 12.886363636363637)","(3.7, 4.5, 4.375)"
06-01-2023 14:45:56.281657,"(4.4, 5.1, 5.027272727272727)","(7.0, 14.5, 14.0)","(3.0, 3.25, 3.1080645161290326)","(15.0, 18.0, 16.956521739130434)","(17.0, 25.0, 22.857142857142858)","(8.5, 13.5, 12.98076923076923)","(3.7, 4.5, 4.385)"
06-01-2023 14:45:57.552133,"(4.4, 5.1, 5.027272727272727)","(7.0, 14.5, 14.115384615384615)","(3.0, 3.25, 3.1080645161290326)","(15.0, 18.0, 16.615384615384617)","(17.0, 25.0, 22.857142857142858)","(8.5, 13.5, 12.98076923076923)","(3.7, 4.5, 4.385)"
06-01-2023 14:45:58.772540,"(4.4, 5.1, 5.027272727272727)","(7.0, 14.5, 14.115384615384615)","(3.0, 3.25, 3.1080645161290326)","(15.0, 18.0, 16.8)","(17.0, 25.0, 22.857142857142858)","(8.5, 13.5, 12.75)","(3.7, 4.5, 4.409677419354838)"
