,Amuri Andy,Its Better,Anna Jem,Money Bags,Taieri Missile,Miss Adobe,Opawa Barns
05-01-2023 15:44:54.119966,"(3.3, 4.6, 4.179032258064516)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 12.0, 8.56842105263158)"
05-01-2023 15:44:55.229826,"(3.3, 4.6, 4.179032258064516)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 12.0, 8.56842105263158)"
05-01-2023 15:44:56.263824,"(3.3, 4.6, 3.7)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 12.0, 8.56842105263158)"
05-01-2023 15:44:57.278556,"(3.3, 4.6, 3.588888888888889)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 12.0, 8.56842105263158)"
05-01-2023 15:44:58.247558,"(3.3, 4.6, 3.588888888888889)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 12.0, 8.56842105263158)"
05-01-2023 15:44:59.248504,"(3.2, 4.6, 3.568421052631579)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 12.0, 8.56842105263158)"
05-01-2023 15:45:00.215946,"(3.2, 4.6, 3.568421052631579)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 12.0, 8.56842105263158)"
05-01-2023 15:45:01.273981,"(3.2, 4.6, 3.568421052631579)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 12.0, 8.56842105263158)"
05-01-2023 15:45:02.280976,"(3.2, 4.6, 3.3666666666666667)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 12.0, 8.56842105263158)"
05-01-2023 15:45:03.405468,"(3.2, 4.5, 4.41)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 12.0, 8.56842105263158)"
05-01-2023 15:45:04.546647,"(3.2, 4.5, 4.4325)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 12.0, 8.56842105263158)"
05-01-2023 15:45:05.597400,"(3.2, 4.5, 3.3444444444444446)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 12.0, 8.56842105263158)"
05-01-2023 15:45:06.725762,"(3.2, 4.5, 3.757142857142857)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 12.0, 8.56842105263158)"
05-01-2023 15:45:07.707426,"(3.2, 4.5, 4.142857142857142)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 12.0, 8.56842105263158)"
05-01-2023 15:45:08.596790,"(3.2, 4.3, 4.142857142857142)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 12.0, 8.56842105263158)"
05-01-2023 15:45:09.568740,"(3.2, 4.3, 3.8)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 12.0, 8.56842105263158)"
05-01-2023 15:45:10.607346,"(3.2, 4.3, 3.8)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 12.0, 8.56842105263158)"
05-01-2023 15:45:11.635551,"(3.2, 4.3, 3.8)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 12.0, 8.56842105263158)"
05-01-2023 15:45:12.728865,"(3.2, 4.3, 3.8)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 12.0, 8.56842105263158)"
05-01-2023 15:45:13.853810,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 12.0, 8.56842105263158)"
05-01-2023 15:45:14.958972,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 12.0, 9.467857142857143)"
05-01-2023 15:45:15.916853,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 11.0, 9.467857142857143)"
05-01-2023 15:45:16.874897,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 11.0, 9.467857142857143)"
05-01-2023 15:45:17.784203,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 11.0, 9.467857142857143)"
05-01-2023 15:45:18.700616,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 11.0, 9.467857142857143)"
05-01-2023 15:45:19.671238,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 11.0, 9.467857142857143)"
05-01-2023 15:45:20.616090,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.8, 3.911111111111111)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 11.0, 9.467857142857143)"
05-01-2023 15:45:21.564555,"(3.2, 4.3, 3.3833333333333333)","(3.2, 5.2, 3.9272727272727277)","(4.4, 7.0, 4.975)","(19.0, 95.0, 72.20588235294117)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 11.0, 9.467857142857143)"
05-01-2023 15:45:22.473646,"(3.2, 4.3, 3.3833333333333333)","(3.2, 5.2, 3.9272727272727277)","(4.4, 7.0, 4.975)","(19.0, 95.0, 62.70833333333333)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 11.0, 9.467857142857143)"
05-01-2023 15:45:23.476136,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 3.9555555555555557)","(4.4, 7.0, 4.975)","(19.0, 95.0, 32.6)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 11.0, 9.467857142857143)"
05-01-2023 15:45:24.418203,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 3.9555555555555557)","(4.4, 7.0, 4.975)","(19.0, 95.0, 32.6)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 11.0, 9.467857142857143)"
05-01-2023 15:45:25.450189,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 3.9555555555555557)","(4.4, 7.0, 4.975)","(19.0, 95.0, 32.6)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 11.0, 9.467857142857143)"
05-01-2023 15:45:26.563738,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 3.9555555555555557)","(4.4, 7.0, 4.975)","(19.0, 95.0, 32.6)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 95.28571428571429)","(3.8, 11.0, 9.467857142857143)"
05-01-2023 15:45:27.687410,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 3.9555555555555557)","(4.4, 7.0, 4.975)","(19.0, 95.0, 43.33333333333333)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 85.6923076923077)","(3.8, 11.0, 9.467857142857143)"
05-01-2023 15:45:28.802371,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 3.9555555555555557)","(4.4, 7.0, 4.975)","(19.0, 95.0, 43.33333333333333)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 85.6923076923077)","(3.8, 11.0, 9.467857142857143)"
05-01-2023 15:45:29.887685,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 3.9555555555555557)","(4.4, 7.0, 4.975)","(19.0, 95.0, 43.33333333333333)","(10.0, 29.0, 16.066666666666666)","(26.0, 220.0, 85.6923076923077)","(3.8, 11.0, 9.467857142857143)"
05-01-2023 15:45:30.911799,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 3.9555555555555557)","(4.4, 7.0, 4.975)","(19.0, 95.0, 43.33333333333333)","(10.0, 29.0, 23.400000000000002)","(26.0, 220.0, 85.6923076923077)","(3.8, 11.0, 9.467857142857143)"
05-01-2023 15:45:32.015942,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 3.9555555555555557)","(4.4, 7.0, 4.975)","(19.0, 95.0, 43.33333333333333)","(10.0, 29.0, 23.400000000000002)","(26.0, 220.0, 85.6923076923077)","(3.8, 11.0, 9.467857142857143)"
05-01-2023 15:45:33.139386,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 3.9555555555555557)","(4.4, 7.0, 4.975)","(19.0, 95.0, 43.33333333333333)","(10.0, 29.0, 23.400000000000002)","(26.0, 220.0, 95.28571428571429)","(3.8, 11.0, 9.467857142857143)"
05-01-2023 15:45:34.235510,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 3.9555555555555557)","(4.4, 7.0, 5.38)","(19.0, 95.0, 53.66666666666667)","(10.0, 29.0, 25.080000000000002)","(26.0, 220.0, 95.28571428571429)","(3.8, 11.0, 6.74)"
05-01-2023 15:45:35.442648,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 3.7214285714285715)","(4.4, 7.0, 5.38)","(19.0, 95.0, 53.66666666666667)","(10.0, 29.0, 25.080000000000002)","(26.0, 220.0, 95.28571428571429)","(3.8, 11.0, 6.74)"
05-01-2023 15:45:36.527308,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 3.7214285714285715)","(4.4, 7.0, 5.38)","(19.0, 95.0, 53.66666666666667)","(10.0, 29.0, 25.080000000000002)","(26.0, 220.0, 95.28571428571429)","(3.8, 11.0, 6.74)"
05-01-2023 15:45:37.693406,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 4.310714285714286)","(4.4, 7.0, 5.48125)","(19.0, 95.0, 53.66666666666667)","(10.0, 29.0, 25.080000000000002)","(26.0, 220.0, 95.28571428571429)","(3.8, 11.0, 6.74)"
05-01-2023 15:45:38.677132,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 4.3500000000000005)","(4.4, 7.0, 5.48125)","(19.0, 95.0, 53.66666666666667)","(10.0, 29.0, 25.080000000000002)","(26.0, 220.0, 95.28571428571429)","(3.8, 11.0, 6.74)"
05-01-2023 15:45:39.685039,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 3.7)","(4.4, 7.0, 5.48125)","(19.0, 95.0, 53.66666666666667)","(10.0, 29.0, 25.080000000000002)","(26.0, 220.0, 95.28571428571429)","(3.8, 11.0, 6.74)"
05-01-2023 15:45:40.693939,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 3.7)","(4.4, 7.0, 5.48125)","(19.0, 95.0, 53.66666666666667)","(10.0, 29.0, 25.080000000000002)","(26.0, 220.0, 95.28571428571429)","(3.8, 11.0, 6.74)"
05-01-2023 15:45:41.686550,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 3.7)","(4.4, 7.0, 5.48125)","(19.0, 95.0, 53.66666666666667)","(10.0, 29.0, 25.080000000000002)","(26.0, 220.0, 95.28571428571429)","(3.8, 11.0, 6.74)"
05-01-2023 15:45:42.639329,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 3.7)","(4.4, 7.0, 6.1899999999999995)","(19.0, 95.0, 53.66666666666667)","(10.0, 30.0, 24.381818181818183)","(26.0, 220.0, 95.28571428571429)","(3.8, 11.0, 6.74)"
05-01-2023 15:45:43.591711,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 3.7)","(4.4, 7.0, 6.1899999999999995)","(19.0, 95.0, 53.66666666666667)","(10.0, 29.0, 22.46666666666667)","(26.0, 220.0, 95.28571428571429)","(3.8, 11.0, 6.74)"
05-01-2023 15:45:44.489508,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 3.7)","(4.4, 7.4, 5.85)","(19.0, 95.0, 53.66666666666667)","(10.0, 29.0, 22.46666666666667)","(26.0, 220.0, 95.28571428571429)","(3.8, 11.0, 6.74)"
05-01-2023 15:45:45.466720,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 4.0200000000000005)","(4.4, 7.4, 5.85)","(19.0, 95.0, 53.66666666666667)","(10.0, 29.0, 22.46666666666667)","(26.0, 220.0, 62.90909090909091)","(3.8, 11.0, 6.74)"
05-01-2023 15:45:46.442546,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 4.0200000000000005)","(4.4, 7.4, 5.85)","(19.0, 95.0, 53.66666666666667)","(10.0, 29.0, 22.46666666666667)","(26.0, 220.0, 62.90909090909091)","(3.8, 11.0, 8.35625)"
05-01-2023 15:45:47.528317,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 4.271428571428571)","(4.4, 7.4, 5.85)","(19.0, 95.0, 53.66666666666667)","(10.0, 29.0, 22.46666666666667)","(26.0, 220.0, 62.90909090909091)","(3.8, 11.0, 8.35625)"
05-01-2023 15:45:48.586946,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 4.271428571428571)","(4.4, 7.4, 5.85)","(19.0, 95.0, 53.66666666666667)","(10.0, 29.0, 22.46666666666667)","(26.0, 220.0, 87.07692307692308)","(3.8, 11.0, 7.5)"
05-01-2023 15:45:49.595652,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 4.271428571428571)","(4.4, 7.4, 5.85)","(19.0, 95.0, 53.66666666666667)","(10.0, 29.0, 22.46666666666667)","(26.0, 220.0, 87.07692307692308)","(3.8, 11.0, 7.5)"
05-01-2023 15:45:50.603695,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 4.271428571428571)","(4.4, 7.4, 5.85)","(19.0, 95.0, 53.66666666666667)","(10.0, 29.0, 22.46666666666667)","(26.0, 220.0, 87.07692307692308)","(3.8, 11.0, 7.5)"
05-01-2023 15:45:51.562893,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 4.271428571428571)","(4.4, 7.4, 5.85)","(19.0, 95.0, 53.66666666666667)","(10.0, 29.0, 25.080000000000002)","(26.0, 220.0, 87.07692307692308)","(3.8, 11.0, 7.5)"
05-01-2023 15:45:52.657686,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 4.271428571428571)","(4.4, 7.4, 5.85)","(19.0, 95.0, 53.66666666666667)","(10.0, 29.0, 25.080000000000002)","(26.0, 220.0, 104.2)","(3.8, 10.5, 8.875)"
05-01-2023 15:45:53.769907,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 4.271428571428571)","(4.4, 7.4, 5.85)","(19.0, 95.0, 53.66666666666667)","(10.0, 29.0, 25.080000000000002)","(26.0, 220.0, 104.2)","(3.8, 10.5, 8.875)"
05-01-2023 15:45:54.928064,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 4.326086956521739)","(4.4, 7.4, 5.85)","(19.0, 95.0, 53.66666666666667)","(10.0, 29.0, 25.080000000000002)","(26.0, 220.0, 104.2)","(3.8, 10.5, 7.199999999999999)"
05-01-2023 15:45:56.337307,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 4.326086956521739)","(4.4, 7.4, 5.85)","(19.0, 95.0, 53.66666666666667)","(10.0, 29.0, 25.080000000000002)","(26.0, 220.0, 104.2)","(3.8, 10.5, 8.9)"
05-01-2023 15:45:57.598067,"(3.2, 4.3, 3.3833333333333333)","(3.2, 4.9, 4.326086956521739)","(4.4, 7.4, 5.5055555555555555)","(19.0, 95.0, 64.0)","(10.0, 29.0, 26.200000000000003)","(26.0, 220.0, 104.2)","(3.8, 10.5, 6.5)"
05-01-2023 15:45:58.828912,"(3.2, 4.3, 4.08)","(3.2, 4.9, 4.326086956521739)","(4.4, 7.4, 5.5055555555555555)","(19.0, 95.0, 65.47619047619048)","(10.0, 29.0, 26.550000000000004)","(26.0, 220.0, 104.2)","(3.8, 10.5, 6.5)"
05-01-2023 15:45:59.970272,"(3.2, 4.4, 3.5)","(3.2, 4.9, 4.326086956521739)","(4.4, 7.4, 5.442105263157895)","(19.0, 95.0, 65.47619047619048)","(10.0, 29.0, 26.550000000000004)","(26.0, 220.0, 104.2)","(3.8, 10.5, 6.5)"
05-01-2023 15:46:00.945253,"(3.2, 4.4, 3.5)","(3.2, 4.9, 4.326086956521739)","(4.4, 7.4, 5.442105263157895)","(19.0, 95.0, 65.47619047619048)","(10.0, 29.0, 26.550000000000004)","(26.0, 220.0, 104.2)","(3.8, 10.5, 6.5)"
05-01-2023 15:46:01.979840,"(3.2, 4.4, 3.5)","(3.2, 4.9, 4.326086956521739)","(4.4, 7.2, 5.991666666666667)","(19.0, 95.0, 65.47619047619048)","(10.0, 29.0, 27.693333333333335)","(26.0, 220.0, 106.0)","(3.8, 10.5, 5.22)"
05-01-2023 15:46:03.125008,"(3.2, 4.4, 3.5)","(3.2, 4.9, 4.166666666666667)","(4.4, 7.2, 5.588888888888889)","(19.0, 95.0, 65.47619047619048)","(10.0, 29.0, 20.685714285714283)","(26.0, 210.0, 106.0)","(3.8, 10.5, 5.22)"
05-01-2023 15:46:04.287285,"(3.2, 4.4, 3.5)","(3.2, 4.9, 4.166666666666667)","(4.4, 7.2, 5.588888888888889)","(19.0, 95.0, 65.47619047619048)","(10.0, 29.0, 14.600000000000001)","(26.0, 210.0, 106.0)","(3.8, 10.5, 5.22)"
05-01-2023 15:46:05.376062,"(3.2, 4.4, 3.5)","(3.2, 4.9, 4.166666666666667)","(4.4, 7.2, 5.588888888888889)","(19.0, 95.0, 65.47619047619048)","(10.0, 29.0, 14.600000000000001)","(26.0, 210.0, 106.0)","(3.8, 10.5, 5.22)"
05-01-2023 15:46:06.415553,"(3.2, 4.4, 3.4625)","(3.2, 4.9, 4.166666666666667)","(4.4, 7.2, 5.588888888888889)","(19.0, 95.0, 65.47619047619048)","(10.0, 29.0, 14.600000000000001)","(26.0, 210.0, 106.0)","(3.8, 10.5, 5.22)"
05-01-2023 15:46:07.448752,"(3.2, 4.4, 3.4625)","(3.2, 4.9, 4.166666666666667)","(4.4, 7.2, 5.588888888888889)","(20.0, 95.0, 65.47619047619048)","(10.0, 29.0, 14.600000000000001)","(26.0, 210.0, 106.0)","(3.9, 10.5, 5.22)"
05-01-2023 15:46:08.635069,"(3.2, 4.4, 3.4625)","(3.2, 4.9, 4.166666666666667)","(4.4, 7.2, 5.3875)","(20.0, 95.0, 73.47222222222223)","(10.0, 29.0, 14.600000000000001)","(26.0, 210.0, 106.0)","(3.9, 10.5, 5.22)"
05-01-2023 15:46:09.638841,"(3.2, 4.4, 3.4625)","(3.2, 4.9, 4.166666666666667)","(4.4, 7.2, 5.3875)","(20.0, 95.0, 73.47222222222223)","(10.0, 29.0, 14.600000000000001)","(26.0, 210.0, 106.0)","(3.9, 10.5, 5.22)"
05-01-2023 15:46:10.690699,"(3.2, 4.4, 3.4625)","(3.2, 4.9, 4.166666666666667)","(4.4, 7.2, 5.991666666666667)","(20.0, 95.0, 73.47222222222223)","(10.0, 29.0, 14.600000000000001)","(26.0, 210.0, 106.0)","(3.9, 10.5, 5.22)"
05-01-2023 15:46:11.718125,"(3.2, 4.4, 3.4625)","(3.2, 4.9, 4.166666666666667)","(4.4, 7.2, 5.991666666666667)","(20.0, 95.0, 73.47222222222223)","(10.0, 29.0, 14.600000000000001)","(26.0, 210.0, 106.0)","(3.9, 10.5, 5.22)"
05-01-2023 15:46:12.732443,"(3.2, 4.4, 3.4625)","(3.2, 4.9, 4.166666666666667)","(4.4, 7.2, 5.991666666666667)","(20.0, 95.0, 73.47222222222223)","(10.0, 29.0, 14.600000000000001)","(26.0, 210.0, 106.0)","(3.9, 10.5, 5.22)"
05-01-2023 15:46:13.764677,"(3.2, 4.4, 3.4625)","(3.2, 4.9, 4.166666666666667)","(4.4, 7.2, 5.991666666666667)","(20.0, 95.0, 73.47222222222223)","(10.0, 29.0, 14.600000000000001)","(26.0, 210.0, 106.0)","(3.9, 10.5, 5.22)"
05-01-2023 15:46:14.833743,"(3.2, 4.4, 3.4625)","(3.2, 4.9, 4.166666666666667)","(4.4, 7.2, 6.886046511627907)","(20.0, 95.0, 73.47222222222223)","(10.0, 29.0, 14.600000000000001)","(26.0, 210.0, 144.1818181818182)","(3.9, 10.5, 5.22)"
05-01-2023 15:46:15.939413,"(3.2, 4.4, 3.4625)","(3.2, 4.9, 4.166666666666667)","(4.4, 7.2, 6.886046511627907)","(20.0, 95.0, 73.47222222222223)","(10.0, 29.0, 14.600000000000001)","(26.0, 210.0, 144.1818181818182)","(3.9, 10.5, 5.22)"
05-01-2023 15:46:17.102282,"(3.2, 4.4, 3.8000000000000003)","(3.2, 4.9, 4.166666666666667)","(4.4, 7.2, 5.969230769230769)","(20.0, 110.0, 65.6)","(10.0, 29.0, 14.600000000000001)","(26.0, 210.0, 144.1818181818182)","(3.9, 10.5, 5.22)"
05-01-2023 15:46:18.327881,"(3.2, 4.4, 3.8000000000000003)","(3.2, 4.9, 4.166666666666667)","(4.4, 7.4, 5.969230769230769)","(20.0, 110.0, 65.6)","(10.0, 29.0, 14.600000000000001)","(26.0, 210.0, 144.1818181818182)","(3.9, 10.5, 5.22)"
05-01-2023 15:46:19.469291,"(3.2, 4.4, 3.8000000000000003)","(3.2, 4.9, 4.166666666666667)","(4.4, 7.4, 5.969230769230769)","(20.0, 110.0, 65.6)","(10.0, 29.0, 14.600000000000001)","(26.0, 210.0, 90.0)","(3.9, 10.5, 5.22)"
05-01-2023 15:46:20.663264,"(3.2, 4.4, 3.8000000000000003)","(3.2, 4.9, 4.166666666666667)","(4.4, 7.4, 5.969230769230769)","(20.0, 110.0, 65.6)","(10.0, 29.0, 14.600000000000001)","(26.0, 210.0, 90.0)","(3.9, 10.5, 5.22)"
05-01-2023 15:46:21.794598,"(3.2, 4.4, 3.8000000000000003)","(3.2, 4.9, 4.166666666666667)","(4.4, 7.4, 5.969230769230769)","(20.0, 110.0, 65.6)","(10.0, 29.0, 14.600000000000001)","(26.0, 210.0, 120.0)","(3.9, 10.5, 5.22)"
05-01-2023 15:46:22.978946,"(3.3, 4.4, 3.8642857142857143)","(3.2, 4.8, 4.283333333333333)","(4.4, 7.4, 5.576470588235294)","(20.0, 110.0, 65.6)","(10.0, 29.0, 14.600000000000001)","(26.0, 210.0, 120.0)","(3.9, 10.5, 5.22)"
05-01-2023 15:46:24.115634,"(3.3, 4.4, 3.825)","(3.2, 4.7, 3.880434782608696)","(4.4, 7.4, 5.5055555555555555)","(20.0, 110.0, 65.6)","(10.0, 29.0, 14.600000000000001)","(26.0, 210.0, 120.0)","(3.9, 10.5, 5.22)"
05-01-2023 15:46:25.221020,"(3.3, 4.4, 3.825)","(3.2, 4.7, 4.128787878787879)","(4.4, 7.4, 6.182142857142857)","(20.0, 110.0, 65.6)","(10.0, 29.0, 14.600000000000001)","(26.0, 210.0, 66.0)","(3.9, 10.5, 4.34)"
05-01-2023 15:46:26.341413,"(3.3, 4.4, 3.825)","(3.2, 4.5, 3.75)","(4.4, 7.4, 6.182142857142857)","(20.0, 110.0, 65.6)","(10.0, 29.0, 11.821052631578947)","(26.0, 210.0, 66.0)","(3.9, 10.5, 6.692307692307692)"
05-01-2023 15:46:27.404491,"(3.3, 4.4, 3.825)","(3.2, 4.5, 3.66)","(4.4, 7.4, 6.224137931034483)","(20.0, 110.0, 65.6)","(10.0, 29.0, 13.619047619047619)","(26.0, 210.0, 66.0)","(3.9, 10.5, 6.692307692307692)"
05-01-2023 15:46:28.497966,"(3.3, 4.4, 3.825)","(3.2, 4.5, 3.66)","(4.4, 7.4, 6.224137931034483)","(20.0, 110.0, 31.57142857142857)","(10.0, 29.0, 15.541666666666666)","(26.0, 210.0, 66.0)","(3.9, 10.5, 4.720588235294118)"
05-01-2023 15:46:29.630676,"(3.3, 4.4, 3.6333333333333333)","(3.2, 4.5, 4.125)","(4.4, 7.4, 6.91)","(20.0, 95.0, 69.5)","(10.0, 27.0, 20.81818181818182)","(26.0, 210.0, 55.714285714285715)","(3.9, 10.0, 5.4625)"
05-01-2023 15:46:30.810177,"(3.3, 4.4, 3.48)","(3.2, 4.3, 3.652941176470588)","(4.4, 7.2, 6.91)","(20.0, 90.0, 36.375)","(10.0, 27.0, 20.81818181818182)","(26.0, 200.0, 64.0)","(3.9, 10.0, 5.4625)"
