,Willsintown,Destiny Blues,Fortyfive Rock,Handsome Harry Nz,Tulhurst Cuddles,Taleggio,Jaydes Terror,Darby Brights,Whata Reactor
12-01-2023 15:10:09.197976,"(101.0, 190.0, 174.0)","(61.0, 150.0, 97.5)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.6, 3.85, 3.203333333333333)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.4, 6.0, 5.625)","(8.5, 13.5, 12.455555555555556)"
12-01-2023 15:10:10.520054,"(101.0, 190.0, 174.0)","(61.0, 150.0, 97.5)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.6, 3.85, 3.203333333333333)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.4, 6.0, 5.625)","(8.5, 13.5, 12.455555555555556)"
12-01-2023 15:10:11.846105,"(101.0, 190.0, 174.0)","(61.0, 150.0, 97.5)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.6, 3.85, 3.203333333333333)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.4, 6.0, 5.625)","(8.5, 13.5, 12.455555555555556)"
12-01-2023 15:10:13.120697,"(101.0, 190.0, 174.0)","(61.0, 150.0, 97.5)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.6, 3.85, 3.203333333333333)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.4, 6.0, 5.625)","(8.5, 13.5, 12.455555555555556)"
12-01-2023 15:10:14.365767,"(101.0, 190.0, 174.0)","(61.0, 150.0, 97.5)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.6, 3.85, 3.203333333333333)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.4, 6.0, 5.625)","(8.5, 13.5, 12.455555555555556)"
12-01-2023 15:10:15.624122,"(101.0, 190.0, 174.0)","(61.0, 150.0, 97.5)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.6, 3.85, 3.203333333333333)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.4, 6.0, 5.625)","(8.5, 13.5, 12.455555555555556)"
12-01-2023 15:10:16.865520,"(101.0, 190.0, 174.0)","(61.0, 150.0, 97.5)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.6, 3.85, 3.203333333333333)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.4, 6.0, 5.625)","(8.5, 13.5, 12.56)"
12-01-2023 15:10:18.149211,"(101.0, 190.0, 174.0)","(61.0, 150.0, 94.0)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.6, 3.85, 3.203333333333333)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.4, 6.0, 5.625)","(8.5, 13.5, 12.56)"
12-01-2023 15:10:19.434389,"(101.0, 190.0, 167.14285714285714)","(61.0, 150.0, 90.0)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.6, 3.85, 3.203333333333333)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.4, 6.0, 5.625)","(8.5, 13.5, 12.56)"
12-01-2023 15:10:20.770715,"(101.0, 190.0, 167.14285714285714)","(61.0, 150.0, 90.0)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.6, 3.85, 3.203333333333333)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.4, 6.0, 5.625)","(8.5, 13.5, 12.56)"
12-01-2023 15:10:22.194470,"(101.0, 190.0, 167.14285714285714)","(61.0, 150.0, 90.0)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.6, 3.85, 3.203333333333333)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.4, 6.0, 5.625)","(8.5, 13.5, 12.56)"
12-01-2023 15:10:23.363568,"(101.0, 190.0, 167.14285714285714)","(61.0, 150.0, 90.0)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.6, 3.85, 3.203333333333333)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.4, 6.0, 5.625)","(8.5, 13.5, 12.56)"
12-01-2023 15:10:24.589143,"(101.0, 190.0, 167.14285714285714)","(61.0, 150.0, 90.0)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.6, 3.85, 3.203333333333333)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.4, 6.0, 5.625)","(8.5, 13.5, 12.56)"
12-01-2023 15:10:25.834378,"(101.0, 190.0, 167.14285714285714)","(61.0, 150.0, 90.0)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.6, 3.85, 3.203333333333333)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.4, 6.0, 5.625)","(8.5, 13.5, 12.56)"
12-01-2023 15:10:27.089720,"(101.0, 190.0, 167.14285714285714)","(61.0, 150.0, 90.0)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.6, 3.85, 3.203333333333333)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.4, 6.0, 5.625)","(8.5, 13.5, 12.56)"
12-01-2023 15:10:28.268469,"(101.0, 190.0, 167.14285714285714)","(61.0, 150.0, 90.0)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.6, 3.85, 3.203333333333333)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.4, 6.0, 5.625)","(8.5, 13.5, 12.56)"
12-01-2023 15:10:29.369843,"(101.0, 190.0, 167.14285714285714)","(61.0, 150.0, 90.0)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.6, 3.85, 3.203333333333333)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.4, 6.0, 5.625)","(8.5, 13.5, 12.214285714285715)"
12-01-2023 15:10:30.678563,"(101.0, 190.0, 167.14285714285714)","(61.0, 150.0, 94.0)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.5, 3.85, 3.203333333333333)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.6, 6.0, 5.625)","(9.0, 13.5, 12.214285714285715)"
12-01-2023 15:10:32.066072,"(101.0, 190.0, 167.14285714285714)","(61.0, 150.0, 94.0)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.5, 3.85, 3.203333333333333)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.6, 6.0, 5.625)","(9.0, 13.5, 12.214285714285715)"
12-01-2023 15:10:33.611097,"(101.0, 190.0, 174.0)","(61.0, 150.0, 94.0)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.5, 3.85, 3.203333333333333)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.6, 6.0, 5.625)","(9.0, 13.5, 12.214285714285715)"
12-01-2023 15:10:34.964692,"(101.0, 190.0, 174.0)","(61.0, 150.0, 94.0)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.5, 3.85, 3.203333333333333)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.6, 6.0, 5.625)","(9.0, 13.5, 12.214285714285715)"
12-01-2023 15:10:36.402954,"(101.0, 190.0, 174.0)","(61.0, 150.0, 94.0)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.5, 3.85, 3.203333333333333)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.6, 6.0, 5.625)","(9.0, 13.5, 12.214285714285715)"
12-01-2023 15:10:37.681982,"(101.0, 190.0, 174.0)","(61.0, 150.0, 94.0)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.5, 3.85, 3.203333333333333)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.6, 6.0, 5.625)","(9.0, 13.5, 12.214285714285715)"
12-01-2023 15:10:38.801669,"(101.0, 190.0, 174.0)","(61.0, 150.0, 94.0)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.5, 3.85, 3.203333333333333)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.6, 6.0, 5.625)","(9.0, 13.5, 12.271428571428572)"
12-01-2023 15:10:40.054185,"(101.0, 190.0, 174.0)","(61.0, 110.0, 82.72727272727273)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.5, 3.85, 3.216666666666667)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.6, 6.0, 5.625)","(9.0, 13.5, 12.271428571428572)"
12-01-2023 15:10:41.498958,"(101.0, 190.0, 174.0)","(61.0, 110.0, 82.72727272727273)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.5, 3.85, 3.216666666666667)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.6, 6.0, 5.625)","(9.0, 13.5, 12.271428571428572)"
12-01-2023 15:10:42.857381,"(101.0, 190.0, 174.0)","(61.0, 110.0, 82.72727272727273)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.5, 3.85, 3.216666666666667)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.6, 6.0, 5.625)","(9.0, 13.5, 12.271428571428572)"
12-01-2023 15:10:44.211873,"(101.0, 190.0, 174.0)","(61.0, 110.0, 82.72727272727273)","(17.0, 36.0, 24.0)","(5.0, 99999, 99990)","(2.5, 3.85, 3.216666666666667)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.6, 6.0, 5.625)","(9.0, 13.5, 12.271428571428572)"
12-01-2023 15:10:45.490500,"(101.0, 190.0, 174.0)","(61.0, 110.0, 82.72727272727273)","(17.0, 36.0, 26.0)","(5.0, 99999, 99990)","(2.5, 3.85, 3.36)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.6, 6.0, 5.625)","(9.0, 13.5, 12.271428571428572)"
12-01-2023 15:10:46.803601,"(101.0, 190.0, 174.0)","(61.0, 110.0, 82.72727272727273)","(17.0, 34.0, 26.0)","(5.0, 99999, 99990)","(2.5, 3.8, 3.37)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.6, 6.0, 5.625)","(9.0, 13.5, 12.271428571428572)"
12-01-2023 15:10:48.142603,"(101.0, 190.0, 175.45454545454544)","(61.0, 110.0, 82.72727272727273)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.8, 3.283333333333333)","(7.5, 11.0, 9.4)","(6.0, 9.0, 8.628571428571428)","(4.6, 6.0, 5.625)","(9.0, 13.5, 12.271428571428572)"
12-01-2023 15:10:49.586501,"(101.0, 190.0, 175.45454545454544)","(71.0, 110.0, 82.72727272727273)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.75, 3.316666666666667)","(7.5, 11.0, 10.288888888888888)","(6.5, 9.0, 8.52)","(4.6, 6.0, 5.625)","(10.0, 13.5, 12.32857142857143)"
12-01-2023 15:10:50.821027,"(101.0, 190.0, 175.45454545454544)","(71.0, 110.0, 82.72727272727273)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.75, 3.3333333333333335)","(7.5, 11.0, 10.288888888888888)","(6.5, 9.0, 8.52)","(4.6, 6.0, 5.625)","(10.0, 13.5, 12.32857142857143)"
12-01-2023 15:10:52.114840,"(101.0, 190.0, 175.45454545454544)","(71.0, 110.0, 82.72727272727273)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.8, 3.275)","(7.5, 11.0, 10.288888888888888)","(6.5, 9.0, 8.52)","(4.6, 6.0, 5.625)","(10.0, 13.5, 12.32857142857143)"
12-01-2023 15:10:53.443534,"(101.0, 190.0, 175.45454545454544)","(71.0, 110.0, 82.72727272727273)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.8, 3.325)","(7.5, 11.0, 10.288888888888888)","(6.5, 9.0, 8.52)","(4.6, 6.0, 5.3)","(10.0, 13.5, 10.766666666666667)"
12-01-2023 15:10:54.791666,"(101.0, 190.0, 175.45454545454544)","(71.0, 110.0, 82.72727272727273)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.55, 3.325)","(7.5, 11.0, 10.288888888888888)","(6.5, 9.0, 8.52)","(4.6, 6.0, 5.3)","(10.0, 13.5, 11.971428571428572)"
12-01-2023 15:10:56.158157,"(101.0, 190.0, 175.45454545454544)","(71.0, 110.0, 82.72727272727273)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.55, 3.1204545454545456)","(7.5, 11.0, 9.4)","(6.5, 9.0, 8.52)","(4.6, 6.0, 5.3)","(10.0, 13.0, 11.971428571428572)"
12-01-2023 15:10:57.617664,"(101.0, 190.0, 175.45454545454544)","(71.0, 110.0, 82.72727272727273)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.55, 3.25)","(7.5, 11.0, 9.9)","(6.5, 9.0, 8.6)","(4.6, 6.0, 5.45)","(10.0, 13.0, 11.971428571428572)"
12-01-2023 15:10:59.077242,"(101.0, 190.0, 175.45454545454544)","(71.0, 110.0, 82.72727272727273)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.123076923076923)","(7.5, 10.5, 9.9)","(6.5, 9.0, 8.6)","(4.6, 6.0, 5.45)","(10.0, 13.0, 11.971428571428572)"
12-01-2023 15:11:00.436089,"(101.0, 190.0, 175.45454545454544)","(71.0, 110.0, 82.72727272727273)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.1214285714285714)","(7.5, 10.5, 9.2)","(6.5, 9.0, 7.9)","(4.6, 6.0, 5.55)","(10.0, 13.0, 11.971428571428572)"
12-01-2023 15:11:01.693203,"(101.0, 190.0, 175.45454545454544)","(71.0, 110.0, 82.72727272727273)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.1214285714285714)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 7.9)","(4.6, 6.0, 5.55)","(10.0, 13.0, 11.971428571428572)"
12-01-2023 15:11:02.949549,"(101.0, 190.0, 175.45454545454544)","(71.0, 110.0, 82.72727272727273)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.1214285714285714)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 7.9)","(4.6, 6.0, 5.55)","(10.0, 13.0, 11.971428571428572)"
12-01-2023 15:11:04.310786,"(101.0, 190.0, 175.45454545454544)","(71.0, 110.0, 82.72727272727273)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.1214285714285714)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 7.9)","(4.6, 6.0, 5.55)","(10.0, 13.0, 11.971428571428572)"
12-01-2023 15:11:05.699165,"(101.0, 190.0, 175.45454545454544)","(71.0, 110.0, 82.72727272727273)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.1214285714285714)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 7.9)","(4.6, 6.0, 5.55)","(10.0, 13.0, 11.971428571428572)"
12-01-2023 15:11:06.928059,"(101.0, 190.0, 175.45454545454544)","(71.0, 110.0, 82.72727272727273)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.1214285714285714)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 7.9)","(4.6, 6.0, 5.55)","(10.0, 13.0, 11.971428571428572)"
12-01-2023 15:11:08.245531,"(101.0, 190.0, 175.45454545454544)","(71.0, 110.0, 82.72727272727273)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.1678571428571427)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 8.0)","(4.6, 6.0, 5.55)","(10.0, 13.0, 11.971428571428572)"
12-01-2023 15:11:09.533456,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 87.5)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.1678571428571427)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 8.0)","(4.6, 6.0, 5.55)","(10.0, 13.0, 11.971428571428572)"
12-01-2023 15:11:10.727729,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 95.0)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.1678571428571427)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 8.0)","(4.6, 6.0, 5.55)","(10.0, 13.0, 11.971428571428572)"
12-01-2023 15:11:12.066381,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 95.0)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.1678571428571427)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 8.0)","(4.6, 6.0, 5.55)","(10.0, 13.0, 11.971428571428572)"
12-01-2023 15:11:13.387003,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 95.0)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.1678571428571427)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 8.0)","(4.6, 6.0, 5.55)","(10.0, 13.0, 11.971428571428572)"
12-01-2023 15:11:14.885138,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 96.66666666666667)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.1666666666666665)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 8.0)","(4.6, 6.0, 5.55)","(10.0, 13.0, 11.971428571428572)"
12-01-2023 15:11:16.275342,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 96.66666666666667)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.1666666666666665)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 8.0)","(4.6, 6.0, 5.55)","(10.0, 13.0, 12.32857142857143)"
12-01-2023 15:11:17.667937,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 96.66666666666667)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.1666666666666665)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 8.0)","(4.6, 6.0, 5.55)","(10.0, 13.5, 12.32857142857143)"
12-01-2023 15:11:18.907537,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 96.66666666666667)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.1666666666666665)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 8.0)","(4.6, 6.0, 5.55)","(10.0, 13.5, 11.971428571428572)"
12-01-2023 15:11:20.167585,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 96.66666666666667)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.1666666666666665)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 8.777777777777779)","(4.6, 6.0, 5.55)","(10.0, 13.0, 11.971428571428572)"
12-01-2023 15:11:21.473125,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 96.66666666666667)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.1666666666666665)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 8.777777777777779)","(4.6, 6.0, 5.55)","(10.0, 13.0, 11.971428571428572)"
12-01-2023 15:11:22.831675,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 96.66666666666667)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.1666666666666665)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 8.777777777777779)","(4.6, 6.0, 5.55)","(10.0, 13.0, 11.971428571428572)"
12-01-2023 15:11:24.110968,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 96.66666666666667)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.1666666666666665)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 8.777777777777779)","(4.6, 6.0, 5.6)","(10.0, 13.0, 11.614285714285714)"
12-01-2023 15:11:25.405181,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 96.66666666666667)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.1666666666666665)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 8.777777777777779)","(4.6, 6.0, 5.6)","(10.0, 12.5, 10.85)"
12-01-2023 15:11:26.735117,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 96.66666666666667)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.2133333333333334)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 8.2)","(4.6, 6.0, 5.7)","(10.0, 12.5, 10.35)"
12-01-2023 15:11:28.049970,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 96.66666666666667)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.2133333333333334)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 8.2)","(4.6, 6.0, 5.7)","(10.0, 11.5, 10.35)"
12-01-2023 15:11:29.489071,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 96.66666666666667)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.2133333333333334)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 8.1)","(4.6, 6.0, 5.6)","(10.0, 11.5, 11.4)"
12-01-2023 15:11:30.842076,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 96.66666666666667)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.2133333333333334)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 8.1)","(4.6, 6.0, 5.733333333333333)","(10.0, 12.5, 11.377777777777776)"
12-01-2023 15:11:32.074322,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 96.66666666666667)","(17.0, 32.0, 22.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.2133333333333334)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 8.1)","(4.6, 6.0, 5.733333333333333)","(10.0, 12.0, 10.6)"
12-01-2023 15:11:33.238359,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 96.66666666666667)","(17.0, 32.0, 31.263157894736842)","(5.0, 99999, 99990)","(2.5, 3.4, 3.2133333333333334)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 8.1)","(4.6, 6.0, 5.6)","(10.0, 12.0, 11.125)"
12-01-2023 15:11:34.567629,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 87.5)","(17.0, 32.0, 29.0)","(5.0, 99999, 99990)","(2.5, 3.4, 3.2133333333333334)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 8.1)","(4.6, 6.0, 5.733333333333333)","(10.0, 12.5, 11.377777777777776)"
12-01-2023 15:11:35.942287,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 87.5)","(17.0, 32.0, 29.0)","(5.0, 99999, 99990)","(2.5, 3.4, 3.2133333333333334)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 8.1)","(4.6, 6.0, 5.6)","(10.0, 12.0, 11.4)"
12-01-2023 15:11:37.401142,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 87.5)","(17.0, 32.0, 23.333333333333332)","(5.0, 99999, 99990)","(2.5, 3.4, 3.2133333333333334)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 8.1)","(4.6, 6.0, 5.6)","(10.0, 12.5, 11.4)"
12-01-2023 15:11:38.759208,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 87.5)","(17.0, 32.0, 23.333333333333332)","(5.0, 99999, 99990)","(2.5, 3.4, 3.2133333333333334)","(7.5, 9.6, 8.879999999999999)","(6.5, 9.0, 8.1)","(4.6, 6.0, 5.733333333333333)","(10.0, 12.5, 11.377777777777776)"
12-01-2023 15:11:40.067574,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 87.5)","(17.0, 32.0, 23.333333333333332)","(5.0, 99999, 99990)","(2.5, 3.4, 3.3066666666666666)","(7.5, 9.6, 8.8)","(6.5, 9.0, 8.4)","(4.6, 6.0, 5.8)","(10.0, 12.0, 10.4)"
12-01-2023 15:11:41.409188,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 87.5)","(17.0, 24.0, 20.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.3066666666666666)","(7.5, 9.6, 8.8)","(6.5, 9.0, 8.4)","(4.6, 6.0, 5.8)","(10.0, 12.0, 11.05)"
12-01-2023 15:11:42.761817,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 87.5)","(17.0, 24.0, 20.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.3066666666666666)","(7.5, 9.6, 8.8)","(6.5, 9.0, 8.4)","(4.6, 6.0, 5.8)","(10.0, 12.5, 11.05)"
12-01-2023 15:11:44.067497,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 87.5)","(17.0, 24.0, 20.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.3066666666666666)","(7.5, 9.6, 8.8)","(6.5, 9.0, 8.4)","(4.6, 6.0, 5.8)","(10.0, 12.5, 11.05)"
12-01-2023 15:11:45.413860,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 87.5)","(17.0, 24.0, 20.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.3066666666666666)","(7.5, 9.6, 8.8)","(6.5, 9.0, 8.4)","(4.6, 6.0, 5.8)","(10.0, 12.5, 10.566666666666666)"
12-01-2023 15:11:46.703166,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 87.5)","(17.0, 24.0, 20.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.3066666666666666)","(7.5, 9.6, 8.8)","(6.5, 9.0, 8.4)","(4.6, 6.0, 5.8)","(10.0, 12.5, 10.566666666666666)"
12-01-2023 15:11:47.877447,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 87.5)","(17.0, 24.0, 20.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.3066666666666666)","(7.5, 9.6, 8.8)","(6.5, 9.0, 8.4)","(4.6, 6.0, 5.8)","(10.0, 12.5, 10.566666666666666)"
12-01-2023 15:11:49.170722,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 87.5)","(17.0, 24.0, 20.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.3066666666666666)","(7.5, 9.6, 8.8)","(6.5, 9.0, 8.4)","(4.6, 6.0, 5.8)","(10.0, 12.5, 10.566666666666666)"
12-01-2023 15:11:50.477720,"(101.0, 190.0, 175.45454545454544)","(71.0, 100.0, 87.5)","(17.0, 24.0, 20.666666666666668)","(5.0, 99999, 99990)","(2.5, 3.4, 3.3066666666666666)","(7.5, 9.6, 8.8)","(6.5, 9.0, 8.4)","(4.6, 6.0, 5.8)","(10.0, 12.5, 12.085714285714285)"
