,Towering Star,Finniss Blossom,Velocity Cleo,Highly Praised,Pure By Design,Easy Street,Didelis,Irish Brandy
10-01-2023 14:17:22.138873,"(2.8, 3.2, 3.002)","(10.0, 21.0, 20.84090909090909)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.7, 3.3266666666666667)","(15.0, 32.0, 22.4)","(6.5, 7.6, 6.748936170212765)","(17.0, 32.0, 19.68421052631579)"
10-01-2023 14:17:23.387056,"(2.8, 3.2, 3.1035714285714286)","(10.0, 21.0, 20.84090909090909)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.7, 3.4925925925925925)","(15.0, 32.0, 22.4)","(6.5, 7.6, 6.748936170212765)","(17.0, 32.0, 19.68421052631579)"
10-01-2023 14:17:24.640345,"(2.8, 3.2, 3.1035714285714286)","(10.0, 21.0, 20.84090909090909)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.7, 3.4925925925925925)","(15.0, 32.0, 22.4)","(6.5, 7.6, 6.748936170212765)","(17.0, 32.0, 19.68421052631579)"
10-01-2023 14:17:25.810132,"(2.8, 3.2, 3.1035714285714286)","(10.0, 21.0, 20.84090909090909)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.7, 3.4925925925925925)","(15.0, 32.0, 22.4)","(6.5, 7.6, 6.748936170212765)","(17.0, 32.0, 19.68421052631579)"
10-01-2023 14:17:26.964403,"(2.8, 3.2, 3.1035714285714286)","(10.0, 21.0, 20.84090909090909)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.7, 3.4925925925925925)","(15.0, 32.0, 22.4)","(6.5, 7.6, 6.748936170212765)","(17.0, 32.0, 19.68421052631579)"
10-01-2023 14:17:28.184893,"(2.8, 3.2, 3.1035714285714286)","(10.0, 21.0, 20.84090909090909)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.7, 3.4925925925925925)","(15.0, 32.0, 22.4)","(6.5, 7.6, 6.748936170212765)","(17.0, 32.0, 19.68421052631579)"
10-01-2023 14:17:29.444451,"(2.8, 3.2, 3.1625)","(10.0, 21.0, 20.84090909090909)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.7, 3.442105263157895)","(15.0, 32.0, 22.4)","(6.5, 7.6, 7.066666666666666)","(17.0, 32.0, 19.68421052631579)"
10-01-2023 14:17:30.654306,"(2.8, 3.2, 3.1625)","(10.0, 21.0, 20.84090909090909)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.7, 3.4473684210526314)","(15.0, 32.0, 22.4)","(6.5, 7.4, 6.911111111111111)","(17.0, 32.0, 19.68421052631579)"
10-01-2023 14:17:31.947320,"(2.8, 3.2, 3.155)","(10.0, 21.0, 20.84090909090909)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.7, 3.503846153846154)","(15.0, 32.0, 22.4)","(6.5, 7.4, 6.95)","(17.0, 32.0, 19.68421052631579)"
10-01-2023 14:17:33.121394,"(2.8, 3.2, 3.155)","(10.0, 21.0, 20.84090909090909)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.7, 3.503846153846154)","(15.0, 32.0, 22.4)","(6.5, 7.2, 6.95)","(17.0, 32.0, 19.68421052631579)"
10-01-2023 14:17:34.477130,"(2.8, 3.2, 3.155)","(10.0, 21.0, 20.84090909090909)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.7, 3.542105263157895)","(15.0, 32.0, 22.4)","(6.5, 7.2, 6.95)","(17.0, 32.0, 19.68421052631579)"
10-01-2023 14:17:35.865190,"(2.8, 3.2, 3.155)","(10.0, 21.0, 20.84090909090909)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.7, 3.5965517241379312)","(15.0, 32.0, 22.4)","(6.5, 7.2, 6.74)","(17.0, 32.0, 19.68421052631579)"
10-01-2023 14:17:37.191008,"(2.8, 3.2, 3.1)","(10.0, 21.0, 20.84090909090909)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.7, 3.5965517241379312)","(15.0, 32.0, 22.4)","(6.5, 7.2, 6.74)","(17.0, 32.0, 19.68421052631579)"
10-01-2023 14:17:38.487484,"(2.8, 3.2, 3.1)","(10.0, 21.0, 20.84090909090909)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.7, 3.5965517241379312)","(15.0, 32.0, 22.4)","(6.5, 7.2, 6.74)","(17.0, 32.0, 19.68421052631579)"
10-01-2023 14:17:39.731792,"(2.8, 3.2, 3.1)","(10.0, 21.0, 20.84090909090909)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.7, 3.5965517241379312)","(15.0, 32.0, 22.4)","(6.5, 7.2, 6.74)","(17.0, 32.0, 19.68421052631579)"
10-01-2023 14:17:41.109467,"(2.7, 3.1, 3.0708333333333333)","(11.0, 21.0, 20.84090909090909)","(12.0, 22.0, 19.47222222222222)","(10.0, 19.0, 18.566666666666666)","(2.6, 3.7, 3.5965517241379312)","(14.0, 32.0, 22.4)","(7.0, 7.2, 6.74)","(18.0, 32.0, 19.68421052631579)"
10-01-2023 14:17:42.365703,"(2.7, 3.15, 3.0916666666666663)","(11.0, 21.0, 20.84090909090909)","(12.0, 22.0, 19.47222222222222)","(10.0, 19.0, 18.566666666666666)","(2.6, 3.7, 3.6166666666666667)","(14.0, 32.0, 27.818181818181817)","(7.0, 7.2, 6.74)","(18.0, 32.0, 19.68421052631579)"
10-01-2023 14:17:43.621593,"(2.7, 3.15, 3.0584615384615383)","(11.0, 25.0, 24.416666666666668)","(12.0, 22.0, 20.266666666666666)","(10.0, 19.0, 18.25)","(2.6, 3.7, 3.6166666666666667)","(14.0, 30.0, 25.0)","(7.0, 7.2, 6.74)","(18.0, 32.0, 19.68421052631579)"
10-01-2023 14:17:44.835820,"(2.7, 3.15, 3.0584615384615383)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 18.684210526315788)","(2.6, 3.7, 3.7444444444444445)","(14.0, 30.0, 22.105263157894736)","(7.0, 7.2, 6.74)","(18.0, 32.0, 19.68421052631579)"
10-01-2023 14:17:46.114333,"(2.7, 3.15, 3.0584615384615383)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 18.684210526315788)","(2.6, 3.8, 3.7444444444444445)","(14.0, 30.0, 23.6)","(7.0, 7.2, 6.74)","(18.0, 32.0, 20.571428571428573)"
10-01-2023 14:17:47.478347,"(2.7, 3.15, 3.0508333333333333)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 18.684210526315788)","(2.6, 3.8, 3.8285714285714287)","(14.0, 29.0, 24.57142857142857)","(7.0, 7.2, 6.74)","(18.0, 30.0, 22.142857142857142)"
10-01-2023 14:17:48.791737,"(2.7, 3.15, 3.0508333333333333)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 18.684210526315788)","(2.6, 3.85, 3.8285714285714287)","(14.0, 28.0, 23.2)","(7.0, 7.2, 6.74)","(18.0, 30.0, 27.1)"
10-01-2023 14:17:50.104118,"(2.7, 3.15, 3.0508333333333333)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 18.684210526315788)","(2.6, 3.85, 3.8285714285714287)","(14.0, 28.0, 21.333333333333332)","(7.0, 7.2, 6.74)","(18.0, 29.0, 22.54)"
10-01-2023 14:17:51.407556,"(2.7, 3.15, 3.0508333333333333)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 18.684210526315788)","(2.6, 3.85, 3.8285714285714287)","(14.0, 28.0, 21.333333333333332)","(7.0, 7.2, 6.74)","(18.0, 29.0, 22.54)"
10-01-2023 14:17:52.622378,"(2.7, 3.15, 3.0508333333333333)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 18.684210526315788)","(2.6, 3.85, 3.8285714285714287)","(14.0, 28.0, 21.333333333333332)","(7.0, 7.2, 6.74)","(18.0, 29.0, 22.54)"
10-01-2023 14:17:53.822052,"(2.7, 3.15, 3.0508333333333333)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 18.684210526315788)","(2.6, 3.85, 3.8285714285714287)","(14.0, 28.0, 21.333333333333332)","(7.0, 7.2, 6.74)","(18.0, 29.0, 22.54)"
10-01-2023 14:17:54.924591,"(2.7, 3.15, 3.0508333333333333)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 18.684210526315788)","(2.6, 3.85, 3.816666666666667)","(14.0, 28.0, 21.703703703703702)","(7.0, 7.2, 6.74)","(18.0, 29.0, 22.54)"
10-01-2023 14:17:56.137945,"(2.7, 3.15, 3.0508333333333333)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 18.684210526315788)","(2.6, 3.85, 3.816666666666667)","(14.0, 28.0, 21.703703703703702)","(7.0, 7.2, 6.74)","(18.0, 29.0, 22.54)"
10-01-2023 14:17:57.334503,"(2.7, 3.15, 3.0391666666666666)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 18.684210526315788)","(2.6, 3.85, 3.816666666666667)","(14.0, 28.0, 21.703703703703702)","(7.0, 7.2, 6.74)","(18.0, 29.0, 22.54)"
10-01-2023 14:17:58.566798,"(2.7, 3.15, 3.0549999999999997)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 18.684210526315788)","(2.6, 3.85, 3.816666666666667)","(14.0, 28.0, 21.703703703703702)","(7.0, 7.2, 6.74)","(18.0, 29.0, 22.54)"
10-01-2023 14:18:00.047444,"(2.7, 3.15, 3.0391666666666666)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 18.684210526315788)","(2.6, 3.85, 3.816666666666667)","(14.0, 28.0, 26.0625)","(7.0, 7.2, 6.74)","(18.0, 29.0, 22.54)"
10-01-2023 14:18:01.303003,"(2.7, 3.15, 3.0391666666666666)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 18.684210526315788)","(2.6, 3.85, 3.816666666666667)","(14.0, 27.0, 26.0625)","(7.0, 7.2, 6.74)","(18.0, 29.0, 22.54)"
10-01-2023 14:18:02.547896,"(2.7, 3.15, 3.0391666666666666)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 18.684210526315788)","(2.6, 3.85, 3.816666666666667)","(14.0, 27.0, 26.0625)","(7.0, 7.2, 6.74)","(18.0, 29.0, 22.54)"
10-01-2023 14:18:03.867471,"(2.7, 3.15, 2.94875)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 18.684210526315788)","(2.6, 3.85, 3.816666666666667)","(14.0, 27.0, 24.3125)","(7.0, 7.2, 6.74)","(18.0, 29.0, 22.54)"
10-01-2023 14:18:04.931529,"(2.7, 3.15, 3.0391666666666666)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 18.684210526315788)","(2.6, 3.85, 3.816666666666667)","(14.0, 25.0, 19.892857142857142)","(7.0, 7.2, 6.74)","(18.0, 29.0, 22.892857142857142)"
10-01-2023 14:18:06.101157,"(2.7, 3.15, 3.0330769230769232)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 16.25)","(2.6, 4.1, 3.719230769230769)","(14.0, 25.0, 20.41176470588235)","(7.0, 7.2, 6.74)","(18.0, 29.0, 22.892857142857142)"
10-01-2023 14:18:07.317817,"(2.7, 3.15, 3.0330769230769232)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 16.25)","(2.6, 4.0, 3.7136363636363634)","(14.0, 25.0, 21.416666666666668)","(7.0, 7.2, 6.74)","(18.0, 29.0, 22.892857142857142)"
10-01-2023 14:18:08.341457,"(2.7, 3.15, 2.975079365079365)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 16.25)","(2.6, 4.0, 3.7136363636363634)","(14.0, 22.0, 22.59090909090909)","(7.0, 7.2, 6.74)","(18.0, 29.0, 22.892857142857142)"
10-01-2023 14:18:09.531697,"(2.7, 3.15, 2.975079365079365)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 16.25)","(2.6, 4.0, 3.7136363636363634)","(14.0, 23.0, 20.86842105263158)","(7.0, 7.2, 6.74)","(18.0, 29.0, 23.153846153846153)"
10-01-2023 14:18:10.666980,"(2.7, 3.15, 2.9535483870967743)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 16.25)","(2.6, 4.0, 3.7136363636363634)","(14.0, 23.0, 19.370967741935484)","(7.0, 7.2, 6.74)","(18.0, 29.0, 23.153846153846153)"
10-01-2023 14:18:11.791444,"(2.7, 3.15, 3.011904761904762)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 16.25)","(2.6, 4.0, 3.726086956521739)","(14.0, 23.0, 19.370967741935484)","(7.0, 7.2, 6.74)","(18.0, 29.0, 23.153846153846153)"
10-01-2023 14:18:12.972671,"(2.7, 3.15, 3.011904761904762)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 16.25)","(2.6, 4.0, 3.726086956521739)","(14.0, 23.0, 19.370967741935484)","(7.0, 7.2, 6.74)","(18.0, 29.0, 23.153846153846153)"
10-01-2023 14:18:14.155205,"(2.7, 3.15, 3.011904761904762)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 16.25)","(2.6, 4.0, 3.726086956521739)","(14.0, 23.0, 19.370967741935484)","(7.0, 7.2, 6.74)","(18.0, 29.0, 22.09090909090909)"
10-01-2023 14:18:15.261719,"(2.7, 3.15, 3.011904761904762)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 16.25)","(2.6, 4.0, 3.726086956521739)","(14.0, 23.0, 19.370967741935484)","(7.0, 7.2, 6.74)","(18.0, 29.0, 22.09090909090909)"
10-01-2023 14:18:16.338049,"(2.7, 3.15, 3.011904761904762)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 16.25)","(2.6, 4.0, 3.726086956521739)","(14.0, 23.0, 19.307692307692307)","(7.0, 7.2, 6.74)","(18.0, 29.0, 22.09090909090909)"
10-01-2023 14:18:17.413717,"(2.7, 3.15, 2.9566666666666666)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 16.25)","(2.6, 4.0, 3.726086956521739)","(14.0, 23.0, 19.307692307692307)","(7.0, 7.2, 6.74)","(18.0, 29.0, 22.09090909090909)"
10-01-2023 14:18:18.687419,"(2.7, 3.15, 2.9708823529411763)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 16.25)","(2.6, 4.0, 3.726086956521739)","(14.0, 23.0, 19.307692307692307)","(7.0, 7.2, 6.74)","(18.0, 29.0, 22.09090909090909)"
10-01-2023 14:18:19.830300,"(2.7, 3.15, 2.9708823529411763)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 16.25)","(2.6, 4.0, 3.726086956521739)","(14.0, 23.0, 19.307692307692307)","(7.0, 7.2, 6.74)","(18.0, 29.0, 22.09090909090909)"
10-01-2023 14:18:20.994113,"(2.7, 3.15, 2.9708823529411763)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 16.25)","(2.6, 4.0, 3.726086956521739)","(14.0, 23.0, 19.307692307692307)","(7.0, 7.2, 6.74)","(18.0, 29.0, 22.09090909090909)"
10-01-2023 14:18:22.063532,"(2.7, 3.15, 2.95640625)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 16.25)","(2.6, 4.0, 3.71875)","(14.0, 23.0, 19.210526315789473)","(7.0, 7.2, 6.74)","(18.0, 29.0, 22.09090909090909)"
10-01-2023 14:18:23.215534,"(2.7, 3.1, 2.9870588235294115)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 16.25)","(2.6, 4.0, 3.71875)","(14.0, 23.0, 19.210526315789473)","(7.0, 7.2, 6.74)","(18.0, 29.0, 22.09090909090909)"
10-01-2023 14:18:24.522650,"(2.7, 3.1, 3.0277777777777777)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 16.25)","(2.6, 4.0, 3.71875)","(14.0, 23.0, 19.59375)","(7.0, 7.2, 6.74)","(18.0, 29.0, 21.8)"
10-01-2023 14:18:25.770193,"(2.7, 3.1, 3.0277777777777777)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 16.25)","(2.6, 4.0, 3.82)","(14.0, 22.0, 19.064516129032256)","(7.0, 7.2, 6.74)","(18.0, 29.0, 21.8)"
10-01-2023 14:18:26.963643,"(2.7, 3.1, 3.0277777777777777)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 16.25)","(2.6, 4.0, 3.82)","(14.0, 22.0, 19.064516129032256)","(7.0, 7.2, 6.74)","(18.0, 29.0, 21.8)"
10-01-2023 14:18:28.123865,"(2.7, 3.1, 3.0277777777777777)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 16.25)","(2.6, 4.0, 3.82)","(14.0, 22.0, 19.064516129032256)","(7.0, 7.2, 6.74)","(18.0, 29.0, 21.8)"
10-01-2023 14:18:29.280489,"(2.7, 3.1, 3.0277777777777777)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 16.25)","(2.6, 4.0, 3.82)","(14.0, 22.0, 19.064516129032256)","(7.0, 7.2, 6.74)","(18.0, 29.0, 21.8)"
10-01-2023 14:18:30.399159,"(2.7, 3.1, 3.0277777777777777)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 16.25)","(2.6, 4.0, 3.82)","(14.0, 22.0, 19.064516129032256)","(7.0, 7.2, 6.74)","(18.0, 29.0, 21.8)"
10-01-2023 14:18:31.514912,"(2.7, 3.05, 2.9675)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 16.25)","(2.6, 4.0, 3.82)","(14.0, 22.0, 19.064516129032256)","(7.0, 7.2, 6.74)","(18.0, 29.0, 21.8)"
10-01-2023 14:18:32.736463,"(2.7, 3.05, 2.9675)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 19.0, 16.363636363636363)","(2.6, 4.0, 3.82)","(14.0, 22.0, 18.966666666666665)","(7.0, 7.2, 6.74)","(18.0, 29.0, 21.8)"
10-01-2023 14:18:33.889958,"(2.7, 3.05, 2.9675)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 20.0, 16.875)","(2.6, 4.0, 3.82)","(14.0, 22.0, 18.62962962962963)","(7.0, 7.2, 6.74)","(18.0, 29.0, 21.8)"
10-01-2023 14:18:35.149725,"(2.7, 3.05, 2.9675)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 20.0, 18.4375)","(2.6, 4.0, 3.82)","(14.0, 22.0, 18.62962962962963)","(7.0, 7.2, 6.74)","(18.0, 29.0, 21.8)"
10-01-2023 14:18:36.321123,"(2.7, 3.05, 2.9675)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 20.0, 18.4375)","(2.6, 4.0, 3.82)","(14.0, 22.0, 18.62962962962963)","(7.0, 7.2, 6.74)","(18.0, 29.0, 21.8)"
10-01-2023 14:18:37.475829,"(2.7, 3.05, 2.9675)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 20.0, 18.125)","(2.6, 4.0, 3.807142857142857)","(14.0, 21.0, 17.16)","(7.0, 7.2, 6.74)","(18.0, 29.0, 21.8)"
10-01-2023 14:18:38.846291,"(2.7, 3.05, 2.9675)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 20.0, 18.125)","(2.6, 4.0, 3.807142857142857)","(14.0, 21.0, 17.16)","(7.0, 7.2, 6.74)","(18.0, 29.0, 21.8)"
10-01-2023 14:18:40.100214,"(2.7, 3.05, 2.9675)","(11.0, 25.0, 21.75)","(12.0, 22.0, 19.636363636363637)","(10.0, 20.0, 18.75)","(2.6, 4.0, 3.807142857142857)","(14.0, 21.0, 17.2)","(7.0, 7.2, 6.74)","(18.0, 29.0, 21.8)"
10-01-2023 14:18:41.434727,"(2.7, 3.05, 2.9675)","(11.0, 25.0, 23.8)","(12.0, 22.0, 19.636363636363637)","(10.0, 20.0, 18.977272727272727)","(2.6, 4.0, 3.88)","(14.0, 21.0, 17.181818181818183)","(7.0, 7.2, 6.74)","(18.0, 29.0, 21.8)"
10-01-2023 14:18:42.815517,"(2.7, 3.05, 2.9675)","(11.0, 25.0, 23.8)","(12.0, 22.0, 19.636363636363637)","(10.0, 20.0, 18.977272727272727)","(2.6, 4.0, 3.88)","(14.0, 21.0, 17.25)","(7.0, 7.2, 6.792)","(18.0, 29.0, 21.8)"
10-01-2023 14:18:44.190797,"(2.7, 3.05, 2.9675)","(11.0, 25.0, 24.57142857142857)","(12.0, 22.0, 19.636363636363637)","(10.0, 20.0, 17.545454545454547)","(2.6, 4.0, 3.8384615384615386)","(14.0, 20.0, 17.48)","(7.0, 7.2, 6.792)","(18.0, 29.0, 21.8)"
10-01-2023 14:18:45.471715,"(2.7, 3.05, 2.8718749999999997)","(11.0, 25.0, 24.57142857142857)","(12.0, 22.0, 19.636363636363637)","(10.0, 18.0, 17.545454545454547)","(2.6, 4.0, 3.8384615384615386)","(14.0, 20.0, 16.5)","(7.0, 7.2, 6.792)","(18.0, 29.0, 21.8)"
10-01-2023 14:18:46.762280,"(2.7, 3.05, 2.9375)","(11.0, 25.0, 24.6)","(12.0, 22.0, 19.636363636363637)","(10.0, 18.0, 17.545454545454547)","(2.6, 4.0, 3.8384615384615386)","(14.0, 20.0, 18.25)","(7.0, 7.2, 7.036363636363636)","(18.0, 29.0, 22.09090909090909)"
10-01-2023 14:18:47.969214,"(2.7, 3.05, 2.9375)","(11.0, 25.0, 24.6)","(12.0, 22.0, 19.636363636363637)","(10.0, 18.0, 17.545454545454547)","(2.6, 4.0, 3.8384615384615386)","(14.0, 20.0, 18.17142857142857)","(7.0, 7.2, 6.969230769230769)","(18.0, 29.0, 22.09090909090909)"
10-01-2023 14:18:49.192442,"(2.7, 3.05, 2.9375)","(11.0, 25.0, 24.6)","(12.0, 22.0, 19.636363636363637)","(10.0, 18.0, 17.545454545454547)","(2.6, 4.0, 3.8384615384615386)","(14.0, 20.0, 18.666666666666668)","(7.0, 7.2, 6.969230769230769)","(18.0, 29.0, 22.09090909090909)"
10-01-2023 14:18:50.651265,"(2.7, 3.05, 2.9375)","(11.0, 25.0, 24.6)","(12.0, 22.0, 19.636363636363637)","(10.0, 18.0, 17.545454545454547)","(2.6, 4.0, 3.905263157894737)","(14.0, 19.0, 18.666666666666668)","(7.0, 7.2, 6.969230769230769)","(18.0, 29.0, 22.09090909090909)"
10-01-2023 14:18:51.871837,"(2.7, 3.05, 2.9288461538461537)","(11.0, 25.0, 24.083333333333332)","(12.0, 22.0, 19.636363636363637)","(10.0, 18.0, 17.545454545454547)","(2.6, 4.0, 3.905263157894737)","(14.0, 19.0, 18.333333333333332)","(7.0, 7.2, 6.969230769230769)","(18.0, 29.0, 22.09090909090909)"
10-01-2023 14:18:53.170038,"(2.7, 3.05, 2.945)","(11.0, 25.0, 24.083333333333332)","(12.0, 22.0, 19.636363636363637)","(10.0, 18.0, 17.545454545454547)","(2.6, 4.0, 3.905263157894737)","(14.0, 19.0, 18.333333333333332)","(7.0, 7.2, 6.969230769230769)","(18.0, 29.0, 22.09090909090909)"
10-01-2023 14:18:54.391281,"(2.7, 3.05, 2.945)","(11.0, 25.0, 24.083333333333332)","(12.0, 22.0, 19.636363636363637)","(10.0, 18.0, 17.545454545454547)","(2.6, 4.0, 3.905263157894737)","(14.0, 19.0, 17.434782608695652)","(7.0, 7.2, 6.969230769230769)","(18.0, 29.0, 22.214285714285715)"
10-01-2023 14:18:55.546390,"(2.7, 3.05, 2.945)","(11.0, 25.0, 24.375)","(12.0, 22.0, 19.636363636363637)","(10.0, 18.0, 17.545454545454547)","(2.6, 4.0, 3.905263157894737)","(14.0, 19.0, 17.434782608695652)","(7.0, 7.2, 6.969230769230769)","(18.0, 29.0, 22.214285714285715)"
10-01-2023 14:18:56.788177,"(2.7, 3.05, 2.945)","(11.0, 25.0, 24.375)","(12.0, 22.0, 19.636363636363637)","(10.0, 18.0, 17.545454545454547)","(2.6, 4.0, 3.9210526315789473)","(14.0, 19.0, 17.434782608695652)","(7.0, 7.2, 6.923076923076923)","(18.0, 29.0, 22.214285714285715)"
10-01-2023 14:18:58.003806,"(2.7, 3.05, 2.945)","(11.0, 25.0, 24.375)","(12.0, 22.0, 19.636363636363637)","(10.0, 18.0, 17.545454545454547)","(2.6, 4.0, 3.9305555555555554)","(14.0, 19.0, 17.434782608695652)","(7.0, 7.2, 6.923076923076923)","(18.0, 29.0, 22.214285714285715)"
10-01-2023 14:18:59.212965,"(2.7, 3.05, 2.8686363636363637)","(11.0, 25.0, 24.375)","(12.0, 22.0, 19.636363636363637)","(10.0, 18.0, 17.545454545454547)","(2.6, 4.0, 3.9)","(14.0, 19.0, 17.434782608695652)","(7.0, 7.2, 6.923076923076923)","(18.0, 29.0, 22.214285714285715)"
10-01-2023 14:19:00.419980,"(2.7, 3.05, 2.961153846153846)","(11.0, 25.0, 24.375)","(12.0, 22.0, 19.636363636363637)","(10.0, 18.0, 17.545454545454547)","(2.6, 4.0, 3.909090909090909)","(14.0, 19.0, 17.9375)","(7.0, 7.2, 6.923076923076923)","(18.0, 29.0, 22.214285714285715)"
10-01-2023 14:19:01.640635,"(2.7, 3.05, 2.961153846153846)","(11.0, 25.0, 24.375)","(12.0, 22.0, 20.0)","(10.0, 18.0, 16.90625)","(2.6, 4.0, 3.9375)","(14.0, 18.5, 17.25)","(7.0, 7.2, 6.833333333333333)","(18.0, 29.0, 23.782608695652172)"
10-01-2023 14:19:03.052383,"(2.7, 3.05, 2.95375)","(11.0, 27.0, 26.23076923076923)","(12.0, 22.0, 20.0)","(10.0, 18.0, 16.90625)","(2.6, 4.0, 3.9375)","(14.0, 18.5, 17.25)","(7.0, 7.0, 6.833333333333333)","(18.0, 29.0, 21.875)"
