,On Pursuit,Get A Shout,Xavien Bale,Dr Archer,Aunt Bee,Aussie Axle,Raw Eleven,Velocity Tori
11-01-2023 19:19:42.679958,"(6.0, 11.0, 7.933333333333334)","(31.0, 110.0, 56.25)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.275)","(16.0, 44.0, 31.5)","(11.0, 28.0, 19.11111111111111)","(12.0, 16.0, 13.5)","(91.0, 610.0, 561.3636363636363)"
11-01-2023 19:19:43.859704,"(6.0, 11.0, 7.933333333333334)","(31.0, 110.0, 56.25)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.275)","(16.0, 44.0, 31.5)","(11.0, 28.0, 19.11111111111111)","(12.0, 16.0, 13.5)","(91.0, 610.0, 561.3636363636363)"
11-01-2023 19:19:45.033691,"(6.0, 11.0, 7.933333333333334)","(31.0, 110.0, 56.25)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.8)","(16.0, 44.0, 31.5)","(11.0, 28.0, 19.11111111111111)","(12.0, 16.0, 13.5)","(91.0, 610.0, 561.3636363636363)"
11-01-2023 19:19:46.273395,"(6.0, 11.0, 7.933333333333334)","(31.0, 110.0, 56.25)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 5.1)","(16.0, 44.0, 26.5)","(11.0, 28.0, 19.11111111111111)","(12.0, 16.0, 13.5)","(91.0, 610.0, 561.3636363636363)"
11-01-2023 19:19:47.347653,"(6.0, 11.0, 7.933333333333334)","(31.0, 110.0, 56.25)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 5.1)","(16.0, 44.0, 26.5)","(11.0, 28.0, 19.11111111111111)","(12.0, 16.0, 13.5)","(91.0, 610.0, 561.3636363636363)"
11-01-2023 19:19:48.408056,"(6.0, 11.0, 7.933333333333334)","(31.0, 110.0, 56.25)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 5.1)","(16.0, 44.0, 26.5)","(11.0, 28.0, 19.11111111111111)","(12.0, 16.0, 13.5)","(91.0, 610.0, 561.3636363636363)"
11-01-2023 19:19:49.529367,"(6.0, 11.0, 7.933333333333334)","(31.0, 110.0, 56.25)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 5.1)","(16.0, 44.0, 26.5)","(11.0, 28.0, 19.11111111111111)","(12.0, 16.0, 13.5)","(91.0, 610.0, 561.3636363636363)"
11-01-2023 19:19:50.686592,"(6.0, 11.0, 7.933333333333334)","(31.0, 110.0, 56.25)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 5.1)","(16.0, 44.0, 26.5)","(11.0, 28.0, 19.11111111111111)","(12.0, 16.0, 13.5)","(91.0, 610.0, 561.3636363636363)"
11-01-2023 19:19:51.827943,"(6.0, 11.0, 7.933333333333334)","(31.0, 110.0, 56.25)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 5.1)","(16.0, 44.0, 26.5)","(11.0, 28.0, 19.11111111111111)","(12.0, 16.0, 13.5)","(91.0, 610.0, 561.3636363636363)"
11-01-2023 19:19:52.899459,"(6.0, 11.0, 7.933333333333334)","(31.0, 110.0, 56.25)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 5.1)","(16.0, 44.0, 26.5)","(11.0, 28.0, 19.11111111111111)","(12.0, 16.0, 13.5)","(91.0, 610.0, 561.3636363636363)"
11-01-2023 19:19:54.049657,"(6.0, 11.0, 7.933333333333334)","(31.0, 110.0, 56.25)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 5.1)","(16.0, 44.0, 26.5)","(11.0, 28.0, 19.11111111111111)","(12.0, 16.0, 13.5)","(91.0, 610.0, 561.3636363636363)"
11-01-2023 19:19:55.218439,"(6.0, 11.0, 7.933333333333334)","(31.0, 110.0, 56.25)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 5.1)","(16.0, 44.0, 26.5)","(11.0, 28.0, 19.11111111111111)","(12.0, 16.0, 13.5)","(91.0, 610.0, 561.3636363636363)"
11-01-2023 19:19:56.350854,"(6.0, 11.0, 7.933333333333334)","(31.0, 110.0, 56.25)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 5.1)","(16.0, 44.0, 26.5)","(11.0, 28.0, 19.11111111111111)","(12.0, 16.0, 13.5)","(91.0, 610.0, 561.3636363636363)"
11-01-2023 19:19:57.549302,"(6.0, 11.0, 7.933333333333334)","(31.0, 110.0, 56.25)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 5.1)","(16.0, 44.0, 26.5)","(11.0, 28.0, 19.11111111111111)","(12.0, 16.0, 13.5)","(91.0, 610.0, 561.3636363636363)"
11-01-2023 19:19:58.722485,"(6.0, 11.0, 7.933333333333334)","(31.0, 110.0, 56.25)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 5.1)","(16.0, 44.0, 26.5)","(11.0, 28.0, 19.11111111111111)","(12.0, 16.0, 13.5)","(91.0, 610.0, 561.3636363636363)"
11-01-2023 19:19:59.908347,"(6.0, 11.0, 7.933333333333334)","(31.0, 110.0, 56.25)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 5.1)","(16.0, 44.0, 26.5)","(11.0, 28.0, 19.11111111111111)","(12.0, 16.0, 13.5)","(91.0, 610.0, 561.3636363636363)"
11-01-2023 19:20:01.127670,"(6.0, 11.0, 7.933333333333334)","(31.0, 110.0, 56.25)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 5.1)","(16.0, 44.0, 26.5)","(11.0, 28.0, 19.11111111111111)","(12.0, 16.0, 13.5)","(91.0, 610.0, 561.3636363636363)"
11-01-2023 19:20:02.306008,"(6.0, 11.0, 7.933333333333334)","(31.0, 110.0, 56.25)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 5.1)","(16.0, 44.0, 26.5)","(11.0, 28.0, 19.11111111111111)","(12.0, 16.0, 13.5)","(91.0, 610.0, 561.3636363636363)"
11-01-2023 19:20:03.447505,"(6.0, 11.0, 7.933333333333334)","(31.0, 110.0, 56.25)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 5.1)","(16.0, 44.0, 26.5)","(11.0, 28.0, 19.11111111111111)","(12.0, 16.0, 13.5)","(91.0, 610.0, 561.3636363636363)"
11-01-2023 19:20:04.486586,"(6.0, 11.0, 7.933333333333334)","(31.0, 110.0, 56.25)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 5.1)","(16.0, 44.0, 26.5)","(11.0, 28.0, 19.11111111111111)","(12.0, 16.0, 13.5)","(91.0, 610.0, 561.3636363636363)"
11-01-2023 19:20:05.639089,"(6.0, 11.0, 7.933333333333334)","(31.0, 110.0, 56.25)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 5.1)","(16.0, 44.0, 36.25)","(11.0, 28.0, 19.11111111111111)","(12.0, 16.0, 13.5)","(91.0, 610.0, 118.33333333333333)"
11-01-2023 19:20:06.751057,"(6.0, 11.0, 7.933333333333334)","(31.0, 120.0, 60.0)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.905882352941177)","(16.0, 70.0, 23.090909090909093)","(11.0, 28.0, 17.333333333333332)","(12.0, 16.0, 13.5)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:07.862961,"(6.0, 11.0, 7.550000000000001)","(31.0, 120.0, 60.0)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.905882352941177)","(16.0, 42.0, 23.090909090909093)","(11.0, 28.0, 17.333333333333332)","(12.0, 16.0, 13.5)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:08.988126,"(6.0, 11.0, 7.550000000000001)","(31.0, 120.0, 60.0)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.661538461538462)","(16.0, 42.0, 23.090909090909093)","(11.0, 28.0, 17.333333333333332)","(12.0, 16.0, 13.0)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:10.164601,"(6.0, 11.0, 7.550000000000001)","(31.0, 120.0, 60.625)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.661538461538462)","(16.0, 42.0, 23.090909090909093)","(11.0, 28.0, 17.333333333333332)","(12.0, 16.0, 13.0)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:11.356262,"(6.0, 11.0, 7.550000000000001)","(31.0, 120.0, 60.625)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.2)","(16.0, 42.0, 23.090909090909093)","(11.0, 28.0, 17.333333333333332)","(12.0, 16.0, 13.0)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:12.571112,"(6.0, 11.0, 7.550000000000001)","(31.0, 120.0, 60.625)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.2)","(16.0, 42.0, 20.75)","(11.0, 28.0, 15.5)","(12.0, 16.0, 13.5)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:13.712730,"(6.0, 11.0, 7.550000000000001)","(31.0, 120.0, 60.625)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.733333333333333)","(16.0, 42.0, 20.75)","(11.0, 28.0, 20.0)","(12.0, 16.0, 13.5)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:14.770227,"(6.0, 10.5, 7.220000000000001)","(31.0, 120.0, 60.625)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.733333333333333)","(16.0, 42.0, 20.75)","(11.0, 27.0, 20.0)","(12.0, 16.0, 13.5)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:15.861319,"(6.0, 9.8, 7.533333333333334)","(31.0, 120.0, 60.625)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.8875)","(16.0, 42.0, 20.75)","(11.0, 27.0, 20.0)","(12.0, 16.0, 13.5)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:17.017752,"(6.0, 9.8, 7.533333333333334)","(31.0, 120.0, 60.625)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.584615384615384)","(16.0, 42.0, 29.25)","(11.0, 27.0, 20.0)","(12.0, 16.0, 13.5)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:18.204358,"(6.0, 9.8, 6.885714285714286)","(31.0, 120.0, 60.625)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.628571428571429)","(16.0, 42.0, 29.25)","(11.0, 27.0, 20.0)","(12.0, 16.0, 13.5)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:19.367320,"(6.0, 9.8, 6.885714285714286)","(31.0, 120.0, 60.625)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.661538461538462)","(16.0, 42.0, 29.25)","(11.0, 27.0, 20.0)","(12.0, 16.0, 13.5)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:20.514073,"(6.0, 9.8, 6.885714285714286)","(31.0, 120.0, 60.625)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.661538461538462)","(16.0, 42.0, 29.25)","(11.0, 27.0, 20.0)","(12.0, 16.0, 13.0)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:21.710801,"(6.0, 9.8, 6.885714285714286)","(31.0, 120.0, 60.625)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.7)","(16.0, 42.0, 29.25)","(11.0, 27.0, 20.0)","(12.0, 16.0, 13.0)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:22.884398,"(6.0, 9.8, 6.885714285714286)","(31.0, 120.0, 60.625)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.661538461538462)","(16.0, 42.0, 29.25)","(11.0, 27.0, 20.0)","(12.0, 16.0, 13.0)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:24.011264,"(6.0, 9.8, 6.885714285714286)","(31.0, 120.0, 60.625)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.661538461538462)","(16.0, 42.0, 29.25)","(11.0, 27.0, 20.0)","(12.0, 16.0, 13.0)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:25.177064,"(6.0, 9.8, 6.885714285714286)","(31.0, 120.0, 60.625)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.628571428571429)","(16.0, 42.0, 29.25)","(11.0, 27.0, 20.0)","(12.0, 16.0, 13.0)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:26.303101,"(6.0, 9.8, 6.885714285714286)","(31.0, 120.0, 60.625)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.628571428571429)","(16.0, 42.0, 29.25)","(11.0, 27.0, 20.0)","(12.0, 16.0, 13.0)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:27.506777,"(6.0, 9.8, 6.885714285714286)","(31.0, 120.0, 60.625)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.7)","(16.0, 42.0, 29.25)","(11.0, 27.0, 24.666666666666668)","(12.0, 16.0, 13.5)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:28.714110,"(6.0, 9.8, 6.885714285714286)","(31.0, 120.0, 60.625)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.661538461538462)","(16.0, 42.0, 29.25)","(11.0, 27.0, 24.666666666666668)","(12.0, 16.0, 13.5)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:29.876849,"(6.0, 9.8, 6.885714285714286)","(31.0, 120.0, 60.625)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.661538461538462)","(16.0, 42.0, 29.25)","(11.0, 27.0, 24.666666666666668)","(12.0, 16.0, 13.0)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:31.023888,"(6.0, 9.8, 6.885714285714286)","(31.0, 120.0, 60.625)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.7)","(16.0, 42.0, 29.25)","(11.0, 27.0, 24.666666666666668)","(12.0, 16.0, 13.0)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:32.156230,"(6.0, 9.8, 6.885714285714286)","(31.0, 120.0, 60.625)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.661538461538462)","(16.0, 42.0, 29.25)","(11.0, 27.0, 24.666666666666668)","(12.0, 16.0, 13.0)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:33.293672,"(6.0, 9.8, 6.885714285714286)","(31.0, 120.0, 60.625)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.7)","(16.0, 42.0, 29.25)","(11.0, 27.0, 24.666666666666668)","(12.0, 16.0, 13.0)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:34.356871,"(6.0, 9.8, 6.885714285714286)","(31.0, 120.0, 60.625)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.661538461538462)","(16.0, 42.0, 29.25)","(11.0, 27.0, 24.666666666666668)","(12.0, 16.0, 13.5)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:35.673005,"(6.0, 9.8, 6.885714285714286)","(31.0, 120.0, 56.875)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.628571428571429)","(16.0, 42.0, 29.25)","(11.0, 27.0, 24.666666666666668)","(12.0, 16.0, 13.5)","(91.0, 140.0, 118.33333333333333)"
11-01-2023 19:20:37.053911,"(6.0, 9.8, 6.885714285714286)","(31.0, 110.0, 56.875)","(1.65, 2.24, 2.1792857142857143)","(3.9, 6.2, 4.7)","(16.0, 42.0, 43.3)","(11.0, 27.0, 24.666666666666668)","(12.0, 16.0, 13.0)","(91.0, 140.0, 107.5)"
11-01-2023 19:20:38.464903,"(6.0, 9.8, 6.885714285714286)","(31.0, 110.0, 56.875)","(1.65, 2.24, 2.1858333333333335)","(3.9, 6.2, 4.661538461538462)","(16.0, 50.0, 37.11538461538461)","(11.0, 27.0, 24.666666666666668)","(12.0, 16.0, 13.0)","(91.0, 140.0, 107.5)"
11-01-2023 19:20:39.856122,"(6.0, 9.8, 6.885714285714286)","(31.0, 110.0, 56.875)","(1.65, 2.24, 2.191851851851852)","(3.9, 6.2, 4.472727272727273)","(16.0, 50.0, 37.11538461538461)","(11.0, 27.0, 24.666666666666668)","(12.0, 16.0, 13.0)","(91.0, 140.0, 107.5)"
11-01-2023 19:20:41.180157,"(6.0, 9.8, 6.885714285714286)","(31.0, 110.0, 56.875)","(1.65, 2.24, 2.191851851851852)","(3.9, 6.2, 4.472727272727273)","(16.0, 50.0, 37.11538461538461)","(11.0, 27.0, 24.666666666666668)","(12.0, 16.0, 13.5)","(91.0, 140.0, 107.5)"
11-01-2023 19:20:42.372134,"(6.0, 9.8, 6.885714285714286)","(31.0, 110.0, 56.875)","(1.65, 2.24, 2.191851851851852)","(3.9, 6.2, 4.472727272727273)","(16.0, 50.0, 37.11538461538461)","(11.0, 27.0, 24.666666666666668)","(12.0, 16.0, 13.0)","(91.0, 140.0, 107.5)"
11-01-2023 19:20:43.572874,"(6.0, 9.8, 6.885714285714286)","(31.0, 110.0, 56.875)","(1.65, 2.24, 2.191851851851852)","(3.9, 6.2, 4.472727272727273)","(16.0, 50.0, 37.11538461538461)","(11.0, 27.0, 24.666666666666668)","(12.0, 16.0, 13.0)","(91.0, 140.0, 107.5)"
11-01-2023 19:20:44.796791,"(6.0, 9.8, 6.885714285714286)","(31.0, 110.0, 56.875)","(1.65, 2.24, 2.191851851851852)","(3.9, 6.2, 4.472727272727273)","(16.0, 50.0, 37.11538461538461)","(11.0, 27.0, 24.666666666666668)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:20:46.027404,"(6.0, 9.8, 7.640000000000001)","(31.0, 110.0, 56.875)","(1.65, 2.24, 2.191851851851852)","(3.9, 6.2, 4.472727272727273)","(16.0, 50.0, 33.25)","(11.0, 27.0, 24.666666666666668)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:20:47.110019,"(6.0, 9.8, 7.640000000000001)","(31.0, 110.0, 56.875)","(1.65, 2.24, 2.191851851851852)","(3.9, 6.2, 4.472727272727273)","(16.0, 50.0, 33.25)","(11.0, 27.0, 24.666666666666668)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:20:48.241505,"(6.0, 9.8, 7.640000000000001)","(31.0, 110.0, 56.875)","(1.65, 2.24, 2.191851851851852)","(3.9, 6.2, 4.472727272727273)","(16.0, 50.0, 33.25)","(11.0, 27.0, 24.666666666666668)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:20:49.500836,"(6.0, 9.8, 7.640000000000001)","(31.0, 110.0, 56.875)","(1.65, 2.24, 2.191851851851852)","(3.9, 6.2, 4.5125)","(16.0, 50.0, 33.25)","(11.0, 27.0, 24.666666666666668)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:20:50.781653,"(6.0, 9.8, 7.640000000000001)","(31.0, 110.0, 56.875)","(1.65, 2.24, 2.191851851851852)","(3.9, 6.0, 4.833333333333333)","(16.0, 50.0, 33.25)","(11.0, 27.0, 24.666666666666668)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:20:51.922858,"(6.0, 9.8, 7.640000000000001)","(31.0, 110.0, 56.875)","(1.65, 2.24, 2.191851851851852)","(3.9, 5.9, 4.725)","(16.0, 50.0, 33.25)","(11.0, 27.0, 24.666666666666668)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:20:52.983783,"(6.0, 9.8, 8.257142857142858)","(31.0, 110.0, 56.875)","(1.65, 2.24, 2.191851851851852)","(3.9, 6.0, 4.725)","(16.0, 50.0, 33.25)","(11.0, 27.0, 24.666666666666668)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:20:54.084863,"(6.0, 9.8, 8.257142857142858)","(31.0, 110.0, 56.875)","(1.65, 2.24, 2.182666666666667)","(3.9, 6.0, 4.725)","(16.0, 50.0, 33.25)","(11.0, 27.0, 24.666666666666668)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:20:55.273544,"(6.0, 9.8, 8.257142857142858)","(31.0, 110.0, 56.875)","(1.65, 2.22, 2.182666666666667)","(3.9, 6.0, 4.725)","(16.0, 50.0, 33.25)","(11.0, 27.0, 26.176470588235293)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:20:56.509173,"(6.0, 9.8, 8.257142857142858)","(31.0, 110.0, 56.875)","(1.65, 2.22, 2.175555555555556)","(3.9, 6.0, 4.725)","(16.0, 50.0, 33.25)","(11.0, 27.0, 26.176470588235293)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:20:57.666823,"(6.0, 9.8, 8.257142857142858)","(31.0, 95.0, 51.25)","(1.65, 2.22, 2.182666666666667)","(3.9, 6.0, 4.725)","(16.0, 50.0, 33.25)","(11.0, 27.0, 26.176470588235293)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:20:58.826423,"(6.0, 9.8, 8.257142857142858)","(31.0, 95.0, 51.25)","(1.65, 2.22, 2.182666666666667)","(3.9, 6.0, 4.725)","(16.0, 50.0, 33.25)","(11.0, 27.0, 26.176470588235293)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:20:59.970934,"(6.0, 9.8, 8.257142857142858)","(31.0, 95.0, 51.25)","(1.65, 2.22, 2.182666666666667)","(3.9, 6.0, 4.725)","(16.0, 50.0, 33.25)","(11.0, 27.0, 26.176470588235293)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:21:01.174560,"(6.0, 9.8, 8.257142857142858)","(31.0, 95.0, 51.25)","(1.65, 2.22, 2.182666666666667)","(3.9, 6.0, 4.725)","(16.0, 50.0, 33.25)","(11.0, 27.0, 26.176470588235293)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:21:02.321977,"(6.0, 9.8, 8.257142857142858)","(31.0, 95.0, 51.25)","(1.65, 2.22, 2.182666666666667)","(3.9, 6.0, 4.725)","(16.0, 50.0, 33.25)","(11.0, 27.0, 25.923076923076923)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:21:03.415092,"(6.0, 9.8, 8.257142857142858)","(31.0, 95.0, 51.25)","(1.65, 2.22, 2.182666666666667)","(3.9, 6.0, 4.725)","(16.0, 50.0, 33.25)","(11.0, 27.0, 25.923076923076923)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:21:04.513201,"(6.0, 9.8, 8.257142857142858)","(31.0, 95.0, 51.25)","(1.65, 2.22, 2.182666666666667)","(3.9, 6.0, 4.725)","(16.0, 50.0, 33.25)","(11.0, 27.0, 25.923076923076923)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:21:05.641270,"(6.0, 9.8, 8.257142857142858)","(31.0, 95.0, 51.25)","(1.65, 2.22, 2.182666666666667)","(3.9, 6.0, 4.725)","(16.0, 50.0, 33.25)","(11.0, 27.0, 25.923076923076923)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:21:06.703136,"(6.0, 9.8, 8.257142857142858)","(31.0, 95.0, 51.25)","(1.65, 2.22, 2.182666666666667)","(3.9, 6.0, 4.725)","(16.0, 50.0, 33.25)","(11.0, 27.0, 25.923076923076923)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:21:07.833965,"(6.0, 9.8, 8.257142857142858)","(31.0, 95.0, 51.25)","(1.65, 2.22, 2.175555555555556)","(3.9, 6.0, 4.725)","(16.0, 50.0, 31.42857142857143)","(11.0, 27.0, 25.923076923076923)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:21:08.945343,"(6.0, 9.8, 8.257142857142858)","(31.0, 95.0, 51.25)","(1.65, 2.22, 2.175555555555556)","(3.9, 6.0, 4.725)","(16.0, 50.0, 32.666666666666664)","(11.0, 27.0, 25.923076923076923)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:21:10.133706,"(6.0, 9.8, 8.257142857142858)","(31.0, 95.0, 51.25)","(1.65, 2.22, 2.175555555555556)","(3.9, 6.0, 4.725)","(16.0, 50.0, 32.666666666666664)","(11.0, 27.0, 25.923076923076923)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:21:11.305087,"(6.0, 9.8, 8.257142857142858)","(31.0, 95.0, 51.25)","(1.65, 2.22, 2.175555555555556)","(3.9, 6.0, 4.725)","(16.0, 50.0, 32.666666666666664)","(11.0, 27.0, 25.923076923076923)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:21:12.422170,"(6.0, 9.8, 8.257142857142858)","(31.0, 95.0, 51.25)","(1.65, 2.22, 2.175555555555556)","(3.9, 6.0, 4.725)","(16.0, 50.0, 32.666666666666664)","(11.0, 27.0, 20.5)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:21:13.629033,"(6.0, 9.8, 8.257142857142858)","(31.0, 95.0, 51.25)","(1.65, 2.22, 2.175555555555556)","(3.9, 6.0, 4.725)","(16.0, 50.0, 31.42857142857143)","(11.0, 27.0, 20.5)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:21:14.776890,"(6.0, 9.6, 8.92)","(31.0, 95.0, 51.25)","(1.65, 2.22, 2.175555555555556)","(3.9, 6.0, 4.725)","(16.0, 50.0, 32.666666666666664)","(11.0, 27.0, 20.5)","(12.0, 16.0, 13.0)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:21:15.905973,"(6.0, 9.2, 8.2)","(31.0, 95.0, 51.25)","(1.65, 2.22, 2.175555555555556)","(3.9, 6.0, 4.725)","(16.0, 50.0, 32.666666666666664)","(11.0, 27.0, 20.5)","(12.0, 16.0, 13.5)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:21:16.991883,"(6.0, 9.0, 7.444444444444445)","(31.0, 95.0, 51.25)","(1.65, 2.22, 2.182666666666667)","(3.9, 6.0, 4.725)","(16.0, 50.0, 32.666666666666664)","(11.0, 27.0, 20.5)","(12.0, 16.0, 13.5)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:21:18.075021,"(6.0, 8.8, 7.933333333333334)","(31.0, 95.0, 51.25)","(1.65, 2.22, 2.182666666666667)","(3.9, 6.0, 4.725)","(16.0, 50.0, 32.666666666666664)","(11.0, 27.0, 20.5)","(12.0, 16.0, 13.5)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:21:19.301015,"(6.0, 8.8, 7.933333333333334)","(31.0, 95.0, 51.25)","(1.65, 2.22, 2.182666666666667)","(3.9, 6.0, 4.725)","(16.0, 50.0, 32.666666666666664)","(11.0, 27.0, 20.5)","(12.0, 16.0, 13.5)","(91.0, 140.0, 81.66666666666667)"
11-01-2023 19:21:20.565817,"(6.0, 8.8, 7.933333333333334)","(31.0, 95.0, 51.25)","(1.65, 2.22, 2.182666666666667)","(3.9, 6.0, 4.725)","(16.0, 50.0, 32.666666666666664)","(11.0, 27.0, 20.5)","(12.0, 16.0, 13.5)","(91.0, 140.0, 81.66666666666667)"
