,Big Time Faye,Opawa Meg,Adobe Poppets,Allegro Tori,Eytukan,Love Race
16-12-2022 12:59:31.343971,"(6.5, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 1.6, 1.5597222222222222)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:32.417813,"(6.5, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 2.3, 1.56)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:33.488412,"(6.5, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 1.61, 2.107317073170732)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:34.522888,"(6.5, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 2.3, 2.107317073170732)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:35.512073,"(6.5, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 2.3, 2.107317073170732)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:36.552855,"(6.5, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 2.3, 2.107317073170732)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:37.612963,"(6.5, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 2.3, 1.565)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:38.605587,"(6.5, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 1.62, 1.5550000000000002)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:39.598568,"(6.5, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 1.6, 1.56)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:40.669191,"(7.0, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 1.61, 1.565)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:41.682193,"(7.0, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 1.62, 2.107317073170732)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:42.706653,"(7.0, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 2.3, 2.107317073170732)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:43.677670,"(7.0, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 2.3, 1.5550000000000002)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:44.637823,"(7.0, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 1.6, 1.56)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:45.603489,"(7.0, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 1.61, 2.107317073170732)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:46.636314,"(7.0, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 2.3, 2.107317073170732)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:47.727953,"(7.0, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 2.3, 2.107317073170732)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:48.722598,"(7.0, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 2.3, 1.56)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:49.841242,"(7.0, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 1.61, 2.107317073170732)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:50.956571,"(7.0, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 2.3, 2.107317073170732)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:52.061501,"(7.0, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 2.3, 1.55)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:52.990445,"(7.0, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 1.59, 1.55)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:53.951626,"(7.0, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 22.308333333333337)","(1.45, 2.3, 2.107317073170732)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:54.987220,"(7.0, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 22.308333333333337)","(1.45, 2.3, 1.56)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:55.974962,"(7.0, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 22.308333333333337)","(1.45, 1.61, 1.565)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:57.078881,"(7.0, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 20.233333333333334)","(1.45, 1.62, 1.55)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:58.295571,"(7.0, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 1.59, 1.5550000000000002)","(13.0, 32.0, 29.4375)"
16-12-2022 12:59:59.630954,"(7.0, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 1.6, 1.56)","(13.0, 32.0, 29.4375)"
16-12-2022 13:00:00.878564,"(7.0, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 1.61, 2.107317073170732)","(13.0, 32.0, 29.4375)"
16-12-2022 13:00:02.079633,"(7.0, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 2.3, 2.107317073170732)","(13.0, 32.0, 29.4375)"
16-12-2022 13:00:03.485266,"(7.0, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 2.3, 2.107317073170732)","(13.0, 32.0, 29.4375)"
16-12-2022 13:00:04.648977,"(7.0, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.553333333333335)","(7.5, 23.0, 21.76923076923077)","(1.45, 2.3, 2.107317073170732)","(13.0, 32.0, 29.4375)"
16-12-2022 13:00:05.832132,"(7.0, 13.5, 12.553333333333335)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.773684210526316)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.107317073170732)","(13.0, 32.0, 29.4375)"
16-12-2022 13:00:06.967043,"(7.0, 13.5, 12.773684210526316)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.773684210526316)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.107317073170732)","(13.0, 32.0, 29.4375)"
16-12-2022 13:00:07.971387,"(7.0, 13.5, 12.773684210526316)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.773684210526316)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.107317073170732)","(13.0, 32.0, 29.4375)"
16-12-2022 13:00:08.916939,"(7.0, 13.5, 12.773684210526316)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.773684210526316)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.107317073170732)","(13.0, 32.0, 29.4375)"
16-12-2022 13:00:10.052832,"(7.0, 13.5, 12.773684210526316)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.773684210526316)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.107317073170732)","(13.0, 32.0, 29.4375)"
16-12-2022 13:00:11.138048,"(7.0, 13.5, 12.773684210526316)","(10.0, 24.0, 22.37777777777778)","(7.0, 13.5, 12.773684210526316)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.107317073170732)","(13.0, 32.0, 29.4375)"
16-12-2022 13:00:12.474981,"(7.0, 13.5, 12.773684210526316)","(10.0, 24.0, 21.488888888888887)","(7.0, 13.5, 12.04)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.0638888888888887)","(13.0, 32.0, 29.4375)"
16-12-2022 13:00:13.779707,"(7.0, 13.0, 12.04)","(10.0, 23.0, 21.488888888888887)","(7.0, 13.0, 12.04)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.0638888888888887)","(13.0, 32.0, 29.4375)"
16-12-2022 13:00:14.978972,"(7.0, 13.0, 12.04)","(10.0, 23.0, 21.488888888888887)","(7.0, 13.0, 12.04)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.0638888888888887)","(13.0, 32.0, 29.4375)"
16-12-2022 13:00:16.531320,"(7.0, 13.0, 12.04)","(10.0, 23.0, 21.488888888888887)","(7.0, 13.0, 12.04)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.0638888888888887)","(13.0, 32.0, 29.4375)"
16-12-2022 13:00:17.710681,"(7.0, 13.0, 12.04)","(10.0, 23.0, 21.488888888888887)","(7.0, 13.0, 12.04)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.0638888888888887)","(13.0, 32.0, 29.4375)"
16-12-2022 13:00:18.984986,"(7.0, 13.0, 12.04)","(10.0, 23.0, 21.488888888888887)","(7.0, 13.0, 12.04)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.0638888888888887)","(13.0, 32.0, 29.4375)"
16-12-2022 13:00:20.140411,"(7.0, 13.0, 12.04)","(10.0, 23.0, 21.488888888888887)","(7.0, 13.0, 12.04)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.0638888888888887)","(13.0, 32.0, 29.4375)"
16-12-2022 13:00:21.207047,"(7.0, 13.0, 12.04)","(10.0, 23.0, 21.488888888888887)","(7.0, 13.0, 12.04)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.0638888888888887)","(13.0, 32.0, 29.4375)"
16-12-2022 13:00:22.215194,"(7.0, 13.0, 12.04)","(10.0, 23.0, 21.488888888888887)","(7.0, 13.0, 12.04)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.0638888888888887)","(13.0, 32.0, 26.8125)"
16-12-2022 13:00:23.318542,"(7.0, 13.0, 12.04)","(10.0, 23.0, 21.488888888888887)","(7.0, 13.0, 12.04)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.0638888888888887)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:24.480353,"(7.0, 13.0, 12.04)","(10.0, 23.0, 21.488888888888887)","(7.0, 13.0, 12.04)","(7.5, 23.0, 22.058823529411764)","(1.45, 2.3, 2.0638888888888887)","(13.0, 29.0, 26.88888888888889)"
16-12-2022 13:00:25.549626,"(7.0, 13.0, 12.04)","(10.0, 23.0, 20.2)","(7.0, 13.0, 12.04)","(7.5, 23.0, 22.058823529411764)","(1.45, 2.3, 2.0638888888888887)","(13.0, 29.0, 26.88888888888889)"
16-12-2022 13:00:26.562154,"(7.0, 13.0, 11.83)","(10.0, 23.0, 20.2)","(7.0, 13.0, 11.7625)","(7.5, 23.0, 22.058823529411764)","(1.45, 2.3, 2.0638888888888887)","(13.0, 29.0, 26.88888888888889)"
16-12-2022 13:00:27.594475,"(7.0, 13.0, 11.83)","(10.0, 23.0, 20.2)","(7.0, 13.0, 11.7625)","(7.5, 23.0, 22.058823529411764)","(1.45, 2.3, 2.0638888888888887)","(13.0, 29.0, 26.88888888888889)"
16-12-2022 13:00:28.727927,"(7.0, 13.0, 11.83)","(10.0, 23.0, 20.2)","(7.0, 13.0, 11.7625)","(7.5, 23.0, 22.058823529411764)","(1.45, 2.3, 2.0638888888888887)","(13.0, 29.0, 26.88888888888889)"
16-12-2022 13:00:29.762156,"(7.0, 13.0, 11.83)","(10.0, 23.0, 20.2)","(7.0, 13.0, 11.7625)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.0638888888888887)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:30.826999,"(7.0, 13.0, 11.833333333333332)","(10.0, 23.0, 21.488888888888887)","(7.0, 13.0, 11.7625)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.0638888888888887)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:31.985608,"(7.0, 13.0, 11.833333333333332)","(10.0, 23.0, 21.488888888888887)","(7.0, 13.0, 11.7625)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.0638888888888887)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:33.014893,"(7.0, 13.0, 11.833333333333332)","(10.0, 23.0, 21.488888888888887)","(7.0, 13.0, 11.7625)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.0638888888888887)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:34.072462,"(7.0, 13.0, 11.833333333333332)","(10.0, 23.0, 21.488888888888887)","(7.0, 13.0, 11.7625)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.0638888888888887)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:34.995061,"(7.0, 13.0, 11.833333333333332)","(10.0, 23.0, 21.488888888888887)","(7.0, 13.0, 11.7625)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.0638888888888887)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:35.920479,"(7.0, 13.0, 11.833333333333332)","(10.0, 23.0, 21.488888888888887)","(7.0, 13.0, 11.7625)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.0638888888888887)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:36.931350,"(7.0, 13.0, 11.833333333333332)","(10.0, 23.0, 21.488888888888887)","(7.0, 13.0, 11.7625)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.0638888888888887)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:38.020198,"(7.0, 13.0, 11.833333333333332)","(10.0, 23.0, 21.488888888888887)","(7.0, 13.0, 11.7625)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.0638888888888887)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:38.983844,"(7.0, 13.0, 11.833333333333332)","(10.0, 23.0, 21.488888888888887)","(7.0, 13.0, 11.7625)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.0638888888888887)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:39.934783,"(7.0, 13.0, 11.833333333333332)","(10.0, 23.0, 21.488888888888887)","(7.0, 13.0, 11.7625)","(7.5, 23.0, 22.448275862068964)","(1.45, 2.3, 2.0638888888888887)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:40.986023,"(7.0, 13.0, 11.833333333333332)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 22.647058823529413)","(1.45, 2.3, 2.0638888888888887)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:42.000544,"(7.0, 13.0, 11.833333333333332)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 22.647058823529413)","(1.45, 2.3, 2.0638888888888887)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:43.020031,"(7.0, 13.0, 11.833333333333332)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 22.647058823529413)","(1.45, 2.3, 2.1047619047619044)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:44.027676,"(7.0, 13.0, 11.833333333333332)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 22.647058823529413)","(1.45, 2.3, 2.1047619047619044)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:45.086043,"(7.0, 13.0, 11.833333333333332)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 22.647058823529413)","(1.45, 2.3, 2.1047619047619044)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:46.107657,"(7.0, 13.0, 11.833333333333332)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 22.647058823529413)","(1.45, 2.3, 2.1047619047619044)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:46.977108,"(7.0, 13.0, 11.833333333333332)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 22.647058823529413)","(1.45, 2.3, 2.1047619047619044)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:47.908843,"(7.0, 13.0, 11.833333333333332)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 22.647058823529413)","(1.45, 2.3, 2.1047619047619044)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:48.842480,"(7.0, 13.0, 11.833333333333332)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 22.647058823529413)","(1.45, 2.3, 2.1047619047619044)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:49.793463,"(7.0, 13.0, 11.833333333333332)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 22.647058823529413)","(1.45, 2.3, 2.1047619047619044)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:50.653430,"(7.0, 13.0, 11.833333333333332)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 22.647058823529413)","(1.45, 2.3, 2.1047619047619044)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:51.622359,"(7.0, 13.0, 11.833333333333332)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 22.647058823529413)","(1.45, 2.3, 2.1047619047619044)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:52.593058,"(7.0, 13.0, 11.833333333333332)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 22.647058823529413)","(1.45, 2.3, 2.1047619047619044)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:53.480777,"(7.0, 13.0, 11.833333333333332)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 22.647058823529413)","(1.45, 2.3, 2.1047619047619044)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:54.332996,"(7.0, 13.0, 11.833333333333332)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 22.647058823529413)","(1.45, 2.3, 2.1047619047619044)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:55.285628,"(7.0, 13.0, 11.833333333333332)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 22.647058823529413)","(1.45, 2.3, 2.1047619047619044)","(13.0, 29.0, 26.8125)"
16-12-2022 13:00:56.220497,"(7.0, 13.0, 11.98)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 22.647058823529413)","(1.45, 2.3, 2.1047619047619044)","(13.0, 29.0, 26.88888888888889)"
16-12-2022 13:00:57.170882,"(7.0, 13.0, 11.98)","(10.0, 26.0, 22.6)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 20.81818181818182)","(1.45, 2.3, 2.1047619047619044)","(13.0, 29.0, 26.88888888888889)"
16-12-2022 13:00:58.083747,"(7.0, 13.0, 11.98)","(10.0, 26.0, 22.6)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 20.81818181818182)","(1.45, 2.3, 2.1047619047619044)","(13.0, 29.0, 26.88888888888889)"
16-12-2022 13:00:59.077852,"(7.0, 13.0, 11.98)","(10.0, 26.0, 24.549999999999997)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 20.81818181818182)","(1.45, 2.3, 2.1047619047619044)","(13.0, 29.0, 26.88888888888889)"
16-12-2022 13:01:00.044263,"(7.0, 13.0, 11.98)","(10.0, 26.0, 24.8875)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 22.647058823529413)","(1.45, 2.3, 2.1047619047619044)","(13.0, 29.0, 26.8125)"
16-12-2022 13:01:00.971366,"(7.0, 13.0, 11.98)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 22.647058823529413)","(1.45, 2.3, 2.1047619047619044)","(13.0, 29.0, 26.8125)"
16-12-2022 13:01:01.950779,"(7.0, 13.0, 11.98)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 22.647058823529413)","(1.45, 2.28, 1.9723076923076923)","(13.0, 29.0, 26.8125)"
16-12-2022 13:01:02.818976,"(7.0, 13.0, 11.98)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 22.647058823529413)","(1.45, 2.28, 1.9723076923076923)","(13.0, 29.0, 26.8125)"
16-12-2022 13:01:03.734522,"(7.0, 13.0, 11.98)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 22.647058823529413)","(1.45, 2.28, 1.9723076923076923)","(13.0, 29.0, 26.8125)"
16-12-2022 13:01:04.720136,"(7.0, 13.0, 11.98)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 22.647058823529413)","(1.45, 2.28, 1.9723076923076923)","(13.0, 29.0, 26.8125)"
16-12-2022 13:01:05.725033,"(7.0, 13.0, 11.98)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 26.0, 28.21212121212121)","(1.45, 2.28, 1.9723076923076923)","(13.0, 29.0, 26.8125)"
16-12-2022 13:01:06.637041,"(7.0, 13.0, 11.98)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 32.0, 28.21212121212121)","(1.45, 2.28, 1.9723076923076923)","(13.0, 29.0, 26.8125)"
16-12-2022 13:01:07.511532,"(6.5, 13.0, 11.98)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 32.0, 28.21212121212121)","(1.45, 2.28, 1.9723076923076923)","(13.0, 29.0, 26.8125)"
16-12-2022 13:01:08.470007,"(6.5, 13.0, 11.98)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 32.0, 28.21212121212121)","(1.45, 2.28, 1.9723076923076923)","(13.0, 29.0, 27.444444444444443)"
16-12-2022 13:01:09.336490,"(6.5, 13.0, 11.98)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 32.0, 28.21212121212121)","(1.45, 2.28, 1.9723076923076923)","(13.0, 32.0, 27.444444444444443)"
16-12-2022 13:01:10.252341,"(6.5, 13.0, 11.98)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 32.0, 28.21212121212121)","(1.45, 2.28, 1.9723076923076923)","(13.0, 32.0, 27.444444444444443)"
16-12-2022 13:01:11.237883,"(6.5, 13.0, 11.02)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 32.0, 20.727272727272727)","(1.45, 2.28, 1.9723076923076923)","(13.0, 32.0, 27.444444444444443)"
16-12-2022 13:01:12.262382,"(6.5, 13.0, 11.02)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 32.0, 20.727272727272727)","(1.45, 2.28, 1.9723076923076923)","(13.0, 32.0, 27.444444444444443)"
16-12-2022 13:01:13.250955,"(6.5, 13.0, 11.02)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 11.7625)","(7.5, 32.0, 20.727272727272727)","(1.45, 2.28, 1.9723076923076923)","(13.0, 32.0, 27.444444444444443)"
16-12-2022 13:01:14.168520,"(6.5, 13.0, 11.02)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 12.04)","(7.5, 32.0, 20.727272727272727)","(1.45, 2.28, 1.9723076923076923)","(13.0, 32.0, 27.444444444444443)"
16-12-2022 13:01:15.108946,"(6.5, 13.0, 11.02)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 12.04)","(7.5, 32.0, 20.727272727272727)","(1.45, 2.28, 1.9723076923076923)","(13.0, 32.0, 27.444444444444443)"
16-12-2022 13:01:16.088322,"(6.5, 13.0, 11.02)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 12.04)","(7.5, 32.0, 20.727272727272727)","(1.45, 2.28, 1.9723076923076923)","(13.0, 32.0, 27.444444444444443)"
16-12-2022 13:01:17.004210,"(6.5, 13.0, 11.02)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 12.04)","(7.5, 32.0, 20.727272727272727)","(1.45, 2.28, 1.9723076923076923)","(13.0, 32.0, 27.444444444444443)"
16-12-2022 13:01:17.862138,"(6.5, 13.0, 11.02)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 12.04)","(7.5, 32.0, 20.727272727272727)","(1.45, 2.28, 1.9723076923076923)","(13.0, 32.0, 27.444444444444443)"
16-12-2022 13:01:18.794213,"(6.5, 13.0, 11.02)","(10.0, 26.0, 24.15555555555556)","(7.0, 13.0, 12.04)","(7.5, 32.0, 20.727272727272727)","(1.45, 2.28, 1.9723076923076923)","(13.0, 32.0, 27.444444444444443)"
